Parcela,Fecha,dias,ndvi,gndvi,cire,ndre1,ndre,ndmi,msi,temp,dia_x,reconstruida_temp,ajustados_temp,srf,dia_y,reconstruida_srf,ajustados_srf,precip,precip_acum,et,dia,reconstruida_et,ajustados_et,et_acum,et_acum_ajustados,rh12,rh12_holtwin_predicts,kc,etc,etc_acum
7,2022-01-31,1.0,0.0698638700999999,0.2216953165,-0.7002632458,-0.0594938693999999,0.0023053089,-0.3774424194,1.8360453456,294.12103,762,293.32697838367847,294.6149588019914,18517862.0,762,16666156.236834204,15554969.002812557,0.02,0.02,3.3946407,762,3.343596680741134,3.2999400630135414,3.3946407,3.2999400630135414,47.86621,48.29179547053837,0.2503434506149999,0.8498260664361187,0.8498260664361187
7,2022-02-01,2.0,0.0754748129999999,0.2251908375,-0.6716413933000001,-0.0549150231999999,0.0070096133,-0.3720922652,1.8254370303,294.87833,763,292.6617018818384,294.65643104878103,18625026.0,763,17317093.33366092,15615330.607784033,0.0,0.02,3.3084705,763,3.493867688270573,3.3188149837852694,6.7031112,6.61875504679881,45.891094,50.58906248186443,0.2567960349499999,0.8496021061490436,1.6994281725851623
7,2022-02-02,3.0,0.0810639978999999,0.2286725971,-0.6431422454,-0.0503549918,0.0116947403,-0.3667620286,1.814868918,297.27945,764,291.5202328885591,294.6992551177364,18880056.0,764,17363173.100759488,15676974.28074234,0.04,0.06,3.9797478,764,3.494268924068213,3.338006507213292,10.682859,9.956761554012102,47.911266,51.62097027514628,0.2632235975849999,1.0475635333969888,2.7469917059821514
7,2022-02-03,4.0,0.0866314248,0.2321405953,-0.6147658021,-0.0458137752,0.0163606899,-0.3614517096,1.8043410087,292.11426,765,290.126015161896,294.7434181663672,18818046.0,765,16882169.198164757,15739881.35952551,0.1,0.16,3.6238787,765,3.3604001494665483,3.3575088853103825,14.306737700000001,13.314270439322485,48.177773,39.41694968636477,0.26962613852,0.9770924203458776,3.724084126328029
7,2022-02-04,5.0,0.0921770936999999,0.2355948321,-0.5865120634000001,-0.0412913734,0.0210074621,-0.3561613081999999,1.7938533023999998,283.93152,766,288.7769821311027,294.7889069506373,11131034.0,766,16041708.531390078,15804032.799484858,0.06,0.22,2.7374737,766,3.137218153738704,3.377316276986293,17.044211400000002,16.691586716308777,37.19818,39.64953095533305,0.2760036577549999,0.7555527542081132,4.479636880536142
7,2022-02-05,6.0,0.0977010045999999,0.2390353075,-0.5583810293,-0.0367877864,0.0256350569,-0.3508908243999999,1.7834057991,284.7081,767,287.7688457032048,294.8357078289362,14350240.0,767,15063261.986635253,15869409.179250669,0.0,0.22,2.5703866,767,2.8870728858072123,3.3974227497972165,19.614598,20.089009466105992,32.842472,35.43647230617001,0.2823561552899999,0.7257644779849348,5.205401358521077
7,2022-02-06,7.0,0.1032031574999999,0.2424620215,-0.5303726998,-0.0323030142,0.0302434743,-0.3456402582,1.7729984987999998,287.97787,768,287.31589527755654,294.88380676617027,19125372.0,768,14175557.661223546,15935990.70661181,0.0,0.22,3.1093054,768,2.673830033574974,3.417822281722572,22.7239034,23.506831747828564,31.518362,42.00583814105835,0.2886836311249999,0.8976055731485704,6.103006931669647
7,2022-02-07,8.0,0.1086835524,0.2458749741,-0.5024870749,-0.0278370568,0.0348327143,-0.3404096096,1.7626314015,288.12936,769,287.4931557460876,294.93318933797144,10850593.0,769,13568027.55776342,16003757.224507725,3.92,4.14,2.6578214,769,2.547576451636843,3.438508762968657,25.3817248,26.94534051079722,46.164917,37.71016511523086,0.29498608526000003,0.7840203301062526,6.887027261775899
7,2022-02-08,9.0,0.1141421893,0.2492741653,-0.4747241546,-0.0233899142,0.0394027769,-0.3351988785999999,1.7523045072,287.53455,770,288.21820504542114,294.9838407350232,8234199.5,770,13355502.61278935,16072688.217130825,1.25,5.39,1.8878391,770,2.534091090454413,3.459475997798565,27.2695639,30.404816508595783,72.40545,50.61783770688415,0.30126351769500004,0.568737048108163,7.455764309884063
7,2022-02-09,10.0,0.1195790682,0.2526595951,-0.4470839389,-0.0189615864,0.0439536621,-0.3300080652,1.7420178159,289.52197,771,289.2792794514005,295.03574576750145,19686300.0,771,13562657.890736042,16142762.81613746,0.03,5.42,3.164334,771,2.6316824764939466,3.480717706387843,30.4338979,33.88553421498363,41.96447,54.870087605984985,0.30751592843,0.9730831078726156,8.428847417756678
