Fecha,dias,ndvi,Temperature,Dia_x,Reconstruida_x,Ajustados_x,SRF,Dia_y,Reconstruida_y,Ajustados_y,Precipitation,acum,Evapotranspiration,Dia,Reconstruida,Ajustados,acum_ref,acum_ajustados,RH12,holtwinters_predicts
2022-08-01,93.0,0.5781378798000001,301.15997,944,302.1160550459282,303.6240568773829,23838706.0,944,24478635.092119586,24309873.926342428,8.42,242.37999999999997,5.4519167,944,5.762043487314987,5.971434532301604,578.7379418999999,583.9628176750186,53.844143,45.72633737412446
2022-08-02,94.0,0.5816340233,301.70505,945,302.2508973299061,303.58964551402136,22509702.0,945,24413548.069755025,24250664.39890261,1.79,244.16999999999996,5.2952924,945,5.777796057027647,5.95168807260712,584.0332342999999,589.9145057476258,56.11313,52.19913166652371
2022-08-03,95.0,0.5850989768,302.97195,946,302.25768502375035,303.5538997893421,25167956.0,946,24385608.54168508,24190135.464425363,0.4,244.56999999999996,6.1507444,946,5.772740494755453,5.931611804111041,590.1839786999999,595.8461175517368,50.555088,53.64215034308717
2022-08-04,96.0,0.5885327403,302.91272,947,302.2093597600162,303.516830096009,26320708.0,947,24517260.34433022,24128305.2119462,0.64,245.20999999999995,6.363885,947,5.785425245338766,5.911211610767597,596.5478636999999,601.7573291625044,53.27605,52.64149093466084
2022-08-05,97.0,0.5919353138000001,302.63287,948,302.1983264039572,303.4784472116144,25132028.0,948,24870061.459477413,24065192.11939875,2.19,247.39999999999995,5.8700185,948,5.8464330414176064,5.890493471466952,602.4178821999999,607.6478226339714,57.71891,54.61224786647018
2022-08-06,98.0,0.5953066973000001,302.02713,949,302.2954910084384,303.4387622955461,24784084.0,949,25407844.064727794,24000815.04809261,1.97,249.36999999999995,5.8272986,949,5.963400883247947,5.869463458282874,608.2451807999998,613.5172860922543,53.957558,52.76807443516921
2022-08-07,99.0,0.5986468908000001,302.35422,950,302.51839757660315,303.397786885743,25333512.0,950,25996420.19749523,23935193.23707667,1.19,250.55999999999995,5.9089527,950,6.115145274902454,5.848127734693172,614.1541334999998,619.3654138269475,47.335,53.005762697011846
2022-08-08,100.0,0.6019558943,302.44965,951,302.82050896585474,303.3555328953403,26340622.0,951,26441777.54897987,23868346.29738953,1.45,252.00999999999993,6.297967,951,6.257162368161755,5.826492553773275,620.4521004999998,625.1919063807208,46.536366,51.09343324425082
2022-08-09,101.0,0.6052337078,302.52042,952,303.1058863628203,303.31201260920585,26171356.0,952,26554736.521540374,23800294.206198737,0.6,252.60999999999993,5.9397507,952,6.336617910005569,5.80456425636358,626.3918511999998,630.9964706370844,49.857155,50.45627512009328
2022-08-10,102.0,0.6084803313,303.43045,953,303.2641603433007,303.2672386803689,26879746.0,953,26220005.72950369,23731057.30083069,0.73,253.33999999999992,6.3480053,953,6.3114986307249,5.782349269211101,632.7398564999997,636.7788199062954,46.258533,50.43487104171636
2022-08-11,103.0,0.6116957648000001,303.84006,954,303.2131235832891,303.2212241263409,26323810.0,954,25445101.22846371,23660656.272692725,0.91,254.24999999999991,6.4531136,954,6.167067090175379,5.759854103085888,639.1929700999998,642.5386740093813,45.30213,46.71778466884674
2022-08-12,104.0,0.6148800083000001,304.018,955,302.9332561727469,303.17398232533105,25721530.0,955,24370727.14802275,23589112.161089607,2.07,256.31999999999994,6.5967665,955,5.923663917601613,5.7370853508728805,645.7897365999997,648.2757593602543,42.233215,45.646729608678
2022-08-13,105.0,0.6180330618,301.65924,956,302.4811501702725,303.1255270123566,21454628.0,956,23237005.54696396,23516446.346935887,14.59,270.9099999999999,5.4046264,956,5.6328980210985335,5.714049685639631,651.1943629999997,653.9898090458939,50.160606,43.65802595378258
2022-08-14,106.0,0.6211549253,301.4914,957,301.9762253961464,303.07587227524965,19935528.0,957,22315077.412275087,23442680.546366245,3.72,274.62999999999994,4.7778025,957,5.363292945250059,5.690753858680597,655.9721654999997,659.6805629045746,62.176304,49.75406177008599
