Parcela,Fecha,dias,ndvi,gndvi,cire,ndre1,ndre,ndmi,msi,temp,dia_x,reconstruida_temp,ajustados_temp,srf,dia_y,reconstruida_srf,ajustados_srf,precip,precip_acum,et,dia,reconstruida_et,ajustados_et,et_acum,et_acum_ajustados,rh12,rh12_holtwin_predicts,kc,etc,etc_acum
8,2022-05-21,1.0,0.1440660771,0.2313632672,-0.1030390018999999,0.0291619756,0.0713868357,-0.3028907388,1.65221187,304.87766,872,303.6034824859403,302.8813437160007,27065918.0,872,23981782.409200985,24527224.151405457,0.02,0.02,6.268201,872,5.729817115369621,5.749515444655044,6.268201,5.749515444655044,44.938072,44.19440153300025,0.335675988665,2.1040845678259417,2.1040845678259417
8,2022-05-22,2.0,0.1501199132,0.2355441935999999,-0.0779020628999999,0.0335141192,0.0760980825,-0.2972389426999999,1.6419452724,303.9783,873,303.6003678962686,302.9418295730697,23689022.0,873,23194584.42350995,24576798.85887357,0.2,0.22,5.540866,873,5.507755924252782,5.760791778653642,11.809067,11.510307223308686,46.730515,44.856321655122365,0.34263790018,1.898510691418756,4.002595259244698
8,2022-05-23,3.0,0.1561433413,0.2397038457999999,-0.0529029374999999,0.037843449,0.0807848977,-0.2916142336,1.6317262460000002,302.26254,874,303.6788373056362,303.0011825479788,21523218.0,874,23015238.988020346,24624942.61668852,4.7,4.92,5.172845,874,5.429605997684767,5.771653327230572,16.981912,17.28196055053926,48.98986,45.64632965138843,0.34956484249499997,1.808244747676048,5.8108400069207455
8,2022-05-24,4.0,0.1621363613999999,0.2438422237999999,-0.0280416256999999,0.042149965,0.0854472813,-0.2860166114999999,1.6215547908,302.49277,875,303.8285782460352,303.05938484139176,21017700.0,875,23412170.09425648,24671640.849686865,1.29,6.21,5.354875,875,5.498077871238764,5.782096837280743,22.336787,23.064057387820004,54.378708,50.533908603551936,0.35645681560999987,1.908781690489598,7.719621697410344
8,2022-05-25,5.0,0.1680989735,0.2479593276,-0.0033181274999999,0.0464336672,0.0900852333,-0.2804460763999999,1.6114309068,303.9353,876,304.0041206599557,303.1164189990499,25293710.0,876,24191319.687133573,24716879.420327064,1.59,7.8,5.944291,876,5.674606933335853,5.79211918090435,28.281078,28.856176568724354,47.13633,50.60649477221232,0.36331381952499997,2.1596430675780813,9.879264764988426
8,2022-05-26,6.0,0.1740311776,0.2520551572,0.0212675571,0.0506945555999999,0.0946987537,-0.2749026283,1.601354594,304.25687,877,304.1416654549246,303.172267917006,23193226.0,877,25069251.042264976,24760644.632969424,0.99,8.79,5.0353475,877,5.892936009159938,5.801717356343696,33.3164255,34.65789392506805,51.38589,49.98197020360495,0.37013585424,1.8637626483077485,11.743027413296174
8,2022-05-27,7.0,0.1799329737,0.2561297126,0.0457154281,0.0549326302,0.0992878425,-0.2693862672,1.5913258524,304.62982,878,304.18312055832183,303.226914846754,26681844.0,878,25770739.60493487,24802923.238022417,0.64,9.43,6.183382,878,6.080919026491006,5.81088848888224,39.4998075,40.46878241395029,43.357655,49.04814733230664,0.37692291975500003,2.3306583974005117,14.073685810696686
8,2022-05-28,8.0,0.1858043617999999,0.2601829938,0.0700254855,0.0591478909999999,0.1038524996999999,-0.2638969931,1.581344682,304.306,879,304.0987294750563,303.2803434002514,26970086.0,879,26117710.67148839,24843702.43595385,0.59,10.02,6.3995495,879,6.183488047282811,5.819629831705591,45.899357,46.28841224565589,43.9598,45.01421827008936,0.3836750160699999,2.4553472572532598,16.529033067949946
8,2022-05-29,9.0,0.1916453419,0.2642150008,0.0941977293,0.063340338,0.1083927252999999,-0.2584348059999999,1.5714110828,304.00195,880,303.9002732114724,303.3325375548341,27305070.0,880,26080422.05190693,24882969.88116586,0.82,10.84,6.712968,880,6.1794202751819896,5.827938766724199,52.612325,52.116351012380086,44.196354,49.64383474715838,0.390392143185,2.620689964652323,19.149723032602267
8,2022-05-30,10.0,0.197455914,0.2682257336,0.1182321595,0.0675099712,0.1129085193,-0.2529997059,1.5615250548,304.45563,881,303.6401225626628,303.38348165802114,26855088.0,881,25775462.015636977,24920713.685732428,0.42,11.26,6.5090804,881,6.086633534588057,5.8358128053574925,59.1214054,57.95216381773758,42.83379,44.1241348871355,0.39707430109999997,2.5845885506337085,21.734311583235975
8,2022-05-31,11.0,0.2032360781,0.2722151922,0.1421287761,0.0716567906,0.1173998817,-0.2475916927999999,1.551686598,303.21268,882,303.3962339182971,303.43316043220915,24499586.0,882,25413570.03459476,24956922.42299838,2.97,14.23,5.706679,882,5.954530977876612,5.843249589279219,64.8280844,63.7954134070168,47.891056,44.73483542720307,0.403721489815,2.3039089477759744,24.038220531011948
