Parcela,Fecha,dias,ndvi,gndvi,cire,ndre1,ndre,ndmi,msi,temp,dia_x,reconstruida_temp,ajustados_temp,srf,dia_y,reconstruida_srf,ajustados_srf,precip,precip_acum,et,dia,reconstruida_et,ajustados_et,et_acum,et_acum_ajustados,rh12,rh12_holtwin_predicts
4,2022-03-17,1.0,0.11814336410000001,0.25615604900000005,-0.21343238139999998,-0.0101887789,0.059886687,-0.2705995863,1.676272095,301.27505,807,298.7938154765776,297.7094148051595,24106254.0,807,22102723.927499827,19155516.41543764,0.03,0.03,6.4901423,807,5.593067471993283,4.649379099752728,6.4901423,4.649379099752728,30.49286,20.43785910373655
4,2022-03-18,2.0,0.1230371759,0.2585840232,-0.1965483269,-0.0065160121,0.0632448457,-0.2674157835,1.6686539687,299.80554,808,299.4063319455962,297.79298058510176,23387722.0,808,21193928.30390412,19250573.48462357,0.0,0.03,6.209006,808,5.571649713731126,4.678251589500321,12.6991483,9.327630689253049,20.146467,18.90782024912289
4,2022-03-19,3.0,0.12791174430000002,0.2610041074,-0.17972156299999997,-0.0028577398999999996,0.0665910438,-0.26423988449999997,1.661060618,296.99957,809,299.46586384900047,297.8769556605142,11915028.0,809,20466627.92207229,19345802.34198912,0.0,0.03,3.8670838,809,5.500751693678055,4.707099858329746,16.5662321,14.034730547582795,20.11651,27.60620566988327
4,2022-03-20,4.0,0.1327670693,0.2634163016,-0.1629520897,0.0007860376999999988,0.0699252813,-0.26107188929999997,1.6534920429,297.01495,810,299.03988000003744,297.96131484357653,16688766.0,810,20230175.87085029,19441174.1474197,0.03,0.06,4.2313986,810,5.416326157562108,4.735915250784718,20.7976307,18.77064579836751,40.82447,37.71294349410223
4,2022-03-21,5.0,0.1376031509,0.2658206058,-0.146239907,0.004415320699999999,0.07324755820000001,-0.25791179789999996,1.6459482434000001,299.97177,811,298.29626381990505,298.0460328312575,24339738.0,811,20657578.45595376,19536660.01750881,0.0,0.06,6.2151604,811,5.356066135720985,4.764689121272974,27.0127911,23.535334919640484,36.74507,29.49393106862876
4,2022-03-22,6.0,0.1424199891,0.26821702000000003,-0.1295850149,0.008030109099999998,0.0765578745,-0.2547596103,1.6384292195,300.34805,812,297.45126042071604,298.1310842129045,25440302.0,812,21728184.62780012,19632231.03430538,0.0,0.06,6.49226,812,5.348194114966689,4.793412836660247,33.5050511,28.32874775630073,14.022456,26.912350417035963
4,2022-03-23,7.0,0.1472175839,0.27060554420000005,-0.11298741339999999,0.011630402899999996,0.07985623019999999,-0.25161532649999996,1.6309349712,294.65482,813,296.7156002279857,298.21644347786577,25182804.0,813,23230858.7298238,19727858.25407165,-0.0,0.06,5.681249,813,5.403924730403802,4.822077778860497,39.186300100000004,33.150825535161225,18.20848,14.293991077165622
4,2022-03-24,8.0,0.1519959353,0.2729861784,-0.09644710249999999,0.0152162021,0.0831426253,-0.2484789465,1.6234654985,294.91626,814,296.2527092029179,298.3020850231414,24115320.0,814,24827042.526460085,19823512.716048736,-0.0,0.06,5.025889,814,5.515768626648645,4.850675347421631,44.2121891,38.00150088258285,21.982548,14.216279911346582
4,2022-03-25,9.0,0.1567550433,0.2753589226,-0.07996408220000001,0.0187875067,0.0864170598,-0.24535047029999998,1.6160208014,297.27643,815,296.1563846883257,298.38798316106335,25912072.0,815,26153468.61232437,19919165.451227445,0.0,0.06,5.417648,815,5.661807436821298,4.879196962105914,49.6298371,42.88069784468877,21.272724,21.325831425086523
4,2022-03-26,10.0,0.1614949079,0.27772377680000004,-0.0635383525,0.022344316700000002,0.08967953370000001,-0.2422298979,1.6086008799,297.08557,816,296.4479284082237,298.4741121270002,25934454.0,816,26931345.8681308,20014787.49112153,0.0,0.06,5.680782,816,5.814088894519284,4.907634065464357,55.310619100000004,47.788331910153126,24.15276,18.09683706801509
