Parcela,Fecha,dias,ndvi,gndvi,cire,ndre1,ndre,ndmi,msi,temp,dia_x,reconstruida_temp,ajustados_temp,srf,dia_y,reconstruida_srf,ajustados_srf,precip,precip_acum,et,dia,reconstruida_et,ajustados_et,et_acum,et_acum_ajustados,rh12,rh12_holtwin_predicts,kc,etc,etc_acum
13,2022-04-06,1.0,0.1354981641,0.2370796583,0.069395194,0.0276174206,0.0766140224999999,-0.1883176455,1.4357991485,306.19025,827,301.23834585874795,299.4293429722731,26729056.0,827,26552207.53381879,21056345.892112743,0.0,0.0,7.3021927,827,6.564487143644954,5.212447503282757,7.3021927,5.212447503282757,22.488798,35.57255378886296,0.325822888715,2.379221519467585,2.379221519467585
13,2022-04-07,2.0,0.1403414915,0.2398199692,0.0812647265,0.0307131092,0.0795979,-0.18558689,1.429778563,299.6666,828,300.73247605410273,299.5162148177935,26324926.0,828,26566478.25107945,21149352.1906034,0.0,0.0,7.033628,828,6.596342387309887,5.239214762805762,14.3358207,10.45166226608852,19.058012,32.65980756580237,0.331392715225,2.3308930808025865,4.710114600270172
13,2022-04-08,3.0,0.1451626629,0.2425484503,0.0930789396,0.0337941308,0.0825684417,-0.1828666319,1.4237828377,296.99063,829,300.45524496896644,299.6029790850077,25831424.0,829,26370478.57306635,21241955.23104308,0.26,0.26,5.61723,829,6.620061651965286,5.265789493487061,19.9530507,15.71745175957558,25.675898,24.216672091250388,0.336937062335,1.892652974660032,6.602767574930204
13,2022-04-09,4.0,0.1499616783,0.2452651016,0.1048378333,0.0368604854,0.0855256475999999,-0.1801568712,1.4178119726,297.37985,830,300.52720694029705,299.68960974949385,26169164.0,830,26114831.64735003,21334126.968547367,0.11,0.37,6.045633,830,6.646951149916927,5.292163722008704,25.998683699999997,21.009615481584284,31.67132,28.94476184676678,0.342455930045,2.0703628717257434,8.673130446655946
13,2022-04-10,5.0,0.1547385377,0.2479699231,0.1165414076,0.039912173,0.0884695177,-0.1774576079,1.4118659677,300.14844,831,300.9865070139603,299.77608082690364,26286390.0,831,25947017.31446615,21425839.48885217,0.0,0.37,6.769305,831,6.685712256044344,5.318329535210164,32.7679887,26.327945016794448,35.331444,26.05916487302168,0.347949318355,2.355375060487093,11.02850550714304
13,2022-04-11,6.0,0.1594932411,0.2506629148,0.1281896625,0.0429491936,0.091400052,-0.174768842,1.405944823,304.24722,832,301.7724161691675,299.8623663807558,27026176.0,832,25944754.957455184,21517065.016767614,0.04,0.41,7.250565,832,6.736447090284182,5.344279082462566,40.0185537,31.67222409925701,31.83434,28.991142103312058,0.353417227265,2.5624745784046548,13.590980085547695
13,2022-04-12,7.0,0.1642257885,0.2533440767,0.139782598,0.0459715472,0.0943172504999999,-0.1720905735,1.4000485385,303.91055,833,302.7347732732829,299.9484405302158,25332822.0,833,26078958.9949628,21607775.92458975,0.13,0.54,6.459893,833,6.787516413182747,5.37000457802413,46.4784467,37.042228677281145,37.523132,26.09890464656557,0.358859656775,2.318194984783225,15.909175070330921
13,2022-04-13,8.0,0.1689361799,0.2560134088,0.1513202141,0.0489792338,0.0972211131999999,-0.1694228024,1.3941771142,305.64172,834,303.66880643082857,300.03427745785854,27093638.0,834,26220526.26006577,21697944.74046761,0.0,0.54,7.243197,834,6.816949587911499,5.395498303376163,53.7216437,42.43772698065731,28.219778,32.25865056722503,0.364276606885,2.6385272261596118,18.547702296490534
13,2022-04-14,9.0,0.1736244153,0.2586709111,0.1628025108,0.0519722534,0.1001116401,-0.1667655287,1.3883305501,304.19287,835,304.3667656056126,300.1198514174122,26400014.0,835,26188513.393996708,21787544.15672311,0.01,0.55,7.080958,835,6.798413325824553,5.420752609538871,60.802601700000004,47.85847959019618,30.385029,33.66690543864684,0.369668077595,2.617604131390936,21.16530642788147
13,2022-04-15,10.0,0.1782904947,0.2613165836,0.1742294881,0.054950606,0.1029888311999999,-0.1641187524,1.3825088462,303.8562,836,304.6719961616222,300.20513674148066,24381778.0,836,25821575.380622383,21876547.03812113,0.08,0.63,6.469718,836,6.709938936421344,5.445759919366316,67.2723197,53.3042395095625,39.483273,41.26576100192148,0.375034068905,2.426364666207919,23.591671094089392
