Parcela,Fecha,dias,ndvi,gndvi,cire,ndre1,ndre,ndmi,msi,temp,dia_x,reconstruida_temp,ajustados_temp,srf,dia_y,reconstruida_srf,ajustados_srf,precip,precip_acum,et,dia,reconstruida_et,ajustados_et,et_acum,et_acum_ajustados,rh12,rh12_holtwin_predicts
11,2022-02-15,1.0,0.1426270249,0.2707572996,-0.38410545879999997,0.0007714897,0.063041,-0.27746738519999997,1.5945123830999999,291.43967,777,292.196056565957,295.3726049036844,20459898.0,777,18286572.6638306,16586014.711293628,0.0,0.0,3.724121,777,3.8562321564723057,3.613570120746504,3.724121,3.613570120746504,40.99842,42.5945543423451
11,2022-02-16,2.0,0.1484601511,0.2743119619,-0.3543777331,0.0054902736,0.0679536771,-0.27200939609999997,1.5843122852999998,294.67877,778,292.4407893066565,295.43282909117346,20502460.0,778,18806630.743477058,16663481.981062228,0.0,0.0,4.2601523,778,3.9773457836414936,3.636550648275452,7.9842733,7.250120769021956,47.063385,42.94573194719912
11,2022-02-17,3.0,0.1542677101,0.2778509226,-0.3247924912,0.0101871489,0.0728435944,-0.2665748608,1.5741563296999999,298.7448,779,293.0615592869528,295.4941722671789,20779374.0,779,19160829.411686264,16741913.998811,0.0,0.0,4.8835597,779,4.072684444273623,3.6597526145437222,12.867833000000001,10.909873383565678,40.11452,39.87977576370732
11,2022-02-18,4.0,0.1600497019,0.2813741817,-0.2953497331,0.014862115600000001,0.0777107519,-0.2611637793,1.5640445162999999,294.2153,780,294.0647894473238,295.5566160355242,21101308.0,780,19333686.81972063,16821287.019831873,0.0,0.0,4.5385833,780,4.141374212822494,3.683169070410137,17.4064163,14.593042453975816,26.675589,35.07012647175279
11,2022-02-19,5.0,0.1658061265,0.28488173920000004,-0.26604945879999997,0.019515173700000006,0.0825551496,-0.2557761516,1.5539768450999998,291.097,781,295.29866506853267,295.6201416699765,11808085.0,781,19296750.856436845,16901577.014535025,0.0,0.0,2.8716595,781,4.174243585295412,3.7067930024924656,20.2780758,18.29983545646828,32.352398,33.77281130539136
11,2022-02-20,6.0,0.1715369839,0.2883735951,-0.2368916683,0.0241463232,0.0873767875,-0.2504119777,1.5439533160999999,295.3048,782,296.49054113271853,295.6847301198626,15812804.0,782,19019342.748686794,16982759.6757237,0.0,0.0,3.7317474,782,4.157004252380807,3.730617335267995,24.0098232,22.030452791736273,37.550144,33.119320968537835
11,2022-02-21,7.0,0.1772422741,0.2918497494,-0.20787636159999998,0.0287555641,0.0921756656,-0.24507125759999998,1.5339739292999999,296.75742,783,297.3281216290978,295.7503620157823,20970474.0,783,18491627.32367405,17064810.425953045,-0.0,0.0,4.235814,783,4.077509994785586,3.754634933192692,28.2456372,25.785087724928964,46.891373,36.12842802232716
11,2022-02-22,8.0,0.1829219971,0.29531020210000003,-0.1790035387,0.0333428964,0.0969517839,-0.2397539913,1.5240386846999998,298.32156,784,297.55976685224203,295.81701767541665,21087240.0,784,17750048.205958657,17147704.424970705,0.0,0.0,4.2640853,784,3.9342404473498935,3.778838602838334,32.5097225,29.563926327767298,45.69551,40.54326281332891
11,2022-02-23,9.0,0.18857615290000002,0.2987549532,-0.15027319960000002,0.037908320100000004,0.1017051424,-0.23446017879999997,1.5141475823,298.95685,785,297.08211546624034,295.88467710943087,20792452.0,785,16892405.20627582,17231416.577237062,0.11,0.11,4.325427,785,3.7424435524384654,3.8032210950470047,36.8351495,33.367147422814305,45.199768,38.48970127070584
11,2022-02-24,10.0,0.1942047415,0.3021840027,-0.1216853443,0.0424518352,0.10643574110000001,-0.2291898201,1.5043006221,296.7573,786,295.986120451402,295.9533200274686,18566840.0,786,16072256.263273433,17315921.539522693,0.37,0.48,4.096191,786,3.534979882370391,3.8277751071022497,40.9313405,37.19492252991655,49.802364,45.11488357125538
11,2022-02-25,11.0,0.19980776290000002,0.30559735060000004,-0.09323997279999996,0.0469734417,0.11114357999999999,-0.22394291519999998,1.4944978040999999,293.7197,787,294.5448997196991,296.02292584423685,10748415.0,787,15469417.865020731,17401193.728580877,2.72,3.2,2.5210705,787,3.35667193261399,3.852493284916303,43.452411,41.04741581483286,62.655693,49.89654795650729
11,2022-02-26,12.0,0.20538521710000002,0.3089949969,-0.06493708510000001,0.0514731396,0.11582865910000001,-0.21871946409999998,1.4847391283,293.2557,788,293.144741120565,296.0934736856796,11582114.0,788,15242730.15147922,17487207.328892685,0.01,3.21,3.0149627,788,3.2532833029728825,3.877368225232666,46.467373699999996,44.924784040065525,56.367058,54.44262665441632
11,2022-02-27,13.0,0.2109371041,0.3123769416,-0.036776681199999994,0.0559509289,0.1204909784,-0.2135194668,1.4750245946999998,291.22714,789,292.17853684842913,296.1649423952373,13286431.0,789,15479439.344536567,17573936.3004825,0.59,3.8,2.9721742,789,3.25832723397485,3.902392477843453,49.439547899999994,48.82717651790898,51.00515,57.11390608152554
11,2022-02-28,14.0,0.2164634239,0.3157431847,-0.008758761099999957,0.0604068096,0.1251305379,-0.20834292329999998,1.4653542033,291.39877,790,291.933130568087,296.23731054019174,17204806.0,790,16159177.053532414,17661354.386801355,0.01,3.8099999999999996,3.5259023,790,3.381979398841068,3.927558547820756,52.96545019999999,52.75473506572974,37.441628,54.10502272294085
11,2022-03-01,15.0,0.2219641765,0.31909372620000004,0.019116675200000044,0.0648407817,0.12974733759999998,-0.20318983359999998,1.4557279540999999,292.10526,791,292.504589475994,296.3105564180935,22065550.0,791,17147688.021677572,17749435.122675963,0.0,3.8099999999999996,3.959784,791,3.606016119088845,3.952858897761443,56.92523419999999,56.707593963491185,42.172478,47.168713308151816
11,2022-03-02,16.0,0.22743936190000003,0.32242856610000004,0.04684962770000001,0.0692528452,0.1343413775,-0.1980601977,1.4461458471,294.73846,792,293.7673718564489,296.3846580632701,20675210.0,792,18226579.48652168,17838151.84232081,0.21,4.02,4.216826,792,3.886967464235394,3.978285950044645,61.14206019999999,60.68587991353583,46.497444,42.86361461724557
11,2022-03-03,17.0,0.2328889801,0.3257477044,0.07444009640000004,0.0736430001,0.13891265760000002,-0.19295401559999997,1.4366078823,296.4035,793,295.4072185930164,296.4595932534135,15807259.0,793,19153168.586276952,17927477.687411074,1.22,5.239999999999999,3.9077005,793,4.167094585716876,4.003832089101316,65.0497607,64.68971200263715,48.056274,38.58046427659057
11,2022-03-04,18.0,0.23831303110000002,0.3290511411,0.10188808129999993,0.07801124640000001,0.14346117790000001,-0.18787128729999997,1.4271140596999998,296.69623,794,297.0083948419815,296.53533951624433,15502484.0,794,19733200.243587658,18017385.615213715,0.78,6.02,3.8956666,794,4.390212464180973,4.029489663695132,68.94542729999999,68.71920166633228,51.12071,41.30129011621707
11,2022-03-05,19.0,0.2437115149,0.3323388762,0.1291935824,0.0823575841,0.1479869384,-0.18281201279999998,1.4176643792999999,298.0672,795,298.16963399381297,296.61187413625083,22183330.0,795,19883025.42473671,18107848.4067745,0.0,6.02,4.7596803,795,4.517655816647901,4.055250989214102,73.70510759999999,72.77445265554638,44.08388,51.7186031884919
11,2022-03-06,20.0,0.2490844315,0.3356109097,0.15635659969999993,0.0866820132,0.1524899391,-0.1777761921,1.4082588410999999,299.16718,796,298.6148075009679,296.68917416150134,22058424.0,796,19659448.959313568,18198838.67515836,0.12,6.14,4.8890405,796,4.539436417367412,4.08110834997215,78.59414809999998,76.85556100551854,49.021,41.43060421109569
11,2022-03-07,21.0,0.2544317809,0.33886724160000004,0.18337713319999993,0.09098453370000001,0.15697018000000001,-0.1727638252,1.3988974450999998,297.512,797,298.266420685108,296.767216410527,21115618.0,797,19244914.385336965,18290328.87374052,0.08,6.22,4.7891393,797,4.476997002683664,4.1070540015200105,83.38328739999999,80.96261500703855,46.252968,51.54442223864059
11,2022-03-08,22.0,0.2597535631,0.3421078719,0.2102551829,0.0952651456,0.16142766109999998,-0.16777491209999998,1.3895801912999999,295.64542,798,297.2616771106599,296.8459774792739,17522294.0,798,18890193.386032075,18382291.304546107,0.03,6.25,3.849199,798,4.376529851834167,4.133080172964756,87.23248639999998,85.0956951800033,45.873314,54.899038530576895
11,2022-03-09,23.0,0.26504977809999997,0.34533280060000004,0.23699074879999993,0.0995238489,0.1658623824,-0.16280945279999998,1.3803070796999999,294.5044,799,295.9082583299257,296.92543374812175,13036992.0,799,18831491.813235447,18474698.126635417,0.89,7.14,3.412281,799,4.294786465158234,4.159179069297211,90.64476739999998,89.25487424930051,46.081024,44.09861070547159
11,2022-03-10,24.0,0.2703204259,0.3485420277,0.26358383090000004,0.10376064360000001,0.1702743439,-0.1578674473,1.3710781102999998,297.36966,800,294.5946415826985,297.0055613889667,23046102.0,800,19208685.064383376,18567521.364532653,0.01,7.1499999999999995,4.6646285,800,4.281700620915939,4.185342873726627,95.30939589999998,93.44021712302714,46.37598,43.99396400692967
11,2022-03-11,25.0,0.2755655065,0.3517355532,0.2900344292,0.1079755297,0.1746635456,-0.15294889559999997,1.3618932831,298.96405,801,293.6823356473116,297.08633637236784,23766014.0,801,20012513.914945547,18660732.9166952,0.04,7.1899999999999995,5.8994017,801,4.365191805304765,4.211563750021849,101.20879759999998,97.65178087304899,39.11882,43.40711246163612
11,2022-03-12,26.0,0.28078501990000004,0.35491337710000004,0.3163425436999999,0.1121685072,0.17902998750000002,-0.14805379769999996,1.3527525981,289.2573,802,293.4112639506723,297.16773447475265,14513992.0,802,21080131.98826043,18754304.56402122,0.02,7.209999999999999,3.9244366,802,4.542854273033257,4.237833844858329,105.13323419999998,101.88961471790732,25.349024,43.40703428666363
11,2022-03-13,27.0,0.28597896609999995,0.35807549940000005,0.34250817440000003,0.11633957610000002,0.1833736696,-0.1431821536,1.3436560552999999,290.2151,803,293.8439335441817,297.249731285682,23770648.0,803,22142841.96127816,18848207.97839273,0.0,7.209999999999999,4.1817493,803,4.7830693470504215,4.264145290170236,109.31498349999998,106.15376000807755,36.991386,37.5380439158158
