Fecha,rh12,rh12_holtwin_predicts
2020-06-07,40.456825,45.27332476144876
2020-06-08,41.29323,43.14878506036047
2020-06-09,40.81535,43.46847966667551
2020-06-10,48.914764,44.445450665614814
2020-06-11,65.18416,49.91738043010665
2020-06-12,36.753574,50.73698382586838
2020-06-13,38.83729,44.74164344492872
2020-06-14,40.23503,38.87416622832113
2020-06-15,38.225956,39.41232107085222
2020-06-16,43.86644,37.39502526341404
2020-06-17,47.211514,41.377343100601436
2020-06-18,47.280518,42.0765875124399
2020-06-19,49.511,48.90083126687896
2020-06-20,44.64043,51.36823036814483
2020-06-21,49.07608,52.49467035427425
2020-06-22,47.248642,53.33707809742662
2020-06-23,48.993988,44.21098022853772
2020-06-24,58.183567,50.233006085823035
2020-06-25,78.48761,59.368293645516616
2020-06-26,76.0375,63.742110202251325
2020-06-27,57.156517,64.74972416066858
2020-06-28,48.378803,60.90884994676279
2020-06-29,51.499756,54.5424120249634
2020-06-30,49.469856,58.796384780398526
2020-07-01,49.860004,55.040225562441826
2020-07-02,54.013393,49.83004370870924
2020-07-03,47.931206,48.64953127377178
2020-07-04,44.793087,46.55702429443392
2020-07-05,46.344376,46.607423727810215
2020-07-06,55.01395,52.55599226633144
2020-07-07,52.295624,60.87312812753002
2020-07-08,53.80281,46.656102650644556
2020-07-09,54.877785,54.1991924875856
2020-07-10,49.058178,48.78822090899004
2020-07-11,46.35791,50.53960018181954
2020-07-12,39.732437,47.604050752993736
2020-07-13,42.42478,43.871610444984334
2020-07-14,43.261597,42.44876903094043
2020-07-15,47.970688,42.527552548718475
2020-07-16,50.624565,43.99252764817748
2020-07-17,46.92192,46.633049565989936
2020-07-18,51.94856,48.535728403992756
2020-07-19,41.56548,48.054212920908306
2020-07-20,42.087936,45.019887370636496
2020-07-21,45.65034,42.5565719226726
2020-07-22,39.43422,48.45785222574034
2020-07-23,44.31091,41.241544158309296
2020-07-24,41.190426,41.142761889184115
2020-07-25,40.377777,43.26969425359908
2020-07-26,59.476982,47.726402527154235
2020-07-27,89.601616,61.50324940193462
2020-07-28,78.72458,71.70377505935109
2020-07-29,91.44644,77.15685071202181
2020-07-30,59.929035,75.55651165975429
2020-07-31,54.197636,66.16417818110423
2020-08-01,51.747944,59.352032522754676
2020-08-02,56.501137,58.07963922913833
2020-08-03,52.04351,56.772196049212155
2020-08-04,53.506596,54.883847437349196
2020-08-05,55.626015,55.74098284273438
2020-08-06,53.30299,52.12538574997422
2020-08-07,55.886303,52.19775817025895
2020-08-08,59.372917,54.803139498676074
2020-08-09,62.201168,58.631327883257946
2020-08-10,65.11967,60.617257001995746
2020-08-11,56.35437,61.10029216291441
2020-08-12,53.502106,58.27212378363327
2020-08-13,48.062202,55.543853271499565
2020-08-14,48.44353,54.61659671931475
2020-08-15,50.527664,49.552191537202326
2020-08-16,53.908432,51.58291677356905
2020-08-17,50.90622,50.62542047511669
2020-08-18,54.137035,53.18775615975842
2020-08-19,49.838184,52.75241104290854
2020-08-20,52.24868,48.26998343125151
2020-08-21,50.27849,58.485314905591395
2020-08-22,52.92714,52.39283188557619
2020-08-23,51.15982,50.98792756150387
2020-08-24,50.10379,49.378122021114955
2020-08-25,67.95365,54.15983007820492
2020-08-26,48.77792,58.448780667900515
2020-08-27,51.311905,52.06906813286993
2020-08-28,54.625294,49.59783357805454
2020-08-29,52.784225,55.20939987054889
2020-08-30,49.556274,52.47242436449301
2020-08-31,53.76937,48.31146122388044
2020-09-01,53.52484,54.47901446528271
2020-09-02,51.911076,53.07568589474742
2020-09-03,49.64098,57.75709250546677
2020-09-04,50.76162,52.27273513760686
2020-09-05,85.49105,61.88738013602372
2020-09-06,62.319565,64.19454751311604
2020-09-07,56.362427,62.25390724788401
2020-09-08,55.807137,57.95575253405822
2020-09-09,56.6331,55.8073221119989
2020-09-10,67.14775,57.35332861858369
2020-09-11,59.465363,63.04444412222045
2020-09-12,54.475315,55.769440442112575
2020-09-13,48.901062,53.48072178511973
2020-09-14,52.09456,52.17858804112021
2020-09-15,54.89635,60.907584114870176
2020-09-16,51.73014,56.00504908609051
2020-09-17,55.21472,55.64900203027185
2020-09-18,46.3239,53.47989430071789
2020-09-19,44.28992,45.76056617296317
2020-09-20,43.522938,45.98681574990091
2020-09-21,46.38647,46.18840711018968
2020-09-22,40.02718,45.36764983819852
2020-09-23,34.19713,34.44003033212733
2020-09-24,42.15379,40.17832186273152
2020-09-25,46.75296,41.8086154009125
2020-09-26,51.481255,46.69890533740763
2020-09-27,47.238922,42.75470399689714
2020-09-28,49.44247,48.73511751581279
2020-09-29,30.240282,40.71072502407289
2020-09-30,31.202148,37.53565708527669
2020-10-01,35.0692,35.46980535056794
2020-10-02,39.797493,42.71850709350147
2020-10-03,40.127457,36.413450943047046
2020-10-04,37.96681,41.460092082792116
2020-10-05,38.67966,35.53251410944836
2020-10-06,40.461845,37.765178647705106
2020-10-07,39.124702,37.496058115801986
2020-10-08,30.560246,38.86493322641905
2020-10-09,36.212677,29.558394553486394
2020-10-10,38.518467,42.44164086202817
2020-10-11,46.80149,41.96862792732154
2020-10-12,51.39544,38.53408902754607
2020-10-13,54.71561,47.52306866308404
2020-10-14,56.010624,56.87348046047513
2020-10-15,55.4377,55.56650666450122
2020-10-16,69.84545,54.37815290878846
2020-10-17,47.730404,53.04487879737539
2020-10-18,49.048283,54.20583156333892
2020-10-19,50.969566,46.973177450875674
2020-10-20,55.065956,51.871367650081844
2020-10-21,45.30867,55.17264450016947
2020-10-22,42.62196,47.491490649198965
2020-10-23,45.34593,48.029348638847864
2020-10-24,47.80167,50.66270831565889
2020-10-25,48.814426,50.85334719711628
2020-10-26,50.294674,49.18094947525905
2020-10-27,45.458908,44.697572325894775
2020-10-28,49.391304,44.38155494996994
2020-10-29,28.331139,33.64196624409666
2020-10-30,35.297844,37.65067172230313
2020-10-31,38.36018,43.26143523684079
2020-11-01,42.509495,37.71555832496787
2020-11-02,42.825417,42.622416216961895
2020-11-03,42.25363,42.17723094107454
2020-11-04,41.057617,42.27153684996509
2020-11-05,43.137672,35.48518955868812
2020-11-06,43.686115,43.15712358170473
2020-11-07,44.157207,47.40555092475501
2020-11-08,45.922905,45.415772529143396
2020-11-09,52.783764,49.22608333927866
2020-11-10,54.18421,54.18591948560918
2020-11-11,53.2155,55.79502278400787
2020-11-12,46.54545,49.37910038198227
2020-11-13,52.412758,53.486359312708736
2020-11-14,47.030106,46.101028197926055
2020-11-15,56.83707,46.59860548704125
2020-11-16,57.20028,50.626210471844686
2020-11-17,52.6997,60.6835759180643
2020-11-18,46.844334,53.834509103637394
2020-11-19,53.528778,49.8547865755019
2020-11-20,44.63028,54.59712665445225
2020-11-21,67.165054,47.71397174118489
2020-11-22,50.522015,57.20183770467335
2020-11-23,44.98419,47.85546025906081
2020-11-24,44.329422,47.607807058988406
2020-11-25,57.500248,52.04824746023807
2020-11-26,54.50278,54.804910892652394
2020-11-27,52.12276,54.01486219846305
2020-11-28,54.272964,59.638195761831426
2020-11-29,61.76328,51.37971053842707
2020-11-30,46.328663,48.79796849013156
2020-12-01,37.832317,52.40279666524777
2020-12-02,43.1351,44.33325551715473
2020-12-03,30.196735,33.435328181592716
2020-12-04,34.987507,39.99948469702179
2020-12-05,48.828705,39.628125592805375
2020-12-06,43.881866,48.4803705871315
2020-12-07,34.821,43.42512034064805
2020-12-08,30.69767,33.23964017583675
2020-12-09,38.531986,32.98639202197625
2020-12-10,41.70539,30.606241177495203
2020-12-11,49.063393,41.45331772755905
2020-12-12,50.025993,39.971798731377035
2020-12-13,51.80933,52.87412252592148
2020-12-14,23.958391,51.42014865974705
2020-12-15,37.17854,33.28193604070361
2020-12-16,21.496946,33.983607781818954
2020-12-17,42.173748,27.535349454116705
2020-12-18,50.722538,44.09930437314851
2020-12-19,49.35648,44.857979558175224
2020-12-20,32.598766,36.378693324402306
2020-12-21,57.871136,45.55828074541339
2020-12-22,48.108215,52.68236320857008
2020-12-23,49.697083,46.12543132718919
2020-12-24,17.040918,36.393313316188795
2020-12-25,28.724232,33.09713949111109
2020-12-26,41.688583,41.63803975988626
2020-12-27,45.759655,40.69866447020825
2020-12-28,53.890278,40.51609312378893
2020-12-29,46.455597,47.22255732739941
2020-12-30,46.96312,41.26018935857899
2020-12-31,51.52137,50.6672545640692
2021-01-01,56.937263,52.40348986985965
2021-01-02,41.378742,47.518395545065545
2021-01-03,47.219177,35.2316603609417
2021-01-04,47.41479,42.696033731140915
2021-01-05,48.403854,53.82013838448475
2021-01-06,45.508636,48.43048093740427
2021-01-07,20.66195,50.161790773123975
2021-01-08,31.962378,33.777967295278295
2021-01-09,54.15315,33.92428763098218
2021-01-10,55.662632,37.0406998659572
2021-01-11,61.07445,53.82100848045567
2021-01-12,53.745617,52.94130412804198
2021-01-13,58.39207,55.859017495678806
2021-01-14,45.003437,59.03252663010994
2021-01-15,26.913387,45.99806905372235
2021-01-16,41.880028,39.38034704450242
2021-01-17,51.707405,43.18137752434524
2021-01-18,46.218494,48.52253882253184
2021-01-19,51.009266,40.701977544303645
2021-01-20,90.32979,61.736587648620834
2021-01-21,67.3619,74.41910308950729
2021-01-22,67.97168,73.82609247984253
2021-01-23,62.483177,70.43218185466458
2021-01-24,67.067474,65.89592632672885
2021-01-25,53.502426,61.29212140029808
2021-01-26,48.096504,53.486896449957726
2021-01-27,34.99217,50.966499550254134
2021-01-28,26.728346,33.59273461354085
2021-01-29,45.96738,35.635715921810935
2021-01-30,49.75463,47.313356317963176
2021-01-31,42.346413,44.94442986953782
2021-02-01,28.901257,46.286238635433335
2021-02-02,49.21641,41.17297618984335
2021-02-03,48.928516,34.52937087482358
2021-02-04,50.455635,37.45103472958276
2021-02-05,53.981453,40.97292283143148
2021-02-06,51.491985,55.41043378611996
2021-02-07,36.000435,54.216944163325266
2021-02-08,45.52994,54.124998537870646
2021-02-09,53.91073,42.82378402002161
2021-02-10,50.768116,57.652655502303375
2021-02-11,51.044743,42.51669150767347
2021-02-12,69.93617,44.58354122925638
2021-02-13,56.768055,56.67907064561212
2021-02-14,65.7595,58.01741892071061
2021-02-15,46.06049,67.13047006983471
2021-02-16,62.875877,58.05293921999321
2021-02-17,49.545387,55.2270184643611
2021-02-18,53.95009,47.537057744535005
2021-02-19,51.962982,53.75258445517957
2021-02-20,43.533607,52.864591471769224
2021-02-21,45.401134,49.07905438893333
2021-02-22,47.22138,46.22148921889344
2021-02-23,43.664196,41.99970994499749
2021-02-24,47.160366,46.39163724599803
2021-02-25,45.187305,49.524487998297325
2021-02-26,49.63611,45.86387528519597
2021-02-27,47.60172,49.75062080615879
2021-02-28,47.50224,48.76568279407186
2021-03-01,52.79423,49.58450200186475
2021-03-02,48.540215,49.37137905165369
2021-03-03,40.657715,42.791151282546224
2021-03-04,41.477623,39.81854061754601
2021-03-05,48.35211,46.28172504249685
2021-03-06,25.407093,40.41384911298789
2021-03-07,40.313614,39.268324264787005
2021-03-08,62.26263,45.64031845428936
2021-03-09,48.043293,47.08859668464115
2021-03-10,45.032993,46.24912692375707
2021-03-11,42.068832,43.831979095994136
2021-03-12,48.198784,44.9154215430074
2021-03-13,59.316013,49.67485907099459
2021-03-14,46.878456,58.83841134279622
2021-03-15,48.236423,46.52604262350979
2021-03-16,43.785168,45.55231513064459
2021-03-17,35.934357,41.89929467820208
2021-03-18,23.029299,32.11712487674568
2021-03-19,21.061876,35.493873964086085
2021-03-20,35.99846,42.187250170023304
2021-03-21,44.99513,29.04310867923318
2021-03-22,40.22273,30.71591946101851
2021-03-23,25.359486,29.15170522759426
2021-03-24,30.131054,25.17756263145522
2021-03-25,23.556055,31.236133994542286
2021-03-26,26.651697,24.26940020232485
2021-03-27,30.373604,29.860802686036514
2021-03-28,35.815548,34.98328723890801
2021-03-29,44.041637,41.973593930521844
2021-03-30,34.514893,35.66503504390478
2021-03-31,41.509274,34.98613839465214
2021-04-01,53.634098,44.114901202030744
2021-04-02,49.39976,48.553943217153
2021-04-03,45.43887,48.78650567602416
2021-04-04,38.11051,44.24703672268624
2021-04-05,31.57398,39.790222367430275
2021-04-06,35.751377,36.93044678494241
2021-04-07,31.61407,39.62163999342243
2021-04-08,23.306622,33.84455740237857
2021-04-09,35.898945,32.46244816634508
2021-04-10,23.97298,29.87820517087878
2021-04-11,43.154343,25.032564558256738
2021-04-12,42.123947,29.47829124232399
2021-04-13,43.667152,36.32367801364906
2021-04-14,41.992847,43.106052573216004
2021-04-15,54.144135,51.351186956831455
2021-04-16,42.682484,51.099059847437246
2021-04-17,55.609573,49.961245507128325
2021-04-18,49.19335,50.018946264491326
2021-04-19,44.740532,47.29842416318841
2021-04-20,35.519333,42.039657767821986
2021-04-21,44.712097,44.14295985662207
2021-04-22,48.333794,46.21767730638994
2021-04-23,40.511482,45.1997128440101
2021-04-24,35.23312,38.913272891924585
2021-04-25,21.430393,35.567574926405115
2021-04-26,42.614048,36.731165155800575
2021-04-27,42.765625,37.925229992447896
2021-04-28,42.85905,37.12534744531621
2021-04-29,41.552032,35.32684865353758
2021-04-30,35.99663,39.62501143611657
2021-05-01,62.36684,44.03856709025702
2021-05-02,37.961666,52.134971473918625
2021-05-03,21.527195,40.98898200893764
2021-05-04,20.597425,30.04247394479472
2021-05-05,41.018906,30.900700199368856
2021-05-06,43.014416,36.43782980944859
2021-05-07,44.938946,39.31717753888609
2021-05-08,41.56789,41.79881489289236
2021-05-09,41.20264,39.38450953989712
2021-05-10,43.476814,40.65532492439054
2021-05-11,52.334393,46.33865986315633
2021-05-12,76.96015,55.64910891023927
2021-05-13,56.536697,63.948104534886184
2021-05-14,49.03756,59.441833884551
2021-05-15,47.395355,48.94954936296811
2021-05-16,47.718124,49.02674974281205
2021-05-17,47.363735,43.97124832876345
2021-05-18,48.39419,48.733252346029644
2021-05-19,36.170364,47.02326383782494
2021-05-20,35.387367,43.059590856109516
2021-05-21,39.778496,40.24962152544381
2021-05-22,43.234642,40.208556485340324
2021-05-23,42.37225,41.638578995676035
2021-05-24,43.28804,45.37097408524347
2021-05-25,44.727432,42.438016297934624
2021-05-26,51.00619,44.738714606397906
2021-05-27,42.813824,46.08144167771083
2021-05-28,42.503544,43.23485224772077
2021-05-29,56.685623,48.054757078958616
2021-05-30,68.719055,49.44166042042039
2021-05-31,59.22645,60.3849494161902
2021-06-01,59.098217,63.81045247052102
2021-06-02,57.897045,63.99288792759669
2021-06-03,77.69267,60.57313381402882
2021-06-04,58.62964,63.53046728287811
2021-06-05,49.42812,57.73372618495144
2021-06-06,50.532738,51.51338494320411
2021-06-07,52.08362,53.9587094324625
2021-06-08,51.412098,53.34360215579884
2021-06-09,50.38734,53.661144529593415
2021-06-10,59.038857,54.3833245099073
2021-06-11,50.528946,60.01135002190036
2021-06-12,53.19687,48.4479413673708
2021-06-13,58.50535,51.830005611748774
2021-06-14,50.7893,52.2878287516572
2021-06-15,46.75351,51.43714156229917
2021-06-16,42.43342,47.73448880411621
2021-06-17,47.421173,45.87850930252912
2021-06-18,45.897232,44.45977504614089
2021-06-19,53.252113,49.41383765299308
2021-06-20,47.438145,53.49047754354532
2021-06-21,50.867825,54.98176020205123
2021-06-22,67.99642,55.491205713179035
2021-06-23,54.42867,55.68892733344047
2021-06-24,54.83327,58.74269402996412
2021-06-25,51.841503,62.02039334071169
2021-06-26,52.854733,51.77919774526953
2021-06-27,53.730022,47.12955043844326
2021-06-28,64.495316,50.33642676553976
2021-06-29,54.076954,57.30257856742426
2021-06-30,75.63312,61.4708493173156
2021-07-01,57.02035,69.4656231077666
2021-07-02,52.04753,60.69871440600036
2021-07-03,53.263638,53.14011472116646
2021-07-04,51.0008,51.48938332866038
2021-07-05,57.49485,52.20494364712793
2021-07-06,61.621784,60.95738054672607
2021-07-07,89.767395,68.3851632363879
2021-07-08,56.626575,69.18582020918295
2021-07-09,75.88978,66.94276634119024
2021-07-10,61.10518,65.69784487857682
2021-07-11,60.586796,65.06222562448245
2021-07-12,51.844364,62.016107462041624
2021-07-13,57.42671,57.19623543898605
2021-07-14,52.894917,56.65802275507377
2021-07-15,51.791187,54.50879801798729
2021-07-16,54.66558,51.9438421117787
2021-07-17,55.184853,52.648326624358305
2021-07-18,52.373096,55.706457191481626
2021-07-19,54.435986,51.86347259891918
2021-07-20,54.082012,53.38065572290387
2021-07-21,51.96709,52.77607559783712
2021-07-22,61.042416,56.73559596547489
2021-07-23,50.46006,56.23105726244862
2021-07-24,45.043022,51.758890293360004
2021-07-25,49.843506,50.53954348406881
2021-07-26,54.631985,56.15599578091121
2021-07-27,50.23292,63.37976669343444
2021-07-28,49.76746,52.96573250906056
2021-07-29,57.19332,53.31050108431501
2021-07-30,54.81419,46.407021918637206
2021-07-31,53.454662,48.967314173561846
2021-08-01,48.543587,50.352405951146224
2021-08-02,50.918797,51.980403583525806
2021-08-03,54.44592,50.92345197019767
2021-08-04,54.64561,53.161097575996386
2021-08-05,52.61571,55.45875509083608
2021-08-06,49.919037,50.49762713189872
2021-08-07,51.177208,49.70947753552658
2021-08-08,51.52889,51.216684844931194
2021-08-09,51.204975,52.92349515218836
2021-08-10,52.789513,52.27389789555646
2021-08-11,49.145428,50.74050547385508
2021-08-12,49.641838,49.47556131135272
2021-08-13,48.83597,49.198209082918474
2021-08-14,51.087696,51.826178937270576
2021-08-15,46.088413,49.49805672322714
2021-08-16,50.91577,49.357006507904565
2021-08-17,51.085815,48.02029225871887
2021-08-18,54.89316,51.9812667873301
2021-08-19,51.914227,52.52629329123546
2021-08-20,45.657185,49.2218752504566
2021-08-21,65.92954,55.658674894086275
2021-08-22,71.77447,58.81423086832268
2021-08-23,55.061745,63.635186834825895
2021-08-24,51.4068,57.702823838149065
2021-08-25,59.586014,59.04315706379143
2021-08-26,55.692913,56.68631254652787
2021-08-27,51.053654,54.6670427469199
2021-08-28,49.12438,50.80288824713565
2021-08-29,59.01799,53.06544139351502
2021-08-30,53.454597,54.515560679154284
2021-08-31,50.738247,51.31756419148401
2021-09-01,56.4685,54.47605241561619
2021-09-02,51.22265,54.55499359906106
2021-09-03,61.16396,58.153507261862345
2021-09-04,55.894836,58.25034546370985
2021-09-05,50.029503,67.52980880394105
2021-09-06,48.161972,49.28967601399091
2021-09-07,52.660927,47.692813914109394
2021-09-08,56.00078,48.80381736945114
2021-09-09,49.165173,51.318739623439136
2021-09-10,43.80784,51.40280852560373
2021-09-11,57.189217,48.384373452229944
2021-09-12,49.97432,47.27540696173766
2021-09-13,51.793827,46.965520152311385
2021-09-14,47.613243,50.36723903254294
2021-09-15,53.267708,57.75821464171126
2021-09-16,65.41059,53.624478163139415
2021-09-17,57.375374,61.299114958697594
2021-09-18,57.119987,57.396958767896116
2021-09-19,47.470585,53.144583906090396
2021-09-20,54.751236,51.29908451474339
2021-09-21,59.938206,54.48261469216097
2021-09-22,66.20652,56.30156963436488
2021-09-23,40.494675,53.02872852885533
2021-09-24,52.676437,52.69105345617612
2021-09-25,53.320763,53.37409548915804
2021-09-26,54.576897,55.8067213296744
2021-09-27,45.703712,48.89302579679523
2021-09-28,52.02855,51.06015464344659
2021-09-29,55.66104,43.15547285863628
2021-09-30,64.358635,51.47167489111888
2021-10-01,61.659927,59.0519065271772
2021-10-02,79.63123,67.85730923365337
2021-10-03,60.60546,68.96549746984061
2021-10-04,60.40618,68.05042406016301
2021-10-05,51.25956,60.135356180564536
2021-10-06,42.966503,56.43102615852846
2021-10-07,50.782032,48.14581024414007
2021-10-08,49.67423,50.02661147403287
2021-10-09,47.919327,44.75875365116555
2021-10-10,55.168297,55.91585233865246
2021-10-11,57.20065,57.08775366172795
2021-10-12,54.149113,51.36007218444079
2021-10-13,62.03317,55.34697108915686
2021-10-14,62.9894,64.45195377590505
2021-10-15,64.67252,62.873788638864205
2021-10-16,63.737946,62.710731132478486
2021-10-17,37.888157,54.14946823119066
2021-10-18,42.861393,49.86102593435641
2021-10-19,50.256714,41.732227675254165
2021-10-20,52.230923,48.886657868173394
2021-10-21,57.74744,52.234495509496774
2021-10-22,53.87354,52.24185148390448
2021-10-23,50.816364,56.04898991916121
2021-10-24,56.31884,57.43689134495359
2021-10-25,64.01407,58.52347281580786
2021-10-26,53.08363,60.641829182641445
2021-10-27,42.303143,51.86464651962961
2021-10-28,42.159977,46.43305553667771
2021-10-29,37.439293,31.050489068624934
2021-10-30,43.767315,40.908245721507406
2021-10-31,52.02184,49.129900053853866
2021-11-01,53.05542,47.51817430944189
2021-11-02,52.617985,52.815054484033354
2021-11-03,49.520306,52.20101495107725
2021-11-04,59.409836,50.947125540333246
2021-11-05,53.41538,49.03839305422096
2021-11-06,52.249428,55.09663270235058
2021-11-07,51.677647,57.68577793896026
2021-11-08,53.568867,54.35901103204854
2021-11-09,57.627934,57.55744372486583
2021-11-10,55.474068,60.79526691487179
2021-11-11,54.94279,59.76678543837882
2021-11-12,49.069782,52.24762572108963
2021-11-13,70.30834,56.20234364642313
2021-11-14,53.66529,56.410592274343756
2021-11-15,53.23986,55.12803228658462
2021-11-16,52.215042,53.12266661149713
2021-11-17,47.25938,59.4254259021663
2021-11-18,53.767,50.497971036985
2021-11-19,49.358227,51.66472758387647
2021-11-20,46.47224,53.4022550160331
2021-11-21,50.566593,48.11193695396244
2021-11-22,53.872307,49.06491006650033
2021-11-23,43.086185,45.450837186967675
2021-11-24,49.632687,45.458436079108694
2021-11-25,59.280464,53.64271683392579
2021-11-26,53.495663,56.48997085183399
