Fecha,rh12,rh12_holtwin_predicts
2020-01-01,67.580284,62.376372135023466
2020-01-02,67.84901,66.06820863225846
2020-01-03,43.002438,59.93061024059663
2020-01-04,35.675102,42.65441906839905
2020-01-05,40.526485,40.591955145189765
2020-01-06,44.422684,49.152125170316296
2020-01-07,35.23704,44.21313574259815
2020-01-08,43.684826,43.130868765445435
2020-01-09,49.902107,41.79060373156905
2020-01-10,52.313377,46.723630699667794
2020-01-11,22.602865,42.75915501084953
2020-01-12,37.03615,39.982250012165146
2020-01-13,46.518257,33.968502703371925
2020-01-14,56.794,42.67785525734759
2020-01-15,64.58712,51.27351440133138
2020-01-16,66.49382,52.11820297548754
2020-01-17,65.24917,61.949871527125396
2020-01-18,58.2748,66.10547759127167
2020-01-19,58.849613,63.51372639242712
2020-01-20,48.215664,54.879275513479534
2020-01-21,58.542416,67.11396076953915
2020-01-22,53.446304,61.44227827760644
2020-01-23,63.370518,60.446900640855304
2020-01-24,53.267365,61.2707147899279
2020-01-25,71.19503,56.616331694610224
2020-01-26,83.77485,58.555238134986105
2020-01-27,48.655476,66.80663576417506
2020-01-28,58.293556,58.04168301127733
2020-01-29,31.304445,48.90759032444754
2020-01-30,52.18863,45.58141850101951
2020-01-31,55.8072,55.10637339640563
2020-02-01,53.8916,52.023504198510814
2020-02-02,57.272118,55.45019234718355
2020-02-03,58.74593,59.60930296119413
2020-02-04,52.833607,48.7625537014558
2020-02-05,40.145805,46.71720198755648
2020-02-06,39.909966,40.46662659185428
2020-02-07,56.94563,48.02863549253426
2020-02-08,55.656242,53.23629850648815
2020-02-09,51.656902,63.20472025976862
2020-02-10,56.98512,51.099182039585166
2020-02-11,61.324154,62.91082468899357
2020-02-12,57.342533,51.15806741281932
2020-02-13,42.069366,51.96651817887642
2020-02-14,52.572445,46.83876097298832
2020-02-15,45.113453,50.66777505031152
2020-02-16,51.99462,53.17859217890797
2020-02-17,51.1843,53.678464837804704
2020-02-18,53.457314,47.37807518643676
2020-02-19,50.39393,45.39090968944091
2020-02-20,53.406624,50.649491341158935
2020-02-21,52.638813,52.05672501522286
2020-02-22,45.00684,53.19698120017845
2020-02-23,49.38282,48.32936697508494
2020-02-24,54.28299,44.24326546611924
2020-02-25,39.69143,52.52491454616394
2020-02-26,25.087706,48.76481691159686
2020-02-27,21.647282,35.45299327511619
2020-02-28,35.85173,30.36281249556434
2020-02-29,45.93892,32.94100937555487
2020-03-01,49.762264,40.43862628761261
2020-03-02,46.738445,43.11414215708945
2020-03-03,46.80162,38.79799799387806
2020-03-04,23.925322,40.817466738081016
2020-03-05,35.009483,38.1362100896856
2020-03-06,29.96288,30.03292823210643
2020-03-07,42.982586,36.323551797057206
2020-03-08,48.997257,45.44826292207667
2020-03-09,43.70631,40.78345368348163
2020-03-10,50.91978,41.101737682562636
2020-03-11,48.432316,44.131737439495424
2020-03-12,51.63206,48.29876441006973
2020-03-13,46.942547,52.869719307133266
2020-03-14,56.936214,54.179251604290435
2020-03-15,60.008423,49.43666487083112
2020-03-16,53.65249,52.82552245498019
2020-03-17,47.186024,50.66566570706159
2020-03-18,49.16218,42.446852557593346
2020-03-19,48.11936,53.402069292892186
2020-03-20,55.48587,64.26627259607898
2020-03-21,58.065678,50.244950653909335
2020-03-22,46.99106,48.119918005887484
2020-03-23,40.584106,41.47768701125753
2020-03-24,42.608334,38.91207098411797
2020-03-25,43.77679,44.19771042407976
2020-03-26,43.304333,40.670646932074575
2020-03-27,44.600315,46.145915788964125
2020-03-28,44.32046,49.96380497889625
2020-03-29,52.809254,53.45069443937563
2020-03-30,53.663128,45.99604759880735
2020-03-31,45.86739,49.66799227594883
2020-04-01,45.658497,53.37231422268262
2020-04-02,37.21954,49.215274375829175
2020-04-03,54.36978,43.05743478454816
2020-04-04,48.634502,45.701017844421585
2020-04-05,53.617474,45.807313050071755
2020-04-06,56.647892,50.87741507463329
2020-04-07,51.913643,56.901617771650265
2020-04-08,46.566517,52.88942609404669
2020-04-09,47.071804,53.49833309652715
2020-04-10,46.77495,46.24749593060362
2020-04-11,44.004692,44.662944725930004
2020-04-12,18.535957,39.98005638586057
2020-04-13,26.554907,30.11192115809915
2020-04-14,35.023754,31.35906017970128
2020-04-15,64.39085,41.601469632243
2020-04-16,64.14016,51.231738275662956
2020-04-17,48.01233,60.33695318605796
2020-04-18,54.143806,51.71265318913947
2020-04-19,39.699398,50.59119438686653
2020-04-20,34.038414,41.53937415290333
2020-04-21,46.37573,43.1834210479462
2020-04-22,43.443928,46.5177748064147
2020-04-23,38.368877,43.23549808910665
2020-04-24,34.3233,36.94182300304545
2020-04-25,42.928177,34.27047622102491
2020-04-26,50.95563,46.35709858278947
2020-04-27,47.21541,47.035183328242425
2020-04-28,45.64101,44.02718318174523
2020-04-29,41.68045,40.36180315480981
2020-04-30,50.52339,42.170560452987345
2020-05-01,41.06195,52.0914215747483
2020-05-02,44.002186,45.64272358476006
2020-05-03,44.01991,40.68479088968787
2020-05-04,40.637497,41.01647214639272
2020-05-05,42.913845,46.17193427629918
2020-05-06,38.766243,45.03767043139113
2020-05-07,43.781,41.54155084132359
2020-05-08,45.405624,42.286542629554546
2020-05-09,40.1413,41.494387576806794
2020-05-10,37.183994,41.106060752941914
2020-05-11,40.73638,43.26589987172869
2020-05-12,41.561806,48.01291234546729
2020-05-13,51.890396,42.66428880725779
2020-05-14,51.27674,46.26176995097873
2020-05-15,51.702564,43.650188879824725
2020-05-16,42.05114,48.3553400894612
2020-05-17,34.805813,41.08989615934928
2020-05-18,38.344143,40.97596098197568
2020-05-19,38.63099,38.367137175629296
2020-05-20,43.373676,39.96997400432335
2020-05-21,46.98558,42.71730830528541
2020-05-22,49.219418,45.07129314399804
2020-05-23,46.956345,46.96289915674991
2020-05-24,52.95179,50.19459649479351
2020-05-25,49.889515,49.71117564598744
2020-05-26,49.87879,50.84123071648687
2020-05-27,54.383415,48.73671160138652
2020-05-28,45.41216,50.23460248895483
2020-05-29,59.872066,52.97127227176381
2020-05-30,39.074345,53.48825672428547
2020-05-31,41.799084,47.70191820635106
2020-06-01,50.91187,48.5548752439738
2020-06-02,48.46103,52.05400368563271
2020-06-03,45.33074,49.81611803137201
2020-06-04,44.028408,42.087874473308666
2020-06-05,44.63834,39.60286285629004
2020-06-06,42.655838,39.84360066080509
2020-06-07,39.589905,43.8582932047387
2020-06-08,40.404606,42.00899713292749
2020-06-09,39.952488,42.38912067079542
2020-06-10,47.763725,43.47402196804251
2020-06-11,63.45422,48.89187553756559
2020-06-12,36.058838,49.484666315024526
2020-06-13,38.07162,44.05094388739376
2020-06-14,39.427517,38.4326207035156
2020-06-15,37.495308,38.879768572230816
2020-06-16,42.94073,37.00460802535891
2020-06-17,46.16932,40.78353407931477
2020-06-18,46.24433,41.434626341596534
2020-06-19,48.39871,47.90004395853294
2020-06-20,43.71253,50.180526757720656
2020-06-21,47.99244,51.41618447448572
2020-06-22,46.2395,52.12127618113415
2020-06-23,47.926258,43.55878973311557
2020-06-24,56.792477,49.23788920294065
2020-06-25,76.36773,58.059250713809284
2020-06-26,74.010414,61.981831707573576
2020-06-27,55.819904,62.91139564946152
2020-06-28,47.363617,59.211571775556116
2020-06-29,50.38037,53.33207975924983
2020-06-30,48.42822,57.22953750372686
2020-07-01,48.80859,53.9195183732157
2020-07-02,52.816433,48.65206988310412
2020-07-03,46.96252,47.46919999806231
2020-07-04,43.94204,45.45376938180691
2020-07-05,45.44175,45.41535401256508
2020-07-06,53.802685,51.325129697665844
2020-07-07,51.19103,59.20715599025847
2020-07-08,52.648228,45.75119807731227
2020-07-09,53.688824,52.92023730794128
2020-07-10,48.083694,47.753583396742535
2020-07-11,45.485382,49.54750582605196
2020-07-12,39.103615,46.8190177804047
2020-07-13,41.703045,43.26382581219737
2020-07-14,42.514084,41.90707021867458
2020-07-15,47.05756,41.93948538818077
2020-07-16,49.620037,43.32585031524721
2020-07-17,46.055424,45.88753168718584
2020-07-18,50.904976,47.72323958266
2020-07-19,40.901302,47.18643875957377
2020-07-20,41.409206,44.27146024326062
2020-07-21,44.847404,41.77256535940501
2020-07-22,38.856018,47.433603421784
2020-07-23,43.56104,40.554442600800506
2020-07-24,40.55756,40.462207740299256
2020-07-25,39.7787,42.55975216227727
2020-07-26,58.18844,46.91766878765379
2020-07-27,87.22951,59.94097546201216
2020-07-28,76.74971,69.7433715863566
2020-07-29,89.012405,74.8492012049588
2020-07-30,58.63762,73.47814806111913
2020-07-31,53.11751,64.57633549693384
