Fecha,RH12,holtwinters_predicts
2020-06-08,39.824535,41.85473448327209
2020-06-09,39.372845,43.35525996041092
2020-06-10,47.431854,43.12878992942319
2020-06-11,63.62,48.46572692078807
2020-06-12,35.39193,49.007558792928776
2020-06-13,37.47319,45.04758962321033
2020-06-14,38.88349,39.35342501506417
2020-06-15,36.897778,38.86751608500252
2020-06-16,42.524055,36.65940117055686
2020-06-17,45.85872,40.50543359251629
2020-06-18,45.95046,42.107392163160945
2020-06-19,48.175762,47.52320165692481
2020-06-20,43.35909,44.6154837645925
2020-06-21,47.775654,45.7548650665252
2020-06-22,45.982914,54.94276936019799
2020-06-23,47.726143,45.17396265105697
2020-06-24,56.880924,47.128830711345884
2020-06-25,77.06577,57.66068004022266
2020-06-26,74.641815,67.63284904736963
2020-06-27,55.901314,64.88494003385722
2020-06-28,47.18786,60.26578485726865
2020-06-29,50.3123,53.89736756953644
2020-06-30,48.3041,59.01704191515975
2020-07-01,48.702473,47.99893741044177
2020-07-02,52.838554,47.73076081760486
2020-07-03,46.816113,49.93132854354615
2020-07-04,43.708473,46.42603152246523
2020-07-05,45.258873,45.95650914604236
2020-07-06,53.882645,52.23549276003446
2020-07-07,51.204643,62.53977921349967
2020-07-08,52.711216,45.748205914234
2020-07-09,53.7883,52.27031909913831
2020-07-10,48.016094,47.20248977749545
2020-07-11,45.341747,45.92368500852545
2020-07-12,38.766964,43.87041392499777
2020-07-13,41.45301,43.65520562430413
2020-07-14,42.293438,42.79299912126256
2020-07-15,46.98172,43.37898794866904
2020-07-16,49.627743,44.58454979114886
2020-07-17,45.959145,46.69756855852423
2020-07-18,50.962967,46.93296366342734
2020-07-19,40.654278,47.318271130548645
2020-07-20,41.184128,44.025228077421616
2020-07-21,44.732952,42.2885132402008
2020-07-22,38.55245,45.92433087809347
2020-07-23,43.407265,40.07380569723822
2020-07-24,40.317154,41.55212812692485
2020-07-25,39.518528,40.809064508871494
2020-07-26,58.49366,44.59906416461485
2020-07-27,88.43895,61.22301326600494
2020-07-28,77.63942,68.47630009390707
2020-07-29,90.277435,80.54221325443578
2020-07-30,58.967735,75.18201807977097
2020-07-31,53.28318,64.16025274454682
2020-08-01,50.84535,58.396418629151604
2020-08-02,55.57745,57.10374811859634
2020-08-03,51.14615,55.851437522192015
2020-08-04,52.608894,54.04983264259282
2020-08-05,54.71135,54.99330016939906
2020-08-06,52.401184,51.470262469534354
2020-08-07,54.977093,51.58041239367204
2020-08-08,58.438118,54.16383015957315
2020-08-09,61.24673,57.90599153820334
2020-08-10,64.15571,59.83901677797627
2020-08-11,55.442116,60.334804464500344
2020-08-12,52.60605,57.542278343429565
2020-08-13,47.19687,54.80114515890136
2020-08-14,47.58648,53.906401765303286
2020-08-15,49.653873,48.931437054624695
2020-08-16,53.00972,50.906500348173054
2020-08-17,50.024647,49.9521115871305
2020-08-18,53.231495,52.496053457668246
2020-08-19,48.957962,52.018547893531604
2020-08-20,51.34966,47.50329704996702
2020-08-21,49.3901,57.491779472269904
2020-08-22,52.018448,51.40588174784897
2020-08-23,50.260483,50.044630599746455
2020-08-24,49.20752,48.337906924181915
2020-08-25,66.94298,52.98227254517765
2020-08-26,47.873936,57.27291517335444
2020-08-27,50.388344,51.01086577353794
2020-08-28,53.679035,48.5355099813469
2020-08-29,51.84599,54.1434672041086
2020-08-30,48.62412,51.52801413617285
2020-08-31,52.808838,47.35202238743434
2020-09-01,52.56226,53.41042887467008
2020-09-02,50.944393,52.00462201035762
2020-09-03,48.686817,56.624935812902194
2020-09-04,49.786106,51.19231900441346
2020-09-05,84.29287,60.72611227774868
2020-09-06,61.25327,63.01194761361425
2020-09-07,55.331913,61.17337429587355
2020-09-08,54.765846,57.00805468600103
2020-09-09,55.584797,54.94651252988926
2020-09-10,66.018845,56.52069415347879
2020-09-11,58.370632,62.20775322523425
2020-09-12,53.40847,55.029630741188875
2020-09-13,47.855103,52.76404971445979
2020-09-14,51.01417,51.49690445219041
2020-09-15,53.79649,60.14490155585476
2020-09-16,50.635975,55.261163355715105
2020-09-17,54.084293,54.88198935122316
2020-09-18,45.23527,52.68532981882885
2020-09-19,43.201637,44.96765516137616
2020-09-20,42.425213,45.135465847403665
2020-09-21,45.268887,45.27011926302573
2020-09-22,38.935432,44.423469522488666
2020-09-23,33.127876,33.600957671631406
2020-09-24,41.02006,39.258852427803234
2020-09-25,45.577732,40.83271483473441
2020-09-26,50.26192,45.66628987817387
2020-09-27,46.03207,41.69480316573356
2020-09-28,48.196747,47.5748720148761
2020-09-29,29.101406,39.56904830459866
2020-09-30,30.042925,36.41588968820507
2020-10-01,33.873096,34.31438755523202
2020-10-02,38.55728,41.46168113103258
2020-10-03,38.87268,35.192381375896844
2020-10-04,36.71138,40.16334658400941
2020-10-05,37.394764,34.22137473418256
2020-10-06,39.15143,36.352624164584356
2020-10-07,37.810234,36.02001646080494
2020-10-08,29.28552,37.34598994664134
2020-10-09,34.877323,28.079190858410144
2020-10-10,37.156086,40.87058416162953
2020-10-11,45.372578,40.420729148324526
2020-10-12,49.912575,36.94412466467686
2020-10-13,53.199314,45.91966842113067
2020-10-14,54.461193,55.34633810076239
2020-10-15,53.877598,54.03668037107096
2020-10-16,68.18198,52.912654414382
2020-10-17,46.181465,51.73696399397538
2020-10-18,47.47855,52.967602493048666
2020-10-19,49.36274,45.829846122201424
2020-10-20,53.420807,50.69094371298838
2020-10-21,43.7001,53.92727820275435
2020-10-22,41.017857,46.25778702109308
2020-10-23,43.69967,46.674894250822
2020-10-24,46.127438,49.213920005466605
2020-10-25,47.108833,49.48185628465409
2020-10-26,48.55477,47.765266780202275
2020-10-27,43.738823,43.215532440834714
2020-10-28,47.621445,42.94969129782074
2020-10-29,26.681644,32.3521250843686
2020-10-30,33.579433,36.2926795835439
2020-10-31,36.599277,41.69308131854489
2020-11-01,40.709934,36.08174481804175
2020-11-02,40.99889,40.87916874307456
2020-11-03,40.40754,40.340863913823455
2020-11-04,39.206585,40.354919946950545
2020-11-05,41.248547,33.63579442883878
2020-11-06,41.77036,41.248632414144
2020-11-07,42.225998,45.4840172298445
2020-11-08,43.95738,43.488617866890586
2020-11-09,50.74999,47.2017386651406
2020-11-10,52.130917,52.09561843980094
2020-11-11,51.14514,53.637278985770266
2020-11-12,44.492195,47.211652215093316
2020-11-13,50.299316,51.25255436471204
2020-11-14,44.939934,43.8667227089157
2020-11-15,54.660065,44.385589520572566
2020-11-16,54.997807,48.35268432223641
2020-11-17,50.51493,58.28117827559913
2020-11-18,44.67333,51.47956723401107
2020-11-19,51.290638,47.572541534272624
2020-11-20,42.4251,52.18963363107205
2020-11-21,64.80704,45.244730256384464
2020-11-22,48.245804,54.68676160840624
2020-11-23,42.719746,45.511134528530555
2020-11-24,42.058414,45.211344617837106
2020-11-25,55.122986,49.617785462857576
2020-11-26,52.12125,52.44893753583611
2020-11-27,49.73307,51.84265169378933
2020-11-28,51.859024,57.577092846493784
2020-11-29,59.27891,49.49047245528446
2020-11-30,43.918488,46.9378144185055
2020-12-01,35.465054,50.551949305907385
2020-12-02,40.71121,42.557380801128005
2020-12-03,27.831291,31.560407139658498
2020-12-04,32.582947,37.95824087636936
2020-12-05,46.31366,37.51349306261778
2020-12-06,41.37485,46.26243027529257
2020-12-07,32.36046,41.26439443277415
2020-12-08,28.24176,31.142622561287183
2020-12-09,36.003483,30.848696719171784
2020-12-10,39.14618,28.278312083473864
2020-12-11,46.434593,38.99453281554283
2020-12-12,47.38223,37.4148074621519
2020-12-13,49.13114,50.05491686107284
2020-12-14,21.434517,48.660107901965304
2020-12-15,34.56058,30.71964310234073
2020-12-16,18.954737,31.46050940759085
2020-12-17,39.492214,25.248431293372693
2020-12-18,47.963905,41.77011011294464
2020-12-19,46.597572,42.587945720162416
2020-12-20,29.922394,34.11836946339489
2020-12-21,55.02645,43.109415359255756
2020-12-22,45.30194,50.128831907398244
2020-12-23,46.871895,43.54619818245636
2020-12-24,14.411042,33.67571627147598
2020-12-25,25.999279,30.314845403985
2020-12-26,38.87116,38.64837042684055
2020-12-27,42.895176,37.31784098523985
2020-12-28,50.96382,36.762148090244985
2020-12-29,43.567146,43.48720885481854
2020-12-30,44.05009,37.901968953806566
2020-12-31,48.568897,47.02230021586942
2021-01-01,53.950626,48.9223598357621
2021-01-02,38.48136,40.82841112801751
2021-01-03,44.276062,30.78185985489734
2021-01-04,44.44727,40.105950438045554
2021-01-05,45.4212,50.70905480625772
2021-01-06,42.533554,47.57149341516123
2021-01-07,17.834715,43.985228022946046
2021-01-08,29.054966,34.4429728812642
2021-01-09,51.095066,39.79981598787751
2021-01-10,52.586136,31.347922773128147
2021-01-11,57.942436,49.558281283645535
2021-01-12,50.650944,54.67206402265928
2021-01-13,55.2574,50.96045838465257
2021-01-14,41.944332,54.973212240475924
2021-01-15,23.959505,38.699062653911795
2021-01-16,38.821045,36.19122477158686
2021-01-17,48.577538,42.14659144918245
2021-01-18,43.126846,46.97491596367624
2021-01-19,47.8785,40.548910324221936
2021-01-20,86.94029,57.72161629297081
2021-01-21,64.1084,67.45141712769728
2021-01-22,64.70544,69.25955609846243
2021-01-23,59.240875,69.10440581758718
2021-01-24,63.799843,63.41413098652743
2021-01-25,50.311478,56.759377625857205
2021-01-26,44.930763,49.6760893018416
2021-01-27,31.91089,52.43888666477244
2021-01-28,23.690306,29.564059363653875
2021-01-29,42.799084,31.41354882976294
2021-01-30,46.56424,43.34048168762774
2021-01-31,39.193863,42.03797149277691
2021-02-01,25.837114,42.477658361950446
2021-02-02,46.015224,39.144775057743594
2021-02-03,45.73094,34.58556069935078
2021-02-04,47.239536,32.68112589602456
2021-02-05,50.746704,40.930134656478295
2021-02-06,48.262253,50.22520434964608
2021-02-07,32.87202,49.939186111522005
2021-02-08,42.343212,50.960478666897565
2021-02-09,50.662235,38.17798803842081
2021-02-10,47.54304,54.98090726451681
2021-02-11,47.81972,40.569962769329585
2021-02-12,66.59557,45.27476085913767
2021-02-13,53.50163,52.20936272687628
2021-02-14,62.438152,53.84413377613352
2021-02-15,42.867,58.86951797841941
2021-02-16,59.57811,53.80359538182992
2021-02-17,46.335304,47.7914094724205
2021-02-18,50.714012,44.489943338132264
2021-02-19,48.74304,53.32261722471313
2021-02-20,40.368633,51.628641280380414
2021-02-21,42.227974,46.39661393938465
2021-02-22,44.038532,42.72627580492057
2021-02-23,40.50738,43.39416033190913
2021-02-24,43.983295,45.0049343940744
2021-02-25,42.038757,44.55992244529413
2021-02-26,46.461292,40.66923417956988
2021-02-27,44.441532,44.82346960646235
2021-02-28,44.346275,44.296488897572175
2021-03-01,49.619164,46.87429078728805
2021-03-02,45.395576,42.99330568923516
2021-03-03,37.564598,39.446878656790446
2021-03-04,38.393616,35.84509958475252
2021-03-05,45.226536,44.04336878073111
2021-03-06,22.429852,39.437633748390994
2021-03-07,37.25662,37.994952816127075
2021-03-08,59.068974,43.85946456688302
2021-03-09,44.953617,46.662538537185796
2021-03-10,41.965897,46.36401658059725
2021-03-11,39.034718,41.46575522481753
2021-03-12,45.14028,38.21866876047282
2021-03-13,56.18918,47.92206123909451
2021-03-14,43.84436,57.75917539500441
2021-03-15,45.208046,41.834773719340035
2021-03-16,40.786663,40.7220182180902
2021-03-17,32.99966,36.73422815619608
2021-03-18,20.19029,28.924095959815784
2021-03-19,18.24956,30.14000748984429
2021-03-20,33.093716,37.672443704867014
2021-03-21,42.047913,30.323433903205984
2021-03-22,37.319904,28.55950481382109
2021-03-23,22.5647,29.29916569252556
2021-03-24,27.32045,25.530917292798748
2021-03-25,20.799414,25.12858851869712
2021-03-26,23.889809,24.962203001798912
2021-03-27,27.602518,27.886965020292617
2021-03-28,33.024414,30.411732352924204
2021-03-29,41.211098,37.98597739188184
2021-03-30,31.758732,32.957905786324076
2021-03-31,38.72327,29.730136953423035
2021-04-01,50.784096,42.033649453347294
2021-04-02,46.59075,44.828962996698884
2021-04-03,42.669125,48.34208679876493
2021-04-04,35.41197,43.302382717598476
2021-04-05,28.930952,37.40708805145239
2021-04-06,33.094482,32.87927984376398
2021-04-07,28.997555,35.195289585985954
2021-04-08,20.76748,28.47357087038054
2021-04-09,33.292854,29.76225337772762
2021-04-10,21.456404,29.066536004968697
2021-04-11,40.52925,26.392701741615866
2021-04-12,39.530323,25.689008935096787
2021-04-13,41.078075,32.33112013180382
2021-04-14,39.4393,39.7579100523341
2021-04-15,51.526424,50.392066368222395
2021-04-16,40.14956,47.97455004436213
2021-04-17,53.02187,47.96580195106007
2021-04-18,46.658604,47.25892047561321
2021-04-19,42.258846,43.39755412067029
2021-04-20,33.1083,39.15098357372784
2021-04-21,42.268047,43.308887515382516
2021-04-22,45.87938,43.27509881937544
2021-04-23,38.131382,37.19191362711196
2021-04-24,32.898804,37.63011078369932
2021-04-25,19.208117,36.23715393379361
2021-04-26,40.270626,36.838052499802586
2021-04-27,40.446217,35.439576753805135
2021-04-28,40.55154,36.43464697111756
2021-04-29,39.27594,32.363256064413655
2021-04-30,33.780552,37.664888226975954
2021-05-01,59.996895,42.18021121863928
2021-05-02,35.770645,48.66165213629697
2021-05-03,19.463018,38.80507547029403
2021-05-04,18.5516,27.285098427356914
2021-05-05,38.869225,27.504529044870882
2021-05-06,40.86284,32.71235152731895
2021-05-07,42.800198,37.79982615775933
2021-05-08,39.47358,40.7290060432037
2021-05-09,39.12312,39.26868178834597
2021-05-10,41.40612,40.39415571303246
2021-05-11,50.232796,46.105220913308194
2021-05-12,74.72638,54.20332331291233
2021-05-13,54.444244,60.604271591745
2021-05-14,47.01559,57.20390049011186
2021-05-15,45.406918,46.48726082780161
2021-05-16,45.740135,45.94045986464687
2021-05-17,45.411156,41.15075319116605
2021-05-18,46.458286,47.70425608847574
2021-05-19,34.33654,44.446638667420274
2021-05-20,33.569168,42.62595816231669
2021-05-21,37.955772,39.14523744323961
2021-05-22,41.41329,37.75559698955752
2021-05-23,40.567024,40.418688971344785
2021-05-24,41.500214,43.613697674348934
2021-05-25,42.955494,39.58103094009046
2021-05-26,49.21782,43.06756844469564
2021-05-27,41.08782,43.51868448905148
2021-05-28,40.802666,41.90523619926564
2021-05-29,54.918457,48.34172757756302
2021-05-30,66.886665,47.52536503947789
2021-05-31,57.47712,58.22166021322107
2021-06-01,57.37107,62.385732373104744
2021-06-02,56.20065,62.33739051951366
2021-06-03,75.88209,59.37318386892676
2021-06-04,56.962482,61.266573639068476
2021-06-05,47.842182,54.141582241102135
2021-06-06,48.95052,48.87288914814823
2021-06-07,50.51479,51.80739967740326
2021-06-08,49.8564,51.899275450503474
2021-06-09,48.86128,53.39358876679882
2021-06-10,57.481396,52.895514711302305
2021-06-11,49.035854,58.37382549542269
2021-06-12,51.708324,46.77259606296829
2021-06-13,57.00649,52.00827007296975
2021-06-14,49.349804,52.54694517350321
2021-06-15,45.360847,50.70953415833374
2021-06-16,41.078697,46.82756602698162
2021-06-17,46.056366,44.917011540515865
2021-06-18,44.552727,44.42978600146136
2021-06-19,51.884384,48.00087070749622
2021-06-20,46.115982,46.69402514886972
2021-06-21,49.547203,48.16954927239732
2021-06-22,66.576645,57.037304249097154
2021-06-23,53.11765,56.43912146152506
2021-06-24,53.52859,55.483415095694575
2021-06-25,50.57887,60.21313388885876
2021-06-26,51.5946,55.78910135604094
2021-06-27,52.475056,47.484707762726195
2021-06-28,63.193817,49.79006730241582
2021-06-29,52.850067,56.54796835437902
2021-06-30,74.29342,61.610723282358926
2021-07-01,55.80696,62.19043023364642
2021-07-02,50.8762,58.41021360687
2021-07-03,52.09353,54.3438360620008
2021-07-04,49.86634,51.267094142014294
2021-07-05,56.330116,51.450308581232854
2021-07-06,60.439903,60.494099586127874
2021-07-07,88.41686,69.95398153403582
2021-07-08,55.50827,67.9348636521393
2021-07-09,74.65885,64.84634684138551
2021-07-10,59.976406,63.89048055871131
2021-07-11,59.471985,60.26883809971734
2021-07-12,50.793594,58.10922816273164
2021-07-13,56.349613,56.79828784756171
2021-07-14,51.8571,56.805944547930864
2021-07-15,50.769226,55.1873644330336
2021-07-16,53.634377,52.417515048836265
2021-07-17,54.159267,52.63338290424349
2021-07-18,51.375935,53.99152189732273
2021-07-19,53.434704,51.08168063560316
2021-07-20,53.091854,52.25842277561063
2021-07-21,51.00096,52.34372907660429
2021-07-22,60.02793,54.101612877640456
2021-07-23,49.508736,54.84401274799216
2021-07-24,44.13476,52.025487560459
2021-07-25,48.91565,47.98345687964049
2021-07-26,53.682816,52.87661309313392
2021-07-27,49.307907,63.01395638307191
2021-07-28,48.856075,49.980286310524846
2021-07-29,56.243984,56.94476637789621
2021-07-30,53.876266,46.40667867468714
2021-07-31,52.534206,47.12251008664037
2021-08-01,47.6648,49.43131555046965
2021-08-02,50.021435,51.00526579538589
2021-08-03,53.5352,50.02050508856381
2021-08-04,53.731834,52.292768326394345
2021-08-05,51.72363,54.66323467738102
2021-08-06,49.040375,49.822312420536434
2021-08-07,50.28881,49.08291441710873
2021-08-08,50.647163,50.57966777060044
2021-08-09,50.321705,52.23558588737983
2021-08-10,51.894447,51.56296200800108
2021-08-11,48.28224,50.08123110191032
2021-08-12,48.771927,48.82083369220924
2021-08-13,47.96935,48.5008169621405
2021-08-14,50.203274,51.11107749009359
2021-08-15,45.24622,48.81871162097107
2021-08-16,50.03953,48.66433133392666
2021-08-17,50.20491,47.34813089062519
2021-08-18,53.986443,51.27149140453663
2021-08-19,51.022705,51.77421751441056
2021-08-20,44.803337,48.40358937849584
2021-08-21,64.94422,54.699246885579285
2021-08-22,70.75047,57.70771451089456
2021-08-23,54.139587,62.507985343305755
2021-08-24,50.505905,56.54657005795504
2021-08-25,58.62993,57.76678305938018
2021-08-26,54.75959,55.562746541201
2021-08-27,50.135315,53.56169289919855
2021-08-28,48.214615,49.69661942075736
2021-08-29,58.044018,52.019182398790655
2021-08-30,52.512127,53.52828271620161
2021-08-31,49.79863,50.288370569823044
2021-09-01,55.49094,53.3981933722994
2021-09-02,50.27459,53.44960091422967
2021-09-03,60.138905,57.02056049017199
2021-09-04,54.901222,57.0686461407865
2021-09-05,49.05861,66.22722710562834
2021-09-06,47.19927,48.31826910511467
2021-09-07,51.65556,46.794655465508704
2021-09-08,54.972546,47.93305152481207
2021-09-09,48.16578,50.47137395164068
2021-09-10,42.840446,50.586132097096524
2021-09-11,56.123127,47.723228796247085
2021-09-12,48.93946,46.609415455651025
2021-09-13,50.7439,46.30089155337469
2021-09-14,46.575405,49.668784492884605
2021-09-15,52.17992,57.021453464749385
2021-09-16,64.2444,52.88400004114072
2021-09-17,56.245594,60.428420077227024
2021-09-18,55.97754,56.55305276800974
2021-09-19,46.374725,52.24332321164745
2021-09-20,53.596966,50.37743372612529
2021-09-21,58.73693,53.45156444762025
2021-09-22,64.963905,55.22507924991517
2021-09-23,39.399975,51.95124072939631
2021-09-24,51.490612,51.623129783650015
2021-09-25,52.11659,52.258977655434165
2021-09-26,53.352318,54.67022464276875
2021-09-27,44.520824,47.7675519463454
2021-09-28,50.79148,49.887848223222626
2021-09-29,54.37609,42.02032764278208
2021-09-30,63.004536,50.18066887105282
2021-10-01,60.30857,57.59606617062549
2021-10-02,78.15402,66.30779530704702
2021-10-03,59.233986,67.35238049608989
2021-10-04,59.023483,66.47617707821746
2021-10-05,49.92028,58.55321159273359
2021-10-06,41.654564,54.83347232525141
2021-10-07,49.406513,46.581593894204296
2021-10-08,48.29321,48.419883539067634
2021-10-09,46.5351,43.087494537578124
2021-10-10,53.71337,54.217759908778035
2021-10-11,55.720417,55.36043070594063
2021-10-12,52.673847,49.60900561382999
2021-10-13,60.4832,53.675310294626954
2021-10-14,61.420914,62.86746942551508
2021-10-15,63.068455,61.27962765074511
2021-10-16,62.125484,61.122560452254106
2021-10-17,36.426277,52.873302405601486
2021-10-18,41.343174,48.704565029228114
2021-10-19,48.679356,40.63857623563913
2021-10-20,50.61614,47.733158240203636
2021-10-21,56.085377,51.04343521931856
2021-10-22,52.21094,50.942447143649
2021-10-23,49.16057,54.58577559071396
2021-10-24,54.603363,55.9104150747467
2021-10-25,62.23756,57.06044838238516
2021-10-26,51.351105,59.08676919559197
2021-10-27,40.613655,50.311457047957575
2021-10-28,40.460705,44.979418970760975
2021-10-29,35.74483,29.824839183759288
2021-10-30,42.020447,39.510249040568134
2021-10-31,50.19793,47.49938077372785
2021-11-01,51.201817,45.75145835520711
2021-11-02,50.754654,50.95624727520759
2021-11-03,47.651546,50.258912703351704
2021-11-04,57.45552,48.947581375471465
2021-11-05,51.486393,47.015952232940414
2021-11-06,50.302826,53.07104447449202
2021-11-07,49.71148,55.675667980104755
2021-11-08,51.578285,52.339416128359865
2021-11-09,55.588573,55.4433042424299
2021-11-10,53.423325,58.65012295396124
2021-11-11,52.88471,57.5831140714142
2021-11-12,47.025574,50.063577622093035
2021-11-13,68.10519,53.94639523940902
2021-11-14,51.54395,54.05139080860064
2021-11-15,51.110516,52.796409861471645
2021-11-16,50.067192,50.834570806084564
2021-11-17,45.119617,57.08706136188571
2021-11-18,51.575497,48.20234510296116
2021-11-19,47.171364,49.341313273898365
2021-11-20,44.278614,51.03809542434501
2021-11-21,48.323963,45.5847216699811
2021-11-22,51.598137,46.684753730304834
2021-11-23,40.856884,43.13654851792969
2021-11-24,47.338913,43.08962395723604
2021-11-25,56.915142,51.1653515259035
2021-11-26,51.14366,54.11678607717326
2021-11-27,51.341164,52.19857093474141
