Fecha,rh12,rh12_holtwin_predicts
2020-01-01,66.83522,61.628626409761544
2020-01-02,67.10795,65.21171125325667
2020-01-03,41.48878,58.7950878691165
2020-01-04,33.920467,40.98541188148702
2020-01-05,38.91755,39.222567339963774
2020-01-06,42.927982,47.817238459190456
2020-01-07,33.454,43.22326803780098
2020-01-08,42.158688,41.764928840093866
2020-01-09,48.561974,40.42070535323391
2020-01-10,51.043488,45.666571912680304
2020-01-11,20.401815,41.68676682262524
2020-01-12,35.27708,38.75975949926879
2020-01-13,45.046143,32.74973050587458
2020-01-14,55.63531,41.29988060571055
2020-01-15,63.66509,50.82481779488028
2020-01-16,65.624504,51.18706665364923
2020-01-17,64.33706,61.327586426631555
2020-01-18,57.15089,65.56206566982411
2020-01-19,57.739162,62.742058878839444
2020-01-20,46.770164,54.06630462426693
2020-01-21,57.41192,66.71775624897002
2020-01-22,52.153915,61.12580586029759
2020-01-23,62.378757,59.46452629690722
2020-01-24,51.967056,60.237372563652734
2020-01-25,70.444756,55.723310756274884
2020-01-26,83.40924,57.87262302898278
2020-01-27,47.205868,66.34736195158366
2020-01-28,57.137657,56.61154438732132
2020-01-29,29.3097,47.792558435882114
2020-01-30,50.841576,44.33324919400597
2020-01-31,54.567726,54.217684958158145
2020-02-01,52.59675,50.893450020213905
2020-02-02,56.07748,54.358116589250436
2020-02-03,57.598793,58.715630790647175
2020-02-04,51.499344,47.74145325523868
2020-02-05,38.423077,45.27077516736974
2020-02-06,38.173706,39.39424937698371
2020-02-07,55.739983,47.00145721728423
2020-02-08,54.41266,52.36024657513441
2020-02-09,50.28534,62.61440016051807
2020-02-10,55.78217,49.89178068757705
2020-02-11,60.257298,62.72393016031141
2020-02-12,56.156418,49.79795246089861
2020-02-13,40.406673,51.40619200922127
2020-02-14,51.236446,45.615664137698715
2020-02-15,43.55067,50.291602068518806
2020-02-16,50.64654,51.88995967452138
2020-02-17,49.815018,52.884593468050426
2020-02-18,52.160244,46.0302346887192
2020-02-19,49.005993,44.27836175992947
2020-02-20,52.11377,49.48942359269016
2020-02-21,51.326077,50.70955667035067
2020-02-22,43.46004,52.01133108111482
2020-02-23,47.97519,46.81281622626425
2020-02-24,53.028805,42.83646680082657
2020-02-25,37.998077,51.33428436393401
2020-02-26,22.944721,47.31358545342377
2020-02-27,19.399843,33.72931730836129
2020-02-28,34.047367,28.56525133993608
2020-02-29,44.45656,31.049936282735462
2020-03-01,48.40198,38.94941099565947
2020-03-02,45.28659,41.794145975634414
2020-03-03,45.361813,37.51360312804577
2020-03-04,21.780083,39.66022098388945
2020-03-05,33.210835,36.6133827310315
2020-03-06,28.01828,28.581778555311466
2020-03-07,41.442497,35.07160126806799
2020-03-08,47.653244,44.553010614587606
2020-03-09,42.202553,39.752464456184164
2020-03-10,49.64917,40.04813699752173
2020-03-11,47.094883,43.724235520294954
2020-03-12,50.395496,47.59815134259994
2020-03-13,45.57107,52.36817361655787
2020-03-14,55.88385,53.66347902666155
2020-03-15,59.052986,48.938760936219516
2020-03-16,52.510612,52.52890429925178
2020-03-17,45.854298,49.98287038340265
2020-03-18,47.901653,41.616590739593796
2020-03-19,46.828514,52.84347103767502
2020-03-20,54.4329,63.69843312409903
2020-03-21,57.102573,49.44397684595195
2020-03-22,45.69561,47.13772641715623
2020-03-23,39.100647,40.134605928660235
2020-03-24,41.195637,37.67720499320219
2020-03-25,42.410316,42.81178881063709
2020-03-26,41.933342,39.42908466614355
2020-03-27,43.2795,44.75370834952191
2020-03-28,42.99916,48.822558546532086
2020-03-29,51.76053,52.4147147489539
2020-03-30,52.6509,44.786918365342096
2020-03-31,44.62228,48.40153206189966
2020-04-01,44.417023,52.2611434367771
2020-04-02,35.72722,47.987633371204616
2020-04-03,53.424103,41.67646039874168
2020-04-04,47.52158,44.59114698126948
2020-04-05,52.666794,44.63986451012183
2020-04-06,55.801018,49.97101644576052
2020-04-07,50.936714,56.298350107270444
2020-04-08,45.43242,51.89802977622495
2020-04-09,45.963425,52.80516374619576
2020-04-10,45.665558,45.33580743396952
2020-04-11,42.825977,43.92990210199062
2020-04-12,16.579819,39.228179138189276
2020-04-13,24.86306,28.898414033398346
2020-04-14,33.601936,30.343505986280896
2020-04-15,63.885258,41.08907848535284
2020-04-16,63.64509,50.7844927052073
2020-04-17,47.026733,60.44636486602534
2020-04-18,53.36414,51.285699673117776
2020-04-19,38.481262,50.556810564091016
2020-04-20,32.66157,40.87434512858847
2020-04-21,45.38854,42.48739886284873
2020-04-22,42.38242,46.39457040721084
2020-04-23,37.15861,42.61446525573164
2020-04-24,33.004276,36.26307494932295
2020-04-25,41.883392,33.14214207805406
2020-04-26,50.1754,45.95820865577458
2020-04-27,46.327694,46.41412050593553
2020-04-28,44.71902,43.343708781112916
2020-04-29,40.652336,39.59406355244518
2020-04-30,49.776875,41.313733138759474
2020-05-01,40.039215,51.74566116301662
2020-05-02,43.084774,44.85560999400835
2020-05-03,43.111214,39.9295503214465
2020-05-04,39.64055,40.10743263255504
2020-05-05,41.993523,45.36836190347738
2020-05-06,37.73401,44.21563909595756
2020-05-07,42.918236,40.690955670865364
2020-05-08,44.601265,41.484407303830956
2020-05-09,39.18857,40.73900158122061
2020-05-10,36.156155,40.335369617814735
2020-05-11,39.832794,42.50721153928097
2020-05-12,40.691914,47.712184317678016
2020-05-13,51.354282,41.97471160447724
2020-05-14,50.736057,45.973761464772814
2020-05-15,51.183216,43.03332489361483
2020-05-16,41.24777,48.12670641970477
2020-05-17,33.792816,40.49538733607043
2020-05-18,37.45689,40.655690411076435
2020-05-19,37.75885,37.81843698196958
2020-05-20,42.662594,39.50895341220516
2020-05-21,46.40059,42.354177086857206
2020-05-22,48.70974,44.786182105302984
2020-05-23,46.391098,46.87563032569424
2020-05-24,52.588264,50.092287480009674
2020-05-25,49.44571,49.51423187409817
2020-05-26,49.440895,50.8605268018814
2020-05-27,54.099216,48.39923872036796
2020-05-28,44.864967,50.21201346316577
2020-05-29,59.77823,52.671297023278115
2020-05-30,38.351826,53.45757232409261
2020-05-31,41.173298,47.433656774743696
2020-06-01,50.582268,48.42173734770518
2020-06-02,48.061886,51.87882565526387
2020-06-03,44.849213,49.50094874524261
2020-06-04,43.521023,41.677816436754135
2020-06-05,44.15605,39.215414199563725
2020-06-06,42.12666,39.486954664795746
2020-06-07,38.970234,43.68917934580052
2020-06-08,39.824535,41.630348132009914
2020-06-09,39.372845,42.16360916389073
2020-06-10,47.431854,43.55257605059555
2020-06-11,63.62,49.091303646374385
2020-06-12,35.39193,49.76008566182478
2020-06-13,37.47319,43.96549947331271
2020-06-14,38.88349,38.440053237291735
2020-06-15,36.897778,39.090600995397786
2020-06-16,42.524055,37.089587917142914
2020-06-17,45.85872,40.97068578695444
2020-06-18,45.95046,41.49326894861291
2020-06-19,48.175762,48.361705134997926
2020-06-20,43.35909,51.0201551531357
2020-06-21,47.775654,51.853944917746055
2020-06-22,45.982914,52.546987906974884
2020-06-23,47.726143,43.52253874190358
2020-06-24,56.880924,49.82035870956142
2020-06-25,77.06577,58.578552129880975
2020-06-26,74.641815,62.57183600363827
2020-06-27,55.901314,63.33860258670568
2020-06-28,47.18786,59.87894741760428
2020-06-29,50.3123,53.373399075200524
2020-06-30,48.3041,57.86638226067964
2020-07-01,48.702473,53.92885965057625
2020-07-02,52.838554,48.84335022380697
2020-07-03,46.816113,47.27574067280379
2020-07-04,43.708473,45.23967099702669
2020-07-05,45.258873,45.560339731510936
2020-07-06,53.882645,51.286535334082934
