Fecha,et,et_arima
2020-01-01,1.8948919,0.0
2020-01-02,2.64908,1.8948916283303268
2020-01-03,3.8275523,2.5142838647893515
2020-01-04,2.9872954,3.6169237956528315
2020-01-05,3.2641323,3.1374746228083996
2020-01-06,3.149962,3.2146532055868993
2020-01-07,2.941523,3.17036767226728
2020-01-08,3.0244973,2.9787773290305757
2020-01-09,3.6287324,3.009667292787906
2020-01-10,3.5148942,3.5207373835816576
2020-01-11,4.9268184,3.5352405159919615
2020-01-12,3.200688,4.674465007817958
2020-01-13,2.9702508,3.509199506346123
2020-01-14,2.2281897,3.0114368701197214
2020-01-15,2.2733335,2.360818374960977
2020-01-16,2.063754,2.2652649428735
2020-01-17,2.4684796,2.1012121707409053
2020-01-18,2.7041576,2.396142941939382
2020-01-19,2.556582,2.6620348410284635
2020-01-20,1.82683,2.582958205792988
2020-01-21,2.031632,1.957258667949476
2020-01-22,3.4482715,1.9950277124428732
2020-01-23,2.277289,3.195075341648107
2020-01-24,2.3720872,2.4865788514387726
2020-01-25,2.194562,2.355143905634232
2020-01-26,2.099771,2.22629110161735
2020-01-27,3.617756,2.1167130075088507
2020-01-28,3.7022321,3.346446347519041
2020-01-29,3.2810423,3.687133675882537
2020-01-30,2.7361171,3.356321606624588
2020-01-31,3.0594802,2.833511650433711
2020-02-01,2.4602973,3.00168547193209
2020-02-02,2.670156,2.5673893360685596
2020-02-03,3.23106,2.632647927807517
2020-02-04,3.9927802,3.1308095566061724
2020-02-05,4.163203,3.85663785159094
2020-02-06,4.016509,4.132743311239682
2020-02-07,3.3105867,4.042727637312649
2020-02-08,2.959341,3.436756282631949
2020-02-09,4.1889243,3.0221191887188814
2020-02-10,3.8076108,3.9691607201099544
2020-02-11,3.7277918,3.875763010444305
2020-02-12,4.317163,3.7420578600410264
2020-02-13,3.130032,4.211824610322707
2020-02-14,2.3282552,3.342208074901513
2020-02-15,3.7199678,2.4715568696313173
2020-02-16,3.9067316,3.4712268296614446
2020-02-17,4.4656734,3.873351282227411
2020-02-18,4.366899,4.3657736608622075
2020-02-19,3.7566662,4.38455296109844
2020-02-20,4.5051885,3.865733186103606
2020-02-21,2.4477224,4.371405013939698
2020-02-22,3.6596632,2.8154535782279497
2020-02-23,4.567733,3.44305286638307
2020-02-24,4.941923,4.405433568934177
2020-02-25,4.135271,4.875043973618415
2020-02-26,5.490237,4.279444014748545
2020-02-27,3.7172096,5.2480637541619215
2020-02-28,3.9316895,4.034103013132025
2020-02-29,3.8187406,3.893355480142656
2020-03-01,4.6504054,3.8389279712896416
2020-03-02,5.248674,4.50176184432017
2020-03-03,5.501061,5.141745376886946
2020-03-04,6.180723,5.455951839329301
2020-03-05,4.2619414,6.0592469241333
2020-03-06,4.598454,4.60488547987092
2020-03-07,4.1891174,4.538309060121501
2020-03-08,3.1237643,4.26227818267818
2020-03-09,4.3648257,3.314174995316826
2020-03-10,3.6142526,4.143010637834345
2020-03-11,4.811938,3.7484026258056273
2020-03-12,5.228923,4.59787553584158
2020-03-13,5.5512233,5.154395217815214
2020-03-14,4.6405387,5.493618526311519
2020-03-15,3.910853,4.803305474603017
2020-03-16,3.7592113,4.041269818142027
2020-03-17,4.979505,3.7863142403641152
2020-03-18,4.546868,4.761401751501692
2020-03-19,5.723548,4.62419326613926
2020-03-20,4.538416,5.513239833660218
2020-03-21,4.043316,4.750234793376788
2020-03-22,5.173154,4.131805286088679
2020-03-23,5.904301,4.971217910289113
2020-03-24,6.0525556,5.773623003522765
2020-03-25,6.1350317,6.02605803645049
2020-03-26,6.5201373,6.120290736137389
2020-03-27,6.2244835,6.4513073270394825
2020-03-28,6.732652,6.277325741348021
2020-03-29,4.6788282,6.641826979241053
2020-03-30,5.1151805,5.045908389484826
2020-03-31,5.178189,5.037191197818314
2020-04-01,5.761644,5.16692748276607
2020-04-02,6.7120047,5.657363013502586
2020-04-03,4.5901866,6.542146610988211
2020-04-04,5.278769,4.969419419388075
2020-04-05,3.367004,5.155698579904608
2020-04-06,4.41573,3.7086940020588215
2020-04-07,4.590752,4.228291068384901
2020-04-08,5.7241187,4.559470295637624
2020-04-09,6.1980577,5.521551925288464
2020-04-10,5.572831,6.113350522137786
2020-04-11,6.1285872,5.684577847761219
2020-04-12,9.583549,6.029256823556136
2020-04-13,7.2707953,8.966043237233578
2020-04-14,7.968258,7.68415406350626
2020-04-15,2.4552467,7.843600402754024
2020-04-16,2.161499,3.440587912150713
2020-04-17,6.089004,2.214000563852134
2020-04-18,5.059016,5.387040530883225
2020-04-19,7.23718,5.243105886487388
2020-04-20,6.932955,6.847876470724984
2020-04-21,6.815466,6.9873291730162155
2020-04-22,7.1309214,6.836464823941169
2020-04-23,8.379179,7.074540016160738
2020-04-24,6.704156,8.15607776009136
2020-04-25,6.416192,7.003533074231705
2020-04-26,4.5262065,6.467659842414139
2020-04-27,5.8717027,4.864003849248544
2020-04-28,6.786981,5.631221992722622
2020-04-29,6.604865,6.623393192810624
2020-04-30,4.7279897,6.637414615886338
2020-05-01,6.7203555,5.063443861531962
2020-05-02,6.728115,6.36425970668653
2020-05-03,6.630176,6.726728143576237
2020-05-04,6.7437406,6.647680649949987
2020-05-05,5.700871,6.723443184570902
2020-05-06,5.414531,5.88726321649684
2020-05-07,5.515584,5.465708584687199
2020-05-08,6.370543,5.497522784433206
2020-05-09,5.756151,6.2177360689858805
2020-05-10,5.9365115,5.865961360449596
2020-05-11,5.384993,5.904275644852358
2020-05-12,5.936182,5.48356597178287
2020-05-13,5.555777,5.837667919794117
2020-05-14,5.875301,5.623766834123537
2020-05-15,6.2212553,5.818192434764292
2020-05-16,7.203938,6.1594228438773815
2020-05-17,6.573118,7.028302995809543
2020-05-18,6.781097,6.685864538982954
2020-05-19,7.6395726,6.74392488682804
2020-05-20,7.143183,7.4861371466197735
2020-05-21,5.5493236,7.231902776461007
2020-05-22,5.7922277,5.834194293661341
2020-05-23,5.8644,5.748813419254669
2020-05-24,6.4881406,5.851500635624363
2020-05-25,6.3086815,6.3766593630811474
2020-05-26,5.7698073,6.340756247810779
2020-05-27,4.9060097,5.866120354432655
2020-05-28,5.6981206,5.060396355118388
2020-05-29,4.0408163,5.556546517907372
2020-05-30,5.706619,4.337026508722879
2020-05-31,5.612941,5.408889871162203
2020-06-01,5.0845423,5.629684080877025
2020-06-02,5.260754,5.178983066982803
2020-06-03,5.8338747,5.229259660405025
2020-06-04,5.693983,5.731440764258445
2020-06-05,5.7282305,5.718985861366859
2020-06-06,5.831403,5.722109439960973
2020-06-07,6.7288723,5.8129629659281274
2020-06-08,7.231379,6.568467497649957
2020-06-09,7.761816,7.141565913476515
2020-06-10,6.072889,7.667010927398464
2020-06-11,4.047682,6.374751137923437
2020-06-12,6.889173,4.409647505174297
2020-06-13,6.3081236,6.38131295148979
2020-06-14,5.657462,6.411974633302878
2020-06-15,6.6998954,5.773754830679292
2020-06-16,5.7383494,6.513581145584743
2020-06-17,6.1999884,5.910206639106089
2020-06-18,6.178701,6.117479602705127
2020-06-19,6.1678348,6.1825056997145715
2020-06-20,6.1784043,6.169776917310638
2020-06-21,6.336753,6.176515211918169
2020-06-22,6.1026187,6.3084513166712375
2020-06-23,6.0671816,6.144465553273829
2020-06-24,4.395039,6.073515277398612
2020-06-25,3.4407825,4.693901259972666
2020-06-26,3.9668288,3.6113368858422157
2020-06-27,5.2962675,3.872808477768954
2020-06-28,5.833024,5.058656751743767
2020-06-29,6.3983083,5.737089442358195
2020-06-30,6.167076,6.297274965029008
2020-07-01,5.9453716,6.208404178444038
2020-07-02,6.279999,5.984996855662934
2020-07-03,6.259864,6.2201910021577245
2020-07-04,6.8079123,6.263462731115726
2020-07-05,7.181072,6.709959557505324
2020-07-06,6.5408564,7.114377119268703
2020-07-07,6.001937,6.655282215768199
2020-07-08,5.7930408,6.098258133034415
2020-07-09,6.181981,5.830376844444835
2020-07-10,6.462041,6.112465668492854
2020-07-11,6.6563735,6.411985840513038
2020-07-12,7.2126927,6.621640427511961
2020-07-13,7.428744,7.113261698494395
2020-07-14,7.209332,7.390129123620418
2020-07-15,7.157753,7.248547534718822
2020-07-16,5.8537803,7.166971721242512
2020-07-17,6.5631185,6.0868395068312
2020-07-18,6.072395,6.436338393125776
2020-07-19,6.8823504,6.160102073685998
2020-07-20,6.616984,6.737586968148515
2020-07-21,6.878847,6.664412970486615
2020-07-22,7.0954723,6.832044192641811
2020-07-23,6.782427,7.056754832527275
2020-07-24,6.6352644,6.8383776263591525
2020-07-25,5.8466287,6.661566790250361
2020-07-26,3.9161854,5.987581659153798
2020-07-27,2.291532,4.261213776997925
2020-07-28,3.1498055,2.581906509205301
2020-07-29,2.240774,2.996406167978526
2020-07-30,5.0453215,2.403245315829369
2020-07-31,5.404389,4.544064367952356
2020-08-01,5.880403,5.340212819970417
2020-08-02,5.149036,5.795324957123377
2020-08-03,5.7265887,5.279753317105269
2020-08-04,5.464389,5.623362632333692
2020-08-05,5.6071863,5.511251985792094
2020-08-06,5.7460256,5.581664120374892
2020-08-07,5.082441,5.721210834219245
2020-08-08,4.6972513,5.20104356011602
2020-08-09,3.5568469,4.7660963041642335
2020-08-10,4.0663466,3.760671523729323
2020-08-11,5.243175,3.9752836536954232
2020-08-12,5.5120325,5.032840310109308
2020-08-13,5.8289433,5.463979564765529
2020-08-14,6.338907,5.772301792333282
2020-08-15,5.8938828,6.247761122916297
2020-08-16,5.5433545,5.973422031973713
2020-08-17,5.487156,5.606004467725466
2020-08-18,5.231252,5.497200365066157
2020-08-19,4.612019,5.276989754528857
2020-08-20,5.463925,4.722694592996467
2020-08-21,5.926297,5.311663732064912
2020-08-22,5.916899,5.843657193521723
2020-08-23,5.5677257,5.91857870573755
2020-08-24,5.8748646,5.630133488402803
2020-08-25,4.196969,5.819969625265478
2020-08-26,5.2395363,4.496859494395749
2020-08-27,5.6569576,5.05319811362068
