Fecha,et,et_arima
2020-02-17,4.155168,3.702290233092929
2020-02-18,4.139455,4.101175384125793
2020-02-19,3.6564262,4.141471509729111
2020-02-20,4.019692,3.7184151438452626
2020-02-21,2.1807542,3.973072702605922
2020-02-22,3.4278054,2.41675216123778
2020-02-23,4.2319074,3.2677665227964714
2020-02-24,4.605388,4.128713897409961
2020-02-25,3.9353178,4.557457798031307
2020-02-26,4.6033883,4.021310486150772
2020-02-27,3.5078297,4.517652243041954
2020-02-28,3.7537177,3.6484269491383428
2020-02-29,3.5016978,3.7221619471665788
2020-03-01,4.369062,3.5340404831464065
2020-03-02,4.9548655,4.257749815949708
2020-03-03,5.2131686,4.879687083587028
2020-03-04,5.712188,5.180019569629643
2020-03-05,3.9553318,5.648146920949855
2020-03-06,4.333481,4.180795913787836
2020-03-07,3.9962008,4.284951658635818
2020-03-08,2.9486454,4.0394852653940285
2020-03-09,4.069963,3.083082213840918
2020-03-10,3.4549415,3.9260599993112115
2020-03-11,4.510839,3.533869574738254
2020-03-12,4.917161,4.375331612378695
2020-03-13,5.2205434,4.865016134846836
2020-03-14,4.3968134,5.1816091696658235
2020-03-15,3.7224767,4.502525839327962
2020-03-16,3.6016796,3.8090169225066086
2020-03-17,4.696613,3.617181956481789
2020-03-18,4.314932,4.556095985182451
2020-03-19,5.4052887,4.363914590843038
2020-03-20,4.2865644,5.265359030697453
2020-03-21,3.9093242,4.430134592524816
2020-03-22,4.8487816,3.957736885897768
2020-03-23,5.5825424,4.728217418291545
2020-03-24,5.7613373,5.488376054169161
2020-03-25,5.8994756,5.7383918627591575
2020-03-26,6.1673746,5.881747780620327
2020-03-27,5.9475164,6.1329940908725895
2020-03-28,6.3264813,5.975731648477359
2020-03-29,4.4048724,6.277847276717277
2020-03-30,4.8237743,4.6514798614902
2020-03-31,4.850676,4.770015007892006
2020-04-01,5.4215174,4.847223601363227
2020-04-02,6.221226,5.348259127430846
2020-04-03,4.331279,6.118596319330909
2020-04-04,4.949807,4.573823168077603
2020-04-05,3.2260802,4.870428922629204
2020-04-06,4.2112617,3.447292690455589
2020-04-07,4.41132,4.084829568663541
2020-04-08,5.5053988,4.385645748848766
2020-04-09,5.9663987,5.3649914592876184
2020-04-10,5.242163,5.907236809624577
2020-04-11,5.790645,5.335106953110114
2020-04-12,8.638324,5.720256195236935
2020-04-13,6.836611,8.272870400503791
2020-04-14,7.213928,7.067831759470824
2020-04-15,2.2702875,7.1655054580628255
2020-04-16,2.1656299,2.9047239007812102
2020-04-17,5.856724,2.179061012367171
2020-04-18,4.9013057,5.383031696575274
2020-04-19,6.877254,5.023918205398098
2020-04-20,6.58735,6.623672954294562
2020-04-21,6.5256667,6.62455449541832
2020-04-22,6.7652736,6.533582755150109
2020-04-23,7.6352077,6.734523924889453
2020-04-24,6.5102234,7.523565710797742
2020-04-25,6.1649094,6.654596962403531
2020-04-26,4.351797,6.209224873849558
2020-04-27,5.670914,4.584480688319929
2020-04-28,6.4535565,5.501626641485701
2020-04-29,6.31911,6.353116977587638
2020-04-30,4.5463924,6.336364036485386
2020-05-01,6.3557534,4.773892068259759
2020-05-02,6.396028,6.123551143271605
2020-05-03,6.3205957,6.390859405668171
2020-05-04,6.4367404,6.330276217204811
2020-05-05,5.491569,6.421835103905388
2020-05-06,5.1176333,5.612866481307012
2020-05-07,5.3631234,5.1656219067022064
2020-05-08,6.0682645,5.331618711204078
2020-05-09,5.357603,5.977771030354118
2020-05-10,5.6868043,5.448804923811768
2020-05-11,5.1128697,5.644556630917975
2020-05-12,5.550184,5.186524934822962
2020-05-13,5.242034,5.494061773777815
2020-05-14,5.6244326,5.281580074780464
2020-05-15,6.008969,5.575357916788756
2020-05-16,6.849324,5.959619964691837
2020-05-17,6.3522873,6.741478010474974
2020-05-18,6.5388036,6.416073931532809
2020-05-19,7.214537,6.514867245797256
2020-05-20,6.7669964,7.127817533610069
2020-05-21,5.3563333,6.824431006636034
2020-05-22,5.610309,5.537369121653874
2020-05-23,5.667345,5.5777153215167266
2020-05-24,6.1820335,5.660025350734452
2020-05-25,6.065071,6.115981545076603
2020-05-26,5.539029,6.08008124751423
2020-05-27,4.780602,5.606537993248952
2020-05-28,5.5138135,4.877933854153896
2020-05-29,3.8790498,5.4197176479510105
2020-05-30,5.46325,4.08884531364137
2020-05-31,5.447996,5.259943494803096
2020-06-01,4.964927,5.449953604493595
2020-06-02,5.118018,5.02692110286589
2020-06-03,5.6665077,5.0983712431146655
2020-06-04,5.560437,5.596117907066318
2020-06-05,5.5964656,5.574049460925576
2020-06-06,5.691409,5.591841911180155
2020-06-07,6.4556427,5.679224548283916
2020-06-08,6.892019,6.357565649699982
2020-06-09,7.385648,6.836017150925776
2020-06-10,5.838227,7.322298691715704
2020-06-11,3.8815293,6.03681348899192
2020-06-12,6.5441866,4.132639842161161
2020-06-13,6.0364103,6.202477546939646
2020-06-14,5.4719715,6.101575185710035
2020-06-15,6.4651327,5.5444081022839375
2020-06-16,5.640055,6.337676503069105
2020-06-17,6.032266,5.745940394852809
2020-06-18,5.9887366,5.981932053753949
2020-06-19,5.9389725,5.994322895335222
2020-06-20,5.954119,5.945358918367622
2020-06-21,6.0837517,5.952175191394898
2020-06-22,5.7932754,6.067115436984606
2020-06-23,5.934907,5.830553340878638
2020-06-24,4.3287163,5.916730871994559
2020-06-25,3.3792992,4.534844930647041
2020-06-26,3.8763416,3.5011415483188424
2020-06-27,5.1892495,3.8125542369642664
2020-06-28,5.6393733,5.020758979171631
2020-06-29,6.149593,5.581607181371843
2020-06-30,5.973117,6.084114543369574
2020-07-01,5.795784,5.995764843884333
2020-07-02,6.1071105,5.818541825990732
2020-07-03,6.0789614,6.06715677275632
2020-07-04,6.5642786,6.082573882276822
2020-07-05,6.863222,6.5019959769805435
2020-07-06,6.290729,6.8248574436101705
2020-07-07,5.8499804,6.364199228749934
2020-07-08,5.6560674,5.906543363151013
2020-07-09,5.9885693,5.680953001164706
2020-07-10,6.253741,5.945898052224416
2020-07-11,6.4534516,6.219710495771985
2020-07-12,6.931664,6.427821970527174
2020-07-13,7.081953,6.87029316329273
2020-07-14,6.88774,7.06266583455239
2020-07-15,6.813734,6.912664101318637
2020-07-16,5.6986456,6.823231474639633
2020-07-17,6.3276377,5.841749183492546
2020-07-18,5.924378,6.246916724426672
2020-07-19,6.6086826,5.976129868415212
2020-07-20,6.325533,6.520863158545463
2020-07-21,6.5998745,6.3618706772859275
2020-07-22,6.8122315,6.564667200066901
2020-07-23,6.546771,6.7849789093715565
2020-07-24,6.451704,6.580838567042866
2020-07-25,5.6690845,6.463904313779505
2020-07-26,3.7823348,5.7695210707338935
2020-07-27,2.2094283,4.024468646270381
2020-07-28,3.0941846,2.411285441235365
2020-07-29,2.1992328,2.980640420859041
2020-07-30,4.96611,2.3140854068723375
2020-07-31,5.286923,4.6110260062970605
2020-08-01,5.7739344,5.245751833722067
2020-08-02,5.0713644,5.711434353777905
2020-08-03,5.626265,5.161527910493301
2020-08-04,5.3729815,5.555052471610176
2020-08-05,5.4693336,5.405486345794768
2020-08-06,5.630897,5.456968364394435
2020-08-07,5.0029917,5.6101629474340875
2020-08-08,4.6172466,5.083573202349017
2020-08-09,3.5213592,4.666750752428355
2020-08-10,3.982069,3.6619986453070523
2020-08-11,5.1233325,3.92294433927343
2020-08-12,5.381564,4.976869765243505
2020-08-13,5.6515493,5.348424158333048
2020-08-14,6.1226397,5.616901047968762
2020-08-15,5.729375,6.062182856947075
2020-08-16,5.384541,5.779844171620044
2020-08-17,5.4018703,5.428794873603267
2020-08-18,5.146512,5.399646364274888
2020-08-19,4.5549493,5.179283112859362
2020-08-20,5.3597183,4.630866816701389
2020-08-21,5.737149,5.256439198734385
2020-08-22,5.7244654,5.688711866504485
2020-08-23,5.4147477,5.726093135174705
2020-08-24,5.6476827,5.454494963751528
2020-08-25,4.0227556,5.617789255479515
2020-08-26,5.1269655,4.231288744927478
2020-08-27,5.475954,4.985257996255951
2020-08-28,5.7867303,5.431166963431699
2020-08-29,6.113897,5.746847182038631
2020-08-30,5.9378505,6.071910438961941
2020-08-31,5.8751664,5.960443224497286
2020-09-01,6.2303443,5.883210891663626
2020-09-02,6.264107,6.184762953922544
2020-09-03,5.849539,6.259774102842803
2020-09-04,4.937666,5.902742106050908
2020-09-05,2.2656193,5.054690169554717
2020-09-06,3.7860084,2.6085333308781173
2020-09-07,4.5840187,3.590891018711659
2020-09-08,5.144916,4.481606968702319
2020-09-09,4.743404,5.072933892033229
2020-09-10,3.5668209,4.794931579351789
2020-09-11,4.082643,3.7178163348792146
2020-09-12,5.0322113,4.0164455658282785
2020-09-13,5.1196685,4.910349547603576
2020-09-14,4.1905646,5.108444781125134
2020-09-15,3.9798815,4.3098000772293386
2020-09-16,3.9667084,4.006919272602888
2020-09-17,4.4863954,3.968398954592538
2020-09-18,5.3016934,4.419701968345173
2020-09-19,5.2091274,5.197063071665219
2020-09-20,4.7044063,5.221006750829559
2020-09-21,5.2926397,4.7691791001423915
2020-09-22,5.3017406,5.217149445173563
2020-09-23,5.468372,5.300572646496934
2020-09-24,5.405785,5.44698755150033
2020-09-25,5.410862,5.413817030447135
2020-09-26,5.234871,5.4102104490616245
2020-09-27,5.459905,5.257456601968809
2020-09-28,6.291989,5.431025521200237
2020-09-29,6.730075,6.185204459718879
2020-09-30,4.857646,6.673853738548518
2020-10-01,4.9290767,5.0979420157556685
2020-10-02,4.4258146,4.9199097235151035
2020-10-03,4.91746,4.490400161060435
2020-10-04,5.2216253,4.854365254733503
2020-10-05,4.9104543,5.1825905970974455
2020-10-06,4.447401,4.950388071330559
2020-10-07,5.1402946,4.506826411095703
2020-10-08,5.286257,5.05137289913839
2020-10-09,5.21249,5.267525083772396
2020-10-10,5.546202,5.221956802850334
2020-10-11,5.390073,5.503375455436839
2020-10-12,4.5836544,5.410109635110819
2020-10-13,3.4246423,4.687145200778702
2020-10-14,4.1289296,3.573382780863419
2020-10-15,4.7529993,4.038545701792208
2020-10-16,3.7475898,4.6729100349523875
2020-10-17,4.1454735,3.876617868382245
2020-10-18,4.737678,4.0944115543432495
2020-10-19,4.4814095,4.661678118635964
2020-10-20,4.0477514,4.514297422326391
2020-10-21,4.424397,4.103404412012831
2020-10-22,4.5203776,4.376060621407325
2020-10-23,4.683172,4.508060040418387
2020-10-24,4.3138614,4.66227996846912
2020-10-25,5.0134654,4.361256449829038
2020-10-26,4.6062646,4.923682527695241
2020-10-27,4.0927377,4.658522244937417
2020-10-28,3.5961826,4.158640582327372
2020-10-29,3.491452,3.659907425952363
2020-10-30,3.9567425,3.504892480737962
2020-10-31,3.8675048,3.897029980423042
2020-11-01,4.180097,3.878957017288452
2020-11-02,4.0587387,4.1399808406068805
2020-11-03,3.8180778,4.074313077436411
2020-11-04,3.7757657,3.8489627389846945
2020-11-05,3.646394,3.781195774543951
2020-11-06,3.443097,3.6629967678814723
2020-11-07,3.6312659,3.469186885979698
2020-11-08,4.071334,3.6071174612826296
2020-11-09,3.975863,4.014858368031489
2020-11-10,4.001234,3.988115160653466
2020-11-11,3.5433884,3.997978041981973
2020-11-12,3.854101,3.6021454869235967
2020-11-13,3.670016,3.814226056904649
2020-11-14,4.145519,3.693640336121894
2020-11-15,3.5868752,4.084495871016275
2020-11-16,3.1092699,3.658568107643818
2020-11-17,3.3345497,3.170562825229096
2020-11-18,3.0484867,3.3056386767407826
2020-11-19,3.0693693,3.085198265114145
2020-11-20,2.7717092,3.0666893556183337
2020-11-21,1.4126055,2.809909065564694
2020-11-22,2.9231422,1.5870245055317382
2020-11-23,3.1137416,2.729289215100324
2020-11-24,3.9145176,3.0892812458688574
2020-11-25,3.488225,3.8117509357832198
2020-11-26,3.5215359,3.5429327690668777
2020-11-27,3.6315293,3.5172609840746243
2020-11-28,3.2122822,3.617413423894994
2020-11-29,2.312141,3.2660857929517855
2020-11-30,3.0881715,2.427659582535053
2020-12-01,2.995677,2.988580520980299
2020-12-02,3.2627456,3.007547174959538
2020-12-03,3.3240354,3.2284716592986733
2020-12-04,2.2578657,3.316169844218466
2020-12-05,1.8060501,2.3946913585587044
2020-12-06,1.7725188,1.8640333338295643
2020-12-07,2.3018434,1.7768220007051312
2020-12-08,2.7121217,2.2339131380667236
2020-12-09,3.0190327,2.6594691076501653
2020-12-10,3.2779384,2.9796456308552752
2020-12-11,3.2009897,3.244712035653778
2020-12-12,2.9056265,3.210864822649552
2020-12-13,3.9028718,2.9435315955528063
2020-12-14,3.7625256,3.7748914748068594
2020-12-15,3.7357116,3.7805367676792274
2020-12-16,3.8461192,3.7391527437584404
2020-12-17,1.9328579,3.831950168015799
2020-12-18,3.1897523,2.1783940818736576
2020-12-19,3.1562946,3.0284502070791945
2020-12-20,3.2033193,3.160588355334033
2020-12-21,2.2168896,3.1972844393713165
2020-12-22,3.2504787,2.3434819176435844
2020-12-23,3.5175571,3.1178342351586155
2020-12-24,4.2292805,3.4832819016269783
2020-12-25,2.8109229,4.1379422984766965
2020-12-26,2.8163192,2.992946186435305
2020-12-27,3.0344555,2.815626672064456
2020-12-28,3.1060433,3.006461229572826
2020-12-29,3.3099644,3.096856162267828
2020-12-30,3.2904296,3.2837944208667387
2020-12-31,3.4524786,3.292936576023435
2021-01-01,1.9729005,3.431682228518256
2021-01-02,2.0407555,2.1627804486812807
2021-01-03,2.8627963,2.0320474068498187
2021-01-04,2.9276204,2.757300642205444
2021-01-05,2.7839868,2.9193012739049933
2021-01-06,3.6793866,2.802419852366014
2021-01-07,3.3983386,3.5644764995644573
2021-01-08,3.0387154,3.4344065708742493
2021-01-09,1.7709527,3.084867228525036
2021-01-10,3.8829627,1.9336495636640691
2021-01-11,1.6568817,3.611920332980407
2021-01-12,1.5242178,1.9425632372168424
2021-01-13,2.258818,1.5412430685707217
2021-01-14,2.714364,2.1645439307384593
2021-01-15,3.3708463,2.6559020295896767
2021-01-16,3.0477865,3.286597401321269
2021-01-17,3.000982,3.089246006764114
2021-01-18,3.461312,3.0069886015156975
2021-01-19,2.9184184,3.402236080468308
2021-01-20,1.0183104,2.9880900238956203
2021-01-21,3.059032,1.2621585682912793
2021-01-22,3.123203,2.7971383475589553
2021-01-23,3.20524,3.1149676887401037
2021-01-24,3.0800831,3.1947118762396074
2021-01-25,4.1912346,3.0961449663854976
2021-01-26,3.819007,4.048636254027503
2021-01-27,4.0318956,3.8667763996591034
2021-01-28,2.4373558,4.004574787098789
2021-01-29,3.1549203,2.641989225835555
2021-01-30,3.9907656,3.062832487646256
2021-01-31,4.4033885,3.883498357622264
2021-02-01,3.4451077,4.350435016113802
2021-02-02,3.5480518,3.568087561033532
2021-02-03,3.7132232,3.5348405876787035
2021-02-04,3.9632144,3.692026118916132
2021-02-05,4.203552,3.9311320677278667
2021-02-06,4.3549347,4.172708551347859
2021-02-07,3.9590995,4.335507175824539
2021-02-08,4.213968,4.009898553772318
2021-02-09,3.6198301,4.181259745058625
2021-02-10,4.0197315,3.696078102022742
2021-02-11,4.0317607,3.9684106151412877
2021-02-12,2.3177412,4.030216946494405
2021-02-13,2.2211714,2.537707915308043
2021-02-14,2.8815145,2.2335645738839345
2021-02-15,2.6890097,2.796770130006934
2021-02-16,2.5120492,2.713714581442149
2021-02-17,3.7418134,2.5347592216329327
2021-02-18,3.242475,3.5839930299998786
2021-02-19,2.5527475,3.30655701754716
2021-02-20,3.669269,2.6412628830703957
2021-02-21,4.286616,3.5259815012721214
2021-02-22,3.3266315,4.20738948490185
2021-02-23,4.2743206,3.449830003407711
2021-02-24,4.6178756,4.152700012567806
2021-02-25,4.4851193,4.573785865386331
2021-02-26,4.654428,4.502156426618133
2021-02-27,4.935155,4.632699963293256
2021-02-28,5.0159483,4.899128224290458
2021-03-01,5.4504256,5.005579785044425
2021-03-02,2.5694454,5.394667456900165
2021-03-03,4.459752,2.939172670583275
2021-03-04,4.721361,4.217161683071216
2021-03-05,5.1026025,4.687787710766696
2021-03-06,4.9554415,5.053676311882472
2021-03-07,3.3909764,4.974327237175946
2021-03-08,2.1007278,3.591750223904027
2021-03-09,3.7065294,2.2663103657017327
2021-03-10,5.1950903,3.5004507040526085
2021-03-11,5.1094203,5.004057554042919
2021-03-12,4.622962,5.120414660624509
2021-03-13,4.346227,4.685391064771628
2021-03-14,5.547151,4.381741466994553
2021-03-15,5.01721,5.393031803797975
2021-03-16,5.8851876,5.085219366916222
2021-03-17,6.6413727,5.7737966959683025
2021-03-18,5.87025,6.544328557496438
2021-03-19,5.235012,5.9692111421681435
2021-03-20,4.70248,5.3165345359448075
2021-03-21,4.9907146,4.770821879912348
2021-03-22,6.049308,4.953724345104925
2021-03-23,6.312215,5.913454637162078
2021-03-24,7.3443127,6.278475133434018
2021-03-25,6.6766562,7.211859632257196
2021-03-26,6.040108,6.76233912674562
2021-03-27,6.1733427,6.121798678950413
2021-03-28,6.117191,6.156244178469731
2021-03-29,3.7705815,6.124397163645141
2021-03-30,6.02903,4.071730923227477
2021-03-31,6.0247526,5.739194617008513
2021-04-01,4.2930536,6.025301535194762
2021-04-02,2.27916,4.515289193546178
2021-04-03,4.8034816,2.537610712008754
2021-04-04,4.6577177,4.479525699420605
2021-04-05,5.9508214,4.676424141959085
2021-04-06,6.199518,5.784872428333297
2021-04-07,6.6496525,6.167601808725468
2021-04-08,6.667733,6.591885008199687
2021-04-09,7.3084,6.665412659889443
2021-04-10,7.475348,7.22618073960287
2021-04-11,6.5097656,7.453922921004547
2021-04-12,6.5888004,6.633682503446697
2021-04-13,6.335391,6.57865756011339
2021-04-14,6.3200974,6.367912003026034
2021-04-15,5.9197497,6.322060086513914
2021-04-16,6.711753,5.971127860254378
2021-04-17,4.8878527,6.610112170117883
2021-04-18,2.9326723,5.1219208410219395
2021-04-19,4.0702443,3.183588121215958
2021-04-20,5.7020817,3.9242553096376374
2021-04-21,4.0986547,5.492661729693467
2021-04-22,5.491094,4.304428654395636
2021-04-23,7.17711,5.312396908696879
2021-04-24,7.1725326,6.960737081560738
2021-04-25,6.6804156,7.173120035348695
2021-04-26,6.87954,6.7435708675084785
2021-04-27,6.669871,6.853985599827958
2021-04-28,7.1494694,6.696778629249213
2021-04-29,7.0385365,7.087920692581565
2021-04-30,5.0065155,7.052772945753736
2021-05-01,3.6776326,5.267292570976711
2021-05-02,6.6821756,3.8481732540252467
2021-05-03,7.7741585,6.296591040015838
2021-05-04,8.454233,7.634020134196373
2021-05-05,6.1125994,8.36695642354929
2021-05-06,5.809544,6.413110246840976
2021-05-07,5.339977,5.848436265166391
2021-05-08,6.375596,5.400238339271258
2021-05-09,6.729928,6.242691030283727
2021-05-10,6.10497,6.684455211523248
2021-05-11,4.987248,6.185173264003405
2021-05-12,3.5722525,5.13068956351053
2021-05-13,5.1448483,3.753844315210189
2021-05-14,4.547696,4.943031032090723
2021-05-15,5.43513,4.62433085156945
2021-05-16,5.595702,5.3212421813184285
2021-05-17,6.493374,5.575095177609448
2021-05-18,5.911248,6.378172299398577
2021-05-19,7.1948266,5.985954468692689
2021-05-20,6.586482,7.030100021054022
2021-05-21,6.488803,6.6645532024789595
2021-05-22,5.6379433,6.501338521786406
2021-05-23,5.7359333,5.7471373980817235
2021-05-24,6.12068,5.723357866387351
2021-05-25,5.831708,6.0713039760839305
2021-05-26,5.6472015,5.868792888273439
2021-05-27,6.5521116,5.670879928838169
2021-05-28,6.921303,6.43598100618466
2021-05-29,4.9200635,6.8739232475654575
2021-05-30,4.625606,5.17689026268252
2021-05-31,5.2889466,4.663394863588086
2021-06-01,4.9956546,5.20381754930223
2021-06-02,4.192572,5.033293890490059
2021-06-03,2.79706,4.295634679066978
2021-06-04,4.2500067,2.9761514227130776
2021-06-05,5.804791,4.063544461316799
2021-06-06,6.710243,5.605259550396588
2021-06-07,6.704926,6.594042862073274
2021-06-08,6.467409,6.705608351061522
2021-06-09,6.030219,6.497890470204872
2021-06-10,5.5369854,6.086325274325072
2021-06-11,6.0436225,5.600283965081413
2021-06-12,4.858456,5.978603812207829
2021-06-13,4.3219843,5.010552975616748
2021-06-14,5.393556,4.390831776767167
2021-06-15,5.6867924,5.256037082002827
2021-06-16,5.7043843,5.649160244871802
2021-06-17,5.2595096,5.702126663806814
2021-06-18,5.0168076,5.31660208143481
2021-06-19,3.8205447,5.047954481198664
2021-06-20,6.430856,3.974065719310383
2021-06-21,6.3806477,6.09586471046539
2021-06-22,3.999566,6.38709112426221
2021-06-23,5.1090837,4.305139373248723
2021-06-24,5.4908547,4.9666950258658185
2021-06-25,5.40684,5.441860559110782
2021-06-26,5.627564,5.417621929608496
2021-06-27,5.0349793,5.5992376400783925
2021-06-28,4.043291,5.111027973892451
2021-06-29,4.3981433,4.170558174008474
2021-06-30,2.717599,4.3526037394229435
2021-07-01,4.6761312,2.9332697141316966
2021-07-02,5.3052917,4.424785229397545
2021-07-03,5.1616826,5.2245491130069315
2021-07-04,5.6677055,5.1801125081867765
2021-07-05,5.112917,5.602765634856313
2021-07-06,4.2493234,5.184115142165639
2021-07-07,2.084194,4.360151688448905
2021-07-08,3.773451,2.362053383942174
2021-07-09,3.0671,3.556662151564426
2021-07-10,4.5823603,3.15774874076669
2021-07-11,5.1037836,4.38790111734328
2021-07-12,4.603544,5.036867342287599
2021-07-13,4.1260657,4.667741672009571
2021-07-14,5.1037254,4.187342326830598
2021-07-15,4.71311,4.978258570189694
2021-07-16,4.842697,4.763239176760671
2021-07-17,5.372994,4.826066601841389
2021-07-18,5.517876,5.304938946234445
2021-07-19,5.7585244,5.49928273566009
2021-07-20,6.1034493,5.727641065188386
2021-07-21,5.506258,6.059183760850092
2021-07-22,4.8681316,5.582897856589461
2021-07-23,5.4292126,4.950024815426864
2021-07-24,6.375492,5.357206917105638
2021-07-25,6.2908125,6.254052324791132
2021-07-26,6.1622806,6.301679745949611
2021-07-27,5.9577317,6.178775593117233
2021-07-28,5.5765285,5.983982247122056
2021-07-29,5.123564,5.625449772931209
2021-07-30,5.250083,5.181694676585739
2021-07-31,5.605145,5.233846330082267
2021-08-01,6.301368,5.559578527815346
2021-08-02,5.9281783,6.212019024430054
2021-08-03,5.428465,5.976071169652763
2021-08-04,4.789714,5.49259512990619
2021-08-05,5.505119,4.871687372747351
2021-08-06,5.847737,5.413308324587643
2021-08-07,5.751013,5.803767514200445
2021-08-08,5.425374,5.763425962963056
2021-08-09,5.5605493,5.467164505420851
2021-08-10,5.609434,5.5432017338073285
2021-08-11,5.8596396,5.603160438416938
2021-08-12,6.069143,5.8275297529511905
2021-08-13,6.148872,6.042256622835757
2021-08-14,5.9998174,6.138640070757191
2021-08-15,5.7446933,6.018946150147565
2021-08-16,5.8136697,5.777434357072525
2021-08-17,5.941965,5.804817693274421
2021-08-18,5.977002,5.925500370670835
2021-08-19,5.9263268,5.972505567022284
2021-08-20,5.263433,5.932830143335113
2021-08-21,3.4118822,5.34850471113518
2021-08-22,4.244395,3.649498836042927
2021-08-23,5.32952,4.137555430165525
2021-08-24,5.398767,5.190261734881872
2021-08-25,5.0802884,5.389880266135575
2021-08-26,5.27532,5.121159983746804
2021-08-27,5.740137,5.250290844594666
2021-08-28,5.651526,5.680485246499331
2021-08-29,4.6197,5.6628977904668885
2021-08-30,5.2641506,4.752118199436725
2021-08-31,5.2883954,5.18144577566148
2021-09-01,5.317808,5.285283971559833
2021-09-02,4.963788,5.314033367908201
2021-09-03,4.3313246,5.009220748316664
2021-09-04,4.20462,4.412491060854475
2021-09-05,5.2025604,4.220880488679633
2021-09-06,5.0962996,5.0744908699502
2021-09-07,5.2967052,5.109936457189784
2021-09-08,5.0755997,5.270986378503898
2021-09-09,5.107698,5.103975019284023
2021-09-10,5.360753,5.103578701696818
2021-09-11,4.4540715,5.328277478489143
2021-09-12,4.937987,4.570429424390924
2021-09-13,4.332684,4.8758842625330985
2021-09-14,5.15573,4.410364862251629
2021-09-15,4.820508,5.050105341023003
2021-09-16,3.6090407,4.863528328671286
2021-09-17,4.539513,3.764512958445194
2021-09-18,4.67083,4.420101910735193
2021-09-19,5.187473,4.653977584287047
2021-09-20,5.4305506,5.121170216573736
2021-09-21,4.8772345,5.399355516608614
2021-09-22,3.8370407,4.94824368341014
2021-09-23,4.3294454,3.9705327713969663
2021-09-24,3.916582,4.266253210843901
2021-09-25,3.9766154,3.969566348176267
2021-09-26,4.4945536,3.968911082863133
2021-09-27,5.4689293,4.428084598575827
2021-09-28,5.095797,5.343883918541401
2021-09-29,4.3956547,5.143682503289977
2021-09-30,3.4947634,4.485506654414298
2021-10-01,4.182756,3.6103782457532674
2021-10-02,1.9948095,4.094463263319793
2021-10-03,3.2080767,2.275597090149779
2021-10-04,3.345787,3.052373453464598
2021-10-05,3.9523327,3.3281141075066034
2021-10-06,4.353121,3.8744923572774015
2021-10-07,4.5459905,4.30168629585288
2021-10-08,4.639036,4.521238815204055
2021-10-09,4.8421307,4.627095113091074
2021-10-10,5.102049,4.816066775957437
2021-10-11,4.737153,5.068692684800872
2021-10-12,4.8705754,4.783981507230545
2021-10-13,4.231407,4.853452790206753
2021-10-14,4.068005,4.313433939294855
2021-10-15,4.1283336,4.088975007175977
2021-10-16,3.7465296,4.120591398711665
2021-10-17,3.5909734,3.79552797590615
2021-10-18,4.206953,3.610936525483579
2021-10-19,4.332424,4.127901968603472
2021-10-20,4.336126,4.316321823953335
2021-10-21,3.929401,4.3356509081004795
2021-10-22,3.9093647,3.9815975836932798
2021-10-23,4.226711,3.911936035447424
2021-10-24,4.0643435,4.1859847286675205
2021-10-25,2.9384532,4.085180745811835
2021-10-26,4.5543547,3.082943032868405
2021-10-27,4.9989524,4.34697984503695
2021-10-28,3.9826255,4.941895467040655
2021-10-29,3.6718225,4.113054640317369
2021-10-30,3.9786646,3.711709044475069
2021-10-31,3.7221208,3.939286373057295
