Fecha,Evapotranspiration,Dia
2022-05-17,6.992102,0
2022-05-18,6.175324,1
2022-05-19,6.2693167,2
2022-05-20,6.3631086,3
2022-05-21,6.268201,4
2022-05-22,5.540866,5
2022-05-23,5.172845,6
2022-05-24,5.354875,7
2022-05-25,5.944291,8
2022-05-26,5.0353475,9
2022-05-27,6.183382,10
2022-05-28,6.3995495,11
2022-05-29,6.712968,12
2022-05-30,6.5090804,13
2022-05-31,5.706679,14
2022-06-01,5.3855915,15
2022-06-02,5.3797865,16
2022-06-03,6.0267324,17
2022-06-04,5.9349837,18
2022-06-05,6.74893,19
2022-06-06,6.853609,20
2022-06-07,6.8786745,21
2022-06-08,6.6065316,22
2022-06-09,5.087054,23
2022-06-10,6.6018114,24
2022-06-11,6.4394364,25
2022-06-12,6.425304,26
2022-06-13,5.244207,27
2022-06-14,4.664017,28
2022-06-15,4.6337533,29
2022-06-16,5.1066833,30
2022-06-17,5.7057037,31
2022-06-18,5.0268416,32
2022-06-19,5.2247095,33
2022-06-20,5.137292,34
2022-06-21,4.474828,35
2022-06-22,3.825211,36
2022-06-23,5.4705386,37
2022-06-24,5.946164,38
2022-06-25,5.834705,39
2022-06-26,5.635124,40
2022-06-27,5.6213593,41
2022-06-28,5.660632,42
2022-06-29,5.0209394,43
2022-06-30,5.2296433,44
2022-07-01,6.2225456,45
2022-07-02,5.554418,46
2022-07-03,5.6591506,47
2022-07-04,5.6958103,48
2022-07-05,5.821026,49
2022-07-06,6.3352113,50
2022-07-07,5.8813972,51
2022-07-08,6.1493917,52
2022-07-09,6.318079,53
2022-07-10,6.6173306,54
2022-07-11,6.611519,55
2022-07-12,6.0039635,56
2022-07-13,5.6860943,57
2022-07-14,5.2765203,58
2022-07-15,4.2021303,59
2022-07-16,5.4803305,60
2022-07-17,5.8834066,61
2022-07-18,6.050292,62
2022-07-19,6.4573984,63
2022-07-20,6.577692,64
2022-07-21,6.417214,65
2022-07-22,5.622325,66
2022-07-23,5.7221656,67
2022-07-24,5.5603447,68
2022-07-25,5.2912865,69
2022-07-26,5.8208117,70
2022-07-27,5.1962543,71
2022-07-28,5.443784,72
2022-07-29,5.195069,73
2022-07-30,5.3640223,74
2022-07-31,5.0087805,75
2022-08-01,5.1591864,76
2022-08-02,5.3831844,77
2022-08-03,6.0495915,78
2022-08-04,6.0495334,79
2022-08-05,5.6361837,80
2022-08-06,5.61153,81
2022-08-07,5.7447867,82
2022-08-08,5.809712,83
2022-08-09,5.821786,84
2022-08-10,5.995736,85
2022-08-11,6.033861,86
2022-08-12,5.826445,87
2022-08-13,4.439418,88
2022-08-14,4.309128,89
2022-08-15,4.8741865,90
2022-08-16,4.4793863,91
2022-08-17,5.333023,92
2022-08-18,5.6300025,93
2022-08-19,5.4715056,94
2022-08-20,5.1645174,95
2022-08-21,4.6823134,96
2022-08-22,5.851976,97
2022-08-23,6.130394,98
2022-08-24,5.9032273,99
2022-08-25,5.855393,100
2022-08-26,5.606271,101
2022-08-27,5.805744,102
2022-08-28,5.6742177,103
2022-08-29,5.3144555,104
2022-08-30,5.1769333,105
2022-08-31,5.3197455,106
2022-09-01,4.686881,107
2022-09-02,4.4827914,108
2022-09-03,3.482672,109
2022-09-04,4.0382333,110
2022-09-05,3.5891595,111
2022-09-06,3.3164012,112
2022-09-07,3.0482237,113
2022-09-08,4.833639,114
2022-09-09,4.568553,115
2022-09-10,4.225351,116
2022-09-11,4.485202,117
2022-09-12,5.073613,118
2022-09-13,4.602117,119
2022-09-14,4.3704486,120
2022-09-15,3.4658854,121
2022-09-16,3.4887464,122
2022-09-17,3.3920753,123
2022-09-18,3.6929011,124
2022-09-19,3.8812633,125
2022-09-20,3.7210104,126
2022-09-21,4.0893636,127
2022-09-22,3.816566,128
2022-09-23,4.214055,129
2022-09-24,4.3719945,130
2022-09-25,4.3205185,131
2022-09-26,3.9412723,132
2022-09-27,3.606251,133
2022-09-28,4.23456,134
2022-09-29,4.3204236,135
2022-09-30,4.48197,136
2022-10-01,4.3988466,137
2022-10-02,3.800978,138
2022-10-03,3.6969624,139
2022-10-04,2.6884904,140
2022-10-05,2.69274,141
2022-10-06,2.0002646,142
2022-10-07,2.9768763,143
2022-10-08,3.0380466,144
2022-10-09,3.9113736,145
2022-10-10,2.9754384,146
2022-10-11,3.5195637,147
2022-10-12,4.2070804,148
2022-10-13,4.4506645,149
2022-10-14,3.887715,150
2022-10-15,4.2179914,151
2022-10-16,4.6399055,152
2022-10-17,3.9563053,153
2022-10-18,1.997968,154
2022-10-19,2.7772248,155
2022-10-20,3.668676,156
2022-10-21,3.8425531,157
2022-10-22,4.052212,158
2022-10-23,4.078336,159
2022-10-24,4.2698207,160
2022-10-25,3.8781958,161
2022-10-26,3.6062038,162
2022-10-27,4.1327763,163
2022-10-28,4.3675904,164
2022-10-29,3.5955544,165
2022-10-30,3.575128,166
2022-10-31,2.7308316,167
2022-11-01,2.8624253,168
2022-11-02,2.9819264,169
2022-11-03,3.904034,170
2022-11-04,4.232916,171
2022-11-05,3.8514118,172
2022-11-06,3.8093112,173
2022-11-07,2.8523674,174
2022-11-08,3.2235177,175
2022-11-09,3.0930164,176
2022-11-10,3.6293554,177
2022-11-11,3.6352928,178
2022-11-12,3.3009667,179
2022-11-13,2.4155378,180
2022-11-14,3.6954594,181
2022-11-15,3.119675,182
2022-11-16,2.4181404,183
2022-11-17,1.0231955,184
2022-11-18,1.8180445,185
2022-11-19,2.4892232,186
2022-11-20,1.140683,187
2022-11-21,1.2807975,188
2022-11-22,1.4673575,189
2022-11-23,2.6518066,190
2022-11-24,2.9892247,191
2022-11-25,2.0590343,192
2022-11-26,1.7585293,193
2022-11-27,2.9512036,194
2022-11-28,2.7338514,195
2022-11-29,3.2019982,196
2022-11-30,3.454623,197
2022-12-01,1.4345226,198
2022-12-02,2.7854483,199
2022-12-03,2.499586,200
2022-12-04,2.5210118,201
2022-12-05,3.0859008,202
2022-12-06,2.8764524,203
2022-12-07,2.4831939,204
2022-12-08,2.9118993,205
2022-12-09,2.83692,206
2022-12-10,2.9330058,207
2022-12-11,2.5464041,208
2022-12-12,3.1419494,209
2022-12-13,3.2502494,210
2022-12-14,3.2193253,211
2022-12-15,2.676461,212
2022-12-16,2.4605174,213
2022-12-17,2.4036317,214
2022-12-18,1.5985248,215
2022-12-19,2.5799732,216
2022-12-20,3.157367,217
2022-12-21,2.2009718,218
2022-12-22,2.6765351,219
2022-12-23,2.824297,220
2022-12-24,1.5939363,221
2022-12-25,1.3060548,222
2022-12-26,2.305277,223
2022-12-27,2.6593611,224
2022-12-28,2.925103,225
2022-12-29,2.972631,226
2022-12-30,2.6834745,227
2022-12-31,2.8837607,228
2023-01-01,2.9516053,229
2023-01-02,3.2834735,230
2023-01-03,3.250259,231
2023-01-04,2.975847,232
2023-01-05,2.8469372,233
2023-01-06,3.0615165,234
2023-01-07,3.1588914,235
2023-01-08,2.6861994,236
2023-01-09,2.4628055,237
2023-01-10,2.911676,238
2023-01-11,3.2064493,239
2023-01-12,4.014512,240
2023-01-13,3.1285636,241
2023-01-14,3.072088,242
2023-01-15,3.4695623,243
2023-01-16,3.1169145,244
2023-01-17,3.1984043,245
2023-01-18,3.5827081,246
2023-01-19,3.6170955,247
2023-01-20,2.8982964,248
2023-01-21,3.044951,249
2023-01-22,2.5782223,250
2023-01-23,1.395999,251
2023-01-24,3.9905019,252
2023-01-25,3.2462387,253
2023-01-26,1.9271488,254
2023-01-27,1.5618802,255
2023-01-28,3.4051642,256
2023-01-29,3.5343387,257
2023-01-30,3.1774783,258
2023-01-31,2.871845,259
2023-02-01,1.3226827,260
2023-02-02,1.9017985,261
2023-02-03,2.9461608,262
2023-02-04,3.2100914,263
2023-02-05,3.3240013,264
2023-02-06,3.7353141,265
2023-02-07,3.644575,266
2023-02-08,3.0181074,267
2023-02-09,2.9730883,268
2023-02-10,2.6209743,269
2023-02-11,3.172282,270
2023-02-12,3.575241,271
2023-02-13,3.9967766,272
2023-02-14,4.208664,273
2023-02-15,4.4592023,274
2023-02-16,4.9974346,275
2023-02-17,4.270911,276
2023-02-18,3.6561139,277
2023-02-19,3.6007895,278
2023-02-20,4.2249837,279
2023-02-21,4.4843183,280
2023-02-22,5.233452,281
2023-02-23,4.537007,282
2023-02-24,4.2182713,283
2023-02-25,3.7764935,284
2023-02-26,4.6460133,285
2023-02-27,4.7535067,286
2023-02-28,4.760427,287
2023-03-01,5.056701,288
2023-03-02,6.0360613,289
2023-03-03,5.7364874,290
2023-03-04,4.668519,291
2023-03-05,4.6198974,292
2023-03-06,4.8942738,293
2023-03-07,4.690739,294
2023-03-08,4.8108845,295
2023-03-09,4.85615,296
2023-03-10,4.6888413,297
2023-03-11,5.077275,298
2023-03-12,4.9784517,299
2023-03-13,3.9884474,300
2023-03-14,2.0603673,301
2023-03-15,3.1103513,302
2023-03-16,5.282575,303
2023-03-17,5.026175,304
2023-03-18,4.8629384,305
2023-03-19,1.9329151,306
2023-03-20,2.3820229,307
2023-03-21,5.1438413,308
2023-03-22,4.9726596,309
2023-03-23,4.9226933,310
