Fecha,Evapotranspiration,Dia
2022-03-03,3.8488011,0
2022-03-04,3.7441578,1
2022-03-05,4.9870586,2
2022-03-06,5.074271,3
2022-03-07,5.421426,4
2022-03-08,4.0980268,5
2022-03-09,3.402782,6
2022-03-10,5.1094766,7
2022-03-11,6.665742,8
2022-03-12,4.15014,9
2022-03-13,4.30054,10
2022-03-14,4.9675083,11
2022-03-15,5.6643715,12
2022-03-16,5.572387,13
2022-03-17,6.4403524,14
2022-03-18,6.19679,15
2022-03-19,3.8458648,16
2022-03-20,4.210326,17
2022-03-21,6.1830025,18
2022-03-22,6.455727,19
2022-03-23,5.668147,20
2022-03-24,5.0021715,21
2022-03-25,5.361125,22
2022-03-26,5.630981,23
2022-03-27,5.671845,24
2022-03-28,5.7571645,25
2022-03-29,6.344171,26
2022-03-30,7.005221,27
2022-03-31,6.3882875,28
2022-04-01,5.590019,29
2022-04-02,6.0001936,30
2022-04-03,5.5832734,31
2022-04-04,6.68345,32
2022-04-05,6.8384385,33
2022-04-06,7.203085,34
2022-04-07,7.03079,35
2022-04-08,5.5859714,36
2022-04-09,6.0365376,37
2022-04-10,6.7367,38
2022-04-11,7.1499596,39
2022-04-12,6.388403,40
2022-04-13,7.1524043,41
2022-04-14,7.0200467,42
2022-04-15,6.4171376,43
2022-04-16,6.278408,44
2022-04-17,6.4095845,45
2022-04-18,5.7845964,46
2022-04-19,5.414927,47
2022-04-20,6.2387676,48
2022-04-21,4.439428,49
2022-04-22,4.653979,50
2022-04-23,6.1339383,51
2022-04-24,5.8173237,52
2022-04-25,4.7754154,53
2022-04-26,3.727426,54
2022-04-27,4.5504956,55
2022-04-28,4.6943026,56
2022-04-29,5.8141828,57
2022-04-30,5.976687,58
2022-05-01,4.4133306,59
2022-05-02,5.21492,60
2022-05-03,5.497254,61
2022-05-04,6.1204824,62
2022-05-05,6.1207013,63
2022-05-06,5.765691,64
2022-05-07,6.464429,65
2022-05-08,6.850269,66
2022-05-09,6.8278728,67
2022-05-10,4.7023,68
2022-05-11,5.5266824,69
2022-05-12,6.5495334,70
2022-05-13,6.973921,71
2022-05-14,6.513673,72
2022-05-15,6.943567,73
2022-05-16,6.972256,74
2022-05-17,7.2349224,75
2022-05-18,6.6217246,76
2022-05-19,6.82232,77
2022-05-20,7.0576935,78
2022-05-21,7.010074,79
2022-05-22,6.0937243,80
2022-05-23,5.4620023,81
2022-05-24,5.6744356,82
2022-05-25,6.6858196,83
2022-05-26,5.5792437,84
2022-05-27,6.423689,85
2022-05-28,6.5365343,86
2022-05-29,7.0347314,87
2022-05-30,6.8841166,88
2022-05-31,5.970695,89
2022-06-01,5.6507936,90
2022-06-02,5.6061006,91
2022-06-03,6.4662323,92
2022-06-04,6.406964,93
2022-06-05,7.2012568,94
2022-06-06,7.443029,95
2022-06-07,7.2839193,96
2022-06-08,6.9081163,97
2022-06-09,5.2141356,98
2022-06-10,6.623547,99
2022-06-11,6.4927278,100
2022-06-12,6.4259114,101
2022-06-13,5.3211484,102
2022-06-14,4.563392,103
2022-06-15,4.5816355,104
2022-06-16,5.0125675,105
2022-06-17,5.929833,106
2022-06-18,5.5401926,107
2022-06-19,5.3183184,108
2022-06-20,5.417619,109
2022-06-21,4.5759473,110
2022-06-22,3.9470391,111
2022-06-23,5.545769,112
2022-06-24,6.0540533,113
2022-06-25,6.116605,114
2022-06-26,5.9709063,115
2022-06-27,5.9378204,116
2022-06-28,6.0446997,117
2022-06-29,5.4504385,118
2022-06-30,5.7948074,119
2022-07-01,6.489985,120
2022-07-02,5.546734,121
2022-07-03,5.6773577,122
2022-07-04,5.4153194,123
2022-07-05,5.679393,124
2022-07-06,6.471381,125
2022-07-07,5.7832985,126
2022-07-08,6.2239237,127
2022-07-09,6.451983,128
2022-07-10,6.8954334,129
2022-07-11,7.0055327,130
2022-07-12,6.442439,131
2022-07-13,6.254908,132
2022-07-14,5.381835,133
2022-07-15,4.057682,134
2022-07-16,5.4509263,135
2022-07-17,5.843363,136
2022-07-18,6.2238045,137
2022-07-19,6.7269726,138
2022-07-20,6.871166,139
2022-07-21,6.783468,140
2022-07-22,5.619045,141
2022-07-23,5.844585,142
2022-07-24,5.61385,143
2022-07-25,5.23119,144
2022-07-26,5.931402,145
2022-07-27,5.2814927,146
2022-07-28,5.431543,147
2022-07-29,5.112069,148
2022-07-30,5.492854,149
2022-07-31,5.4975214,150
2022-08-01,5.30503,151
2022-08-02,5.1327896,152
2022-08-03,5.9028053,153
2022-08-04,6.124797,154
2022-08-05,5.687657,155
2022-08-06,5.650063,156
2022-08-07,5.7392015,157
2022-08-08,6.0859065,158
2022-08-09,5.827051,159
2022-08-10,6.155665,160
2022-08-11,6.222659,161
2022-08-12,6.3387556,162
2022-08-13,5.2413015,163
2022-08-14,4.6757207,164
2022-08-15,5.1202493,165
2022-08-16,4.5079584,166
2022-08-17,5.408225,167
2022-08-18,5.8401766,168
2022-08-19,5.8684616,169
2022-08-20,5.5351486,170
2022-08-21,4.8415337,171
2022-08-22,6.052587,172
2022-08-23,6.116062,173
2022-08-24,6.1952357,174
2022-08-25,6.1003056,175
2022-08-26,5.8236547,176
2022-08-27,6.08957,177
2022-08-28,6.06885,178
2022-08-29,5.3091702,179
2022-08-30,5.309643,180
2022-08-31,5.52278,181
2022-09-01,5.0253954,182
2022-09-02,4.640084,183
2022-09-03,3.6785247,184
2022-09-04,4.301091,185
2022-09-05,3.896649,186
2022-09-06,3.5705771,187
2022-09-07,3.314243,188
2022-09-08,4.939099,189
2022-09-09,4.841419,190
2022-09-10,4.4893513,191
2022-09-11,4.717594,192
2022-09-12,5.251155,193
2022-09-13,4.9527225,194
2022-09-14,4.684768,195
2022-09-15,3.764082,196
2022-09-16,3.6525385,197
2022-09-17,3.7437556,198
2022-09-18,3.8110776,199
2022-09-19,3.8193605,200
2022-09-20,4.144424,201
2022-09-21,4.2632403,202
2022-09-22,3.957343,203
2022-09-23,4.5191703,204
2022-09-24,4.7423143,205
2022-09-25,4.706302,206
2022-09-26,4.091234,207
2022-09-27,3.6156986,208
2022-09-28,4.2649546,209
2022-09-29,4.438333,210
2022-09-30,4.6698904,211
2022-10-01,4.611364,212
2022-10-02,4.1448646,213
2022-10-03,4.1034803,214
2022-10-04,2.749271,215
2022-10-05,2.9594045,216
2022-10-06,2.4725332,217
2022-10-07,3.19252,218
2022-10-08,3.2015448,219
2022-10-09,4.008987,220
2022-10-10,3.0830345,221
2022-10-11,3.76667,222
2022-10-12,4.4191003,223
2022-10-13,4.6832104,224
2022-10-14,3.9940798,225
2022-10-15,4.2976966,226
2022-10-16,4.7363224,227
2022-10-17,3.959377,228
2022-10-18,2.3990605,229
2022-10-19,2.2398415,230
2022-10-20,3.652343,231
2022-10-21,3.977452,232
2022-10-22,4.1040254,233
2022-10-23,4.157967,234
2022-10-24,4.4456525,235
2022-10-25,3.9930403,236
2022-10-26,3.7003498,237
2022-10-27,4.303356,238
2022-10-28,4.6422086,239
2022-10-29,3.5130649,240
2022-10-30,3.5985231,241
2022-10-31,2.682799,242
2022-11-01,2.958584,243
2022-11-02,2.955152,244
2022-11-03,3.886723,245
2022-11-04,4.269353,246
2022-11-05,4.030479,247
2022-11-06,3.9863443,248
2022-11-07,3.035074,249
2022-11-08,3.399384,250
2022-11-09,3.2156208,251
2022-11-10,3.814183,252
2022-11-11,3.8528323,253
2022-11-12,3.180558,254
2022-11-13,2.2874064,255
2022-11-14,3.9845588,256
2022-11-15,3.2220922,257
2022-11-16,2.4834547,258
2022-11-17,1.2483885,259
2022-11-18,1.7524865,260
2022-11-19,2.6697621,261
2022-11-20,1.1576884,262
2022-11-21,1.2916391,263
2022-11-22,1.3407879,264
2022-11-23,2.7590013,265
2022-11-24,3.2598882,266
2022-11-25,2.1526093,267
2022-11-26,1.8420869,268
2022-11-27,3.1606627,269
2022-11-28,2.7859821,270
2022-11-29,3.468547,271
2022-11-30,3.7681673,272
2022-12-01,1.4297475,273
2022-12-02,2.7284794,274
2022-12-03,2.4275117,275
2022-12-04,2.5510745,276
2022-12-05,3.2239468,277
2022-12-06,2.9326868,278
2022-12-07,2.3421037,279
2022-12-08,2.8220935,280
2022-12-09,2.7139437,281
2022-12-10,2.9191313,282
2022-12-11,2.5696867,283
2022-12-12,3.2376497,284
2022-12-13,3.3959358,285
2022-12-14,3.386605,286
2022-12-15,2.724036,287
2022-12-16,2.5654063,288
2022-12-17,2.3785756,289
2022-12-18,1.5349947,290
2022-12-19,2.6768064,291
2022-12-20,3.2745967,292
2022-12-21,2.2542763,293
2022-12-22,2.7082531,294
2022-12-23,2.8716898,295
2022-12-24,1.4965178,296
2022-12-25,1.1917233,297
2022-12-26,2.3255858,298
2022-12-27,2.660874,299
2022-12-28,3.1051784,300
2022-12-29,3.1361833,301
2022-12-30,2.8073127,302
2022-12-31,2.91526,303
2023-01-01,3.0658984,304
2023-01-02,3.2986128,305
2023-01-03,3.7417576,306
2023-01-04,3.2111344,307
2023-01-05,2.8956184,308
2023-01-06,2.9338212,309
2023-01-07,3.2168193,310
2023-01-08,2.8128588,311
2023-01-09,2.6047432,312
2023-01-10,3.083001,313
2023-01-11,3.2693658,314
2023-01-12,4.140931,315
2023-01-13,3.0946193,316
2023-01-14,3.125538,317
