Fecha,Evapotranspiration,Dia
2022-09-19,3.8812633,126
2022-09-20,3.7210104,127
2022-09-21,4.0893636,128
2022-09-22,3.816566,129
2022-09-23,4.214055,130
2022-09-24,4.3719945,131
2022-09-25,4.3205185,132
2022-09-26,3.9412723,133
2022-09-27,3.606251,134
2022-09-28,4.23456,135
2022-09-29,4.3204236,136
2022-09-30,4.48197,137
2022-10-01,4.3988466,138
2022-10-02,3.800978,139
2022-10-03,3.6969624,140
2022-10-04,2.6884904,141
2022-10-05,2.69274,142
2022-10-06,2.0002646,143
2022-10-07,2.9768763,144
2022-10-08,3.0380466,145
2022-10-09,3.9113736,146
2022-10-10,2.9754384,147
2022-10-11,3.5195637,148
2022-10-12,4.2070804,149
2022-10-13,4.4506645,150
2022-10-14,3.887715,151
2022-10-15,4.2179914,152
2022-10-16,4.6399055,153
2022-10-17,3.9563053,154
2022-10-18,1.997968,155
2022-10-19,2.7772248,156
2022-10-20,3.668676,157
2022-10-21,3.8425531,158
2022-10-22,4.052212,159
2022-10-23,4.078336,160
2022-10-24,4.2698207,161
2022-10-25,3.8781958,162
2022-10-26,3.6062038,163
2022-10-27,4.1327763,164
2022-10-28,4.3675904,165
2022-10-29,3.5955544,166
2022-10-30,3.575128,167
2022-10-31,2.7308316,168
2022-11-01,2.8624253,169
2022-11-02,2.9819264,170
2022-11-03,3.904034,171
2022-11-04,4.232916,172
2022-11-05,3.8514118,173
2022-11-06,3.8093112,174
2022-11-07,2.8523674,175
2022-11-08,3.2235177,176
2022-11-09,3.0930164,177
2022-11-10,3.6293554,178
2022-11-11,3.6352928,179
2022-11-12,3.3009667,180
2022-11-13,2.4155378,181
2022-11-14,3.6954594,182
2022-11-15,3.119675,183
2022-11-16,2.4181404,184
2022-11-17,1.0231955,185
2022-11-18,1.8180445,186
2022-11-19,2.4892232,187
2022-11-20,1.140683,188
2022-11-21,1.2807975,189
2022-11-22,1.4673575,190
2022-11-23,2.6518066,191
2022-11-24,2.9892247,192
2022-11-25,2.0590343,193
2022-11-26,1.7585293,194
2022-11-27,2.9512036,195
2022-11-28,2.7338514,196
2022-11-29,3.2019982,197
2022-11-30,3.454623,198
2022-12-01,1.4345226,199
2022-12-02,2.7854483,200
2022-12-03,2.499586,201
2022-12-04,2.5210118,202
2022-12-05,3.0859008,203
2022-12-06,2.8764524,204
2022-12-07,2.4831939,205
2022-12-08,2.9118993,206
2022-12-09,2.83692,207
2022-12-10,2.9330058,208
2022-12-11,2.5464041,209
2022-12-12,3.1419494,210
2022-12-13,3.2502494,211
2022-12-14,3.2193253,212
2022-12-15,2.676461,213
2022-12-16,2.4605174,214
2022-12-17,2.4036317,215
2022-12-18,1.5985248,216
2022-12-19,2.5799732,217
2022-12-20,3.157367,218
2022-12-21,2.2009718,219
2022-12-22,2.6765351,220
2022-12-23,2.824297,221
2022-12-24,1.5939363,222
2022-12-25,1.3060548,223
2022-12-26,2.305277,224
2022-12-27,2.6593611,225
2022-12-28,2.925103,226
2022-12-29,2.972631,227
2022-12-30,2.6834745,228
2022-12-31,2.8837607,229
2023-01-01,2.9516053,230
2023-01-02,3.2834735,231
2023-01-03,3.250259,232
2023-01-04,2.975847,233
2023-01-05,2.8469372,234
2023-01-06,3.0615165,235
2023-01-07,3.1588914,236
2023-01-08,2.6861994,237
2023-01-09,2.4628055,238
2023-01-10,2.911676,239
2023-01-11,3.2064493,240
2023-01-12,4.014512,241
2023-01-13,3.1285636,242
2023-01-14,3.072088,243
2023-01-15,3.4695623,244
2023-01-16,3.1169145,245
2023-01-17,3.1984043,246
2023-01-18,3.5827081,247
2023-01-19,3.6170955,248
2023-01-20,2.8982964,249
2023-01-21,3.044951,250
2023-01-22,2.5782223,251
2023-01-23,1.395999,252
2023-01-24,3.9905019,253
2023-01-25,3.2462387,254
2023-01-26,1.9271488,255
2023-01-27,1.5618802,256
2023-01-28,3.4051642,257
2023-01-29,3.5343387,258
2023-01-30,3.1774783,259
2023-01-31,2.871845,260
2023-02-01,1.3226827,261
2023-02-02,1.9017985,262
2023-02-03,2.9461608,263
2023-02-04,3.2100914,264
2023-02-05,3.3240013,265
2023-02-06,3.7353141,266
2023-02-07,3.644575,267
2023-02-08,3.0181074,268
2023-02-09,2.9730883,269
2023-02-10,2.6209743,270
2023-02-11,3.172282,271
2023-02-12,3.575241,272
2023-02-13,3.9967766,273
2023-02-14,4.208664,274
2023-02-15,4.4592023,275
2023-02-16,4.9974346,276
2023-02-17,4.270911,277
2023-02-18,3.6561139,278
2023-02-19,3.6007895,279
2023-02-20,4.2249837,280
2023-02-21,4.4843183,281
2023-02-22,5.233452,282
2023-02-23,4.537007,283
2023-02-24,4.2182713,284
2023-02-25,3.7764935,285
2023-02-26,4.6460133,286
2023-02-27,4.7535067,287
2023-02-28,4.760427,288
2023-03-01,5.056701,289
2023-03-02,6.0360613,290
2023-03-03,5.7364874,291
2023-03-04,4.668519,292
2023-03-05,4.6198974,293
2023-03-06,4.8942738,294
2023-03-07,4.690739,295
2023-03-08,4.8108845,296
2023-03-09,4.85615,297
2023-03-10,4.6888413,298
2023-03-11,5.077275,299
2023-03-12,4.9784517,300
2023-03-13,3.9884474,301
2023-03-14,2.0603673,302
2023-03-15,3.1103513,303
2023-03-16,5.282575,304
2023-03-17,5.026175,305
2023-03-18,4.8629384,306
2023-03-19,1.9329151,307
2023-03-20,2.3820229,308
2023-03-21,5.1438413,309
2023-03-22,4.9726596,310
2023-03-23,4.9226933,311
2023-03-24,5.721313,312
2023-03-25,5.6296296,313
2023-03-26,5.443256,314
2023-03-27,5.1545553,315
2023-03-28,4.392378,316
2023-03-29,2.9890363,317
2023-03-30,4.4843683,318
2023-03-31,5.2566113,319
2023-04-01,4.2584414,320
2023-04-02,5.3726244,321
2023-04-03,5.76782,322
2023-04-04,5.5294867,323
2023-04-05,5.6010156,324
2023-04-06,3.5594418,325
2023-04-07,2.0861475,326
2023-04-08,2.3747594,327
2023-04-09,2.1005318,328
2023-04-10,2.898305,329
2023-04-11,3.4023755,330
2023-04-12,3.8645015,331
2023-04-13,5.052735,332
2023-04-14,4.946136,333
2023-04-15,5.07183,334
2023-04-16,5.840329,335
2023-04-17,3.7229044,336
2023-04-18,5.5667715,337
2023-04-19,4.90938,338
2023-04-20,5.419228,339
2023-04-21,5.3039637,340
2023-04-22,4.9802685,341
2023-04-23,5.943089,342
2023-04-24,3.8245118,343
2023-04-25,5.6054606,344
2023-04-26,5.491792,345
2023-04-27,5.2424,346
2023-04-28,5.992865,347
2023-04-29,6.607999,348
2023-04-30,6.0402713,349
2023-05-01,6.565035,350
