Fecha,Evapotranspiration,Dia
2022-05-24,5.354875,97
2022-05-25,5.944291,98
2022-05-26,5.0353475,99
2022-05-27,6.183382,100
2022-05-28,6.3995495,101
2022-05-29,6.712968,102
2022-05-30,6.5090804,103
2022-05-31,5.706679,104
2022-06-01,5.3855915,105
2022-06-02,5.3797865,106
2022-06-03,6.0267324,107
2022-06-04,5.9349837,108
2022-06-05,6.74893,109
2022-06-06,6.853609,110
2022-06-07,6.8786745,111
2022-06-08,6.6065316,112
2022-06-09,5.087054,113
2022-06-10,6.6018114,114
2022-06-11,6.4394364,115
2022-06-12,6.425304,116
2022-06-13,5.244207,117
2022-06-14,4.664017,118
2022-06-15,4.6337533,119
2022-06-16,5.1066833,120
2022-06-17,5.7057037,121
2022-06-18,5.0268416,122
2022-06-19,5.2247095,123
2022-06-20,5.137292,124
2022-06-21,4.474828,125
2022-06-22,3.825211,126
2022-06-23,5.4705386,127
2022-06-24,5.946164,128
2022-06-25,5.834705,129
2022-06-26,5.635124,130
2022-06-27,5.6213593,131
2022-06-28,5.660632,132
2022-06-29,5.0209394,133
2022-06-30,5.2296433,134
2022-07-01,6.2225456,135
2022-07-02,5.554418,136
2022-07-03,5.6591506,137
2022-07-04,5.6958103,138
2022-07-05,5.821026,139
2022-07-06,6.3352113,140
2022-07-07,5.8813972,141
2022-07-08,6.1493917,142
2022-07-09,6.318079,143
2022-07-10,6.6173306,144
2022-07-11,6.611519,145
2022-07-12,6.0039635,146
2022-07-13,5.6860943,147
2022-07-14,5.2765203,148
2022-07-15,4.2021303,149
2022-07-16,5.4803305,150
2022-07-17,5.8834066,151
2022-07-18,6.050292,152
2022-07-19,6.4573984,153
2022-07-20,6.577692,154
2022-07-21,6.417214,155
2022-07-22,5.622325,156
2022-07-23,5.7221656,157
2022-07-24,5.5603447,158
2022-07-25,5.2912865,159
2022-07-26,5.8208117,160
2022-07-27,5.1962543,161
2022-07-28,5.443784,162
2022-07-29,5.195069,163
2022-07-30,5.3640223,164
2022-07-31,5.0087805,165
2022-08-01,5.1591864,166
2022-08-02,5.3831844,167
2022-08-03,6.0495915,168
2022-08-04,6.0495334,169
2022-08-05,5.6361837,170
2022-08-06,5.61153,171
2022-08-07,5.7447867,172
2022-08-08,5.809712,173
2022-08-09,5.821786,174
2022-08-10,5.995736,175
2022-08-11,6.033861,176
2022-08-12,5.826445,177
2022-08-13,4.439418,178
2022-08-14,4.309128,179
2022-08-15,4.8741865,180
2022-08-16,4.4793863,181
2022-08-17,5.333023,182
2022-08-18,5.6300025,183
2022-08-19,5.4715056,184
2022-08-20,5.1645174,185
2022-08-21,4.6823134,186
2022-08-22,5.851976,187
2022-08-23,6.130394,188
2022-08-24,5.9032273,189
2022-08-25,5.855393,190
2022-08-26,5.606271,191
2022-08-27,5.805744,192
2022-08-28,5.6742177,193
2022-08-29,5.3144555,194
2022-08-30,5.1769333,195
2022-08-31,5.3197455,196
2022-09-01,4.686881,197
2022-09-02,4.4827914,198
2022-09-03,3.482672,199
2022-09-04,4.0382333,200
2022-09-05,3.5891595,201
2022-09-06,3.3164012,202
2022-09-07,3.0482237,203
2022-09-08,4.833639,204
2022-09-09,4.568553,205
2022-09-10,4.225351,206
2022-09-11,4.485202,207
2022-09-12,5.073613,208
2022-09-13,4.602117,209
2022-09-14,4.3704486,210
2022-09-15,3.4658854,211
2022-09-16,3.4887464,212
2022-09-17,3.3920753,213
2022-09-18,3.6929011,214
2022-09-19,3.8812633,215
2022-09-20,3.7210104,216
2022-09-21,4.0893636,217
2022-09-22,3.816566,218
2022-09-23,4.214055,219
2022-09-24,4.3719945,220
2022-09-25,4.3205185,221
2022-09-26,3.9412723,222
2022-09-27,3.606251,223
2022-09-28,4.23456,224
2022-09-29,4.3204236,225
2022-09-30,4.48197,226
2022-10-01,4.3988466,227
2022-10-02,3.800978,228
2022-10-03,3.6969624,229
2022-10-04,2.6884904,230
2022-10-05,2.69274,231
2022-10-06,2.0002646,232
2022-10-07,2.9768763,233
2022-10-08,3.0380466,234
2022-10-09,3.9113736,235
2022-10-10,2.9754384,236
2022-10-11,3.5195637,237
2022-10-12,4.2070804,238
2022-10-13,4.4506645,239
2022-10-14,3.887715,240
2022-10-15,4.2179914,241
2022-10-16,4.6399055,242
2022-10-17,3.9563053,243
2022-10-18,1.997968,244
2022-10-19,2.7772248,245
2022-10-20,3.668676,246
2022-10-21,3.8425531,247
2022-10-22,4.052212,248
2022-10-23,4.078336,249
2022-10-24,4.2698207,250
2022-10-25,3.8781958,251
2022-10-26,3.6062038,252
2022-10-27,4.1327763,253
2022-10-28,4.3675904,254
2022-10-29,3.5955544,255
2022-10-30,3.575128,256
2022-10-31,2.7308316,257
2022-11-01,2.8624253,258
2022-11-02,2.9819264,259
2022-11-03,3.904034,260
2022-11-04,4.232916,261
2022-11-05,3.8514118,262
2022-11-06,3.8093112,263
2022-11-07,2.8523674,264
2022-11-08,3.2235177,265
2022-11-09,3.0930164,266
2022-11-10,3.6293554,267
2022-11-11,3.6352928,268
2022-11-12,3.3009667,269
2022-11-13,2.4155378,270
2022-11-14,3.6954594,271
2022-11-15,3.119675,272
2022-11-16,2.4181404,273
2022-11-17,1.0231955,274
2022-11-18,1.8180445,275
2022-11-19,2.4892232,276
2022-11-20,1.140683,277
2022-11-21,1.2807975,278
2022-11-22,1.4673575,279
2022-11-23,2.6518066,280
2022-11-24,2.9892247,281
2022-11-25,2.0590343,282
2022-11-26,1.7585293,283
2022-11-27,2.9512036,284
2022-11-28,2.7338514,285
2022-11-29,3.2019982,286
2022-11-30,3.454623,287
2022-12-01,1.4345226,288
2022-12-02,2.7854483,289
2022-12-03,2.499586,290
2022-12-04,2.5210118,291
2022-12-05,3.0859008,292
2022-12-06,2.8764524,293
2022-12-07,2.4831939,294
2022-12-08,2.9118993,295
2022-12-09,2.83692,296
2022-12-10,2.9330058,297
2022-12-11,2.5464041,298
2022-12-12,3.1419494,299
2022-12-13,3.2502494,300
2022-12-14,3.2193253,301
2022-12-15,2.676461,302
2022-12-16,2.4605174,303
2022-12-17,2.4036317,304
2022-12-18,1.5985248,305
2022-12-19,2.5799732,306
2022-12-20,3.157367,307
2022-12-21,2.2009718,308
2022-12-22,2.6765351,309
2022-12-23,2.824297,310
2022-12-24,1.5939363,311
2022-12-25,1.3060548,312
2022-12-26,2.305277,313
2022-12-27,2.6593611,314
2022-12-28,2.925103,315
2022-12-29,2.972631,316
2022-12-30,2.6834745,317
2022-12-31,2.8837607,318
2023-01-01,2.9516053,319
2023-01-02,3.2834735,320
2023-01-03,3.250259,321
2023-01-04,2.975847,322
2023-01-05,2.8469372,323
2023-01-06,3.0615165,324
2023-01-07,3.1588914,325
2023-01-08,2.6861994,326
2023-01-09,2.4628055,327
2023-01-10,2.911676,328
2023-01-11,3.2064493,329
2023-01-12,4.014512,330
2023-01-13,3.1285636,331
2023-01-14,3.072088,332
2023-01-15,3.4695623,333
2023-01-16,3.1169145,334
2023-01-17,3.1984043,335
2023-01-18,3.5827081,336
2023-01-19,3.6170955,337
2023-01-20,2.8982964,338
2023-01-21,3.044951,339
2023-01-22,2.5782223,340
2023-01-23,1.395999,341
2023-01-24,3.9905019,342
2023-01-25,3.2462387,343
2023-01-26,1.9271488,344
2023-01-27,1.5618802,345
2023-01-28,3.4051642,346
2023-01-29,3.5343387,347
2023-01-30,3.1774783,348
2023-01-31,2.871845,349
2023-02-01,1.3226827,350
2023-02-02,1.9017985,351
2023-02-03,2.9461608,352
2023-02-04,3.2100914,353
2023-02-05,3.3240013,354
2023-02-06,3.7353141,355
2023-02-07,3.644575,356
2023-02-08,3.0181074,357
2023-02-09,2.9730883,358
2023-02-10,2.6209743,359
2023-02-11,3.172282,360
2023-02-12,3.575241,361
2023-02-13,3.9967766,362
2023-02-14,4.208664,363
2023-02-15,4.4592023,364
2023-02-16,4.9974346,365
2023-02-17,4.270911,366
2023-02-18,3.6561139,367
2023-02-19,3.6007895,368
2023-02-20,4.2249837,369
2023-02-21,4.4843183,370
2023-02-22,5.233452,371
