Fecha,Evapotranspiration,Dia
2022-06-09,5.246048,83
2022-06-10,6.6546965,84
2022-06-11,6.5242877,85
2022-06-12,6.45826,86
2022-06-13,5.344526,87
2022-06-14,4.567664,88
2022-06-15,4.58698,89
2022-06-16,5.0191393,90
2022-06-17,5.9542003,91
2022-06-18,5.57153,92
2022-06-19,5.3430085,93
2022-06-20,5.43286,94
2022-06-21,4.5984125,95
2022-06-22,3.9312391,96
2022-06-23,5.5570464,97
2022-06-24,6.073768,98
2022-06-25,6.12604,99
2022-06-26,5.9755173,100
2022-06-27,5.9675975,101
2022-06-28,6.0692143,102
2022-06-29,5.4649158,103
2022-06-30,5.818165,104
2022-07-01,6.5068064,105
2022-07-02,5.559248,106
2022-07-03,5.68576,107
2022-07-04,5.4199495,108
2022-07-05,5.6756487,109
2022-07-06,6.4858246,110
2022-07-07,5.804452,111
2022-07-08,6.232859,112
2022-07-09,6.4743595,113
2022-07-10,6.9233246,114
2022-07-11,7.0238795,115
2022-07-12,6.456805,116
2022-07-13,6.281458,117
2022-07-14,5.3893905,118
2022-07-15,4.0642843,119
2022-07-16,5.45657,120
2022-07-17,5.8460693,121
2022-07-18,6.217479,122
2022-07-19,6.7266026,123
2022-07-20,6.8602767,124
2022-07-21,6.7828007,125
2022-07-22,5.6414433,126
2022-07-23,5.8438225,127
2022-07-24,5.617556,128
2022-07-25,5.238458,129
2022-07-26,5.935147,130
2022-07-27,5.2777233,131
2022-07-28,5.4373894,132
2022-07-29,5.100988,133
2022-07-30,5.497935,134
2022-07-31,5.5082393,135
2022-08-01,5.2965937,136
2022-08-02,5.1173124,137
2022-08-03,5.8913374,138
2022-08-04,6.1213098,139
2022-08-05,5.676942,140
2022-08-06,5.6529174,141
2022-08-07,5.748641,142
2022-08-08,6.093254,143
2022-08-09,5.8538513,144
2022-08-10,6.170639,145
2022-08-11,6.2311807,146
2022-08-12,6.3638535,147
2022-08-13,5.2463865,148
2022-08-14,4.676853,149
2022-08-15,5.11837,150
2022-08-16,4.4951296,151
2022-08-17,5.403009,152
2022-08-18,5.8353186,153
2022-08-19,5.856288,154
2022-08-20,5.531562,155
2022-08-21,4.8356853,156
2022-08-22,6.0397506,157
2022-08-23,6.1283226,158
2022-08-24,6.208996,159
2022-08-25,6.1183443,160
2022-08-26,5.819475,161
2022-08-27,6.091208,162
2022-08-28,6.069283,163
2022-08-29,5.30717,164
2022-08-30,5.3047047,165
2022-08-31,5.534381,166
2022-09-01,5.015854,167
2022-09-02,4.6236815,168
2022-09-03,3.681317,169
2022-09-04,4.285679,170
2022-09-05,3.882602,171
2022-09-06,3.5519512,172
2022-09-07,3.2854326,173
2022-09-08,4.9201674,174
2022-09-09,4.8459015,175
2022-09-10,4.494425,176
2022-09-11,4.701072,177
2022-09-12,5.238432,178
2022-09-13,4.9559274,179
2022-09-14,4.6591234,180
2022-09-15,3.7337942,181
2022-09-16,3.6323776,182
2022-09-17,3.7250018,183
2022-09-18,3.8071265,184
2022-09-19,3.801895,185
2022-09-20,4.122594,186
2022-09-21,4.245302,187
2022-09-22,3.9225755,188
2022-09-23,4.496855,189
2022-09-24,4.7367854,190
2022-09-25,4.696396,191
2022-09-26,4.041022,192
2022-09-27,3.5701125,193
2022-09-28,4.2168136,194
2022-09-29,4.393023,195
2022-09-30,4.6473494,196
2022-10-01,4.5948195,197
2022-10-02,4.11244,198
2022-10-03,4.068487,199
2022-10-04,2.7329397,200
2022-10-05,2.9400976,201
2022-10-06,2.4263346,202
2022-10-07,3.1428776,203
2022-10-08,3.117919,204
2022-10-09,3.9621685,205
2022-10-10,3.0512307,206
2022-10-11,3.7385256,207
2022-10-12,4.4159703,208
2022-10-13,4.669134,209
2022-10-14,3.9951503,210
2022-10-15,4.2855897,211
2022-10-16,4.718291,212
2022-10-17,3.9358582,213
2022-10-18,2.3153248,214
2022-10-19,2.1777976,215
2022-10-20,3.6079879,216
2022-10-21,3.9299703,217
2022-10-22,4.0456624,218
2022-10-23,4.1005316,219
2022-10-24,4.402746,220
2022-10-25,3.9066362,221
2022-10-26,3.6798303,222
2022-10-27,4.2727923,223
2022-10-28,4.5778527,224
2022-10-29,3.4905298,225
2022-10-30,3.5653915,226
2022-10-31,2.644919,227
2022-11-01,2.9365087,228
2022-11-02,2.9559772,229
2022-11-03,3.8568494,230
2022-11-04,4.228756,231
2022-11-05,3.9814262,232
2022-11-06,3.9767282,233
2022-11-07,3.0408792,234
2022-11-08,3.3888645,235
2022-11-09,3.2036805,236
2022-11-10,3.7766974,237
2022-11-11,3.8200946,238
2022-11-12,3.0512755,239
2022-11-13,2.2813861,240
2022-11-14,3.9338634,241
2022-11-15,3.149522,242
2022-11-16,2.4570026,243
2022-11-17,1.2297453,244
2022-11-18,1.7107235,245
2022-11-19,2.5773869,246
2022-11-20,1.1157138,247
2022-11-21,1.2903112,248
2022-11-22,1.3017639,249
2022-11-23,2.7369866,250
2022-11-24,3.221467,251
2022-11-25,2.1067467,252
2022-11-26,1.8243657,253
2022-11-27,3.1374617,254
2022-11-28,2.7657833,255
2022-11-29,3.4450657,256
2022-11-30,3.6927063,257
2022-12-01,1.4025925,258
2022-12-02,2.7145061,259
2022-12-03,2.4254427,260
2022-12-04,2.5274234,261
2022-12-05,3.1871943,262
2022-12-06,2.9019156,263
2022-12-07,2.3218462,264
2022-12-08,2.80549,265
2022-12-09,2.6988535,266
2022-12-10,2.8958085,267
2022-12-11,2.5638583,268
2022-12-12,3.2050781,269
2022-12-13,3.3674383,270
2022-12-14,3.3457136,271
2022-12-15,2.7023385,272
2022-12-16,2.5415833,273
2022-12-17,2.2921338,274
2022-12-18,1.5058739,275
2022-12-19,2.661438,276
2022-12-20,3.2358646,277
2022-12-21,2.2164743,278
2022-12-22,2.68869,279
2022-12-23,2.7675102,280
2022-12-24,1.4670997,281
2022-12-25,1.1761912,282
2022-12-26,2.310426,283
2022-12-27,2.6306124,284
2022-12-28,3.0744343,285
2022-12-29,3.1276464,286
2022-12-30,2.8102148,287
2022-12-31,2.906241,288
2023-01-01,3.0562449,289
2023-01-02,3.2782865,290
2023-01-03,3.752881,291
2023-01-04,3.214861,292
2023-01-05,2.8947132,293
2023-01-06,2.9284842,294
2023-01-07,3.2053986,295
2023-01-08,2.8030844,296
2023-01-09,2.5888648,297
2023-01-10,3.0779214,298
2023-01-11,3.2585552,299
2023-01-12,4.096272,300
2023-01-13,3.0796561,301
2023-01-14,3.0953767,302
2023-01-15,3.566301,303
2023-01-16,3.2226198,304
2023-01-17,3.2651858,305
2023-01-18,3.5644016,306
2023-01-19,3.5185022,307
2023-01-20,3.114494,308
2023-01-21,3.197301,309
2023-01-22,2.389048,310
2023-01-23,1.3980881,311
2023-01-24,4.3206935,312
2023-01-25,3.3784938,313
2023-01-26,1.9270258,314
2023-01-27,1.4817804,315
2023-01-28,3.3909566,316
2023-01-29,3.6941302,317
2023-01-30,3.3513198,318
2023-01-31,2.8412924,319
2023-02-01,1.25784,320
2023-02-02,1.9231609,321
2023-02-03,2.6348145,322
2023-02-04,3.2056956,323
2023-02-05,3.3493524,324
2023-02-06,3.7243216,325
2023-02-07,3.7291923,326
2023-02-08,3.450274,327
2023-02-09,2.6606295,328
2023-02-10,2.8674188,329
2023-02-11,3.1222148,330
2023-02-12,3.6108243,331
2023-02-13,3.9951391,332
2023-02-14,4.544237,333
2023-02-15,4.547493,334
2023-02-16,5.327902,335
2023-02-17,4.273643,336
2023-02-18,3.7263885,337
2023-02-19,3.4057686,338
2023-02-20,4.2601085,339
2023-02-21,4.5339675,340
2023-02-22,5.638476,341
2023-02-23,4.7283745,342
2023-02-24,4.4407773,343
2023-02-25,3.7339096,344
2023-02-26,4.712014,345
2023-02-27,4.92715,346
2023-02-28,5.0226336,347
2023-03-01,5.3186746,348
2023-03-02,6.18747,349
2023-03-03,5.977194,350
2023-03-04,4.9160094,351
2023-03-05,4.732707,352
2023-03-06,5.086731,353
2023-03-07,4.7024655,354
2023-03-08,4.9185743,355
2023-03-09,4.9443707,356
2023-03-10,5.029154,357
2023-03-11,5.4465427,358
2023-03-12,5.4672537,359
2023-03-13,4.528607,360
2023-03-14,2.0606134,361
2023-03-15,2.9246876,362
2023-03-16,5.5446305,363
2023-03-17,5.5313168,364
2023-03-18,5.071337,365
2023-03-19,2.1205022,366
2023-03-20,2.2395587,367
2023-03-21,5.365766,368
2023-03-22,4.992526,369
2023-03-23,4.877113,370
2023-03-24,6.2891216,371
2023-03-25,6.2154055,372
2023-03-26,6.095455,373
2023-03-27,5.6653523,374
2023-03-28,5.021252,375
2023-03-29,3.0248666,376
2023-03-30,4.354671,377
2023-03-31,5.5711517,378
2023-04-01,4.7104335,379
2023-04-02,5.463176,380
2023-04-03,6.21246,381
2023-04-04,5.9383035,382
2023-04-05,6.1378508,383
2023-04-06,3.5725152,384
2023-04-07,2.093229,385
2023-04-08,2.2417715,386
2023-04-09,2.1490977,387
2023-04-10,3.078341,388
2023-04-11,3.7695093,389
2023-04-12,4.2399526,390
2023-04-13,5.3436284,391
2023-04-14,5.3260956,392
2023-04-15,5.480334,393
2023-04-16,6.3741846,394
2023-04-17,3.7938838,395
2023-04-18,6.15902,396
2023-04-19,5.1919627,397
2023-04-20,5.83407,398
2023-04-21,5.829523,399
2023-04-22,5.1561904,400
2023-04-23,6.568581,401
2023-04-24,4.5745544,402
2023-04-25,6.1171737,403
2023-04-26,6.0575795,404
2023-04-27,5.9892535,405
2023-04-28,6.6971307,406
