Fecha,Evapotranspiration,Dia
2022-07-23,5.7221656,123
2022-07-24,5.5603447,124
2022-07-25,5.2912865,125
2022-07-26,5.8208117,126
2022-07-27,5.1962543,127
2022-07-28,5.443784,128
2022-07-29,5.195069,129
2022-07-30,5.3640223,130
2022-07-31,5.0087805,131
2022-08-01,5.1591864,132
2022-08-02,5.3831844,133
2022-08-03,6.0495915,134
2022-08-04,6.0495334,135
2022-08-05,5.6361837,136
2022-08-06,5.61153,137
2022-08-07,5.7447867,138
2022-08-08,5.809712,139
2022-08-09,5.821786,140
2022-08-10,5.995736,141
2022-08-11,6.033861,142
2022-08-12,5.826445,143
2022-08-13,4.439418,144
2022-08-14,4.309128,145
2022-08-15,4.8741865,146
2022-08-16,4.4793863,147
2022-08-17,5.333023,148
2022-08-18,5.6300025,149
2022-08-19,5.4715056,150
2022-08-20,5.1645174,151
2022-08-21,4.6823134,152
2022-08-22,5.851976,153
2022-08-23,6.130394,154
2022-08-24,5.9032273,155
2022-08-25,5.855393,156
2022-08-26,5.606271,157
2022-08-27,5.805744,158
2022-08-28,5.6742177,159
2022-08-29,5.3144555,160
2022-08-30,5.1769333,161
2022-08-31,5.3197455,162
2022-09-01,4.686881,163
2022-09-02,4.4827914,164
2022-09-03,3.482672,165
2022-09-04,4.0382333,166
2022-09-05,3.5891595,167
2022-09-06,3.3164012,168
2022-09-07,3.0482237,169
2022-09-08,4.833639,170
2022-09-09,4.568553,171
2022-09-10,4.225351,172
2022-09-11,4.485202,173
2022-09-12,5.073613,174
2022-09-13,4.602117,175
2022-09-14,4.3704486,176
2022-09-15,3.4658854,177
2022-09-16,3.4887464,178
2022-09-17,3.3920753,179
2022-09-18,3.6929011,180
2022-09-19,3.8812633,181
2022-09-20,3.7210104,182
2022-09-21,4.0893636,183
2022-09-22,3.816566,184
2022-09-23,4.214055,185
2022-09-24,4.3719945,186
2022-09-25,4.3205185,187
2022-09-26,3.9412723,188
2022-09-27,3.606251,189
2022-09-28,4.23456,190
2022-09-29,4.3204236,191
2022-09-30,4.48197,192
2022-10-01,4.3988466,193
2022-10-02,3.800978,194
2022-10-03,3.6969624,195
2022-10-04,2.6884904,196
2022-10-05,2.69274,197
2022-10-06,2.0002646,198
2022-10-07,2.9768763,199
2022-10-08,3.0380466,200
2022-10-09,3.9113736,201
2022-10-10,2.9754384,202
2022-10-11,3.5195637,203
2022-10-12,4.2070804,204
2022-10-13,4.4506645,205
2022-10-14,3.887715,206
2022-10-15,4.2179914,207
2022-10-16,4.6399055,208
2022-10-17,3.9563053,209
2022-10-18,1.997968,210
2022-10-19,2.7772248,211
2022-10-20,3.668676,212
2022-10-21,3.8425531,213
2022-10-22,4.052212,214
2022-10-23,4.078336,215
2022-10-24,4.2698207,216
2022-10-25,3.8781958,217
2022-10-26,3.6062038,218
2022-10-27,4.1327763,219
2022-10-28,4.3675904,220
2022-10-29,3.5955544,221
2022-10-30,3.575128,222
2022-10-31,2.7308316,223
2022-11-01,2.8624253,224
2022-11-02,2.9819264,225
2022-11-03,3.904034,226
2022-11-04,4.232916,227
2022-11-05,3.8514118,228
2022-11-06,3.8093112,229
2022-11-07,2.8523674,230
2022-11-08,3.2235177,231
2022-11-09,3.0930164,232
2022-11-10,3.6293554,233
2022-11-11,3.6352928,234
2022-11-12,3.3009667,235
2022-11-13,2.4155378,236
2022-11-14,3.6954594,237
2022-11-15,3.119675,238
2022-11-16,2.4181404,239
2022-11-17,1.0231955,240
2022-11-18,1.8180445,241
2022-11-19,2.4892232,242
2022-11-20,1.140683,243
2022-11-21,1.2807975,244
2022-11-22,1.4673575,245
2022-11-23,2.6518066,246
2022-11-24,2.9892247,247
2022-11-25,2.0590343,248
2022-11-26,1.7585293,249
2022-11-27,2.9512036,250
2022-11-28,2.7338514,251
2022-11-29,3.2019982,252
2022-11-30,3.454623,253
2022-12-01,1.4345226,254
2022-12-02,2.7854483,255
2022-12-03,2.499586,256
2022-12-04,2.5210118,257
2022-12-05,3.0859008,258
2022-12-06,2.8764524,259
2022-12-07,2.4831939,260
2022-12-08,2.9118993,261
2022-12-09,2.83692,262
2022-12-10,2.9330058,263
2022-12-11,2.5464041,264
2022-12-12,3.1419494,265
2022-12-13,3.2502494,266
2022-12-14,3.2193253,267
2022-12-15,2.676461,268
2022-12-16,2.4605174,269
2022-12-17,2.4036317,270
2022-12-18,1.5985248,271
2022-12-19,2.5799732,272
2022-12-20,3.157367,273
2022-12-21,2.2009718,274
2022-12-22,2.6765351,275
2022-12-23,2.824297,276
2022-12-24,1.5939363,277
2022-12-25,1.3060548,278
2022-12-26,2.305277,279
2022-12-27,2.6593611,280
2022-12-28,2.925103,281
2022-12-29,2.972631,282
2022-12-30,2.6834745,283
2022-12-31,2.8837607,284
2023-01-01,2.9516053,285
2023-01-02,3.2834735,286
2023-01-03,3.250259,287
2023-01-04,2.975847,288
2023-01-05,2.8469372,289
2023-01-06,3.0615165,290
2023-01-07,3.1588914,291
2023-01-08,2.6861994,292
2023-01-09,2.4628055,293
2023-01-10,2.911676,294
2023-01-11,3.2064493,295
2023-01-12,4.014512,296
2023-01-13,3.1285636,297
2023-01-14,3.072088,298
2023-01-15,3.4695623,299
2023-01-16,3.1169145,300
2023-01-17,3.1984043,301
2023-01-18,3.5827081,302
2023-01-19,3.6170955,303
2023-01-20,2.8982964,304
2023-01-21,3.044951,305
2023-01-22,2.5782223,306
2023-01-23,1.395999,307
2023-01-24,3.9905019,308
2023-01-25,3.2462387,309
2023-01-26,1.9271488,310
2023-01-27,1.5618802,311
2023-01-28,3.4051642,312
2023-01-29,3.5343387,313
2023-01-30,3.1774783,314
2023-01-31,2.871845,315
2023-02-01,1.3226827,316
2023-02-02,1.9017985,317
2023-02-03,2.9461608,318
2023-02-04,3.2100914,319
2023-02-05,3.3240013,320
2023-02-06,3.7353141,321
2023-02-07,3.644575,322
2023-02-08,3.0181074,323
2023-02-09,2.9730883,324
2023-02-10,2.6209743,325
2023-02-11,3.172282,326
2023-02-12,3.575241,327
2023-02-13,3.9967766,328
2023-02-14,4.208664,329
2023-02-15,4.4592023,330
2023-02-16,4.9974346,331
2023-02-17,4.270911,332
2023-02-18,3.6561139,333
2023-02-19,3.6007895,334
2023-02-20,4.2249837,335
2023-02-21,4.4843183,336
2023-02-22,5.233452,337
2023-02-23,4.537007,338
2023-02-24,4.2182713,339
2023-02-25,3.7764935,340
2023-02-26,4.6460133,341
2023-02-27,4.7535067,342
2023-02-28,4.760427,343
2023-03-01,5.056701,344
2023-03-02,6.0360613,345
2023-03-03,5.7364874,346
2023-03-04,4.668519,347
2023-03-05,4.6198974,348
2023-03-06,4.8942738,349
2023-03-07,4.690739,350
2023-03-08,4.8108845,351
2023-03-09,4.85615,352
2023-03-10,4.6888413,353
2023-03-11,5.077275,354
2023-03-12,4.9784517,355
2023-03-13,3.9884474,356
2023-03-14,2.0603673,357
2023-03-15,3.1103513,358
2023-03-16,5.282575,359
2023-03-17,5.026175,360
2023-03-18,4.8629384,361
2023-03-19,1.9329151,362
2023-03-20,2.3820229,363
2023-03-21,5.1438413,364
2023-03-22,4.9726596,365
2023-03-23,4.9226933,366
2023-03-24,5.721313,367
2023-03-25,5.6296296,368
2023-03-26,5.443256,369
2023-03-27,5.1545553,370
2023-03-28,4.392378,371
2023-03-29,2.9890363,372
2023-03-30,4.4843683,373
2023-03-31,5.2566113,374
2023-04-01,4.2584414,375
2023-04-02,5.3726244,376
2023-04-03,5.76782,377
2023-04-04,5.5294867,378
2023-04-05,5.6010156,379
2023-04-06,3.5594418,380
2023-04-07,2.0861475,381
2023-04-08,2.3747594,382
2023-04-09,2.1005318,383
2023-04-10,2.898305,384
2023-04-11,3.4023755,385
2023-04-12,3.8645015,386
2023-04-13,5.052735,387
2023-04-14,4.946136,388
2023-04-15,5.07183,389
2023-04-16,5.840329,390
2023-04-17,3.7229044,391
2023-04-18,5.5667715,392
2023-04-19,4.90938,393
2023-04-20,5.419228,394
2023-04-21,5.3039637,395
2023-04-22,4.9802685,396
2023-04-23,5.943089,397
2023-04-24,3.8245118,398
2023-04-25,5.6054606,399
2023-04-26,5.491792,400
2023-04-27,5.2424,401
2023-04-28,5.992865,402
2023-04-29,6.607999,403
