File,tipo,var_nums,R2,aic,mse,rmse
score_mlr\zafra21_m\mean\3\comb_26.json,mean,3,0.871073539276666,65.0201884306002,394.8866711387552,19.871755612898305
score_mlr\zafra21_r\mean\4\comb_4.json,mean,4,0.8708135739150491,67.0403319773045,296.0766151311167,17.206876972045702
score_mlr\zafra21_m\mean\5\comb_9.json,mean,5,0.8707928523347125,69.04193585468275,236.8556558350418,15.390115523771803
score_mlr\zafra23_m\mean\4\comb_12.json,mean,4,0.8705285987090507,54.7469396673105,211.51124546758967,14.543426194249747
score_mlr\zafra21_r\mean\5\comb_1.json,mean,5,0.8704959426947902,69.0648888435422,236.77489641298297,15.387491556877714
score_mlr\zafra21_r\mean\4\comb_33.json,mean,4,0.8702990590885493,67.08008018980938,295.90168009010677,17.201792932427328
score_mlr\zafra21_r\mean\4\comb_12.json,mean,4,0.8702915935006802,67.08065577337611,295.8991417902313,17.20171915217288
score_mlr\zafra21_r\mean\4\comb_1.json,mean,4,0.870255364340402,67.08344850690601,295.8868238757367,17.201361105323517
score_mlr\zafra21_r\mean\3\comb_8.json,mean,3,0.8702357571014496,65.08495961042576,394.50687655265716,19.862197173340547
score_mlr\zafra23_m\mean\4\comb_17.json,mean,4,0.8701461413992877,54.77053675690929,211.4183202931082,14.54023109490039
score_mlr\zafra21_r\mean\4\comb_2.json,mean,4,0.8699138260566801,67.10973780500343,295.7707008592712,17.197985372108885
score_mlr\zafra21_m\max\2\comb_7.json,max,2,0.8698621276291321,63.11371118324886,591.5062467878098,24.320901438635243
score_mlr\zafra21_m\mean\4\comb_26.json,mean,4,0.8697752525247077,67.1203845765109,295.7235858584006,17.196615534994105
score_mlr\zafra21_m\mean\5\comb_15.json,mean,5,0.8692851855053292,69.15794634689708,236.44557045744955,15.376786740325482
score_mlr\zafra23_r\mean\5\comb_1.json,mean,5,0.869152100632269,56.83154412975426,168.9414395603973,12.997747480252004
score_mlr\zafra21_r\mean\4\comb_26.json,mean,4,0.8688914070139944,67.18802607063373,295.42307838475807,17.187875912536665
score_mlr\zafra21_r\mean\4\comb_21.json,mean,4,0.868657687961143,67.2058365723435,295.3436139067886,17.18556411372023
score_mlr\zafra21_r\mean\4\comb_11.json,mean,4,0.8686081283587486,67.20960917644763,295.3267636419745,17.185073861987746
score_mlr\zafra21_m\mean\2\comb_13.json,mean,2,0.8685568198459985,63.2135134131962,590.618637495279,24.302646717904597
score_mlr\zafra21_r\mean\3\comb_17.json,mean,3,0.8684602736012867,65.22085581048847,393.70199069925,19.84192507543686
score_mlr\zafra21_r\mean\3\comb_16.json,mean,3,0.8682688906186834,65.2353946799951,393.61523041380315,19.83973866798157
score_mlr\zafra21_r\mean\3\comb_26.json,mean,3,0.8680939114621733,65.24866892077634,393.53590652951857,19.837739451094688
score_mlr\zafra21_r\mean\3\comb_18.json,mean,3,0.8679559485325825,65.25912263314427,393.47336333477074,19.836163019464493
score_mlr\zafra21_r\mean\3\comb_1.json,mean,3,0.8678991122195803,65.26342605186896,393.44759753954304,19.83551354363035
score_mlr\zafra21_r\mean\3\comb_19.json,mean,3,0.8677284095660203,65.2763398527635,393.37021233659584,19.83356277466547
score_mlr\zafra21_m\mean\5\comb_10.json,mean,5,0.8675959387209176,69.28634990509032,235.9860953320896,15.36183893067785
score_mlr\zafra21_r\mean\2\comb_7.json,mean,2,0.8675660218601806,63.28860916217664,589.9448948649228,24.28878125524051
score_mlr\zafra21_r\mean\3\comb_27.json,mean,3,0.8670866025296444,65.32474442457406,393.0792598134388,19.82622656516965
score_mlr\zafra21_r\mean\3\comb_7.json,mean,3,0.8669325931387087,65.33632491501842,393.00944222288126,19.82446574873788
score_mlr\zafra23_r\mean\4\comb_9.json,mean,4,0.8658323591490609,55.031980082239265,210.37020601199836,14.504144442606684
score_mlr\zafra23_r\mean\3\comb_24.json,mean,3,0.865622279711057,53.044496670421836,280.4255510313945,16.745911472099525
score_mlr\zafra23_m\mean\4\comb_10.json,mean,4,0.8655102315788024,55.05116452836354,210.29193907891212,14.501446103024074
score_mlr\zafra21_m\mean\3\comb_31.json,mean,3,0.8653174506261407,65.45697196396814,392.27724428385045,19.805990111172186
score_mlr\zafra21_m\mean\4\comb_20.json,mean,4,0.8651563268936259,67.46892803638482,294.1531511438328,17.150893596073438
score_mlr\zafra21_r\mean\6\comb_5.json,mean,6,0.8650742030743295,71.47501648084992,196.08348603018135,14.002981326495489
score_mlr\zafra21_r\mean\4\comb_13.json,mean,4,0.864812265424882,67.49441112058523,294.03617024445987,17.147482912791016
score_mlr\zafra21_m\mean\3\comb_28.json,mean,3,0.8644716854147767,65.51957255381723,391.8938307213654,19.796308512481954
score_mlr\zafra21_r\mean\3\comb_9.json,mean,3,0.8641692928104138,65.54185983415573,391.75674607405426,19.792845830603902
score_mlr\zafra21_r\mean\3\comb_31.json,mean,3,0.8636998720433257,65.57635950652352,391.54394199297434,19.78746931754979
score_mlr\zafra23_r\mean\4\comb_2.json,mean,4,0.8633513277080278,55.17856509856132,209.76739290405988,14.483348815245039
score_mlr\zafra21_r\max\4\comb_3.json,max,4,0.8622335569542444,67.68336482825617,293.1594093644431,17.121898532710766
score_mlr\zafra21_r\max\3\comb_2.json,max,3,0.8620425332080082,65.6972209916126,390.7926150542971,19.768475284004506
score_mlr\zafra21_m\mean\3\comb_19.json,mean,3,0.8612720841824979,65.75291247842402,390.4433448293991,19.75963928894956
score_mlr\zafra22_m\mean\7\comb_1.json,mean,7,0.8609589314101724,90.28728970163031,303.3855282112037,17.417965673729057
score_mlr\zafra21_r\mean\5\comb_9.json,mean,5,0.8608688913571911,69.78193389380388,234.156338449156,15.302167769605587
score_mlr\zafra22_m\mean\6\comb_5.json,mean,6,0.8604010457336647,88.33534193041693,353.72042991272883,18.80745676354804
score_mlr\zafra23_m\mean\4\comb_28.json,mean,4,0.8597255328590664,55.38806739256229,208.88643806185127,14.452904139371133
score_mlr\zafra21_r\mean\3\comb_6.json,mean,3,0.8591491620517956,65.90478116691973,389.4809534634807,19.7352718112389
score_mlr\zafra22_r\mean\5\comb_14.json,mean,5,0.8583974275521326,86.5063497151521,423.4760642590521,20.5785340648709
score_mlr\zafra22_r\max\4\comb_5.json,max,4,0.8583768739526846,84.50809138757178,529.3324056041556,23.00722507396656
score_mlr\zafra22_r\mean\4\comb_20.json,mean,4,0.8583422674876022,84.5110233017517,529.3110649506881,23.006761287732093
score_mlr\zafra21_r\mean\5\comb_7.json,mean,5,0.8583318510430715,69.96264016590206,233.46626348371547,15.27960285752596
score_mlr\zafra21_m\mean\3\comb_18.json,mean,3,0.8582239064459041,65.97025680340576,389.06150425547656,19.72464205646015
score_mlr\zafra21_r\max\4\comb_2.json,max,4,0.8582143970382012,67.97092751512903,291.7928949929884,17.081946463825147
score_mlr\zafra21_r\mean\2\comb_13.json,mean,2,0.857752897686229,64.00342375584513,583.2719704266358,24.15102421071694
score_mlr\zafra21_r\mean\5\comb_15.json,mean,5,0.8577471678305341,70.00382655774428,233.30722964990528,15.274397849012093
score_mlr\zafra21_m\mean\5\comb_7.json,mean,5,0.8569907177917532,70.0568621186375,233.10147523935683,15.267661092628328
score_mlr\zafra21_m\mean\4\comb_6.json,mean,4,0.8567093907345411,68.0765147385746,291.281192849744,17.066962027547376
score_mlr\zafra23_m\mean\3\comb_22.json,mean,3,0.8563309048401775,53.57936116857921,277.4155327138492,16.655795769456624
score_mlr\zafra21_r\mean\3\comb_28.json,mean,3,0.8562059641203308,66.11158642483478,388.14670373454993,19.70143912851419
score_mlr\zafra23_r\mean\4\comb_35.json,mean,4,0.8561616426884748,55.58878073220042,208.02052412196537,14.422916630209208
score_mlr\zafra21_m\mean\4\comb_17.json,mean,4,0.855959724219686,68.12869626551336,291.02630623469327,17.059493141201273
score_mlr\zafra23_r\mean\4\comb_10.json,mean,4,0.8549796696635948,55.65425106338992,207.73334161357656,14.412957420792464
score_mlr\zafra23_r\mean\3\comb_25.json,mean,3,0.8549707346724005,53.65474394412925,276.9748942532464,16.6425627309392
score_mlr\zafra21_m\mean\3\comb_6.json,mean,3,0.8547814430138398,66.21016570322844,387.5009208329407,19.685043074195715
score_mlr\zafra21_m\mean\4\comb_19.json,mean,4,0.8547487042505825,68.21241989677642,290.61455944519804,17.047420903033927
score_mlr\zafra21_r\mean\4\comb_6.json,mean,4,0.8546720439018962,68.21769627834718,290.5884949266447,17.046656414870476
score_mlr\zafra22_r\mean\4\comb_34.json,mean,4,0.8546458002399521,84.82013978642553,527.0315768146372,22.957168310021103
score_mlr\zafra23_m\mean\3\comb_24.json,mean,3,0.8546345960263589,53.67326432796284,276.8659993377059,16.639290830372126
score_mlr\zafra21_m\mean\5\comb_20.json,mean,5,0.8539628038965466,70.26638030255656,232.2778826598607,15.240665427069144
score_mlr\zafra21_r\mean\4\comb_19.json,mean,4,0.8532865302505336,68.31258172430256,290.1174202851814,17.032833595300033
score_mlr\zafra21_m\mean\4\comb_8.json,mean,4,0.8529782604543589,68.3335713707322,290.01260855448203,17.029756561809158
score_mlr\zafra23_r\mean\4\comb_5.json,mean,4,0.8527933476552428,55.77395871158468,207.20213368810977,14.394517487158428
score_mlr\zafra21_m\mean\5\comb_8.json,mean,5,0.8525370814408972,70.36353417737655,231.89008615192407,15.227937685449204
score_mlr\zafra21_r\max\3\comb_3.json,max,3,0.8525029128357686,66.3658510070903,386.46798715221513,19.65878905609944
score_mlr\zafra22_r\max\3\comb_9.json,max,3,0.8524433308521451,83.00060513324966,700.8978498117639,26.47447543978471
score_mlr\zafra21_m\mean\4\comb_9.json,mean,4,0.8522701206459145,68.38162139831483,289.7718410196109,17.022686069466562
score_mlr\zafra21_r\mean\4\comb_17.json,mean,4,0.8522612666308657,68.382220718491,289.7688306544943,17.022597647083547
score_mlr\zafra21_m\mean\4\comb_5.json,mean,4,0.8520654927508845,68.39546330400073,289.70226753530073,17.02064239490686
score_mlr\zafra21_m\mean\3\comb_3.json,mean,3,0.8520583291160972,66.39594753594085,386.2664425326307,19.653662318576423
score_mlr\zafra21_r\mean\5\comb_8.json,mean,5,0.8519839926010645,70.40097099179624,231.73964598748952,15.222997273450769
score_mlr\zafra22_r\mean\3\comb_35.json,mean,3,0.8517572814208794,83.056268588134,700.3337647238342,26.463819919350914
score_mlr\zafra21_r\mean\2\comb_2.json,mean,2,0.8516506709120768,64.42346497395245,579.1224562202123,24.064963249924407
score_mlr\zafra21_r\mean\2\comb_14.json,mean,2,0.8513789956153204,64.44176143941876,578.9377170184179,24.061124600035175
score_mlr\zafra23_r\mean\3\comb_32.json,mean,3,0.8513387907347797,53.852619158518365,275.7982957484547,16.607176031717575
score_mlr\zafra23_r\mean\4\comb_21.json,mean,4,0.8512984528665313,55.854789591372,206.83892096991502,14.38189559724013
score_mlr\zafra21_r\mean\4\comb_7.json,mean,4,0.8512423720777842,68.45094996423568,289.42240650644663,17.012419184420732
score_mlr\zafra21_r\max\3\comb_1.json,max,3,0.8511743340100331,66.4555226717988,385.8656980845483,19.643464513281465
score_mlr\zafra21_r\mean\4\comb_5.json,mean,4,0.8510195480962114,68.46591775225279,289.3466463527119,17.010192425505124
score_mlr\zafra21_r\mean\5\comb_10.json,mean,5,0.8509532566262172,70.47036643828801,231.45928580233112,15.21378604431951
score_mlr\zafra23_r\mean\3\comb_20.json,mean,3,0.8509444921408926,53.8738097092264,275.67055943314335,16.603329769451168
score_mlr\zafra21_r\mean\3\comb_2.json,mean,3,0.8508346109642738,66.47832357049757,385.7116903038041,19.63954404521154
score_mlr\zafra21_r\max\2\comb_1.json,max,2,0.8506955181042372,64.4876439665343,578.4729523108813,24.05146466040855
score_mlr\zafra21_r\mean\4\comb_18.json,mean,4,0.8504806170523497,68.50202709413678,289.1634097977989,17.00480549132506
score_mlr\zafra21_r\mean\3\comb_10.json,mean,3,0.8503962247234701,66.50766974190901,385.5129552079731,19.634483828406925
score_mlr\zafra21_m\mean\2\comb_2.json,mean,2,0.8496800699674785,64.55542562811479,577.7824475778854,24.03710564061084
score_mlr\zafra22_r\mean\4\comb_16.json,mean,4,0.8493372941172724,85.25058076711552,523.7579980389847,22.885759721691233
score_mlr\zafra21_r\mean\3\comb_11.json,mean,3,0.8491190963500763,66.59267481226678,384.93399034536793,19.61973471648809
score_mlr\zafra21_r\mean\3\comb_12.json,mean,3,0.8489849438093968,66.60156214879031,384.8731745269265,19.618184791843674
score_mlr\zafra21_r\mean\2\comb_3.json,mean,2,0.8488916165127484,64.60774023942216,577.2462992286689,24.02595053746405
score_mlr\zafra21_r\mean\2\comb_12.json,mean,2,0.8487615598518476,64.61634338380836,577.1578606992564,24.024109987661486
score_mlr\zafra21_r\mean\2\comb_15.json,mean,2,0.8486205106987581,64.62566531417517,577.0619472751555,24.02211371372543
score_mlr\zafra21_r\mean\4\comb_20.json,mean,4,0.8483652160227731,68.6425156581295,288.44417344774286,16.98364429231085
score_mlr\zafra21_m\mean\2\comb_7.json,mean,2,0.8482952046318187,64.64713169882874,576.8407391496368,24.017509012169366
score_mlr\zafra21_m\mean\4\comb_18.json,mean,4,0.8481523423333777,68.6565443922569,288.3717963933484,16.981513371703606
score_mlr\zafra22_m\max\5\comb_1.json,max,5,0.8477876468156412,87.37337681342522,418.24190576238306,20.450963443377994
score_mlr\zafra22_m\max\4\comb_2.json,max,4,0.8472186735809536,85.41814945753816,522.4515153749214,22.857198327330526
score_mlr\zafra22_r\max\4\comb_4.json,max,4,0.8460431490448148,85.51012603256962,521.7266085776358,22.841335525262874
score_mlr\zafra21_m\mean\4\comb_7.json,mean,4,0.8460408862889941,68.79463744943672,287.65390133825804,16.960362653500603
score_mlr\zafra22_r\mean\4\comb_26.json,mean,4,0.8458968296662486,85.52152532201643,521.6363782941867,22.839360286448187
score_mlr\zafra22_r\mean\3\comb_31.json,mean,3,0.8455667552953707,83.54720069625779,695.2437765761938,26.36747573386944
score_mlr\zafra22_m\max\4\comb_5.json,max,4,0.8448103240992955,85.60583454929792,520.966366527899,22.82468765455289
score_mlr\zafra21_m\mean\4\comb_28.json,mean,4,0.8442064999283183,68.91308086035662,287.0302099756282,16.941965941874283
score_mlr\zafra21_m\mean\3\comb_11.json,mean,3,0.844148890659371,66.91677797353384,382.68083043224823,19.562229689691517
score_mlr\zafra23_m\mean\4\comb_16.json,mean,4,0.8439943197624101,56.238398875848304,205.0642448797731,14.320064416048313
score_mlr\zafra22_r\max\3\comb_6.json,max,3,0.8439788438286615,83.66995691240902,693.938160481344,26.342706020478307
score_mlr\zafra21_m\mean\3\comb_10.json,mean,3,0.842579588775892,67.0169667814774,381.9694135784043,19.544037801293886
score_mlr\zafra23_m\mean\3\comb_25.json,mean,3,0.841991437686273,54.34045331626115,272.77014283378224,16.515754382824365
score_mlr\zafra21_m\max\2\comb_10.json,max,2,0.8418579586920009,65.06270297955936,572.4634119105606,23.926207637453967
score_mlr\zafra21_m\max\2\comb_3.json,max,2,0.8415957082429141,65.07927246602586,572.2850816051816,23.92248067415212
score_mlr\zafra21_r\mean\4\comb_9.json,mean,4,0.8411996313583536,69.10424543394548,286.0078746618402,16.911767342943204
score_mlr\zafra21_r\mean\4\comb_8.json,mean,4,0.8411311522067688,69.10855678355713,285.98459175030143,16.911078964699485
score_mlr\zafra21_m\mean\4\comb_30.json,mean,4,0.8409742758541939,69.11842649377914,285.93125379042596,16.909501878838004
score_mlr\zafra21_m\mean\4\comb_35.json,mean,4,0.8408654194661017,69.12526935825588,285.8942426184746,16.908407453644905
score_mlr\zafra21_m\mean\3\comb_12.json,mean,3,0.840816706818704,67.12832998738168,381.1702404244791,19.52358164949452
score_mlr\zafra21_r\mean\3\comb_3.json,mean,3,0.8406129084251251,67.14112454903163,381.0778518193901,19.52121542884536
score_mlr\zafra22_m\max\4\comb_1.json,max,4,0.8403284826051597,85.94748180145791,518.2025642731819,22.764063000114497
score_mlr\zafra21_m\mean\3\comb_35.json,mean,3,0.840163190387856,67.16930027980318,380.87397964249476,19.515992919718297
score_mlr\zafra23_m\mean\4\comb_20.json,mean,4,0.84010583039476,56.435356780269004,204.11946347872683,14.287038303256796
score_mlr\zafra21_m\mean\3\comb_2.json,mean,3,0.8400818236304306,67.17438959898499,380.8370933791285,19.515047870275094
score_mlr\zafra23_r\mean\3\comb_5.json,mean,3,0.839729498398721,54.454163710737106,272.0373687520857,16.493555370267675
score_mlr\zafra21_m\mean\2\comb_3.json,mean,2,0.8393004107894723,65.22313389652854,570.7242793368412,23.889836318753655
score_mlr\zafra23_m\mean\4\comb_19.json,mean,4,0.8392809413075777,56.47652243830251,203.91904120832552,14.280022451254252
score_mlr\zafra22_m\mean\6\comb_4.json,mean,6,0.8385549119687752,90.08003840981914,344.7392415871632,18.56715491364154
score_mlr\zafra22_m\mean\5\comb_10.json,mean,5,0.8384957886039075,88.08443216690483,413.6579223779278,20.33858211326266
score_mlr\zafra23_m\mean\3\comb_15.json,mean,3,0.8384593577469389,54.51731365548508,271.6258961034354,16.481076909699663
score_mlr\zafra22_m\max\3\comb_8.json,max,3,0.8375473773254489,84.15469441581664,688.6500658009248,26.242142934618066
score_mlr\zafra21_r\max\3\comb_9.json,max,3,0.8364758493750715,67.39737362836695,379.20238505003243,19.473119551064038
score_mlr\zafra21_m\mean\2\comb_12.json,mean,2,0.8359778737244682,65.4277800820129,568.4649541326384,23.842503101239988
score_mlr\zafra23_m\mean\4\comb_22.json,mean,4,0.8359504212328112,56.640609062470986,203.10982890890958,14.251660566716764
score_mlr\zafra21_m\mean\4\comb_29.json,mean,4,0.8345739647728769,69.51300851026528,283.75514802277814,16.845033333976463
score_mlr\zafra22_r\max\3\comb_10.json,max,3,0.8344072125395324,84.3844377822,686.0681525325044,26.192902712996595
score_mlr\zafra22_r\max\2\comb_10.json,max,2,0.834404405581124,82.38464119211861,1029.0987668833864,32.07956930638855
score_mlr\zafra21_r\mean\5\comb_20.json,mean,5,0.8329263332564902,71.61211506540583,226.55596264576533,15.051776062836085
score_mlr\zafra21_r\mean\4\comb_30.json,mean,4,0.8328362360486828,69.61750627546883,283.1643202565522,16.8274870452053
score_mlr\zafra21_r\mean\4\comb_35.json,mean,4,0.8327975359714183,69.61982110718321,283.1511622302822,16.827096072414935
score_mlr\zafra22_m\max\3\comb_7.json,max,3,0.832553372570728,84.51803343725555,684.5438841137097,26.16378955949825
score_mlr\zafra23_r\mean\2\comb_11.json,mean,2,0.8323404556498577,52.81474274095476,404.4654401673527,20.111326166301236
score_mlr\zafra21_r\mean\4\comb_29.json,mean,4,0.8323151898147498,69.64862760580868,282.98716453701496,16.82222234239623
score_mlr\zafra22_m\mean\6\comb_7.json,mean,6,0.8317249787755728,90.57725360227451,341.9313801632911,18.49138664793128
score_mlr\zafra22_m\mean\5\comb_19.json,mean,5,0.8317227679017706,88.5774112626994,410.3165654982069,20.256272250792023
score_mlr\zafra21_r\mean\3\comb_35.json,mean,3,0.8313273504674787,67.70736524690204,376.86839887859037,19.4130986418601
score_mlr\zafra21_m\mean\3\comb_13.json,mean,3,0.8308228886495175,67.73722835478432,376.6397095211146,19.407207669345805
score_mlr\zafra23_m\mean\3\comb_5.json,mean,3,0.8308092806971512,54.88747229061421,269.1475898925146,16.405718207153097
score_mlr\zafra23_m\mean\2\comb_11.json,mean,2,0.8306880418594514,52.893202884832235,403.6624703410772,20.091353123696702
score_mlr\zafra21_r\mean\3\comb_34.json,mean,3,0.8306492736738107,67.74748541323596,376.56100406546085,19.405179825640907
score_mlr\zafra22_m\mean\5\comb_20.json,mean,5,0.830285641762371,88.67945887627971,409.6075832694363,20.23876437111308
score_mlr\zafra21_m\mean\4\comb_10.json,mean,4,0.8300435996065516,69.78318609046076,282.21482386622756,16.79925069359427
score_mlr\zafra22_m\mean\4\comb_30.json,mean,4,0.8298685729938937,86.7089123987397,511.7522866795679,22.621942592968622
score_mlr\zafra22_m\max\4\comb_3.json,max,4,0.82888103707366,86.77836558896662,511.14330619542375,22.608478635136503
score_mlr\zafra22_m\max\3\comb_2.json,max,3,0.8287812697903381,84.7853598958032,681.4423773831669,26.104451294428063
score_mlr\zafra22_m\max\3\comb_3.json,max,3,0.8284310161298851,84.80988262643504,681.1543910401278,26.098934672513508
score_mlr\zafra22_m\max\3\comb_9.json,max,3,0.8283420692138868,84.8161022028744,681.0812569091958,26.097533540723646
score_mlr\zafra22_m\max\2\comb_7.json,max,2,0.8283301142218085,82.81693790506965,1021.6071408735639,31.962589708494583
score_mlr\zafra22_m\max\2\comb_6.json,max,2,0.8282739440909304,82.82086364497931,1021.5378643788142,31.96150597795439
score_mlr\zafra21_m\mean\3\comb_34.json,mean,3,0.8278805520228383,67.9096537393099,375.30585025035333,19.372812140996807
score_mlr\zafra23_m\mean\3\comb_27.json,mean,3,0.8278399957205722,55.02665394356529,268.1856652803104,16.376375217987356
score_mlr\zafra22_m\max\3\comb_1.json,max,3,0.8271838356593448,84.89679828555718,680.128931542128,26.079281653107856
score_mlr\zafra22_m\mean\6\comb_3.json,mean,6,0.8269506320548607,90.91298054956827,339.9685931781094,18.438237257886378
score_mlr\zafra22_m\max\2\comb_1.json,max,2,0.8267954363420682,82.92373767610603,1019.7143714885508,31.93296684444699
score_mlr\zafra21_r\mean\3\comb_13.json,mean,3,0.8267761207870583,67.97361530532766,374.8051747567997,19.359885711356867
score_mlr\zafra21_m\mean\4\comb_27.json,mean,4,0.8263552955075003,69.99787956596096,280.9608004725501,16.76188534958255
score_mlr\zafra21_m\mean\3\comb_25.json,mean,3,0.8260707224558109,68.01425438858769,374.4853941799676,19.351625104367013
score_mlr\zafra22_m\max\2\comb_5.json,max,2,0.8255117597129132,83.0123457195603,1018.1311703125931,31.908167768027564
score_mlr\zafra22_m\mean\5\comb_9.json,mean,5,0.8243735088904697,89.09037190222443,406.69093105263175,20.166579557590616
score_mlr\zafra22_m\mean\5\comb_18.json,mean,5,0.8241538174926799,89.1053733365589,406.58254996305544,20.163892232479707
score_mlr\zafra21_r\max\2\comb_6.json,max,2,0.824034888926918,66.13062416011438,560.3437244703043,23.6715805232837
score_mlr\zafra22_m\mean\4\comb_29.json,mean,4,0.8237271515187286,87.13445437872146,507.96507676988267,22.538080591964405
score_mlr\zafra22_m\max\4\comb_4.json,max,4,0.8234444054779787,87.15368725681049,507.79071671142026,22.53421213868859
score_mlr\zafra22_r\mean\4\comb_10.json,mean,4,0.8225821835317502,87.21214748855037,507.2590131779126,22.52241135353656
score_mlr\zafra22_r\mean\3\comb_15.json,mean,3,0.8222822762521926,85.232415176814,676.0987604740252,26.001899170522627
score_mlr\zafra22_m\mean\5\comb_6.json,mean,5,0.8211476179370731,89.30878695065752,405.09949151562284,20.127083532286115
score_mlr\zafra21_r\max\3\comb_8.json,max,3,0.8203245941481471,68.3392859532614,371.88048268049334,19.284202930909366
score_mlr\zafra21_r\max\2\comb_5.json,max,2,0.8200171302165383,66.35638351655064,557.6116485472461,23.61380207732855
score_mlr\zafra21_r\max\4\comb_4.json,max,4,0.8181447053283553,70.45987959771223,278.1691998116408,16.678405193891916
score_mlr\zafra22_r\max\4\comb_1.json,max,4,0.8174221624078306,87.55617661134221,504.0770001514956,22.451659184824084
score_mlr\zafra22_m\max\3\comb_4.json,max,3,0.8170409626143099,85.58120499831847,671.7892359273216,25.918897274523882
score_mlr\zafra22_r\mean\3\comb_25.json,mean,3,0.8157666271022945,85.66449695703051,670.7414489507756,25.898676586860102
score_mlr\zafra21_r\max\2\comb_7.json,max,2,0.8157025572348556,66.59327662350177,554.6777389197018,23.55159737511878
score_mlr\zafra21_r\max\3\comb_4.json,max,3,0.8155613860184582,68.60093365734545,369.72116166170105,19.228134638120803
score_mlr\zafra23_r\mean\5\comb_2.json,mean,5,0.8154726411493839,59.58164144044326,158.5074946234115,12.589975958015627
score_mlr\zafra22_m\max\3\comb_6.json,max,3,0.8153883711590011,85.68910931663599,670.4304385085121,25.892671521272426
score_mlr\zafra23_r\mean\4\comb_1.json,mean,4,0.8142573509229891,57.63415639717742,197.83909073207,14.065528455485417
score_mlr\zafra21_r\mean\4\comb_28.json,mean,4,0.8142417044011327,70.6722301578472,276.84217949638514,16.638575044047045
score_mlr\zafra21_r\mean\4\comb_10.json,mean,4,0.8138518825315101,70.69319360449329,276.7096400607134,16.634591670994315
score_mlr\zafra21_r\mean\3\comb_24.json,mean,3,0.8133902169223091,68.71796388271284,368.7368983381134,19.202523228422702
score_mlr\zafra21_r\mean\3\comb_25.json,mean,3,0.8130513845581422,68.73610468524498,368.58329433302447,19.198523233129794
score_mlr\zafra21_m\mean\2\comb_15.json,mean,2,0.8094190192919826,66.92853872982631,550.4049331185481,23.460710413765142
score_mlr\zafra23_m\mean\4\comb_27.json,mean,4,0.8084893159900239,57.87880831483369,196.43763849445114,14.015621231128184
score_mlr\zafra23_r\mean\4\comb_20.json,mean,4,0.8070032353810177,57.940646929977035,196.07656734648165,14.002734281078165
score_mlr\zafra22_m\mean\6\comb_6.json,mean,6,0.8064802753671048,92.25461085830456,331.55300209536534,18.20859692824698
score_mlr\zafra22_m\mean\5\comb_15.json,mean,5,0.8064711809693674,90.25517478122666,397.859115944888,19.946406090945004
score_mlr\zafra23_r\mean\4\comb_8.json,mean,4,0.806165138195715,57.975312078921704,195.87293592099013,13.995461261458663
score_mlr\zafra21_r\mean\3\comb_14.json,mean,3,0.8054484284759982,69.13473950299579,365.13662090911913,19.10854837262944
score_mlr\zafra21_r\mean\3\comb_22.json,mean,3,0.8044842451611642,69.18417636752613,364.6995244730611,19.097107751517274
score_mlr\zafra22_m\mean\5\comb_21.json,mean,5,0.8033453377932649,90.44744801886301,396.31703331134406,19.90771291010959
score_mlr\zafra22_m\mean\4\comb_35.json,mean,4,0.8025845624041978,88.49378148093086,494.9271468159221,22.24695814748439
score_mlr\zafra23_r\mean\4\comb_3.json,mean,4,0.8023406541761413,58.131620115635755,194.94370581935934,13.9622242432701
score_mlr\zafra22_r\max\3\comb_4.json,max,3,0.8021085620511865,86.5226805836289,659.5114843531978,25.680955674452573
score_mlr\zafra22_r\mean\2\comb_21.json,mean,2,0.8020644258013511,84.52535667689169,989.2127918216665,31.45175339820765
score_mlr\zafra23_r\mean\3\comb_1.json,mean,3,0.8018930996314937,56.14971381573217,259.7799520681193,16.117690655553584
score_mlr\zafra21_m\mean\3\comb_14.json,mean,3,0.801360750742516,69.34267034943444,363.28354033660725,19.05999843485322
score_mlr\zafra23_r\mean\3\comb_35.json,mean,3,0.8011281245904621,56.180545730567715,259.53213202878516,16.110000994065306
score_mlr\zafra21_r\mean\3\comb_33.json,mean,3,0.800393258761487,69.39125810210348,362.8449439718741,19.048489283191834
score_mlr\zafra21_m\mean\2\comb_14.json,mean,2,0.7999870912215783,67.41158581520537,543.9912220306733,23.3236194024571
score_mlr\zafra22_m\mean\6\comb_1.json,mean,6,0.7989593951471199,92.71214036016498,328.4610846715938,18.123495376764215
score_mlr\zafra21_r\mean\2\comb_4.json,mean,2,0.7985396046340897,67.48369486179146,543.006931151181,23.302509117071082
score_mlr\zafra22_m\mean\5\comb_4.json,mean,5,0.7985189821807767,90.73839960889784,393.93603120918317,19.847821825308266
score_mlr\zafra21_r\mean\2\comb_18.json,mean,2,0.7982735679162856,67.49689156060705,542.8260261830742,23.298627130864904
score_mlr\zafra22_m\max\3\comb_10.json,max,3,0.798021691852642,86.76798121267063,656.1511688566169,25.615447855866524
score_mlr\zafra22_m\max\2\comb_10.json,max,2,0.7979307865620155,84.77338089190462,984.1146367598193,31.370601472713577
score_mlr\zafra23_r\mean\4\comb_6.json,mean,4,0.7973921806576175,58.329437017295966,193.7413813941555,13.919101314170952
score_mlr\zafra23_r\mean\3\comb_2.json,mean,3,0.7972939977406286,56.33331284540452,258.2900346847245,16.071404253665094
