Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,cire_mean,cire_min,cire_max,ndre1_mean,ndre1_min,ndre1_max
1,2020-01-12,11,0.33490594511711524,0.24568709101725164,0.45485714285714285,0.014170278620689553,-0.06408094435075885,0.12737855383926572,0.9748782878480735,0.7740270055599683,1.1369369369369369,0.31043973698659766,0.24836212030970817,0.40604026845637586,1.6673791542708183,0.9218685407193055,3.903803131991052,-0.31043973698659766,-0.40604026845637586,-0.24836212030970817,0.4977423869128089,0.3234344738540995,0.8162361623616237,0.16163010305149852,0.106947247045258,0.2389778152204437
2,2020-01-22,11,0.4977043849111286,0.2793594306049822,0.7208598244020588,0.01799481269936552,-0.1772039180765806,0.23030303030303031,0.9748244242932284,0.625615763546798,1.4307359307359306,0.4212489467443294,0.25838779956427016,0.6056497175141243,1.8806352704726086,0.7410694475260705,7.907253269916765,-0.4212489467443294,-0.6056497175141243,-0.25838779956427016,0.9270293911638557,0.25883392226148416,2.014755959137344,0.2644441096226967,0.0979020979020979,0.4329321984150279
3,2020-01-27,11,0.5538000289153446,0.3277661795407098,0.7717775634844102,0.0019546023126086358,-0.19086460032626426,0.25301204819277107,1.0108363962006017,0.5961538461538461,1.471774193548387,0.472808822139814,0.3087071240105541,0.6607411871045495,2.03310782592045,1.0315374507227333,2.9364662641113153,-0.472808822139814,-0.6607411871045495,-0.3087071240105541,1.2060526744441333,0.46477272727272734,2.5938337801608577,0.30681762590699474,0.12481352560914968,0.4885155982173466
4,2020-02-16,11,0.5444470545536811,0.24127764127764129,0.7663945961159584,0.07426601131490548,-0.10188003581020591,0.3478787878787879,0.8742375439901867,0.48381294964028776,1.2268740031897927,0.47312679892047765,0.2523549826474963,0.6625165562913907,2.446786047659147,-17.974358974358974,22.612903225806452,-0.47312679892047765,-0.6625165562913907,-0.2523549826474963,1.364344780793828,0.3979166666666667,2.740518962075848,0.3256048476940289,0.12348778817621547,0.49419485108531047
5,2020-03-02,11,0.5808710080225028,0.2898781134075252,0.7775429326287979,0.1397679645852388,-0.044359949302915085,0.32634032634032634,0.7621467705309785,0.507908611599297,1.0928381962864722,0.5137349213817706,0.29605963791267303,0.6811594202898551,1.845558068885164,0.8769071248703896,2.48051701197491,-0.5137349213817706,-0.6811594202898551,-0.29605963791267303,1.355315811618029,0.45928143712574854,2.691358024691358,0.33378124892920386,0.1488277268093782,0.4933181688939437
6,2020-03-07,11,0.5909218198078767,0.3091118800461361,0.7608986359989302,0.15264592170643457,-0.040169133192389,0.33306402746919817,0.7427197307550869,0.5003030303030302,1.0837004405286343,0.5137908186434674,0.31138070479491625,0.6610595028872709,2.402382255376654,1.0293632464533158,3.2258903041330904,-0.5137908186434674,-0.6610595028872709,-0.31138070479491625,1.5412959605134322,0.5882749326145553,2.822429906542056,0.35505281516313003,0.17440890125173852,0.4979472140762463
7,2020-03-12,11,0.44381632602755233,0.2730093071354705,0.5538382277176713,0.1420705622604677,0.01721170395869191,0.24316546762589927,0.7543737552722838,0.6087962962962963,0.9661590524534687,0.3892759000641028,0.25676365492598263,0.4968121628249142,2.488466268146478,1.292783101897125,4.643186003683241,-0.3892759000641028,-0.4968121628249142,-0.25676365492598263,0.9305450286306307,0.47652582159624424,1.4306569343065694,0.25503294098537055,0.15831069399851816,0.33745298226759807
8,2020-03-17,11,0.6573801408717214,0.4249757986447241,0.7977420129714149,0.1879791939789686,-0.03288727602630982,0.35093111553064543,0.6898719395633693,0.4804603854389722,1.0680112570356473,0.5577683295723687,0.40677429566318457,0.6939791760977818,2.570168248662744,1.1530312907431552,3.437021146184493,-0.5577683295723687,-0.6939791760977818,-0.40677429566318457,1.926178853262221,0.9267886855241265,3.371194379391101,0.4043982597107206,0.2684114424832623,0.5380037868542061
9,2020-03-22,11,0.624459318986389,0.4209055338177753,0.7717871252614456,0.20658496762801665,-0.0044194455604660505,0.35925731301453845,0.6623624686626816,0.4713917525773196,1.0088781275221954,0.5335953173020459,0.3761118170266836,0.6672413793103448,2.380408087362796,1.192776809757643,3.014590347923681,-0.5335953173020459,-0.6672413793103448,-0.3761118170266836,1.667171298053225,0.7668128654970761,3.01151832460733,0.3768734806600767,0.2288235294117647,0.5067148760330579
10,2020-03-27,11,0.6157216807145116,0.3964996982498491,0.7450890817724989,0.21946782645293123,0.022310580958692292,0.34730113636363635,0.6443419187106053,0.4844491302055878,0.956352636127917,0.5297883165979868,0.3779385171790235,0.6608695652173913,2.8262999324025397,1.2508602890571232,3.776287717159403,-0.5297883165979868,-0.6608695652173913,-0.3779385171790235,1.709923834983602,0.7601713062098501,2.801579466929911,0.3730504540097634,0.22101751459549623,0.4812286689419795
11,2020-04-06,11,0.6656603301763735,0.43170103092783507,0.7774768675242609,0.2143892246809132,-0.008035714285714285,0.37842968075927524,0.6562845618180974,0.4509263895843766,1.016201620162016,0.5685133282847166,0.3893376413570275,0.6838111298482293,2.89026072009313,1.3214990138067062,4.184549356223176,-0.5685133282847166,-0.6838111298482293,-0.3893376413570275,2.068394008492318,0.7629744384198296,3.484649122807017,0.4125828422542788,0.22275737507525586,0.5309848290048855
