Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,cire_mean,cire_min,cire_max,ndre1_mean,ndre1_min,ndre1_max,grndvi_mean,grndvi_min,grndvi_max
1,2020-01-07,15,0.22702494109948865,0.19460500963391136,0.27009936766034326,0.078362878272784,0.0506302955156024,0.167876975651431,0.8550576256423693,0.7125091441111924,0.9036191974822974,0.21627434231363846,0.18650421743205248,0.2459016393442623,4.6725086217954415,-33.43283582089552,117.25,-0.21627434231363846,-0.2459016393442623,-0.18650421743205248,0.31020660322701915,0.25,0.5784487862640615,0.09903844675971309,0.07740086000955566,0.1901222728362503,5923.313784392423,5730.671811535337,6542.766552901024
2,2020-01-12,15,0.2734306319176525,0.09010712035286704,0.5200311162971606,-0.034722139214624026,-0.27522649172133706,0.11859764448096412,1.0844184599615945,0.7879529872673849,1.7594827586206896,0.27103916574443804,0.17437252311756934,0.5079646017699115,0.1710142352723912,-363.0,197.14285714285717,-0.27103916574443804,-0.5079646017699115,-0.17437252311756934,0.37122127778913055,-0.19102749638205496,0.8772455089820359,0.11275472622397528,-0.07194550872711793,0.22517058377558757,3924.5843178849964,2312.8848263254113,4964.742727272727
3,2020-01-22,15,0.3161116748003898,0.23295230587307844,0.40548554484803556,-0.18736928089994898,-0.27187646233036966,-0.021664766248574687,1.4652698452701804,1.0442890442890442,1.7467866323907455,0.33598442366180464,0.2740740740740741,0.40548554484803556,0.9810461664436776,0.5798816568047337,1.585460170146945,-0.33598442366180464,-0.40548554484803556,-0.2740740740740741,0.4984158955836749,0.27294303797468356,1.2575057736720554,0.15340725002986813,0.09441233140655106,0.3015267175572519,3499.3247125262415,3130.897986577181,4677.044314381271
4,2020-01-27,15,0.34537025897717316,0.2467298150654037,0.4724436741767764,-0.22574769317400142,-0.3064154329295648,-0.048801128349788434,1.590564998496287,1.1026097271648874,1.8835705045278137,0.36848465245661005,0.28677839851024206,0.4651615414558194,1.1152074511181849,0.6749555950266429,1.6744980777445537,-0.36848465245661005,-0.4651615414558194,-0.28677839851024206,0.5795562993774384,0.36456400742115025,1.3196347031963471,0.1661447387317125,0.09736045002163565,0.3140172278778387,3213.4832371499997,2824.004943502825,4531.082910321489
5,2020-02-16,15,0.41505085281074944,0.27603074772886094,0.539833531510107,-0.09359292145357319,-0.2088300220750552,0.07119241789728896,1.2122828550051117,0.8670781893004115,1.5279017857142858,0.3816048825548606,0.3066189624329159,0.458416500332668,1.7736240252551536,0.9922130118060789,3.0488361478776813,-0.3816048825548606,-0.458416500332668,-0.3066189624329159,0.771168680627211,0.4850136239782017,1.3916309012875536,0.22048100786626096,0.1470019342359768,0.3342857142857143,3539.9649178428367,2909.9756606397777,4529.250965250965
6,2020-03-02,15,0.4172878069978755,0.29331823329558326,0.5744349181605611,-0.02674663227509524,-0.1478363031133738,0.13094044515740927,1.0591445097450047,0.7684397163120568,1.3469669117647058,0.3917033599873746,0.3155893536121673,0.5036386449184441,1.348787478129428,0.9356936416184971,1.954953198127925,-0.3917033599873746,-0.5036386449184441,-0.3155893536121673,0.7092996313495106,0.47720544701006506,1.4090909090909092,0.21752304410010154,0.15080942913944903,0.33350909570261006,4810.399458467463,3876.1984200743495,5419.202917771883
7,2020-03-07,15,0.4224148029348104,0.28308400460299193,0.5797499237572431,-0.00971883889885545,-0.1451409339503576,0.16280181687783887,1.0247407028033901,0.719983552631579,1.3395669291338583,0.3847385141920686,0.2972658522396742,0.5093429776974081,1.8151502586425003,1.002240782236708,2.8319783197831976,-0.3847385141920686,-0.5093429776974081,-0.2972658522396742,0.7952836544594665,0.46853625170998625,1.6993087557603688,0.23004753420585614,0.14925807390165843,0.35272184936614465,4512.914753975035,3986.4077476038337,4993.1211437170805
8,2020-03-12,15,0.3875690958068633,0.2883895131086142,0.49627029398859146,0.041670293719878876,-0.03603305785123967,0.1437056591321564,0.9217341491532652,0.7487016733987305,1.0747599451303156,0.35130590087808833,0.2830501450476585,0.44134572819831785,1.8371179655440217,1.1299052774018945,3.263841421736158,-0.35130590087808833,-0.44134572819831785,-0.2830501450476585,0.7200999190214395,0.47216981132075464,1.1242118537200505,0.2164902195217048,0.15839618896387456,0.29988801791713326,6190.311357648506,5179.170903954802,6686.954740061163
9,2020-03-17,15,0.518452034282956,0.3570581257413998,0.6720020991865652,0.0010515370072502756,-0.1319695146409948,0.1705348133198789,1.0035236549776576,0.7086206896551724,1.3040665434380776,0.4549795028904031,0.343804537521815,0.5846422338568935,2.0134914610685533,1.26694045174538,2.7750000000000004,-0.4549795028904031,-0.5846422338568935,-0.343804537521815,1.1334179689749078,0.5363247863247864,1.9458413926499034,0.29523077648942725,0.1713600958657879,0.4239073196419168,4612.39713228948,4185.06561922366,5215.236646382691
10,2020-03-22,15,0.42530367567233546,0.23874755381604695,0.5668896321070234,0.2570606371772099,0.13746630727762804,0.37117251680358476,0.5928466667935339,0.45860566448801743,0.7582938388625592,0.2573539563681978,0.13746630727762804,0.37709923664122136,-2.8160492128430477,-50.267857142857146,-0.906166219839142,-0.2573539563681978,-0.37709923664122136,-0.13746630727762804,1.1049758682768813,0.6368159203980099,1.8114285714285714,0.29739900091910465,0.192,0.4067796610169492,1646.3882853019215,1463.6634768740032,2121.0460405156537
