Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,cire_mean,cire_min,cire_max,ndre1_mean,ndre1_min,ndre1_max
1,2020-01-07,4,0.39057985963681024,0.3028472821397757,0.457339264051759,0.2620268430315622,0.1662463627546072,0.3392790784095132,0.5861843307359368,0.49334073251942284,0.7149035262807718,0.3354338339691468,0.2721145745577085,0.378839590443686,4.46467294344135,2.484375,8.118081180811808,-0.3354338339691468,-0.378839590443686,-0.2721145745577085,0.6937587127743436,0.5005202913631634,0.9124372559955383,0.206197343172628,0.15738711091626478,0.2494767685223943
2,2020-01-22,4,0.5438350956768628,0.4013645802432513,0.6708310700706138,0.12322339916776798,-0.020292207792207792,0.25324549505909705,0.7857231988435796,0.595856524427953,1.0414250207125104,0.46639070991017956,0.37911464245175935,0.5347770700636942,2.083126462249183,1.269826964671954,3.822083879423329,-0.46639070991017956,-0.5347770700636942,-0.37911464245175935,1.0409562805443995,0.6459802538787025,1.5436893203883497,0.2880661164193312,0.19921436588103256,0.3795180722891566
3,2020-01-27,4,0.6104892962502413,0.4503311258278146,0.7164051355206847,0.09523649723989544,-0.08158906450234943,0.2432977222334207,0.8343394789722844,0.6086251621271076,1.177674418604651,0.5319995086722086,0.4493955094991364,0.6004151530877011,1.81189448426537,1.2307554600787682,2.4245328222328704,-0.5319995086722086,-0.6004151530877011,-0.4493955094991364,1.3095358039861955,0.8124474348191757,1.8490926456542502,0.3306334141512871,0.2231296961777197,0.41426573426573426
4,2020-02-16,4,0.5620420829742072,0.4253466623669784,0.6645892351274788,0.0998143958944482,-0.053461128860489884,0.23407775020678245,0.8244354749247337,0.6206434316353887,1.112961296129613,0.4964762587371007,0.42618741976893454,0.5449132798343257,1.6649768092378885,1.117039295392954,2.355460385438972,-0.4964762587371007,-0.5449132798343257,-0.42618741976893454,1.0548777090440418,0.7575516693163753,1.3761544920235096,0.28482716601119246,0.21181959564541214,0.33915416098226464
5,2020-03-02,4,0.5004979801058801,0.3821618428824572,0.5721222507854898,0.09264112574165592,-0.0328209389281263,0.2016364699006429,0.8347331269087046,0.664396887159533,1.0678694158075601,0.4692274921991734,0.41067571737118175,0.5053280987100393,1.1974671129861418,0.8576352067868505,1.5886738578680204,-0.4692274921991734,-0.5053280987100393,-0.41067571737118175,0.7352196212470794,0.5779625779625779,1.013782542113323,0.220460088346378,0.17306590257879656,0.28905824714207945
6,2020-03-07,4,0.4914857681182829,0.3730373578776394,0.5736677115987461,0.0661383777480411,-0.04974465670512578,0.17302476948110648,0.880054380491969,0.7049938347718866,1.1046974522292994,0.4607088512848721,0.39885714285714285,0.4962816063460585,1.358966392916632,0.9101717305151915,1.7815981559738763,-0.4607088512848721,-0.4962816063460585,-0.39885714285714285,0.7849304016688847,0.6111479761114798,0.9992982456140351,0.2274099844916188,0.1792702273929138,0.2767603817384576
7,2020-03-12,4,0.4479185791571428,0.35640495867768596,0.505736137667304,0.0732967869428767,-0.013119248090855688,0.15423242467718795,0.8656831214171531,0.7327532628962088,1.0265873015873015,0.4334810114663236,0.3806941431670282,0.4748427672955975,1.0645733970389757,0.7404729939068471,1.4093455390080611,-0.4334810114663236,-0.4748427672955975,-0.3806941431670282,0.7066783998919909,0.5616359447004609,0.9187979539641944,0.20965015353112076,0.16397784733927281,0.2633066415449835
8,2020-03-17,4,0.4944793970825909,0.35741652983032296,0.5748594787940725,0.04290997402243343,-0.0585982382229031,0.13847278041651442,0.9209856416687424,0.7567394094993581,1.1244914564686737,0.4663156932466629,0.41069397042093286,0.5023016517736257,1.3318982471243999,0.8586456278763971,1.7776612480335605,-0.4663156932466629,-0.5023016517736257,-0.41069397042093286,0.8484349560662918,0.6354900704676489,1.042966042966043,0.2369847554807012,0.18570683359415754,0.28255275347400927
9,2020-04-06,4,0.3667327775767154,0.2832123024348569,0.4551440329218107,-0.047221141702781286,-0.19346662911855816,0.08505284348263714,1.1033669165660445,0.8432282003710575,1.4797486033519553,0.3812116478159753,0.2923076923076923,0.44164125311893543,1.1906123662551884,0.8234852748077284,2.3097014925373136,-0.3812116478159753,-0.44164125311893543,-0.2923076923076923,0.48372890515725464,0.3371699390656737,0.7302688638334778,0.13053249855084284,0.07900399631109745,0.2187818986049677
10,2020-04-11,4,0.17727519465163946,0.14866032843560933,0.26253687315634217,-0.14061682729149527,-0.20794889992902768,-0.07697016067329762,1.3284814438687658,1.1667771883289124,1.525089605734767,0.29062321540850594,0.25449385052034057,0.35028005170185267,0.40360349920271027,0.311096323407087,0.6360725720384206,-0.29062321540850594,-0.35028005170185267,-0.25449385052034057,0.19187251613662806,0.15539739027283517,0.37135549872122753,0.048620935844408956,0.032158590308370046,0.10791695185945699
11,2020-04-26,4,0.16059840301604186,0.11849056603773585,0.2262256349675133,-0.24670424259386156,-0.33605947955390336,-0.09852316407040258,1.659551376658584,1.2185816876122082,2.0123180291153417,0.16499064661689983,0.11061946902654868,0.2043360433604336,inf,-552.5,inf,-0.16499064661689983,-0.2043360433604336,-0.11061946902654868,0.24449643324429415,0.19501779359430604,0.38299319727891157,0.06003983667725619,0.04229195088676671,0.11231884057971014
12,2020-05-01,4,0.15880520561822759,0.12393887945670629,0.20855614973262032,-0.30305509518528917,-0.3885647607934656,-0.2430622009569378,1.8715947031584108,1.6422250316055627,2.2709923664122136,0.2581895417524741,0.22464103751736916,0.3008389932081502,0.4064392344228135,0.31780583369612536,0.5668309654972457,-0.2581895417524741,-0.3008389932081502,-0.22464103751736916,0.162758387061129,0.10347826086956524,0.5065040650406505,0.03633906296572885,0.01877133105802048,0.16118633139909735
13,2020-05-06,4,0.1414644595593181,0.12185159972770593,0.17281780902167546,-0.2895714696740259,-0.3516609392898053,-0.2555133079847909,1.8163116586716077,1.686414708886619,2.0848056537102475,0.22564602974598177,0.19530102790014683,0.2604501607717042,0.453531856429691,0.35759666001089124,0.6019978969505784,-0.22564602974598177,-0.2604501607717042,-0.19530102790014683,0.15929903925120148,0.12456506610995133,0.3475493316359006,0.028738616397148396,0.009671179883945842,0.09530665131010653
14,2020-05-11,4,0.1543797337649858,0.11710193765796124,0.28390596745027125,-0.2978745665945308,-0.38516532618409294,-0.08901363271852446,1.8556020910867745,1.1954225352112675,2.252906976744186,0.2283834329435342,0.18923536950021358,0.29411764705882354,0.5147806842887759,0.3257691772240011,3.738095238095238,-0.2283834329435342,-0.29411764705882354,-0.18923536950021358,0.18296515491375984,0.10995670995671003,0.4703196347031964,0.043836322230597004,0.018726591760299626,0.14057507987220447
15,2020-05-16,4,0.20059411698784718,0.1699867197875166,0.23458359821996186,-0.24584594678050317,-0.27992007992007994,-0.21195652173913043,1.6526793937451145,1.5379310344827586,1.7774694783573808,0.23403124659332547,0.20467032967032966,0.27,1.1779548474003543,0.852099817407182,1.7176470588235293,-0.23403124659332547,-0.27,-0.20467032967032966,0.28976499300974057,0.24719887955182074,0.491156462585034,0.07839274819467115,0.06213965406790519,0.13934426229508196
16,2020-05-26,4,0.19019808179624595,0.14263920671243327,0.27240773286467485,-0.24576816563410514,-0.30998080614203455,-0.18092105263157895,1.6537442566669234,1.4417670682730923,1.8984700973574409,0.18193292024600008,0.12548113933795227,0.26658905704307334,inf,-632.5,inf,-0.18193292024600008,-0.26658905704307334,-0.12548113933795227,0.319421370261668,0.22062350119904073,0.5354126055880442,0.08494379600284853,0.055049216186656945,0.14831211953514112
17,2020-05-31,4,0.13834360565874554,0.08438409311348205,0.35365079365079366,-0.33588671891287913,-0.4059196617336152,-0.17746913580246915,2.0237078296917796,1.4315196998123827,2.3665480427046264,0.2117054761566397,0.15129151291512916,0.3540806605271515,0.4390771828580404,0.276981852913085,1.0585328772329912,-0.2117054761566397,-0.3540806605271515,-0.15129151291512916,0.14684078740131418,0.060123784261715274,0.6236635780470421,0.030822645025862034,-0.018461538461538463,0.1908881199538639
18,2020-06-05,4,0.1626802326052088,0.08653846153846154,0.517799352750809,-0.3196015143855015,-0.3820335636722606,-0.05124747134187458,1.9572508276145049,1.1080312722103767,2.236421725239617,0.21808780386664783,0.15525876460767946,0.4535123966942149,0.6476319311259047,0.3685741998060136,1.805189921022941,-0.21808780386664783,-0.4535123966942149,-0.15525876460767946,0.2152703050606985,0.07965299684542582,0.8357289527720739,0.04427957175301212,-0.007782101167315175,0.22905620360551432
