Fecha,Evapotranspiration
2023-01-15,4.041261
2023-01-16,3.3665357
2023-01-17,3.5044594
2023-01-18,3.782917
2023-01-19,3.9273803
2023-01-20,3.278721
2023-01-21,3.347132
2023-01-22,2.6839268
2023-01-23,1.4818038
2023-01-24,4.8895383
2023-01-25,3.8548124
2023-01-26,1.9731802
2023-01-27,1.5059739
2023-01-28,3.690131
2023-01-29,3.972415
2023-01-30,3.5241272
2023-01-31,2.934163
2023-02-01,1.3315455
2023-02-02,2.0801997
2023-02-03,2.833667
2023-02-04,3.4178495
2023-02-05,3.5307648
2023-02-06,4.021174
2023-02-07,3.9890144
2023-02-08,3.7735937
2023-02-09,2.7837198
2023-02-10,3.4521358
2023-02-11,3.3210928
2023-02-12,3.95029
2023-02-13,4.4021444
2023-02-14,4.8984656
2023-02-15,4.828921
2023-02-16,5.9989805
2023-02-17,5.0641365
2023-02-18,4.013224
2023-02-19,3.5787258
2023-02-20,4.5199957
2023-02-21,4.843718
2023-02-22,6.1539125
2023-02-23,4.8039794
2023-02-24,4.6203947
2023-02-25,3.876625
2023-02-26,5.049668
2023-02-27,5.151034
2023-02-28,5.2668867
2023-03-01,5.5949435
2023-03-02,6.601877
2023-03-03,6.8058004
2023-03-04,5.202711
2023-03-05,4.9530253
2023-03-06,5.3846064
2023-03-07,4.9851522
2023-03-08,5.2323365
2023-03-09,5.260348
2023-03-10,5.288925
2023-03-11,5.7780037
2023-03-12,5.650791
2023-03-13,4.968045
2023-03-14,2.2344992
2023-03-15,3.0458348
2023-03-16,6.002628
2023-03-17,6.067749
2023-03-18,5.8350163
2023-03-19,2.4160895
2023-03-20,2.2411828
2023-03-21,5.712144
2023-03-22,5.2539573
2023-03-23,5.1554017
2023-03-24,6.5890923
2023-03-25,6.6368914
2023-03-26,6.3748055
2023-03-27,5.833119
2023-03-28,5.568571
2023-03-29,3.071281
2023-03-30,4.6505675
2023-03-31,5.760669
2023-04-01,4.890583
2023-04-02,5.780823
2023-04-03,6.5363765
2023-04-04,6.2040176
2023-04-05,6.54643
2023-04-06,3.9395676
2023-04-07,2.235161
2023-04-08,2.2579863
2023-04-09,2.1348279
2023-04-10,3.1853523
2023-04-11,3.9839344
2023-04-12,4.338823
2023-04-13,5.6491866
2023-04-14,5.469156
2023-04-15,5.510323
2023-04-16,7.047254
2023-04-17,3.9931798
2023-04-18,6.5145235
2023-04-19,5.416084
2023-04-20,6.056215
2023-04-21,6.042925
2023-04-22,5.3245673
2023-04-23,7.0601134
2023-04-24,4.821557
2023-04-25,6.357524
2023-04-26,6.3030586
2023-04-27,6.217053
2023-04-28,6.9862013
2023-04-29,7.8343563
2023-04-30,6.651622
2023-05-01,7.449016
2023-05-02,7.326938
2023-05-03,5.3229675
2023-05-04,6.1836867
2023-05-05,6.4965043
2023-05-06,7.3001633
2023-05-07,6.65555
2023-05-08,6.239629
2023-05-09,6.220236
2023-05-10,6.7315974
2023-05-11,6.2179685
2023-05-12,5.239572
2023-05-13,4.310022
2023-05-14,3.9015644
2023-05-15,5.568419
2023-05-16,5.0864778
2023-05-17,5.4736376
2023-05-18,5.7742186
2023-05-19,5.6673856
2023-05-20,4.332583
2023-05-21,4.436742
2023-05-22,5.8292055
2023-05-23,6.24823
2023-05-24,6.3052626
2023-05-25,6.4128423
2023-05-26,6.405288
2023-05-27,6.195493
2023-05-28,6.0971127
2023-05-29,5.7731776
2023-05-30,6.276705
2023-05-31,6.6728506
2023-06-01,5.7330313
2023-06-02,4.4457035
2023-06-03,4.11545
2023-06-04,5.037305
2023-06-05,6.1182904
2023-06-06,6.5815997
2023-06-07,6.5284867
2023-06-08,5.6360016
2023-06-09,6.4553113
2023-06-10,6.332788
2023-06-11,6.601802
2023-06-12,7.1763635
2023-06-13,7.5922675
2023-06-14,8.152723
2023-06-15,7.624292
2023-06-16,7.7076197
2023-06-17,7.577816
2023-06-18,7.8913846
2023-06-19,7.8086896
2023-06-20,7.8579016
2023-06-21,8.128183
2023-06-22,7.4416037
2023-06-23,7.454924
2023-06-24,7.2228284
2023-06-25,6.8538966
2023-06-26,7.007944
2023-06-27,7.270732
2023-06-28,6.748443
2023-06-29,6.018033
2023-06-30,5.3015084
2023-07-01,5.770861
2023-07-02,6.6036973
2023-07-03,6.7444463
2023-07-04,6.987611
2023-07-05,6.8518143
2023-07-06,4.8832026
2023-07-07,3.400035
2023-07-08,5.4624114
2023-07-09,6.1784105
2023-07-10,5.8737016
2023-07-11,6.631233
2023-07-12,6.966108
2023-07-13,6.9662523
2023-07-14,6.8636
2023-07-15,6.7657447
2023-07-16,6.6816587
2023-07-17,6.5977516
2023-07-18,6.5281878
2023-07-19,6.3826556
2023-07-20,6.664441
2023-07-21,6.633275
2023-07-22,6.541828
2023-07-23,6.3306794
2023-07-24,4.8429985
2023-07-25,4.1428227
2023-07-26,6.2169337
2023-07-27,6.013429
2023-07-28,5.7118835
2023-07-29,5.6981287
2023-07-30,5.6145506
2023-07-31,6.793664
2023-08-01,6.7021365
2023-08-02,6.589549
2023-08-03,6.338597
2023-08-04,5.9790077
2023-08-05,6.6195316
2023-08-06,7.189948
2023-08-07,7.4063144
2023-08-08,7.3668694
2023-08-09,7.616669
2023-08-10,7.5176325
2023-08-11,7.137867
2023-08-12,6.7413406
2023-08-13,6.011428
2023-08-14,6.124228
2023-08-15,5.939895
2023-08-16,6.448913
2023-08-17,6.693155
2023-08-18,5.2907057
2023-08-19,4.229944
2023-08-20,5.786328
2023-08-21,6.459205
2023-08-22,6.4326434
2023-08-23,4.5250287
2023-08-24,5.6930428
2023-08-25,4.7308817
2023-08-26,4.6360273
2023-08-27,5.2100406
2023-08-28,5.9564114
2023-08-29,5.900261
2023-08-30,5.5872593
2023-08-31,6.2993736
2023-09-01,6.5486884
2023-09-02,6.765379
2023-09-03,6.602783
2023-09-04,6.6755366
2023-09-05,6.6870556
2023-09-06,6.372318
2023-09-07,6.1635156
2023-09-08,6.290646
2023-09-09,5.916721
2023-09-10,6.0678124
2023-09-11,6.129701
2023-09-12,6.5169225
2023-09-13,6.594709
2023-09-14,6.699473
2023-09-15,6.2280855
2023-09-16,6.041315
2023-09-17,5.034069
2023-09-18,4.976887
2023-09-19,5.5662866
2023-09-20,5.522805
2023-09-21,5.7911205
2023-09-22,5.5411744
2023-09-23,5.969099
2023-09-24,5.9296765
2023-09-25,5.739067
2023-09-26,5.2853365
2023-09-27,5.70923
2023-09-28,5.303738
2023-09-29,5.3270154
2023-09-30,5.4581923
2023-10-01,5.314793
2023-10-02,5.5456305
2023-10-03,5.40015
2023-10-04,5.1218166
2023-10-05,5.838425
2023-10-06,4.726828
2023-10-07,5.4231443
2023-10-08,3.4746592
2023-10-09,4.0068564
2023-10-10,2.2066686
2023-10-11,2.8661096
2023-10-12,5.5946655
2023-10-13,5.7300897
2023-10-14,5.1834774
2023-10-15,4.4350543
2023-10-16,5.1497927
2023-10-17,4.109422
2023-10-18,5.1403255
2023-10-19,4.4540215
2023-10-20,4.5741444
2023-10-21,5.077258
2023-10-22,5.164946
2023-10-23,4.0042233
2023-10-24,3.5247283
2023-10-25,1.9880258
2023-10-26,2.0988092
2023-10-27,2.995756
2023-10-28,3.5040712
2023-10-29,3.96213
2023-10-30,4.0789227
2023-10-31,2.8542404
2023-11-01,2.443545
2023-11-02,2.252471
2023-11-03,3.0979455
2023-11-04,3.9899645
2023-11-05,3.9184225
2023-11-06,4.1747746
2023-11-07,4.0277762
2023-11-08,4.2798147
2023-11-09,3.999889
2023-11-10,2.8048553
2023-11-11,1.5782909
2023-11-12,1.8072381
2023-11-13,1.5757787
2023-11-14,2.3896189
2023-11-15,2.383289
2023-11-16,2.876701
2023-11-17,3.3674307
2023-11-18,3.4272285
2023-11-19,3.7820656
2023-11-20,3.9352505
2023-11-21,4.9700437
2023-11-22,2.7149658
2023-11-23,2.0434341
2023-11-24,3.0644736
2023-11-25,3.3938296
2023-11-26,3.9749866
2023-11-27,1.8377457
2023-11-28,1.1381184
2023-11-29,1.7622318
2023-11-30,3.4645107
2023-12-01,3.3372054
2023-12-02,2.9325817
2023-12-03,2.2760828
2023-12-04,1.7333354
2023-12-05,1.930427
2023-12-06,1.2348524
2023-12-07,1.3670676
2023-12-08,2.842294
2023-12-09,2.839858
2023-12-10,4.9371758
2023-12-11,2.3727033
2023-12-12,1.6944996
2023-12-13,1.4813919
2023-12-14,1.1262909
2023-12-15,2.3052504
2023-12-16,2.4407532
2023-12-17,2.7151906
2023-12-18,2.5799844
2023-12-19,2.6263037
2023-12-20,2.8526745
2023-12-21,2.5227606
2023-12-22,1.9096557
2023-12-23,2.312303
2023-12-24,3.3694398
2023-12-25,2.6686766
2023-12-26,1.3205684
2023-12-27,1.61515
2023-12-28,2.060141
2023-12-29,1.2405344
2023-12-30,2.6430387
2023-12-31,3.1361032
