Fecha,RH12
2020-08-20,51.34966
2020-08-21,49.3901
2020-08-22,52.018448
2020-08-23,50.260483
2020-08-24,49.20752
2020-08-25,66.94298
2020-08-26,47.873936
2020-08-27,50.388344
2020-08-28,53.679035
2020-08-29,51.84599
2020-08-30,48.62412
2020-08-31,52.808838
2020-09-01,52.56226
2020-09-02,50.944393
2020-09-03,48.686817
2020-09-04,49.786106
2020-09-05,84.29287
2020-09-06,61.25327
2020-09-07,55.331913
2020-09-08,54.765846
2020-09-09,55.584797
2020-09-10,66.018845
2020-09-11,58.370632
2020-09-12,53.40847
2020-09-13,47.855103
2020-09-14,51.01417
2020-09-15,53.79649
2020-09-16,50.635975
2020-09-17,54.084293
2020-09-18,45.23527
2020-09-19,43.201637
2020-09-20,42.425213
2020-09-21,45.268887
2020-09-22,38.935432
2020-09-23,33.127876
2020-09-24,41.02006
2020-09-25,45.577732
2020-09-26,50.26192
2020-09-27,46.03207
2020-09-28,48.196747
2020-09-29,29.101406
2020-09-30,30.042925
2020-10-01,33.873096
2020-10-02,38.55728
2020-10-03,38.87268
2020-10-04,36.71138
2020-10-05,37.394764
2020-10-06,39.15143
2020-10-07,37.810234
2020-10-08,29.28552
2020-10-09,34.877323
2020-10-10,37.156086
2020-10-11,45.372578
2020-10-12,49.912575
2020-10-13,53.199314
2020-10-14,54.461193
2020-10-15,53.877598
2020-10-16,68.18198
2020-10-17,46.181465
2020-10-18,47.47855
2020-10-19,49.36274
2020-10-20,53.420807
2020-10-21,43.7001
2020-10-22,41.017857
2020-10-23,43.69967
2020-10-24,46.127438
2020-10-25,47.108833
2020-10-26,48.55477
2020-10-27,43.738823
2020-10-28,47.621445
2020-10-29,26.681644
2020-10-30,33.579433
2020-10-31,36.599277
2020-11-01,40.709934
2020-11-02,40.99889
2020-11-03,40.40754
2020-11-04,39.206585
2020-11-05,41.248547
2020-11-06,41.77036
2020-11-07,42.225998
2020-11-08,43.95738
2020-11-09,50.74999
2020-11-10,52.130917
2020-11-11,51.14514
2020-11-12,44.492195
2020-11-13,50.299316
2020-11-14,44.939934
2020-11-15,54.660065
2020-11-16,54.997807
2020-11-17,50.51493
2020-11-18,44.67333
2020-11-19,51.290638
2020-11-20,42.4251
2020-11-21,64.80704
2020-11-22,48.245804
2020-11-23,42.719746
2020-11-24,42.058414
2020-11-25,55.122986
2020-11-26,52.12125
2020-11-27,49.73307
2020-11-28,51.859024
2020-11-29,59.27891
2020-11-30,43.918488
2020-12-01,35.465054
2020-12-02,40.71121
2020-12-03,27.831291
2020-12-04,32.582947
2020-12-05,46.31366
2020-12-06,41.37485
2020-12-07,32.36046
2020-12-08,28.24176
2020-12-09,36.003483
2020-12-10,39.14618
2020-12-11,46.434593
2020-12-12,47.38223
2020-12-13,49.13114
2020-12-14,21.434517
2020-12-15,34.56058
2020-12-16,18.954737
2020-12-17,39.492214
2020-12-18,47.963905
2020-12-19,46.597572
2020-12-20,29.922394
2020-12-21,55.02645
2020-12-22,45.30194
2020-12-23,46.871895
2020-12-24,14.411042
2020-12-25,25.999279
2020-12-26,38.87116
2020-12-27,42.895176
2020-12-28,50.96382
2020-12-29,43.567146
2020-12-30,44.05009
2020-12-31,48.568897
2021-01-01,53.950626
2021-01-02,38.48136
2021-01-03,44.276062
2021-01-04,44.44727
2021-01-05,45.4212
2021-01-06,42.533554
2021-01-07,17.834715
2021-01-08,29.054966
2021-01-09,51.095066
2021-01-10,52.586136
2021-01-11,57.942436
2021-01-12,50.650944
2021-01-13,55.2574
2021-01-14,41.944332
2021-01-15,23.959505
2021-01-16,38.821045
2021-01-17,48.577538
2021-01-18,43.126846
2021-01-19,47.8785
2021-01-20,86.94029
2021-01-21,64.1084
2021-01-22,64.70544
2021-01-23,59.240875
2021-01-24,63.799843
2021-01-25,50.311478
2021-01-26,44.930763
2021-01-27,31.91089
2021-01-28,23.690306
2021-01-29,42.799084
2021-01-30,46.56424
2021-01-31,39.193863
2021-02-01,25.837114
2021-02-02,46.015224
2021-02-03,45.73094
2021-02-04,47.239536
2021-02-05,50.746704
2021-02-06,48.262253
2021-02-07,32.87202
2021-02-08,42.343212
2021-02-09,50.662235
2021-02-10,47.54304
2021-02-11,47.81972
2021-02-12,66.59557
2021-02-13,53.50163
2021-02-14,62.438152
2021-02-15,42.867
2021-02-16,59.57811
2021-02-17,46.335304
2021-02-18,50.714012
2021-02-19,48.74304
2021-02-20,40.368633
2021-02-21,42.227974
2021-02-22,44.038532
2021-02-23,40.50738
2021-02-24,43.983295
2021-02-25,42.038757
2021-02-26,46.461292
2021-02-27,44.441532
2021-02-28,44.346275
2021-03-01,49.619164
2021-03-02,45.395576
2021-03-03,37.564598
2021-03-04,38.393616
2021-03-05,45.226536
2021-03-06,22.429852
2021-03-07,37.25662
2021-03-08,59.068974
2021-03-09,44.953617
2021-03-10,41.965897
2021-03-11,39.034718
2021-03-12,45.14028
2021-03-13,56.18918
2021-03-14,43.84436
2021-03-15,45.208046
2021-03-16,40.786663
2021-03-17,32.99966
2021-03-18,20.19029
2021-03-19,18.24956
2021-03-20,33.093716
2021-03-21,42.047913
2021-03-22,37.319904
2021-03-23,22.5647
2021-03-24,27.32045
2021-03-25,20.799414
2021-03-26,23.889809
2021-03-27,27.602518
2021-03-28,33.024414
2021-03-29,41.211098
2021-03-30,31.758732
2021-03-31,38.72327
2021-04-01,50.784096
2021-04-02,46.59075
2021-04-03,42.669125
2021-04-04,35.41197
2021-04-05,28.930952
2021-04-06,33.094482
2021-04-07,28.997555
2021-04-08,20.76748
2021-04-09,33.292854
2021-04-10,21.456404
2021-04-11,40.52925
2021-04-12,39.530323
2021-04-13,41.078075
2021-04-14,39.4393
2021-04-15,51.526424
2021-04-16,40.14956
2021-04-17,53.02187
2021-04-18,46.658604
2021-04-19,42.258846
2021-04-20,33.1083
2021-04-21,42.268047
2021-04-22,45.87938
2021-04-23,38.131382
2021-04-24,32.898804
2021-04-25,19.208117
2021-04-26,40.270626
2021-04-27,40.446217
2021-04-28,40.55154
2021-04-29,39.27594
2021-04-30,33.780552
2021-05-01,59.996895
2021-05-02,35.770645
2021-05-03,19.463018
2021-05-04,18.5516
2021-05-05,38.869225
2021-05-06,40.86284
2021-05-07,42.800198
2021-05-08,39.47358
2021-05-09,39.12312
2021-05-10,41.40612
2021-05-11,50.232796
2021-05-12,74.72638
2021-05-13,54.444244
2021-05-14,47.01559
2021-05-15,45.406918
2021-05-16,45.740135
2021-05-17,45.411156
2021-05-18,46.458286
2021-05-19,34.33654
2021-05-20,33.569168
2021-05-21,37.955772
2021-05-22,41.41329
2021-05-23,40.567024
2021-05-24,41.500214
2021-05-25,42.955494
2021-05-26,49.21782
2021-05-27,41.08782
2021-05-28,40.802666
2021-05-29,54.918457
2021-05-30,66.886665
2021-05-31,57.47712
2021-06-01,57.37107
2021-06-02,56.20065
2021-06-03,75.88209
2021-06-04,56.962482
2021-06-05,47.842182
2021-06-06,48.95052
2021-06-07,50.51479
2021-06-08,49.8564
2021-06-09,48.86128
2021-06-10,57.481396
2021-06-11,49.035854
2021-06-12,51.708324
2021-06-13,57.00649
2021-06-14,49.349804
2021-06-15,45.360847
2021-06-16,41.078697
2021-06-17,46.056366
2021-06-18,44.552727
2021-06-19,51.884384
2021-06-20,46.115982
2021-06-21,49.547203
2021-06-22,66.576645
2021-06-23,53.11765
2021-06-24,53.52859
2021-06-25,50.57887
2021-06-26,51.5946
2021-06-27,52.475056
2021-06-28,63.193817
2021-06-29,52.850067
2021-06-30,74.29342
2021-07-01,55.80696
2021-07-02,50.8762
2021-07-03,52.09353
2021-07-04,49.86634
2021-07-05,56.330116
2021-07-06,60.439903
2021-07-07,88.41686
2021-07-08,55.50827
2021-07-09,74.65885
2021-07-10,59.976406
2021-07-11,59.471985
2021-07-12,50.793594
2021-07-13,56.349613
2021-07-14,51.8571
2021-07-15,50.769226
2021-07-16,53.634377
2021-07-17,54.159267
2021-07-18,51.375935
2021-07-19,53.434704
2021-07-20,53.091854
2021-07-21,51.00096
2021-07-22,60.02793
2021-07-23,49.508736
2021-07-24,44.13476
2021-07-25,48.91565
2021-07-26,53.682816
2021-07-27,49.307907
2021-07-28,48.856075
2021-07-29,56.243984
2021-07-30,53.876266
2021-07-31,52.534206
2021-08-01,47.6648
2021-08-02,50.021435
2021-08-03,53.5352
2021-08-04,53.731834
2021-08-05,51.72363
2021-08-06,49.040375
2021-08-07,50.28881
2021-08-08,50.647163
2021-08-09,50.321705
2021-08-10,51.894447
2021-08-11,48.28224
2021-08-12,48.771927
2021-08-13,47.96935
2021-08-14,50.203274
2021-08-15,45.24622
2021-08-16,50.03953
2021-08-17,50.20491
2021-08-18,53.986443
2021-08-19,51.022705
2021-08-20,44.803337
2021-08-21,64.94422
2021-08-22,70.75047
2021-08-23,54.139587
2021-08-24,50.505905
2021-08-25,58.62993
2021-08-26,54.75959
2021-08-27,50.135315
2021-08-28,48.214615
2021-08-29,58.044018
2021-08-30,52.512127
2021-08-31,49.79863
2021-09-01,55.49094
2021-09-02,50.27459
2021-09-03,60.138905
2021-09-04,54.901222
2021-09-05,49.05861
2021-09-06,47.19927
2021-09-07,51.65556
2021-09-08,54.972546
2021-09-09,48.16578
2021-09-10,42.840446
2021-09-11,56.123127
2021-09-12,48.93946
2021-09-13,50.7439
2021-09-14,46.575405
2021-09-15,52.17992
2021-09-16,64.2444
2021-09-17,56.245594
2021-09-18,55.97754
2021-09-19,46.374725
2021-09-20,53.596966
2021-09-21,58.73693
2021-09-22,64.963905
2021-09-23,39.399975
2021-09-24,51.490612
2021-09-25,52.11659
2021-09-26,53.352318
2021-09-27,44.520824
2021-09-28,50.79148
2021-09-29,54.37609
2021-09-30,63.004536
2021-10-01,60.30857
2021-10-02,78.15402
2021-10-03,59.233986
2021-10-04,59.023483
2021-10-05,49.92028
2021-10-06,41.654564
2021-10-07,49.406513
2021-10-08,48.29321
2021-10-09,46.5351
2021-10-10,53.71337
2021-10-11,55.720417
2021-10-12,52.673847
2021-10-13,60.4832
2021-10-14,61.420914
2021-10-15,63.068455
2021-10-16,62.125484
2021-10-17,36.426277
2021-10-18,41.343174
2021-10-19,48.679356
2021-10-20,50.61614
2021-10-21,56.085377
2021-10-22,52.21094
2021-10-23,49.16057
2021-10-24,54.603363
2021-10-25,62.23756
2021-10-26,51.351105
2021-10-27,40.613655
2021-10-28,40.460705
2021-10-29,35.74483
