Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,cire_mean,cire_min,cire_max,ndre1_mean,ndre1_min,ndre1_max,dia,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
155,2023-05-06,6,0.0843411443750963,-0.0075949367088607,0.1827794561933534,-0.0897816488395458,-0.2456317689530686,0.015648899870573,1.2098928110302003,0.9691844300278036,1.6512251148545176,0.1078043375415484,0.0100939784197702,0.2548076923076923,0.5529830729236376,-35.92307692307693,310.0,-0.1078043375415484,-0.2548076923076923,-0.0100939784197702,0.1564030353791506,0.0120441619270659,0.3193626602009005,0.0434325343048967,0.001086139192915,0.0839282881167697,1,0.19958083056045262,0.18876742790984882,0.2615538401502077,0.2749335131061174,0.23716825176125564,0.01629017472987075
156,2023-05-11,6,0.1995589505888798,0.1762697396500213,0.2503725782414307,-0.1802620752656294,-0.2627559875043387,-0.0330510789401802,1.444402314481619,1.068361581920904,1.7128060263653484,0.3200775999443736,0.2365174480084596,0.3482142857142857,0.5065021788692999,0.3836863619472315,2.248995983935743,-0.3200775999443736,-0.3482142857142857,-0.2365174480084596,0.2282069503342187,0.1750474383301707,0.4490186692197224,0.0512703045147916,0.0283101045296167,0.1148080438756855,6,0.2053889445214859,0.1954412220929499,0.2573386811598457,0.26700512167477214,0.2457046511514239,0.08503347083316334
157,2023-05-16,6,0.1990254880045337,0.1604651162790697,0.2785176606832658,-0.1123272536619739,-0.2424100887435777,0.0091596973317403,1.2564349131527972,0.9818468823993686,1.6399506781750923,0.344675481574532,0.3139377537212449,0.3915431081823174,0.3721741694791081,0.2828738341703392,0.5350389321468298,-0.344675481574532,-0.3915431081823174,-0.3139377537212449,0.2017019279143876,0.140479360852197,0.460880195599022,0.045892363542821,0.0250842381130662,0.1481385055975006,11,0.21119705848251916,0.2020942508001544,0.25379107275412094,0.2601775218137465,0.2524266636531224,0.14104481509585512
158,2023-05-26,6,0.2202963998692494,0.1588366890380313,0.3000409332787556,-0.1668206738211455,-0.268942851926237,-0.0841314277294828,1.402797833074353,1.1837194337194337,1.7357642357642358,0.2936539873213032,0.2284455632473253,0.3509145044661846,0.6692354675557651,0.433418876532649,0.9616068254532528,-0.2936539873213032,-0.3509145044661846,-0.2284455632473253,0.2885468727022662,0.2276315789473684,0.4487734487734487,0.0788369841741028,0.0555095277547638,0.1299322439218812,21,0.22281328640458573,0.21533801178687362,0.24863006971528848,0.24965724378685034,0.2613958685271331,0.22111150302167806
159,2023-06-05,6,0.2361347720003816,0.1912784935579781,0.3360323886639676,-0.2324732656270084,-0.3058890794739851,-0.1285913528591352,1.6111546846795444,1.295134443021767,1.881383855024712,0.3261476946620252,0.2857142857142857,0.400679117147708,0.6032220172565698,0.4650222401940962,0.8329987956643918,-0.3261476946620252,-0.400679117147708,-0.2857142857142857,0.298064617340087,0.1846153846153846,0.6457399103139014,0.075082412826196,0.039964077233947,0.2137351086194814,31,0.2344295143266523,0.22849871087000656,0.24593395507112176,0.24304383198271273,0.26586222033646206,0.2677538989475581
160,2023-06-10,6,0.2711071296486336,0.2261656228253305,0.3420621931260229,-0.1717472363986703,-0.2596248766041461,0.1107892831281679,1.432328865542436,0.8005215123859192,1.7013333333333334,0.2656781351797972,0.1834789515488483,0.3369565217391304,1.3529886380564726,-271.42857142857144,89.625,-0.2656781351797972,-0.3369565217391304,-0.1834789515488483,0.4510418407028042,0.3769491525423729,0.6952380952380952,0.1293812309287224,0.1090097189387969,0.1900231421959372,36,0.24023762828768558,0.23504791219772816,0.24546745715872906,0.2411020870209696,0.26690133650263476,0.281558947451994
161,2023-06-15,6,0.2224373392160913,0.1900097943192948,0.312157721796276,-0.2299737527064979,-0.2680234563642635,-0.1549991183212837,1.5983355721693369,1.3668614357262103,1.7323279924599435,0.2867203917370395,0.2577639751552795,0.3536723163841808,0.6823837907118624,0.5328504914640455,0.9396636993076164,-0.2867203917370395,-0.3536723163841808,-0.2577639751552795,0.2723848135892133,0.210092188258127,0.5699760765550239,0.0791908297969627,0.0561025875887336,0.1674442716433385,41,0.24604574224871884,0.2415763480495532,0.24556585285903212,0.24001813374084394,0.2673802650143429,0.2904178885115179
162,2023-06-20,6,0.2055428518705909,0.1743817374762206,0.3145478374836173,-0.2895757022027581,-0.323850752422181,-0.1898222940226171,1.8169683637118348,1.468594217347956,1.9579268292682928,0.2714159848006282,0.2486486486486486,0.3418060200668896,0.7826073270683547,0.5434782608695652,1.2012012012012012,-0.2714159848006282,-0.3418060200668896,-0.2486486486486486,0.2651053994468857,0.1654237288135593,0.5683912119064494,0.0630384480167795,0.032258064516129,0.1712187958883994,46,0.25185385620975215,0.24808401842548167,0.24621203267670727,0.23975359280699757,0.2674591467750285,0.2952564161769365
163,2023-06-25,6,0.1686015834421819,0.129928894634777,0.2755963302752293,-0.3512690787728389,-0.3994732221246708,-0.2624655208996393,2.0868405260774985,1.7117376294591484,2.3304093567251463,0.2674768172758253,0.225071225071225,0.3394990366088632,0.4391792784668104,0.3059360730593607,0.7352653221069121,-0.2674768172758253,-0.3394990366088632,-0.225071225071225,0.1770472641137189,0.1182065217391303,0.5606813342796308,0.0348279266968948,0.0129982668977469,0.158051986853899,51,0.2576619701707854,0.25457092332551357,0.24738888711643098,0.24027069078298122,0.267285191003004,0.2969082570417108
164,2023-06-30,6,0.1781316929775023,-0.0212507589556769,0.4094665664913599,-0.2549888625514063,-0.4423076923076923,0.0203086921202274,1.7211406566806309,0.9601910828025476,2.586206896551724,0.2175292037068516,0.0563564875491481,0.3587907716785998,1.1351041684149832,-285.0,101.42857142857142,-0.2175292037068516,-0.3587907716785998,-0.0563564875491481,0.4488759410540044,0.0898876404494382,1.0955882352941178,0.1009527635518048,0.0175438596491228,0.2263406940063091,56,0.2634700841318187,0.26103706274964883,0.24907930668287967,0.24153226013123497,0.26699306431048186,0.29612025047609086
165,2023-07-05,6,0.1593591481416516,0.1274397244546498,0.2433484750162232,-0.3268705670894813,-0.3691247127637351,-0.2459661550570641,1.974109120478636,1.6524008350730688,2.170198675496689,0.2524059560573689,0.2181018227529855,0.311621021465581,0.4399744380414901,0.3089770354906054,0.6436663233779609,-0.2524059560573689,-0.311621021465581,-0.2181018227529855,0.1618541012466733,0.1076388888888888,0.4542079207920793,0.0318823452301068,0.0054347826086956,0.1135552913198573,61,0.269278198092852,0.26748243669788757,0.2512661818807298,0.24350173921308818,0.2667052797826034,0.29355730290589277
166,2023-07-10,6,0.1531686447328024,0.1182495344506517,0.2834158415841584,-0.3274279318375181,-0.3866565579984837,-0.2386196769456681,1.9774205741894968,1.626808100289296,2.2608158220024723,0.238938260625898,0.2016008004002001,0.3320488118175979,0.4910270613149873,0.3430578065910319,0.9421929644106152,-0.238938260625898,-0.3320488118175979,-0.2016008004002001,0.1818739673285357,0.1149312377210216,0.5201342281879195,0.03104944323442,0.006569685593618,0.1490048413125336,66,0.27508631205388523,0.27390704517022973,0.2539324032146577,0.24614317228875912,0.2665325860564684,0.2898072161359218
167,2023-07-15,6,0.2005822142804791,0.1621621621621621,0.2980225988700565,-0.3098037632516834,-0.3472878685572811,-0.2254530130636325,1.900090340346224,1.5821545157780197,2.064137931034483,0.2774675098763062,0.2433936022253129,0.3455344070278184,0.5902692749752899,0.4275572765408196,0.8075009567546881,-0.2774675098763062,-0.3455344070278184,-0.2433936022253129,0.2429218275109504,0.1594396264176116,0.5481751824817518,0.0586482990464286,0.0285158781594296,0.190546528803545,71,0.28089442601491854,0.2803108881666754,0.2570608611893399,0.24942120951735544,0.266574356400164,0.28538538971803307
168,2023-07-20,6,0.1975929209315595,0.1541850220264317,0.3288500336247478,-0.3159504045803791,-0.3575655114116652,-0.2053086668007239,1.926122435503196,1.5167004048582995,2.113157894736842,0.269895643591402,0.238352464550979,0.3655839668279198,0.6990704834901272,0.4603376871615164,1.038216560509554,-0.269895643591402,-0.3655839668279198,-0.238352464550979,0.2654581086309477,0.18562874251497,0.6541516245487364,0.0597015525223059,0.0353312302839116,0.1748585046172177,76,0.2867025399759518,0.28669396568722433,0.26063444630945276,0.2533011069568738,0.2669189777917942,0.28073939736384296
169,2023-08-04,6,0.1719982927698782,0.1325040562466198,0.2533172496984318,-0.2410492826504144,-0.2921348314606741,-0.1701277955271565,1.637074891493818,1.410009624639076,1.825396825396825,0.2363266277706843,0.1987915407854985,0.3235668789808917,0.6141926957721238,0.3950953678474114,0.979178390545864,-0.2363266277706843,-0.3235668789808917,-0.1987915407854985,0.2583296244424652,0.1859052247873633,0.57491961414791,0.0565789042181573,0.029126213592233,0.192163177670424,91,0.3041268818590516,0.305718605393492,0.2738548695891396,0.2682136096042662,0.2704971943451959,0.269007352112823
170,2023-08-09,6,0.1731516185653629,0.136094674556213,0.3117996044825313,-0.3290889838051883,-0.3877636249738985,-0.2229597813354158,1.985915983680024,1.5738693467336684,2.266712141882674,0.2573815591232798,0.2220843672456575,0.3519021739130434,0.5527958293362071,0.3815602836879432,0.986444212721585,-0.2573815591232798,-0.3519021739130434,-0.2220843672456575,0.2198690602332244,0.1408360128617363,0.6527285613040397,0.0424344503074036,0.0055464926590538,0.1571087216248506,96,0.30993499582008494,0.3120186210104547,0.27903786833773947,0.27416562644522363,0.272730981675961,0.26673703726947406
171,2023-08-14,6,0.193254859947446,0.1423220973782771,0.3383458646616541,-0.3678166494713842,-0.4229892543145555,-0.237483266398929,2.170395646713226,1.6228932584269662,2.466139954853273,0.3205992289249387,0.2775919732441471,0.4141012909632572,0.400523001317609,0.2712348322626695,0.6952491309385864,-0.3205992289249387,-0.4141012909632572,-0.2775919732441471,0.2514066438785019,0.1285189718482251,0.7833775419982316,0.0440185738521659,-0.0012254901960784,0.203240577668193,101,0.3157431097811182,0.3182978711515208,0.2845804467551521,0.2805548722704242,0.2755583783614539,0.2656143950140074
172,2023-08-24,6,0.2764632390157248,0.197265625,0.3872832369942196,-0.2111641662953121,-0.3527956457199406,-0.0508474576271186,1.5511252637300863,1.1071428571428572,2.0902140672782874,0.335439745020634,0.2876712328767123,0.4222222222222222,0.8836625549623085,0.4893410852713178,2.153179190751445,-0.335439745020634,-0.4222222222222222,-0.2876712328767123,0.4506826656820736,0.2433061699650756,1.0078895463510849,0.1101512364995572,0.0481994459833795,0.2669475296821141,111,0.32735933770318476,0.33079407500596336,0.29667590461512144,0.29452122257777147,0.2831082966511167,0.26729148991344753
173,2023-08-29,6,0.2295609613670174,0.1945701357466063,0.3205918618988903,-0.2832982296447399,-0.3480220330495743,-0.1732921651871864,1.7944148922994012,1.419234360410831,2.067588325652842,0.2912402471077389,0.2641002685765443,0.3665071770334928,0.8648941794224619,0.5850690381465014,1.4708994708994707,-0.2912402471077389,-0.3665071770334928,-0.2641002685765443,0.3338841473456852,0.2227272727272726,0.9031141868512113,0.0788048494767202,0.0423940149625935,0.2846761453396524,116,0.333167451664218,0.33701102871933986,0.303194565067031,0.3020379276592491,0.2878676989196155,0.2702361824083308
175,2023-09-08,6,0.2432576911874328,0.1984282907662082,0.4432624113475177,-0.2988841150304922,-0.3732970027247956,-0.1363395225464191,1.858953388311932,1.3157248157248158,2.1913043478260867,0.316802814434411,0.2775919732441471,0.4432624113475177,0.852570616290075,0.5482775351770984,1.351039260969977,-0.316802814434411,-0.4432624113475177,-0.2775919732441471,0.3571296721870932,0.2397447584320875,1.337579617834395,0.0800530934863807,0.0415248468345813,0.3045404208194905,126,0.3447836795862846,0.34938263971840294,0.3170882015380821,0.31799194341780856,0.2993908734058249,0.28045265978412526
176,2023-09-13,6,0.2133621344365087,0.1789600967351874,0.3159682899207248,-0.279470527286705,-0.3432708688245315,-0.1471559633027523,1.77908995902596,1.3450946643717727,2.045395590142672,0.2977519556253007,0.25050641458474,0.3638497652582159,0.5523971257933912,0.395873989406189,0.847369334953985,-0.2977519556253007,-0.3638497652582159,-0.25050641458474,0.2564855895145686,0.1695621959694231,0.9109639440765268,0.0625448461563582,0.024340770791075,0.2420524261015058,131,0.35059179354731784,0.35553729700408965,0.3244289585665765,0.32637249008755637,0.3061477860526306,0.2876852619699859
177,2023-09-18,6,0.2309893417691226,0.1698670605612998,0.4610051993067591,-0.2927678353692329,-0.3547297297297297,-0.1499873960171414,1.8321232941411223,1.3529062870699882,2.099476439790576,0.3061265592647329,0.2643284858853721,0.4635416666666667,0.8356453301003915,0.493774151996565,1.7340286831812255,-0.3061265592647329,-0.4635416666666667,-0.2643284858853721,0.3372388757976391,0.1664816870144283,1.3600867678958783,0.0703637280057501,0.0185185185185185,0.3328509406657018,136,0.35639990750835115,0.3616711888138798,0.3320095287966186,0.33498522977754236,0.3135528876325599,0.2962680523828132
178,2023-09-23,6,0.2391050143336762,0.1972789115646258,0.38732782369146,-0.2533299099213637,-0.3167318378267133,-0.0883417813178855,1.6807555583495142,1.193804606830818,1.92710843373494,0.2906030536378464,0.2460176991150442,0.3858007705008255,0.7148189359463132,0.4923834436067087,1.3887791386803636,-0.2906030536378464,-0.3858007705008255,-0.2460176991150442,0.3131341840169707,0.2079675894665766,0.7819253438113949,0.087046715917316,0.0517125587642713,0.2274222109790032,141,0.36220802146938447,0.36778431514777327,0.339812802732885,0.34380329523132225,0.3215871495455934,0.30612601267989037
180,2023-10-03,6,0.3054657586696342,0.2037283621837549,0.6325581395348837,-0.2583411606743523,-0.3292576419213974,-0.031055900621118,1.7036955530111093,1.064102564102564,1.9817708333333333,0.3454089723167246,0.2795746566238369,0.5646359583952452,0.8516882268779261,0.5159622302158273,1.699291961682632,-0.3454089723167246,-0.5646359583952452,-0.2795746566238369,0.4536671242545102,0.2509057971014492,1.585858585858586,0.1253502641519792,0.0498640072529465,0.3694267515923566,151,0.373824249391451,0.3799482713878707,0.35601902374279604,0.3619509638989335,0.33943973313205433,0.3292851497640301
181,2023-10-13,6,0.3444026114615308,0.2538071065989847,0.5917829865683434,-0.1628108936581761,-0.2449244060475162,0.0353430353430353,1.3961946726470895,0.931726907630522,1.648741418764302,0.362699386025124,0.29863301787592,0.547363031233999,1.1025039087691344,0.7354478912513072,1.9055291723202168,-0.362699386025124,-0.547363031233999,-0.29863301787592,0.547557112906388,0.3564912280701755,1.166780122532335,0.1624045774592195,0.1057367829021372,0.299642431466031,161,0.38544047731351755,0.3920291657243818,0.37291074563372084,0.3806126760166211,0.35944952776290173,0.3562703847785089
182,2023-10-18,6,0.4000090041576764,0.2924071082390953,0.5945786682380672,-0.1472875681592484,-0.225012309207287,0.0889336016096579,1.3530679322218384,0.8366592756836659,1.5806861499364675,0.4144199596794601,0.3499142367066895,0.5619047619047619,1.3522279745712655,0.8962614508541717,1.9807583474816075,-0.4144199596794601,-0.5619047619047619,-0.3499142367066895,0.6415706064216308,0.418864097363083,1.256562235393734,0.1825244491050627,0.1128205128205128,0.3237904380188949,166,0.3912485912745508,0.39803846467879245,0.38157089567125474,0.3900755679038307,0.37016390868209437,0.3708759740561378
183,2023-10-23,6,0.3800563606964279,0.2968645763842562,0.5255813953488372,-0.1435447840995697,-0.2221755564888702,0.0331125827814569,1.3403991707282144,0.935897435897436,1.5712742980561556,0.3649155297974616,0.3017296604740551,0.495575221238938,1.3781649401339535,0.9141331142152836,2.2664735698769007,-0.3649155297974616,-0.495575221238938,-0.3017296604740551,0.5983436295932647,0.4209097080787509,1.1382699868938402,0.1802947356404042,0.1232142857142857,0.3084069793791071,171,0.3970567052355841,0.4040269981573065,0.39035109244307115,0.3995953058928425,0.38129057324524085,0.38603965373464
184,2023-11-07,6,0.3976890914953953,0.2901985906470211,0.5774952664322424,-0.1191984755211697,-0.1961569255404323,0.0510383667722632,1.2759508167851212,0.9028801071667782,1.4880478087649402,0.3915948686131721,0.3220338983050847,0.5305651672433679,1.3053731961036004,0.8207236842105263,2.0466975178796805,-0.3915948686131721,-0.5305651672433679,-0.3220338983050847,0.6401443521471426,0.3894436519258202,1.2826409495548965,0.1855780639236662,0.1140350877192982,0.3231232739141351,186,0.41448104711868394,0.4218680057374694,0.4172408682109814,0.4282723663229371,0.4166342574713391,0.4334582795176569
185,2023-12-17,6,0.6113884296079451,0.459037711313394,0.8165016501650165,0.0302676018235799,-0.1226463104325699,0.2273534635879218,0.9476646980245784,0.6295224312590448,1.2795823665893271,0.572038091266025,0.4538386783284742,0.7343701399688958,1.778053812726999,1.2807233146067416,2.568214955217663,-0.572038091266025,-0.7343701399688958,-0.4538386783284742,1.5325727001939264,0.9046762589928056,2.9357249626307924,0.3592565008220152,0.2556894243641232,0.5113763521074226,226,0.4609459588069502,0.46853034501178775,0.48996302573317185,0.5020264584297773,0.5151873564657152,0.5506232898948014
187,2024-01-26,6,0.6728491120622472,0.5804943219772879,0.796321712874005,0.2024350807953635,0.1079483249397854,0.2995676343421865,0.6647639386442191,0.5389733840304183,0.8051383399209486,0.5668601916565017,0.492743607463718,0.6768100734522561,2.984972973090104,2.3289695945945947,3.9027951606174383,-0.5668601916565017,-0.6768100734522561,-0.492743607463718,1.8999059384683392,1.4905239687848382,2.8392638036809816,0.4132346402715909,0.3478510028653295,0.5093317278747742,266,0.5074108704952165,0.5138636938287253,0.5572280818409527,0.5648048594656869,0.5960860538851547,0.6165169620984017
189,2024-02-05,6,0.6811608361958648,0.5392354124748491,0.822,0.2232858970128352,0.1319884726224784,0.3646250715512307,0.6368314630909688,0.4656040268456375,0.7668024439918534,0.6007773258019915,0.4919551438322769,0.7250361794500724,2.231013339793947,1.8027856916745804,2.674337517433752,-0.6007773258019915,-0.7250361794500724,-0.4919551438322769,1.9380633357247503,1.3454384410983171,3.2428035043804755,0.4172899956357819,0.3416181914331042,0.5413600235501913,276,0.519027098417283,0.5249893762739941,0.572165104052482,0.5779359052085403,0.6104490929292368,0.6229497700770068
191,2024-02-20,6,0.7336648578566715,0.6446469248291572,0.8337992376111817,0.2454066343157378,0.155309325946445,0.3683409436834094,0.6071817405771822,0.4616240266963292,0.7311381074168798,0.6355329501320864,0.5687126561651277,0.7346153846153847,2.1634308982692416,1.8370291616038883,2.617905014065861,-0.6355329501320864,-0.7346153846153847,-0.5687126561651277,2.214405220196132,1.6551410373066422,3.226205191594561,0.4533462656486209,0.38671875,0.5431959345002824,291,0.5364514403003828,0.5415221588726729,0.5926051474101978,0.5953535295911162,0.6264717743597892,0.6260872326402378
193,2024-03-06,6,0.7090507019764624,0.6624113475177305,0.7756965581830952,0.2721094659042447,0.1838449111470113,0.3560782905369007,0.5728031090302641,0.4748411016949153,0.6894104803493449,0.6146894798089786,0.5780669144981413,0.6763783056925146,2.9554917552904647,2.5112188117034644,3.496048349604835,-0.6146894798089786,-0.6763783056925146,-0.5780669144981413,2.377967429691151,1.8516746411483247,3.115044247787611,0.4544966932322271,0.3956188968065453,0.5201698513800425,306,0.5538757821834827,0.5578680521882823,0.6102759749286539,0.6098314893345274,0.6355286253704042,0.6231997811893351
195,2024-03-26,6,0.7060162311325323,0.6299455105425255,0.794456289978678,0.2805351022150473,0.1847769932839676,0.379047619047619,0.5628408282285591,0.4502762430939226,0.6880813953488372,0.6338123963284621,0.5790681661693826,0.7122302158273381,2.397648414278452,1.9583149211960524,2.7639571883135665,-0.6338123963284621,-0.7122302158273381,-0.5790681661693826,2.3249045613170303,1.510231923601637,3.3957219251336896,0.4458301902258231,0.3162313432835821,0.5348258706467661,326,0.5771082380276158,0.5793718599465429,0.6287309660882026,0.6242489718071214,0.637043305943191,0.6144516498049413
197,2024-04-05,6,0.7295368553398611,0.6716417910447762,0.7963488843813388,0.3150630219044683,0.1811001005313801,0.3859154929577464,0.5214929355764911,0.4430894308943089,0.6933365758754864,0.649432876433551,0.6016985138004246,0.7092034029389018,2.4582764679860385,2.092882178484767,2.844903988183161,-0.649432876433551,-0.7092034029389018,-0.6016985138004246,2.526062535651705,1.575821104122991,3.420124481327801,0.4647357277841394,0.3423713235294117,0.5379822669542296,336,0.5887244659496824,0.5899991709702938,0.6354621569528414,0.6292752526589137,0.6337998099460282,0.6098782729374648
198,2024-04-10,6,0.7362492308406363,0.675198587819947,0.8066126013724267,0.3130228236039518,0.1987838424786448,0.3911404335532517,0.523958527359292,0.4376693766937669,0.6683574879227053,0.6643047399661408,0.6181506849315068,0.7344927536231884,2.158063892379712,1.9121140142517807,2.4807247494217424,-0.6643047399661408,-0.7344927536231884,-0.6181506849315068,2.4818683171160503,1.4306569343065694,3.443037974683544,0.4637398160391903,0.3374367992965487,0.5304606240713224,341,0.5945325799107156,0.5952816782683243,0.6381437929727443,0.631230917627973,0.6313568214771141,0.607900739963867
199,2024-04-25,6,0.7111513276889857,0.6355196770938446,0.759766338079591,0.3065378645206364,0.2027307806470762,0.3634724726112883,0.5313076351163444,0.4668429617575264,0.6628825271470878,0.6233763728152659,0.5572636433512682,0.6668932698844323,3.0614026156806387,2.424284523478744,3.5412026726057904,-0.6233763728152659,-0.6668932698844323,-0.5572636433512682,2.5103053225846885,1.5659268929503916,3.077512776831345,0.4547750633126357,0.3475298126064736,0.4994670645917715,356,0.6119569217938154,0.6110046073070365,0.6432475494389047,0.6348455235806131,0.6216502167248539,0.6042409248550342
200,2024-04-30,6,0.7004935977053844,0.617467248908297,0.7362929235439195,0.3093462929684349,0.1788669637173774,0.362030577408342,0.5281304432024295,0.4683958151700087,0.6965442764578834,0.6213095635921869,0.5549958018471872,0.6607077708865378,2.7298000571089505,2.1899417530899274,3.2619577308120133,-0.6213095635921869,-0.6607077708865378,-0.5549958018471872,2.3658501198125044,1.6589473684210527,2.794290512174644,0.4442241001971869,0.3655111891180342,0.4787302958324336,361,0.6177650357548488,0.616204052701481,0.6439113860786967,0.6352968838992807,0.6179362740035597,0.6039986541735516
