Fecha,temp,temp_arima
2020-04-21,304.4788,305.614978242282
2020-04-22,305.8406,304.37295167076803
2020-04-23,305.53708,305.9669337260496
2020-04-24,305.64676,305.5089225521144
2020-04-25,303.78937,305.65693497655536
2020-04-26,301.59933,303.6170605570369
2020-04-27,301.9512,301.3961607288899
2020-04-28,302.6668,301.9838428610552
2020-04-29,302.32333,302.7331859703048
2020-04-30,300.14304,302.2914664041076
2020-05-01,301.6351,299.9407752330969
2020-05-02,302.1181,301.77351790225407
2020-05-03,302.89468,302.1629077468659
2020-05-04,303.23697,302.96672306430867
2020-05-05,303.63925,303.2687241276909
2020-05-06,301.03555,303.6765693797292
2020-05-07,301.34705,300.7940056304044
2020-05-08,301.86176,301.3759477497903
2020-05-09,300.93213,301.90950947285575
2020-05-10,301.5766,300.8458885388842
2020-05-11,301.12213,301.6363872642291
2020-05-12,302.35184,301.0799689715981
2020-05-13,302.7844,302.4659197813632
2020-05-14,303.6316,302.8245284451021
2020-05-15,304.28613,303.71019445785663
2020-05-16,304.68936,304.34685052703134
2020-05-17,304.27435,304.72676751090836
2020-05-18,304.5363,304.2358496624704
2020-05-19,304.65604,304.5606010130259
2020-05-20,304.5245,304.66714823935763
2020-05-21,303.9682,304.51229707862785
2020-05-22,303.08994,303.91659223689135
2020-05-23,303.33026,303.0084641164339
2020-05-24,303.78394,303.3525544052315
2020-05-25,303.5909,303.8260277403687
2020-05-26,302.99518,303.5729917443996
2020-05-27,302.90344,302.93991525680553
2020-05-28,303.336,302.89492931118536
2020-05-29,298.90594,303.3761284451021
2020-05-30,300.09476,298.4949648300608
2020-05-31,300.75024,300.2050464298739
2020-06-01,301.04248,300.81104865821044
2020-06-02,302.2423,301.06959100609544
2020-06-03,303.07846,302.3536068961586
2020-06-04,302.8152,303.15603028078544
2020-06-05,303.1478,302.79077745871655
2020-06-06,304.055,303.17865518966374
2020-06-07,304.96124,304.13916063759154
2020-06-08,305.05167,305.04531157871577
2020-06-09,306.5643,305.0600591605571
2020-06-10,304.00046,306.70462617420645
2020-06-11,300.01437,303.7626134291416
2020-06-12,302.32413,299.64458177700914
2020-06-13,301.8994,302.53840565507437
2020-06-14,301.97922,301.85999794135336
2020-06-15,303.4419,301.9866248744406
2020-06-16,302.28058,303.57759232957716
2020-06-17,303.22815,302.17284473583794
2020-06-18,303.32816,303.31605574885657
2020-06-19,302.8025,303.33743789392145
2020-06-20,303.25565,302.7537346993426
2020-06-21,303.56754,303.2976885724478
2020-06-22,303.89044,303.5964739299586
2020-06-23,303.09235,303.92039532393994
2020-06-24,300.5083,303.01831146025637
2020-06-25,299.40753,300.2685785542676
2020-06-26,299.85153,299.30541193888706
2020-06-27,301.44434,299.8927197300382
2020-06-28,302.55334,301.59210444572557
2020-06-29,303.05786,302.6562215554332
2020-06-30,303.56146,303.10466414999746
2020-07-01,303.58017,303.6081788019082
2020-07-02,303.26736,303.5819057203807
2020-07-03,303.46826,303.2383407219521
2020-07-04,303.55853,303.4868974251456
2020-07-05,303.6686,303.5669043174112
2020-07-06,303.83963,303.67881115672367
2020-07-07,303.3351,303.8554963953343
2020-07-08,303.03094,303.28829492230597
2020-07-09,303.37402,303.00272317953056
2020-07-10,303.92844,303.40584741572405
2020-07-11,304.26053,303.9798733561437
2020-07-12,304.9562,304.291337877136
2020-07-13,304.32,305.0207370709362
2020-07-14,304.1787,304.2609799408777
2020-07-15,303.9351,304.16559164672435
2020-07-16,303.40985,303.9125013102763
2020-07-17,303.1778,303.36112273490414
2020-07-18,302.6324,303.1562727998753
2020-07-19,303.14645,302.5818034262099
2020-07-20,303.64035,303.1941382448787
2020-07-21,303.84164,303.6861689361844
2020-07-22,304.80978,303.86031360531393
2020-07-23,304.95105,304.89959402080893
2020-07-24,305.677,304.9641555701858
2020-07-25,304.56656,305.7443461363091
2020-07-26,301.5591,304.4635448562531
2020-07-27,298.2297,301.2800989515751
2020-07-28,299.08682,297.9208326865109
2020-07-29,297.81494,299.16633473290614
2020-07-30,301.3455,297.69694812197974
2020-07-31,302.33472,301.673028858747
2020-08-01,302.14246,302.42648960528913
2020-08-02,301.3549,302.1246241047362
2020-08-03,302.63678,301.2818383247998
2020-08-04,303.45355,302.7556995746427
2020-08-05,303.1916,303.52932147703444
2020-08-06,302.85757,303.16729898697406
2020-08-07,302.44427,302.82658214971923
2020-08-08,300.66782,302.40592829859287
2020-08-09,299.17487,300.5030193334992
2020-08-10,300.425,299.03636953274656
2020-08-11,301.69678,300.5409741378663
2020-08-12,302.1008,301.814762601054
2020-08-13,302.3318,302.1382807989415
2020-08-14,302.5239,302.35322979197935
2020-08-15,301.94864,302.5417210521179
2020-08-16,301.2922,301.8952733240951
2020-08-17,301.4843,301.23130228291376
2020-08-18,301.96854,301.5021210521179
2020-08-19,302.3927,302.0134627812471
2020-08-20,303.30072,302.43204917993916
2020-08-21,303.50293,303.38495670871464
2020-08-22,303.00745,303.5216889534032
2020-08-23,301.30255,302.96148448774926
2020-08-24,302.0693,301.14438700283307
2020-08-25,301.12122,302.1404311385288
2020-08-26,302.93732,301.0332669386157
2020-08-27,302.66476,303.1057989836089
2020-08-28,303.33112,302.63947470085765
2020-08-29,303.28143,303.39293799213567
2020-08-30,303.8469,303.2768202754829
2020-08-31,304.45218,303.89935846091146
2020-09-01,304.96667,304.5083316211656
2020-09-02,304.00845,305.0143990635301
2020-09-03,303.45337,303.91955625424055
2020-09-04,301.4049,303.40187541587926
2020-09-05,298.1874,301.21486412997444
2020-09-06,299.45865,297.8889136117165
2020-09-07,301.28488,299.57658343313295
2020-09-08,301.22473,301.45429874028747
2020-09-09,301.80066,301.2191499048158
2020-09-10,299.1165,301.85408883157857
2020-09-11,299.1068,298.8674913833799
2020-09-12,301.95306,299.1059001342762
2020-09-13,302.80054,302.2171065788705
2020-09-14,301.86288,302.87916043336213
2020-09-15,301.39914,301.7758935984964
2020-09-16,301.79254,301.356118996829
2020-09-17,301.05673,301.8290355851284
2020-09-18,301.40018,300.9884691548212
2020-09-19,301.1891,301.43204174049913
2020-09-20,301.04767,301.16951817969266
2020-09-21,301.43192,301.0345495866682
2020-09-22,301.94693,301.4675667427189
2020-09-23,302.54303,301.99470730375447
2020-09-24,302.78506,302.5983299956661
2020-09-25,301.86816,302.8075130413539
2020-09-26,302.10104,301.78309949668466
2020-09-27,302.79712,302.1226441989444
2020-09-28,301.8797,302.86169510649773
2020-09-29,298.8631,301.7945912564603
2020-09-30,297.0577,298.58325103686207
2020-10-01,297.69418,296.8902136517771
2020-10-02,298.2092,297.75322603462774
2020-10-03,299.86478,298.25697823145106
2020-10-04,300.39026,300.01836759742486
2020-10-05,299.59354,300.4390086021182
2020-10-06,299.69525,299.51962855469367
2020-10-07,300.8564,299.70468560234724
2020-10-08,302.2291,300.9641194933195
2020-10-09,302.67386,302.3564449153681
2020-10-10,303.08835,302.7151202349815
2020-10-11,302.27142,303.12680209730524
2020-10-12,301.66678,302.1956336798196
2020-10-13,300.37656,301.61068775141825
2020-10-14,301.568,300.25686672637414
2020-10-15,302.0825,301.678529486389
2020-10-16,298.58246,302.13022999122666
2020-10-17,299.20883,298.2577624713449
2020-10-18,300.43018,299.26693813334236
2020-10-19,300.85474,300.54348422698683
2020-10-20,300.84598,300.89412628780406
2020-10-21,301.53293,300.8451673377587
2020-10-22,301.81586,301.5966581194814
2020-10-23,301.86707,301.84210732053987
2020-10-24,301.70694,301.87182073440374
2020-10-25,301.47528,301.6920847939842
2020-10-26,300.00287,301.4537889800436
2020-10-27,298.5209,299.8662750216091
2020-10-28,295.5955,298.38341814363804
2020-10-29,295.30328,295.3241116300592
2020-10-30,294.41666,295.2761708492978
2020-10-31,295.3962,294.3344085620575
2020-11-01,296.56708,295.4870715949586
2020-11-02,296.02353,296.6757021421331
2020-11-03,294.83417,295.973105050085
2020-11-04,295.94397,294.72383347450847
2020-11-05,297.04514,296.046925771163
2020-11-06,297.2483,297.14729516897785
2020-11-07,296.98633,297.2671470845823
2020-11-08,298.34982,296.96202713158084
2020-11-09,298.53278,298.4763105067788
2020-11-10,299.4615,298.54975313740493
2020-11-11,300.22916,299.54765704072315
2020-11-12,300.19928,300.3003755589214
2020-11-13,299.73642,300.196508042492
2020-11-14,299.79828,299.69348063413184
2020-11-15,299.6978,299.80401873130666
2020-11-16,296.82336,299.6884785043373
2020-11-17,297.36862,296.55669917204733
2020-11-18,296.0083,297.41920358603744
2020-11-19,296.69482,295.8821035730506
2020-11-20,297.76572,296.75850822852664
2020-11-21,296.19202,297.8650670313016
2020-11-22,297.85825,296.04602838252003
2020-11-23,297.02115,298.0128255943278
2020-11-24,297.23398,296.94349251573203
2020-11-25,298.1333,297.25372416721626
2020-11-26,299.3143,298.21672961265307
2020-11-27,299.13452,299.4238609711151
2020-11-28,299.22574,299.117841870121
2020-11-29,295.3615,299.2342024485902
2020-11-30,290.32828,295.00301576035406
2020-12-01,290.65158,289.8613498805792
2020-12-02,294.27493,290.68157243180485
2020-12-03,291.13724,294.6110669557069
2020-12-04,287.98083,290.8461575584605
2020-12-05,290.0396,287.68801091038324
2020-12-06,288.34537,290.2305913975467
2020-12-07,290.606,288.18819685512926
2020-12-08,291.56552,290.8157178815681
2020-12-09,292.22232,291.65453434632036
2020-12-10,293.42346,292.2832511141646
2020-12-11,295.61493,293.53488935211277
2020-12-12,296.31207,295.81823193172704
2020-12-13,298.2806,296.3767434423397
2020-12-14,291.71222,298.4632198632254
2020-12-15,293.0047,291.1028736058823
2020-12-16,292.43045,293.12460293306253
2020-12-17,290.42343,292.377177021454
2020-12-18,293.95505,290.23723943247467
2020-12-19,296.25656,294.282677194589
2020-12-20,294.85492,296.4700703053608
2020-12-21,294.3715,294.72489033060646
2020-12-22,296.03735,294.326653289876
2020-12-23,297.27936,296.19189034185615
2020-12-24,290.18585,297.3945808482089
2020-12-25,288.36044,289.5277874731459
2020-12-26,289.52228,288.19109733083553
2020-12-27,292.77136,289.63006350438644
2020-12-28,293.97302,293.07277605421734
2020-12-29,293.9639,294.0844975923372
2020-12-30,295.2257,293.9630539406803
2020-12-31,294.08643,295.3427567598248
2021-01-01,290.4539,293.98074030689054
2021-01-02,288.50647,290.11691141879356
2021-01-03,291.6359,288.325807576648
2021-01-04,294.5016,291.92621616412936
2021-01-05,294.11908,294.7674500211046
2021-01-06,296.67245,294.08359374879683
2021-01-07,292.51617,296.9093252724947
2021-01-08,291.7801,292.13059330819107
2021-01-09,290.80133,291.711815034709
2021-01-10,292.46768,290.71052983768135
2021-01-11,284.1235,292.62226672668726
2021-01-12,285.03165,283.3494132396619
2021-01-13,288.99768,285.1158987687707
2021-01-14,291.77396,289.3656072635662
2021-01-15,291.3098,292.0315145579064
2021-01-16,289.46384,291.2667400335709
2021-01-17,292.8446,289.29259091427633
2021-01-18,294.59076,293.1582319633422
2021-01-19,295.84195,294.75275067343125
2021-01-20,293.90515,295.9580224737083
2021-01-21,295.9439,293.72547371815773
2021-01-22,296.25726,296.13303414890845
2021-01-23,297.20627,296.28633030136206
2021-01-24,296.63165,297.29430933717015
2021-01-25,299.629,296.57834269667893
2021-01-26,298.03436,299.90706314713964
2021-01-27,294.90686,297.88642578579254
2021-01-28,293.17188,294.6167228813188
2021-01-29,294.57495,293.01092649139264
2021-01-30,296.9357,294.70511233001054
2021-01-31,297.4105,297.1547059801524
2021-02-01,293.41522,297.45454703563547
2021-02-02,292.0627,293.04457922381306
2021-02-03,293.315,291.9372271764161
2021-02-04,295.68674,293.4311754480334
2021-02-05,296.91736,295.9067655187405
2021-02-06,298.01776,297.0315242017558
2021-02-07,295.88882,298.11984373633794
2021-02-08,296.69656,295.69131895525334
2021-02-09,298.10886,296.77149376698435
2021-02-10,298.63315,298.2398785939931
2021-02-11,297.11053,298.6817882062201
2021-02-12,288.17014,296.96927705686767
2021-02-13,287.7263,287.34074303933295
2021-02-14,288.48358,287.68512511310774
2021-02-15,282.08594,288.55383260982734
2021-02-16,285.5773,281.4924330980145
2021-02-17,290.4102,285.9011922879868
2021-02-18,286.87964,290.8585465006792
2021-02-19,284.35666,286.552111141253
2021-02-20,287.52515,284.12260399754103
2021-02-21,292.23694,287.81908974713673
2021-02-22,295.06238,292.6740511668844
2021-02-23,296.22238,295.32449511450255
2021-02-24,297.0701,296.32999280820786
2021-02-25,298.4218,297.14874269808104
2021-02-26,299.2998,298.5471967524609
2021-02-27,299.703,299.3812517634539
2021-02-28,300.51038,299.74040472781843
2021-03-01,298.73462,300.58528036990595
2021-03-02,291.42883,298.56988334456616
2021-03-03,294.4964,290.7510743292438
2021-03-04,296.37335,294.7809774328227
2021-03-05,298.1782,296.54747401755674
2021-03-06,295.84744,298.34563532490864
2021-03-07,294.21243,295.6312161820184
2021-03-08,294.26303,294.0607506745276
2021-03-09,296.70407,294.2677241449098
2021-03-10,297.75308,296.9305244563343
2021-03-11,298.6008,297.850396303395
2021-03-12,299.55954,298.679442698081
2021-03-13,299.09457,299.64848198598384
2021-03-14,301.1728,299.05143489014444
2021-03-15,300.8693,301.365596695174
2021-03-16,302.13074,300.84114440750767
2021-03-17,302.14044,302.24776336274635
2021-03-18,297.81088,302.1413398657238
2021-03-19,295.9443,297.40922818111676
2021-03-20,295.05554,295.7711380038408
2021-03-21,295.79175,294.9730900349803
2021-03-22,298.4548,295.8600479530437
2021-03-23,301.56277,298.70185024905
2021-03-24,303.0851,301.8510953271775
2021-03-25,300.936,303.2263260399303
2021-03-26,299.64365,300.7366287188624
2021-03-27,300.70325,299.5237591269935
2021-03-28,297.7152,300.8015487341182
2021-03-29,295.53583,297.43799961071926
2021-03-30,298.84467,295.33365058118613
2021-03-31,301.10358,299.1516299692333
2021-04-01,293.35434,301.31313831774906
2021-04-02,292.68756,292.63544562251985
2021-04-03,295.74414,292.62570304460615
2021-04-04,296.60144,296.02769789423456
2021-04-05,298.2353,296.6809714314454
2021-04-06,299.7187,298.3868726403608
2021-04-07,302.44177,299.85631451697895
2021-04-08,303.11703,302.6943882841782
2021-04-09,304.94296,303.1796736421297
2021-04-10,305.7898,305.11235090938885
2021-04-11,303.01416,305.8683610607783
2021-04-12,302.59915,302.75666481467744
2021-04-13,303.4166,302.5606496624704
2021-04-14,303.32498,303.4924345604048
2021-04-15,303.12186,303.3164804435448
2021-04-16,304.9887,303.1030166262042
2021-04-17,297.6618,305.1618861162714
2021-04-18,292.61584,296.9820859616738
2021-04-19,295.87372,292.1477279950821
2021-04-20,299.22385,296.17595242724514
2021-04-21,298.70792,299.5346404285875
2021-04-22,299.73633,298.6600573481563
2021-04-23,303.23727,299.8317352483527
2021-04-24,303.7612,303.5620510213512
2021-04-25,302.75085,303.80980480914167
2021-04-26,302.5886,302.6571201717476
2021-04-27,303.44586,302.5735481223002
2021-04-28,304.5444,303.52538772065884
2021-04-29,304.3317,304.64631118476615
2021-04-30,302.30316,304.31196789283985
2021-05-01,299.69907,302.11497302934305
2021-05-02,304.1274,299.45748945023615
2021-05-03,297.15366,304.5382146784235
2021-05-04,306.54736,296.50670849559333
2021-05-05,303.40848,307.4188103762608
2021-05-06,302.91275,303.11728716256243
2021-05-07,301.57034,302.86676129533373
2021-05-08,302.24506,301.4458050777014
2021-05-09,303.53674,302.30765354651214
2021-05-10,303.64645,303.65656871733273
2021-05-11,302.47464,303.6566277596453
2021-05-12,298.4179,302.365931582081
2021-05-13,298.7395,298.0415576003713
2021-05-14,299.90866,298.769334723379
2021-05-15,301.2402,300.01712257831406
2021-05-16,302.2479,301.36372651606996
2021-05-17,303.9124,302.3413839886475
2021-05-18,304.17343,304.0668151028121
2021-05-19,303.50708,304.19764566493666
2021-05-20,302.18393,303.4452629355609
2021-05-21,303.243,302.0611818213963
2021-05-22,301.8997,303.3412495661972
2021-05-23,302.0809,301.775082512702
2021-05-24,302.7652,302.0977098627994
2021-05-25,303.01706,302.82868227987643
2021-05-26,303.29828,303.04042496713384
2021-05-27,304.1152,303.32436868441744
2021-05-28,304.0941,304.1909853924838
2021-05-29,301.994,304.0921425601266
2021-05-30,300.58093,301.7991744323126
2021-05-31,301.93118,300.449839973367
2021-06-01,300.77042,302.0564422364506
2021-06-02,299.5491,300.6627366868488
2021-06-03,298.18597,299.43579855610307
2021-06-04,300.06146,298.05951289029963
2021-06-05,302.6941,300.23544857384985
2021-06-06,304.02563,302.93832912362103
2021-06-07,304.30725,304.14915558837333
2021-06-08,304.43658,304.33337579228237
2021-06-09,303.75003,304.44857790041857
2021-06-10,301.67047,303.6863389883835
2021-06-11,301.90164,301.4775499211752
2021-06-12,301.1142,301.9230855628219
2021-06-13,299.519,301.0411494571593
2021-06-14,301.9095,299.3710138347817
2021-06-15,302.8974,302.1312658776043
2021-06-16,302.02927,302.98904714933497
2021-06-17,300.53494,301.9487338731125
2021-06-18,301.311,300.3963115106127
2021-06-19,301.74396,301.3829948240843
2021-06-20,304.40686,301.784125552967
2021-06-21,305.58652,304.6538963336007
2021-06-22,301.04495,305.6959566597677
2021-06-23,302.17505,300.6236300850235
2021-06-24,302.23468,302.2798889953067
2021-06-25,301.88058,302.2402118549599
2021-06-26,301.8595,301.8477302625979
2021-06-27,300.6083,301.85754441551984
2021-06-28,299.4969,300.49222659859504
2021-06-29,299.85922,299.3937957973773
2021-06-30,298.8502,299.8928323040258
2021-07-01,300.4637,298.7565935553983
2021-07-02,301.52176,300.61338385003745
2021-07-03,301.61258,301.6199158688383
2021-07-04,302.50967,301.62100534072533
2021-07-05,301.9542,302.5928927363063
2021-07-06,300.2076,301.902669235711
2021-07-07,298.411,300.0455685079173
2021-07-08,300.6208,298.2443300248049
2021-07-09,298.65173,300.825802399636
2021-07-10,300.246,298.469060041157
2021-07-11,301.08295,300.3938998894324
2021-07-12,301.15268,301.1605935688186
2021-07-13,299.50742,301.15914882854855
2021-07-14,300.69757,299.3547897854896
2021-07-15,300.93973,300.80797981352464
2021-07-16,301.16025,300.96219510141003
2021-07-17,301.9266,301.18070756591896
2021-07-18,301.96695,301.9976940306639
2021-07-19,302.2994,301.9706932558717
2021-07-20,302.72266,302.3302412742144
2021-07-21,301.8947,302.7619256872432
2021-07-22,300.9457,301.817890430445
2021-07-23,301.84323,300.85766159052645
2021-07-24,302.84216,301.92649355495763
2021-07-25,302.60956,302.93483039870955
2021-07-26,302.93195,302.58798177656104
2021-07-27,303.0525,302.9618580114122
2021-07-28,301.7714,303.063683382784
2021-07-29,301.25626,301.6525527856939
2021-07-30,301.56854,301.2084706361895
2021-07-31,302.12244,301.59751011012685
2021-08-01,303.07132,302.17382511591927
2021-08-02,302.9497,303.1593472771141
2021-08-03,302.0007,302.9384173536774
2021-08-04,301.84973,301.91266159052645
2021-08-05,302.7977,301.8357245640904
2021-08-06,302.22293,302.88564285672146
2021-08-07,302.6356,302.1696087812296
2021-08-08,302.13147,302.67388325651996
2021-08-09,302.01993,302.0847020301708
2021-08-10,302.09097,302.0095824718728
2021-08-11,302.34216,302.0975603568061
2021-08-12,301.81787,302.3654628114601
2021-08-13,302.24203,301.7692317937799
2021-08-14,303.25,302.28137917993917
2021-08-15,302.9578,303.3435090364563
2021-08-16,303.16956,302.9306927046911
2021-08-17,303.33047,303.18920490367765
2021-08-18,303.21988,303.34539756635235
2021-08-19,303.472,303.209620603052
2021-08-20,301.38367,303.495389087246
2021-08-21,298.87106,301.1899363312372
2021-08-22,299.11362,298.6379660189386
2021-08-23,301.39297,299.13612220927496
2021-08-24,301.4842,301.60442452964537
2021-08-25,301.1612,301.4926633762869
2021-08-26,301.0304,301.13123539909384
2021-08-27,300.9798,301.01826572817794
2021-08-28,301.33282,300.97510585509025
2021-08-29,300.6471,301.3655695461669
2021-08-30,301.41476,300.5834859872032
2021-08-31,302.01047,301.48597555892144
2021-09-01,301.9296,302.0657338154979
2021-09-02,300.98096,301.922097717414
2021-09-03,301.2841,300.89295498760487
2021-09-04,301.04178,301.31222219541394
2021-09-05,301.89932,301.01930005544403
2021-09-06,302.01166,301.97887369616427
2021-09-07,302.37476,302.022081743857
2021-09-08,301.92056,302.4084446643623
2021-09-09,302.30438,301.8784240194069
2021-09-10,302.24463,302.3399868517641
2021-09-11,299.93384,302.2390870126806
2021-09-12,301.15515,299.71946879217353
2021-09-13,301.6302,301.26845051620035
2021-09-14,303.12338,301.674270228051
2021-09-15,302.4986,303.26190180427574
2021-09-16,301.27805,302.44063937042057
2021-09-17,300.85413,301.164819988743
2021-09-18,301.79333,300.8148030847797
2021-09-19,302.31842,301.88045926678353
2021-09-20,302.70264,302.3671324219499
2021-09-21,302.41998,302.738283959629
2021-09-22,298.83868,302.39375772726896
2021-09-23,299.62613,298.50644400859056
2021-09-24,299.69754,299.6991814705373
2021-09-25,301.0092,299.7041646815812
2021-09-26,301.36365,301.1308822551844
2021-09-27,301.94968,301.3965322067839
2021-09-28,301.72757,302.0040458051673
2021-09-29,301.49625,301.70696493031807
2021-09-30,300.45734,301.4747905217287
2021-10-01,299.5904,300.3609606701937
2021-10-02,298.75366,299.50997426901057
2021-10-03,299.29895,298.6760359128105
2021-10-04,299.7639,299.3495363691273
2021-10-05,299.35095,299.8070332544623
2021-10-06,299.78528,299.31264076797464
2021-10-07,300.19977,299.8255726474043
2021-10-08,300.21063,300.23822209730525
2021-10-09,300.95773,300.211637478532
2021-10-10,301.2713,301.02703821466565
2021-10-11,302.21048,301.30038978299115
2021-10-12,302.4228,302.2976074113903
2021-10-13,302.3933,302.4424968546885
2021-10-14,302.66705,302.39056329496367
2021-10-15,301.87073,302.6924456950405
2021-10-16,296.71442,301.7968556625585
2021-10-17,296.52402,296.23607086285307
2021-10-18,297.19077,296.50635665630796
2021-10-19,298.45245,297.25262417230397
2021-10-20,300.00717,298.5694956274653
2021-10-21,300.48273,300.1514008492905
2021-10-22,299.52493,300.52684754057873
2021-10-23,300.14084,299.4360752174987
2021-10-24,300.5251,300.1979777626753
2021-10-25,300.2842,300.5607476704155
2021-10-26,301.83853,300.2618517883644
2021-10-27,303.16113,301.9827246691222
2021-10-28,299.21713,303.2838271552895
2021-10-29,297.40167,298.85124645209316
2021-10-30,297.72498,297.2332503889749
2021-10-31,297.82718,297.7549733595015
2021-11-01,298.5444,297.83666105948174
2021-11-02,298.29254,298.6109362571576
2021-11-03,297.99112,298.26917503286614
2021-11-04,294.30948,297.9631573684052
2021-11-05,294.4607,293.9679355006806
2021-11-06,295.34998,294.4747286283251
2021-11-07,296.1686,295.4324782052441
2021-11-08,296.93588,296.24454310090965
2021-11-09,297.15918,297.0070603064498
2021-11-10,297.51367,297.17989546558
2021-11-11,298.2809,297.54655591757034
2021-11-12,298.877,298.35207566796663
2021-11-13,295.70908,298.93229999566614
2021-11-14,296.5277,295.4151931315707
2021-11-15,296.47858,296.6036431009096
2021-11-16,295.77264,296.4740231541904
2021-11-17,295.89505,295.70715018463255
2021-11-18,294.82587,295.9064059343558
2021-11-19,293.8187,294.7266825325175
2021-11-20,296.58383,293.7252651792735
2021-11-21,298.17944,296.8403501761723
2021-11-22,295.77832,298.32746420077984
2021-11-23,295.77963,295.55556890858264
2021-11-24,296.91016,295.7797515282575
2021-11-25,297.18353,297.01503888626144
2021-11-26,291.60486,297.2088904425688
2021-11-27,294.54156,291.0873286683059
2021-11-28,293.8169,294.81399666712423
2021-11-29,294.3319,293.7496735365552
2021-11-30,294.4433,294.37967637605783
2021-12-01,295.79727,294.4536345403745
2021-12-02,296.44342,295.9228773395942
