Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,Evapotranspiration,Kc,ETc,Dia,gndvi_mean_pred_1,gndvi_mean_pred_2,gndvi_mean_pred_3,gndvi_mean_pred_4,gndvi_mean_pred_5,gndvi_mean_pred_6,gndvi_mean_pred_7,gndvi_mean_pred_8,gndvi_mean_pred_9
5,2022-03-22,5,0.2544054618444665,0.2091481604242625,0.3717542748575047,-0.1164238361358028,-0.2,0.0103499260719566,1.2648879604176104,0.9795121951219512,1.5,0.4132004651399478,0.3698630136986301,0.4603174603174603,0.4482536530855966,0.3591348890153671,0.7789658906334597,5.8426514,0.4625662811211365,2.702613529985202,0,0.3850887164515845,0.2226028120745857,0.2428979888078122,0.28758493616176395,0.32020033346512267,0.0010802493839656988,1.3394671596259477e-11,6.822550327894809e-16,2.2522698685397257e-20
6,2022-03-27,5,0.124073172547268,-0.0357698289269051,0.2648845686512758,-0.4214001030103284,-0.6805755395683454,-0.0695332171218283,2.550476002471481,1.149458784346378,5.261261261261262,0.2829252641250686,0.1206225680933852,0.4163265306122449,0.3462657595199199,-0.1212121212121212,4.7368421052631575,5.480632,0.3126841484293582,1.7137067497746905,5,0.3879208933958855,0.2412182407126337,0.25757549170694666,0.2873930081403103,0.30457528823296753,0.07427569712597064,0.0002815679743902079,1.0853437215410316e-05,3.2845619210303914e-07
7,2022-04-06,5,0.1601391197747635,0.1137884872824631,0.225635593220339,-0.2210273259241066,-0.3225492106801793,-0.1088550479413423,1.5703122976933936,1.2443037974683544,1.9522439585730724,0.1657962528827238,0.0910307898259705,0.2533733133433283,inf,-1555.0,inf,7.032402,0.354159987740978,2.4905954061096294,15,0.3935852472844875,0.2772197127186311,0.286572918998876,0.29237200319611173,0.28740806382225237,0.18860698286688515,0.006644588286571548,0.0007701179907778018,7.021718603044995e-05
8,2022-04-11,5,0.2046230312834111,0.1477777777777777,0.3150859325270528,-0.293764578941558,-0.3789233007690709,-0.152949614488076,1.8381081035572184,1.361134631668078,2.220214190093708,0.2807146496188504,0.2214960058097313,0.3943329397874852,0.6281405619190572,0.3273040482342808,1.0477941176470589,6.4632335,0.4053164859759227,2.619655090261864,20,0.3964174242287885,0.29460575608658063,0.3008764918200035,0.29728141946850634,0.284965618413166,0.2326275001808105,0.014719772281623416,0.0022769121221957373,0.0002773895858289222
9,2022-04-16,5,0.2219159094102395,0.1596516690856313,0.3369434416365824,-0.2718341320040223,-0.3727428245580688,-0.1232466803815223,1.7542993468553725,1.2811433447098977,2.1884848484848485,0.2873813990641148,0.2328663385081408,0.3827006845052894,0.8574063937033968,0.4026354319180087,1.5430861723446894,5.9641294,0.4252032958217754,2.535967477587548,25,0.3992496011730895,0.31158200436449734,0.31503906971012796,0.3036353473658774,0.28605548171213097,0.26958315818357054,0.026844363617779338,0.005195243651557224,0.0007928613555462346
10,2022-05-01,5,0.3069550267646751,0.2013949433304272,0.4504373177842565,-0.194716072006403,-0.3397769516728624,-0.0441988950276243,1.492835479539893,1.092485549132948,2.029279279279279,0.3062910695466037,0.2204042348411934,0.4022834116856951,1.6376382482300254,-111.07142857142858,11.629464285714286,4.557532,0.5229982807793764,2.383581400596993,40,0.4077461320059925,0.36005197865805044,0.3565990759361466,0.33015693275751773,0.30669323341643523,0.3486522813535782,0.08894425430742357,0.027610183767201105,0.006787820017528414
11,2022-05-11,5,0.3342350318330828,0.1277693474962064,0.5352112676056338,-0.1327357924666336,-0.2733588051406738,0.105383131685078,1.317168492322362,0.8093274111675127,1.7523900573613769,0.3397491661595549,0.1454912129069432,0.4595701125895599,1.6046818701345502,-294.44444444444446,474.1666666666666,5.340196,0.5543702866080452,2.960445987063137,50,0.4134104858945945,0.39031631940358835,0.3834508826915267,0.35290571153603656,0.33147034261486874,0.38353622079651967,0.14994768483977972,0.05826373267405608,0.017991260937716348
12,2022-05-16,5,0.3748044108325161,0.2305140961857379,0.5641321932054542,-0.1032648341815347,-0.238580404143318,0.173510913799482,1.238646062000181,0.7042875157629256,1.626672613737734,0.3793965019008559,0.2147308781869688,0.4966828836797877,1.4167435912482322,-648.5714285714287,134.44444444444446,6.634955,0.6010250724573934,3.9877743096265448,55,0.41624266283889555,0.40483379714130807,0.396595799493126,0.36547333015631434,0.34623473792538206,0.39771130839092406,0.1850808708104864,0.07915199939899488,0.026952780251983704
13,2022-05-21,5,0.3871886430673221,0.2680851063829787,0.5334436303474356,-0.1039308238721035,-0.2315847194297203,0.0256743581410464,1.237603832785137,0.949936628643853,1.6027592768791628,0.3774184832473706,0.2954279015240328,0.4832491968793024,1.603373209861566,0.8928033724781692,2.545269064014282,6.268201,0.6152669395274204,3.856616845612716,60,0.41907483978319654,0.41894147978899493,0.40954249086288663,0.37869886125115326,0.36221522341905377,0.4104274707956869,0.22254434639649218,0.10387571171635944,0.03868625802617679
15,2022-06-05,5,0.4424095764029713,0.2826873385012919,0.5873198847262248,-0.0835925399008746,-0.2183908045977011,0.0858034321372854,1.186683052568824,0.8419540229885057,1.5588235294117647,0.4303886240116606,0.3437688139674895,0.5196280991735537,1.474413622334246,0.7597559571773915,2.386865342163355,6.74893,0.678771012863417,4.5809780518443,75,0.4275713706160995,0.45880575719185873,0.44711145452279966,0.42134961527197345,0.41501641910269343,0.4438848913205554,0.34257025838920496,0.2000159023813613,0.09386743524696599
16,2022-06-10,5,0.5101435798738206,0.3298479087452471,0.6948383437322745,-0.032895677490997,-0.2104487044449125,0.1456500488758553,1.0735852483868695,0.7457337883959044,1.533084311632871,0.4720470592378695,0.3588732394366197,0.588937093275488,1.4712308736767716,0.7673702726473175,2.186287192755498,6.6018114,0.7566651168548937,4.995360394434969,80,0.43040354756040056,0.47127425947941437,0.4591834863068688,0.4362501931496548,0.4335120680161619,0.4544945045728946,0.3829759362825753,0.2384957148532491,0.11972303407160317
