Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,Evapotranspiration,Kc,ETc,Dia,gndvi_mean_pred_1,gndvi_mean_pred_2,gndvi_mean_pred_3,gndvi_mean_pred_4,gndvi_mean_pred_5,gndvi_mean_pred_6,gndvi_mean_pred_7,gndvi_mean_pred_8,gndvi_mean_pred_9
13,2022-05-16,6,0.2364186103951326,0.0986842105263157,0.4222524668254508,-0.0604104884498317,-0.2589285714285714,0.1288343558282208,1.1409463245701994,0.7717391304347826,1.6987951807228916,0.2579127964545175,0.1415929203539823,0.4025974025974026,1.0325327714078187,-147.6923076923077,31.96808510638298,6.634955,0.4418814019544025,2.9318632173043726,0,0.39531203292334693,0.23813312131716308,0.22971063808868875,0.2631768836611331,0.28386882017204307,0.002000331787688236,8.813562168011792e-07,1.677542340824534e-15,7.695327480364262e-20
14,2022-05-21,6,0.2039956619891208,0.1851851851851851,0.2482269503546099,-0.2003323329638124,-0.241251056635672,-0.121501272264631,1.5029394962778322,1.276611151339609,1.6359180035650625,0.2983337187082667,0.2698961937716263,0.3457127252867286,0.5622190429240793,0.4444662480376766,0.7111733582321818,6.268201,0.4045950112874889,2.5360828543472493,5,0.39912039272335414,0.2592994310381883,0.25260187974562043,0.27552377941564155,0.2874391091726622,0.11051959854229823,0.012471964194657178,1.704883589463954e-05,6.07141771337145e-07
15,2022-05-26,6,0.1843784033920917,0.1442786069651741,0.2772630078403421,-0.1985582141233753,-0.2583792957148918,-0.0321361058601134,1.4999101175394447,1.06640625,1.696796338672769,0.2699340107036055,0.2390468870099923,0.3570617190458159,0.6116342780797162,0.3542757417102966,1.9496587030716723,5.0353475,0.3820351639009054,1.9236798074605144,10,0.4029287525233613,0.2799188082995213,0.27481327445921133,0.2886545732230982,0.2936220748093214,0.1965684973945635,0.04470119143992541,0.0002529127918839264,1.8033047163211648e-05
16,2022-06-05,6,0.2202875196401295,0.1615839781520255,0.3462783171521035,-0.2180439414782518,-0.2651039947177286,-0.0988716771849302,1.559746824180062,1.2194397283531409,1.7214734950584007,0.3223053283607522,0.2810707456978967,0.4320137693631669,0.5264633981595753,0.3697916666666667,0.8582326764144945,6.74893,0.4233306475861489,2.857028907413588,20,0.4105454721233757,0.31951676544311125,0.31721284671559724,0.3168697044034031,0.3125668290249897,0.3156290841601156,0.14334496002189762,0.0034773064814332968,0.0004968384382700514
17,2022-06-10,6,0.2309275762870618,0.1678097850937357,0.3565034228541338,-0.2161707532605212,-0.2634671890303623,-0.1052438577191052,1.553531417909023,1.2352459016393442,1.7154255319148937,0.3301236395819195,0.282,0.4439461883408072,0.5148779082110656,0.3594515181194907,0.8137334414706677,6.6018114,0.435566712730121,2.875529289562238,25,0.4143538319233829,0.33849534532536796,0.33740918608800563,0.33176299328734477,0.3247438453289691,0.3548377040043264,0.20014976700608977,0.007856162538569255,0.0014044377791693067
18,2022-06-25,6,0.362463153933948,0.2085790884718498,0.5774936061381074,-0.1702428785585432,-0.2685031530036508,0.0153791762418242,1.4191257560851014,0.9697075208913648,1.734119782214156,0.3848302164749567,0.2851445663010967,0.5214602861371485,1.1510846394066256,0.571890620405763,2.1972318339100347,5.834705,0.5868326270240402,3.423995263060302,40,0.4257789113234045,0.39214949021398565,0.3940333881597725,0.3785068873665729,0.36894604615692167,0.420923317155641,0.3628451902158445,0.0404530314619446,0.011602566645526486
20,2022-07-05,6,0.3810057779010622,0.2459189046866772,0.5317220543806647,-0.1267040069851907,-0.2256985109586749,-0.0039355992844364,1.295603361244938,1.0079022988505748,1.582973206568712,0.3899403860856654,0.3067331670822942,0.4875305623471883,1.3624498935405398,0.8136439267886855,2.3210657033190336,5.821026,0.6081566445862215,3.5400956402091546,50,0.4333956309234189,0.42518425784127034,0.42851965198446873,0.41055466594832546,0.4025115466262323,0.4406323036762826,0.448182208582947,0.08343608240981965,0.029964685352025563
21,2022-07-10,6,0.3923228301696508,0.2333864965443912,0.5461215932914046,-0.1135865055328603,-0.2282758620689655,-0.0005381165919282,1.2622464818906285,1.0010768126346017,1.5915996425379804,0.4027650061527861,0.2992992992992993,0.514672110232202,1.109115931281116,0.5734987105489378,1.6371315004968532,6.6173306,0.6211712546950984,4.110495551534268,55,0.4372039907234261,0.4408812429653744,0.4447960653742923,0.4266105141961327,0.4199165997602325,0.4473608624592428,0.48176005456507953,0.11199532390230749,0.04427874252460162
23,2022-07-20,6,0.446934330355178,0.2808988764044944,0.6070774862721171,-0.0607908609320151,-0.1708930540242557,0.0865402665665477,1.1350941990245609,0.8407049067035245,1.4122340425531914,0.433716427606016,0.334867663981588,0.5408911449520587,1.402625171942376,0.7625438462711607,2.1639843410178337,6.577692,0.6839744799084547,4.498973464698003,65,0.44482071032344045,0.47063441583450644,0.4754358596829239,0.45842890950064064,0.45510713868947045,0.4592548907639368,0.5309781215955098,0.18264259713505973,0.08546154726257742
25,2022-07-30,6,0.531320707959806,0.3378378378378378,0.6872475476053087,-0.0014358930426615,-0.1345838645055545,0.1418944215649569,1.00981905204278,0.7514754098360655,1.311026936026936,0.4906991560407954,0.365330321852061,0.6039495337356007,1.550988007999198,0.9351620947630924,2.234346318580461,5.3640223,0.7810188141537769,4.189402335840415,75,0.4524374299234548,0.49819985886487,0.5035521501289124,0.48941740284687335,0.4898139233567476,0.4731392011600909,0.559343864325645,0.26857577070275274,0.14516811605330626
27,2022-08-09,6,0.6185476645175164,0.4163845633039946,0.7822410147991543,0.0536600741884944,-0.1189724152453148,0.2173285198555956,0.9053888177266868,0.6429418742586003,1.270076481835564,0.5427632077476167,0.4207317073170731,0.6650373038332904,1.82958442627771,1.1001788908765653,2.510068465565848,5.821786,0.8813298141951439,5.13091357366389,85,0.46005414952346924,0.523577572056465,0.5291775840307111,0.5190943439144627,0.5230297210140419,0.49176428998355903,0.5723370733607656,0.3645908924075427,0.22348900625352436
28,2022-08-14,6,0.6321775716791258,0.4397932816537467,0.7694369973190348,0.1167313299154344,-0.0379834254143646,0.3175895765472312,0.7961563492591858,0.5179233621755254,1.0789662598707823,0.5428540620411331,0.4208955223880597,0.6458852867830424,2.619052528172378,1.4782004516241098,8.640406607369759,4.309128,0.8970042074309946,3.865305946358707,90,0.4638625093234764,0.5354460299627246,0.5410664320645563,0.5333045135323361,0.5388174048077079,0.5031678409575848,0.5750134423788893,0.41432506551657033,0.2689411710094318
29,2022-08-19,6,0.6461644738488612,0.4606619641888225,0.7557060446450966,0.1133878045227829,-0.0271451994898888,0.246398786959818,0.80123799087126,0.6046228710462287,1.0558052434456928,0.5574819563456154,0.4388027792624265,0.6528925619834711,2.355354674323039,1.562384983437615,3.090778097982709,5.4715056,0.9130891449261904,4.995972369762863,95,0.4676708691234836,0.5467675554092918,0.5523448087067738,0.5470294539530879,0.5539420984573663,0.5159345439965448,0.57616552612226,0.46400616417891105,0.3178896895062434
31,2022-09-13,6,0.7046529542127346,0.5629139072847682,0.8044354838709677,0.1839182876275998,0.0626641651031894,0.30466472303207,0.6918808399026757,0.5329608938547487,0.8820621468926554,0.608655958981509,0.5055821371610846,0.6862998921251349,2.4941839746489487,1.7817299919159255,3.112324492979719,4.602117,0.9803508973446448,4.511689530635044,120,0.4867126681235196,0.5951711957467468,0.5997224530616847,0.6068865621505458,0.6174002213714163,0.5941109288126851,0.5809536294101534,0.6806155833735092,0.5859424736271701
32,2022-09-23,6,0.7239931576259541,0.5856248298393684,0.8064516129032258,0.1940395390121456,0.067943288528816,0.3137873445908332,0.6778595939382522,0.522316384180791,0.8727586206896552,0.6234943558375885,0.5158771473191046,0.6955903271692745,2.688461098208841,2.0532646048109964,3.230354551109268,4.214055,1.0025921312698471,4.224978383738356,130,0.49432938772353396,0.610704124663884,0.614543043080491,0.6260784954715709,0.6363220832662415,0.627162682028648,0.5901132622176277,0.7385867421743869,0.684977190641423
