Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,Evapotranspiration,Kc,ETc,Dia,gndvi_mean_pred_1,gndvi_mean_pred_2,gndvi_mean_pred_3,gndvi_mean_pred_4,gndvi_mean_pred_5,gndvi_mean_pred_6,gndvi_mean_pred_7,gndvi_mean_pred_8,gndvi_mean_pred_9
14,2022-05-21,9,0.1663230690062916,0.1343523732904263,0.229987293519695,-0.2406924641853508,-0.3188740193816336,-0.1332818532818532,1.639053662346564,1.3075552387740557,1.936314363143632,0.2523507819264367,0.1909385113268608,0.315625,0.5356659809973164,0.3552758954501451,0.9333333333333332,6.268201,0.3612715293572353,2.264522561588552,0,0.37205232302081537,0.19986804775326641,0.17732829864117627,0.2072861112790072,0.23094450369014938,0.001589300534630439,9.530465586062379e-07,1.8807971145752432e-15,8.399567693219137e-20
15,2022-05-26,9,0.1951284539356456,0.1099928109273903,0.3130493576741041,-0.1056145164572755,-0.2147577092511013,0.0262929789078301,1.2405699071751288,0.9487612612612611,1.546984572230014,0.2261802286989969,0.170223841749089,0.2943692088382038,1.7632587364038232,-278.0,211.5625,5.0353475,0.3943977220259924,1.985929583609276,5,0.37602426217277385,0.22410345236947957,0.20622506922552014,0.22733695834376702,0.24149014971210087,0.09161411383996713,0.012555485612764686,1.8181660483084028e-05,6.408983378213897e-07
16,2022-06-05,9,0.2024638993996164,0.1521610420367081,0.2848258706467662,-0.2104645279587275,-0.2781954887218045,-0.1444338725023786,1.5351437339807228,1.3376334519572954,1.7708333333333333,0.2972323066022528,0.2491649966599866,0.3645970937912813,0.533871234109981,0.3686471009305655,0.7673194972230342,6.74893,0.4028334843095588,2.71869498726131,15,0.3839681404766908,0.27066793317469756,0.26102908965071075,0.26797960405668103,0.2690048629889406,0.22523631066631,0.09087355885345073,0.001262616986183299,0.0001338659395791803
17,2022-06-10,9,0.2279187452572613,0.1409062693978895,0.3564493758668516,-0.2117015820534819,-0.2870164067247316,-0.1252684323550465,1.5404516662448386,1.286415711947627,1.8051136363636364,0.3202500072459037,0.2537517053206002,0.4163649529326575,0.5309311415030769,0.3230437903804738,0.8449270444519851,6.6018114,0.4321065570458504,2.852685994320045,20,0.3879400796286493,0.29299700936370243,0.28695905703981106,0.2884266521154939,0.28533940407908565,0.27377799873011294,0.1448182876192873,0.0036916087849428836,0.000522508211260592
18,2022-06-20,9,0.2583604257925563,0.1726618705035971,0.3949143746756616,-0.0776387072247241,-0.147393984681487,0.0107447202667654,1.1706252074156551,0.9787390029325512,1.345749342681858,0.2747098492442598,0.2101020956475013,0.3749360613810741,1.1727409849772965,0.7444061962134252,1.8546365914786969,5.137292,0.4671144896614397,2.3997035308217973,30,0.39588395793256625,0.33574883331450384,0.3359317000416555,0.32922984028401564,0.32172599904770927,0.34463198181518295,0.2609166988694976,0.015929255937754225,0.003390406003479487
19,2022-06-30,9,0.3454951607604974,0.1783545002760905,0.5396155649320207,-0.0998533958289987,-0.2273444347063979,0.0578192945723949,1.2274096871586606,0.8906820950060901,1.588475499092559,0.3404815920850698,0.2331002331002331,0.4779477947794779,1.486016554828917,0.7501161170459824,2.485136741973841,5.2296433,0.567319434874572,2.966878281551592,40,0.4038278362364833,0.37595888602902755,0.38113034583587024,0.3694857015679245,0.36137555234138646,0.39141485356386047,0.3697714474486158,0.042649213604452625,0.012133980451601014
20,2022-07-05,9,0.3673835909087513,0.2067039106145251,0.5514456889815056,-0.1199184543074622,-0.2545454545454545,0.0439964943032427,1.2786118862237104,0.9157152451309604,1.6829268292682926,0.377992855266478,0.2697583278902678,0.5174522292993631,1.3919193402192525,0.8204675782973092,2.2578125,5.821026,0.592491129545064,3.448906269851185,45,0.40779977538844175,0.3951107481726852,0.4023428167154335,0.3892583500807399,0.38185682917854136,0.4090593653796314,0.41727381244749306,0.06272276421180889,0.020101068566940775
21,2022-07-10,9,0.3884513215839753,0.205596107055961,0.5506198347107438,-0.1028557381560603,-0.2467924528301887,0.0127516778523489,1.234918111042756,0.9748177601060304,1.655310621242485,0.3937380177183845,0.2656943563728599,0.5347648261758691,1.1359760623765278,0.5932741116751269,1.7050691244239633,6.6173306,0.6167190198215715,4.081033641467291,50,0.41177171454040024,0.4136271675072734,0.42264586461546955,0.4087193302473877,0.4025080400056433,0.4242376792180639,0.45902144034404513,0.08761980866169107,0.031239238918967883
23,2022-07-20,9,0.4435952704566954,0.2404900064474532,0.5872278664731495,-0.0455696961366266,-0.2368939692550256,0.0699300699300699,1.1022448553614708,0.869281045751634,1.6208677685950412,0.4230967513557262,0.2869565217391304,0.5391800726517904,1.544705112895884,0.7656308498689629,2.248031496062992,6.577692,0.6801345610251996,4.473715660978967,60,0.4197155928443172,0.4487536777492417,0.4605691265734676,0.4464974592575856,0.44361588805248836,0.4502911261005716,0.5242994847974334,0.1517860301986055,0.06510063981533919
25,2022-07-30,9,0.5745798285533467,0.3338150289017341,0.6995614035087719,0.051064138738024,-0.2083617359690979,0.1847888400535066,0.9097192887381372,0.6880645161290323,1.526406429391504,0.5149344111233384,0.3724907063197026,0.6142433234421365,1.7802595317385033,0.9484575589193333,2.534334763948498,5.3640223,0.8307668028363486,4.456251656513878,70,0.42765947114823416,0.4813384167549321,0.49499100190287854,0.4824284601887113,0.48344612763994,0.47433791405739706,0.5665870670218158,0.23309464790961437,0.11691056066149266
27,2022-08-09,9,0.6901925868588901,0.4707740916271722,0.806387719732607,0.1404591206575485,-0.1164887307236061,0.2802841918294849,0.7615560881113467,0.5621531631520533,1.2636949516648766,0.5845114892888119,0.4483845547675334,0.6888888888888889,2.180933270144517,1.4058048433048431,2.754746222394421,5.821786,0.9637214748877236,5.610580190400701,80,0.4356033494521511,0.5113813845243449,0.5260023607967166,0.5161623432859712,0.520982550251552,0.4991672023575122,0.5900666313456435,0.32686304265788874,0.18775939043690393
29,2022-08-24,9,0.6787429392758327,0.510148849797023,0.7677001388246182,0.1906078968266832,0.0329096291137036,0.3014037985136251,0.6831894227993791,0.5368020304568528,0.9362778152393796,0.5798007810429081,0.4645669291338583,0.6549295774647887,2.684855840822224,1.7533269309919055,3.403152218996267,5.9032273,0.9505543801672076,5.611338567137639,95,0.4475191669080266,0.5516800151104433,0.5663234593679931,0.5619804395323215,0.5712976670864969,0.5402412133574339,0.6025578024011224,0.476184077721737,0.3256026301450663
30,2022-09-13,9,0.7269602962640838,0.5958605664488017,0.8141613737944013,0.226247143875593,0.0762758368392171,0.3279466010890567,0.6335130495719945,0.5060846560846561,0.8582596872875595,0.6166719652968974,0.5212876427829699,0.6942003514938488,2.538726595559918,1.8517930815614088,3.1287707390648567,4.602117,1.0060043407036965,4.629749678426272,115,0.46340692351586055,0.5965153232316025,0.6089962384066561,0.6128525359826927,0.6245513451244087,0.6002916826000639,0.6059358183747463,0.6520168342561633,0.5398393506553345
31,2022-09-23,9,0.7319175081543866,0.6411730879815987,0.8053915275994865,0.2231053875340377,0.0807692307692307,0.3348197696023783,0.6374807189641089,0.4983296213808463,0.8505338078291815,0.6241781426217119,0.5531972789115647,0.6928135274776891,2.67545700103794,2.0511025551277564,3.216266173752311,4.214055,1.0117051343775445,4.2633810800493634,125,0.4713508018197775,0.6151203204377655,0.6257847919789672,0.6334847020495167,0.6446410267153864,0.6298324721058148,0.61111026739637,0.7150890434777826,0.6421397657300743
