Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,Evapotranspiration,Kc,ETc,Dia,gndvi_mean_pred_1,gndvi_mean_pred_2,gndvi_mean_pred_3,gndvi_mean_pred_4,gndvi_mean_pred_5,gndvi_mean_pred_6,gndvi_mean_pred_7,gndvi_mean_pred_8,gndvi_mean_pred_9
1,2022-02-15,11,0.1901175792959514,0.1340361445783132,0.2647317502198769,-0.2453226597505165,-0.3377146491414034,-0.0969154955283811,1.6594824090519391,1.2146321746160065,2.019846350832266,0.3270622940934165,0.2507692307692307,0.4065454545454545,0.4315155888500257,0.3160704751735184,0.6786922209695603,3.724121,0.3886352161903441,1.4473245699540005,0,0.40894312446737296,0.27232139820311546,0.28701691631833054,0.29397435604479205,0.3008400261441932,0.0013305634211290952,9.068377239908566e-07,1.4441538776648979e-15,6.309626459879744e-20
2,2022-03-02,11,0.1876995636857235,0.1417197452229299,0.2565656565656565,-0.2293334429743569,-0.2930360836589289,-0.1072826938136256,1.5989709262833407,1.2403508771929823,1.828998699609883,0.3136857876437753,0.2505042355788624,0.3774727492935002,0.3856251139950097,0.2923644621061595,0.5426615461679747,4.216826,0.385854498238582,1.6270812803894068,15,0.4223757780103516,0.3234391202474438,0.33039061543771264,0.3320764916123293,0.3318038045475721,0.23917800057825261,0.09529843010761702,0.00110648546005375,0.00011373747161095671
3,2022-03-07,11,0.2253378002485693,0.1814842027920646,0.2845953002610966,-0.183272312074926,-0.2499034376207029,-0.0824781451919422,1.4515979770295149,1.179784589892295,1.666323377960865,0.2984522641353535,0.2388289676425269,0.3486884197056942,0.7632698917567238,0.5173099880620772,1.115942028985507,4.7891393,0.4291384702858547,2.055203913187869,20,0.42685332919134444,0.339702690163767,0.344480198342583,0.34488061852109014,0.3432651465810309,0.29249424380819783,0.1514457025715437,0.0032422125097358464,0.00044476152034136164
6,2022-03-17,11,0.2833150388240789,0.2097976570820021,0.3538461538461538,-0.1368047206460102,-0.2172701949860724,-0.040551500405515,1.3202275515632782,1.084530853761623,1.5551601423487544,0.3531087753904029,0.2961719274680994,0.3988919667590028,0.7762920324449838,0.5058415714469123,1.1665098777046097,6.025213,0.4958122946476907,2.987374683271097,30,0.4358084315533302,0.37106632384873384,0.37206938873261125,0.37050752877688625,0.36737885433779327,0.37097258490701795,0.27126179582556736,0.014053932062716065,0.0028969461416622896
4,2022-03-22,11,0.3235615210885,0.2217283950617284,0.4534199938099659,-0.0946427483353228,-0.1818985327912321,0.0031243490939387,1.2124234170080486,0.9937707641196012,1.444684528954192,0.4010026468357477,0.3302180685358255,0.4792703150912106,0.7208219199738128,0.4538072897870804,1.1534839924670433,5.8426514,0.542095749251775,3.167276488299932,35,0.44028598273432307,0.38616638761737754,0.385556496145327,0.3832865819555401,0.37987553567956567,0.39910588916853623,0.3286788711434083,0.024040368388706854,0.005786392417099154
5,2022-03-27,11,0.3429839613745676,0.2117527862208713,0.5003092145949288,-0.0918302114341256,-0.2023765317489788,0.0284060068753392,1.206863065962284,0.9447572132301196,1.5074487895716946,0.4125470376025323,0.3271676300578034,0.5118685331710287,0.8111511866644096,0.4442112626792585,1.395273551311104,5.480632,0.5644315555807528,3.093441645325652,40,0.444763533915316,0.4008786160034614,0.3988302783215489,0.3960143844583092,0.39256953823967095,0.42154703864581805,0.38157617626890117,0.0378089419054901,0.010409398318786777
9,2022-04-11,11,0.4579874106133674,0.2966233766233766,0.5593594699061292,0.0043078462398669,-0.1369351002378525,0.095847885137757,0.9959460015192156,0.8250708215297451,1.3173228346456691,0.4479488648573027,0.3574207893274041,0.5079452054794521,1.478832397858333,0.7641862955032119,2.127586206896552,6.4632335,0.6966855222053725,4.502841206082757,55,0.45819618745829455,0.4426882888663543,0.4373091730690404,0.43368671031498135,0.43119524246603025,0.46502500932487784,0.5024844816666452,0.1048449936339548,0.03978751560124756
10,2022-04-16,11,0.4567334418255325,0.2947576656775469,0.5474530831099196,-0.0118050548270746,-0.160224538893344,0.0651411699575567,1.0279348607308456,0.8776853776853777,1.3815889992360582,0.4541262708258956,0.3607068607068607,0.5142555438225976,1.6261831696627544,0.8175582990397805,2.376341577228185,5.9641294,0.6952434580993624,4.146521948608076,60,0.46267373863928746,0.4558491757221989,0.4496671539370757,0.446008444725482,0.44405976302452616,0.4743621082123561,0.5289707749744998,0.13596085309989905,0.056328631391610734
11,2022-05-01,11,0.505404953601433,0.3064133016627078,0.5949512335054504,0.0573103398133584,-0.1629686304514154,0.1552046540619156,0.896268233266343,0.731294964028777,1.3893967093235833,0.4523958844025518,0.3456334563345633,0.5092230296254892,2.428493022459216,0.9617503541633874,4.034833091436865,4.557532,0.751215696641648,3.423689576346604,75,0.476106392182266,0.493004823994374,0.4852486438907001,0.4820061363314074,0.4819282323447982,0.49551200936341655,0.5709333763804096,0.2518569484392793,0.13068225079153806
12,2022-05-11,11,0.5224312483784457,0.3330254041570439,0.6167832167832168,0.0825740351883489,-0.1269096959612766,0.1804176651831564,0.8511843621309715,0.6943155452436195,1.2907137907137909,0.4760719643951515,0.359966708281315,0.5578667846868777,2.39277863247118,1.0401038661281017,13.148614609571789,5.340196,0.7707959356352125,4.11620137229542,85,0.4850614945442518,0.515836079263025,0.5076634262888371,0.5050236505050824,0.50615942934646,0.50792691218169,0.5748321180231777,0.34207957451384857,0.201333735969691
