Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,Evapotranspiration,Kc,ETc,Dia,gndvi_mean_pred_1,gndvi_mean_pred_2,gndvi_mean_pred_3,gndvi_mean_pred_4,gndvi_mean_pred_5,gndvi_mean_pred_6,gndvi_mean_pred_7,gndvi_mean_pred_8,gndvi_mean_pred_9
3,2022-03-07,3,0.2682695502953463,0.1030042918454935,0.5450716090985678,-0.0084136826729185,-0.3024645257654966,0.3020944266950657,1.078177315939209,0.5359869138495092,1.8672376873661671,0.2645900193226681,0.1094287680660702,0.5015015015015015,16.87395797383096,-85.68181818181819,3465.0,5.421426,0.4785099828396483,2.594206462226423,0,0.3832790566376525,0.304469372604735,0.3177580972282724,0.31474241592634,0.2929791782349318,0.0020140628878880648,1.1528831469481086e-06,1.7436477515565904e-15,7.032964313078214e-20
4,2022-03-17,3,0.2799245007328691,0.1448450347881087,0.5937038858829317,-0.1187467007179103,-0.3013941698352345,0.1544628540887226,1.320882218173162,0.7324074074074074,1.862844702467344,0.3457853314317316,0.2517289073305671,0.5196998123827392,0.678255811524653,0.3455745822158035,1.6731355697255337,6.4403524,0.4919131758427995,3.168094202630796,10,0.3898797277209062,0.32797088994859547,0.33571720075174144,0.3345819916373218,0.33183712702029694,0.21866685771838731,0.053239940747828854,0.00023936282732030476,1.5548613133113583e-05
5,2022-03-22,3,0.3033488642349384,0.1772501380452788,0.5519956557154494,-0.0324113701451086,-0.2287438288535381,0.2177485620377978,1.0978297621643138,0.6423751686909581,1.593172119487909,0.3779875737221652,0.2728358208955224,0.4977261243052046,0.6386996923156544,0.3819604233778187,1.328237292565007,6.455727,0.5188511938701792,3.3495616612499504,15,0.3931800632625331,0.3393226426769582,0.344637503922657,0.34423807461226746,0.34769327923373217,0.29306058818808167,0.10623914850102815,0.0011233450721470754,0.00010958443808675943
6,2022-03-27,3,0.3125784419491628,0.1506849315068493,0.6216216216216216,-0.096306458952792,-0.290766674578685,0.2007155635062611,1.264169039859176,0.665673420738975,1.819946452476573,0.3860491089182424,0.2661122661122661,0.5405095249024559,0.6443491471575087,0.3067307692307692,1.4437343072357909,5.671845,0.5294652082415372,3.003044594038722,20,0.3964803988041599,0.3504083914429426,0.35350885155324663,0.3537223738385748,0.3615536885988865,0.34948662063867475,0.16720990599508861,0.0032879107242402557,0.000428149104470425
7,2022-04-01,3,0.3092817039763518,0.1590214067278287,0.5805799055967633,-0.0892101092980981,-0.2338916256157635,0.1512770137524558,1.2275736846797896,0.7372013651877133,1.61059670781893,0.3550123554281157,0.243214475784992,0.5065616797900262,0.734178775890668,0.3610540725530459,1.5284023668639055,5.590019,0.5256739595728046,2.9385274218172097,25,0.39978073434578676,0.3612281362465488,0.36232415128367507,0.3630375055234733,0.3736817627618271,0.3909828876074149,0.2307696682197864,0.007424076227722432,0.0012098425045955147
9,2022-04-11,3,0.3599235176121031,0.2174316179879462,0.5717884130982368,-0.0736989090423565,-0.1807521229276182,0.1126961483594864,1.1782463743225935,0.7974358974358975,1.441263573543929,0.3880345182616077,0.2850194552529183,0.5028901734104047,0.9251016775271113,0.4805327868852459,1.5865946261682242,7.1499596,0.5839120452539186,4.17494753351889,35,0.40638140542904044,0.38206961396662614,0.37975823760470867,0.38116913741170194,0.3936943554696305,0.43968754405238886,0.3501978757491172,0.024287893910061035,0.005554160884934343
10,2022-04-16,3,0.3848444320214681,0.256198347107438,0.5716046339659847,-0.0646019243938957,-0.1675296475697344,0.1174202593760953,1.1535274831206797,0.7898368883312421,1.4024879614767256,0.3968375279012666,0.3090909090909091,0.5116168800379327,1.2523902129610989,0.6856868856389354,2.1424544258598006,6.278408,0.6125710968246884,3.845971274872898,40,0.40968174097066734,0.3920913468830974,0.3883628394756436,0.3899892763432322,0.40200748212535525,0.45138739637175207,0.4008916536366336,0.0381447682921592,0.009980876850958522
11,2022-05-01,3,0.4636403595194245,0.3507779349363508,0.5811271297509829,0.0597847545835256,-0.0742584975102836,0.2912391475927388,0.899610332064841,0.5488997555012225,1.1604303086997194,0.3953546640021866,0.2794376098418277,0.5054168629298162,2.263346783456674,-82.8,12.99418604651163,4.4133306,0.7031864134473382,3.1033941159713896,55,0.41958274759554787,0.42056052185824117,0.41364177161210064,0.4154821239744015,0.4223637523859113,0.45715171657250386,0.5025216052601524,0.10527360822295107,0.038010932981473775
12,2022-05-06,3,0.4696319602087719,0.3728963684676705,0.5721476510067114,0.0665055444698792,-0.0574918081620494,0.2398279854449222,0.8851493521120003,0.6131270010672358,1.1219974715549936,0.3914861791464098,0.3197797543413808,0.4709576138147566,14.920370159760486,-316.0,1296.25,5.765691,0.7100767542400876,4.094083151231286,60,0.4228830831371747,0.4295182389251992,0.4218661499660201,0.4236595627427143,0.42812969250073984,0.4538140497431291,0.5190559459242343,0.13627014104953009,0.05373957735047368
13,2022-05-11,3,0.4708891104243902,0.3903381642512077,0.5639237563923757,0.051726508252799,-0.0485984408691325,0.197366079373554,0.908841455838192,0.670332936979786,1.1021617852161785,0.4128719058255022,0.3449477351916376,0.4957759004001779,3.278263238803454,1.950179533213645,5.919871794871795,5.5266824,0.7115224769880487,3.932358750774254,65,0.4261834186788016,0.4382099520297789,0.42997774154109814,0.4316772890863912,0.4335997777022925,0.4495861435926521,0.5277079103961109,0.1711992409620106,0.07322651670536269
15,2022-05-21,3,0.5062403524510817,0.3620137299771167,0.6406181015452539,0.075626209133849,-0.04,0.2366056572379367,0.867156697541394,0.6173304628632938,1.0833333333333333,0.4559963369473789,0.3752310536044362,0.5574182732606874,2.067276202567246,1.0780973149788742,2.9121677740863787,7.010074,0.752176405318744,5.272812262338389,75,0.4327840897620553,0.4547953663518033,0.44583419491538956,0.44723227605044114,0.4440604539220905,0.4413756387287632,0.5251770344429367,0.2508556007585494,0.12408803447681753
16,2022-05-26,3,0.4943738299086285,0.3374503749448611,0.6586620926243568,0.0586165048182572,-0.0636588380716934,0.237364043506078,0.8984575101641095,0.6163391933815926,1.135973597359736,0.4487457023037055,0.3494840735755944,0.5659919028340081,2.083646007660461,1.0944206008583692,3.250954841608627,5.5792437,0.7385299043949227,4.120438316356975,80,0.43608442530368213,0.46268906756924805,0.4535648719949328,0.45476807560298704,0.4492201194313946,0.43846846389592,0.5162773717530147,0.2942629443810253,0.1554323733217088
17,2022-06-05,3,0.5064305319828766,0.3505572441742654,0.7221238938053097,0.0487957635571351,-0.0934221482098251,0.2749517063747585,0.921257849592606,0.5686868686868687,1.206098457016899,0.4621110271898424,0.3703319502074689,0.6117216117216118,1.5369931742937375,0.9316101238556812,2.4745018044876823,7.2012568,0.752395111780308,5.418190414994704,90,0.4426850963869359,0.4776784581170027,0.4685956651396391,0.4693502436501647,0.45972281606537135,0.4367544295458694,0.48939488311105883,0.3842257431140869,0.22877287114562003
18,2022-06-10,3,0.5205966904727829,0.3405211141060197,0.7533274179236912,0.0428504363644209,-0.0788643533123028,0.2680892026311567,0.9315050206928231,0.5771761133603239,1.1712328767123288,0.4632624738137875,0.3532879818594104,0.6255247691015953,1.4333198940315055,0.8388667552014166,2.238230519480519,6.623547,0.7686861940437003,5.0914291344995695,95,0.4459854319285627,0.4847741474473124,0.47588159648513206,0.4763932386534591,0.4651593041324378,0.4382969744490639,0.4738617633168616,0.429005011334464,0.2698560934910902
19,2022-06-25,3,0.565834004075829,0.3613360323886639,0.7706808605012198,0.0473564707184866,-0.1312964492155243,0.2908649959579628,0.9316565233083708,0.5493486973947895,1.3022813688212929,0.4864993141014588,0.365482233502538,0.6340564879246827,2.031450186390148,1.059190031152648,3.064373897707231,6.116605,0.8207091046872033,5.019953413275271,110,0.45588643855344324,0.5044651916639722,0.4967364212961496,0.4965029331518539,0.48253994232055775,0.45280369486329697,0.4319609215755733,0.5517295853008258,0.40251873745104016
22,2022-06-30,3,0.547295945098227,0.3,0.7640636126275813,0.0354398978827654,-0.1346853874154966,0.2645329849771391,0.946074780112428,0.5816115702479339,1.3112980769230769,0.4881985945533202,0.3397745571658615,0.6361715613775618,1.6187020339482356,0.8845208845208845,2.5340346534653464,5.7948074,0.799390336862961,4.632313039541979,115,0.45918677409507014,0.5104968651447689,0.5033300652918848,0.5028570600606571,0.48872459931237766,0.4606212744192768,0.42248264456236484,0.585978434153552,0.4469870095573665
24,2022-07-30,3,0.6087822787449111,0.4551026662580447,0.7279236276849642,0.1038095155303234,-0.0227535672965676,0.2525252525252525,0.8166431128748164,0.5967741935483871,1.0465666929755328,0.5334409613774592,0.4453576864535769,0.6096927736910428,1.754311378787487,1.1151997596875938,2.4160329531051965,5.492854,0.8700996205566477,4.779330181173065,145,0.4789887873448312,0.5411008228196039,0.5386368391945006,0.537058703567096,0.5290766583571563,0.5248489197212187,0.44410285111072767,0.6814546384138996,0.6491940508663498
26,2022-08-09,3,0.6419773196147829,0.4370594159113796,0.7723356009070295,0.1139562306202416,-0.0251387528566764,0.2583826429980276,0.8019479395727046,0.5893416927899686,1.0515740120562629,0.5620814622743325,0.4327309236947791,0.6432015429122468,1.7448915751756648,1.0337349397590363,2.2093569081520887,5.827051,0.9082739175570004,5.292558439574436,155,0.48558945842808493,0.5491741103455224,0.5486145604986472,0.5468534887142171,0.5430005237269202,0.5469626387435262,0.4805493862339034,0.6674236363391471,0.672411304444136
28,2022-08-19,3,0.6472424564558075,0.482030804335425,0.7341961174713788,0.1362756130222362,-0.0085153646797482,0.2573566933151897,0.7654551697580311,0.5906385281385281,1.017176997759522,0.5541981946890221,0.44173140954495,0.6223515715948778,2.129663186791302,1.380944598790652,2.6584219133278824,5.8684616,0.9143288249241786,5.365703598840665,165,0.49219012951133867,0.5561833820219279,0.557602115339964,0.5557719046146365,0.5565670090392189,0.5663457781515522,0.526336385052673,0.6339050503577166,0.6675640399940086
30,2022-08-19,3,0.643296346823861,0.481941309255079,0.7257659467604219,0.1346373767104115,-0.0079644378588627,0.2563103506691512,0.7679586634694907,0.5919633225458468,1.0160567587752054,0.5501643324922446,0.4452473596442468,0.6146616541353384,2.163447554427097,1.4219114219114215,2.653910149750416,5.8684616,0.9097907988474402,5.339072367069527,165,0.49219012951133867,0.5561833820219279,0.557602115339964,0.5557719046146365,0.5565670090392189,0.5663457781515522,0.526336385052673,0.6339050503577166,0.6675640399940086
29,2022-08-24,3,0.6547043943777529,0.4947994056463596,0.7326624371034784,0.1566408338615003,0.0211027910142954,0.2656989071929538,0.7343506740719135,0.5801546391752578,0.9586666666666668,0.5616158235989809,0.4572670207629165,0.6227758007117438,2.502544718137533,1.6222799610263072,3.1216383947041786,6.1952357,0.9229100535344158,5.717645311545324,170,0.49549046505296546,0.5592890119165631,0.5617068494374734,0.5598865037970048,0.563083794689023,0.5745637031493462,0.5510870606290723,0.611475770893073,0.6548122565894836
