Fecha,temp
2023-03-11,300.12796
2023-03-12,302.25098
2023-03-13,299.54407
2023-03-14,295.9736
2023-03-15,297.6904
2023-03-16,300.90643
2023-03-17,297.02664
2023-03-18,292.144
2023-03-19,286.2858
2023-03-20,290.3227
2023-03-21,297.48666
2023-03-22,300.10056
2023-03-23,300.86246
2023-03-24,303.04184
2023-03-25,302.59723
2023-03-26,303.07663
2023-03-27,302.58047
2023-03-28,300.3671
2023-03-29,295.75662
2023-03-30,298.77267
2023-03-31,301.77698
2023-04-01,301.22928
2023-04-02,301.77054
2023-04-03,302.3015
2023-04-04,302.5979
2023-04-05,302.90204
2023-04-06,296.89944
2023-04-07,293.1703
2023-04-08,294.42307
2023-04-09,295.79187
2023-04-10,297.33337
2023-04-11,296.11136
2023-04-12,297.17706
2023-04-13,297.77396
2023-04-14,300.13007
2023-04-15,301.15457
2023-04-16,298.81262
2023-04-17,297.16638
2023-04-18,300.06903
2023-04-19,300.48514
2023-04-20,301.74194
2023-04-21,301.55997
2023-04-22,299.54395
2023-04-23,302.23267
2023-04-24,298.0512
2023-04-25,299.40564
2023-04-26,301.3493
2023-04-27,301.75916
2023-04-28,302.7321
2023-04-29,299.57147
2023-04-30,299.3832
2023-05-01,299.63574
2023-05-02,301.82547
2023-05-03,302.09723
2023-05-04,302.58954
2023-05-05,303.72888
2023-05-06,303.84595
2023-05-07,303.1318
2023-05-08,302.70236
2023-05-09,302.7115
2023-05-10,303.6844
2023-05-11,303.19305
2023-05-12,302.02524
2023-05-13,298.3579
2023-05-14,297.98004
2023-05-15,299.21478
2023-05-16,299.734
2023-05-17,299.64893
2023-05-18,301.09613
2023-05-19,301.37195
2023-05-20,299.05545
2023-05-21,300.0737
2023-05-22,301.4694
2023-05-23,301.27084
2023-05-24,301.57208
2023-05-25,301.97162
2023-05-26,302.3671
2023-05-27,302.04483
2023-05-28,301.0199
2023-05-29,301.44632
2023-05-30,302.15518
2023-05-31,303.07513
2023-06-01,302.3816
2023-06-02,301.585
2023-06-03,301.1788
2023-06-04,301.5227
2023-06-05,302.8179
2023-06-06,303.57837
2023-06-07,303.3784
2023-06-08,302.82376
2023-06-09,304.54315
2023-06-10,304.11633
2023-06-11,304.62787
2023-06-12,305.25427
2023-06-13,305.79672
2023-06-14,305.9989
2023-06-15,306.25266
2023-06-16,307.18835
2023-06-17,306.96777
2023-06-18,306.66467
2023-06-19,306.68124
2023-06-20,306.31628
2023-06-21,307.18872
2023-06-22,306.21536
2023-06-23,306.12256
2023-06-24,306.01538
2023-06-25,305.38232
2023-06-26,304.98645
2023-06-27,305.26483
2023-06-28,304.54785
2023-06-29,303.3167
2023-06-30,302.57428
2023-07-01,303.66324
2023-07-02,303.97742
2023-07-03,303.69904
2023-07-04,304.12808
2023-07-05,304.0957
2023-07-06,301.14252
2023-07-07,300.47083
2023-07-08,302.28568
2023-07-09,303.7032
2023-07-10,303.50726
2023-07-11,304.55762
2023-07-12,305.05884
2023-07-13,304.74808
2023-07-14,304.32385
2023-07-15,304.8807
2023-07-16,304.4318
2023-07-17,303.93542
2023-07-18,304.25507
2023-07-19,303.934
2023-07-20,304.18002
2023-07-21,304.40546
2023-07-22,304.32153
2023-07-23,303.67047
2023-07-24,301.3297
2023-07-25,301.44174
2023-07-26,302.3168
2023-07-27,302.55252
2023-07-28,301.5343
2023-07-29,302.56403
2023-07-30,302.77914
2023-07-31,304.90048
2023-08-01,304.7484
2023-08-02,303.44772
2023-08-03,303.21942
2023-08-04,303.64484
2023-08-05,304.08682
2023-08-06,305.0278
2023-08-07,305.0043
2023-08-08,305.2544
2023-08-09,305.21176
2023-08-10,305.26593
2023-08-11,305.3146
2023-08-12,304.88416
2023-08-13,303.9897
2023-08-14,303.84244
2023-08-15,302.48392
2023-08-16,303.56787
2023-08-17,303.96857
2023-08-18,303.28033
2023-08-19,302.60095
2023-08-20,301.51056
2023-08-21,302.27478
2023-08-22,304.2057
2023-08-23,300.8
2023-08-24,302.08127
2023-08-25,301.0513
2023-08-26,300.9405
2023-08-27,302.44717
2023-08-28,304.80975
2023-08-29,305.32797
2023-08-30,304.30203
2023-08-31,304.55212
2023-09-01,304.64612
2023-09-02,304.76077
2023-09-03,304.64996
2023-09-04,304.74396
2023-09-05,304.70392
2023-09-06,304.97867
2023-09-07,304.87677
2023-09-08,304.9914
2023-09-09,304.6125
2023-09-10,304.91678
2023-09-11,305.13452
2023-09-12,304.7453
2023-09-13,304.94647
2023-09-14,304.98892
2023-09-15,304.90137
2023-09-16,303.55313
2023-09-17,301.59512
2023-09-18,301.2601
2023-09-19,303.40753
2023-09-20,303.5881
2023-09-21,303.53772
2023-09-22,303.8626
2023-09-23,304.10242
2023-09-24,303.72614
2023-09-25,303.82013
2023-09-26,303.85776
2023-09-27,304.1002
2023-09-28,303.22488
2023-09-29,303.69415
2023-09-30,303.8102
2023-10-01,304.26917
2023-10-02,304.1816
2023-10-03,304.0089
2023-10-04,303.58112
2023-10-05,303.7307
2023-10-06,300.6089
2023-10-07,300.06763
2023-10-08,297.56717
2023-10-09,300.0446
2023-10-10,298.0906
2023-10-11,298.34332
2023-10-12,303.38837
2023-10-13,305.09503
2023-10-14,301.0286
2023-10-15,298.30127
2023-10-16,296.9104
2023-10-17,295.39096
2023-10-18,296.83984
2023-10-19,299.9772
2023-10-20,301.77667
2023-10-21,301.25745
2023-10-22,300.57184
2023-10-23,301.1622
2023-10-24,300.9406
2023-10-25,298.26627
2023-10-26,299.166
2023-10-27,299.31558
2023-10-28,299.45633
2023-10-29,300.204
2023-10-30,292.06046
2023-10-31,287.5197
2023-11-01,290.2369
2023-11-02,293.35364
2023-11-03,296.05167
2023-11-04,296.94513
2023-11-05,296.97726
2023-11-06,297.13864
2023-11-07,297.69183
2023-11-08,298.56064
2023-11-09,299.50568
2023-11-10,297.4397
2023-11-11,293.0083
2023-11-12,292.59082
2023-11-13,293.5524
2023-11-14,294.51807
2023-11-15,294.95786
2023-11-16,295.58948
2023-11-17,295.76114
2023-11-18,297.06305
2023-11-19,296.61743
2023-11-20,298.6308
2023-11-21,294.60562
2023-11-22,289.13278
2023-11-23,289.4591
2023-11-24,293.54517
2023-11-25,295.53937
2023-11-26,295.6079
2023-11-27,290.74344
2023-11-28,289.10168
2023-11-29,292.67215
2023-11-30,296.55194
2023-12-01,298.84924
2023-12-02,298.59406
2023-12-03,294.4219
2023-12-04,292.85715
2023-12-05,294.3914
2023-12-06,292.57916
2023-12-07,292.07794
2023-12-08,295.22565
2023-12-09,296.71454
2023-12-10,291.60403
2023-12-11,288.68848
2023-12-12,290.88266
2023-12-13,293.18622
2023-12-14,292.79843
2023-12-15,295.18304
2023-12-16,294.0528
2023-12-17,292.4173
2023-12-18,291.9058
2023-12-19,292.14294
2023-12-20,293.36377
2023-12-21,294.1103
2023-12-22,293.75342
2023-12-23,293.45844
2023-12-24,295.3083
2023-12-25,294.4524
2023-12-26,291.7548
2023-12-27,292.5543
2023-12-28,292.2037
2023-12-29,288.76364
2023-12-30,290.13916
2023-12-31,292.29572
2024-01-01,293.42374
2024-01-02,293.7228
2024-01-03,293.29517
2024-01-04,293.01678
2024-01-05,294.55725
2024-01-06,294.4762
2024-01-07,292.387
2024-01-08,296.83273
2024-01-09,290.40857
2024-01-10,291.54834
2024-01-11,294.72574
2024-01-12,293.41617
2024-01-13,291.0872
2024-01-14,293.22717
2024-01-15,292.50537
2024-01-16,282.8757
2024-01-17,285.11478
2024-01-18,291.17947
2024-01-19,293.70578
2024-01-20,288.70612
2024-01-21,289.68713
2024-01-22,293.1842
2024-01-23,296.92877
2024-01-24,298.21915
2024-01-25,297.26157
2024-01-26,298.12512
2024-01-27,296.98196
2024-01-28,293.31247
2024-01-29,292.57147
2024-01-30,292.90912
2024-01-31,294.4676
2024-02-01,294.75775
2024-02-02,297.0443
2024-02-03,299.43948
2024-02-04,297.0486
2024-02-05,294.98364
2024-02-06,292.55154
2024-02-07,293.5712
2024-02-08,295.98557
2024-02-09,297.4575
2024-02-10,298.1767
2024-02-11,300.50998
2024-02-12,293.59854
2024-02-13,293.2983
2024-02-14,295.42395
2024-02-15,295.11197
2024-02-16,295.89447
2024-02-17,290.901
2024-02-18,287.5835
2024-02-19,291.53024
2024-02-20,295.25156
2024-02-21,296.57913
2024-02-22,298.0525
2024-02-23,298.87482
2024-02-24,297.33716
2024-02-25,297.85013
2024-02-26,298.99353
2024-02-27,300.24893
2024-02-28,301.02112
2024-02-29,295.11133
2024-03-01,295.97488
2024-03-02,298.30414
2024-03-03,300.81897
2024-03-04,301.7816
2024-03-05,302.46097
2024-03-06,300.32382
2024-03-07,301.82812
2024-03-08,302.24567
2024-03-09,298.7165
2024-03-10,295.39493
2024-03-11,296.1877
2024-03-12,299.79153
2024-03-13,301.97498
2024-03-14,302.2069
2024-03-15,302.81412
2024-03-16,300.95538
2024-03-17,302.40405
2024-03-18,296.05093
2024-03-19,292.2407
2024-03-20,297.332
2024-03-21,300.4718
2024-03-22,302.04828
2024-03-23,300.4433
2024-03-24,300.6071
2024-03-25,303.76752
2024-03-26,301.22964
2024-03-27,299.07812
2024-03-28,298.02518
2024-03-29,298.59738
2024-03-30,300.66333
2024-03-31,302.85852
2024-04-01,304.2144
2024-04-02,304.58038
2024-04-03,299.47348
2024-04-04,298.6227
2024-04-05,298.81744
2024-04-06,301.94547
2024-04-07,303.52823
2024-04-08,303.5256
2024-04-09,305.7992
2024-04-10,303.13358
2024-04-11,300.3118
2024-04-12,298.7948
2024-04-13,299.38763
2024-04-14,300.84518
2024-04-15,302.14328
2024-04-16,303.77615
2024-04-17,303.82245
2024-04-18,303.4033
2024-04-19,303.5671
2024-04-20,303.07578
2024-04-21,297.56412
2024-04-22,293.19965
2024-04-23,299.4845
2024-04-24,302.68475
2024-04-25,302.80325
2024-04-26,302.5325
2024-04-27,303.9076
2024-04-28,305.181
2024-04-29,305.28146
2024-04-30,304.67816
2024-05-01,304.33118
2024-05-02,306.9024
2024-05-03,306.0852
2024-05-04,304.03824
2024-05-05,304.61932
2024-05-06,305.64786
2024-05-07,306.4764
2024-05-08,308.63034
2024-05-09,310.64474
2024-05-10,308.07047
2024-05-11,305.56213
2024-05-12,305.78232
2024-05-13,308.11636
2024-05-14,306.237
2024-05-15,306.38504
2024-05-16,308.99124
2024-05-17,307.76776
2024-05-18,307.66205
2024-05-19,307.85126
2024-05-20,307.64243
2024-05-21,306.83145
2024-05-22,307.40628
2024-05-23,306.87225
2024-05-24,306.95215
2024-05-25,307.13107
2024-05-26,307.80902
2024-05-27,307.44406
2024-05-28,307.58176
2024-05-29,305.72302
2024-05-30,306.27173
2024-05-31,306.166
2024-06-01,306.69955
2024-06-02,306.54083
2024-06-03,307.39005
2024-06-04,307.5819
2024-06-05,308.20828
2024-06-06,306.80185
2024-06-07,306.20596
2024-06-08,305.20312
2024-06-09,305.40527
2024-06-10,305.75186
2024-06-11,306.28543
2024-06-12,307.06506
2024-06-13,306.76196
2024-06-14,306.50012
2024-06-15,306.17783
2024-06-16,306.32843
2024-06-17,306.9534
2024-06-18,307.15558
2024-06-19,301.35638
2024-06-20,299.22815
2024-06-21,298.96628
2024-06-22,298.76004
2024-06-23,298.32294
2024-06-24,299.12317
2024-06-25,302.61475
2024-06-26,303.38812
2024-06-27,302.68146
2024-06-28,302.42993
2024-06-29,302.98672
2024-06-30,298.67242
2024-07-01,298.93506
2024-07-02,301.66763
2024-07-03,302.1379
2024-07-04,302.89957
2024-07-05,302.9161
2024-07-06,304.02832
2024-07-07,304.82233
2024-07-08,303.20825
2024-07-09,302.59985
2024-07-10,300.03082
2024-07-11,299.20184
2024-07-12,299.93253
2024-07-13,301.03445
2024-07-14,301.43658
2024-07-15,301.91574
2024-07-16,302.06903
2024-07-17,301.33685
2024-07-18,301.58295
2024-07-19,301.75677
2024-07-20,301.9822
2024-07-21,301.17648
2024-07-22,300.74197
2024-07-23,301.90717
2024-07-24,300.6168
2024-07-25,299.41922
2024-07-26,298.76816
2024-07-27,299.70914
2024-07-28,300.96573
2024-07-29,302.17075
2024-07-30,301.6523
