Fecha,Evapotranspiration,Dia,Reconstruida,Ajustados
2022-02-01,3.36915,1,4.937687101662778,3.664739777567422
2022-02-02,4.205017,2,4.312486225450543,3.6908094250501513
2022-02-03,4.047592,3,3.7193536700972,3.7171215614797743
2022-02-04,2.63804,4,3.204725163706694,3.7436688872886488
2022-02-05,2.4935918,5,2.804129732842203,3.770444037662404
2022-02-06,3.240675,6,2.540304170669926,3.7974395845831057
2022-02-07,2.8492618,7,2.4215736560196612,3.8246480388899498
2022-02-08,1.672844,8,2.440851872192198,3.8520618523569228
2022-02-09,3.1323414,9,2.576194786327024,3.8796734197868457
2022-02-10,2.6899288,10,2.7938049556592786,3.907475081121223
2022-02-11,2.4120593,11,3.0536745238069356,3.935459123565313
2022-02-12,4.481979,12,3.3169644419838176,3.963617783727827
2022-02-13,3.1635082,13,3.5532497381348596,3.991943249774666
2022-02-14,3.0352616,14,3.7454118890655206,4.020427663596094
2022-02-15,3.7533672,15,3.8904903972637084,4.049063122986754
2022-02-16,4.2288136,16,3.9961094928254086,4.077841683837914
2022-02-17,4.9458666,17,4.073716668388325,4.106755362341333
2022-02-18,4.7470546,18,4.131171106444877,4.135796137204153
2022-02-19,2.758794,19,4.167638363593426,4.164955951874179
2022-02-20,3.6730897,20,4.173030545743299,4.194226716774945
2022-02-21,4.313969,21,4.132563430314913,4.22360031154994
2022-02-22,4.452522,22,4.03496297637095,4.253068587315377
2022-02-23,4.566727,23,3.8812150726174917,4.282623368920869
2022-02-24,4.126805,24,3.690187922154034,4.312256457217401
2022-02-25,2.6505485,25,3.498273123239743,4.341959631331955
2022-02-26,2.8988883,26,3.3521874418889994,4.371724650948153
2022-02-27,3.0451262,27,3.296587256039147,4.401543258592315
2022-02-28,3.4891396,28,3.3602673358916877,4.431407181924257
2022-03-01,4.100381,29,3.545627701510719,4.461308136032222
2022-03-02,4.3111725,30,3.825376102146609,4.491237825731298
2022-03-03,3.841077,31,4.14824165847861,4.5211879478646875
2022-03-04,3.7349749,32,4.452505396716531,4.551150193607182
2022-03-05,5.002881,33,4.683420101338313,4.581116250770216
2022-03-06,5.099603,34,4.809072041222944,4.611077806107855
2022-03-07,5.4171133,35,4.829517220741296,4.641026547623068
2022-03-08,4.1090417,36,4.776077307543196,4.670954166873661
2022-03-09,3.3939776,37,4.700853898426014,4.700852361277223
2022-03-10,5.1255617,38,4.659752368102309,4.730712836414445
2022-03-11,6.6955924,39,4.6944904716479545,4.760527308330177
2022-03-12,4.091399,40,4.81943717944201,4.790287505831576
2022-03-13,4.2841244,41,5.017535664565708,4.819985172782723
2022-03-14,4.989402,42,5.24653932178187,4.84961207039505
2022-03-15,5.692563,43,5.453358105854273,4.879159979512972
2022-03-16,5.60086,44,5.59164461171113,4.9086207028940505
2022-03-17,6.4901423,45,5.636751184441969,4.9379860674830995
2022-03-18,6.209006,46,5.593186872774375,4.9672479266795655
2022-03-19,3.8670838,47,5.492330240396963,4.996398162597579
2022-03-20,4.2313986,48,5.381484886394144,5.02542868831803
2022-03-21,6.2151604,49,5.308241358397234,5.054331450132061
2022-03-22,6.49226,50,5.305550594395736,5.083098429775345
2022-03-23,5.681249,51,5.382457043048608,5.1117216466525255
2022-03-24,5.025889,52,5.523294517078229,5.140193160051212
2022-03-25,5.417648,53,5.695112752945893,5.168505071344911
2022-03-26,5.680782,54,5.860270072019059,5.196649526184274
2022-03-27,5.696387,55,5.989490200957846,5.224618716676071
2022-03-28,5.7796435,56,6.070779855131057,5.252404883549275
2022-03-29,6.37674,57,6.111342300825559,5.280000318307648
2022-03-30,7.0753345,58,6.132316550695549,5.307397365368255
2022-03-31,6.4473853,59,6.158809645495069,5.334588424185288
2022-04-01,5.6393614,60,6.209305264309338,5.361565951358626
2022-04-02,6.0379457,61,6.288559842231168,5.388322462726542
2022-04-03,5.625014,62,6.386572167345202,5.414850535441973
2022-04-04,6.723894,63,6.483746810756306,5.4411428100317805
2022-04-05,6.9374924,64,6.559920679911105,5.467191992438437
2022-04-06,7.3021927,65,6.6034221990144015,5.49299085604355
2022-04-07,7.033628,66,6.616351494196527,5.518532243672691
2022-04-08,5.61723,67,6.613793960901364,5.543809069580956
2022-04-09,6.045633,68,6.6171204987509045,5.5688143214186985
2022-04-10,6.769305,69,6.64394426581037,5.59354106217692
2022-04-11,7.250565,70,6.698756555903862,5.617982432111743
2022-04-12,6.459893,71,6.768171692652297,5.6421316506474595
2022-04-13,7.243197,72,6.823073189718716,5.665982018257609
2022-04-14,7.080958,73,6.827361376276834,5.689526918323578
2022-04-15,6.469718,74,6.750423055588954,5.712759818970192
2022-04-16,6.3235817,75,6.5788616878718145,5.735674274877809
2022-04-17,6.4632406,76,6.323074871720915,5.758263929070386
2022-04-18,5.8272114,77,6.015979622070826,5.780522514679049
2022-04-19,5.4386744,78,5.703975593211666,5.802443856680659
2022-04-20,6.259653,79,5.433093219240236,5.824021873610899
2022-04-21,4.4672465,80,5.235135365852846,5.845250579251411
2022-04-22,4.6793137,81,5.1187650828736775,5.8661240842905
2022-04-23,6.1608152,82,5.068812602967164,5.886636597956959
2022-04-24,5.842001,83,5.054137962701791,5.9067824296265625
2022-04-25,4.8010397,84,5.041238504343397,5.9265559904007645
2022-04-26,3.7220933,85,5.008588270202244,5.945951794657189
2022-04-27,4.5750756,86,4.95628075352198,5.964964461571455
2022-04-28,4.70854,87,4.907128498848807,5.983588716609944
2022-04-29,5.8349957,88,4.898437379592934,6.001819392993066
2022-04-30,6.0077925,89,4.967145616776067,6.019651433128642
2022-05-01,4.4319563,90,5.133638974498207,6.037079890014988
2022-05-02,5.2336216,91,5.390332648195557,6.054099928613329
2022-05-03,5.5238285,92,5.699690309493916,6.070706827189137
2022-05-04,6.149925,93,6.003157723618277,6.086895978622052
2022-05-05,6.1572537,94,6.238602372912083,6.102662891683994
2022-05-06,5.818231,95,6.360638687368531,6.118003192285131
2022-05-07,6.514184,96,6.356855609500146,6.132912624687346
2022-05-08,6.898319,97,6.254008236557646,6.147387052684879
2022-05-09,6.873853,98,6.111415011866841,6.161422460751791
2022-05-10,4.719897,99,6.0030834033936635,6.175014955155971
2022-05-11,5.555295,100,5.994018999753695,6.188160765039335
2022-05-12,6.584034,101,6.118382312453612,6.20085624346395
2022-05-13,7.0040317,102,6.366829285392619,6.213097868423771
2022-05-14,6.5503764,103,6.68754451314513,6.22488224382173
2022-05-15,6.992403,104,7.001048519028322,6.236206100411877
2022-05-16,7.015527,105,7.224297305695719,6.247066296706357
2022-05-17,7.283208,106,7.296433481693565,6.257459819846909
2022-05-18,6.6445413,107,7.197882232370471,6.26738378644072
2022-05-19,6.859203,108,6.956571918700326,6.276835443360323
2022-05-20,7.12403,109,6.639230317954951,6.285812168507388
2022-05-21,7.0722632,110,6.3305854697607105,6.294311471540144
2022-05-22,6.1430106,111,6.10725800014114,6.302330994564256
2022-05-23,5.482519,112,6.014843463575358,6.30986851278696
2022-05-24,5.6816564,113,6.055573163210023,6.316921935134264
2022-05-25,6.703907,114,6.190382273320559,6.323489304831064
2022-05-26,5.6280923,115,6.354400765500803,6.32956879994399
2022-05-27,6.4852633,116,6.48043174252703,6.335158733886859
2022-05-28,6.589991,117,6.522383769834578,6.340257555888561
2022-05-29,7.065451,118,6.470740621826383,6.344863851423289
2022-05-30,6.9200783,119,6.354927856901217,6.348976342602949
2022-05-31,6.013163,120,6.231919725576499,6.35259388853168
2022-06-01,5.6959753,121,6.165100708317255,6.355715485622362
2022-06-02,5.6346087,122,6.200678331323742,6.358340267875034
2022-06-03,6.508417,123,6.349741025139071,6.360467507117143
2022-06-04,6.453644,124,6.582115495335905,6.36209661320555
2022-06-05,7.2417297,125,6.834175811512444,6.363227134190254
2022-06-06,7.485707,126,7.028055092688901,6.363858756439772
2022-06-07,7.326532,127,7.095898753654169,6.3639913047281444
2022-06-08,6.9509106,128,7.001150667143863,6.363624742283549
2022-06-09,5.246048,129,6.7499138675289325,6.362759170798503
2022-06-10,6.6546965,130,6.3887944352529145,6.361394830401648
2022-06-11,6.5242877,131,5.990162566697334,6.359532099591135
2022-06-12,6.45826,132,5.629911998562125,6.3571714951296245
2022-06-13,5.344526,133,5.365176503566217,6.354313671900917
2022-06-14,4.567664,134,5.219293047431363,6.3509594227282795
2022-06-15,4.58698,135,5.178679432123192,6.347109678154498
2022-06-16,5.0191393,136,5.2021441713396355,6.3427655061837225
2022-06-17,5.9542003,137,5.238900650080438,6.337928111985182
2022-06-18,5.57153,138,5.248665847060031,6.332598837558842
2022-06-19,5.3430085,139,5.2166592495686395,6.326779161363103
