Fecha,Evapotranspiration,Dia,Reconstruida,Ajustados
2023-01-05,3.058669,1101,3.3567891468192697,3.295831882994515
2023-01-06,3.1203988,1102,3.2082328704601606,3.305060255726092
2023-01-07,3.4711454,1103,3.102730366386073,3.3147344935299525
2023-01-08,3.0040054,1104,3.0756142908662474,3.3248517610797794
2023-01-09,2.7924292,1105,3.1414448272364006,3.3354090932060556
2023-01-10,3.2700944,1106,3.2897390542769562,3.3464033957651145
2023-01-11,3.5155396,1107,3.487661529444446,3.357831446545955
2023-01-12,4.7308006,1108,3.6889588024697697,3.3696898962146236
2023-01-13,3.406137,1109,3.846537701233012,3.381975269295821
2023-01-14,3.4569519,1110,3.925003571506661,3.3946839651915117
2023-01-15,4.041261,1111,3.9095343983855226,3.4078122592361693
2023-01-16,3.3665357,1112,3.8086420484296095,3.4213563037884223
2023-01-17,3.5044594,1113,3.6502743844101606,3.4353121293586977
2023-01-18,3.782917,1114,3.472725432170226,3.449675645772624
2023-01-19,3.9273803,1115,3.313307964982294,3.4644426433697584
2023-01-20,3.278721,1116,3.1982555213116357,3.479608794237364
2023-01-21,3.347132,1117,3.1367405685553775,3.495169653478843
2023-01-22,2.6839268,1118,3.120459994567792,3.511120660516425
2023-01-23,1.4818038,1119,3.128448621375265,3.52745714042781
2023-01-24,4.8895383,1120,3.135221751698535,3.5441743053162647
2023-01-25,3.8548124,1121,3.1194934679246202,3.56126725571389
2023-01-26,1.9731802,1122,3.070783517850531,3.578730982017527
2023-01-27,1.5059739,1123,2.9921152820112273,3.596560365957004
2023-01-28,3.690131,1124,2.8983675177923365,3.6147501820951646
2023-01-29,3.972415,1125,2.8112015167430418,3.6332950993593753
2023-01-30,3.5241272,1126,2.7524181855857197,3.652189682603921
2023-01-31,2.934163,1127,2.7378633711412657,3.671428394202972
2023-02-01,1.3315455,1128,2.773593271454712,3.6910055956735213
2023-02-02,2.0801997,1129,2.855147025585456,3.7109155493279387
2023-02-03,2.833667,1130,2.9697780492233905,3.7311524199555484
2023-02-04,3.4178495,1131,3.100687814212008,3.751710276532826
2023-02-05,3.5307648,1132,3.231891414306973,3.7725830939616722
2023-02-06,4.021174,1133,3.3523689050250876,3.7937647548352214
2023-02-07,3.9890144,1134,3.458522571539983,3.815249051230766
2023-02-08,3.7735937,1135,3.554493153077604,3.8370296865291413
2023-02-09,2.7837198,1136,3.6504154090092134,3.859100277260172
2023-02-10,3.4521358,1137,3.7591045408122956,3.8814543549735046
2023-02-11,3.3210928,1138,3.8919271816447916,3.90408536813442
2023-02-12,3.95029,1139,4.054743872324741,3.9269866840439187
2023-02-13,4.4021444,1140,4.244840214162643,3.9501515907826708
2023-02-14,4.8984656,1141,4.4496854951783025,3.973573299178107
2023-02-15,4.828921,1142,4.648127663904093,3.9972449447942306
2023-02-16,5.9989805,1143,4.81420511018699,4.021159589943405
2023-02-17,5.0641365,1144,4.923133089619089,4.045310225719693
2023-02-18,4.013224,1145,4.958307731327601,4.069689774052993
2023-02-19,3.5787258,1146,4.917568555309394,4.094291089783493
2023-02-20,4.5199957,1147,4.81672821018863,4.119106962755793
2023-02-21,4.843718,1148,4.688725914605985,4.144130119932018
2023-02-22,6.1539125,1149,4.57774255720114,4.1693532275234455
2023-02-23,4.8039794,1150,4.529055744306835,4.194768893139851
2023-02-24,4.6203947,1151,4.576916393935884,4.22036966795611
2023-02-25,3.876625,1152,4.7337797474068735,4.2461480488952565
2023-02-26,5.049668,1153,4.984361971646404,4.2720964808275355
2023-02-27,5.151034,1154,5.286999117526333,4.298207358784608
2023-02-28,5.2668867,1155,5.582807722173127,4.324473030188467
2023-03-01,5.5949435,1156,5.81071334672352,4.350885797094208
2023-03-02,6.601877,1157,5.924296844739695,4.377437918446189
2023-03-03,6.8058004,1158,5.905379361851508,4.4041216123467315
2023-03-04,5.202711,1159,5.769816740589691,4.430929058336891
2023-03-05,4.9530253,1160,5.563099146317455,4.4578523996884325
2023-03-06,5.3846064,1161,5.346496288469549,4.484883745706501
2023-03-07,4.9851522,1162,5.177678276038156,4.512015174042241
2023-03-08,5.2323365,1163,5.091885314391524,4.539238733014645
2023-03-09,5.260348,1164,5.089982007191975,4.56654644394107
2023-03-10,5.288925,1165,5.137857220368925,4.593930303475593
2023-03-11,5.7780037,1166,5.178082991479518,4.621382285954674
2023-03-12,5.650791,1167,5.150612388756832,4.648894345749269
2023-03-13,4.968045,1168,5.015956212087869,4.676458419622897
2023-03-14,2.2344992,1169,4.772945210779238,4.704066429094761
2023-03-15,3.0458348,1170,4.464467676108133,4.731710282807441
2023-03-16,6.002628,1171,4.168219869859496,4.759381878898261
2023-03-17,6.067749,1172,3.974430812672826,4.7870731073738275
2023-03-18,5.8350163,1173,3.9571195651209594,4.814775852486865
2023-03-19,2.4160895,1174,4.148114119026165,4.842481995114825
2023-03-20,2.2411828,1175,4.522767336913694,4.870183415139395
2023-03-21,5.712144,1176,5.002960587344251,4.897871993826366
2023-03-22,5.2539573,1177,5.477542725800187,4.925539616205087
2023-03-23,5.1554017,1178,5.834535504342262,4.953178173446756
2023-03-24,6.5890923,1179,5.995194297076081,4.9807795652410105
2023-03-25,6.6368914,1180,5.938862366231157,5.008335702169917
2023-03-26,6.3748055,1181,5.710045006369061,5.035838508078861
2023-03-27,5.833119,1182,5.404601025245081,5.063279922443469
2023-03-28,5.568571,1183,5.138711265687783,5.090651902732024
2023-03-29,3.071281,1184,5.010136110922275,5.117946426762533
2023-03-30,4.6505675,1185,5.064227190265782,5.145155495053911
2023-03-31,5.760669,1186,5.276113564341838,5.172271133170424
2023-04-01,4.890583,1187,5.555631666013284,5.199285394058885
2023-04-02,5.780823,1188,5.7743750794150515,5.226190360377727
2023-04-03,6.5363765,1189,5.806992907748844,5.252978146817467
2023-04-04,6.2040176,1190,5.573939499489433,5.279640902411695
2023-04-05,6.54643,1191,5.071951040001939,5.3061708128380465
2023-04-06,3.9395676,1192,4.382003491092428,5.332560102708447
2023-04-07,2.235161,1193,3.651367460363885,5.3588010378478845
2023-04-08,2.2579863,1194,3.054472973610763,5.384885927561181
2023-04-09,2.1348279,1195,2.7440491028934355,5.410807126886944
2023-04-10,3.1853523,1196,2.8072309416552583,5.436557038838192
2023-04-11,3.9839344,1197,3.239967516797994,5.462128116628839
2023-04-12,4.338823,1198,3.947526280455775,5.48751286588555
2023-04-13,5.6491866,1199,4.770921572687946,5.512703846844146
2023-04-14,5.469156,1200,5.5312188104590545,5.5376936765301
2023-04-15,5.510323,1201,6.078361436002118,5.5624750309222915
2023-04-16,7.047254,1202,6.330067876558855,5.587040647099576
2023-04-17,3.9931798,1203,6.289723340742079,5.611383325369358
2023-04-18,6.5145235,1204,6.038889455508473,5.635495931377724
2023-04-19,5.416084,1205,5.7078864388373205,5.659371398200339
2023-04-20,6.056215,1206,5.434377132838231,5.683002728413635
2023-04-21,6.042925,1207,5.32301567602509,5.70638299614564
2023-04-22,5.3245673,1208,5.418163147396963,5.729505349105769
2023-04-23,7.0601134,1209,5.696935596718316,5.752363010593136
2023-04-24,4.821557,1210,6.083108371579724,5.774949281482635
2023-04-25,6.357524,1211,6.475895203345961,5.797257542188351
2023-04-26,6.3030586,1212,6.783409918328907,5.8192812546036
2023-04-27,6.217053,1213,6.949918127008779,5.841013964017146
2023-04-28,6.9862013,1214,6.968810451811335,5.862449301004919
2023-04-29,7.8343563,1215,6.878446048273556,5.883580983296797
2023-04-30,6.651622,1216,6.743777722969981,5.9044028176177825
2023-05-01,7.449016,1217,6.631061316985983,5.92490870150316
2023-05-02,7.326938,1218,6.584624326151275,5.945092625086974
2023-05-03,5.3229675,1219,6.613257732911396,5.964948672863435
2023-05-04,6.1836867,1220,6.68998395254496,5.984471025420605
2023-05-05,6.4965043,1221,6.764182074233476,6.003653961145969
2023-05-06,7.3001633,1222,6.780985226823628,6.022491857903329
2023-05-07,6.65555,1223,6.700820683414667,6.040979194680521
2023-05-08,6.239629,1224,6.512484943242654,6.059110553207539
2023-05-09,6.220236,1225,6.235868594464606,6.076880619544495
2023-05-10,6.7315974,1226,5.914278751429511,6.094284185639054
2023-05-11,6.2179685,1227,5.599854813314961,6.11131615085279
2023-05-12,5.239572,1228,5.337635693611875,6.1279715234560985
2023-05-13,4.310022,1229,5.153809844247928,6.1442454220911555
2023-05-14,3.9015644,1230,5.051726893946299,6.160133077202565
2023-05-15,5.568419,1231,5.016195595327486,6.175629832435202
2023-05-16,5.0864778,1232,5.02359125363451,6.1907311459989165
2023-05-17,5.4736376,1233,5.053405869382875,6.205432591999619
2023-05-18,5.7742186,1234,5.096693605710771,6.219729861736449
2023-05-19,5.6673856,1235,5.158347611975671,6.233618764964545
2023-05-20,4.332583,1236,5.252658740307269,6.247095231123131
2023-05-21,4.436742,1237,5.394190506096537,6.260155310528527
2023-05-22,5.8292055,1238,5.587726295989414,6.272795175531701
2023-05-23,6.24823,1239,5.821330053611925,6.2850111216401
2023-05-24,6.3052626,1240,6.065374942819823,6.2967995686033404
2023-05-25,6.4128423,1241,6.278220185801085,6.308157061462532
2023-05-26,6.405288,1242,6.416858669907673,6.319080271562832
2023-05-27,6.195493,1243,6.449141765743207,6.3295659975290315
2023-05-28,6.0971127,1244,6.363671106589591,6.3396111662037935
2023-05-29,5.7731776,1245,6.174245819942355,6.3492128335483535
2023-05-30,6.276705,1246,5.917531870450369,6.358368185505341
2023-05-31,6.6728506,1247,5.644736501164223,6.367074538823539
2023-06-01,5.7330313,1248,5.409818927698124,6.375329341844279
2023-06-02,4.4457035,1249,5.257619694775627,6.38313017524929
2023-06-03,4.11545,1250,5.215054869521872,6.390474752769748
2023-06-04,5.037305,1251,5.287375535545518,6.397360921856334
2023-06-05,6.1182904,1252,5.459886829816523,6.403786664310113
2023-06-06,6.5815997,1253,5.703995394514015,6.4097500968740135
2023-06-07,6.5284867,1254,5.98545486514225,6.415249471784788
2023-06-08,5.6360016,1255,6.272423356357961,6.420283177285233
2023-06-09,6.4553113,1256,6.541388326242202,6.424849738096575
2023-06-10,6.332788,1257,6.779901070679154,6.428947815850835
2023-06-11,6.601802,1258,6.9860576508420875,6.432576209483089
2023-06-12,7.1763635,1259,7.165468213662065,6.435733855583464
2023-06-13,7.5922675,1260,7.326903241601674,6.43841982870881
2023-06-14,8.152723,1261,7.47787448022105,6.440633341653928
2023-06-15,7.624292,1262,7.62119395008158,6.442373745682283
2023-06-16,7.7076197,1263,7.753192855980503,6.4436405307161335
2023-06-17,7.577816,1264,7.863886584109299,6.444433325486031
2023-06-18,7.8913846,1265,7.938999991197183,6.444751897639626
2023-06-19,7.8086896,1266,7.963430038933691,6.444596153809767
2023-06-20,7.8579016,1267,7.925422450561535,6.443966139641869
2023-06-21,8.128183,1268,7.820506396717642,6.44286203978053
2023-06-22,7.4416037,1269,7.654139146730948,6.441284177815417
2023-06-23,7.454924,1270,7.442151641233598,6.439233016186431
2023-06-24,7.2228284,1271,7.20851131477407,6.43670915604817
2023-06-25,6.8538966,1272,6.980595256254665,6.433713337093752
2023-06-26,7.007944,1273,6.782944193201026,6.43024643733801
2023-06-27,7.270732,1274,6.631104719419857,6.426309472860181
2023-06-28,6.748443,1275,6.52740823387974,6.4219035975061
2023-06-29,6.018033,1276,6.460212337595942,6.417030102550038
2023-06-30,5.3015084,1277,6.407250445164885,6.411690416316254
2023-07-01,5.770861,1278,6.342510426758301,6.405886103760378
2023-07-02,6.6036973,1279,6.244865180333007,6.399618866010757
2023-07-03,6.7444463,1280,6.1059226667843225,6.3928905398698905
2023-07-04,6.987611,1281,5.9345605916194994,6.385703097276093
2023-07-05,6.8518143,1282,5.75644066028086,6.3780586447255665
2023-07-06,4.8832026,1283,5.608254185931824,6.3699594226550245
2023-07-07,3.400035,1284,5.5280938978446,6.36140780478506
2023-07-08,5.4624114,1285,5.5446384713981125,6.352406297424464
2023-07-09,6.1784105,1286,5.668326897942731,6.3429575387356705
2023-07-10,5.8737016,1287,5.887191771017794,6.333064297961569
2023-07-11,6.631233,1288,6.1686500260941655,6.322729474613883
2023-07-12,6.966108,1289,6.466751238495447,6.3119560976234
2023-07-13,6.9662523,1290,6.732746300284711,6.300747324452231
2023-07-14,6.8636,1291,6.92590292122485,6.289106440168439
2023-07-15,6.7657447,1292,7.021559069250305,6.277036856483236
2023-07-16,6.6816587,1293,7.014424944191821,6.264542110751095
2023-07-17,6.5977516,1294,6.916743287182969,6.251625864933002
2023-07-18,6.5281878,1295,6.752529744995413,6.238291904523232
2023-07-19,6.3826556,1296,6.5501872186772,6.224544137439867
