Fecha,Evapotranspiration,Dia,Reconstruida,Ajustados
2022-02-01,3.3084705,1,4.708726909519011,3.537686070099891
2022-02-02,3.9797478,2,4.14803690172626,3.5613017241412184
2022-02-03,3.6238787,3,3.5970159851939045,3.58514556355774
2022-02-04,2.7374737,4,3.108873176821792,3.6092110017532444
2022-02-05,2.5703866,5,2.7284095046083663,3.6334913909173143
2022-02-06,3.1093054,6,2.486260292383544,3.657980023861712
2022-02-07,2.6578214,7,2.394413025972742,3.6826701358731646
2022-02-08,1.8878391,8,2.444266109259832,3.7075549065820415
2022-02-09,3.164334,9,2.60833240656224,3.732627461846404
2022-02-10,2.7409897,10,2.845894493254438,3.757880875650916
2022-02-11,2.4521306,11,3.1117009960879427,3.783308172020072
2022-02-12,4.318008,12,3.3656149988320507,3.808902326945238
2022-02-13,3.300679,13,3.5805061552770705,3.8346562703249543
2022-02-14,3.0719538,14,3.7459727916528367,3.860562887917972
2022-02-15,3.724121,15,3.8667065160233873,3.886615023308484
2022-02-16,4.2601523,16,3.9561064710590608,3.9128054798830068
2022-02-17,4.8835597,17,4.027480648559944,3.9391270228183624
2022-02-18,4.5385833,18,4.086166003591876,3.9655723810802193
2022-02-19,2.8716595,19,4.125711275555916,3.9921342494316363
2022-02-20,3.7317474,20,4.129870277012024,4.01880529045105
2022-02-21,4.235814,21,4.0799862612164,4.045578136559161
2022-02-22,4.2640853,22,3.965176578165783,4.072445392054142
2022-02-23,4.325427,23,3.791377154264647,4.099399635154618
2022-02-24,4.096191,24,3.5853532304462576,4.126433420049854
2022-02-25,2.5210705,25,3.391315758617422,4.153539278956576
2022-02-26,3.0149627,26,3.2603409417069855,4.180709724181866
2022-02-27,2.9721742,27,3.2354997973698825,4.207937250191548
2022-02-28,3.5259023,28,3.337477748062074,4.235214335683513
2022-03-01,3.959784,29,3.555757022264858,4.262533445665397
2022-03-02,4.216826,30,3.848932574972221,4.2898870335360355
2022-03-03,3.9077005,31,4.154856657408723,4.317267543170129
2022-03-04,3.8956666,32,4.407995267146995,4.344667411005538
2022-03-05,4.7596803,33,4.558772510880209,4.37207906813264
2022-03-06,4.8890405,34,4.588722978272058,4.399494942385145
2022-03-07,4.7891393,35,4.516375566421097,4.426907460431833
2022-03-08,3.849199,36,4.391659736572743,4.454309049868597
2022-03-09,3.412281,37,4.280338257566647,4.481692141310236
2022-03-10,4.6646285,38,4.243289024344915,4.509049170481419
