Fecha,et,dia,reconstruida_et,ajustados_et
2020-03-07,4.009148,67,3.901898462597078,4.360453791748561
2020-03-08,2.9437675,68,3.902938329630675,4.388680119200651
2020-03-09,4.0702662,69,4.01753879860323,4.416961291954039
2020-03-10,3.4646957,70,4.191874262533503,4.445289008876863
2020-03-11,4.524165,71,4.358161298874457,4.473654955175544
2020-03-12,4.934365,72,4.459624819129822,4.502050804835363
2020-03-13,5.2439322,73,4.4700746722570255,4.5304682230643225
2020-03-14,4.416732,74,4.401439718060206,4.5588988687395835
2020-03-15,3.7339902,75,4.297224036232625,4.58733439685577
2020-03-16,3.611877,76,4.215033792390164,4.6157664609744025
2020-03-17,4.713963,77,4.205152012243709,4.6441867156737615
2020-03-18,4.3324203,78,4.293235443737934,4.672586818998444
2020-03-19,5.433885,79,4.4732450740409515,4.700958434907909
2020-03-20,4.3072357,80,4.71252840454695,4.729293235723285
2020-03-21,3.9275472,81,4.966204976978147,4.757582904571719
2020-03-22,4.867029,82,5.194515907403076,4.785819137827563
2020-03-23,5.6143265,83,5.375916638292311,4.813993647549661
2020-03-24,5.8097816,84,5.510728287742507,4.842098163914043
2020-03-25,5.963646,85,5.614282799859965,4.870124437641292
2020-03-26,6.219603,86,5.703043860320275,4.8980642424178855
2020-03-27,6.002,87,5.7803186205263275,4.925909377310796
2020-03-28,6.38512,88,5.828587052685449,4.9536516691746435
2020-03-29,4.428679,89,5.812913648525337,4.981282975050682
2020-03-30,4.855882,90,5.695297117797493,5.008795184556943
2020-03-31,4.873488,91,5.454936109624717,5.036180222268798
2020-04-01,5.4537334,92,5.106207350009691,5.0634300500892735
2020-04-02,6.2490487,93,4.706060744197317,5.090536669608404
2020-04-03,4.3490515,94,4.3457934046544615,5.117492124450937
2020-04-04,4.978003,95,4.127745365782524,5.144288502611704
2020-04-05,3.239219,96,4.133383591807986,5.170917938777955
2020-04-06,4.238663,97,4.393276527382851,5.197372616638007
2020-04-07,4.439398,98,4.869952008868662,5.2236447711754925
2020-04-08,5.552736,99,5.461138518105235,5.249726690948562
2020-04-09,6.0260057,100,6.024412911201135,5.275610720353356
2020-04-10,5.274553,101,6.416954312379076,5.30128926187109
2020-04-11,5.8368926,102,6.538484420111825,5.32675477829809
2020-04-12,8.711114,103,6.363623686303327,5.351999794958124
2020-04-13,6.9129977,104,5.9526359396875925,5.377016901896377
2020-04-14,7.241136,105,5.436123214121996,5.401798756054438
2020-04-15,2.2507584,106,4.977561920389124,5.426338083425637
2020-04-16,2.168181,107,4.724875569325578,5.450627681190132
2020-04-17,5.905373,108,4.766036509781604,5.474660419829081
2020-04-18,4.940635,109,5.102642361214924,5.49842924521732
2020-04-19,6.943634,110,5.649803508794806,5.521927180693889
2020-04-20,6.65855,111,6.262325982556216,5.545147329109843
2020-04-21,6.589612,112,6.778826787455014,5.568082874852704
2020-04-22,6.8267303,113,7.0698213544325705,5.590727085846994
2020-04-23,7.6590824,114,7.0747900456959085,5.6130733155302455
2020-04-24,6.5997295,115,6.817041899574675,5.6351150048039065
2020-04-25,6.2260146,116,6.392516393205252,5.65684568395858
2020-04-26,4.3825564,117,5.9370261949123515,5.678258974573019
2020-04-27,5.707681,118,5.583087015969545,5.699348591386337
2020-04-28,6.49348,119,5.420291611838953,5.720108344142858
2020-04-29,6.37869,120,5.471387229296041,5.740532139409096
2020-04-30,4.564781,121,5.690587926220944,5.760613982362308
2020-05-01,6.3855495,122,5.983212325443964,5.780347978550101
2020-05-02,6.423741,123,6.239012431914798,5.799728335620583
2020-05-03,6.3609242,124,6.367717388665996,5.818749365022538
2020-05-04,6.4810605,125,6.325448857138211,5.837405483675146
2020-05-05,5.5307794,126,6.1244729108127105,5.855691215606728
2020-05-06,5.148903,127,5.824724041467369,5.873601193562071
2020-05-07,5.3964176,128,5.511528547622676,5.891130160577822
2020-05-08,6.1003423,129,5.267967364785118,5.908272971525529
2020-05-09,5.363083,130,5.151171591671478,5.925024594621842
2020-05-10,5.7291913,131,5.179527782773786,5.941380112905451
2020-05-11,5.1366153,132,5.33336572495507,5.957334725680318
2020-05-12,5.5597224,133,5.566922212288002,5.9728837499247875
2020-05-13,5.258346,134,5.82591351166934,5.988022621666152
2020-05-14,5.6571474,135,6.0639797971196385,6.002746897320277
2020-05-15,6.056496,136,6.252704960575681,6.017052254995884
2020-05-16,6.9012427,137,6.383064018418268,6.030934495763127
2020-05-17,6.4142857,138,6.459657981971805,6.044389544886062
2020-05-18,6.5975423,139,6.491610140859646,6.05741345301867
2020-05-19,7.254903,140,6.484671394751603,6.070002397364078
2020-05-20,6.803733,141,6.437855442366386,6.082152682796631
2020-05-21,5.3937187,142,6.345484953396939,6.093860742946488
2020-05-22,5.6486034,143,6.2029873163366736,6.10512314124643
2020-05-23,5.699648,144,6.013195473011446,6.115936571940571
2020-05-24,6.209951,145,5.7898768510708996,6.126297861054658
2020-05-25,6.0983896,146,5.556639337761112,6.136203967327711
2020-05-26,5.5661054,147,5.341546492000839,6.145651983104694
2020-05-27,4.818646,148,5.169724388355993,6.154639135189969
2020-05-28,5.5542035,149,5.057107327133592,6.163162785661301
2020-05-29,3.8733733,150,5.007892575962464,6.171220432644134
2020-05-30,5.4705462,151,5.01653705275548,6.178809711045947
2020-05-31,5.4667907,152,5.073023048409217,6.185928393250465
2020-06-01,4.9768147,153,5.168603396577441,6.192574389771504
2020-06-02,5.1315837,154,5.299016867648733,6.198745749866291
2020-06-03,5.69272,155,5.463386026769549,6.204440662108034
2020-06-04,5.5885215,156,5.659173092618634,6.209657454917628
2020-06-05,5.6239967,157,5.875725607753699,6.214394597054294
2020-06-06,5.733734,158,6.090087700000102,6.218650698065032
2020-06-07,6.4949946,159,6.268257550615561,6.222424508692745
2020-06-08,6.931492,160,6.372985680772255,6.22571492124293
2020-06-09,7.440853,161,6.376283885145374,6.2285209699088036
2020-06-10,5.879525,162,6.27224199892399,6.23084183105479
2020-06-11,3.868248,163,6.084693245716424,6.232676823458277
2020-06-12,6.5519814,164,5.865377898601998,6.2340254085095665
2020-06-13,6.062983,165,5.681350095864794,6.23488719036997
2020-06-14,5.4990554,166,5.594444028306447,6.235261916087994
2020-06-15,6.507004,167,5.639153577710282,6.235149475673591
2020-06-16,5.678392,168,5.80682842819404,6.234549902130436
2020-06-17,6.058247,169,6.042823809525983,6.2334633714462475
2020-06-18,6.021926,170,6.259337634720309,6.231890202541128
2020-06-19,5.957268,171,6.361323304497255,6.229830857173951
2020-06-20,5.9695387,172,6.277920526403796,6.22728593980683
2020-06-21,6.1045885,173,5.98914650703686,6.224256197427694
2020-06-22,5.8050685,174,5.538301453596933,6.22074251933103
2020-06-23,5.9780746,175,5.024674749835515,6.216745936856855
2020-06-24,4.337375,176,4.577466757343598,6.212267623087996
2020-06-25,3.3701286,177,4.318277090741989,6.207308892505768
2020-06-26,3.85908,178,4.323804325141969,6.201871200604143
2020-06-27,5.195054,179,4.60094201825751,6.195956143462528
2020-06-28,5.6358237,180,5.082870930460548,6.189565457277288
2020-06-29,6.144123,181,5.648094819887338,6.182701017852133
2020-06-30,5.9882283,182,6.156817433411125,6.175364840047523
2020-07-01,5.809636,183,6.493172066122502,6.167559077189274
2020-07-02,6.1228304,184,6.59965839748222,6.159286020436502
2020-07-03,6.0894337,185,6.4925475561399,6.1505480981091205
2020-07-04,6.572719,186,6.253261299794591,6.1413478749750805
2020-07-05,6.8602962,187,5.998747416906902,6.13168805149755
2020-07-06,6.298122,188,5.84094113815223,6.121571463042274
2020-07-07,5.870084,189,5.849083306142128,6.111001079045334
2020-07-08,5.667029,190,6.027657133972933,6.099980002141552
2020-07-09,5.9944806,191,6.317309644984547,6.088511467253802
2020-07-10,6.2674065,192,6.618167848025997,6.0765988406434905
2020-07-11,6.4792094,193,6.827177391758541,6.064245618922488
2020-07-12,6.9564905,194,6.876183847581568,6.051455428026793
2020-07-13,7.0912547,195,6.757171949702931,6.0382320221522505
2020-07-14,6.89863,196,6.525520561256476,6.024579282652606
2020-07-15,6.8191833,197,6.279816833866352,6.010501216900253
2020-07-16,5.7116213,198,6.125057592670417,5.996001957109973
2020-07-17,6.3347883,199,6.132073009159202,5.981085759126053
2020-07-18,5.9427586,200,6.307623865059899,5.965757001173096
2020-07-19,6.6252728,201,6.586235699928683,5.9500201825709205
2020-07-20,6.3346343,202,6.847548751861437,5.933879922413913
2020-07-21,6.611149,203,6.954239246938488,5.917340958215226
2020-07-22,6.8449645,204,6.7983744543668605,5.900408144516212
2020-07-23,6.578366,205,6.3408670266401215,5.883086451461519
2020-07-24,6.4956694,206,5.6306136726071525,5.865380963340237
2020-07-25,5.7062826,207,4.796332004647551,5.847296877093557
2020-07-26,3.7628987,208,4.012921342380228,5.828839500789354
2020-07-27,2.16649,209,3.452446710523605,5.810014252064155
2020-07-28,3.0737572,210,3.2348506740133374,5.790826656532947
2020-07-29,2.1908605,211,3.3936104984627766,5.7712823461672915
2020-07-30,4.9610286,212,3.8667882637216375,5.751387057642215
2020-07-31,5.277218,213,4.5158852125217095,5.731146630652377
2020-08-01,5.779271,214,5.166265240479055,5.710567006197995
2020-08-02,5.0742264,215,5.656450445241088,5.689654224841026
2020-08-03,5.6325064,216,5.881319968114942,5.668414424932138
2020-08-04,5.3859434,217,5.816741491839299,5.64685384080897
2020-08-05,5.4666386,218,5.5194429990536635,5.624978800966222
2020-08-06,5.636218,219,5.103816634492989,5.602795726198103
2020-08-07,5.007472,220,4.704243022458262,5.58031112771369
2020-08-08,4.6057286,221,4.4352929184368595,5.557531605225752
2020-08-09,3.5051334,222,4.3617996082576,5.534463845013588
2020-08-10,3.9785354,223,4.486702420642021,5.5111146179604615
2020-08-11,5.1139793,224,4.75833308153653,5.4874907775662045
2020-08-12,5.3720694,225,5.09263451836787,5.463599257935562
2020-08-13,5.6408324,226,5.40166934188232,5.439447071742889
2020-08-14,6.1103635,227,5.618856930358757,5.415041308173775
2020-08-15,5.7208176,228,5.713666530137222,5.390389130844217
2020-08-16,5.37768,229,5.692900448982018,5.365497775697951
2020-08-17,5.403713,230,5.590513362377669,5.340374548882534
2020-08-18,5.149814,231,5.451436335862078,5.315026824604845
2020-08-19,4.564311,232,5.316022443381853,5.289462042966589
2020-08-20,5.375374,233,5.210364359539515,5.263687707780472
2020-08-21,5.7405615,234,5.1446318572618095,5.2377113843676675
2020-08-22,5.726726,235,5.118082585745291,5.2115406973372345
2020-08-23,5.4138145,236,5.126885541003167,5.1851833283481295
2020-08-24,5.629359,237,5.170252198955674,5.158647013854474
2020-08-25,3.991477,238,5.251697741167207,5.131939542834742
2020-08-26,5.130392,239,5.374877852061011,5.105068754505525
2020-08-27,5.460133,240,5.5362107387369734,5.078042536020551
2020-08-28,5.7746487,241,5.718234884951417,5.050868820155642
2020-08-29,6.100449,242,5.887649929446997,5.023555582980271
2020-08-30,5.9315286,243,6.000233381399661,4.9961108415164075
2020-08-31,5.8711414,244,6.012014526716963,4.968542651385363
2020-09-01,6.2249513,245,5.893337244027442,4.940859104443276
2020-09-02,6.2606134,246,5.640861692608317,4.913068326405997
2020-09-03,5.8419814,247,5.282809284857676,4.885178474464004
2020-09-04,4.9508,248,4.874820627884376,4.857197734888089
2020-09-05,2.273858,249,4.486960017500233,4.829134320626525
2020-09-06,3.7202775,250,4.185527170761041,4.80099646889438
2020-09-07,4.565366,251,4.015287879518272,4.772792438755714
2020-09-08,5.117317,252,3.987785452036443,4.744530508699379
2020-09-09,4.737092,253,4.079498075361477,4.716218974209089
2020-09-10,3.4825323,254,4.2404110760429985,4.68786614532853
2020-09-11,4.031135,255,4.4101826222397,4.659480344222181
2020-09-12,5.0270596,256,4.53666187772679,4.631069902732571
2020-09-13,5.105682,257,4.590882181652692,4.602643159934714
2020-09-14,4.126465,258,4.573978010113938,4.574208459688413
2020-09-15,3.9154642,259,4.5142611524525185,4.545774148189144
2020-09-16,3.9452803,260,4.455948629846343,4.517348571518284
2020-09-17,4.4328003,261,4.443645139335046,4.48894007319335
2020-09-18,5.2363043,262,4.507796104734847,4.460556991718994
2020-09-19,5.15919,263,4.655646984809968,4.432207658139479
2020-09-20,4.701275,264,4.870106578667877,4.403900393593333
2020-09-21,5.2796364,265,5.116138140532498,4.375643506870922
2020-09-22,5.2921395,266,5.351885187469303,4.347445291975639
2020-09-23,5.4710155,267,5.5404832607957095,4.31931402568943
2020-09-24,5.402114,268,5.6587549891195605,4.291257965143389
2020-09-25,5.3970556,269,5.7005158255905535,4.263285345394111
2020-09-26,5.2121105,270,5.67436880080194,4.235404377006521
2020-09-27,5.434929,271,5.597800076517297,4.207623243643903
2020-09-28,6.19628,272,5.490409511249978,4.179950099665813
2020-09-29,6.5849423,273,5.368923692179718,4.152393067734604
2020-09-30,4.8464675,274,5.245429935107185,4.12496023643125
2020-10-01,4.9172425,275,5.128612574299719,4.097659657881169
2020-10-02,4.3702354,276,5.026386126137225,4.070499345390757
2020-10-03,4.8994064,277,4.947777451763085,4.043487271095306
2020-10-04,5.207951,278,4.9024153187343,4.016631363619012
2020-10-05,4.9081774,279,4.897301318101477,3.9899395057477562
2020-10-06,4.445363,280,4.932079401163506,3.9634195321153363
2020-10-07,5.132061,281,4.99510550481573,3.9370792269038284
2020-10-08,5.278874,282,5.062730666923092,3.9109263215587733
2020-10-09,5.211064,283,5.103224074950913,3.8849684925198167
2020-10-10,5.534358,284,5.085000249969661,3.8592133589675237
2020-10-11,5.3709674,285,4.986938989420114,3.8336684805869763
2020-10-12,4.5632024,286,4.807350879676546,3.8083413553488445
2020-10-13,3.4152837,287,4.5680989411313595,3.7832394173085744
2020-10-14,4.1177382,288,4.31166857238683,3.758370034424331
2020-10-15,4.728206,289,4.0912185877673934,3.733740506394342
2020-10-16,3.6745975,290,3.9560976589213372,3.709358062514285
2020-10-17,4.11639,291,3.937099992374611,3.685229859555329
2020-10-18,4.707819,292,4.036177843712993,3.6613629796634677
2020-10-19,4.4640694,293,4.22418769550845,3.6377644282807653
2020-10-20,4.036807,294,4.447831304496363,3.6144411320890963
2020-10-21,4.4215875,295,4.64403086936081,3.5913999369770284
2020-10-22,4.5136724,296,4.757521630592256,3.5686476060303987
2020-10-23,4.676938,297,4.756298427903444,3.546190817547203
2020-10-24,4.2953563,298,4.640134087873805,3.524036163077377
2020-10-25,4.982541,299,4.4395389775282235,3.502190145488033
2020-10-26,4.5753155,300,4.205562039198988,3.4806591770547213
2020-10-27,4.097611,301,3.9937492187595955,3.4594495775793024
2020-10-28,3.5590227,302,3.847410904593388,3.4385675725349376
2020-10-29,3.4679177,303,3.7854981370173277,3.418019291238786
2020-10-30,3.9143343,304,3.7988032530321703,3.3978107650529186
2020-10-31,3.8390992,305,3.8554178516145456,3.3779479256139755
2020-11-01,4.1424923,306,3.9133305941813457,3.3584366030921142
2020-11-02,3.9826508,307,3.9357435319569696,3.3392825244797226
2020-11-03,3.7852423,308,3.90388472905174,3.3204913119104233
2020-11-04,3.7521842,309,3.823044039702714,3.3020684810088614
2020-11-05,3.6301713,310,3.7199181343279766,3.2840194392717477
2020-11-06,3.4265702,311,3.6323139055134055,3.2663494844806378
2020-11-07,3.618625,312,3.5948291829462287,3.249063803146929
2020-11-08,4.041859,313,3.6254546335526925,3.2321674689894957
2020-11-09,3.9410982,314,3.7176970695740246,3.2156654414454566
2020-11-10,3.9703078,315,3.8409508484538204,3.1995625642144647
2020-11-11,3.5244722,316,3.949085837570063,3.1838635638369777
2020-11-12,3.8331845,317,3.9945049289143792,3.168573048306922
2020-11-13,3.642251,318,3.943146713626547,3.1536955057191447
2020-11-14,4.108108,319,3.785636144074177,3.1392353029520574
2020-11-15,3.5505826,320,3.5410748667173637,3.1251966843858705
2020-11-16,3.041196,321,3.2523546635901095,3.1115837706567726
2020-11-17,3.244998,322,2.974563331580943,3.0984005574474343
2020-11-18,3.0055945,323,2.7601515662284477,3.0856509143141935
2020-11-19,3.0396683,324,2.6453832828250463,3.0733385835512514
2020-11-20,2.7645218,325,2.6419747766205304,3.0614671790922348
2020-11-21,1.3832222,326,2.7360074678433706,3.0500401854494275
2020-11-22,2.9078345,327,2.893827270280029,3.039060956690986
2020-11-23,3.1011248,328,3.0725254358137715,3.0285327154564556
2020-11-24,3.8692665,329,3.231411262098625,3.018458552010853
2020-11-25,3.4631994,330,3.3409677836460023,3.0088414233376053
2020-11-26,3.501814,331,3.3870126996452834,2.999684152270617
2020-11-27,3.6006858,332,3.3696659992493894,2.990989426665701
2020-11-28,3.1916966,333,3.2985534304160193,2.9827597986116414
2020-11-29,2.2137122,334,3.1868066391524263,2.9749976836810967
2020-11-30,3.0168364,335,3.0464924177889214,2.9677053602215784
2020-12-01,2.942539,336,2.8871516751094544,2.9608849686867083
2020-12-02,3.2290587,337,2.717566072706065,2.9545385110079465
2020-12-03,3.2793071,338,2.5493268034084497,2.9486678500069843
2020-12-04,2.2381582,339,2.399868785669504,2.943274708848965
2020-12-05,1.8021597,340,2.2927243017172816,2.9383606705366976
2020-12-06,1.7345167,341,2.2538313289079595,2.9339271774460105
2020-12-07,2.302875,342,2.304410807867535,2.9299755309023863
2020-12-08,2.6968236,343,2.452568377558243,2.926506890798992
2020-12-09,2.9945312,344,2.6867302033002067,2.923522275256227
2020-12-10,3.24411,345,2.9738648036438007,2.9210225603228803
2020-12-11,3.1800947,346,3.264137699890958,2.919008479718996
2020-12-12,2.8936172,347,3.5015766572912135,2.917480624620506
2020-12-13,3.8583198,348,3.6381763519123527,2.916439443485709
2020-12-14,3.7171497,349,3.6473986011600092,2.9158852419236414
2020-12-15,3.6865675,350,3.5327936349476925,2.915818182604367
2020-12-16,3.774542,351,3.3286487996083673,2.9162382852112385
2020-12-17,1.9092396,352,3.0918600609478917,2.9171454264351135
2020-12-18,3.1404564,353,2.8869245882064103,2.918539340010552
2020-12-19,3.1408896,354,2.7682030329338034,2.9204196167939704
2020-12-20,3.1657348,355,2.7646426828982555,2.9227857048837302
2020-12-21,2.1872752,356,2.871598976548825,2.92563690978214
2020-12-22,3.2076976,357,3.052361616553712,2.9289723945993
2020-12-23,3.4941642,358,3.2490846253070247,2.9327911802987483
2020-12-24,4.107617,359,3.3999380666672874,2.9370921459848307
2020-12-25,2.7833855,360,3.4573562401513036,2.9418740292317063
2020-12-26,2.7809968,361,3.401882768582141,2.9471354264538965
2020-12-27,3.018383,362,3.247445077652664,2.952874793318268
2020-12-28,3.0884943,363,3.0365244168952588,2.9590904451973286
2020-12-29,3.278274,364,2.826800058615582,2.9657805576636997
2020-12-30,3.2734523,365,2.6734586612084295,2.972943167025626
2020-12-31,3.4156601,366,2.612650568279989,2.980576170903362
2021-01-01,1.9286382,367,2.6511440052693085,2.988677328846263
2021-01-02,1.985123,368,2.7652249001122593,2.9972442629904092
2021-01-03,2.8336954,369,2.908962813266501,3.0062744587565566
2021-01-04,2.9275193,370,3.0290487163470408,3.0157652655882217
2021-01-05,2.7809002,371,3.081429614132229,3.025713897729676
2021-01-06,3.6557338,372,3.0445289548353576,3.0361174350436264
2021-01-07,3.3721945,373,2.9250579968085892,3.0469728238683373
2021-01-08,3.0263886,374,2.754869137031433,3.058276877913946
2021-01-09,1.7516176,375,2.5801697979999316,3.0700262791977053
2021-01-10,3.8339918,376,2.4467794177456925,3.0822175790178887
2021-01-11,1.6040472,377,2.3862306010005336,3.0948471989660513
2021-01-12,1.5079668,378,2.4070661212267166,3.107911431977372
2021-01-13,2.2496924,379,2.4938575980883266,3.1214064434187616
2021-01-14,2.7090418,380,2.6138996544935638,3.1353282722144016
2021-01-15,3.3531675,381,2.729068370513825,3.149672832008412
2021-01-16,3.0200462,382,2.8087676190582727,3.1644359123642802
2021-01-17,2.9880533,383,2.839697634738272,3.1796131800007164
2021-01-18,3.4413652,384,2.82938125593647,3.195200180063565
2021-01-19,2.893146,385,2.8025368822135146,3.2111923374334004
2021-01-20,1.0267649,386,2.791760639907867,3.2275849580684195
2021-01-21,3.0364182,387,2.8257945980763366,3.24437323038225
2021-01-22,3.1276734,388,2.919343173172417,3.2615522266562476
2021-01-23,3.1938803,389,3.0677731196003624,3.2791169044858908
2021-01-24,3.0646958,390,3.2483427715259796,3.297062108260837
2021-01-25,4.2020645,391,3.427437026735673,3.3153825706782003
2021-01-26,3.8255913,392,3.5713515773325493,3.334072914288621
2021-01-27,3.9771876,393,3.65708420410134,3.3531276530746625
2021-01-28,2.4296937,394,3.6796671669422314,3.372541194061072
2021-01-29,3.1620793,395,3.6537439908640663,3.3923078389564463
2021-01-30,3.9870381,396,3.6089448860444233,3.412421785825793
2021-01-31,4.3777037,397,3.5805422382528818,3.4328771307935293
2021-02-01,3.4207356,398,3.5982733198170873,3.4536678697763996
2021-02-02,3.5289094,399,3.676698089278668,3.474787900245791
2021-02-03,3.701761,400,3.809918972906725,3.4962310230189715
2021-02-04,3.9679465,401,3.972145070411269,3.5179909440786705
2021-02-05,4.211304,402,4.123877834275917,3.5400612764205137
2021-02-06,4.361623,403,4.221943745369568,3.562435541927751
2021-02-07,3.9588976,404,4.230629109999837,3.5851071732727124
2021-02-08,4.2204943,405,4.131005752989423,3.6080695158444653
2021-02-09,3.6379688,406,3.926150291998285,3.631315829702091
2021-02-10,4.023837,407,3.6411192536202432,3.6548392915529915
2021-02-11,4.0204444,408,3.3178945644736193,3.678632996755679
2021-02-12,2.2879236,409,3.0066999917766495,3.702689961346438
2021-02-13,2.19383,410,2.755839378405142,3.7270031240892623
2021-02-14,2.8564892,411,2.6023952428891493,3.7515653485484872
2021-02-15,2.6261725,412,2.5657723941651813,3.7763694251834807
2021-02-16,2.4704971,413,2.6453111346498277,3.801408073464798
2021-02-17,3.7357957,414,2.8222272891481106,3.8266739440111834
2021-02-18,3.1895616,415,3.065174250118426,3.8521596207467566
2021-02-19,2.5145483,416,3.3379549753917956,3.8778576230778006
2021-02-20,3.641627,417,3.607483509963312,3.903760408088477
2021-02-21,4.277607,418,3.8500908724883796,3.9298603727548267
2021-02-22,3.3211772,419,4.054702238831373,3.956149856176426
2021-02-23,4.275302,420,4.222211164946629,3.9826211418250272
2021-02-24,4.626514,421,4.3613839026451195,4.009266459809518
2021-02-25,4.5029125,422,4.482609750787695,4.036077989156561
2021-02-26,4.672699,423,4.5915049944941195,4.06304786010621
2021-02-27,4.9524503,424,4.684544951244374,4.090168156421854
2021-02-28,5.0358524,425,4.748420352157904,4.117430917713813
2021-03-01,5.447248,426,4.763747257814872,4.144828141775865
2021-03-02,2.5349667,427,4.712357369031783,4.172351786934083
2021-03-03,4.4656453,428,4.5860633980482906,4.19999377440723
2021-03-04,4.7319856,429,4.393980952219961,4.227745990678055
2021-03-05,5.110764,430,4.165540425367939,4.255600289874791
2021-03-06,4.9476433,431,3.9473467982851087,4.283548496162134
2021-03-07,3.397368,432,3.7938347947329056,4.311582406141032
2021-03-08,2.1037652,433,3.753724288878852,4.339693791256563
2021-03-09,3.6996343,434,3.855949710926134,4.367874400213181
2021-03-10,5.1984167,435,4.099407224879114,4.396115961396658
2021-03-11,5.125751,436,4.450187379680887,4.42441018530198
2021-03-12,4.6365833,437,4.848006037688392,4.45274876696649
2021-03-13,4.3530903,438,5.220819081489292,4.481123388407574
2021-03-14,5.5784197,439,5.503926636541468,4.509525721064175
2021-03-15,5.049384,440,5.658126266534618,4.537947428241392
2021-03-16,5.921243,441,5.681319112456285,4.566380167557491
2021-03-17,6.682982,442,5.609593952508339,4.594815593392568
2021-03-18,5.888834,443,5.5068237157607305,4.623245359338161
2021-03-19,5.2631607,444,5.445331482863123,4.651661120647118
2021-03-20,4.7183585,445,5.483113767378927,4.680054536682942
