Fecha,SRF,arima_predicts
2020-05-19,27460410.0,26280600.57658118
2020-05-20,25666858.0,27307941.053599805
2020-05-21,20476632.0,25935693.93040723
2020-05-22,22338326.0,21254596.193808593
2020-05-23,22980790.0,22059276.249212984
2020-05-24,24180402.0,22884490.920189016
2020-05-25,24219412.0,24000591.875650287
2020-05-26,21912364.0,24213564.781940427
2020-05-27,19177422.0,22258167.96641644
2020-05-28,21392538.0,19587363.09854624
2020-05-29,15638787.0,21060513.742649257
2020-05-30,23385112.0,16501218.088374646
2020-05-31,24148152.0,22224013.526907623
2020-06-01,22115506.0,24033779.755237687
2020-06-02,22555226.0,22420179.786206666
2020-06-03,24418838.0,22489316.265953444
2020-06-04,24260936.0,24139500.759742636
2020-06-05,24578934.0,24284603.9678555
2020-06-06,23694642.0,24531269.205113854
2020-06-07,25756650.0,23827188.735512365
2020-06-08,26802646.0,25447575.136719115
2020-06-09,27206646.0,26645861.41395943
2020-06-10,21985168.0,27146090.345140524
2020-06-11,15815482.0,22767816.563426584
2020-06-12,26639468.0,16740257.683186471
2020-06-13,24588352.0,25017058.196980726
2020-06-14,23040962.0,24895794.258843433
2020-06-15,27557050.0,23272900.650428224
2020-06-16,24434674.0,26880132.50929947
2020-06-17,26261184.0,24902687.671776008
2020-06-18,24912738.0,25987407.98723421
2020-06-19,24742772.0,25114856.88755604
2020-06-20,25005322.0,24768248.243648134
2020-06-21,24799062.0,24965968.31885308
2020-06-22,21356594.0,24829978.35982999
2020-06-23,24673608.0,21872586.336813826
2020-06-24,18711214.0,24176419.992702857
2020-06-25,14476290.0,19604918.636634164
2020-06-26,17264102.0,15111063.752723038
2020-06-27,23525164.0,16846236.204739846
2020-06-28,24351744.0,22586691.946718384
2020-06-29,25976354.0,24227847.729718454
2020-06-30,25140130.0,25732840.825640466
2020-07-01,25122510.0,25265471.81170596
2020-07-02,26687814.0,25125151.065937188
2020-07-03,26883500.0,26453190.215905555
2020-07-04,28450596.0,26854168.579512794
2020-07-05,28460508.0,28215703.612604793
2020-07-06,26060434.0,28459022.287992656
2020-07-07,25068010.0,26420181.655399006
2020-07-08,24547832.0,25216764.66638183
2020-07-09,25577118.0,24625801.602558147
2020-07-10,26514282.0,25422838.079782948
2020-07-11,27570362.0,26373810.267993256
2020-07-12,28659364.0,27412065.9208317
2020-07-13,28650874.0,28496133.23452159
2020-07-14,28105018.0,28652146.568093456
2020-07-15,27337726.0,28186836.48400736
2020-07-16,24305072.0,27452735.57804068
2020-07-17,26718938.0,24759637.220129225
2020-07-18,25714078.0,26357123.05848262
2020-07-19,27657172.0,25864696.70134181
2020-07-20,25493358.0,27365921.184100207
2020-07-21,27106372.0,25817692.588524997
2020-07-22,27915048.0,26864596.952803217
2020-07-23,26816202.0,27793835.364482325
2020-07-24,26762120.0,26980908.284949787
2020-07-25,21639604.0,26770226.36367849
2020-07-26,14190962.0,22407419.12601024
2020-07-27,9337847.0,15307440.69832621
2020-07-28,13825486.0,10065281.546864705
2020-07-29,9683968.0,13152832.736589313
2020-07-30,23392706.0,10304741.105451243
2020-07-31,24469380.0,21337900.042358994
2020-08-01,26705378.0,24307997.08133621
2020-08-02,23211228.0,26370223.734766148
2020-08-03,26283932.0,23734966.963928796
2020-08-04,24391670.0,25823363.67596701
2020-08-05,24681500.0,24675301.595484406
2020-08-06,25998696.0,24638057.313247718
2020-08-07,22969202.0,25801261.182281483
2020-08-08,21181744.0,23423293.56698725
2020-08-09,15903239.0,21449666.499316353
2020-08-10,17925220.0,16694435.353846563
2020-08-11,23606894.0,17622144.793147486
2020-08-12,24916256.0,22755266.55007908
2020-08-13,25716464.0,24719995.422380913
2020-08-14,27781326.0,25596520.634990618
2020-08-15,26134254.0,27471823.349988997
2020-08-16,24177780.0,26381134.008813627
2020-08-17,25507832.0,24471036.347241424
2020-08-18,23765794.0,25308470.193422887
2020-08-19,20169384.0,24026908.484851707
2020-08-20,24037228.0,20708450.73933951
2020-08-21,25029930.0,23457475.954667598
2020-08-22,24610662.0,24881133.664132897
2020-08-23,23958042.0,24673506.17896441
2020-08-24,24796692.0,24055863.36503562
2020-08-25,16590756.0,24670986.55458441
2020-08-26,23134702.0,17820745.673799355
2020-08-27,24188188.0,22153828.39753703
2020-08-28,25414676.0,24030280.73610077
2020-08-29,25819084.0,25230837.425699785
2020-08-30,25093258.0,25758467.189924724
2020-08-31,23574204.0,25202052.22956444
2020-09-01,24878106.0,23801895.360734913
2020-09-02,25986296.0,24682663.823062923
2020-09-03,25216718.0,25820189.140696235
2020-09-04,21853010.0,25332070.227117438
2020-09-05,8963539.0,22357196.981920924
2020-09-06,16343973.0,10895544.83464656
2020-09-07,21047108.0,15237718.01480908
2020-09-08,23142812.0,20342153.990550704
2020-09-09,21613018.0,22828686.435367275
2020-09-10,14943459.0,21842319.18185667
2020-09-11,17320074.0,15943160.764526991
2020-09-12,23210112.0,16963842.619619183
2020-09-13,22103806.0,22327252.821195073
2020-09-14,15561369.0,22269630.4661014
2020-09-15,14985582.0,16542016.41809866
2020-09-16,15865133.0,15071886.84862518
2020-09-17,18042004.0,15733296.894090828
2020-09-18,21577728.0,17715712.29467921
2020-09-19,21567676.0,21047757.4994496
2020-09-20,21339852.0,21569182.696640216
2020-09-21,23864196.0,21374000.59285323
2020-09-22,23890126.0,23485821.48512231
2020-09-23,23971064.0,23886239.34621162
2020-09-24,24092610.0,23958932.184175704
2020-09-25,24211572.0,24074391.44152092
2020-09-26,22974356.0,24193740.757887643
2020-09-27,22738310.0,23159802.596739158
2020-09-28,22025318.0,22773690.99036376
2020-09-29,23051594.0,22132188.538291007
2020-09-30,24953878.0,22897765.249389697
2020-10-01,24601910.0,24668744.204582423
2020-10-02,18491542.0,24654666.566162325
2020-10-03,23949630.0,19407426.494238563
2020-10-04,23866624.0,23131515.908117224
2020-10-05,23936826.0,23879065.788829863
2020-10-06,20391038.0,23926303.40573652
2020-10-07,23382262.0,20922516.995873436
2020-10-08,21980398.0,22933906.73229857
2020-10-09,22687164.0,22190523.72411862
2020-10-10,22407646.0,22581226.678310864
2020-10-11,22676970.0,22449543.018651016
2020-10-12,20186182.0,22636600.96240254
2020-10-13,16103229.0,20559526.798158716
2020-10-14,19155838.0,16715223.78385014
2020-10-15,21036958.0,18698281.720235333
2020-10-16,14730931.0,20754996.481511742
2020-10-17,19247650.0,15676142.867689427
2020-10-18,21573482.0,18570637.928561307
2020-10-19,21085772.0,21224862.495413065
2020-10-20,18781740.0,21158874.966414638
2020-10-21,20793512.0,19127091.897468284
2020-10-22,20128612.0,20491967.022554565
2020-10-23,20541452.0,20228274.01711897
2020-10-24,19119640.0,20479571.315464888
2020-10-25,21044810.0,19332755.734522425
2020-10-26,20290254.0,20756245.816668775
2020-10-27,20069754.0,20403354.57601026
2020-10-28,17345238.0,20102804.79677355
2020-10-29,15915853.0,17753616.34295821
2020-10-30,20783352.0,16130103.853270572
2020-10-31,20427228.0,20053761.431997925
2020-11-01,19653148.0,20480607.509978157
2020-11-02,16976706.0,19769175.03295451
2020-11-03,20470276.0,17377878.5198104
2020-11-04,20074222.0,19946623.97240739
2020-11-05,19071892.0,20133586.62705375
2020-11-06,17346450.0,19222131.479047764
2020-11-07,19328568.0,17605076.906514954
2020-11-08,19222974.0,19031467.867577344
2020-11-09,18394070.0,19238801.509453543
2020-11-10,18061082.0,18518314.615187224
2020-11-11,16078433.0,18110993.64950581
2020-11-12,17667056.0,16375612.724137334
2020-11-13,16548035.0,17428936.92552024
2020-11-14,18459838.0,16715765.32043689
2020-11-15,15331464.0,18173277.399437357
2020-11-16,13811485.0,15800376.713404343
2020-11-17,12051245.0,14039315.009202102
2020-11-18,14248299.0,12315087.78690555
2020-11-19,14914201.0,13918982.060070228
2020-11-20,14419869.0,14814388.792865755
2020-11-21,4769195.0,14493964.539549489
2020-11-22,14327178.0,6215736.791844817
2020-11-23,16666509.0,12894529.683909092
2020-11-24,17578230.0,16315866.12713349
2020-11-25,16922498.0,17441571.92523729
2020-11-26,16729616.0,17020785.82344632
2020-11-27,16682646.0,16758527.128268827
2020-11-28,14874097.0,16689686.344328588
2020-11-29,6406866.5,15145180.834258534
2020-11-30,8747631.0,7676021.667756479
2020-12-01,16996618.0,8396773.259481903
2020-12-02,17166642.0,15760175.401702244
2020-12-03,10342103.0,17141157.06271825
2020-12-04,9162766.0,11365034.753116397
2020-12-05,7785407.0,9339537.09983913
2020-12-06,5459504.5,7991859.663914831
2020-12-07,15873566.0,5808134.571848488
2020-12-08,16423065.0,14312599.876536278
2020-12-09,16932268.0,16340700.46586726
2020-12-10,16817966.0,16855943.44276879
2020-12-11,16296521.0,16835098.75361819
2020-12-12,15760718.0,16374680.51348564
2020-12-13,16168090.0,15841029.637476908
2020-12-14,11966702.0,16107028.915268777
2020-12-15,16601927.0,12596449.033808758
2020-12-16,16737100.0,15907152.036396017
2020-12-17,9092278.0,16716838.887291288
2020-12-18,14695771.0,10238162.164589403
2020-12-19,16294816.0,13855862.118526034
2020-12-20,12964454.0,16055134.769493146
2020-12-21,9456080.0,13463642.742151262
2020-12-22,13570614.0,9981951.0026286
2020-12-23,16236434.0,12953885.532644618
2020-12-24,13089353.0,15836853.614263652
2020-12-25,16591401.0,13561069.71002676
2020-12-26,16259081.0,16066478.202996746
2020-12-27,16863208.0,16308892.52282896
2020-12-28,16446013.0,16772655.26212057
2020-12-29,16343316.0,16508546.45650767
2020-12-30,16670205.0,16358709.277443325
2020-12-31,15996825.0,16621207.531036241
2021-01-01,7606145.5,16097758.086310081
2021-01-02,5618851.0,8863826.420392254
2021-01-03,14856337.0,5916727.039223099
2021-01-04,17123684.0,13471728.054492006
2021-01-05,15361040.0,16783830.825795382
2021-01-06,16682095.0,15625243.12303001
2021-01-07,14075517.0,16484081.755865386
2021-01-08,16705447.0,14466217.588446286
2021-01-09,7902226.0,16311246.174790647
2021-01-10,16829638.0,9221742.862692278
2021-01-11,6125802.5,15491506.119157592
2021-01-12,8231300.5,7730202.916362856
2021-01-13,11811168.0,7915706.910407638
2021-01-14,14604393.0,11274580.819869677
2021-01-15,17129220.0,14185715.84889887
2021-01-16,16940242.0,16750773.088138904
2021-01-17,15720211.0,16968567.956792165
2021-01-18,17016142.0,15903081.733054107
2021-01-19,12482835.0,16821894.59812452
2021-01-20,3310162.0,13162333.450653568
2021-01-21,14255720.0,4685056.109719858
2021-01-22,16104956.0,12615087.741355537
2021-01-23,15059105.0,15827773.58175813
2021-01-24,14382873.0,15215867.851956526
2021-01-25,18122328.0,14484233.573259734
2021-01-26,18329782.0,17561820.212023422
2021-01-27,17532490.0,18298686.67122966
2021-01-28,7553814.0,17651996.285084702
2021-01-29,13558540.0,9049520.088639913
2021-01-30,18453572.0,12658490.209946252
2021-01-31,17303606.0,17719854.504163157
2021-02-01,13509264.0,17475974.6737528
2021-02-02,18898932.0,14077998.813294081
2021-02-03,19053874.0,18091073.39798229
2021-02-04,19154378.0,19030649.707239512
2021-02-05,19389470.0,19139313.431841593
2021-02-06,19390684.0,19354232.00492024
2021-02-07,18771838.0,19390502.03325495
2021-02-08,19598626.0,18864596.972245462
2021-02-09,18015268.0,19474698.552549616
2021-02-10,17556712.0,18252597.902393535
2021-02-11,15889551.0,17625445.06650926
2021-02-12,8147524.5,16139442.153740536
2021-02-13,10161605.0,9307978.669918088
2021-02-14,15311793.0,9859714.00094753
2021-02-15,13740968.0,14539830.111412356
2021-02-16,14647072.0,13976419.328080779
2021-02-17,21184826.0,14511255.858686164
2021-02-18,14700470.0,20204880.517870914
2021-02-19,13703201.0,15672411.6433712
2021-02-20,21531644.0,13852681.88456944
2021-02-21,21731728.0,20358236.84060626
2021-02-22,14110238.0,21701737.36226014
2021-02-23,19489112.0,15252624.925631035
2021-02-24,21338400.0,18682871.31317673
2021-02-25,20383868.0,21061209.78746592
2021-02-26,21158734.0,20526943.025604762
2021-02-27,21056496.0,21042589.153320935
2021-02-28,20906122.0,21071820.477825552
2021-03-01,19369550.0,20928661.594167918
2021-03-02,6120632.0,19599867.13786815
2021-03-03,21909238.0,8106515.4298749585
2021-03-04,21912236.0,19542680.139484577
2021-03-05,20375208.0,21911786.629076067
2021-03-06,20476474.0,20605593.48781522
2021-03-07,16414019.0,20461295.215482675
2021-03-08,7906094.0,17022941.333817195
2021-03-09,14440399.0,9181348.875916578
2021-03-10,22021142.0,13460970.489290744
2021-03-11,22191310.0,20884862.651766386
2021-03-12,19045140.0,22165803.47852444
2021-03-13,17570200.0,19516720.160022855
2021-03-14,22869616.0,17791279.102916915
2021-03-15,20855426.0,22075285.291453518
2021-03-16,23079922.0,21157333.41203318
2021-03-17,24097110.0,22746491.772246826
2021-03-18,24289196.0,23944643.451843567
2021-03-19,24761252.0,24260404.184358075
2021-03-20,23060880.0,24690495.41532093
2021-03-21,23192806.0,23315749.158328503
2021-03-22,24554672.0,23173031.580883685
2021-03-23,25165164.0,24350541.58549294
2021-03-24,25354136.0,25073657.210776065
2021-03-25,25299734.0,25325810.942549247
2021-03-26,25203376.0,25307888.32855363
2021-03-27,25260526.0,25217819.123244923
2021-03-28,19230932.0,25251959.773081142
2021-03-29,13671296.0,20134709.26041277
2021-03-30,24609950.0,14504631.145446314
2021-03-31,23874332.0,22970352.583536603
2021-04-01,11550329.0,23984593.954743605
2021-04-02,7612969.5,13397576.703354288
2021-04-03,19614376.0,8203141.239949689
2021-04-04,20007164.0,17815482.361776594
2021-04-05,25777374.0,19948288.91445311
2021-04-06,25633898.0,24912475.868250765
2021-04-07,24549208.0,25655403.651328262
2021-04-08,25081288.0,24711792.438785948
2021-04-09,25594328.0,25001534.403867252
2021-04-10,24701444.0,25517428.313937858
2021-04-11,25849738.0,24835278.59240977
2021-04-12,25147998.0,25677619.942719787
2021-04-13,24951890.0,25253181.97336903
2021-04-14,25117868.0,24981284.674166292
2021-04-15,21899926.0,25092989.518608253
2021-04-16,25630206.0,22382264.08195497
2021-04-17,16155045.0,25071073.45492772
2021-04-18,8246789.5,17575279.107064247
2021-04-19,18151616.0,9432159.773758769
2021-04-20,22901014.0,16666979.230255002
2021-04-21,14915377.0,22189125.61861812
2021-04-22,20247016.0,16112346.004963
2021-04-23,26079774.0,19447855.378417537
2021-04-24,25618180.0,25205500.533844456
2021-04-25,25997046.0,25687368.433042586
2021-04-26,25826668.0,25940257.686302006
2021-04-27,25050890.0,25852205.99842487
2021-04-28,26375292.0,25167171.546573203
2021-04-29,24807086.0,26176777.07324951
2021-04-30,14970558.0,25042144.765555836
2021-05-01,14449836.0,16444957.491543464
2021-05-02,25891668.0,14527887.14284588
2021-05-03,28346570.0,24176649.114970066
2021-05-04,27386682.0,27978604.16280734
2021-05-05,20667908.0,27530559.837702356
2021-05-06,22158464.0,21674986.612432703
2021-05-07,21068808.0,21935044.211176436
2021-05-08,24513522.0,21232136.79369197
2021-05-09,25669540.0,23997193.00971881
2021-05-10,22684142.0,25496264.19054619
2021-05-11,20219836.0,23131624.00719348
2021-05-12,13287075.0,20589211.404960725
2021-05-13,21457672.0,14326228.174106997
2021-05-14,19618260.0,20232979.29720827
2021-05-15,21950072.0,19893969.89657519
2021-05-16,22585862.0,21600556.151808955
2021-05-17,26113672.0,22490563.287616074
2021-05-18,22630980.0,25584887.730767813
2021-05-19,26612664.0,23153001.52161845
2021-05-20,27317670.0,26015848.45033789
2021-05-21,26426402.0,27211996.48512411
2021-05-22,23726288.0,26559994.36979033
2021-05-23,23943072.0,24131008.721448608
2021-05-24,25140734.0,23910578.195338972
2021-05-25,22443322.0,24961216.161608145
2021-05-26,22216210.0,22847637.71803417
2021-05-27,24545254.0,22250251.871006053
2021-05-28,27322428.0,24196153.047978885
2021-05-29,18834524.0,26906156.737057656
2021-05-30,19201468.0,20106777.92352563
2021-05-31,22628520.0,19146466.6776813
2021-06-01,21683152.0,22114838.371045858
2021-06-02,18528676.0,21824853.431493048
2021-06-03,11734548.0,19001501.148313113
2021-06-04,19461320.0,12752921.441185877
2021-06-05,24992858.0,18303152.33066868
2021-06-06,27608508.0,24163734.470371116
2021-06-07,27251956.0,27216447.607343603
2021-06-08,26094400.0,27305399.662998654
2021-06-09,24971232.0,26267906.340634935
2021-06-10,23623686.0,25139583.91524061
2021-06-11,26470394.0,23825669.986344717
2021-06-12,21200756.0,26043700.269471027
2021-06-13,18557836.0,21990623.277134586
2021-06-14,23946334.0,18953983.899359412
2021-06-15,24625964.0,23138650.769557007
2021-06-16,23809588.0,24524094.099722415
2021-06-17,21421346.0,23931954.79032564
2021-06-18,20661970.0,21779320.154140845
2021-06-19,15946241.0,20775793.046942
2021-06-20,25403486.0,16653082.727066379
2021-06-21,24537588.0,23985937.326382443
2021-06-22,14952375.0,24667377.65453344
2021-06-23,22123840.0,16389104.827184532
2021-06-24,24234038.0,21048907.427285142
2021-06-25,23561828.0,23917739.926304076
2021-06-26,24935138.0,23662585.714735366
2021-06-27,22638050.0,24729292.24164588
2021-06-28,17886290.0,22982361.059677824
2021-06-29,19793546.0,18598532.42211648
2021-06-30,11770480.0,19507666.950334996
2021-07-01,20843754.0,12973059.246561352
2021-07-02,24310932.0,19483758.829729095
2021-07-03,23423516.0,23791235.875484247
2021-07-04,25046766.0,23556530.99260588
2021-07-05,22604234.0,24803456.676359795
2021-07-06,18340216.0,22970345.694988173
2021-07-07,8785046.0,18979350.65921433
2021-07-08,16716081.0,10217272.674860416
2021-07-09,13675490.0,15527296.30163759
2021-07-10,21358286.0,14131244.898922835
2021-07-11,24383262.0,20206709.903634276
2021-07-12,21698894.0,23929847.637093578
2021-07-13,18565268.0,22101254.54981143
2021-07-14,24624528.0,19034967.936917514
2021-07-15,21355424.0,23716304.09588163
2021-07-16,21757878.0,21845430.766147844
2021-07-17,25117114.0,21697554.07544353
2021-07-18,25668944.0,24613597.327209104
2021-07-19,26229200.0,25586230.07172994
2021-07-20,27499456.0,26145223.09661151
2021-07-21,24551532.0,27309057.02990303
2021-07-22,22276366.0,24993397.02053456
2021-07-23,25159220.0,22617391.165950526
2021-07-24,28909190.0,24727108.337043922
2021-07-25,28022864.0,28347106.11620449
2021-07-26,27382826.0,28155715.612249948
2021-07-27,26222848.0,27478761.446101356
2021-07-28,24835348.0,26396717.374783624
2021-07-29,22956860.0,25043320.700785942
2021-07-30,23840080.0,23238427.00739026
2021-07-31,25425984.0,23707693.946819343
2021-08-01,27137196.0,25188272.477068663
2021-08-02,26302272.0,26880702.03152626
2021-08-03,24410638.0,26427418.954400722
2021-08-04,21469418.0,24694175.46441695
2021-08-05,24469836.0,21910278.156400457
2021-08-06,25941554.0,24020102.641479813
2021-08-07,25359676.0,25720957.84341961
2021-08-08,24115834.0,25446893.83004535
2021-08-09,24645452.0,24302273.769434948
2021-08-10,25128412.0,24566067.433625333
2021-08-11,26438432.0,25056021.012200665
2021-08-12,26691532.0,26242072.794606414
2021-08-13,27140002.0,26653594.781571947
2021-08-14,26666634.0,27072780.726398937
2021-08-15,24559980.0,26737587.240667127
2021-08-16,25139634.0,24875746.862703793
2021-08-17,25181574.0,25052749.525836848
2021-08-18,25325752.0,25175287.60355246
2021-08-19,25477178.0,25304141.12572691
2021-08-20,21108228.0,25454480.721305072
2021-08-21,13836947.0,21763090.94133243
2021-08-22,19733736.0,14926841.016391726
2021-08-23,25847742.0,18849864.912219934
2021-08-24,25379724.0,24931312.205087233
2021-08-25,23989598.0,25449875.327910945
2021-08-26,24769186.0,24197964.31254253
2021-08-27,27239024.0,24652333.371632207
2021-08-28,26437680.0,26868819.40226036
2021-08-29,19795528.0,26557793.640316118
2021-08-30,23764798.0,20791121.722861808
2021-08-31,23654210.0,23169843.187712707
2021-09-01,23600024.0,23670786.061286137
2021-09-02,22064042.0,23608145.95226291
2021-09-03,18910234.0,22294270.70262962
2021-09-04,18860906.0,19382959.021636263
2021-09-05,23880728.0,18868299.785502248
2021-09-06,22226820.0,23128305.701762382
2021-09-07,24725882.0,22474724.658458725
2021-09-08,22640946.0,24351297.010038543
2021-09-09,21909580.0,22953457.54658439
2021-09-10,22238408.0,22019204.621465232
2021-09-11,20153688.0,22189119.89387096
2021-09-12,20638256.0,20466167.170293674
2021-09-13,18694086.0,20565623.988703106
2021-09-14,22609142.0,18985498.09779244
2021-09-15,20860012.0,22022313.33690219
2021-09-16,15763337.0,21122189.506396912
2021-09-17,20336426.0,16527278.81245276
2021-09-18,21256464.0,19650964.616025593
2021-09-19,23703646.0,21118559.288154453
2021-09-20,23901616.0,23336837.31542
2021-09-21,21480338.0,23871942.23021651
2021-09-22,15370177.0,21843263.92793772
2021-09-23,19491080.0,16286030.46695996
2021-09-24,17450084.0,18873396.881739173
2021-09-25,17686366.0,17756009.369667247
2021-09-26,20568480.0,17650949.635540824
2021-09-27,23729900.0,20136479.255817674
2021-09-28,21769498.0,23256034.013896435
2021-09-29,19670312.0,22063343.116083723
2021-09-30,15991142.0,19984959.4824303
2021-10-01,18993060.0,16542613.655171618
2021-10-02,8503090.0,18543101.80612761
2021-10-03,14810215.0,10075434.066352092
2021-10-04,14353096.0,13864838.55283276
2021-10-05,18419272.0,14421613.674241852
2021-10-06,22229332.0,17809791.92461911
2021-10-07,22606902.0,21658241.211995322
2021-10-08,23174490.0,22550307.944046307
2021-10-09,22505438.0,23089414.101409953
2021-10-10,22850040.0,22605722.361373864
2021-10-11,21341678.0,22798387.525307216
2021-10-12,21702376.0,21567766.734344423
2021-10-13,17971302.0,21648310.892087866
2021-10-14,17449356.0,18530553.557918712
2021-10-15,18308460.0,17527590.608493276
2021-10-16,14695146.0,18179688.6997218
2021-10-17,17738342.0,15236746.483868584
2021-10-18,21662070.0,17282196.63701551
2021-10-19,21519266.0,21073941.488785997
2021-10-20,20701636.0,21540670.925090477
2021-10-21,19071470.0,20824190.752680082
2021-10-22,18396672.0,19315815.964504085
2021-10-23,19809098.0,18497817.63066303
2021-10-24,18436964.0,19597389.135221414
2021-10-25,13084474.0,18642633.487437997
2021-10-26,19850772.0,13886759.982868291
2021-10-27,20536956.0,18836570.004048627
2021-10-28,17565116.0,20434103.71912353
2021-10-29,18886534.0,18010565.795390055
2021-10-30,20481812.0,18688466.345710155
2021-10-31,18451388.0,20242695.40600764
2021-11-01,18171456.0,18755728.730104934
2021-11-02,19407646.0,18213415.073208224
2021-11-03,19715006.0,19222353.190641746
2021-11-04,14679352.0,19668935.737431664
2021-11-05,15467714.0,15434147.360434983
2021-11-06,17497318.0,15349546.234712066
2021-11-07,18337084.0,17193100.1798876
2021-11-08,16973260.0,18211211.277082372
2021-11-09,17623524.0,17177683.899586804
2021-11-10,17322288.0,17526055.776357573
2021-11-11,18318686.0,17367440.33477042
2021-11-12,17387728.0,18169335.669825073
2021-11-13,11709083.0,17527269.51320957
2021-11-14,18240300.0,12560256.43239971
2021-11-15,18527466.0,17261334.350335807
2021-11-16,18661680.0,18484422.62083323
2021-11-17,17935688.0,18641562.63202646
2021-11-18,16075105.0,18044507.111343417
2021-11-19,12723546.0,16353988.222736156
2021-11-20,16799252.0,13225911.965458332
2021-11-21,17715168.0,16188343.470681459
2021-11-22,13074066.0,17577881.1357023
2021-11-23,12795743.0,13769721.868513906
2021-11-24,16390168.0,12837460.89982043
2021-11-25,12080121.0,15851398.792776566
2021-11-26,7466098.0,12726154.956831966
2021-11-27,14879937.0,8157694.99084574
2021-11-28,14079097.0,13768674.931515561
2021-11-29,16117744.0,14199135.095637776
2021-11-30,16921206.0,15812170.722494299
2021-12-01,16183658.0,16800774.892166577
2021-12-02,16385433.0,16294209.242896771
2021-12-03,16768313.0,16355188.897873092
2021-12-04,16568165.0,16710923.026899515
2021-12-05,16073301.0,16598165.230714886
2021-12-06,16050567.0,16147476.281154403
2021-12-07,13137731.0,16053974.604597958
2021-12-08,15621790.0,13574336.671975875
2021-12-09,16582394.0,15249453.813231258
2021-12-10,15722351.0,16438408.840889528
2021-12-11,15859942.0,15851263.047208682
2021-12-12,8622655.0,15839318.45270354
2021-12-13,16398145.0,9707453.647749908
2021-12-14,15530780.0,15232674.978209661
2021-12-15,14678330.0,15660789.543507893
2021-12-16,15908259.0,14806103.930655839
2021-12-17,15295280.0,15723904.653401835
2021-12-18,14370742.0,15387159.566237886
2021-12-19,6080534.5,14509321.217902152
2021-12-20,9786398.0,7323155.64872136
2021-12-21,16310405.0,9230925.24984573
2021-12-22,16410531.0,15332520.058928719
2021-12-23,16072605.0,16395523.090350347
2021-12-24,15681821.0,16123256.807485254
2021-12-25,16362169.0,15740395.70551635
2021-12-26,15168893.0,16260191.478533827
2021-12-27,16449620.0,15347753.419822017
2021-12-28,16368081.0,16257651.529254429
2021-12-29,16946026.0,16380302.899855413
2021-12-30,16540782.0,16859397.68824812
2021-12-31,16083985.0,16601524.118311567
2022-01-01,16591171.0,16152454.409586247
2022-01-02,16711711.0,16515148.771372382
2022-01-03,15411957.0,16693643.231097126
2022-01-04,17041802.0,15606777.432243124
2022-01-05,16922536.0,16797504.150261287
2022-01-06,16209478.0,16940412.808743738
2022-01-07,8478955.0,16316358.431046503
2022-01-08,16420463.0,9637684.907602057
2022-01-09,14995524.0,15230108.501208521
2022-01-10,8193658.5,15209108.441286646
2022-01-11,4713873.0,9213191.716877645
2022-01-12,12000426.0,5235458.865651001
2022-01-13,14903031.0,10908242.8599424
2022-01-14,17545306.0,14467958.855016373
2022-01-15,17142268.0,17149254.779842034
2022-01-16,18019168.0,17202679.460453596
2022-01-17,17793758.0,17887729.253103282
2022-01-18,17596200.0,17827544.75782642
2022-01-19,17101070.0,17625812.015006755
2022-01-20,12418298.0,17175285.15195686
2022-01-21,6894523.5,13120199.794598052
2022-01-22,5948505.5,7722483.356791007
2022-01-23,4940719.5,6090304.360145669
2022-01-24,15019931.0,5091776.780168838
2022-01-25,13042349.0,13509155.621659286
2022-01-26,8989922.0,13338769.230317598
2022-01-27,7165227.5,9597341.234542616
2022-01-28,7988889.5,7438731.38704451
2022-01-29,8544957.0,7865430.609423601
2022-01-30,18187750.0,8461607.911859972
2022-01-31,18490646.0,16742389.493095648
2022-02-01,18597634.0,18445244.847439814
2022-02-02,18854638.0,18581597.543559145
2022-02-03,18789654.0,18816115.610095285
2022-02-04,11028411.0,18799394.467018288
2022-02-05,14277756.0,12191745.535615135
2022-02-06,19097068.0,13790710.915001582
2022-02-07,10742022.0,18374700.192742266
2022-02-08,8099576.0,11994361.806710482
2022-02-09,19660040.0,8495652.85138812
2022-02-10,13910388.0,17927239.33663519
2022-02-11,12466723.0,14772204.6883022
2022-02-12,18965248.0,12683114.285823526
