Variable,R2,P_values,MSE,Params,RMSE
ndvi_max,0.05302825938178213,[0.95459738 0.58324879],51.536839586669544,[-6.2091421  78.78814655],7.1789163239774245
ndvi_mean,0.03418179325820725,[0.35042295 0.66116256],33.22043032282022,[ 99.71861163 -68.04030775],5.763716710840343
gndvi_max,0.1675051101308298,[0.63297809 0.31399953],162.79402890840026,[-45.97297424 150.40752492],12.759076334453065
gndvi_mean,0.03252535428504988,[0.31244994 0.66910855],31.610578695782806,[ 91.65664072 -71.9966289 ],5.622328583050159
cire_max,0.12006032713560333,[0.22322243 0.40044545],116.68363043491445,[32.83720014  8.26865759],10.8020197386838
cire_mean,0.010328871509839854,[0.07889501 0.81074987],10.038371998625621,[61.57604854 -4.97173981],3.168338996797158
ndre1_max,0.1356144246521639,[0.98476367 0.36940175],131.8002689588218,[  1.09628577 111.35529224],11.480429824654728
ndre1_mean,0.09183201838600386,[0.09364229 0.46563119],89.24924286889745,[  89.06653192 -108.00217759],9.447181742133337
msi_mean,0.2904974926456766,[0.87667475 0.84396734 0.89551436],141.16362533250845,[-80.31878901 238.55118335 -92.48154325],11.881229958742
