Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,cire_mean,cire_min,cire_max,ndre1_mean,ndre1_min,ndre1_max,dia,ndvi_mean_pred,ndmi_mean_pred,msi_mean_pred,gndvi_mean_pred
116,2022-06-25,2,0.3945618361446756,0.1914893617021276,0.5045018878884694,-0.1313622153810879,-0.2634959473925676,-0.0430445224459634,1.3058631137597567,1.08996138996139,1.715531561461794,0.3899486609145739,0.2660357518401682,0.4444758406329471,1.2924341946833475,0.6133449883449883,1.8163357400722024,-0.3899486609145739,-0.4444758406329471,-0.2660357518401682,0.6661729971675686,0.3260522109749599,0.8755522827687776,0.1952423607749258,0.0954216867469879,0.2459744586340921,56,0.4301496621198284,-0.09307418183992633,1.26974588698521,0.41735775832349786
117,2022-06-30,2,0.4923952565601622,0.108153078202995,0.5935363579863269,-0.0029449948862555,-0.2421991084695393,0.2368076755342346,1.0138449693499094,0.6170662905500706,1.6392156862745098,0.4356507585956003,0.1532467532467532,0.498976907337036,1.6035894204526169,0.3169185763042418,2.130232558139535,-0.4356507585956003,-0.498976907337036,-0.1532467532467532,0.94315894022113,0.2446675031367629,1.2058526740665996,0.2703214992828074,0.0435820895522388,0.3262903712647148,61,0.4515922762910415,-0.06633908717598513,1.1657961889216586,0.42161404425554766
118,2022-07-05,2,0.4957026029065192,0.2444124008651766,0.5976799367255471,-0.0145346571821636,-0.2301516503122212,0.0699152542372881,1.033550507071827,0.8693069306930693,1.5979142526071843,0.4311822547961353,0.2810996563573883,0.5007458975634013,2.207987058316476,1.0753575357535754,3.047001620745543,-0.4311822547961353,-0.5007458975634013,-0.2810996563573883,0.9846881706551572,0.4086502609992544,1.322804314329738,0.267419985257057,0.0977346278317152,0.3292053663570691,66,0.4724142139869325,-0.03974179406791378,1.066802207325428,0.4265655385275048
123,2022-07-30,2,0.5987773593220302,0.3354470513633481,0.7079129049389272,0.0595432725436785,-0.1538770590598634,0.1836659952389672,0.8919365500091865,0.6896658415841584,1.3637226970560303,0.5106914729639487,0.380983606557377,0.584493041749503,1.9827565241792835,0.984186046511628,2.506142506142506,-0.5106914729639487,-0.584493041749503,-0.380983606557377,1.3317635930665974,0.5760787282361848,1.9093381686310065,0.3443318037188903,0.1822965026307644,0.4269430051813471,91,0.5709067193456625,0.07652268076577173,0.7309042899428366,0.4727126577059826
124,2022-08-09,2,0.5992016922859043,0.410610789121712,0.7237788246962559,0.0450032254547882,-0.0866419622375154,0.166584280771132,0.9178059299639126,0.714406779661017,1.1897217928902628,0.5241691004833251,0.4258675078864353,0.6076294277929155,1.843749204062144,1.186244204018547,2.456359102244389,-0.5241691004833251,-0.6076294277929155,-0.4258675078864353,1.409928284723062,0.8907514450867051,2.040378006872852,0.3513620442091039,0.2471789360558839,0.4391712840279451,101,0.6077550741672084,0.11229968401051105,0.680419301847266,0.5014600494850847
125,2022-08-14,2,0.6370305826823395,0.4434021263289556,0.7187073281747838,0.1408303595364872,-0.0801115982463132,0.254328832406672,0.7556634628012929,0.5944782168186423,1.1741767764298094,0.5236274987721713,0.4264524103831891,0.6061838893409276,4.036135955888569,1.5156049593843524,43.68421052631579,-0.5236274987721713,-0.6061838893409276,-0.4264524103831891,1.7314938881947333,1.126825518831668,2.249785407725322,0.381413908267932,0.2762169680111265,0.4439140811455847,106,0.6253809446816905,0.12800334479973152,0.6699260102296485,0.5172906411866371
126,2022-08-19,2,0.650849533695388,0.5171149144254279,0.7375656085978506,0.1178518532355187,-0.0432050274941084,0.233162453597313,0.7918582804617393,0.6218463302752294,1.090311986863711,0.552612266651894,0.4828875467356917,0.6205128205128205,2.2943958878739226,1.5974320241691842,2.792698279479647,-0.552612266651894,-0.6205128205128205,-0.4828875467356917,1.6990353582443796,1.059939301972686,2.317370892018779,0.3951139681977415,0.2734288864388092,0.4661654135338345,111,0.6423418213536496,0.14244492231356798,0.6671138908294161,0.5336820714203325
127,2022-08-19,2,0.6477695713951632,0.5126872516050137,0.7334669338677354,0.1180089800567449,-0.040912667191188,0.2321871676710386,0.7915568869478146,0.6231300345224395,1.085315832649713,0.5497206796926934,0.478780633592349,0.6174965100046533,2.329286695125532,1.6081703107019565,2.862091361766616,-0.5497206796926934,-0.6174965100046533,-0.478780633592349,1.684207032094047,1.0617848970251718,2.291588785046729,0.3930817089039011,0.2736842105263158,0.4634888438133874,111,0.6423418213536496,0.14244492231356798,0.6671138908294161,0.5336820714203325
129,2022-09-08,2,0.6796053021187957,0.3850509626274065,0.7482962289868241,0.2330833562502952,-0.0194017784963621,0.3236009732360097,0.6245017944355359,0.5110294117647058,1.0395713107996702,0.577531866927396,0.413056036972848,0.6456429685758859,1.787219187025675,0.8864795918367346,2.2666068222621187,-0.577531866927396,-0.6456429685758859,-0.413056036972848,1.9966727314054404,0.7657266811279826,2.623062015503876,0.423413786816263,0.2164305949008498,0.484029484029484,131,0.7014697391511495,0.19128212239310383,0.695951237066545,0.5981381341631362
130,2022-09-13,2,0.7180996001717089,0.4196762141967621,0.7927406628090479,0.2085898300920312,-0.0945194598888006,0.3164933135215453,0.6590909018980907,0.5191873589164786,1.2087719298245614,0.609602108212599,0.4377135756446101,0.6780487804878049,2.564751127803836,1.1832865168539326,3.0728461885430765,-0.609602108212599,-0.6780487804878049,-0.4377135756446101,2.154786358171292,0.7978723404255319,2.9660633484162897,0.4366464647458974,0.2138590203106332,0.5111971246889687,136,0.7136083583593034,0.20219223020237553,0.7042267192896077,0.6123643072814389
131,2022-09-23,2,0.7364014006670709,0.3250620347394541,0.7993920972644377,0.2364857732677815,-0.1550632911392405,0.3343407631280695,0.6220998598082462,0.4988674971687429,1.367041198501873,0.6253792955095616,0.3789541639767592,0.6796949475691134,2.83637960312068,0.8972602739726028,3.4895337773549,-0.6253792955095616,-0.6796949475691134,-0.3789541639767592,2.457102814587718,0.6835908756438558,3.1381278538812785,0.4646101054089388,0.1813253012048192,0.5257903494176372,146,0.7342313407242393,0.2235704829086007,0.7114233531129628,0.6366534253658944
132,2022-10-03,2,0.7363525303281416,0.2581547064305685,0.8043579044969865,0.2548800554284111,-0.171016272643537,0.3513705945176219,0.59946307009519,0.4799789251844046,1.4125925925925926,0.6326228215571891,0.3293943870014771,0.6888696029507485,2.704639601314998,0.8594477195159789,3.317540534849442,-0.6326228215571891,-0.6888696029507485,-0.3293943870014771,2.416764802897448,0.4726500265533722,3.207943925233645,0.459086606681463,0.12560947295101,0.5290233837689133,156,0.7497751956651628,0.24503466555886533,0.6994454640972947,0.6541870900695983
133,2022-10-13,2,0.7598674357505971,0.2682926829268293,0.827482447342026,0.267467233683692,-0.1634491634491634,0.3531377645748236,0.5831330787313018,0.478046103183315,1.3907692307692308,0.6606060715748155,0.3374485596707819,0.7166979362101313,2.5471652600148054,0.7321618743343983,3.109053109053109,-0.6606060715748155,-0.7166979362101313,-0.3374485596707819,2.7176675530809824,0.5458308693081018,3.532258064516129,0.4852974908447242,0.1580781677869056,0.5480796187272218,166,0.7602697389638617,0.2669072387687059,0.6643659456100153,0.664228114586507
135,2022-11-27,2,0.7964600398716694,0.4969173859432799,0.8609067173035841,0.3666875043330743,0.0380504489097905,0.4451330659861465,0.4645836368769206,0.3839556004036327,0.92668863261944,0.678979421894622,0.4813910921293471,0.7362787519927124,2.15795675945502,1.2531094527363185,2.5116726174127986,-0.678979421894622,-0.7362787519927124,-0.4813910921293471,2.5697911166781284,1.1124694376528117,3.505800464037123,0.4922502386867048,0.344551282051282,0.5623254633155623,211,0.7608498997782931,0.3497219936794451,0.3583391103355211,0.6384649588353355
136,2022-12-22,2,0.7580991843947679,0.5226147243314625,0.8261665141811528,0.3387565298980962,0.0262572318647085,0.4262266457132879,0.4962287872038955,0.4023016650342801,0.9488291413703382,0.6330073690514776,0.5037220843672456,0.6883009508061182,2.40443820920465,1.5585792542852095,2.8708211619604023,-0.6330073690514776,-0.6883009508061182,-0.5037220843672456,2.1643944800960524,1.0231958762886595,2.9602446483180427,0.4487009608799573,0.2785869228385497,0.5226277372262774,236,0.7503468810152683,0.34698208693188093,0.36951468069452176,0.6219312117300007
137,2022-12-27,2,0.7484560733570893,0.4943639291465378,0.8271721214975276,0.3201119204327001,0.0133216859576326,0.4150255288110868,0.517981454309805,0.4134020618556701,0.9737068965517242,0.6321987456519446,0.4890885750962773,0.701857725419121,1.864054400522376,1.12834460452808,2.4012345679012346,-0.6321987456519446,-0.701857725419121,-0.4890885750962773,1.833012971725231,0.8238095238095238,2.513744075829384,0.4177739114027998,0.2391304347826087,0.4946107784431138,241,0.7487639603712033,0.33941891412930403,0.40960841806668213,0.622333312705166
139,2023-01-16,2,0.7440648679095996,0.5110107284020328,0.8144135657089024,0.3059582312679674,0.0502354788069073,0.3994929373415429,0.5340703744263041,0.4290890269151138,0.9043348281016442,0.6318163104965597,0.5205064684833471,0.6897997205402888,1.8610735042445927,1.147603347704793,2.2744119743406985,-0.6318163104965597,-0.6897997205402888,-0.5205064684833471,1.8302712293440184,0.9108695652173912,2.510659898477157,0.4175331357713474,0.2592592592592592,0.4908245024554148,261,0.7425484725165319,0.28732221249633483,0.686930646138876,0.6358137264478358
140,2023-02-15,2,0.6469875613786182,0.4595992243051066,0.7211380202210205,0.2651777669577847,-0.0032213529682466,0.3495934959349593,0.5831967165739388,0.4819277108433735,1.0064635272391504,0.5490254482064162,0.4488294314381271,0.605879650895728,1.8684451446391568,1.3314606741573034,2.306132381570409,-0.5490254482064162,-0.605879650895728,-0.4488294314381271,1.3155103262722028,0.7264506405425772,1.7365415986949428,0.340456160805831,0.2039592081583683,0.4067641681901279,291,0.6965094868331008,0.20546043545789416,0.9892517499366704,0.620872628163653
141,2023-02-25,2,0.6179571373989038,0.4371383482377696,0.6852791878172588,0.2345474838345819,0.0099815157116451,0.3182042427232363,0.6223101416805629,0.5172155688622755,0.980234260614934,0.5085062051061878,0.4170124481327801,0.5654300856094578,2.283826486333014,1.5810502283105023,2.9817463304478737,-0.5085062051061878,-0.5654300856094578,-0.4170124481327801,1.2402686289589246,0.7731568998109641,1.613123718386876,0.3278165917870087,0.2233912405187179,0.3859437751004016,301,0.6490841581280478,0.21631951340744138,0.7622066124727098,0.5599204195191874
142,2023-03-02,2,0.638875094621181,0.4417879417879418,0.7137580794090489,0.2224719975538449,0.0174216027874564,0.3191566047936565,0.6385442886729431,0.516120218579235,0.9657534246575342,0.5489637651813591,0.4395433316035288,0.604355716878403,2.168385390323003,1.3050821434054969,2.733489292783876,-0.5489637651813591,-0.604355716878403,-0.4395433316035288,1.3994025828859562,0.8413361169102296,1.8609756097560968,0.3459101568717412,0.2398836286696641,0.4092219020172911,306,0.6140993624270763,0.2383657343813752,0.5149442169722533,0.5075128000733855
