Fecha,srf,dia,reconstruida_srf,ajustados_srf
2020-03-06,21597532.0,66,17901636.59186966,17427405.722230215
2020-03-07,19786544.0,67,17464445.047525004,17513902.77230435
2020-03-08,12225055.0,68,17519731.526112214,17601097.56228895
2020-03-09,17365922.0,69,17938175.28013927,17688963.685191385
2020-03-10,15000684.0,70,18488777.253965884,17777474.530705456
2020-03-11,19130492.0,71,18927892.041336242,17866603.293270335
2020-03-12,22102906.0,72,19084454.872055218,17956322.98018868
2020-03-13,22803976.0,73,18913184.80644096,18046606.41980135
2020-03-14,18166518.0,74,18500535.49542961,18137426.26971638
2020-03-15,15293389.0,75,18025494.00690337,18228755.025089633
2020-03-16,15583127.0,76,17692676.27661911,18320565.026954662
2020-03-17,19732902.0,77,17663248.995952815,18412828.47059924
2020-03-18,17861206.0,78,18007613.05555998,18505517.41398603
2020-03-19,23082452.0,79,18693721.796720367,18598603.786214862
2020-03-20,16479040.0,80,19610610.226058763,18692059.396023996
2020-03-21,17468256.0,81,20613756.847623337,18785855.94032789
2020-03-22,19463146.0,82,21572092.977926657,18879965.01278879
2020-03-23,24466536.0,83,22398077.121156722,18974358.11241961
2020-03-24,24622860.0,84,23051207.02182937,19069006.65221546
2020-03-25,25202458.0,85,23517762.65726278,19163881.967811257
2020-03-26,25278404.0,86,23780296.16322997,19258955.32616274
2020-03-27,25016316.0,87,23794990.671024356,19354197.93424828
2020-03-28,24156920.0,88,23491550.11683369,19449580.94778886
2020-03-29,16727299.0,89,22800053.41021716,19545075.47998361
2020-03-30,18307026.0,90,21696283.586890757,19640652.610258147
2020-03-31,19144460.0,91,20246732.17639015,19736283.393023226
2020-04-01,21484516.0,92,18631269.75534229,19831938.86644092
2020-04-02,23622256.0,93,17127251.33571328,19927590.061195698
2020-04-03,15979216.0,94,16052031.255823456,20023208.009267855
2020-04-04,17659782.0,95,15676934.757160047,20118763.752706446
2020-04-05,11579288.0,96,16138699.331190683,20214228.35239924
2020-04-06,15963156.0,97,17379055.86773261,20309572.896836936
2020-04-07,17228526.0,98,19137017.435960278,20404768.51086905
2020-04-08,22725070.0,99,21002929.574973572,20499786.364448737
2020-04-09,24324466.0,100,22523253.95983278,20594597.68136403
2020-04-10,19489298.0,101,23327167.863623355,20689173.7479527
2020-04-11,22014226.0,102,23236716.85557123,20783485.92179821
2020-04-12,25487738.0,103,22325140.59472915,20877505.6404041
2020-04-13,26742332.0,104,20902725.93728202,20971204.429844156
2020-04-14,26007926.0,105,19431687.13563267,21064553.91338573
2020-04-15,7747483.5,106,18394031.487013936,21157525.82008368
2020-04-16,8709733.0,107,18151742.4272692,21250091.993342232
2020-04-17,24865154.0,108,18841706.94648101,21342224.39944221
2020-04-18,19834972.0,109,20337427.549461406,21433895.136031073
2020-04-19,26303590.0,110,22288927.394083973,21525076.44057317
2020-04-20,25063480.0,111,24228004.483443473,21615740.698757615
2020-04-21,26112090.0,112,25705929.907380264,21705860.45286132
2020-04-22,25714798.0,113,26421223.419069834,21795408.410064574
2020-04-23,25230238.0,114,26299168.79545812,21884357.45071668
2020-04-24,26388590.0,115,25500713.721514247,21972680.63654918
2020-04-25,24857594.0,116,24360945.036529817,22060351.218834084
2020-04-26,16663529.0,117,23279052.09183715,22147342.646484792
2020-04-27,24371864.0,118,22595682.140608523,22233628.57409707
2020-04-28,26921082.0,119,22495684.846279938,22319182.86992777
2020-04-29,24726746.0,120,22964290.184260808,22403979.623808865
2020-04-30,18975096.0,121,23806534.651837822,22487993.15499433
2020-05-01,26422908.0,122,24719525.825905085,22571198.01993761
2020-05-02,26766446.0,123,25391518.35170145,22653569.01999717
2020-05-03,25799450.0,124,25595489.61199041,22735081.20906794
2020-05-04,26077214.0,125,25249329.102386948,22815709.90113627
2020-05-05,21684944.0,126,24427659.837844133,22895430.677756075
2020-05-06,19311902.0,127,23326820.791569103,22974219.39544399
2020-05-07,24055244.0,128,22198955.762102928,23052052.19299125
2020-05-08,24565526.0,129,21278931.72925934,23128905.49869003
2020-05-09,20159996.0,130,20727022.155245677,23204756.03747222
2020-05-10,23229800.0,131,20602089.230420932,23279580.83795821
2020-05-11,20582454.0,132,20867969.765764367,23353357.239413854
2020-05-12,20606414.0,133,21424480.06437605,23426062.898613248
2020-05-13,19117964.0,134,22147759.150996827,23497675.79660541
2020-05-14,21709530.0,135,22924389.76144741,23568174.2453827
2020-05-15,24166102.0,136,23669178.383061104,23637536.894449096
2020-05-16,25628788.0,137,24324898.44455857,23705742.737286165
2020-05-17,25358376.0,138,24850109.8281668,23772771.1177149
2020-05-18,26443206.0,139,25205344.22557007,23838601.73615148
2020-05-19,27460410.0,140,25347161.908961035,23903214.65575499
2020-05-20,25666858.0,141,25234602.504281938,23966590.308465317
2020-05-21,20476632.0,142,24845785.70799284,24028709.50092934
2020-05-22,22338326.0,143,24196878.635549705,24089553.42031365
2020-05-23,22980790.0,144,23353698.537282072,24149103.640002027
2020-05-24,24180402.0,145,22428646.418864675,24207342.125175953
2020-05-25,24219412.0,146,21561404.50561488,24264251.23827648
2020-05-26,21912364.0,147,20888450.92700562,24319813.744345747
2020-05-27,19177422.0,148,20511180.431778792,24374012.81624661
2020-05-28,21392538.0,149,20473302.67338373,24426832.03975877
2020-05-29,15638787.0,150,20754850.776988294,24478255.4185498
2020-05-30,23385112.0,151,21283941.226892684,24528267.379019655
2020-05-31,24148152.0,152,21960916.158291344,24576852.775017142
2020-06-01,22115506.0,153,22685323.800863575,24623996.892426953
2020-06-02,22555226.0,154,23376025.937687512,24669685.453625835
2020-06-03,24418838.0,155,23978557.76118141,24713904.62180657
2020-06-04,24260936.0,156,24460009.45809422,24756641.005168468
2020-06-05,24578934.0,157,24797454.086812757,24797881.66097308
2020-06-06,23694642.0,158,24968739.81284774,24837614.099463925
2020-06-07,25756650.0,159,24952950.247272883,24875826.287648983
2020-06-08,26802646.0,160,24742523.050987728,24912506.65294495
2020-06-09,27206646.0,161,24362141.657485157,24947644.086681943
2020-06-10,21985168.0,162,23884184.129867237,24981227.94746782
2020-06-11,15815482.0,163,23429424.865456212,25013248.064410888
2020-06-12,26639468.0,164,23145937.589391716,25043694.740200195
2020-06-13,24588352.0,165,23167627.924509514,25072558.754042342
2020-06-14,23040962.0,166,23563457.95373848,25099831.364454027
2020-06-15,27557050.0,167,24295259.5943387,25125504.311909392
2020-06-16,24434674.0,168,25202762.47046152,25149569.821341436
2020-06-17,26261184.0,169,26027833.662392545,25172020.604496695
2020-06-18,24912738.0,170,26477461.957540963,25192849.86214248
2020-06-19,24742772.0,171,26310707.449460216,25212051.286126066
2020-06-20,25005322.0,172,25423849.553853765,25229619.06128507
2020-06-21,24799062.0,173,23904803.14723778,25245547.86720862
2020-06-22,21356594.0,174,22034607.22505769,25259832.87984861
2020-06-23,24673608.0,175,20229078.312147968,25272469.772980697
2020-06-24,18711214.0,176,18932995.7557835,25283454.719514474
2020-06-25,14476290.0,177,18496056.156765502,25292784.392652526
2020-06-26,17264102.0,178,19068242.204703167,25300455.966897942
2020-06-27,23525164.0,179,20548659.99790144,25306467.118910015
2020-06-28,24351744.0,180,22606712.93163913,25310816.028207876
2020-06-29,25976354.0,181,24772146.73045476,25313501.377721835
2020-06-30,25140130.0,182,26568183.60306229,25314522.354192227
2020-07-01,25122510.0,183,27647192.03802614,25313878.64841574
2020-07-02,26687814.0,184,27886409.02556521,25311570.455339044
2020-07-03,26883500.0,185,27413276.768321298,25307598.473999746
2020-07-04,28450596.0,186,26552386.056202814,25301963.907314695
2020-07-05,28460508.0,187,25711581.53280747,25294668.461715676
2020-07-06,26060434.0,188,25244937.887393165,25285714.346632615
2020-07-07,25068010.0,189,25338125.83474476,25275104.27382444
2020-07-08,24547832.0,190,25954256.124017708,25262841.456557855
2020-07-09,25577118.0,191,26857864.48530258,25248929.608634163
2020-07-10,26514282.0,192,27708024.577629566,25233372.94326457
2020-07-11,27570362.0,193,28187678.285275944,25216176.171794184
2020-07-12,28659364.0,194,28123410.582281094,25197344.50227521
2020-07-13,28650874.0,195,27552697.178674314,25176883.63788966
2020-07-14,28105018.0,196,26713446.164663017,25154799.775222167
2020-07-15,27337726.0,197,25957592.786995694,25131099.602383327
2020-07-16,24305072.0,198,25617473.276935622,25105790.2969842
2020-07-17,26718938.0,199,25871381.825037666,25078879.52396259
2020-07-18,25714078.0,200,26656778.45073355,25050375.433261685
2020-07-19,27657172.0,201,27664954.021217708,25020286.65736186
2020-07-20,25493358.0,202,28424153.67589126,24988622.308666322
2020-07-21,27106372.0,203,28448027.194071844,24955391.976741407
2020-07-22,27915048.0,204,27402943.416006114,24920605.72541238
2020-07-23,26816202.0,205,25239211.692232866,24884274.089715596
2020-07-24,26762120.0,206,22240800.04336831,24846408.07270797
2020-07-25,21639604.0,207,18972959.75968138,24807019.142134674
2020-07-26,14190962.0,208,16139379.302075751,24766119.226956144
2020-07-27,9337847.0,209,14389679.909847073,24723720.713735376
2020-07-28,13825486.0,210,14134712.25762723,24679836.442886643
2020-07-29,9683968.0,211,15425738.391212145,24634479.704786792
2020-07-30,23392706.0,212,17934546.435378835,24587664.235750213
2020-07-31,24469380.0,213,21040911.58268073,24539404.213868815
2020-08-01,26705378.0,214,24001340.134204715,24489714.25471817
2020-08-02,23211228.0,215,26148952.900997482,24438609.40693118
2020-08-03,26283932.0,216,27066082.75070902,24386105.147640593
2020-08-04,24391670.0,217,26680908.20666713,24332217.37779173
2020-08-05,24681500.0,218,25263678.21118805,24276962.4173269
2020-08-06,25998696.0,219,23328785.03691096,24220357.000242874
2020-08-07,22969202.0,220,21476339.14983131,24162418.269522995
2020-08-08,21181744.0,221,20222664.54467065,24103163.771945406
2020-08-09,15903239.0,222,19869001.121496238,24042611.45276901
2020-08-10,17925220.0,223,20442656.056174856,23980779.650298744
2020-08-11,23606894.0,224,21720540.88219041,23917687.090331778
2020-08-12,24916256.0,225,23319704.130720045,23853352.880486432
2020-08-13,25716464.0,226,24821123.436161973,23787796.50441542
2020-08-14,27781326.0,227,25886832.496619903,23721037.815905184
2020-08-15,26134254.0,228,26337275.613013178,23653097.032863207
2020-08-16,24177780.0,229,26172158.049832728,23583994.731194966
2020-08-17,25507832.0,230,25537719.69294433,23513751.838572536
2020-08-18,23765794.0,231,24659525.17283448,23442389.62809663
2020-08-19,20169384.0,232,23767588.574866828,23369929.711854007
2020-08-20,24037228.0,233,23038355.31448809,23296394.03437226
2020-08-21,25029930.0,234,22567792.774287052,23221804.865973894
2020-08-22,24610662.0,235,22376231.807860304,23146184.79603175
2020-08-23,23958042.0,236,22434004.10029657,23069556.7261278
2020-08-24,24796692.0,237,22691399.74602715,22991943.863117386
2020-08-25,16590756.0,238,23098407.890413027,22913369.712101012
2020-08-26,23134702.0,239,23607487.211020067,22833858.06930581
2020-08-27,24188188.0,240,24162456.03104221,22753433.014878843
2020-08-28,25414676.0,241,24684135.56198922,22672118.90559442
2020-08-29,25819084.0,242,25065437.729816087,22589940.367477614
2020-08-30,25093258.0,243,25184370.201890696,22506922.288346287
2020-08-31,23574204.0,244,24934794.449052066,22423089.81027377
2020-09-01,24878106.0,245,24265439.67691932,22338468.32197459
2020-09-02,25986296.0,246,23211723.572858874,22253083.451115485
2020-09-03,25216718.0,247,21905153.0217919,22166961.056554034
2020-09-04,21853010.0,248,20551840.730867773,22080127.2205073
2020-09-05,8963539.0,249,19382710.129787873,21992608.240652807
2020-09-06,16343973.0,250,18589181.766683932,21904430.62216429
2020-09-07,21047108.0,251,18265156.939068027,21815621.06968456
2020-09-08,23142812.0,252,18375937.65962714,21726206.47923802
2020-09-09,21613018.0,253,18766920.640064508,21636213.930085152
2020-09-10,14943459.0,254,19211883.187344268,21545670.676521577
2020-09-11,17320074.0,255,19486888.16912459,21454604.139624078
2020-09-12,23210112.0,256,19446197.087299556,21363041.89894608
2020-09-13,22103806.0,257,19074716.60225767,21271011.68416519
2020-09-14,15561369.0,258,18498388.318094842,21178541.366685245
2020-09-15,14985582.0,259,17947469.935042735,21085658.951195437
2020-09-16,15865133.0,260,17683356.603753306,20992392.56718909
2020-09-17,18042004.0,261,17912101.844514906,20898770.460444603
2020-09-18,21577728.0,262,18712766.789113272,20804820.98447121
2020-09-19,21567676.0,263,20004337.747865904,20710572.591922116
2020-09-20,21339852.0,264,21562580.00466434,20616053.825977575
2020-09-21,23864196.0,265,23081954.614611574,20521293.31170059
2020-09-22,23890126.0,266,24263061.631165348,20426319.74736778
2020-09-23,23971064.0,267,24897896.657394316,20331161.895778097
2020-09-24,24092610.0,268,24926208.762948357,20235848.57554199
2020-09-25,24211572.0,269,24445992.924497683,20140408.652353697
2020-09-26,22974356.0,270,23676258.663680352,20044871.030249212
2020-09-27,22738310.0,271,22885551.99952699,19949264.642852712
2020-09-28,22025318.0,272,22310158.15402839,19853618.444613986
2020-09-29,23051594.0,273,22088134.861571707,19757961.40203954
2020-09-30,24953878.0,274,22228851.7037342,19662322.484920125
2020-10-01,24601910.0,275,22625035.92096302,19566730.657557167
2020-10-02,18491542.0,276,23099975.72593798,19471214.86999093
2020-10-03,23949630.0,277,23471447.279961318,19375804.04923299
2020-10-04,23866624.0,278,23609742.733184136,19280527.090505656
2020-10-05,23936826.0,279,23470987.750937514,19185412.848491058
2020-10-06,20391038.0,280,23097019.915671434,19090490.128592465
2020-10-07,23382262.0,281,22585594.17332462,18995787.67821056
2020-10-08,21980398.0,282,22045028.54615064,18901334.17803728
2020-10-09,22687164.0,283,21551986.872445848,18807158.23336984
2020-10-10,22407646.0,284,21128508.642771613,18713288.36544763
2020-10-11,22676970.0,285,20745885.812640876,18619753.002814494
2020-10-12,20186182.0,286,20351933.41362193,18526580.47270917
2020-10-13,16103229.0,287,19908839.555332642,18433798.99248635
2020-10-14,19155838.0,288,19424632.422732983,18341436.661071055
2020-10-15,21036958.0,289,18963889.982423555,18249521.450448826
2020-10-16,14730931.0,290,18631624.98593373,18158081.197194427
2020-10-17,19247650.0,291,18535137.34206309,18067143.594041508
2020-10-18,21573482.0,292,18737899.092049845,17976736.181495834
2020-10-19,21085772.0,293,19223642.76704882,17886886.339494653
2020-10-20,18781740.0,294,19886066.692583703,17797621.27911464
2020-10-21,20793512.0,295,20550786.31231862,17708968.03433102
2020-10-22,20128612.0,296,21024440.087318957,17620953.45383031
2020-10-23,20541452.0,297,21155450.263623886,17533604.192879178
2020-10-24,19119640.0,298,20885717.342911504,17446946.705251887
2020-10-25,21044810.0,299,20274578.931676224,17361007.23521875
2020-10-26,20290254.0,300,19485198.659167513,17275811.809598014
2020-10-27,20069754.0,301,18736228.12050884,17191386.229873672
2020-10-28,17345238.0,302,18233717.16221739,17107756.064381424
2020-10-29,15915853.0,303,18105536.672187258,17024946.640565325
2020-10-30,20783352.0,304,18360338.993437104,16942983.037307322
2020-10-31,20427228.0,305,18885220.37941238,16861890.077332124
2020-11-01,19653148.0,306,19483340.90205033,16781692.319689613
2020-11-02,16976706.0,307,19939180.74691296,16702414.052317139
2020-11-03,20470276.0,308,20089552.64229935,16624079.284683876
2020-11-04,20074222.0,309,19876309.53567057,16546711.740519563
2020-11-05,19071892.0,310,19362738.027025934,16470334.850629749
2020-11-06,17346450.0,311,18707932.18151163,16394971.74579976
2020-11-07,19328568.0,312,18107840.99748101,16320645.24978954
2020-11-08,19222974.0,313,17723252.134240948,16247377.872421443
2020-11-09,18394070.0,314,17619713.401866246,16175191.802763129
2020-11-10,18061082.0,315,17740606.065586347,16104108.902407592
2020-11-11,16078433.0,316,17923478.058270272,16034150.698852366
2020-11-12,17667056.0,317,17955037.963184822,15965338.37897991
2020-11-13,16548035.0,318,17646873.59190192,15897692.782641143
2020-11-14,18459838.0,319,16906529.91438082,15831234.396344086
2020-11-15,15331464.0,320,15779620.19107096,15765983.347049506
2020-11-16,13811485.0,321,14447861.447738748,15701959.396075476
2020-11-17,12051245.0,322,13182276.560638376,15639181.933112616
2020-11-18,14248299.0,323,12265520.976514727,15577669.970351936
2020-11-19,14914201.0,324,11907488.636160608,15517442.13672698
2020-11-20,14419869.0,325,12180671.757840168,15458516.67227203
2020-11-21,4769195.0,326,12995477.22255231,15400911.422598124
2020-11-22,14327178.0,327,14122979.306979015,15344643.833488477
2020-11-23,16666509.0,328,15257661.645958163,15289730.945615036
2020-11-24,17578230.0,329,16100473.62026137,15236189.38937769
2020-11-25,16922498.0,330,16436906.521266855,15184035.379867744
2020-11-26,16729616.0,331,16187410.076606313,15133284.711957186
2020-11-27,16682646.0,332,15417174.043678727,15083952.755515179
2020-11-28,14874097.0,333,14305630.290799014,15036054.450753294
2020-11-29,6406866.5,334,13088443.170285586,14989604.303700864
2020-11-30,8747631.0,335,11992195.253973283,14944616.381811824
2020-12-01,16996618.0,336,11182242.111877529,14901104.309704363
2020-12-02,17166642.0,337,10737650.486707076,14859081.26503472
2020-12-03,10342103.0,338,10656433.232478287,14818559.974506306
2020-12-04,9162766.0,339,10883455.924291125,14779552.710015414
2020-12-05,7785407.0,340,11346283.209133733,14742071.284934692
2020-12-06,5459504.5,341,11983219.134489449,14706127.05053543
2020-12-07,15873566.0,342,12752922.240687024,14671730.89254982
2020-12-08,16423065.0,343,13624015.16966733,14638893.227874234
2020-12-09,16932268.0,344,14552416.651973749,14607624.00141443
2020-12-10,16817966.0,345,15460008.127379775,14577932.683073744
2020-12-11,16296521.0,346,16228342.094791818,14549828.264885135
2020-12-12,15760718.0,347,16715255.316102767,14523319.258287925
2020-12-13,16168090.0,348,16792613.192149267,14498413.691550106
2020-12-14,11966702.0,349,16393656.980128141,14475119.10733699
2020-12-15,16601927.0,350,15552415.431102984,14453442.560426898
2020-12-16,16737100.0,351,14417988.651566444,14433390.61557461
2020-12-17,9092278.0,352,13233560.736784598,14414969.345523234
2020-12-18,14695771.0,353,12281613.368745925,14398184.329165075
2020-12-19,16294816.0,354,11809056.036685275,14383040.649852056
2020-12-20,12964454.0,355,11954468.588481622,14369542.893856224
2020-12-21,9456080.0,356,12701083.708207464,14357695.1489808
2020-12-22,13570614.0,357,13872559.456396084,14347501.00332218
2020-12-23,16236434.0,358,15175803.198049475,14338963.54418328
2020-12-24,13089353.0,359,16280145.15724096,14332085.357138544
2020-12-25,16591401.0,360,16909980.142505925,14326868.525250899
2020-12-26,16259081.0,361,16922800.665206816,14323314.628440905
2020-12-27,16863208.0,362,16348315.494140014,14321424.743008267
2020-12-28,16446013.0,363,15376109.64302799,14321199.441305887
2020-12-29,16343316.0,364,14295379.41464038,14322638.79156651
2020-12-30,16670205.0,365,13405474.780089404,14325742.357882079
2020-12-31,15996825.0,366,12925305.532052565,14330509.200335741
2021-01-01,7606145.5,367,12929998.85884929,14336937.875286493
2021-01-02,5618851.0,368,13334359.525821382,14345026.435806409
2021-01-03,14856337.0,369,13927535.531042544,14354772.432270247
2021-01-04,17123684.0,370,14446786.774940848,14366172.91309734
2021-01-05,15361040.0,371,14665803.628363471,14379224.425645463
2021-01-06,16682095.0,372,14468692.624724574,14393923.017256483
2021-01-07,14075517.0,373,13885904.13284199,14410264.236453425
2021-01-08,16705447.0,374,13081238.483796554,14428243.134288587
2021-01-09,7902226.0,375,12295306.935536025,14447854.265842352
2021-01-10,16829638.0,376,11765031.845908497,14469091.691872172
2021-01-11,6125802.5,377,11646266.49960011,14491948.98061128
2021-01-12,8231300.5,378,11965007.876749726,14516419.20971654
2021-01-13,11811168.0,379,12612640.713343387,14542494.968364898
2021-01-14,14604393.0,380,13385671.275397586,14570168.359497752
2021-01-15,17129220.0,381,14055573.137817293,14599431.002212571
2021-01-16,16940242.0,382,14444640.324928502,14630274.034301065
2021-01-17,15720211.0,383,14482299.263741884,14662688.114933103
2021-01-18,17016142.0,384,14223508.459815407,14696663.427485604
2021-01-19,12482835.0,385,13824102.616838692,14732189.68251548
2021-01-20,3310162.0,386,13482645.173771633,14769256.120875824
2021-01-21,14255720.0,387,13369541.65074126,14807851.516974326
2021-01-22,16104956.0,388,13568104.790603459,14847964.182172913
2021-01-23,15059105.0,389,14047729.230373869,14889581.968327712
2021-01-24,14382873.0,390,14677990.519078208,14932692.271468084
2021-01-25,18122328.0,391,15278272.263150651,14977282.03561376
2021-01-26,18329782.0,392,15685302.046126315,15023337.75672885
2021-01-27,17532490.0,393,15814860.722636187,15070845.486811545
2021-01-28,7553814.0,394,15695927.522527706,15119790.83811828
2021-01-29,13558540.0,395,15464888.21619852,15170158.987521067
2021-01-30,18453572.0,396,15320959.374945004,15221934.680996705
2021-01-31,17303606.0,397,15457115.845364193,15275102.238246428
2021-02-01,13509264.0,398,15989191.3299748,15329645.557444744
2021-02-02,18898932.0,399,16906729.009358298,15385548.120115848
2021-02-03,19053874.0,400,18062367.200992398,15442792.996136267
2021-02-04,19154378.0,401,19204349.230145533,15501362.848862149
2021-02-05,19389470.0,402,20043147.81767595,15561239.940379683
2021-02-06,19390684.0,403,20332551.324985355,15622406.136877028
2021-02-07,18771838.0,404,19941169.16970897,15684842.914136158
2021-02-08,19598626.0,405,18893388.483284976,15748531.363142924
2021-02-09,18015268.0,406,17368172.774121143,15813452.195813676
2021-02-10,17556712.0,407,15656639.38249688,15879585.75083663
2021-02-11,15889551.0,408,14091141.946619684,15946911.999626359
2021-02-12,8147524.5,409,12966108.184657922,16015410.552389435
2021-02-13,10161605.0,410,12472138.183698513,16085060.664299486
2021-02-14,15311793.0,411,12659880.580051072,16155841.24177979
2021-02-15,13740968.0,412,13440879.281439254,16227730.848891472
2021-02-16,14647072.0,413,14621976.840060407,16300707.71382539
2021-02-17,21184826.0,414,15961147.037088184,16374749.735495742
2021-02-18,14700470.0,415,17228127.74663286,16449834.490233397
2021-02-19,13703201.0,416,18253783.317873478,16525939.238576889
2021-02-20,21531644.0,417,18957023.37612175,16603040.932159124
2021-02-21,21731728.0,418,19345451.7200087,16681116.220687553
2021-02-22,14110238.0,419,19493362.257602543,16760141.459015835
2021-02-23,19489112.0,420,19506179.09039003,16840092.714304782
2021-02-24,21338400.0,421,19482745.998526707,16920945.773270436
2021-02-25,20383868.0,422,19485862.011494376,17002676.149517067
2021-02-26,21158734.0,423,19527912.22386481,17085259.090952907
2021-02-27,21056496.0,424,19573667.771750778,17168669.58728632
2021-02-28,20906122.0,425,19557705.7565049,17252882.3776002
2021-03-01,19369550.0,426,19410499.773503877,17337871.95800222
2021-03-02,6120632.0,427,19085624.01984722,17423612.589348756
2021-03-03,21909238.0,428,18580768.17812871,17510078.305039946
2021-03-04,21912236.0,429,17947076.902414,17597242.918883733
2021-03-05,20375208.0,430,17284204.20461613,17685080.033026338
2021-03-06,20476474.0,431,16721828.325591058,17773563.045946885
2021-03-07,16414019.0,432,16391605.18509655,17862665.160513666
2021-03-08,7906094.0,433,16396045.46531021,17952359.392099697
2021-03-09,14440399.0,434,16782014.58116444,18042618.57675501
2021-03-10,22021142.0,435,17526042.229099248,18133415.379433252
2021-03-11,22191310.0,436,18536244.32760311,18224722.30227016
2021-03-12,19045140.0,437,19671707.16147369,18316511.692911286
2021-03-13,17570200.0,438,20775477.60823227,18408755.752886523
2021-03-14,22869616.0,439,21713071.22942389,18501426.54602889
2021-03-15,20855426.0,440,22405992.140739005,18594496.006935023
2021-03-16,23079922.0,441,22850180.626700435,18687935.949464798
2021-03-17,24097110.0,442,23112856.49421925,18781718.07527751
2021-03-18,24289196.0,443,23307218.63380122,18875813.982402056
2021-03-19,24761252.0,444,23551291.072967604,18970195.17383848
2021-03-20,23060880.0,445,23922765.773954708,19064833.06618829
2021-03-21,23192806.0,446,24424027.84108489,19159698.998310994
2021-03-22,24554672.0,447,24969553.66076022,19254764.24000412
2021-03-23,25165164.0,448,25401773.34418191,19350000.00070417
2021-03-24,25354136.0,449,25532912.076588627,19445377.438205868
