Fecha,srf,dia,reconstruida_srf,ajustados_srf
2020-05-25,24182194.0,146,21531219.43494154,24239015.217835184
2020-05-26,21878970.0,147,20857575.581317876,24292647.4788903
2020-05-27,19148738.0,148,20478854.769945,24344936.704954706
2020-05-28,21356484.0,149,20438868.603579696,24395867.056456514
2020-05-29,15614111.0,150,20717867.659538314,24445423.10545723
2020-05-30,23340892.0,151,21244209.64150721,24493589.840325203
2020-05-31,24101028.0,152,21918417.05123585,24540352.670283
2020-06-01,22071604.0,153,22640113.018473364,24585697.429827277
2020-06-02,22509076.0,154,23328139.8224391,24629610.383019812
2020-06-03,24366088.0,155,23927977.387104202,24672078.227648444
2020-06-04,24207248.0,156,24406702.185860846,24713088.099256605
2020-06-05,24523320.0,157,24741473.022383597,24752627.57504023
2020-06-06,23639682.0,158,24910330.321539585,24790684.677610938
2020-06-07,25694604.0,159,24892601.820284013,24827247.87862422
2020-06-08,26737074.0,160,24680920.796543207,24862306.102271643
2020-06-09,27138906.0,161,24300010.14255326,24895848.72863596
2020-06-10,21927588.0,162,23822063.35912712,24927865.596908115
2020-06-11,15770192.0,163,23367455.332406502,24958347.008465182
2020-06-12,26569172.0,164,23083742.364625398,24987283.729808293
2020-06-13,24521268.0,165,23104357.25162009,25014666.995359678
2020-06-14,22975988.0,166,23498010.711470123,25040488.51011793
2020-06-15,27480944.0,167,24226632.53869967,25064740.452170774
2020-06-16,24364130.0,168,25130424.783277176,25087415.47506449
2020-06-17,26185352.0,169,25952001.63144726,25108506.710029308
2020-06-18,24838578.0,170,26399167.76592298,25128007.768060114
2020-06-19,24667702.0,171,26231614.063705884,25145912.741851836
2020-06-20,24928394.0,172,25345843.562938616,25162216.207588878
2020-06-21,24721302.0,173,23829473.26510645,25176913.226588137
2020-06-22,21286380.0,174,21962761.90626399,25189999.34679502
2020-06-23,24594840.0,175,20160454.23091435,25201470.604132075
2020-06-24,18644230.0,176,18866257.66796856,25211323.52369981
2020-06-25,14417305.0,177,18429102.41762309,25219555.120829307
2020-06-26,17199006.0,178,18998735.804250102,25226162.901986346
2020-06-27,23445014.0,179,20474632.942540955,25231144.86552675
2020-06-28,24268498.0,180,22527066.21595342,25234499.502302743
2020-06-29,25889548.0,181,24686898.366856903,25236225.796120077
2020-06-30,25053874.0,182,26478394.39878283,25236323.224045888
2020-07-01,25034958.0,183,27554598.63740334,25234791.75656708
2020-07-02,26596832.0,184,27792884.065107934,25231631.85759929
2020-07-03,26790806.0,185,27320287.56449381,25226844.48434633
2020-07-04,28354416.0,186,26460619.38032982,25220431.087010253
2020-07-05,28363022.0,187,25620844.233117964,25212393.60835204
2020-07-06,25968158.0,188,25154350.670989104,25202734.483103096
2020-07-07,24977910.0,189,25246531.107659053,25191456.63722773
2020-07-08,24457538.0,190,25860692.311570626,25178563.487036787
2020-07-09,25484570.0,191,26761941.223377183,25164058.938152798
2020-07-10,26419628.0,192,27610071.185225457,25147947.384326868
2020-07-11,27472112.0,193,28088618.845861506,25130233.706107713
2020-07-12,28558676.0,194,28024415.263368305,25110923.269363232
2020-07-13,28550154.0,195,27454738.43285334,25090021.923655063
2020-07-14,28005494.0,196,26616923.27404434,25067536.000466626
2020-07-15,27238548.0,197,25862166.706919774,25043472.311285183
2020-07-16,24212490.0,198,25522182.65040419,25017838.14553846
2020-07-17,26621068.0,199,25775013.82668201,24990641.26838655
2020-07-18,25618358.0,200,26558377.212819975,24961889.918369643
2020-07-19,27557144.0,201,27564295.50552383,24931592.804912418
2020-07-20,25398020.0,202,28322017.81095029,24899759.105685733
2020-07-21,27007450.0,203,28346156.56390677,24866398.463826537
2020-07-22,27814304.0,204,27303674.9287239,24831520.98501671
2020-07-23,26717866.0,205,25144872.823353384,24795137.23442187
2020-07-24,26663852.0,206,22153040.8142609,24757258.23349092
2020-07-25,21552512.0,207,18892219.76798859,24717895.456617408
2020-07-26,14120143.0,208,16064656.133229012,24677060.827663682
2020-07-27,9278898.0,209,14318680.554127311,24634766.716348894
2020-07-28,13756650.0,210,14064358.313125892,24591025.934501924
2020-07-29,9624159.0,211,15352892.4918211,24545851.732180398
2020-07-30,23302750.0,212,17856762.686488863,24499257.79365695
2020-07-31,24378296.0,213,20957005.932523422,24451258.233273946
2020-08-01,26609344.0,214,23911628.92465671,24401867.591167945
2020-08-02,23122800.0,215,26055102.88145399,24351100.828865156
2020-08-03,26190004.0,216,26970624.769434985,24298973.32474926
2020-08-04,24301838.0,217,26586557.480789945,24245500.86940298
2020-08-05,24592266.0,218,25172650.88785674,24190699.660824705
2020-08-06,25906474.0,219,23242292.033207793,24134586.29952182
2020-08-07,22884852.0,220,21394379.215634387,24077177.783482
2020-08-08,21101262.0,221,20144148.868102185,24018491.50302416
2020-08-09,15835557.0,222,19792149.185067657,23958545.235530525
2020-08-10,17853006.0,223,20365533.602610864,23897357.140061483
2020-08-11,23523458.0,224,21641583.71709091,23834945.751854785
2020-08-12,24831184.0,225,23238090.45148347,23771329.976710808
2020-08-13,25629536.0,226,24736912.905658107,23706529.085265588
2020-08-14,27691108.0,227,25800862.89576031,23640562.707153287
2020-08-15,26048826.0,228,26250874.887991793,23573450.825059965
2020-08-16,24096590.0,229,26086772.137549117,23505213.76867035
2020-08-17,25424958.0,230,25454565.182037607,23435872.208509564
2020-08-18,23687920.0,231,24579352.44154225,23365447.14968151
2020-08-19,20100626.0,232,23690596.875964787,23293959.92550599
2020-08-20,23961174.0,233,22964252.604928296,23221432.19105638
2020-08-21,24952934.0,234,22495955.348851286,23147885.916599788
2020-08-22,24534484.0,235,22305901.733651545,23073343.380941797
2020-08-23,23884526.0,236,22364467.630402185,22997827.16467771
2020-08-24,24722518.0,237,22622111.248220246,22921360.143352374
2020-08-25,16535801.0,238,23029050.753549643,22843965.480530694
2020-08-26,23066588.0,239,23537984.896781906,22765666.620780855
2020-08-27,24118944.0,240,24092955.910899114,22686487.282572433
2020-08-28,25343978.0,241,24614984.367452882,22606451.45109156
2020-08-29,25749964.0,242,24997154.988445178,22525583.370975263
2020-08-30,25026962.0,243,25117612.81548313,22443907.538967237
2020-08-31,23512420.0,244,24870299.150957342,22361448.696497213
2020-09-01,24814646.0,245,24203934.45324879,22278231.82218625
2020-09-02,25921640.0,246,23153812.946914885,22194282.124280147
2020-09-03,25154930.0,247,21851199.331451084,22109625.03301329
2020-09-04,21799776.0,248,20501875.878207725,22024286.192905296
2020-09-05,8941070.0,249,19336412.7092493,21938291.45499268
2020-09-06,16306511.0,250,18545940.318645835,21851666.868998036
2020-09-07,21000520.0,251,18224214.54163188,21764438.67543897
2020-09-08,23092864.0,252,18336584.47478659,21676633.29767927
2020-09-09,21568886.0,253,18728679.939261567,21588277.333924696
2020-09-10,14915127.0,254,19174631.702611145,21499397.549165756
2020-09-11,17287766.0,255,19450867.044138744,21410020.867070023
2020-09-12,23167360.0,256,19411901.891699437,21320174.36182635
2020-09-13,22064660.0,257,19042694.103912126,21229885.249943487
2020-09-14,15539028.0,258,18469000.940544132,21139180.882005602
2020-09-15,14965735.0,259,17920704.13881423,21048088.734387178
2020-09-16,15844540.0,260,17658742.31356346,20956636.400929797
2020-09-17,18019106.0,261,17888778.010795504,20864851.584583364
2020-09-18,21548312.0,262,18689682.659606885,20772762.089014273
2020-09-19,21540748.0,263,19980534.92885481,20680395.810183022
2020-09-20,21314606.0,264,21537471.71847335,20587780.727893945
2020-09-21,23835882.0,265,23055515.793340094,20494944.897319477
2020-09-22,23862986.0,266,24235868.40310286,20401916.440501634
2020-09-23,23946214.0,267,24870999.00689713,20308723.53783321
2020-09-24,24068676.0,268,24900871.40314501,20215394.41952132
2020-09-25,24189890.0,269,24423380.194083273,20121957.357035823
2020-09-26,22957852.0,270,23657156.274310797,20028440.654545285
2020-09-27,22723506.0,271,22870206.17511527,19934872.640342984
2020-09-28,22014542.0,272,22298275.204732876,19841281.65826569
2020-09-29,23039800.0,273,22079033.896540783,19747696.059107635
2020-09-30,24940380.0,274,22221716.507629015,19654144.192032438
2020-10-01,24591648.0,275,22619184.065940678,19560654.395985533
2020-10-02,18495906.0,276,23095062.33982222,19467254.991109647
2020-10-03,23944496.0,277,23467546.82006162,19373974.270166017
2020-10-04,23864138.0,278,23607295.00177432,19280840.489963856
2020-10-05,23935416.0,279,23470639.169884067,19187881.86280077
2020-10-06,20399866.0,280,23099422.545877647,19095126.547916595
2020-10-07,23387000.0,281,22591233.03629233,19002602.64296334
2020-10-08,21989442.0,282,22054130.916990697,18910338.17549381
2020-10-09,22697122.0,283,21564532.660864823,18818361.0944714
2020-10-10,22420682.0,284,21144322.09956573,18726699.26180374
2020-10-11,22690648.0,285,20764760.04042239,18635380.443902723
2020-10-12,20207784.0,286,20373730.80500213,18544432.30327341
2020-10-13,16136295.0,287,19933525.749274354,18453882.39013447
2020-10-14,19184678.0,288,19452232.42559476,18363758.134072576
2020-10-15,21062858.0,289,18994390.258627374,18274086.8357334
2020-10-16,14773167.0,290,18664870.567164022,18184895.658551607
2020-10-17,19282454.0,291,18570778.091539215,18096211.62052248
2020-10-18,21604420.0,292,18775421.65943334,18008061.586017553
2020-10-19,21120244.0,293,19262490.74557612,17920472.257646777
2020-10-20,18823776.0,294,19925813.90432024,17833470.168169726
2020-10-21,20833606.0,295,20591301.727247566,17747081.672458228
2020-10-22,20171396.0,296,21065978.673130188,17661332.93951288
2020-10-23,20585796.0,297,21198625.11003944,17576249.944535885
2020-10-24,19169614.0,298,20931348.293918524,17491858.461062573
2020-10-25,21091796.0,299,20323457.84523392,17408184.053154036
2020-10-26,20341360.0,300,19537844.87565194,17325252.067653187
2020-10-27,20123860.0,301,18792716.744084097,17243087.626506653
2020-10-28,17407780.0,302,18293642.67675789,17161715.619154774
2020-10-29,15982760.0,303,18168130.960792184,17081160.694992024
2020-10-30,20842106.0,304,18424710.472363863,17001447.255900178
2020-10-31,20489228.0,305,18950637.978406455,16922599.44885642
2020-11-01,19718078.0,306,19549468.668323632,16844641.15861871
2020-11-02,17050018.0,307,20006183.20278597,16767596.000490524
2020-11-03,20538446.0,308,20158033.714900687,16691487.313167289
2020-11-04,20144442.0,309,19947104.731134087,16616338.151666548
2020-11-05,19146824.0,310,19436630.91261151,16542171.280344091
2020-11-06,17427678.0,311,18785393.90264565,16469009.165998112
2020-11-07,19406686.0,312,18188885.115342878,16396873.971063545
2020-11-08,19303838.0,313,17807457.920348458,16325787.546898529
2020-11-09,18479268.0,314,17706411.84707404,16255771.427165173
2020-11-10,18148242.0,315,17829164.510604385,16186846.82130652
2020-11-11,16172403.0,316,18013582.099162795,16119034.608121732
2020-11-12,17758778.0,317,18046866.774985433,16052355.329441443
2020-11-13,16644724.0,318,17741098.830941066,15986829.183905177
2020-11-14,18554852.0,319,17004127.959865935,15922476.020842727
2020-11-15,15434568.0,320,15881552.57374553,15859315.334261356
2020-11-16,13920436.0,321,14554726.481918953,15797366.256940622
2020-11-17,12165286.0,322,13294049.474048646,15736647.554636644
2020-11-18,14360091.0,323,12381474.636215841,15677177.620397521
2020-11-19,15025766.0,324,12026330.164121915,15618974.468991678
2020-11-20,14535033.0,325,12300860.649547346,15562055.731450785
2020-11-21,4906743.0,326,13115631.269865695,15506438.649728935
2020-11-22,14446294.0,327,14242245.497623492,15452140.071479656
2020-11-23,16781730.0,328,15375939.88986277,15399176.444952399
2020-11-24,17692736.0,329,16218427.828269811,15347563.81400998
2020-11-25,17040958.0,330,16555764.392489212,15297317.813268546
2020-11-26,16849730.0,331,16308617.59363699,15248453.663361508
2020-11-27,16805428.0,332,15542011.996707056,15200986.16632885
2020-11-28,15002076.0,333,14434905.414871851,15154929.701133285
2020-11-29,6554636.0,334,13222335.504062202,15110298.219304528
2020-11-30,8892836.0,335,12130288.211334921,15067105.240713082
2020-12-01,17124976.0,336,11323702.32465612,15025363.84947476
2020-12-02,17295910.0,337,10881481.128128378,14985086.689987212
2020-12-03,10487562.0,338,10801711.067859372,14946285.963099662
2020-12-04,9313376.0,339,11029481.312461367,14908973.422416992
2020-12-05,7940268.5,340,11492614.497465601,14873160.370739326
2020-12-06,5620746.5,341,12129611.147732148,14838857.656638138
2020-12-07,16013216.0,342,12899224.215611817,14806075.671170004
2020-12-08,16562794.0,343,13770093.410117902,14774824.344728895
2020-12-09,17072166.0,344,14698148.56397219,14745113.144038057
2020-12-10,16959344.0,345,15605355.537817016,14716951.069282321
2020-12-11,16441609.0,346,16373469.140536446,14690346.65138175
2020-12-12,15908264.0,347,16860627.593731564,14665307.949407427
2020-12-13,16316026.0,348,16939012.85303693,14641842.548140194
2020-12-14,12125078.0,349,16542075.344265487,14619957.555773042
2020-12-15,16751428.0,350,15703831.37296152,14599659.601757888
2020-12-16,16887588.0,351,14573090.131241051,14580954.834797362
2020-12-17,9260804.0,352,13392499.154034724,14563848.92098223
2020-12-18,14852016.0,353,12443881.98090278,14548347.042075006
2020-12-19,16448839.0,354,11973551.371893266,14534453.893940287
2020-12-20,13127060.0,355,12119736.903365076,14522173.685122263
2020-12-21,9627658.0,356,12865691.934294075,14511510.135569863
2020-12-22,13734457.0,357,14035483.69215954,14502466.475509893
2020-12-23,16395718.0,358,15336714.875807298,14495045.444468532
2020-12-24,13255534.0,359,16439501.756382577,14489249.290441465
2020-12-25,16751191.0,360,17068886.3305581,14485079.76921292
2020-12-26,16420932.0,361,17082678.18922466,14482538.1438238
2020-12-27,17023734.0,362,16510482.001838723,14481625.18418908
2020-12-28,16608738.0,363,15541396.893596897,14482341.166864574
2020-12-29,16507549.0,364,14463909.368036432,14484685.87496318
2020-12-30,16833772.0,365,13576661.296366107,14488658.598220553
2020-12-31,16163151.0,366,13098076.457510328,14494258.13321029
2021-01-01,7790861.0,367,13103162.288037082,14501482.78370845
2021-01-02,5807922.0,368,13506992.566446254,14510330.361207385
2021-01-03,15026496.0,369,14099268.917443102,14520798.185578696
2021-01-04,17288874.0,370,14617895.469886063,14532883.085885096
2021-01-05,15531376.0,371,14837079.381458107,14546581.401340961
2021-01-06,16849586.0,372,14641146.958238177,14561888.982421257
2021-01-07,14250004.0,373,14060405.088174516,14578801.19211853
2021-01-08,16874222.0,374,13258203.674524656,14597312.90734756
2021-01-09,8090294.0,375,12474553.323845502,14617418.520497251
2021-01-10,16999474.0,376,11945827.544600945,14639111.941129312
2021-01-11,6319148.0,377,11827561.120308371,14662386.597823171
2021-01-12,8420032.0,378,12145759.003619125,14687235.44016662
2021-01-13,11992103.0,379,12792124.598870408,14713650.940891534
2021-01-14,14780540.0,380,13563674.974362139,14741625.098154046
2021-01-15,17299834.0,381,14232408.816821234,14771149.437958494
2021-01-16,17111322.0,382,14620984.62687306,14802215.01672437
2021-01-17,15894015.0,383,14658919.68489529,14834812.423995543
2021-01-18,17187156.0,384,14400974.687798735,14868931.785290888
2021-01-19,12663784.0,385,14002582.11616824,14904562.765095484
2021-01-20,3511265.0,386,13661849.608544512,14941694.569991477
2021-01-21,14432884.0,387,13548836.247161238,14980315.951927647
2021-01-22,16278118.0,388,13746735.816196771,15020415.211626697
2021-01-23,15234610.0,389,14225085.02889602,15061980.202129211
2021-01-24,14559910.0,390,14853802.16793895,15104998.332473252
2021-01-25,18291220.0,391,15452683.3237568,15149456.571508434
2021-01-26,18496988.0,392,15858784.193168202,15195341.451843366
2021-01-27,17701492.0,393,15988006.485962255,15242639.073925203
2021-01-28,7744738.5,394,15869194.204242917,15291335.110250147
2021-01-29,13736354.0,395,15638383.952029381,15341414.809703555
2021-01-30,18619426.0,396,15494348.12354423,15392863.002028394
2021-01-31,17472030.0,397,15629678.21100698,15445664.102420634
2021-02-01,13686055.0,398,16160026.343851006,15499802.116250245
2021-02-02,19062678.0,399,17075035.596823826,15555260.643906325
2021-02-03,19217382.0,400,18227717.97479952,15612022.885764893
2021-02-04,19317716.0,401,19366871.249650504,15670071.647277895
2021-02-05,19551060.0,402,20203553.473671727,15729389.344181798
2021-02-06,19552322.0,403,20492007.630351372,15789958.00782426
2021-02-07,18933650.0,404,20101040.846777454,15851759.290607233
2021-02-08,19758678.0,405,19054924.980363358,15914774.47154486
2021-02-09,18177556.0,406,17532222.118536178,15978984.461934485
2021-02-10,17718774.0,407,15823460.381677309,16044369.81113904
2021-02-11,16055367.0,408,14260355.918927127,16110910.712479074
2021-02-12,8329076.0,409,13136792.496732114,16178587.009232648
2021-02-13,10337561.0,410,12643028.172268977,16247378.20074124
2021-02-14,15476512.0,411,12829623.41577404,16317263.44861987
2021-02-15,13907897.0,412,13608277.605160275,16388221.583069496
2021-02-16,14810833.0,413,14786170.637579761,16460231.109289825
2021-02-17,21333026.0,414,16121703.881504048,16533270.213990564
2021-02-18,14862983.0,415,17385036.807901286,16607316.771999154
2021-02-19,13866667.0,416,18407370.45976929,16682348.352962978
2021-02-20,21676770.0,417,19107818.626413483,16758342.228144012
2021-02-21,21875184.0,418,19494044.893019658,16835275.37730387
2021-02-22,14269215.0,419,19640278.686266914,16913124.495677143
2021-02-23,19635068.0,420,19651797.98610619,16991866.001030933
2021-02-24,21479122.0,421,19627271.901750676,17071476.04080844
2021-02-25,20525448.0,422,19629347.58932759,17151930.499354433
2021-02-26,21297436.0,423,19670320.020734105,17233205.005220417
2021-02-27,21194188.0,424,19714950.63149562,17315274.93854728
2021-02-28,21042962.0,425,19697881.580976035,17398115.438523218
2021-03-01,19508576.0,426,19549697.107967116,17481701.410914604
2021-03-02,6287462.5,427,19224081.33944454,17566007.535667613
2021-03-03,22040282.0,428,18718781.35998147,17651008.274578217
2021-03-04,22042094.0,429,18084904.274542056,17736677.87902828
2021-03-05,20505918.0,430,17421953.162537884,17822990.397785377
2021-03-06,20605780.0,431,16859357.23364477,17909919.68486403
2021-03-07,16550995.0,432,16528475.023845933,17997439.407445874
2021-03-08,8060535.0,433,16531545.48217732,18085523.05385649
2021-03-09,14578054.0,434,16915266.486430965,18174143.94159634
2021-03-10,22140950.0,435,17656163.297894668,18263275.22542354
2021-03-11,22309564.0,436,18662528.606761497,18352889.905485842
2021-03-12,19169106.0,437,19793773.44958871,18442960.835499503
2021-03-13,17694934.0,438,20893337.96570598,18533460.730972506
2021-03-14,22981502.0,439,21827094.667821825,18624362.17746965
2021-03-15,20969262.0,440,22516769.523081772,18715637.638916947
2021-03-16,23187702.0,441,22958329.107639495,18807259.465942975
2021-03-17,24201428.0,442,23218824.142871488,18899199.90425445
2021-03-18,24390628.0,443,23411153.718646795,18991431.103043627
2021-03-19,24860468.0,444,23653022.984870683,19083925.123424936
2021-03-20,23161358.0,445,24021909.986212853,19176653.946898285
2021-03-21,23291760.0,446,24520186.12854137,19269589.483836494
2021-03-22,24648178.0,447,25062546.509166107,19362703.58199427
2021-03-23,25256148.0,448,25491826.088062264,19455968.035036147
2021-03-24,25442190.0,449,25620726.093680233,19549354.59108081
