Fecha,srf,dia,reconstruida_srf,ajustados_srf
2020-03-10,15103781.0,70,18559480.298293304,17857478.078297555
2020-03-11,19196344.0,71,18995531.609727137,17946932.494955618
2020-03-12,22141672.0,72,19151519.937848657,18036963.104528256
2020-03-13,22836588.0,73,18982648.921331648,18127542.650920246
2020-03-14,18243668.0,74,18574653.43482924,18218643.711849853
2020-03-15,15399208.0,75,18104928.888459817,18310238.707150705
2020-03-16,15686664.0,76,17776220.530523896,18402299.90712148
2020-03-17,19798270.0,77,17748175.775085572,18494799.440920867
2020-03-18,17945816.0,78,18090476.217150893,18587709.305005275
2020-03-19,23118810.0,79,18771289.845968112,18681001.371606667
2020-03-20,16577995.0,80,19680613.613303754,18774647.397248052
2020-03-21,17558790.0,81,20675240.196491588,18868619.03129398
2020-03-22,19536530.0,82,21625341.6806286,18962887.824533492
2020-03-23,24492536.0,83,22444256.67496663,19057425.237792883
2020-03-24,24649014.0,84,23091946.361261845,19152202.65057577
2020-03-25,25224046.0,85,23554895.810856365,19247191.36972767
2020-03-26,25300904.0,86,23815862.017933626,19342362.638122704
2020-03-27,25040992.0,87,23831431.095753442,19437687.64336956
2020-03-28,24191310.0,88,23531913.930297412,19533137.526534237
2020-03-29,16832508.0,89,22847969.55209309,19628683.390876886
2020-03-30,18397074.0,90,21755537.856442623,19724296.310600065
2020-03-31,19228254.0,91,20320447.03692906,19819947.339605816
2020-04-01,21547174.0,92,18720883.7340423,19915607.520258885
2020-04-02,23665684.0,93,17231642.72669571,20011247.892153423
2020-04-03,16095026.0,94,16167161.864614857,20106839.500880532
2020-04-04,17760664.0,95,15796275.165399147,20202353.406794
2020-04-05,11739026.0,96,16254463.418392485,20297760.69377157
2020-04-06,16081342.0,97,17483992.97012161,20393032.477969065
2020-04-07,17335692.0,98,19226283.261657607,20488139.916564755
2020-04-08,22780946.0,99,21075468.99051484,20583054.21649133
2020-04-09,24366178.0,100,22582224.223150168,20677746.64315277
2020-04-10,19577408.0,101,23379192.500464935,20772188.52912351
2020-04-11,22078280.0,102,23290111.871459134,20866351.28282734
2020-04-12,25520724.0,103,22387584.322887924,20960206.39719324
2020-04-13,26764400.0,104,20979041.240043666,21053725.4582857
2020-04-14,26036616.0,105,19522398.864152506,21146880.153906852
2020-04-15,7949669.5,106,18495146.8289821,21239642.282167736
2020-04-16,8902571.0,107,18255839.72135309,21331983.760026243
2020-04-17,24906824.0,108,18940022.12702454,21423876.631789025
2020-04-18,19923696.0,109,20422322.389693372,21515293.07757489
2020-04-19,26333056.0,110,22356007.9249114,21606205.421737053
2020-04-20,25104326.0,111,24277268.74201453,21696586.141241726
2020-04-21,26143956.0,112,25741625.990513984,21786407.874000527
2020-04-22,25750850.0,113,26450494.982830644,21875643.427154142
2020-04-23,25271740.0,114,26329929.694602404,21964265.785304755
2020-04-24,26418898.0,115,25539412.504988194,22052248.11869476
2020-04-25,24903200.0,116,24410888.430134904,22139563.791329265
2020-04-26,16786704.0,117,23339758.243398286,22226186.369039964
2020-04-27,24422196.0,118,22663398.994481947,22312089.627487853
2020-04-28,26948310.0,119,22564847.53131272,22397247.56010247
2020-04-29,24775072.0,120,23029418.536587663,22481634.385955192
2020-04-30,19078448.0,121,23863969.155788016,22565224.557564206
2020-05-01,26455868.0,122,24768490.069929194,22647992.768628832
2020-05-02,26795882.0,123,25434238.288540497,22729913.961690813
2020-05-03,25838432.0,124,25636407.731293242,22810963.335720267
2020-05-04,26114472.0,125,25293722.922010895,22891116.35362402
2020-05-05,21763250.0,126,24480125.83854521,22970348.749674022
2020-05-06,19412988.0,127,23390079.15497902,23048636.536853626
2020-05-07,24111394.0,128,22273284.546928737,23125956.014119472
2020-05-08,24618500.0,129,21362312.682158742,23202283.773576796
2020-05-09,20254142.0,130,20815855.978634432,23277596.707565997
2020-05-10,23294762.0,131,20692188.715019606,23351872.015658323
2020-05-11,20672778.0,132,20955504.678250395,23425087.21155851
2020-05-12,20696222.0,133,21506624.357666917,23497220.129912347
2020-05-13,19221490.0,134,22222937.132297102,23568248.933017083
2020-05-14,21789108.0,135,22992172.02528223,23638152.117432617
2020-05-15,24222268.0,136,23729983.878238875,23706908.520491496
2020-05-16,25671632.0,137,24379684.19390253,23774497.326705784
2020-05-17,25403474.0,138,24900177.083969627,23840898.074068762
2020-05-18,26478538.0,139,25252291.82506859,23906090.660249665
2020-05-19,27485876.0,140,25392921.58506802,23970055.348679513
2020-05-20,25709648.0,141,25281438.945548855,24032772.77452621
2020-05-21,20567984.0,142,24896156.49066024,24094223.950557087
2020-05-22,22412600.0,143,24253117.32358875,24154390.272887178
2020-05-23,23047544.0,144,23417576.104040027,24213253.52661137
2020-05-24,24236310.0,145,22500940.14811198,24270795.89131885
2020-05-25,24274662.0,146,21641626.36899223,24326999.946488105
2020-05-26,21989772.0,147,20974847.722795893,24381848.676760837
2020-05-27,19279836.0,148,20601030.621851753,24435325.47709326
2020-05-28,21473812.0,149,20563434.58580716,24487414.15778313
2020-05-29,15774661.0,150,20842233.62729696,24538098.949371062
2020-05-30,23446602.0,151,21366182.95399895,24587364.507414635
2020-05-31,24202906.0,152,22036546.050708827,24635195.917133782
2020-06-01,22189836.0,153,22753823.7911147,24681578.69792614
2020-06-02,22624682.0,154,23437665.851274356,24726498.80775095
2020-06-03,24470462.0,155,24034148.76061492,24769942.647380166
2020-06-04,24313308.0,156,24510693.01922326,24811897.064515535
2020-06-05,24628760.0,157,24844592.37579155,24852349.357770335
2020-06-06,23752054.0,158,25013893.085220557,24891287.280514657
2020-06-07,25793180.0,159,24997857.41740874,24928699.044582956
2020-06-08,26829776.0,160,24788979.096237026,24964573.323842835
2020-06-09,27229238.0,161,24411706.403817497,24998899.25762395
2020-06-10,22056168.0,162,23937748.865469165,25031666.454006005
2020-06-11,15944998.0,163,23486768.01281127,25062864.992964808
2020-06-12,26666370.0,164,23205468.745276786,25092485.429375503
2020-06-13,24633822.0,165,23226510.460452337,25120518.795872003
2020-06-14,23100262.0,166,23618201.39561413,25146956.605561793
2020-06-15,27574288.0,167,24342708.363910507,25171790.85459528
2020-06-16,24480564.0,168,25241233.10195493,25195014.024588887
2020-06-17,26289146.0,169,26058037.103027023,25216619.08490119
2020-06-18,24952656.0,170,26502846.897007342,25236599.49476141
2020-06-19,24783552.0,171,26336994.156975772,25254949.205249563
2020-06-20,25042896.0,172,25457762.377952583,25271662.66112772
2020-06-21,24837840.0,173,23952281.61165713,25286734.802521843
2020-06-22,21427774.0,174,22098987.69727152,25300161.066453595
2020-06-23,24712830.0,175,20309808.917671256,25311937.38822176
2020-06-24,18805818.0,176,19025336.898849525,25322060.2026328
2020-06-25,14610019.0,177,18591947.971753955,25330526.4450802
2020-06-26,17371590.0,178,19158166.49770695,25337333.55247222
2020-06-27,23571806.0,179,20624000.380015735,25342479.464007907
2020-06-28,24389870.0,180,22661933.213416286,25345962.62180094
2020-06-29,25999188.0,181,24806133.755650874,25347781.97135129
2020-06-30,25170098.0,182,26584338.842781387,25347936.961864457
2020-07-01,25150728.0,183,27652237.156982962,25346427.54641822
2020-07-02,26701298.0,184,27888273.741893925,25343254.181976836
2020-07-03,26894406.0,185,27418729.93156162,25338417.82925272
2020-07-04,28445570.0,186,26565152.941896684,25331919.95241556
2020-07-05,28454652.0,187,25731529.899977747,25323762.518649083
2020-07-06,26075986.0,188,25268561.491495576,25313947.997555487
2020-07-07,25092906.0,189,25360122.628721967,25302479.360407796
2020-07-08,24575704.0,190,25969633.91970928,25289360.079250325
2020-07-09,25595304.0,191,26863833.963573214,25274594.125847545
2020-07-10,26522466.0,192,27705019.573155224,25258185.970481656
2020-07-11,27567870.0,193,28179151.88554397,25240140.580599256
2020-07-12,28645440.0,194,28114489.306308813,25220463.419307478
2020-07-13,28635848.0,195,27548185.76950502,25199160.443720054
2020-07-14,28095130.0,196,26715918.97623156,25176238.103153884
2020-07-15,27333142.0,197,25966295.79366674,25151703.33717652
2020-07-16,24327850.0,198,25628491.323719412,25125563.573505275
2020-07-17,26718998.0,199,25879085.912983827,25097826.725758538
2020-07-18,25722412.0,200,26656105.76070606,25068501.19105998
2020-07-19,27646038.0,201,27653748.734342456,25037595.847496405
2020-07-20,25501408.0,202,28404726.280416414,25005120.051429946
2020-07-21,27098060.0,203,28427306.993683517,24971083.63466552
2020-07-22,27897944.0,204,27391039.71566604,24935496.901474312
2020-07-23,26809440.0,205,25246722.741502896,24898370.625474237
2020-07-24,26754686.0,206,22275643.071284257,24859716.046368312
2020-07-25,21679202.0,207,19037693.943174876,24819544.866541903
2020-07-26,14299486.0,208,16229884.798382891,24777869.24751994
2020-07-27,9491605.0,209,14495668.2091083,24734701.806285083
2020-07-28,13935824.0,210,14241995.395448992,24690055.61145804
2020-07-29,9832106.0,211,15519649.120872099,24643944.179341134
2020-07-30,23409452.0,212,18003547.33498602,24596381.469826337
2020-07-31,24475546.0,213,21079369.49571001,24547381.88216903
2020-08-01,26689318.0,214,24010691.220038563,24496960.250628732
2020-08-02,23226874.0,215,26136962.695903085,24445131.83997813
2020-08-03,26270214.0,216,27044463.789189633,24391912.34088178
2020-08-04,24394580.0,217,26662022.29298068,24337317.865145907
2020-08-05,24681238.0,218,25257282.71012996,24281364.940840635
2020-08-06,25983672.0,219,23339720.865032546,24224070.507296264
2020-08-07,22982248.0,220,21503734.565155584,24165451.909975
2020-08-08,21210434.0,221,20260755.243913326,24105526.895219754
2020-08-09,15981166.0,222,19909196.161157932,24044313.604881566
2020-08-10,17981752.0,223,20476153.561130814,23981830.570827294
2020-08-11,23609504.0,224,21740705.655629266,23918096.709329233
2020-08-12,24906098.0,225,23323570.087353356,23853131.31533835
2020-08-13,25696410.0,226,24809709.377708554,23786954.05664289
2020-08-14,27741394.0,227,25864342.837388486,23719584.967914086
2020-08-15,26108196.0,228,26309573.29121795,23651044.444640826
2020-08-16,24168958.0,229,26145053.75270987,23581353.236955058
2020-08-17,25486046.0,230,25515589.128885042,23510532.443349853
2020-08-18,23758778.0,231,24644579.172802456,23438603.504292
2020-08-19,20195774.0,232,23759861.383006968,23365588.195731033
2020-08-20,24025586.0,233,23036241.30781431,23291508.622506768
2020-08-21,25008500.0,234,22568827.50374533,23216387.211657185
2020-08-22,24590816.0,235,22377810.983302433,23140246.70562885
2020-08-23,23943894.0,236,22433843.471525516,23063110.15539178
2020-08-24,24773022.0,237,22687700.222953264,22985000.913460944
2020-08-25,16643879.0,238,23089831.222130474,22905942.626826458
2020-08-26,23124606.0,239,23593111.717190865,22825959.22979465
2020-08-27,24166548.0,240,24141849.856107637,22745074.936742116
2020-08-28,25381048.0,241,24657579.631637216,22663314.234784994
2020-08-29,25780760.0,242,25034205.712788936,22580701.87636568
2020-08-30,25061320.0,243,25150889.413995337,22497262.871759206
2020-08-31,23554938.0,244,24902512.59649798,22413022.48150157
2020-09-01,24844942.0,245,24238314.20169308,22328006.208742306
2020-09-02,25942258.0,246,23193400.176231917,22242239.79152357
2020-09-03,25178296.0,247,21898047.783060957,22155749.194988158
2020-09-04,21844620.0,248,20556422.785066314,22068560.60351876
2020-09-05,9076760.0,249,19397257.858542204,21980700.412810817
2020-09-06,16386102.0,250,18610153.2125122,21892195.221881423
2020-09-07,21043344.0,251,18288115.278967373,21803071.82501669
2020-09-08,23118878.0,252,18396774.48407848,21713357.203659948
2020-09-09,21602592.0,253,18782996.796357412,21623078.518243343
2020-09-10,14994182.0,254,19222709.014084484,21532263.099965192
2020-09-11,17347984.0,255,19494099.133417,21440938.442515694
2020-09-12,23181694.0,256,19452806.924007855,21349132.1937534
2020-09-13,22084174.0,257,19083873.27566836,21256872.147335038
2020-09-14,15602426.0,258,18512034.72162468,21164186.234301195
2020-09-15,15031614.0,259,17965357.91209012,21071102.514620386
2020-09-16,15901260.0,260,17702759.59587448,20977649.168694135
2020-09-17,18056752.0,261,17928349.491917573,20883854.488825537
2020-09-18,21558752.0,262,18720456.708976954,20789746.87065401
2020-09-19,21547906.0,263,19998854.94146207,20695354.804558687
2020-09-20,21320600.0,264,21541448.609537665,20600706.86703321
2020-09-21,23820294.0,265,23045595.990238868,20505831.712034367
2020-09-22,23845534.0,266,24214720.889970023,20410758.062307354
2020-09-23,23924822.0,267,24842764.015735622,20315514.700690154
2020-09-24,24043598.0,268,24870014.74444355,20220130.461399768
2020-09-25,24161730.0,269,24393514.670198917,20124634.221302856
2020-09-26,22935270.0,270,23630188.427493762,20029054.891173486
2020-09-27,22699820.0,271,22846047.576798577,19933421.406940617
2020-09-28,21992650.0,272,22275166.203338385,19837762.720927957
2020-09-29,23008820.0,273,22054330.672174897,19742107.79308886
2020-09-30,24892310.0,274,22192855.321159005,19646485.582238927
2020-10-01,24542764.0,275,22584502.48419566,19550925.03728893
2020-10-02,18489464.0,276,23054231.723015692,19455455.088480763
2020-10-03,23895290.0,277,23421521.694968462,19360104.638628997
2020-10-04,23812176.0,278,23557856.38496802,19264902.554370794
2020-10-05,23881270.0,279,23419739.655013647,19169877.657426737
2020-10-06,20367968.0,280,23048587.74559481,19075058.715875275
2020-10-07,23330148.0,281,22541225.607000105,18980474.435443398
2020-10-08,21941034.0,282,22004963.48889001,18886153.450816188
2020-10-09,22640256.0,283,21515772.99973741,18792124.316967893
2020-10-10,22362480.0,284,21095522.503489427,18698415.500517115
2020-10-11,22628824.0,285,20715804.121310763,18605055.371108748
2020-10-12,20160590.0,286,20324936.62330352,18512072.1928253
2020-10-13,16116358.0,287,19885454.56674365,18419494.115630116
2020-10-14,19139346.0,288,19405282.72241778,18327349.16684524
2020-10-15,21001134.0,289,18948355.52687062,18235665.242666293
2020-10-16,14754752.0,290,18618667.383671,18144470.099717155
2020-10-17,19228070.0,291,18522495.728225123,18053791.346646827
2020-10-18,21531566.0,292,18722725.33877032,17963656.43577113
2020-10-19,21047556.0,293,19203271.589467928,17874092.65476172
2020-10-20,18765500.0,294,19858872.16359072,17785127.11838495
2020-10-21,20757448.0,295,20516817.66049066,17696786.76029307
2020-10-22,20098362.0,296,20985582.694634736,17609098.324870273
2020-10-23,20506426.0,297,21115008.28727396,17522088.359136023
2020-10-24,19098288.0,298,20847511.856560662,17435783.20470816
2020-10-25,21004892.0,299,20241830.569359116,17350208.989828143
2020-10-26,20256550.0,300,19459552.829826478,17265391.62145096
2020-10-27,20038416.0,301,18717249.028321985,17181356.77740195
2020-10-28,17338654.0,302,18219031.059783105,17098129.89860306
2020-10-29,15922278.0,303,18091592.2977033,17015736.181370784
2020-10-30,20744254.0,304,18343545.86301595,16934200.569788165
2020-10-31,20390592.0,305,18863095.209733795,16853547.74815317
2020-11-01,19623354.0,306,19455285.373983815,16773802.133505696
2020-11-02,16972394.0,307,19906634.68461136,16694987.868235491
2020-11-03,20433374.0,308,20055475.97373151,16617128.812773233
2020-11-04,20039422.0,309,19844173.57402155,16540248.538366958
2020-11-05,19046816.0,310,19335374.046548016,16464370.319946038
2020-11-06,17337906.0,311,18686634.93291576,16389517.129074872
2020-11-07,19300922.0,312,18092038.46528659,16315711.626998428
2020-11-08,19196614.0,313,17710858.664260104,16242976.1577817
2020-11-09,18375804.0,314,17608046.70329936,16171332.741545219
2020-11-10,18045506.0,315,17727550.04799292,16100803.06779863
2020-11-11,16080627.0,316,17908481.300467208,16031408.488874342
2020-11-12,17653854.0,317,17939584.551264487,15963170.013463289
2020-11-13,16545656.0,318,17634234.907455698,15896108.30025468
2020-11-14,18439756.0,319,16900846.137904402,15830243.651681762
2020-11-15,15340382.0,320,15784588.808003325,15765596.007775387
2020-11-16,13835002.0,321,14465450.337964104,15702184.94012733
2020-11-17,12090884.0,322,13211883.886846654,15640029.645965125
2020-11-18,14268732.0,323,12303870.621589666,15579148.94234027
2020-11-19,14927921.0,324,11949321.613517607,15519561.260431465
2020-11-20,14438534.0,325,12220045.139869886,15461284.639964756
2020-11-21,4878248.5,326,13027293.204612384,15404336.723752115
2020-11-22,14346561.0,327,14144298.069155028,15348734.752350206
2020-11-23,16663430.0,328,15268422.734858016,15294495.558840962
2020-11-24,17567304.0,329,16103435.845343301,15241635.56373546
2020-11-25,16918038.0,330,16436853.711202372,15190170.770002775
2020-11-26,16726526.0,331,16189882.427200925,15140116.75822515
2020-11-27,16681470.0,332,15427106.126904266,15091488.681881147
2020-11-28,14889498.0,333,14326273.454288775,15044301.26275799
2020-11-29,6501518.5,334,13120830.803536076,14998568.786494706
2020-11-30,8821724.0,335,12035220.701897036,14954305.098257203
2020-12-01,16992624.0,336,11233227.721155876,14911523.598546792
2020-12-02,17161784.0,337,10793155.91033313,14870237.239143267
2020-12-03,10401035.0,338,10713020.240361314,14830458.51918384
2020-12-04,9234271.0,339,10938196.931657711,14792199.481379144
2020-12-05,7869431.0,340,11396937.002623998,14755471.70836737
2020-12-06,5566157.0,341,12028143.406926474,14720286.319207728
2020-12-07,15881754.0,342,12790891.62461647,14686653.96601422
2020-12-08,16426818.0,343,13654129.15137866,14654584.830730803
2020-12-09,16931966.0,344,14574211.38690058,14624088.622048873
2020-12-10,16818292.0,345,15473761.240338158,14595174.572468042
2020-12-11,16303229.0,346,16235433.408524448,14567851.43550105
2020-12-12,15773205.0,347,16718373.924994076,14542127.483023725
2020-12-13,16177480.0,348,16795617.453162618,14518010.502770718
2020-12-14,12015191.0,349,16401000.020495655,14495507.79597783
2020-12-15,16607525.0,350,15568210.222717771,14474626.17517163
2020-12-16,16742161.0,351,14444944.990438042,14455371.962106984
2020-12-17,9170031.0,352,13272119.75257293,14437750.985853221
2020-12-18,14720782.0,353,12329591.282581042,14421768.581029408
2020-12-19,16305513.0,354,11861981.917468747,14407429.586189339
2020-12-20,13007234.0,355,12006595.51487696,14394738.342356702
2020-12-21,9532617.0,356,12746834.112232994,14383698.691710861
2020-12-22,13609161.0,357,13908007.575810103,14374313.97642367
2020-12-23,16250626.0,358,15199758.062436318,14366587.037647646
2020-12-24,13133166.0,359,16294496.68432803,14360520.214655848
2020-12-25,16602989.0,360,16919183.163096678,14356115.344133662
2020-12-26,16275714.0,361,16932632.470452636,14353373.759622768
2020-12-27,16874154.0,362,16364268.699366855,14352296.291117419
2020-12-28,16461623.0,363,15401899.477944484,14352883.264813166
2020-12-29,16360629.0,364,14332012.553254128,14355134.503008097
2020-12-30,16685622.0,365,13451153.20946422,14359049.324156655
2020-12-31,16019317.0,366,12976177.903162275,14364626.543075947
2021-01-01,7707612.0,367,12981506.693528458,14371864.471304566
2021-01-02,5739022.5,368,13382742.01839062,14380760.917613748
2021-01-03,14891481.0,369,13971013.751198612,14391313.188670766
2021-01-04,17137486.0,370,14486059.240146102,14403518.089854298
2021-01-05,15392170.0,371,14703713.440318082,14417371.926221587
2021-01-06,16701973.0,372,14509196.426535692,14432870.503627058
2021-01-07,14120664.0,373,13932696.547701003,14450009.129992053
2021-01-08,16727022.0,374,13136490.001746187,14468782.616725333
2021-01-09,8006659.0,375,12358925.915582268,14489185.280293884
2021-01-10,16851962.0,376,11834680.284502354,14511210.943943558
2021-01-11,6250054.5,377,11718106.356030703,14534852.939569052
2021-01-12,8335735.5,378,12034914.855779817,14560104.10973261
2021-01-13,11883089.0,379,12677474.722567085,14586956.809830897
2021-01-14,14651942.0,380,13444184.59465764,14615402.910409339
2021-01-15,17153006.0,381,14108668.643167214,14645433.799623262
2021-01-16,16966986.0,382,14494916.252692033,14677040.385845052
2021-01-17,15759620.0,383,14533057.039643336,14710213.100416593
2021-01-18,17044536.0,384,14277575.125999011,14744941.900546089
2021-01-19,12553896.0,385,13882871.742754709,14781216.272348452
2021-01-20,3468739.2,386,13545654.572552515,14819025.23402832
2021-01-21,14312457.0,387,13434714.33347334,14858357.339204673
2021-01-22,16145469.0,388,13632548.438633785,14899200.680376187
2021-01-23,15110643.0,389,14108798.38056767,14941542.892526098
2021-01-24,14441956.0,390,14734229.227702621,14985371.156865653
2021-01-25,18147396.0,391,15329901.448700814,15030672.204714878
2021-01-26,18353344.0,392,15734077.791541385,15077432.32151959
2021-01-27,17564736.0,393,15863351.30537936,15125637.35100336
2021-01-28,7681163.0,394,15746462.035821678,15175272.699453235
2021-01-29,13630552.0,395,15518548.725670775,15226323.340137858
2021-01-30,18479958.0,396,15376981.460502937,15278773.817856729
2021-01-31,17341996.0,397,15512931.463056924,15332608.253619106
2021-02-01,13584548.0,398,16041136.731289946,15387810.34945129
2021-02-02,18923932.0,399,16951218.71406267,15444363.393330712
2021-02-03,19079780.0,400,18097175.316229176,15502250.264245339
2021-02-04,19180518.0,401,19229593.37230174,15561453.437376983
2021-02-05,19413842.0,402,20061652.82319917,15621954.989406757
2021-02-06,19416226.0,403,20349453.00782243,15683736.603941275
2021-02-07,18804830.0,404,19962844.28781178,15746779.577057756
2021-02-08,19625018.0,405,18925995.485849556,15811064.822966546
2021-02-09,18057006.0,406,17416199.069235537,15876572.87978915
2021-02-10,17603214.0,407,15721843.941845525,15943283.915450215
2021-02-11,15954106.0,408,14172163.429085722,16011177.7336815
2021-02-12,8285393.5,409,13058818.215761835,16080233.78013619
2021-02-13,10282143.0,410,12570616.14030042,16150431.14861153
2021-02-14,15385038.0,411,12757729.514198877,16221748.58737804
2021-02-15,13829443.0,412,13532533.97619979,16294164.505613338
2021-02-16,14728645.0,413,14703686.981459094,16367656.979938556
2021-02-17,21205310.0,414,16031433.372924315,16442203.76105552
2021-02-18,14784347.0,415,17287666.869805552,16517782.280482527
2021-02-19,13796910.0,416,18304829.079868194,16594369.657386823
2021-02-20,21553296.0,417,19002578.416570306,16671942.70551155
2021-02-21,21751942.0,418,19388437.811104696,16750477.940195277
2021-02-22,14203813.0,419,19536002.367843352,16829951.58548174
2021-02-23,19532504.0,420,19549716.38420314,16910339.581317898
2021-02-24,21366014.0,421,19527516.13189903,16991617.59083788
2021-02-25,20420910.0,422,19531637.02444281,17073761.007730823
2021-02-26,21190110.0,423,19574371.260705553,17156744.963690247
2021-02-27,21089278.0,424,19620833.00701889,17240544.33594272
2021-02-28,20941946.0,425,19606208.956570107,17325133.754853647
2021-03-01,19421464.0,426,19461603.239428237,17410487.611607667
2021-03-02,6297691.0,427,19140991.4066509,17496580.065961596
2021-03-03,21939318.0,428,18642047.94582703,17583385.054067306
2021-03-04,21943914.0,429,18015409.5762089,17670876.296362434
2021-03-05,20421062.0,430,17359785.261503085,17759027.305526238
2021-03-06,20523000.0,431,16803648.23902288,17847811.39449852
2021-03-07,16499226.0,432,16477449.31212093,17937201.684558854
2021-03-08,8073006.0,433,16482776.480287306,18027171.113464005
2021-03-09,14546699.0,434,16866090.956444878,18117692.443640735
2021-03-10,22056534.0,435,17604163.030128643,18208738.270431824
2021-03-11,22226728.0,436,18605969.435406324,18300281.030392632
2021-03-12,19111796.0,437,19731896.30361612,18392293.009635687
2021-03-13,17651630.0,438,20826427.52732304,18484746.352220908
2021-03-14,22901610.0,439,21756303.562928826,18577613.06858872
2021-03-15,20907268.0,440,22443739.024755217,18670865.044033762
2021-03-16,23112454.0,441,22884705.475951623,18764474.047216322
2021-03-17,24120512.0,442,23145805.949430015,18858411.738709237
2021-03-18,24311680.0,443,23339206.36141702,18952649.679577388
2021-03-19,24780918.0,444,23581857.194226354,19047159.339987416
2021-03-20,23097442.0,445,23950748.319679778,19141912.10784488
2021-03-21,23228568.0,446,24448253.64853204,19236879.297456387
2021-03-22,24578508.0,447,24989644.707206264,19332032.15821396
2021-03-23,25184878.0,448,25418808.12137472,19427341.883299045
2021-03-24,25371780.0,449,25549703.27223733,19522779.61840362
