Fecha,rh12,rh12_arima
2020-01-01,66.83522,0.0
2020-01-02,67.10795,66.83380375224205
2020-01-03,41.48878,67.04397031254501
2020-01-04,33.920467,47.49877702802741
2020-01-05,38.91755,35.69591634660859
2020-01-06,42.927982,37.74528509138608
2020-01-07,33.454,41.98717539302928
2020-01-08,42.158688,35.67649993514955
2020-01-09,48.561974,40.11665662232828
2020-01-10,51.043488,47.05982815258927
2020-01-11,20.401815,50.461350024218255
2020-01-12,35.27708,27.590040210410333
2020-01-13,45.046143,31.787493942328332
2020-01-14,55.63531,42.754420059849615
2020-01-15,63.66509,53.1511989925284
2020-01-16,65.624504,61.78138518303231
2020-01-17,64.33706,65.1648453804321
2020-01-18,57.15089,64.639081283818
2020-01-19,57.739162,58.836692480833676
2020-01-20,46.770164,57.60115936479863
2020-01-21,57.41192,49.34337950153416
2020-01-22,52.153915,54.91547214735712
2020-01-23,62.378757,53.38738955922082
2020-01-24,51.967056,59.980112936509656
2020-01-25,70.444756,54.40953528667127
2020-01-26,83.40924,66.11007528689406
2020-01-27,47.205868,80.36790375413766
2020-01-28,57.137657,55.698811296936285
2020-01-29,29.3097,54.80776019331206
2020-01-30,50.841576,35.83785602012379
2020-01-31,54.567726,45.79041662333577
2020-02-01,52.59675,53.69360906233245
2020-02-02,56.07748,53.05912094731458
2020-02-03,57.598793,55.26093610121772
2020-02-04,51.499344,57.24190842455515
2020-02-05,38.423077,52.93021277375828
2020-02-06,38.173706,41.490636402107604
2020-02-07,55.739983,38.23220590334879
2020-02-08,54.41266,51.61911286394538
2020-02-09,50.28534,54.724036492104645
2020-02-10,55.78217,51.25356734435652
2020-02-11,60.257298,54.492669521898165
2020-02-12,56.156418,59.20747843207323
2020-02-13,40.406673,57.11844278894894
2020-02-14,51.236446,44.10140318221081
2020-02-15,43.55067,48.69589126913981
2020-02-16,50.64654,45.353674973154256
2020-02-17,49.815018,48.98192098184801
2020-02-18,52.160244,50.010084614130726
2020-02-19,49.005993,51.61007780452791
2020-02-20,52.11377,49.74594824194002
2020-02-21,51.326077,51.38471708635089
2020-02-22,43.46004,51.51086177597041
2020-02-23,47.97519,45.3053323725614
2020-02-24,53.028805,46.91598167743928
2020-02-25,37.998077,51.84327825847032
2020-02-26,22.944721,41.52413309819087
2020-02-27,19.399843,26.476085397122887
2020-02-28,34.047367,20.23143536793073
2020-02-29,44.45656,30.611206667406858
2020-03-01,48.40198,42.01466906465105
2020-03-02,45.28659,47.47642454780073
2020-03-03,45.361813,46.01742884611197
2020-03-04,21.780083,45.34416644835764
2020-03-05,33.210835,27.31211730149162
2020-03-06,28.01828,30.529296700823313
2020-03-07,41.442497,29.236400654098826
2020-03-08,47.653244,38.293312062564674
2020-03-09,42.202553,46.19626584606956
2020-03-10,49.64917,43.4812297374078
2020-03-11,47.094883,47.90226929873378
2020-03-12,50.395496,47.694092782312595
2020-03-13,45.57107,49.62120571968769
2020-03-14,55.88385,46.702831330360745
2020-03-15,59.052986,53.46457657503344
2020-03-16,52.510612,58.3095388882702
2020-03-17,45.854298,54.04538647927642
2020-03-18,47.901653,47.41580164580966
2020-03-19,46.828514,47.42136431518636
2020-03-20,54.4329,47.080261507849016
2020-03-21,57.102573,52.64898829404023
2020-03-22,45.69561,56.476294834243454
2020-03-23,39.100647,48.371567641438766
2020-03-24,41.195637,40.6477583244477
2020-03-25,42.410316,40.70417362808954
2020-03-26,41.933342,42.125364645994104
2020-03-27,43.2795,42.0452352550292
2020-03-28,42.99916,42.963705008231905
2020-03-29,51.76053,43.06492491614823
2020-03-30,52.6509,49.705201600936
2020-03-31,44.62228,52.44202824288044
2020-04-01,44.417023,46.50571269275162
2020-04-02,35.72722,44.46517420708368
2020-04-03,53.424103,37.765759507881945
2020-04-04,47.52158,49.27259402311476
2020-04-05,52.666794,48.906251934643606
2020-04-06,55.801018,51.45977906358461
2020-04-07,50.936714,55.065760888814424
2020-04-08,45.43242,52.07783030405754
2020-04-09,45.963425,46.723671456678304
2020-04-10,45.665558,45.83885662124816
2020-04-11,42.825977,45.73543457229908
2020-04-12,16.579819,43.49211385653529
2020-04-13,24.86306,22.736901043529826
2020-04-14,33.601936,22.919895807232056
2020-04-15,63.885258,31.551884464829264
2020-04-16,63.64509,56.78109829385818
2020-04-17,47.026733,63.70143097303806
2020-04-18,53.36414,50.9252307335604
2020-04-19,38.481262,51.87744869675324
2020-04-20,32.66157,41.972633990134526
2020-04-21,45.38854,34.026810623487606
2020-04-22,42.38242,42.40292212573654
2020-04-23,37.15861,43.087625214138235
2020-04-24,33.004276,38.384062759592915
2020-04-25,41.883392,33.978840554333075
2020-04-26,50.1754,39.800441585466245
2020-04-27,46.327694,48.230179158092184
2020-04-28,44.71902,47.23032674043317
2020-04-29,40.652336,45.09639857858256
2020-04-30,49.776875,41.60633875473119
2020-05-01,40.039215,47.636350842811446
2020-05-02,43.084774,42.32357111535976
2020-05-03,43.111214,42.37031679710537
2020-05-04,39.64055,43.10501144459243
2020-05-05,41.993523,40.45473251743837
2020-05-06,37.73401,41.44153943702631
2020-05-07,42.918236,38.73324847926549
2020-05-08,44.601265,41.7020692446905
2020-05-09,39.18857,44.20644349375745
2020-05-10,36.156155,40.45833326179259
2020-05-11,39.832794,36.8675287540188
2020-05-12,40.691914,38.9702918399718
2020-05-13,51.354282,40.49037317542532
2020-05-14,50.736057,48.85299878154543
2020-05-15,51.183216,50.881086304721904
2020-05-16,41.24777,51.07831704109323
2020-05-17,33.792816,43.578524701738075
2020-05-18,37.45689,35.54167247677427
2020-05-19,37.75885,36.59733546132944
2020-05-20,42.662594,37.68801325147992
2020-05-21,46.40059,41.512225472596214
2020-05-22,48.70974,45.523694111070796
2020-05-23,46.391098,48.168036867647565
2020-05-24,52.588264,46.935027859127345
2020-05-25,49.44571,51.1344718107061
2020-05-26,49.440895,50.18292124456474
2020-05-27,54.099216,49.442024550086515
2020-05-28,44.864967,53.00642121525101
2020-05-29,59.77823,47.03122800869252
2020-05-30,38.351826,56.27972999753344
2020-05-31,41.173298,43.378242716908275
2020-06-01,50.582268,40.511409330903284
2020-06-02,48.061886,48.375019219621905
2020-06-03,44.849213,48.65314201373869
2020-06-04,43.521023,45.60287344965641
2020-06-05,44.15605,43.832602881497166
2020-06-06,42.12666,44.007079116762284
2020-06-07,38.970234,42.60273427831224
2020-06-08,39.824535,39.71069947484514
2020-06-09,39.372845,39.6241246638712
2020-06-10,47.431854,39.47880688547832
2020-06-11,63.62,45.54129235655698
2020-06-12,35.39193,59.822425396713705
2020-06-13,37.47319,42.01394846535036
2020-06-14,38.88349,36.98494754661247
2020-06-15,36.897778,38.55264794662251
2020-06-16,42.524055,37.36360586321799
2020-06-17,45.85872,41.204187570693776
2020-06-18,45.95046,45.076441466407104
2020-06-19,48.175762,45.928938727946644
2020-06-20,43.35909,47.65372875667231
2020-06-21,47.775654,44.48903232073025
2020-06-22,45.982914,46.73957295154711
2020-06-23,47.726143,46.403472592336364
2020-06-24,56.880924,47.31719918530298
