Fecha,rh12,rh12_arima
2020-01-01,69.903656,0.0
2020-01-02,70.18706,69.90215586086092
2020-01-03,44.414204,70.12057558851873
2020-01-04,36.821163,50.46031895727051
2020-01-05,41.858917,38.60243236189214
2020-01-06,45.905567,40.6770984304766
2020-01-07,36.380386,44.956253850854296
2020-01-08,45.149284,38.614920632669694
2020-01-09,51.603977,43.09216757655902
2020-01-10,54.11019,50.08975537505128
2020-01-11,23.295511,53.52225159280889
2020-01-12,38.27416,30.52439908308205
2020-01-13,48.11599,34.76028347197358
2020-01-14,58.78133,45.80717193304174
2020-01-15,66.87103,56.27932278363346
2020-01-16,68.853645,64.97324823418285
2020-01-17,67.56697,68.3885386801568
2020-01-18,60.33157,67.8688141170294
2020-01-19,60.932526,62.0289395178305
2020-01-20,49.904644,60.791546317334586
2020-01-21,60.622906,52.49170079755531
2020-01-22,55.340473,58.10848368707728
2020-01-23,65.64098,56.57969139209746
2020-01-24,55.15957,63.22455981590517
2020-01-25,73.76351,57.618428644702966
2020-01-26,86.81925,69.39916792249942
2020-01-27,50.384243,83.75647322073135
2020-01-28,60.38803,58.93161705862026
2020-01-29,32.39236,58.0412180591717
2020-01-30,54.05912,38.95993012594216
2020-01-31,57.81787,48.976263768948606
2020-02-01,55.83077,56.936095989558915
2020-02-02,59.342545,56.29692846655071
2020-02-03,60.871704,58.518709436177794
2020-02-04,54.742485,60.51297499061335
2020-02-05,41.57959,56.18035291313647
2020-02-06,41.339394,44.667504522957074
2020-02-07,59.01357,41.395742145051386
2020-02-08,57.67601,54.8673434478852
2020-02-09,53.531437,57.98979134896058
2020-02-10,59.059547,54.503722136222365
2020-02-11,63.561275,57.76269466215911
2020-02-12,59.430748,62.505204031599625
2020-02-13,43.58997,60.39973805201867
2020-02-14,54.486687,47.30609539955221
2020-02-15,46.7485,51.93040050855164
2020-02-16,53.88761,48.56381950370018
2020-02-17,53.04719,52.212829379932145
2020-02-18,55.4055,53.24434610611371
2020-02-19,52.227604,54.8522585057364
2020-02-20,55.353306,52.97311410327494
2020-02-21,54.556995,54.62004021004757
2020-02-22,46.639217,54.74380347197296
2020-02-23,51.17941,48.496667179139926
2020-02-24,56.2633,50.114315436704615
2020-02-25,41.120975,55.0706582776345
2020-02-26,25.970247,44.673248666152915
2020-02-27,22.40106,29.52449194570323
2020-02-28,37.13795,23.23836398004767
2020-02-29,47.59885,33.680788284874204
2020-03-01,51.565704,45.14480284447672
2020-03-02,48.42873,50.63511038233076
2020-03-03,48.49006,49.164640114966254
2020-03-04,24.756815,48.47567245093173
2020-03-05,36.25652,30.324452811621086
2020-03-06,31.016628,33.558777134222986
2020-03-07,44.524258,32.24586659876772
2020-03-08,50.76006,41.35547128190109
2020-03-09,45.271152,49.29718853000159
2020-03-10,52.750668,46.558807848381015
2020-03-11,50.165794,50.99603073509059
2020-03-12,53.48555,50.77218567634583
2020-03-13,48.616127,52.706760625392526
2020-03-14,58.980003,49.75845640398911
2020-03-15,62.16745,56.54871693302718
2020-03-16,55.56917,61.419699305152406
2020-03-17,48.856224,57.11707603727654
2020-03-18,50.902206,50.43102980413553
2020-03-19,49.82045,50.42223426646351
2020-03-20,57.458736,50.07422168644861
2020-03-21,60.130985,55.66685250705262
2020-03-22,48.637238,59.50409581672706
2020-03-23,41.986034,51.33358316453214
2020-03-24,44.081757,43.546355603017425
2020-03-25,45.28978,43.59011640818527
2020-03-26,44.795406,45.00638704079413
2020-03-27,46.135735,44.91138236039583
2020-03-28,45.84105,45.82130406481131
2020-03-29,54.643665,45.910180847826226
2020-03-30,55.52532,52.5786388261606
2020-03-31,47.433167,55.318490478170816
2020-04-01,47.212234,49.33152422086141
2020-04-02,38.452892,47.26406319253709
2020-04-03,56.23699,40.507766658906554
2020-04-04,50.282627,52.06497658715338
2020-04-05,55.44794,51.67947503249272
2020-04-06,58.58769,54.23619706439815
2020-04-07,53.667374,57.85112865665916
2020-04-08,48.115574,54.82164251265911
2020-04-09,48.63558,49.41798383070617
2020-04-10,48.323257,48.513590568387514
2020-04-11,45.44052,48.396525587765346
2020-04-12,19.013374,46.11678805867293
2020-04-13,27.32407,25.212980388541936
2020-04-14,36.10586,25.374444262327454
2020-04-15,66.56886,34.04571921193178
2020-04-16,66.30023,59.422473121365684
2020-04-17,49.563816,66.36324854404384
2020-04-18,55.916325,53.49005075708208
2020-04-19,40.926403,54.42607496014816
2020-04-20,35.04464,44.4429240876326
2020-04-21,47.839836,36.42445662759534
2020-04-22,44.789505,44.838180851001084
2020-04-23,39.51997,45.50508932964224
2020-04-24,35.314133,40.756162619916104
2020-04-25,44.237053,36.30079020219527
2020-04-26,52.556572,42.14380419301764
2020-04-27,48.671875,50.60487645398849
2020-04-28,47.02967,49.583195213645084
2020-04-29,42.91204,47.41491873663223
2020-04-30,52.08194,43.87800451442967
2020-05-01,42.25733,49.930751573437
2020-05-02,45.298904,44.562108386623095
2020-05-03,45.31295,44.58537399560137
2020-05-04,41.795124,45.3096549157963
2020-05-05,44.15228,42.62037908215601
2020-05-06,39.8406,43.599309225312865
2020-05-07,45.034412,40.85208716071529
2020-05-08,46.71556,43.81598341690269
2020-05-09,41.245186,46.32117553332757
2020-05-10,38.168392,42.52849391369275
2020-05-11,41.84505,38.890184347105034
2020-05-12,42.69706,40.982534145080066
2020-05-13,53.403793,42.497184968503916
2020-05-14,52.758327,50.89207530232607
2020-05-15,53.19576,52.909748388340105
2020-05-16,43.173916,53.09314156283092
2020-05-17,35.648323,45.524963974963725
2020-05-18,39.310528,37.41376957680275
2020-05-19,39.603645,38.45140270837183
2020-05-20,44.515198,39.53488199298478
2020-05-21,48.2536,43.362985220138626
2020-05-22,50.566658,47.37659947477726
2020-05-23,48.209976,50.02403227893772
2020-05-24,54.421352,48.76283557791135
2020-05-25,51.23553,52.96421068283937
2020-05-26,51.21993,51.98289948227241
2020-05-27,55.884502,51.22358964072175
2020-05-28,46.56831,54.79022907431162
2020-05-29,61.565487,48.75381741120828
2020-05-30,39.979744,58.04726394483943
2020-05-31,42.797615,45.04359426231075
2020-06-01,52.242996,42.13656400895893
2020-06-02,49.695858,50.02718183717619
2020-06-03,46.439472,50.29339709927686
2020-06-04,45.079525,47.20339525713713
2020-06-05,45.707832,45.39855816798863
2020-06-06,43.642235,45.56043598186147
2020-06-07,40.456825,44.12680826255938
2020-06-08,41.29323,41.20409783022259
2020-06-09,40.81535,41.09701578218744
2020-06-10,48.914764,40.92745699410963
2020-06-11,65.18416,47.0147034040565
2020-06-12,36.753574,61.367484094878854
2020-06-13,38.83729,43.423172094156335
2020-06-14,40.23503,38.34846615857925
2020-06-15,38.225956,39.907130883178205
2020-06-16,43.86644,38.69726939893659
2020-06-17,47.211514,42.54322558097539
2020-06-18,47.280518,46.426785216175006
2020-06-19,49.511,47.264330189207456
2020-06-20,44.64043,48.98774597715819
2020-06-21,49.07608,45.783028481419095
2020-06-22,47.248642,48.03551042516449
2020-06-23,48.993988,47.677344982133
2020-06-24,58.183567,48.58454317338815
2020-06-25,78.48761,56.027762030503446
2020-06-26,76.0375,73.72443675775772
2020-06-27,57.156517,76.61227707235697
2020-06-28,48.378803,61.58585124701827
2020-06-29,51.499756,50.43798758963347
2020-06-30,49.469856,50.76760428913651
2020-07-01,49.860004,49.946055019300125
2020-07-02,54.013393,49.76847826228784
2020-07-03,47.931206,53.03903969758514
2020-07-04,44.793087,49.358040565545096
2020-07-05,46.344376,45.52926572321154
2020-07-06,55.01395,45.98045546182025
2020-07-07,52.295624,52.98013422752358
2020-07-08,53.80281,52.93332249516628
2020-07-09,54.877785,53.44923568840687
2020-07-10,49.058178,54.62560408430359
2020-07-11,46.35791,50.4234133052427
2020-07-12,39.732437,46.99137222643849
2020-07-13,42.42478,41.286722307157724
2020-07-14,43.261597,41.79317691796661
2020-07-15,47.970688,43.06528613013761
2020-07-16,50.624565,46.86597125730575
2020-07-17,46.92192,50.00198574745398
2020-07-18,51.94856,47.79053220642225
2020-07-19,41.56548,50.76934868989862
2020-07-20,42.087936,44.00127117853823
2020-07-21,45.65034,41.965371817120314
2020-07-22,39.43422,44.81462725988923
2020-07-23,44.31091,40.892474223287806
2020-07-24,41.190426,43.16687581337468
2020-07-25,40.377777,41.92246768704948
2020-07-26,59.476982,40.56841824185193
2020-07-27,89.601616,54.99645454031623
2020-07-28,78.72458,82.53460719780517
2020-07-29,91.44644,81.2762494793301
2020-07-30,59.929035,88.46198891587096
2020-07-31,54.197636,67.3227772296098
2020-08-01,51.747944,55.54217838288474
2020-08-02,56.501137,52.32262301275303
2020-08-03,52.04351,55.38607426531148
2020-08-04,53.506596,53.08923521099846
2020-08-05,55.626015,53.16336721121644
2020-08-06,53.30299,55.12881550776588
2020-08-07,55.886303,53.84795390305418
2020-08-08,59.372917,55.2802775223187
2020-08-09,62.201168,58.554984014395735
2020-08-10,65.11967,61.537681940324845
2020-08-11,56.35437,64.43501174578775
2020-08-12,53.502106,58.410642360151435
2020-08-13,48.062202,54.17122532587076
2020-08-14,48.44353,49.33836188466764
2020-08-15,50.527664,48.35407336684976
2020-08-16,53.908432,50.0387420989753
2020-08-17,50.90622,53.11532967669282
2020-08-18,54.137035,51.61051598016211
2020-08-19,49.838184,53.37911050394594
2020-08-20,52.24868,50.84666157540635
2020-08-21,50.27849,51.68319606915272
2020-08-22,52.92714,50.740681509845274
2020-08-23,51.15982,52.30578696168812
2020-08-24,50.10379,51.574419758997735
2020-08-25,67.95365,50.35152656355067
2020-08-26,48.77792,63.76620932477236
2020-08-27,51.311905,53.276399639570435
2020-08-28,54.625294,50.71745149395476
2020-08-29,52.784225,53.847998274910175
2020-08-30,49.556274,53.21612571050981
2020-08-31,53.76937,50.31352662355233
2020-09-01,53.52484,52.781009891907345
2020-09-02,51.911076,53.58220486831345
2020-09-03,49.64098,52.289652695493295
2020-09-04,50.76162,50.17352716435151
2020-09-05,85.49105,50.498726424460074
2020-09-06,62.319565,77.343791264667
2020-09-07,56.362427,67.75541821086144
2020-09-08,55.807137,57.759926026274954
2020-09-09,56.6331,55.937403788229545
2020-09-10,67.14775,56.43933539554747
2020-09-11,59.465363,64.68109350545146
2020-09-12,54.475315,61.2675922503493
2020-09-13,48.901062,55.64594210668534
2020-09-14,52.09456,50.2087391328296
2020-09-15,54.89635,51.34538978681861
2020-09-16,51.73014,54.23907148860293
2020-09-17,55.21472,52.47290865702658
2020-09-18,46.3239,54.397264175243684
2020-09-19,44.28992,48.4096183924203
2020-09-20,43.522938,44.76707615610428
2020-09-21,46.38647,43.70286611282371
2020-09-22,40.02718,45.714707287484835
2020-09-23,34.19713,41.519020810604026
2020-09-24,42.15379,35.56481515319509
2020-09-25,46.75296,40.28721840095347
2020-09-26,51.481255,45.674029883445215
2020-09-27,47.238922,50.37203314574033
2020-09-28,49.44247,48.234140884745344
2020-09-29,30.240282,48.92553448761971
2020-09-30,31.202148,34.74496848407147
2020-10-01,35.0692,30.97650159086746
2020-10-02,39.797493,34.162019168440516
2020-10-03,40.127457,38.68827161492504
2020-10-04,37.96681,40.05004996851847
2020-10-05,38.67966,38.47368126580312
2020-10-06,40.461845,38.51243084048076
2020-10-07,39.124702,40.04375802566067
2020-10-08,30.560246,39.43838552394898
2020-10-09,36.212677,32.569401893413016
2020-10-10,38.518467,34.886659906122645
2020-10-11,46.80149,37.977546296166295
2020-10-12,51.39544,44.858356136538546
2020-10-13,54.71561,50.31773445553288
2020-10-14,56.010624,53.93672350415799
2020-10-15,55.4377,55.70682361733093
2020-10-16,69.84545,55.572103589799255
2020-10-17,47.730404,66.46550201225607
2020-10-18,49.048283,52.918424699037985
2020-10-19,50.969566,48.739118663157676
2020-10-20,55.065956,50.51884769840977
2020-10-21,45.30867,54.104974227168405
2020-10-22,42.62196,47.5976546909852
2020-10-23,45.34593,43.25224162330353
2020-10-24,47.80167,44.70690746558798
2020-10-25,48.814426,47.225572172690235
2020-10-26,50.294674,48.576841185974516
2020-10-27,45.458908,49.94741913723781
2020-10-28,49.391304,46.59334172913192
2020-10-29,28.331139,48.46879396566346
2020-10-30,35.297844,33.27169268210201
2020-10-31,38.36018,33.66350827471634
2020-11-01,42.509495,37.64177938914849
2020-11-02,42.825417,41.53609742683516
2020-11-03,42.25363,42.75130411435276
2020-11-04,41.057617,42.38776685829281
2020-11-05,43.137672,41.33819250503483
2020-11-06,43.686115,42.64970700118709
2020-11-07,44.157207,43.557454465618
2020-11-08,45.922905,44.046692418789036
2020-11-09,52.783764,45.508685749800385
2020-11-10,54.18421,51.17425893701342
2020-11-11,53.2155,53.855676076268395
2020-11-12,46.54545,53.44275195920303
2020-11-13,52.412758,48.11019273052013
2020-11-14,47.030106,51.03633240488113
2020-11-15,56.83707,48.29283500321882
2020-11-16,57.20028,54.53643123005485
2020-11-17,52.6997,57.115073711118775
2020-11-18,46.844334,53.75550165637803
2020-11-19,53.528778,48.2179580932279
2020-11-20,44.63028,51.960658547136994
2020-11-21,67.165054,46.71779959251399
2020-11-22,50.522015,61.87856832141976
2020-11-23,44.98419,54.426344696031215
2020-11-24,44.329422,46.283321402559594
2020-11-25,57.500248,44.48302556641662
2020-11-26,54.50278,54.410472925083695
2020-11-27,52.12276,55.20596307403494
2020-11-28,54.272964,52.68109449426804
2020-11-29,61.76328,53.768542582149266
2020-11-30,46.328663,60.00610913766784
2020-12-01,37.832317,49.94950613447612
2020-12-02,43.1351,39.825494808184914
2020-12-03,30.196735,41.89110765349949
2020-12-04,34.987507,33.23197650172279
2020-12-05,48.828705,33.86362851924208
2020-12-06,43.881866,45.58166577957589
2020-12-07,34.821,45.04235660566315
2020-12-08,30.69767,36.946609883841504
2020-12-09,38.531986,31.66497169084723
2020-12-10,41.70539,36.69411536790616
2020-12-11,49.063393,40.96093368557904
2020-12-12,50.025993,47.33726175579713
2020-12-13,51.80933,49.800174400079655
2020-12-14,23.958391,51.390972775268914
2020-12-15,37.17854,30.492008339961416
2020-12-16,21.496946,34.077194126409395
2020-12-17,42.173748,25.175728050279698
2020-12-18,50.722538,37.32312834648854
2020-12-19,49.35648,48.71705723040409
2020-12-20,32.598766,49.67694676186368
2020-12-21,57.871136,36.5299975742214
2020-12-22,48.108215,51.942431231592714
2020-12-23,49.697083,50.398521618899764
2020-12-24,17.040918,49.32434671575085
2020-12-25,28.724232,24.70180461860346
2020-12-26,41.688583,25.983415866705037
2020-12-27,45.759655,38.64724538136725
2020-12-28,53.890278,44.804612636385926
2020-12-29,46.455597,51.98289601128182
2020-12-30,46.96312,48.19971631671969
2020-12-31,51.52137,46.84405898474198
2021-01-01,56.937263,50.45203940256919
2021-01-02,41.378742,55.666735912343256
2021-01-03,47.219177,45.028652065500985
2021-01-04,47.41479,45.84905560520906
2021-01-05,48.403854,47.36890068586514
2021-01-06,45.508636,48.171827148024505
2021-01-07,20.66195,46.187832005842694
2021-01-08,31.962378,26.49079255680487
2021-01-09,54.15315,29.311383994742748
2021-01-10,55.662632,48.947364560366154
2021-01-11,61.07445,55.30851906436219
2021-01-12,53.745617,59.80487887618563
2021-01-13,58.39207,55.4649051852379
2021-01-14,45.003437,57.30204765317299
2021-01-15,26.913387,48.14430793175492
2021-01-16,41.880028,31.1571744127249
2021-01-17,51.707405,38.36896845695991
2021-01-18,46.218494,49.4019774963335
2021-01-19,51.009266,47.506150552158076
2021-01-20,90.32979,49.88538751924207
2021-01-21,67.3619,81.10549571596279
2021-01-22,67.97168,72.74999138055728
2021-01-23,62.483177,67.82863027440327
2021-01-24,67.067474,63.77073783847766
2021-01-25,53.502426,65.99203297552563
2021-01-26,48.096504,56.684682541878495
2021-01-27,34.99217,49.36469196729543
2021-01-28,26.728346,38.06634656011691
2021-01-29,45.96738,28.666975924857805
2021-01-30,49.75463,41.45404972605458
2021-01-31,42.346413,48.8661701074711
2021-02-01,28.901257,44.08432406466453
2021-02-02,49.21641,32.05538779537772
2021-02-03,48.928516,44.45063043670523
2021-02-04,50.455635,48.996053731150496
2021-02-05,53.981453,50.097384559015424
2021-02-06,51.491985,53.154323055751156
2021-02-07,36.000435,52.075995158224075
2021-02-08,45.52994,39.634634180964035
2021-02-09,53.91073,43.294390989991804
2021-02-10,50.768116,51.9446607458691
2021-02-11,51.044743,51.50534921584258
2021-02-12,69.93617,50.979848420901554
2021-02-13,56.768055,65.50438567043699
2021-02-14,65.7595,59.85719409504473
2021-02-15,46.06049,63.65017575196264
2021-02-16,62.875877,50.68172712654979
2021-02-17,49.545387,58.93111578094876
2021-02-18,53.95009,52.67261802851873
2021-02-19,51.962982,52.916780354742436
2021-02-20,43.533607,52.42914234328954
2021-02-21,45.401134,45.51107392364796
2021-02-22,47.22138,44.963026444989154
2021-02-23,43.664196,46.794364206076665
2021-02-24,47.160366,44.498684168023104
2021-02-25,45.187305,46.34019124986131
2021-02-26,49.63611,45.65017002449349
2021-02-27,47.60172,48.592454362748164
2021-02-28,47.50224,48.0789723389694
2021-03-01,52.79423,47.52557724737178
2021-03-02,48.540215,51.55276960877576
2021-03-03,40.657715,49.538174392624285
2021-03-04,41.477623,42.50688923007698
2021-03-05,48.35211,41.28527885225069
2021-03-06,25.407093,46.73940791241368
2021-03-07,40.313614,30.78981854964518
2021-03-08,62.26263,36.81665814927989
2021-03-09,48.043293,57.11355866948973
2021-03-10,45.032993,51.37904073855756
2021-03-11,42.068832,45.73918636312092
2021-03-12,48.198784,42.76420150650164
2021-03-13,59.316013,46.76074413066809
2021-03-14,46.878456,56.70799607939556
2021-03-15,48.236423,49.7962117741216
2021-03-16,43.785168,47.917854324872195
2021-03-17,35.934357,44.82939838851904
2021-03-18,23.029299,37.77609723297238
2021-03-19,21.061876,26.0567269341895
2021-03-20,35.99846,21.52341839280187
2021-03-21,44.99513,32.49445159934284
2021-03-22,40.22273,42.88458000691321
2021-03-23,25.359486,41.342298550031
2021-03-24,30.131054,28.846289397417856
2021-03-25,23.556055,29.01168063080749
2021-03-26,26.651697,25.098499492684034
2021-03-27,30.373604,25.925483056207554
2021-03-28,35.815548,29.500473075655805
2021-03-29,44.041637,34.538909546930284
2021-03-30,34.514893,42.11185941761882
2021-03-31,41.509274,36.74979430051893
2021-04-01,53.634098,39.868445696728195
2021-04-02,49.39976,50.789706996508876
2021-04-03,45.43887,50.39310331887545
2021-04-04,38.11051,46.36806450887023
2021-04-05,31.57398,39.82968722305448
2021-04-06,35.751377,33.1073999594196
2021-04-07,31.61407,34.771391604351294
2021-04-08,23.306622,32.58465058817851
2021-04-09,35.898945,25.255485781706884
2021-04-10,23.97298,32.944882305625676
2021-04-11,43.154343,26.770720202575315
2021-04-12,42.123947,38.65454190169971
2021-04-13,43.667152,42.365670023149306
2021-04-14,41.992847,43.30512790640965
2021-04-15,54.144135,42.385626151194295
2021-04-16,42.682484,51.29353574445372
2021-04-17,55.609573,45.371299688339484
2021-04-18,49.19335,52.57697676166044
2021-04-19,44.740532,50.69854685709194
2021-04-20,35.519333,45.78512905636828
2021-04-21,44.712097,37.682555779728716
2021-04-22,48.333794,42.55554485385609
2021-04-23,40.511482,47.48417157544597
2021-04-24,35.23312,42.34653658547693
2021-04-25,21.430393,36.47138336662449
2021-04-26,42.614048,24.668407217974966
2021-04-27,42.765625,37.644524508107665
2021-04-28,42.85905,42.73006619476405
2021-04-29,41.552032,42.83713320933144
2021-04-30,35.99663,41.85864842928598
2021-05-01,62.36684,37.29988483236512
2021-05-02,37.961666,56.18059036172304
2021-05-03,21.527195,43.686933217424
2021-05-04,20.597425,25.382596237950818
2021-05-05,41.018906,20.815541932939887
2021-05-06,43.014416,36.22818270089355
2021-05-07,44.938946,42.5462846117525
2021-05-08,41.56789,44.487465977036464
2021-05-09,41.20264,42.35871396236554
2021-05-10,43.476814,41.2883248572833
2021-05-11,52.334393,42.943310168029036
2021-05-12,76.96015,50.25647269201764
2021-05-13,56.536697,71.1831356973628
2021-05-14,49.03756,61.32788291522845
2021-05-15,47.395355,50.79680020148643
2021-05-16,47.718124,47.78060373663223
2021-05-17,47.363735,47.64240486050521
2021-05-18,48.39419,47.44687194972696
2021-05-19,36.170364,48.152453135901816
2021-05-20,35.387367,39.037980115717716
2021-05-21,39.778496,35.57105210937235
2021-05-22,43.234642,38.748370711355065
2021-05-23,42.37225,42.42385657423614
2021-05-24,43.28804,42.57456056931488
2021-05-25,44.727432,43.07320266816845
2021-05-26,51.00619,44.38976164245114
2021-05-27,42.813824,49.533241380844956
2021-05-28,42.503544,44.73569042442864
2021-05-29,56.685623,42.576333315586204
2021-05-30,68.719055,53.358615703366205
2021-05-31,59.22645,65.89610386092183
2021-06-01,59.098217,61.45334255214714
2021-06-02,57.897045,59.12829948132514
2021-06-03,77.69267,58.1788307669889
2021-06-04,58.62964,73.04876773317253
2021-06-05,49.42812,63.10168108127933
2021-06-06,50.532738,51.586726236795165
2021-06-07,52.08362,50.2736030631552
2021-06-08,51.412098,51.719794940908315
2021-06-09,50.38734,51.56963192671484
2021-06-10,59.038857,50.627740391457685
2021-06-11,50.528946,57.009277261659015
2021-06-12,53.19687,52.52530605346636
2021-06-13,58.50535,52.57099542865792
2021-06-14,50.7893,57.260021180858985
2021-06-15,46.75351,52.5994263327606
2021-06-16,42.43342,47.700275476181716
2021-06-17,47.421173,43.44688008241208
2021-06-18,45.897232,46.25108428276701
2021-06-19,53.252113,46.2547369064837
2021-06-20,47.438145,51.5267141531262
2021-06-21,50.867825,48.80205743895873
2021-06-22,67.99642,50.06324829547601
2021-06-23,54.42867,63.97818257895016
2021-06-24,54.83327,57.61156041041889
2021-06-25,51.841503,54.738353933588435
2021-06-26,52.854733,52.54334866302502
2021-06-27,53.730022,52.617036989198745
2021-06-28,64.495316,53.52468589309612
2021-06-29,54.076954,61.96986033948591
2021-06-30,75.63312,56.5210220659706
2021-07-01,57.02035,70.57620827574227
2021-07-02,52.04753,61.38676352798603
2021-07-03,53.263638,53.21411554961134
2021-07-04,51.0008,52.978348361612376
2021-07-05,57.49485,51.531644493046485
2021-07-06,61.621784,55.97139552377654
2021-07-07,89.767395,60.6536368383091
2021-07-08,56.626575,83.16464986191295
2021-07-09,75.88978,64.40115797591115
2021-07-10,61.10518,71.37077939426705
2021-07-11,60.586796,64.57353411633315
2021-07-12,51.844364,60.70840492281436
2021-07-13,57.42671,53.89527170220112
2021-07-14,52.894917,56.11713431124982
2021-07-15,51.791187,53.95804098752214
2021-07-16,54.66558,52.05011361883448
2021-07-17,55.184853,53.9912693799285
2021-07-18,52.373096,55.063035524582965
2021-07-19,54.435986,53.032712693388966
2021-07-20,54.082012,53.952047778942784
2021-07-21,51.96709,54.16505159390007
2021-07-22,61.042416,52.463234530418376
2021-07-23,50.46006,58.91341391072026
2021-07-24,45.043022,52.94259980446565
2021-07-25,49.843506,46.313817695902024
2021-07-26,54.631985,48.717349158300436
2021-07-27,50.23292,53.5086444395097
2021-07-28,49.76746,51.264907013565946
2021-07-29,57.19332,49.87665335707347
2021-07-30,54.81419,55.45127002243458
2021-07-31,53.454662,55.372315707073014
2021-08-01,48.543587,53.773596873792336
2021-08-02,50.918797,49.69568764471618
2021-08-03,54.44592,50.3615908949545
2021-08-04,54.64561,53.61848391272924
2021-08-05,52.61571,54.59876425283805
2021-08-06,49.919037,53.091909019300125
2021-08-07,51.177208,50.551655866926026
2021-08-08,51.52889,50.88205070342782
2021-08-09,51.204975,51.446388091775205
2021-08-10,52.789513,51.280962982332426
2021-08-11,49.145428,52.417792500643486
2021-08-12,49.641838,50.00030247817445
2021-08-13,48.83597,49.52538400957152
2021-08-14,51.087696,49.02502047109974
2021-08-15,46.088413,50.5594582971907
2021-08-16,50.91577,47.26120656707415
2021-08-17,51.085815,49.78330895797251
2021-08-18,54.89316,51.045923743171144
2021-08-19,51.914227,53.99998597411831
2021-08-20,45.657185,52.61306190475432
2021-08-21,65.92954,47.12503921159648
2021-08-22,71.77447,61.17380052026994
2021-08-23,55.061745,70.40329411257801
2021-08-24,51.4068,58.98242249880916
2021-08-25,59.586014,52.264222151138426
2021-08-26,55.692913,57.66723293421062
2021-08-27,51.053654,56.60620472778775
2021-08-28,49.12438,52.14198868943262
2021-08-29,59.01799,49.576972929090715
2021-08-30,53.454597,56.69702474095377
2021-08-31,50.738247,54.759726459865604
2021-09-01,56.4685,51.37548194067486
2021-09-02,51.22265,55.1242264599529
2021-09-03,61.16396,52.4532863000126
2021-09-04,55.894836,58.83180468566996
2021-09-05,50.029503,57.130932202458624
2021-09-06,48.161972,51.4054652752198
2021-09-07,52.660927,48.600080493380254
2021-09-08,56.00078,51.60550655619715
2021-09-09,49.165173,55.217276022855025
2021-09-10,43.80784,50.768754136864416
2021-09-11,57.189217,45.06462935940894
2021-09-12,49.97432,54.050048270365394
2021-09-13,51.793827,51.66687967079729
2021-09-14,47.613243,51.366984569826236
2021-09-15,53.267708,48.593976041480765
2021-09-16,65.41059,51.941213745274695
2021-09-17,57.375374,62.561962727781086
2021-09-18,57.119987,59.26037423600409
2021-09-19,47.470585,57.179898837500374
2021-09-20,54.751236,49.73426092947076
2021-09-21,59.938206,53.04325094356052
2021-09-22,66.20652,58.72138249778847
2021-09-23,40.494675,64.73602146338969
2021-09-24,52.676437,46.52647724316316
2021-09-25,53.320763,49.81868877705919
2021-09-26,54.576897,53.16960904694341
2021-09-27,45.703712,54.282217568052836
2021-09-28,52.02855,47.785293356258244
2021-09-29,55.66104,50.544791365174554
2021-09-30,64.358635,54.808885620169704
2021-10-01,61.659927,62.31824571517332
2021-10-02,79.63123,62.29302326236633
2021-10-03,60.60546,75.4152997255306
2021-10-04,60.40618,65.06876017017083
2021-10-05,51.25956,60.452929564296824
2021-10-06,42.966503,53.40528711656285
2021-10-07,50.782032,44.91199076314108
2021-10-08,49.67423,48.94856865445997
2021-10-09,47.919327,49.934111878899806
2021-10-10,55.168297,48.33101382573864
2021-10-11,57.20065,53.46774406392628
2021-10-12,54.149113,56.723875525655615
2021-10-13,62.03317,54.86498024802111
2021-10-14,62.9894,60.18363050962791
2021-10-15,64.67252,62.765075753374376
2021-10-16,63.737946,64.27767291720556
2021-10-17,37.888157,63.95718991460831
2021-10-18,42.861393,43.95231985083758
2021-10-19,50.256714,41.694709859969414
2021-10-20,52.230923,48.52182823833212
2021-10-21,57.74744,51.76778866348417
2021-10-22,53.87354,56.453307291318545
2021-10-23,50.816364,54.78232731999939
2021-10-24,56.31884,51.53355411430508
2021-10-25,64.01407,55.028001202560475
2021-10-26,53.08363,62.208827880048815
2021-10-27,42.303143,55.647827649400895
2021-10-28,42.159977,44.83216282214777
2021-10-29,37.439293,42.1935626489468
2021-10-30,43.767315,38.54672937185369
2021-10-31,52.02184,42.282809423119545
2021-11-01,53.05542,50.08539154944166
2021-11-02,52.617985,52.81295003479569
2021-11-03,49.520306,52.72060390635379
2021-11-04,59.409836,50.24699780841745
2021-11-05,53.41538,57.089827877757926
2021-11-06,52.249428,54.82163354373997
2021-11-07,51.677647,52.52295142428249
2021-11-08,53.568867,51.81178245073868
2021-11-09,57.627934,53.12520124834682
2021-11-10,55.474068,56.6757079175952
2021-11-11,54.94279,55.979348495050935
2021-11-12,49.069782,55.067423756626305
2021-11-13,70.30834,50.44754477153643
2021-11-14,53.66529,65.32593668409831
2021-11-15,53.23986,57.569622276547115
2021-11-16,52.215042,53.33966262514451
2021-11-17,47.25938,52.455456466998925
2021-11-18,53.767,48.421940414002115
2021-11-19,49.358227,52.24036210553333
2021-11-20,46.47224,50.39249143613817
2021-11-21,50.566593,47.1492704838233
