Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,cire_mean,cire_min,cire_max,ndre1_mean,ndre1_min,ndre1_max,ndre_mean,ndre_min,ndre_max,dia
116,2023-05-01,5,0.2152916820941037,0.1504938988959907,0.3397745571658615,-0.210862579152756,-0.3430116709365215,0.0084033613445378,1.540398502923395,0.9833333333333332,2.0441941074523395,0.3027032561327594,0.2160413971539456,0.3782013103037522,0.2209066761640593,0.1310832025117738,0.654981549815498,0.0511973871363007,0.0196671709531013,0.1931522143654633,0.1205069160037265,-0.023293172690763,0.2621951219512195,1
117,2023-05-11,5,0.2138154694519924,0.0983862571577303,0.3050228310502283,-0.1945418164789583,-0.2975609756097561,0.0362060173380928,1.4890867844523024,0.9301181102362204,1.8472222222222223,0.3067360471812556,0.154040404040404,0.3909465020576131,0.2750777024646815,0.1922418710781517,0.7494517543859649,0.0680393373244862,0.0412768299394606,0.2102186620480623,0.1263414064244286,-0.1019900497512437,0.2531071217202604,11
118,2023-05-16,5,0.2395204934815354,0.1585449553877831,0.3720459149223498,-0.0881093136108875,-0.2322010237319683,0.223915592028136,1.203231796292242,0.6340996168582376,1.6048484848484847,0.3493939220044535,0.2690935046395432,0.4155346569139672,0.2842718964758612,0.1141826923076922,0.994160583941606,0.0742783261806739,-0.0189834660134721,0.2693333333333333,0.129481697800286,0.0314987885081343,0.261455525606469,16
120,2023-06-05,5,0.4598178733063569,0.2932038834951456,0.662771285475793,-0.0182511965728795,-0.1836037574722459,0.123561013046815,1.04216728429984,0.7800546448087432,1.4497907949790796,0.4405023419891201,0.3459077130346918,0.5676810073452256,0.8148706687914806,0.4514652014652014,1.6423109600679693,0.2369923076481304,0.1301939058171745,0.3765889830508475,0.2830012171065401,0.1469228032728566,0.4355032428537113,36
121,2023-06-10,5,0.417972992934488,0.2172318973418881,0.5858875413450937,-0.03826276267603,-0.1827288428324697,0.3291316526610644,1.0941355435554336,0.5047418335089568,1.4471682163989856,0.3629096409959175,0.202211230724469,0.4933554817275747,0.8040529685436631,0.3735408560311284,1.364883401920439,0.2244823462986917,0.1107266435986159,0.3324188385916781,0.2692885803586305,0.1030110935023771,0.4019493177387914,41
122,2023-06-15,5,0.4311932342272644,0.286925479696564,0.6323268206039077,-0.068189308602262,-0.1971898451221459,0.0996111277295842,1.1508445797943834,0.8188248095756256,1.4912490055688146,0.4136044691979731,0.3267045454545454,0.5534962089300758,0.7169625820202737,0.4105793450881612,1.2855263157894736,0.2159592892645168,0.1373315949587136,0.3353792196405085,0.2684680124448094,0.1663187195546277,0.4173712528823982,46
123,2023-06-20,5,0.397020472137038,0.25717017208413,0.588339222614841,-0.0695026296235937,-0.1886524822695035,0.0715137067938021,1.1531961408076294,0.8665183537263627,1.465034965034965,0.396520092546626,0.3132653061224489,0.5116772823779193,0.6520730003029962,0.3696335078534032,1.270967741935484,0.1916254515588962,0.1116716349461132,0.3186813186813186,0.251379469105937,0.1676681527427796,0.3701747257212515,51
124,2023-06-25,5,0.3863902454544071,0.2246415294742432,0.5313964386129335,-0.1111885519493356,-0.2272117962466488,0.01241943090709,1.2546028890502383,0.9754658385093168,1.588031222896791,0.395712027287371,0.3014084507042253,0.487229862475442,0.5926669001800269,0.3189983669025584,1.3207547169811322,0.1821374492418117,0.0955194485475135,0.3279687881004633,0.2215961726251561,0.131641933939684,0.3330106485963214,56
125,2023-07-05,5,0.3960524533613306,0.2517370390165687,0.531081742535487,-0.0990963268357184,-0.2222798823732918,0.013580444160409,1.2239505616190405,0.973203026481715,1.5716192170818506,0.407527717693586,0.316628701594533,0.4916170903190914,0.6383287269170538,0.3652019002375297,1.2035087719298247,0.1923224143872125,0.1113969642397736,0.307243558580457,0.2378110740646147,0.143010752688172,0.3415132924335378,66
126,2023-07-10,5,0.4502068504025273,0.2799084144247281,0.587641866330391,-0.09119819235718,-0.2143340094658553,0.0389698407319552,1.2048851240947624,0.9249836921069796,1.5456110154905336,0.4295634203796805,0.3176193282262817,0.511734556244942,0.8862572553040036,0.4914555097230406,1.5823909531502425,0.2408353111124062,0.1409769678562389,0.3678835843757978,0.2905250368827806,0.1774107618540223,0.3941497273177987,71
127,2023-07-15,5,0.4716888446887588,0.2931645569620253,0.5977715877437326,-0.0285185620683062,-0.1438919986829107,0.0947283377095536,1.062008734422114,0.8269372693726937,1.3361538461538462,0.4522928455435758,0.3315954118873827,0.542764927380312,0.9264368329014606,0.5876887340301975,1.486810551558753,0.2568507965875893,0.1726546906187624,0.3620601733809281,0.3124287992702583,0.2104642941315107,0.412082957619477,76
