Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,dia,ndmi_mean_pred_1,ndmi_mean_pred_2,ndmi_mean_pred_3,ndmi_mean_pred_4,ndmi_mean_pred_5,ndmi_mean_pred_6
112,2022-03-02,3,0.2994909873850783,0.130307467057101,0.6366026820930845,-0.0983508098525296,-0.2903692976104272,0.1891478792510508,1.2799222549456355,0.6818766066838047,1.818367346938776,0.3581270993725579,0.2386682711592458,0.5536694957563655,0.7178595634863547,0.247293568244534,1.9010499522748967,-0.3581270993725579,-0.5536694957563655,-0.2386682711592458,0,-0.0496995874893912,-0.11986468450591321,-0.08815818208108489,-0.08450443125146008,-0.08551172261970849,-0.0005831754727133598
113,2022-03-07,3,0.2682695502953463,0.1030042918454935,0.5450716090985678,-0.0084136826729185,-0.3024645257654966,0.3020944266950657,1.078177315939209,0.5359869138495092,1.8672376873661671,0.2645900193226681,0.1094287680660702,0.5015015015015015,16.87395797383096,-85.68181818181819,3465.0,-0.2645900193226681,-0.5015015015015015,-0.1094287680660702,5,-0.0456506627097934,-0.1079200240949583,-0.08325774792972247,-0.08088867373509487,-0.08137736248433465,-0.034696857613620735
111,2022-03-17,3,0.2799245007328691,0.1448450347881087,0.5937038858829317,-0.1187467007179103,-0.3013941698352345,0.1544628540887226,1.320882218173162,0.7324074074074074,1.862844702467344,0.3457853314317316,0.2517289073305671,0.5196998123827392,0.678255811524653,0.3455745822158035,1.6731355697255337,-0.3457853314317316,-0.5196998123827392,-0.2517289073305671,15,-0.0375528131505978,-0.08478493742281515,-0.07253003984061804,-0.07218903889970868,-0.07197546100727681,-0.07231156203710555
110,2022-03-22,3,0.3033488642349384,0.1772501380452788,0.5519956557154494,-0.0324113701451086,-0.2287438288535381,0.2177485620377978,1.0978297621643138,0.6423751686909581,1.593172119487909,0.3779875737221652,0.2728358208955224,0.4977261243052046,0.6386996923156544,0.3819604233778187,1.328237292565007,-0.3779875737221652,-0.4977261243052046,-0.2728358208955224,20,-0.033503888371000004,-0.07359451116162691,-0.0667375523618238,-0.06716643304463729,-0.06674117048849482,-0.079317910721476
109,2022-03-27,3,0.3125784419491628,0.1506849315068493,0.6216216216216216,-0.096306458952792,-0.290766674578685,0.2007155635062611,1.264169039859176,0.665673420738975,1.819946452476573,0.3860491089182424,0.2661122661122661,0.5405095249024559,0.6443491471575087,0.3067307692307692,1.4437343072357909,-0.3860491089182424,-0.5405095249024559,-0.2661122661122661,25,-0.029454963591402206,-0.06265549628369423,-0.060682500232833385,-0.061735457896422784,-0.06117444206929913,-0.08045972858503365
108,2022-04-01,3,0.3092817039763518,0.1590214067278287,0.5805799055967633,-0.0892101092980981,-0.2338916256157635,0.1512770137524558,1.2275736846797896,0.7372013651877133,1.61059670781893,0.3550123554281157,0.243214475784992,0.5065616797900262,0.734178775890668,0.3610540725530459,1.5284023668639055,-0.3550123554281157,-0.5065616797900262,-0.243214475784992,30,-0.025406038811804407,-0.0519678927890171,-0.05438227668312069,-0.055925712220753994,-0.05529328681087517,-0.07700943881100929
125,2022-04-11,3,0.3599235176121031,0.2174316179879462,0.5717884130982368,-0.0736989090423565,-0.1807521229276182,0.1126961483594864,1.1782463743225935,0.7974358974358975,1.441263573543929,0.3880345182616077,0.2850194552529183,0.5028901734104047,0.9251016775271113,0.4805327868852459,1.5865946261682242,-0.3880345182616077,-0.5028901734104047,-0.2850194552529183,40,-0.01730818925260881,-0.031346919949429536,-0.04111588823942402,-0.04328623041723693,-0.04266220160724533,-0.06059678180944245
124,2022-04-16,3,0.3848444320214681,0.256198347107438,0.5716046339659847,-0.0646019243938957,-0.1675296475697344,0.1174202593760953,1.1535274831206797,0.7898368883312421,1.4024879614767256,0.3968375279012666,0.3090909090909091,0.5116168800379327,1.2523902129610989,0.6856868856389354,2.1424544258598006,-0.3968375279012666,-0.5116168800379327,-0.3090909090909091,45,-0.013259264473011012,-0.021413550604519084,-0.0341845098043878,-0.03651361788819438,-0.035950662456579144,-0.049392005143592176
122,2022-05-01,3,0.4636403595194245,0.3507779349363508,0.5811271297509829,0.0597847545835256,-0.0742584975102836,0.2912391475927388,0.899610332064841,0.5488997555012225,1.1604303086997194,0.3953546640021866,0.2794376098418277,0.5054168629298162,2.263346783456674,-82.8,12.99418604651163,-0.3953546640021866,-0.5054168629298162,-0.2794376098418277,60,-0.0011124901342176169,0.006878089130678917,-0.012406356400214306,-0.014718324867962903,-0.014470921124041632,-0.011588629843096193
123,2022-05-06,3,0.4696319602087719,0.3728963684676705,0.5721476510067114,0.0665055444698792,-0.0574918081620494,0.2398279854449222,0.8851493521120003,0.6131270010672358,1.1219974715549936,0.3914861791464098,0.3197797543413808,0.4709576138147566,14.920370159760486,-316.0,1296.25,-0.3914861791464098,-0.4709576138147566,-0.3197797543413808,65,0.0029364346453801815,0.015805812942567134,-0.004876943330714492,-0.007051108872192828,-0.006931060282399476,0.0008958561113950048
