Fecha,et
2023-01-10,2.911676
2023-01-11,3.2064493
2023-01-12,4.014512
2023-01-13,3.1285636
2023-01-14,3.072088
2023-01-15,3.4695623
2023-01-16,3.1169145
2023-01-17,3.1984043
2023-01-18,3.5827081
2023-01-19,3.6170955
2023-01-20,2.8982964
2023-01-21,3.044951
2023-01-22,2.5782223
2023-01-23,1.395999
2023-01-24,3.9905019
2023-01-25,3.2462387
2023-01-26,1.9271488
2023-01-27,1.5618802
2023-01-28,3.4051642
2023-01-29,3.5343387
2023-01-30,3.1774783
2023-01-31,2.871845
2023-02-01,1.3226827
2023-02-02,1.9017985
2023-02-03,2.9461608
2023-02-04,3.2100914
2023-02-05,3.3240013
2023-02-06,3.7353141
2023-02-07,3.644575
2023-02-08,3.0181074
2023-02-09,2.9730883
2023-02-10,2.6209743
2023-02-11,3.172282
2023-02-12,3.575241
2023-02-13,3.9967766
2023-02-14,4.208664
2023-02-15,4.4592023
2023-02-16,4.9974346
2023-02-17,4.270911
2023-02-18,3.6561139
2023-02-19,3.6007895
2023-02-20,4.2249837
2023-02-21,4.4843183
2023-02-22,5.233452
2023-02-23,4.537007
2023-02-24,4.2182713
2023-02-25,3.7764935
2023-02-26,4.6460133
2023-02-27,4.7535067
2023-02-28,4.760427
2023-03-01,5.056701
2023-03-02,6.0360613
2023-03-03,5.7364874
2023-03-04,4.668519
2023-03-05,4.6198974
2023-03-06,4.8942738
2023-03-07,4.690739
2023-03-08,4.8108845
2023-03-09,4.85615
2023-03-10,4.6888413
2023-03-11,5.077275
2023-03-12,4.9784517
2023-03-13,3.9884474
2023-03-14,2.0603673
2023-03-15,3.1103513
2023-03-16,5.282575
2023-03-17,5.026175
2023-03-18,4.8629384
2023-03-19,1.9329151
2023-03-20,2.3820229
2023-03-21,5.1438413
2023-03-22,4.9726596
2023-03-23,4.9226933
2023-03-24,5.721313
2023-03-25,5.6296296
2023-03-26,5.443256
2023-03-27,5.1545553
2023-03-28,4.392378
2023-03-29,2.9890363
2023-03-30,4.4843683
2023-03-31,5.2566113
2023-04-01,4.2584414
2023-04-02,5.3726244
2023-04-03,5.76782
2023-04-04,5.5294867
2023-04-05,5.6010156
2023-04-06,3.5594418
2023-04-07,2.0861475
2023-04-08,2.3747594
2023-04-09,2.1005318
2023-04-10,2.898305
2023-04-11,3.4023755
2023-04-12,3.8645015
2023-04-13,5.052735
2023-04-14,4.946136
2023-04-15,5.07183
2023-04-16,5.840329
2023-04-17,3.7229044
2023-04-18,5.5667715
2023-04-19,4.90938
2023-04-20,5.419228
2023-04-21,5.3039637
2023-04-22,4.9802685
2023-04-23,5.943089
2023-04-24,3.8245118
2023-04-25,5.6054606
2023-04-26,5.491792
2023-04-27,5.2424
2023-04-28,5.992865
2023-04-29,6.607999
2023-04-30,6.0402713
2023-05-01,6.565035
2023-05-02,6.188908
2023-05-03,4.7118483
2023-05-04,5.5669794
2023-05-05,5.856757
2023-05-06,6.315135
2023-05-07,6.0140986
2023-05-08,5.71135
2023-05-09,5.474142
2023-05-10,5.9805284
2023-05-11,5.679744
2023-05-12,4.9727173
2023-05-13,3.9121945
2023-05-14,3.5479147
2023-05-15,5.0993567
2023-05-16,4.716722
2023-05-17,4.9478464
2023-05-18,5.070385
2023-05-19,5.239651
2023-05-20,3.969106
2023-05-21,4.0775437
2023-05-22,5.234256
2023-05-23,5.7617917
2023-05-24,5.6026025
2023-05-25,5.7162848
2023-05-26,5.5605545
2023-05-27,5.4353733
2023-05-28,5.589158
2023-05-29,5.003206
2023-05-30,5.6429567
2023-05-31,6.073384
2023-06-01,5.270055
2023-06-02,4.182712
2023-06-03,3.7218876
2023-06-04,4.6368017
2023-06-05,5.4761987
2023-06-06,5.744719
2023-06-07,5.788164
2023-06-08,5.276297
2023-06-09,5.8408074
2023-06-10,5.8114314
2023-06-11,6.045933
2023-06-12,6.5100627
2023-06-13,6.8967505
2023-06-14,7.269963
2023-06-15,6.8206997
2023-06-16,7.058424
2023-06-17,6.9332776
2023-06-18,7.3025913
2023-06-19,7.173277
2023-06-20,7.190733
2023-06-21,7.2384043
2023-06-22,6.7147217
2023-06-23,6.755146
2023-06-24,6.4695616
2023-06-25,6.3871145
2023-06-26,6.4996414
2023-06-27,6.669792
2023-06-28,6.281258
2023-06-29,5.71641
2023-06-30,5.197212
2023-07-01,5.533589
2023-07-02,6.1998916
2023-07-03,6.1409087
2023-07-04,6.391015
2023-07-05,6.041774
2023-07-06,4.768962
2023-07-07,3.301644
2023-07-08,5.4511905
2023-07-09,5.9025784
2023-07-10,5.718595
2023-07-11,6.340197
2023-07-12,6.5940003
2023-07-13,6.708074
2023-07-14,6.496881
2023-07-15,6.503641
2023-07-16,6.455585
2023-07-17,6.3946395
2023-07-18,6.3618736
2023-07-19,6.218038
2023-07-20,6.4541163
2023-07-21,6.2766666
2023-07-22,6.2668734
2023-07-23,5.750801
2023-07-24,4.442519
2023-07-25,4.374879
2023-07-26,6.077971
2023-07-27,5.780941
2023-07-28,5.156059
2023-07-29,5.522799
2023-07-30,5.3244653
2023-07-31,6.2842536
2023-08-01,6.1784596
2023-08-02,5.990853
2023-08-03,5.9796586
2023-08-04,5.838687
2023-08-05,6.244936
2023-08-06,6.6532373
2023-08-07,6.6697206
2023-08-08,6.5181274
2023-08-09,6.878853
2023-08-10,6.5467896
2023-08-11,6.382688
2023-08-12,6.097087
2023-08-13,5.776885
2023-08-14,5.910779
2023-08-15,5.6426835
2023-08-16,6.061805
2023-08-17,6.216256
2023-08-18,4.7797956
2023-08-19,4.1777487
2023-08-20,5.4061155
2023-08-21,5.7593837
2023-08-22,5.66366
2023-08-23,4.058499
2023-08-24,5.4227896
2023-08-25,4.443859
2023-08-26,4.243045
2023-08-27,4.81464
2023-08-28,5.610292
2023-08-29,5.4982834
2023-08-30,5.080262
2023-08-31,5.802091
2023-09-01,5.870156
2023-09-02,5.760434
2023-09-03,5.9825754
2023-09-04,6.0709963
2023-09-05,6.087851
2023-09-06,5.6959877
2023-09-07,5.3080153
2023-09-08,5.600446
2023-09-09,5.3222117
2023-09-10,5.5494947
2023-09-11,5.6172204
2023-09-12,5.8361206
2023-09-13,5.9821057
2023-09-14,5.927713
2023-09-15,5.646883
2023-09-16,5.399084
2023-09-17,3.9079351
2023-09-18,4.5219145
2023-09-19,4.918118
2023-09-20,4.999477
2023-09-21,5.309882
2023-09-22,5.2083516
2023-09-23,5.432923
2023-09-24,5.394856
2023-09-25,5.256876
2023-09-26,4.680407
2023-09-27,4.8523088
2023-09-28,4.484253
2023-09-29,4.715816
2023-09-30,4.6096554
2023-10-01,4.708951
2023-10-02,4.7830024
2023-10-03,4.538039
2023-10-04,4.7192397
2023-10-05,5.135801
2023-10-06,3.3900647
2023-10-07,4.088766
2023-10-08,2.7235863
2023-10-09,3.5377831
2023-10-10,1.7033606
2023-10-11,2.3239398
2023-10-12,4.7534566
2023-10-13,4.57445
2023-10-14,4.3209615
2023-10-15,3.6342344
2023-10-16,4.3811846
2023-10-17,3.7137218
2023-10-18,4.35239
2023-10-19,3.9751978
2023-10-20,4.072304
2023-10-21,4.549024
2023-10-22,4.5244327
2023-10-23,3.7061303
2023-10-24,3.4501183
2023-10-25,1.9804782
2023-10-26,2.1358237
2023-10-27,3.0575285
2023-10-28,3.4676857
2023-10-29,3.7543006
2023-10-30,3.2861197
2023-10-31,2.6162174
2023-11-01,2.6764328
2023-11-02,2.3456993
2023-11-03,2.9092298
2023-11-04,3.560419
2023-11-05,3.5377917
2023-11-06,3.7208493
2023-11-07,3.7053316
2023-11-08,3.8285906
2023-11-09,3.6073723
2023-11-10,2.4488952
2023-11-11,1.396155
2023-11-12,1.4506857
2023-11-13,1.5017787
2023-11-14,2.2213137
2023-11-15,2.1622095
2023-11-16,2.5940914
2023-11-17,2.9695947
2023-11-18,3.0962644
2023-11-19,3.232426
2023-11-20,3.4655044
2023-11-21,3.9252706
2023-11-22,2.1737387
2023-11-23,1.8881056
2023-11-24,2.666491
2023-11-25,2.93899
2023-11-26,3.2363076
2023-11-27,1.3529466
2023-11-28,0.90933555
2023-11-29,1.763849
2023-11-30,3.0137615
2023-12-01,2.8326948
2023-12-02,2.3755152
2023-12-03,1.8983086
2023-12-04,1.4659735
2023-12-05,1.7369813
2023-12-06,0.98876685
2023-12-07,1.2661732
2023-12-08,2.618094
2023-12-09,2.691927
2023-12-10,3.8105133
2023-12-11,1.9494704
2023-12-12,1.6021698
2023-12-13,1.2869649
2023-12-14,1.012929
2023-12-15,2.1201289
2023-12-16,2.198027
2023-12-17,2.3212843
2023-12-18,2.309835
2023-12-19,2.3091116
2023-12-20,2.566639
2023-12-21,2.3343244
2023-12-22,1.8681543
2023-12-23,2.003118
2023-12-24,2.8349147
2023-12-25,2.2091885
2023-12-26,1.2767997
2023-12-27,1.5031784
2023-12-28,1.8455144
2023-12-29,1.0739682
2023-12-30,2.3168895
2023-12-31,2.7587214
2024-01-01,2.4190936
2024-01-02,2.0880098
2024-01-03,2.726735
2024-01-04,2.8172984
2024-01-05,2.725555
2024-01-06,2.7045572
2024-01-07,1.3542886
2024-01-08,3.862141
2024-01-09,3.6099083
2024-01-10,3.1028721
2024-01-11,2.692487
2024-01-12,3.5449548
2024-01-13,2.656206
2024-01-14,3.0363917
2024-01-15,2.8985398
2024-01-16,2.2139661
2024-01-17,2.1649659
2024-01-18,2.4148824
2024-01-19,3.7672782
2024-01-20,1.5291002
2024-01-21,1.5735021
2024-01-22,2.520789
2024-01-23,3.2711568
2024-01-24,3.064731
2024-01-25,2.4942958
2024-01-26,3.5719767
2024-01-27,3.6187441
2024-01-28,2.8978386
2024-01-29,3.0350325
2024-01-30,2.848541
2024-01-31,3.07419
2024-02-01,3.1865814
2024-02-02,3.9421744
2024-02-03,3.9828918
2024-02-04,3.7384288
2024-02-05,3.8719263
2024-02-06,3.3829508
2024-02-07,4.0976915
2024-02-08,3.812433
2024-02-09,3.7645671
2024-02-10,3.7283082
2024-02-11,3.936557
2024-02-12,3.498268
2024-02-13,2.8826168
2024-02-14,3.4684737
2024-02-15,1.9598362
2024-02-16,2.2762847
2024-02-17,1.7096786
2024-02-18,2.0922713
2024-02-19,3.4614818
2024-02-20,3.8936815
2024-02-21,4.3952336
2024-02-22,4.2469816
2024-02-23,4.5666037
2024-02-24,4.431339
2024-02-25,4.5649314
2024-02-26,4.8145003
2024-02-27,4.9426446
2024-02-28,5.5109
2024-02-29,3.2907143
2024-03-01,2.977445
2024-03-02,4.5979786
2024-03-03,4.9710846
2024-03-04,4.80018
2024-03-05,4.707441
2024-03-06,5.1180935
2024-03-07,5.3521523
2024-03-08,5.0440183
2024-03-09,5.4238567
2024-03-10,4.1173544
2024-03-11,3.8576834
2024-03-12,5.201359
2024-03-13,4.7881
2024-03-14,0.0
2024-03-15,0.0
2024-03-16,3.8708975
2024-03-17,5.0292134
2024-03-18,2.3176782
2024-03-19,1.511618
2024-03-20,4.1170535
2024-03-21,4.9131227
2024-03-22,5.197531
2024-03-23,5.229499
2024-03-24,5.729004
2024-03-25,6.285049
2024-03-26,6.1798706
2024-03-27,4.989969
2024-03-28,3.537818
2024-03-29,6.0880594
2024-03-30,5.8395452
2024-03-31,6.1587467
2024-04-01,6.3159366
2024-04-02,6.56008
2024-04-03,5.6974497
2024-04-04,5.477091
2024-04-05,5.969121
2024-04-06,6.2580934
2024-04-07,5.875974
2024-04-08,6.122367
2024-04-09,7.274016
2024-04-10,6.810092
2024-04-11,5.5385504
2024-04-12,5.8398643
2024-04-13,5.5147657
2024-04-14,5.7963705
2024-04-15,5.8562856
2024-04-16,5.878808
2024-04-17,5.978356
2024-04-18,5.8724036
2024-04-19,5.6120224
2024-04-20,6.029048
2024-04-21,3.2303467
2024-04-22,1.345748
2024-04-23,4.273057
2024-04-24,5.598883
2024-04-25,5.6569357
2024-04-26,4.886256
2024-04-27,5.967847
2024-04-28,6.2030697
2024-04-29,5.7245836
2024-04-30,5.713607
2024-05-01,5.6324763
2024-05-02,6.479221
2024-05-03,6.103377
2024-05-04,5.5545964
2024-05-05,5.5733037
2024-05-06,6.0312414
2024-05-07,6.238918
2024-05-08,6.5736794
2024-05-09,6.7357497
2024-05-10,6.647546
2024-05-11,6.426636
2024-05-12,6.560982
2024-05-13,6.465533
2024-05-14,6.1586285
2024-05-15,6.4912715
2024-05-16,7.1817384
2024-05-17,7.21811
2024-05-18,6.2934585
2024-05-19,6.663332
2024-05-20,6.8478117
2024-05-21,7.016027
2024-05-22,7.236722
2024-05-23,7.0024486
2024-05-24,6.6374493
2024-05-25,6.9013057
2024-05-26,6.9334965
2024-05-27,6.5308905
2024-05-28,7.1974792
2024-05-29,6.9467225
2024-05-30,6.8865557
2024-05-31,6.9209085
2024-06-01,6.7665353
2024-06-02,7.0797567
2024-06-03,6.9812493
2024-06-04,6.683623
2024-06-05,6.6798186
2024-06-06,6.918661
2024-06-07,6.787603
2024-06-08,6.5263705
2024-06-09,6.16062
2024-06-10,5.76513
2024-06-11,6.048552
2024-06-12,6.6246343
2024-06-13,6.4371457
2024-06-14,6.037198
2024-06-15,6.126969
2024-06-16,6.4085546
2024-06-17,6.397313
2024-06-18,6.7926536
2024-06-19,3.0709965
2024-06-20,1.983432
2024-06-21,3.568674
2024-06-22,2.632739
2024-06-23,1.8330085
2024-06-24,2.4227486
2024-06-25,5.3542624
2024-06-26,5.20596
2024-06-27,5.001006
2024-06-28,5.165657
2024-06-29,4.98489
2024-06-30,2.3357503
2024-07-01,3.079954
2024-07-02,5.198226
2024-07-03,5.3709226
2024-07-04,5.4278493
2024-07-05,5.730446
2024-07-06,5.5297503
2024-07-07,5.4894857
2024-07-08,5.6353006
2024-07-09,5.4891553
2024-07-10,3.5240092
2024-07-11,3.2852666
2024-07-12,4.1123385
2024-07-13,4.778171
2024-07-14,5.208154
2024-07-15,5.5817947
2024-07-16,5.45411
2024-07-17,4.6925344
2024-07-18,4.748465
2024-07-19,4.9777856
2024-07-20,5.5401263
2024-07-21,5.120519
2024-07-22,4.534511
2024-07-23,4.568294
2024-07-24,3.4795063
2024-07-25,2.9922273
2024-07-26,3.0614288
2024-07-27,3.2024035
