Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,cire_mean,cire_min,cire_max,ndre1_mean,ndre1_min,ndre1_max,ndre_mean,ndre_min,ndre_max
11,2020-04-26,4,0.1605984030160418,0.1184905660377358,0.2262256349675133,-0.2467042425938615,-0.3360594795539033,-0.0985231640704025,1.659551376658584,1.2185816876122082,2.0123180291153417,0.1649906466168998,0.1106194690265486,0.2043360433604336,0.2444964332442941,0.195017793594306,0.3829931972789115,0.0600398366772561,0.0422919508867667,0.1123188405797101,0.0933512957005217,-0.0080321285140562,0.1886792452830188
12,2020-05-01,4,0.1588052056182275,0.1239388794567062,0.2085561497326203,-0.3030550951852891,-0.3885647607934656,-0.2430622009569378,1.8715947031584108,1.6422250316055629,2.2709923664122136,0.2581895417524741,0.2246410375173691,0.3008389932081502,0.162758387061129,0.1034782608695652,0.5065040650406505,0.0363390629657288,0.0187713310580204,0.1611863313990973,0.0881700270189758,-0.0172543135783946,0.1282820705176294
13,2020-05-06,4,0.1414644595593181,0.1218515997277059,0.1728178090216754,-0.2895714696740259,-0.3516609392898053,-0.2555133079847909,1.816311658671608,1.686414708886619,2.0848056537102475,0.2256460297459817,0.1953010279001468,0.2604501607717042,0.1592990392512014,0.1245650661099513,0.3475493316359006,0.0287386163971483,0.0096711798839458,0.0953066513101065,0.0767206553188372,-0.0014701558365186,0.1093484419263456
14,2020-05-11,4,0.1543797337649858,0.1171019376579612,0.2839059674502712,-0.2978745665945308,-0.3851653261840929,-0.0890136327185244,1.8556020910867743,1.1954225352112675,2.252906976744186,0.2283834329435342,0.1892353695002135,0.2941176470588235,0.1829651549137598,0.10995670995671,0.4703196347031964,0.043836322230597,0.0187265917602996,0.1405750798722044,0.0830217130321132,-0.0093808630393996,0.2014067995310668
15,2020-05-16,4,0.2005941169878471,0.1699867197875166,0.2345835982199618,-0.2458459467805031,-0.2799200799200799,-0.2119565217391304,1.6526793937451143,1.5379310344827586,1.7774694783573808,0.2340312465933254,0.2046703296703296,0.27,0.2897649930097405,0.2471988795518207,0.491156462585034,0.0783927481946711,0.0621396540679051,0.1393442622950819,0.1228769657070542,0.094712376525276,0.159749178859361
16,2020-05-26,4,0.1901980817962459,0.1426392067124332,0.2724077328646748,-0.2457681656341051,-0.3099808061420345,-0.1809210526315789,1.6537442566669234,1.4417670682730923,1.8984700973574409,0.181932920246,0.1254811393379522,0.2665890570430733,0.319421370261668,0.2206235011990407,0.5354126055880442,0.0849437960028485,0.0550492161866569,0.1483121195351411,0.1131294240822524,0.0513675783855904,0.175961017866811
17,2020-05-31,4,0.1383436056587455,0.084384093113482,0.3536507936507936,-0.3358867189128791,-0.4059196617336152,-0.1774691358024691,2.02370782969178,1.4315196998123827,2.3665480427046264,0.2117054761566397,0.1512915129151291,0.3540806605271515,0.1468407874013141,0.0601237842617152,0.6236635780470421,0.030822645025862,-0.0184615384615384,0.1908881199538639,0.073165924885144,-0.0066283694211224,0.2021426557654355
18,2020-06-05,4,0.1626802326052088,0.0865384615384615,0.517799352750809,-0.3196015143855015,-0.3820335636722606,-0.0512474713418745,1.9572508276145049,1.108031272210377,2.236421725239617,0.2180878038666478,0.1552587646076794,0.4535123966942149,0.2152703050606985,0.0796529968454258,0.8357289527720739,0.0442795717530121,-0.0077821011673151,0.2290562036055143,0.0922633927342898,0.016336461591936,0.3183415319747013
19,2020-06-10,4,0.244038246881288,0.1628865979381443,0.6021297192642788,-0.2043944557608243,-0.2768102658111824,0.0831151832460733,1.5306775308771563,0.8465256797583082,1.7655259822560203,0.2564871104485073,0.1868950111690245,0.5059144676979072,0.4036607108574461,0.2442572741194486,1.1914609739826552,0.1218614047125856,0.0676156583629893,0.3131970260223048,0.1526704687687989,0.0834419817470664,0.3826232247284878
20,2020-06-15,4,0.1606990759588073,0.1131498470948012,0.3460076045627376,-0.3120288943118637,-0.3677754187308327,-0.1611374407582938,1.9121685097670795,1.384180790960452,2.1634328358208954,0.2273093023269071,0.1792492619148039,0.3716499838553438,0.1872370099541827,0.0946698488464599,0.6287425149700598,0.0403605895590434,0.0045286125977768,0.1757079495052882,0.0985326250496026,0.0364864864864864,0.2309475514343668
21,2020-06-20,4,0.1499951775468971,0.1044520547945205,0.3267552182163188,-0.3312587582109964,-0.4178100618778584,-0.2054545454545454,1.9964861537451384,1.517162471395881,2.435304990757856,0.2111294617987381,0.1629796839729119,0.3477255204317656,0.1849883975707484,0.1075697211155377,0.7501995211492418,0.0455043900261767,0.0132924335378323,0.221980751319466,0.0781218670543753,-0.0168105406633348,0.2096885813148788
22,2020-06-30,4,0.1871988245364093,0.1498881431767337,0.2677839851024208,-0.2615757622629499,-0.2984924623115578,-0.1636363636363636,1.709793026001513,1.391304347826087,1.851002865329513,0.2300237000042266,0.19982509838216,0.2840437570728027,0.2540835557348905,0.1844512195121952,0.697274031563845,0.0704743948811618,0.0407450523864959,0.211092246745897,0.1090175865404273,0.0585890793144679,0.157152924594785
23,2020-07-05,4,0.1607276241072442,0.1350180505415162,0.2934287573194535,-0.3049586892472505,-0.3304167626064932,-0.1944894651539708,1.8791689750594365,1.482897384305835,1.9869325997248968,0.2186299000113459,0.1870324189526184,0.3162193698949825,0.2146314483069227,0.1463844797178131,0.9496284062758052,0.0462350575382225,0.0198520825223822,0.2678355501813785,0.0940399753637058,0.0479279279279279,0.1683569979716024
24,2020-07-10,4,0.1650893206560027,0.1271428571428571,0.2143757881462799,-0.2756495585335652,-0.3039464574198015,-0.2033014769765421,1.7624845496218613,1.5103598691384952,1.873342175066313,0.2128438447744399,0.1697553743513714,0.2694300518134715,0.2109696959864211,0.1517792302106027,0.5954670329670331,0.0600121460514876,0.0377358490566037,0.1801801801801801,0.0896396536123809,0.0538324420677361,0.1352447147408051
25,2020-07-15,4,0.1573338454125728,0.1185770750988142,0.2185929648241206,-0.2652453975810275,-0.2993487536492252,-0.1986782321354812,1.723357202857963,1.4958762886597938,1.85448717948718,0.2007158803680523,0.1543167912984364,0.2676249144421629,0.2201868083758842,0.1446582614465825,0.4454428754813864,0.0468872638824409,0.019053876478318,0.1300949190396426,0.0912182741203378,0.0495111952065594,0.1458948611931482
26,2020-07-20,4,0.2012208274366491,0.1569694432817078,0.2618526622902991,-0.2669142847195445,-0.3072348860257681,-0.1998149861239593,1.730210093726309,1.499421965317919,1.8869814020028608,0.2558419265092954,0.2144144144144144,0.2992865189635749,0.2706365592800963,0.18236301369863,0.6529064869418704,0.076295191161359,0.049000392003136,0.2070808283233133,0.1216800569686458,0.0796875,0.1728813559322033
27,2020-07-25,4,0.2373192110036346,0.1852731591448931,0.296211251435132,-0.0753548488989368,-0.1242124212421242,-0.0209850107066381,1.1640063318550018,1.0428696412948382,1.2836587872559095,0.2369653897773777,0.1942714819427148,0.2848551120831055,0.3920365087117384,0.3123393316195373,0.6194926568758345,0.1065007441358018,0.0792899408284023,0.1764705882352941,0.1613161447189175,0.1082004555808656,0.208245243128964
28,2020-07-30,4,0.1978018319959492,0.0566037735849056,0.3296740994854202,-0.1844114067097259,-0.2702346427629844,-0.0096208262591963,1.4564386055191465,1.0194285714285714,1.740606936416185,0.2313648219168051,0.0887573964497041,0.3218232044198895,0.2516684540626548,0.0030487804878047,0.6719457013574661,0.0663600153529922,-0.0512820512820512,0.1970935513169845,0.1084646135715477,-0.0092307692307692,0.1948212083847102
29,2020-08-04,4,0.2975074551510024,0.1574318381706244,0.5110148067894547,-0.2073085187481539,-0.3021368677305924,-0.0486849468382764,1.5310318335051625,1.1023529411764703,1.865891472868217,0.295275183367147,0.1819004524886877,0.4355165428764348,0.4368550789880348,0.1660899653979239,0.91762621789194,0.1234685956797321,0.0137987012987012,0.2640156453715775,0.1590007981755497,0.0431309904153354,0.3083076923076923
31,2020-08-19,4,0.2521983120605076,0.1612903225806451,0.4540736896730669,-0.1070595267908089,-0.1673944687045123,0.0295358649789029,1.2435268846732992,0.9426229508196722,1.402097902097902,0.2795989313520053,0.1906614785992217,0.423780487804878,0.3427309337902676,0.2224894768490679,0.6443361753958587,0.0987272316402382,0.0617928633594429,0.1775898520084566,0.1472119592378578,0.0819762627656638,0.2616906474820143
32,2020-08-24,4,0.2525923855604225,0.151567944250871,0.4634513941220798,-0.2632265239907584,-0.3445423005070723,-0.0554579673776662,1.7259437746071515,1.1174282678002123,2.051302931596091,0.3069993696734838,0.2,0.4532085561497326,0.3200250008970615,0.1549549549549549,0.7466666666666666,0.0815320143091641,0.0278884462151394,0.2170709241633405,0.1371851714303603,0.0513022888713496,0.2598118715536814
33,2020-09-03,4,0.2727614212621906,0.2009456264775413,0.3643059490084986,-0.1986391578347516,-0.275997233110445,-0.1283257918552036,1.497854454690258,1.294435215946844,1.762420382165605,0.3231057885912647,0.2652804032766225,0.3922174181593576,0.3997122215164088,0.2724458204334365,0.7850697292863003,0.1101465386543328,0.0638297872340425,0.212532299741602,0.15994004347829,0.0845165652467883,0.2566686425607587
34,2020-09-08,4,0.214848663421132,0.1325071496663489,0.3042121684867395,-0.2910869991705198,-0.358156978301634,-0.1875955448787944,1.8252224902418803,1.4618279569892474,2.116026711185309,0.2840736551138321,0.2,0.3671300081766149,0.2786252244487761,0.1565703634669151,0.7180094786729858,0.0779643507943127,0.0374133949191685,0.2114606041731548,0.1154572681145208,0.0545938748335552,0.1984536082474226
35,2020-09-13,4,0.2568831626373792,0.1686991869918699,0.3585215605749486,-0.2710408217683485,-0.3506493506493506,-0.1959894962998329,1.746976520821678,1.487529691211401,2.08,0.2998818743545227,0.2182203389830508,0.3875838926174497,0.3806782818906595,0.2621951219512195,0.5861365953109072,0.1045603505927843,0.0602055800293685,0.1611665387567152,0.1495263349360089,0.0747663551401869,0.213054638797213
36,2020-09-18,4,0.2799381119877302,0.1658595641646489,0.393336218087408,-0.2767779026670601,-0.3811912225705329,-0.1873517786561264,1.772543678006571,1.461089494163424,2.232016210739615,0.3307898430705164,0.2218045112781954,0.4216335540838852,0.3881462069220631,0.2133645955451348,0.6923925027563396,0.1176427423212425,0.0588235294117647,0.1873666239863423,0.1578701139943948,0.0728260869565217,0.2399522483087942
37,2020-09-23,4,0.327194432866366,0.2563891178895301,0.400196656833825,-0.1760595966741586,-0.2519607843137255,-0.1094434021263289,1.4294997267793756,1.2457865168539326,1.673656618610747,0.3359218806621116,0.263681592039801,0.4159761352336758,0.5583937570048908,0.4321880650994574,0.7282868525896415,0.161213423162683,0.125691699604743,0.1980830670926517,0.2069972631287703,0.1523742026931254,0.2671846981470412
38,2020-10-03,4,0.2531560322052732,0.1848064280496713,0.3333333333333333,-0.2053325112232434,-0.3017114914425428,-0.1303643724696356,1.5198435297019186,1.2998137802607077,1.8641456582633051,0.3187375293180013,0.2401215805471124,0.3925445705024311,0.333167951201117,0.2244897959183673,0.4942791762013729,0.092894275815936,0.0574403762176687,0.1478713032174195,0.1478875033767249,0.0793650793650793,0.2276877761413843
39,2020-10-08,4,0.2296165334044639,0.1782637508283631,0.3110164333536214,-0.2014163769634517,-0.2795723913548687,-0.102803738317757,1.5078514889096826,1.2291666666666667,1.7761290322580645,0.3111154857275971,0.2524615990547459,0.3825291706086408,0.2904900595105572,0.2019867549668874,0.5894085281980743,0.0869900531999415,0.0552763819095477,0.1708135308918087,0.1295394959295388,0.0675118858954041,0.2152941176470588
40,2020-10-18,4,0.3054279355647274,0.2139130434782608,0.3694866232827187,-0.2089089847234865,-0.2597750401713979,-0.1321355469638389,1.5301635621652558,1.3045073375262055,1.7018813314037626,0.3553745135773216,0.2771618625277162,0.4134328358208955,0.418248401587954,0.2242582897033158,0.708695652173913,0.1290548659835676,0.0621931260229132,0.2234875444839857,0.1765770610624978,0.0983477576711251,0.25
41,2020-10-23,4,0.3221190229320194,0.2076124567474048,0.46176,-0.1837485123351407,-0.2785173583920647,-0.0799597180261832,1.4533216288537203,1.1738178633975482,1.7720694645441388,0.338201391186655,0.2403776325344953,0.4373820012586532,0.4898414289109282,0.2587354409317803,0.7643581081081081,0.1442488033678616,0.0535433070866141,0.2192548631717771,0.1930006078370097,0.0746728252501924,0.3062625107234772
42,2020-11-02,4,0.3194793263383634,0.1688311688311688,0.4254106604089842,-0.1581538900896227,-0.2611336032388664,-0.0648330058939096,1.3798013092883152,1.138655462184874,1.7068493150684931,0.3202081586787227,0.2153038259564891,0.3988919667590028,0.4918492995924104,0.2267884322678843,0.6724137931034482,0.1507180469278962,0.0644357422570309,0.2043259945925067,0.206573514027006,0.078272604588394,0.302477183833116
43,2020-11-07,4,0.3497985987629703,0.2155309033280507,0.4299928926794598,-0.1581804430251066,-0.2973874374652585,-0.0737214965685189,1.3804494303264585,1.1591778202676863,1.846518987341772,0.3546152931871444,0.2546689303904924,0.4358270418668497,0.5431870831678943,0.2764306498545101,0.7303964757709251,0.1718751248095013,0.0768591607810552,0.2291666666666666,0.2163622430506975,0.0644210526315789,0.2925548347235094
44,2020-11-22,4,0.4521215859082195,0.2574404761904761,0.5625,0.0060035307498536,-0.2373205741626794,0.1833976833976834,0.9977448492885,0.6900489396411092,1.622333751568381,0.3438708806034474,0.2124711316397228,0.4768332725282743,1.1048862834411397,0.5650485436893204,1.5895953757225434,0.2769383052979861,0.1285956006768189,0.377016129032258,0.3246514780136505,0.1526315789473684,0.533458411507192
