Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,cire_mean,cire_min,cire_max,ndre1_mean,ndre1_min,ndre1_max
48,2020-11-17,14,0.2793662305373557,0.2217031979877829,0.478189971463514,0.0279302073989758,-0.0313259905592905,0.1955159907682163,0.9511464492634568,0.6729178157749587,1.0646780862374483,0.323221540618724,0.2707502718376223,0.4450304259634888,1.022676883731808,0.5564416090731881,5.302197802197802,-0.323221540618724,-0.4450304259634888,-0.2707502718376223,0.4493732863772585,0.2904721753794266,1.012507106310404,0.1278228060776858,0.0917546056161688,0.2741902207551062
49,2020-11-22,14,0.2594968947340531,0.1787925696594427,0.7649393605292172,-0.1831122010582141,-0.2524786718930136,0.2561768530559167,1.479493333723874,0.5921325051759835,1.67550894509562,0.3933988731969126,0.3312937062937063,0.6706324358171571,0.5761477622126716,0.3177966101694915,2.823539402173913,-0.3933988731969126,-0.6706324358171571,-0.3312937062937063,0.4108996048917617,0.166966696669667,2.692528735632184,0.0869554827010619,0.0284090909090909,0.4894865525672371
50,2020-11-27,14,0.2845671129440991,0.1761971176197117,0.7450236966824645,-0.188779566842263,-0.2976886661097187,0.2266931611193906,1.5184059457585182,0.6303995680345572,1.8477398889770025,0.3863135251098391,0.2925816023738872,0.6361221779548473,0.6828688571592675,0.3475151292866312,2.610428429093324,-0.3863135251098391,-0.6361221779548473,-0.2925816023738872,0.4662214044085511,0.1382510991695162,2.4117091595845137,0.1100175548713847,0.0396434435843302,0.4659606656580938
51,2020-12-02,14,0.2937036823680879,0.1931182795698924,0.8043950736537069,-0.1814256329221775,-0.2675016479894528,0.2641443943075321,1.4949709816694337,0.5820977484898407,1.730381569474442,0.4237865009003997,0.3571428571428571,0.7157290470723306,0.6204892084063952,0.3069672653165202,2.357011070110701,-0.4237865009003997,-0.7157290470723306,-0.3571428571428571,0.4967222663432379,0.1555555555555554,2.8710762331838566,0.1052636781840502,0.023070097604259,0.5058171745152354
53,2020-12-12,14,0.2784573330853795,0.196078431372549,0.7205479452054795,-0.1908885679472821,-0.2763532763532763,0.2190134529147982,1.5106964512828336,0.640670982931136,1.763779527559055,0.3890824938138792,0.3349123638086215,0.626559924652696,0.6298246633414711,0.3557834226675988,2.3724782680006564,-0.3890824938138792,-0.626559924652696,-0.3349123638086215,0.4350811898576635,0.1873278236914599,2.0879926672777267,0.1002953088433148,0.0309232480533926,0.4275970619097586
54,2020-12-22,14,0.3040551484650718,0.203988367262152,0.6763522574877068,-0.1273130266673698,-0.2314016708659329,0.1792437387461123,1.315533383878299,0.6960022209883399,1.6021394064872323,0.385370244628915,0.3119232188999631,0.5923566878980892,0.7859925570231089,0.4200171086398631,2.438818565400844,-0.385370244628915,-0.5923566878980892,-0.3119232188999631,0.466093649092439,0.2457061068702291,1.5782608695652174,0.1204603165481643,0.0573420283337081,0.3711126468555632
55,2020-12-27,14,0.3178336243436577,0.2232336367576939,0.7029003783102143,-0.1406253386338813,-0.2281181619256017,0.1692089393401915,1.3578989989138004,0.7105582524271845,1.591070163004961,0.436009662127438,0.3795476892822025,0.6388349514563106,0.6107643756711054,0.3781204111600588,1.8163451511991655,-0.436009662127438,-0.6388349514563106,-0.3795476892822025,0.4128699901309197,0.1963492846571288,1.5321923390383048,0.1078986324407783,0.0466119982736297,0.3640839595750194
56,2021-01-06,14,0.2989819286522097,0.2133090246125797,0.6215087444531454,-0.1431799663523426,-0.2198106336489439,0.1286455537663267,1.3521243903968037,0.7720355104629042,1.5634802091112772,0.4127683218582775,0.3457286432160804,0.5766058485378656,0.5663159477276948,0.3838526912181303,1.4865220249835631,-0.4127683218582775,-0.5766058485378656,-0.3457286432160804,0.3845191814301326,0.22010481181515,1.2203773584905662,0.1050401552105725,0.0595878136200716,0.3182402881399537
58,2021-01-21,14,0.3128144021210994,0.2387425658453695,0.5875087392216266,-0.1170045449884284,-0.1989100817438692,0.1306886484629915,1.2760007654554812,0.7688335358444714,1.4965986394557824,0.3599679503537636,0.3141109654871122,0.4918966272448533,1.0368312921514624,0.6275805119735756,4.119056395134537,-0.3599679503537636,-0.4918966272448533,-0.3141109654871122,0.4729659182406999,0.3336310853059401,1.1573472041612485,0.1312038393973997,0.0911270983213429,0.3040723981900452
59,2021-01-26,14,0.3455415239515692,0.2556430446194225,0.6365838885523925,-0.1669487899016952,-0.24602048857368,0.0650051921079958,1.4170339545224662,0.8779251170046802,1.6525919732441472,0.4171746230698245,0.3614114968696642,0.5801006810778798,0.748430303052753,0.5304761904761904,1.7589634362797302,-0.4171746230698245,-0.5801006810778798,-0.3614114968696642,0.5179235968998102,0.2918502202643172,1.3167293233082709,0.148834100626531,0.0823648307225871,0.3405211141060197
60,2021-01-31,14,0.3467789559179612,0.2471964895173086,0.6423919478981646,-0.1682113520130348,-0.2335580524344569,0.0823434668814173,1.4186678794796876,0.8478422619047619,1.609460516028147,0.4103815146880792,0.3505807814149947,0.5636978579481398,0.8618492327746352,0.5439330543933054,2.2039337474120084,-0.4103815146880792,-0.5636978579481398,-0.3505807814149947,0.5499938120384686,0.342760180995475,1.3405923344947737,0.1520453768901042,0.0912361860704189,0.3366834170854271
61,2021-02-10,14,0.3742956266502862,0.2967741935483871,0.5755995828988529,-0.1184232920580161,-0.1859994214636968,0.1091943475867131,1.2811077620969606,0.8031105228325612,1.457000710732054,0.3868239133520517,0.3270142180094786,0.4773485932284215,1.5585857077017793,1.0244922341696536,4.592346089850249,-0.3868239133520517,-0.4773485932284215,-0.3270142180094786,0.6535363505382336,0.4416711882799782,1.2315789473684209,0.180851908304586,0.1310116086235489,0.3106426212852425
62,2021-02-20,14,0.3985766373809011,0.2847341337907376,0.6744692433315188,-0.0841222243740668,-0.1551339285714285,0.1535193053759468,1.1926509906838183,0.733824471492633,1.3672391017173051,0.4590030613017765,0.3811533052039381,0.612603305785124,0.9244219530111412,0.6270066100094429,1.9522070498570976,-0.4590030613017765,-0.612603305785124,-0.3811533052039381,0.6191069508004728,0.3509127789046653,1.5505925250683683,0.1767925906403569,0.0880924855491329,0.3646104836374167
63,2021-02-25,14,0.405986077841118,0.2776543758329631,0.6593792172739541,-0.0777828462724754,-0.1730879815986199,0.1303548446405589,1.180844861036193,0.769355888093689,1.4186369958275382,0.4515910766273148,0.3741041567128523,0.5837197320968572,0.911092745386906,0.576781100036914,1.887730933207011,-0.4515910766273148,-0.5837197320968572,-0.3741041567128523,0.641508863009604,0.4221230158730158,1.3905228758169934,0.1856555505087065,0.1221423905943827,0.3470258735662843
64,2021-03-17,14,0.4696993852213728,0.3464566929133858,0.65625,-0.0111773988732967,-0.1039301310043668,0.1687711186199537,1.0294063729781957,0.7111990261716372,1.2319688109161793,0.4850418911582327,0.4061215166742805,0.5862901279266233,1.1995654908954938,0.8519793459552495,1.9124559341950649,-0.4850418911582327,-0.5862901279266233,-0.4061215166742805,0.8549547106861612,0.5340063761955367,1.4187153053132433,0.2380082841591681,0.1785323110624315,0.345954356846473
65,2021-03-22,14,0.4763505589018885,0.3389051399916423,0.6646503750302444,-0.0088177788434981,-0.0982268505488319,0.1740805604203152,1.024002113052309,0.7034606205250596,1.217852684144819,0.4843633022651932,0.4052631578947368,0.5827007131354958,1.2602579224850077,0.840937370385732,2.0754004230885466,-0.4843633022651932,-0.5827007131354958,-0.4052631578947368,0.8966393152959392,0.5356615838662075,1.5310778914240757,0.2438754607928636,0.1507936507936507,0.3577564426478019
66,2021-03-27,14,0.4425341068017339,0.3457538994800693,0.5676470588235294,0.0125285299312675,-0.0685179595532749,0.1555235177509461,0.9798769218425664,0.730817217716781,1.1471160077770577,0.4396475412882704,0.3797356828193832,0.517782909930716,1.411738706517035,1.0027133695115935,1.9072790294627384,-0.4396475412882704,-0.517782909930716,-0.3797356828193832,0.7823004402689951,0.5372750642673523,1.1287825475017592,0.2250395252918392,0.1627206198880757,0.2919780767314399
67,2021-04-06,14,0.4137235701368367,0.3456740442655935,0.5002169197396963,0.0397793198865633,-0.0175230175230175,0.1297761319643157,0.9253083489398194,0.7702622169249106,1.035671100362757,0.4077364080508668,0.3637110016420361,0.4540727902946274,1.363324398659881,1.0628557287800051,1.826679340937896,-0.4077364080508668,-0.4540727902946274,-0.3637110016420361,0.7139536567297179,0.5344325897187197,0.959704880817253,0.208752991954485,0.1624695369618196,0.2688796680497925
68,2021-04-21,14,0.4382775325856997,0.3160583941605839,0.5057983942908117,0.0348750305185237,-0.0510285866951643,0.152260397830018,0.9346624595313252,0.7357187696170747,1.107545045045045,0.4010574526528728,0.2994594594594594,0.4544090056285178,3.3557724980477643,1.7069701280227596,15.365079365079366,-0.4010574526528728,-0.4544090056285178,-0.2994594594594594,0.8720232849342963,0.567282321899736,1.05083857442348,0.2342185956629329,0.163037080635668,0.2726920843816528
70,2021-05-01,14,0.5067890714025376,0.4067727458180334,0.5919839679358717,0.0878661177953044,0.0029086678301337,0.1994564396799033,0.840848016618922,0.6674219536757301,0.994199535962877,0.4540794342487722,0.3742526903148664,0.5119908641035401,2.672464834159024,1.851851851851852,3.962331201137172,-0.4540794342487722,-0.5119908641035401,-0.3742526903148664,1.0971531830708086,0.8210633946830266,1.454429572976418,0.279898674910239,0.2224209898628503,0.3382539013074652
71,2021-05-16,14,0.609748551877583,0.4793767186067827,0.7418403874499895,0.1270957957883034,0.0117536436295251,0.2784771261897452,0.7797693123007435,0.5643611911623438,0.9767657992565056,0.5408749101476047,0.4692762858443332,0.6347826086956522,1.8375864365776375,1.3099561678146523,2.503558437450577,-0.5408749101476047,-0.6347826086956522,-0.4692762858443332,1.4372956699958503,0.9964007198560288,2.303370786516854,0.3487879104512268,0.2764756944444444,0.4632780529829851
72,2021-05-21,14,0.6031532001269087,0.4794055201698514,0.7285049565041473,0.1106000223052127,0.0100710900473933,0.2649016417689691,0.8067439280601474,0.5811506080449018,0.980058651026393,0.5386151533865455,0.4681837336704593,0.6320916905444126,2.045506960451623,1.4613287059990083,2.778204734091608,-0.5386151533865455,-0.6320916905444126,-0.4681837336704593,1.4712578782445187,0.8868025751072961,2.2866141732283465,0.3452898037186631,0.244273261706872,0.4455359091901331
74,2021-05-31,14,0.5848564519741799,0.4745222929936306,0.6880058866813834,0.1737419227773869,0.0835091950557732,0.2978540772532189,0.7075139452998761,0.541005291005291,0.8458542014468559,0.4980240272228023,0.4147334147334147,0.5793871866295265,3.4914119772981014,2.076493762311228,6.900428265524625,-0.4980240272228023,-0.5793871866295265,-0.4147334147334147,1.5125000430495357,1.074295985620132,2.138356164383562,0.3454962333769527,0.2660510114335971,0.4221254700178112
75,2021-06-05,14,0.6597563167444096,0.5268389662027833,0.7798833819241983,0.1793171415078477,0.0886797832905617,0.3196433396379357,0.6991976714153314,0.5155610155610155,0.8370874803562074,0.5815413224414104,0.4927536231884058,0.6654731457800511,2.0127945578051745,1.4430407318666958,2.6265306122448977,-0.5815413224414104,-0.6654731457800511,-0.4927536231884058,1.7076940588191,1.1853997682502897,2.4653537563822026,0.3870385662840342,0.3102897102897103,0.4756167527251864
76,2021-06-10,14,0.6473733886096895,0.5245283018867924,0.7544439851178173,0.1454485843867787,0.0449777266848685,0.2787334449687928,0.7501521825687256,0.564047619047619,0.913916391639164,0.5778993492293519,0.5038570848558668,0.6503986000388878,2.2273339081371977,1.649444587961767,2.877803054923626,-0.5778993492293519,-0.6503986000388878,-0.5038570848558668,1.808714339826266,0.9866898148148148,2.5058430717863107,0.3869304795503944,0.2567741935483871,0.4630210667861945
