Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,cire_mean,cire_min,cire_max,ndre1_mean,ndre1_min,ndre1_max,ndre_mean,ndre_min,ndre_max
40,2020-10-03,3,0.1774440443199482,0.1368715083798882,0.2810810810810811,-0.2977882309562772,-0.3829472646623952,-0.1526390870185449,1.8568981277118253,1.3602693602693603,2.241214057507987,0.2518267349235467,0.2113095238095238,0.3357584576209531,0.2267981295404874,0.1364161849710983,0.7257551669316376,0.0529640289180252,0.0175320296695886,0.2272727272727272,0.1068325235022132,0.0378890392422192,0.2022828154724159
41,2020-10-08,3,0.1702682588862019,0.1310861423220973,0.2234273318872017,-0.3002557067239253,-0.3693989071038251,-0.226120857699805,1.864485598730167,1.584382871536524,2.17157712305026,0.2451596483197886,0.2022231722958529,0.2885796152271797,0.2113697341582818,0.1474844934527912,0.3843951324266286,0.0538707096410181,0.0231230373965172,0.1235446313065976,0.0950057198285207,0.0264048747461069,0.1705038371705038
42,2020-10-18,3,0.250336999163923,0.1941520467836257,0.3253618628067967,-0.2721516225118319,-0.3545205479452055,-0.1840082009226037,1.7532725023344806,1.451005025125628,2.098471986417657,0.3063916010387223,0.2621737436696533,0.395163961576681,0.3284252506602972,0.2092664092664091,0.5099550417469492,0.0975154659107915,0.0598911070780399,0.1590977443609022,0.1429445603848071,0.0866647213306098,0.2208835341365461
43,2020-10-23,3,0.3070893656063612,0.1960264900662251,0.4509803921568627,-0.212458401146375,-0.3065398335315101,0.0630103219842859,1.5501734967143268,0.8814492753623189,1.884087791495199,0.3246872575641363,0.2185748598879103,0.418419822346891,0.4775457140935158,0.2778581765557164,0.6896551724137931,0.139555102790153,0.0696735106024907,0.2013397841458876,0.1943062696965159,0.0865829477858559,0.3313368983957219
44,2020-11-02,3,0.3464215829102025,0.2103929024081115,0.503125,-0.1711234808626208,-0.3116849910508821,0.0119244175380664,1.4249783878868405,0.97643219724438,1.9056463595839523,0.3478096604422535,0.2275064267352185,0.4928716904276985,0.5723525785522177,0.2973149967256057,1.0445126630851882,0.1697875249203675,0.0902591599642538,0.2732849972113775,0.2297609808707006,0.0912038913660316,0.3582861364196011
45,2020-11-07,3,0.3434818154109193,0.2504288164665523,0.4370010413051024,-0.1910760712810388,-0.2964063766549581,-0.1020036429872495,1.477950188737733,1.2271805273833671,1.8425499231950848,0.354322428586423,0.2717041800643087,0.4300518134715025,0.5270575785756102,0.3559055118110237,0.8132328308207706,0.1624876822750378,0.1040564373897707,0.2397325692454632,0.2130000089198887,0.1247415575465196,0.2965621458254628
46,2020-11-12,3,0.3493032489777326,0.2144452717795979,0.420995670995671,-0.1161890888289116,-0.2019277108433735,0.0618870476834629,1.271050364133797,0.8834394904458599,1.5060386473429952,0.3241555492914104,0.2465147908874532,0.3923273657289002,0.6217904948930378,0.4312410158121706,0.8599857853589197,0.1779383734278715,0.1333056478405315,0.2245797740424359,0.2345600126080881,0.1377245508982036,0.3702061048786851
47,2020-11-17,3,0.381803493446304,0.275195822454308,0.4849810440361621,-0.0022439128355138,-0.0952591936198493,0.0700636942675159,1.0071206680258642,0.8690476190476191,1.2105778648383938,0.3626758217332674,0.3070516379789006,0.4311467200801201,0.711714869427292,0.5354422964264791,0.8745570517363572,0.2046461985175542,0.1709457976739082,0.2386980108499095,0.2549601471310801,0.1326031228151946,0.360668185269552
48,2020-11-22,3,0.4943081470919713,0.391304347826087,0.6064386317907444,-0.0790275507979552,-0.1596130592503023,0.027621608408702,1.1753516473984096,0.9462416745956232,1.3798561151079136,0.4440201155393342,0.3598937583001328,0.5119825708061002,1.0175458185352542,0.6918454935622318,1.428235294117647,0.2719351883356994,0.1937716262975778,0.3516399694889397,0.3301977751172882,0.23901630284609,0.4241192411924119
50,2020-12-02,3,0.5172820942294305,0.4042006000857265,0.632280701754386,-0.0465422432226376,-0.1371095817893065,0.0456019843541308,1.100248271132091,0.9127737226277371,1.3177914110429447,0.473292165256341,0.3672787979966611,0.5498652291105122,1.044865962738501,0.7566191446028514,1.4106753812636166,0.2837646169898709,0.2152466367713004,0.3503184713375796,0.3523086514485851,0.2607116920842411,0.4413466596528143
