Fecha,SRF
2021-04-17,16277807.0
2021-04-18,8444874.0
2021-04-19,18256184.0
2021-04-20,22962506.0
2021-04-21,15051739.0
2021-04-22,20334086.0
2021-04-23,26112388.0
2021-04-24,25656030.0
2021-04-25,26031038.0
2021-04-26,25863154.0
2021-04-27,25095122.0
2021-04-28,26406766.0
2021-04-29,24854210.0
2021-04-30,15110711.0
2021-05-01,14595781.0
2021-05-02,25929628.0
2021-05-03,28361134.0
2021-05-04,27410724.0
2021-05-05,20756080.0
2021-05-06,22232314.0
2021-05-07,21153358.0
2021-05-08,24565358.0
2021-05-09,25712122.0
2021-05-10,22754532.0
2021-05-11,20313130.0
2021-05-12,13446065.0
2021-05-13,21539468.0
2021-05-14,19717078.0
2021-05-15,22027386.0
2021-05-16,22656902.0
2021-05-17,26151950.0
2021-05-18,22701748.0
2021-05-19,26646400.0
2021-05-20,27344478.0
2021-05-21,26462044.0
2021-05-22,23787052.0
2021-05-23,24002242.0
2021-05-24,25187158.0
2021-05-25,22515580.0
2021-05-26,22290314.0
2021-05-27,24597882.0
2021-05-28,27348180.0
2021-05-29,18939874.0
2021-05-30,19303810.0
2021-05-31,22697132.0
2021-06-01,21761106.0
2021-06-02,18636766.0
2021-06-03,11905850.0
2021-06-04,19559606.0
2021-06-05,25038342.0
2021-06-06,27629818.0
2021-06-07,27275884.0
2021-06-08,26127752.0
2021-06-09,25015602.0
2021-06-10,23680002.0
2021-06-11,26499180.0
2021-06-12,21279586.0
2021-06-13,18660806.0
2021-06-14,23997848.0
2021-06-15,24670344.0
2021-06-16,23862098.0
2021-06-17,21495600.0
2021-06-18,20742634.0
2021-06-19,16070553.0
2021-06-20,25438048.0
2021-06-21,24579564.0
2021-06-22,15083833.0
2021-06-23,22187798.0
2021-06-24,24277398.0
2021-06-25,23610780.0
2021-06-26,24970426.0
2021-06-27,22694960.0
2021-06-28,17986006.0
2021-06-29,19874576.0
2021-06-30,11927023.0
2021-07-01,20914162.0
2021-07-02,24346788.0
2021-07-03,23467724.0
2021-07-04,25074960.0
2021-07-05,22654236.0
2021-07-06,18429614.0
2021-07-07,8963200.0
2021-07-08,16819586.0
2021-07-09,13805695.0
2021-07-10,21416180.0
2021-07-11,24411504.0
2021-07-12,21751664.0
2021-07-13,18646350.0
2021-07-14,24647400.0
2021-07-15,21409064.0
2021-07-16,21805814.0
2021-07-17,25132250.0
2021-07-18,25678886.0
2021-07-19,26232688.0
2021-07-20,27489806.0
2021-07-21,24568448.0
2021-07-22,22313514.0
2021-07-23,25168052.0
2021-07-24,28882728.0
2021-07-25,28003562.0
2021-07-26,27368368.0
2021-07-27,26218126.0
2021-07-28,24843240.0
2021-07-29,22981252.0
2021-07-30,23854978.0
2021-07-31,25423592.0
2021-08-01,27118254.0
2021-08-02,26290006.0
2021-08-03,24414996.0
2021-08-04,21501014.0
2021-08-05,24472010.0
2021-08-06,25929430.0
2021-08-07,25350668.0
2021-08-08,24118088.0
2021-08-09,24641538.0
2021-08-10,25119510.0
2021-08-11,26414836.0
2021-08-12,26665110.0
2021-08-13,27108914.0
2021-08-14,26637638.0
2021-08-15,24550366.0
2021-08-16,25122940.0
2021-08-17,25163304.0
2021-08-18,25305680.0
2021-08-19,25454054.0
2021-08-20,21125780.0
2021-08-21,13921312.0
2021-08-22,19762154.0
2021-08-23,25816252.0
2021-08-24,25352192.0
2021-08-25,23973526.0
2021-08-26,24745330.0
2021-08-27,27190296.0
2021-08-28,26394868.0
2021-08-29,19814788.0
2021-08-30,23745810.0
2021-08-31,23635818.0
2021-09-01,23580516.0
2021-09-02,22057364.0
2021-09-03,18932796.0
2021-09-04,18882306.0
2021-09-05,23853254.0
2021-09-06,22215204.0
2021-09-07,24689120.0
2021-09-08,22622180.0
2021-09-09,21897254.0
2021-09-10,22222096.0
2021-09-11,20155372.0
2021-09-12,20634934.0
2021-09-13,18708174.0
2021-09-14,22584754.0
2021-09-15,20851198.0
2021-09-16,15802048.0
2021-09-17,20330468.0
2021-09-18,21240956.0
2021-09-19,23664660.0
2021-09-20,23859878.0
2021-09-21,21459762.0
2021-09-22,15406222.0
2021-09-23,19487894.0
2021-09-24,17465218.0
2021-09-25,17697650.0
2021-09-26,20552928.0
2021-09-27,23683702.0
2021-09-28,21740126.0
2021-09-29,19659808.0
2021-09-30,16014822.0
2021-10-01,18987596.0
2021-10-02,8595470.0
2021-10-03,14842786.0
2021-10-04,14389080.0
2021-10-05,18416096.0
2021-10-06,22189850.0
2021-10-07,22562974.0
2021-10-08,23124330.0
2021-10-09,22461132.0
2021-10-10,22801600.0
2021-10-11,21306544.0
2021-10-12,21663402.0
2021-10-13,17966558.0
2021-10-14,17449814.0
2021-10-15,18299944.0
2021-10-16,14719013.0
2021-10-17,17733856.0
2021-10-18,21619764.0
2021-10-19,21477860.0
2021-10-20,20667036.0
2021-10-21,19052504.0
2021-10-22,18383168.0
2021-10-23,19781854.0
2021-10-24,18421746.0
2021-10-25,13119927.0
2021-10-26,19822094.0
2021-10-27,20500930.0
2021-10-28,17557352.0
2021-10-29,18865442.0
2021-10-30,20445262.0
2021-10-31,18434240.0
2021-11-01,18156052.0
2021-11-02,19380162.0
2021-11-03,19684920.0
2021-11-04,14696955.0
2021-11-05,15476270.0
2021-11-06,17487062.0
2021-11-07,18319216.0
2021-11-08,16967784.0
2021-11-09,17612218.0
2021-11-10,17314110.0
2021-11-11,18300684.0
2021-11-12,17377598.0
2021-11-13,11751957.0
2021-11-14,18221992.0
2021-11-15,18506748.0
2021-11-16,18639252.0
2021-11-17,17920386.0
2021-11-18,16076871.0
2021-11-19,12758330.0
2021-11-20,16795230.0
2021-11-21,17702816.0
2021-11-22,13104952.0
2021-11-23,12829541.0
2021-11-24,16389689.0
2021-11-25,12120946.0
2021-11-26,7550642.0
2021-11-27,14894256.0
2021-11-28,14102426.0
2021-11-29,16121440.0
2021-11-30,16916894.0
2021-12-01,16187762.0
2021-12-02,16387193.0
2021-12-03,16767205.0
2021-12-04,16568496.0
2021-12-05,16079763.0
2021-12-06,16056798.0
2021-12-07,13172115.0
2021-12-08,15632348.0
2021-12-09,16584647.0
2021-12-10,15733435.0
2021-12-11,15869286.0
2021-12-12,8701591.0
2021-12-13,16404633.0
2021-12-14,15546168.0
2021-12-15,14701296.0
2021-12-16,15920385.0
2021-12-17,15313913.0
2021-12-18,14398813.0
2021-12-19,6186634.5
2021-12-20,9858354.0
2021-12-21,16321692.0
2021-12-22,16421612.0
2021-12-23,16087602.0
2021-12-24,15701234.0
2021-12-25,16375178.0
2021-12-26,15193869.0
2021-12-27,16464460.0
2021-12-28,16383688.0
2021-12-29,16956930.0
2021-12-30,16556236.0
2021-12-31,16104920.0
2022-01-01,16608069.0
2022-01-02,16727474.0
2022-01-03,15441871.0
2022-01-04,17056376.0
2022-01-05,16938970.0
2022-01-06,16233804.0
2022-01-07,8576779.0
2022-01-08,16444720.0
2022-01-09,15033194.0
2022-01-10,8297266.5
2022-01-11,4851414.0
2022-01-12,12069385.0
2022-01-13,14945851.0
2022-01-14,17565174.0
2022-01-15,17165930.0
2022-01-16,18035758.0
2022-01-17,17813650.0
2022-01-18,17619134.0
2022-01-19,17128664.0
2022-01-20,12491148.0
2022-01-21,7020545.5
2022-01-22,6084613.0
2022-01-23,5087493.5
2022-01-24,15073019.0
2022-01-25,13115231.0
2022-01-26,9101392.0
2022-01-27,7295053.0
2022-01-28,8112143.5
2022-01-29,8664158.0
2022-01-30,18216636.0
2022-01-31,18517862.0
2022-02-01,18625026.0
2022-02-02,18880056.0
2022-02-03,18818046.0
2022-02-04,11131034.0
2022-02-05,14350240.0
2022-02-06,19125372.0
2022-02-07,10850593.0
2022-02-08,8234199.5
2022-02-09,19686300.0
2022-02-10,13991209.0
2022-02-11,12563494.0
2022-02-12,19001298.0
2022-02-13,14271219.0
2022-02-14,15644449.0
2022-02-15,20459898.0
2022-02-16,20502460.0
2022-02-17,20779374.0
2022-02-18,21101308.0
2022-02-19,11808085.0
2022-02-20,15812804.0
2022-02-21,20970474.0
2022-02-22,21087240.0
2022-02-23,20792452.0
2022-02-24,18566840.0
2022-02-25,10748415.0
2022-02-26,11582114.0
2022-02-27,13286431.0
2022-02-28,17204806.0
2022-03-01,22065550.0
2022-03-02,20675210.0
2022-03-03,15807259.0
2022-03-04,15502484.0
2022-03-05,22183330.0
2022-03-06,22058424.0
2022-03-07,21115618.0
2022-03-08,17522294.0
2022-03-09,13036992.0
2022-03-10,23046102.0
2022-03-11,23766014.0
2022-03-12,14513992.0
2022-03-13,23770648.0
2022-03-14,23726634.0
2022-03-15,23765048.0
2022-03-16,24207896.0
2022-03-17,24129570.0
2022-03-18,23418690.0
2022-03-19,12055606.0
2022-03-20,16785302.0
2022-03-21,24364706.0
2022-03-22,25455802.0
2022-03-23,25202354.0
2022-03-24,24144626.0
2022-03-25,25926092.0
2022-03-26,25949154.0
2022-03-27,25827962.0
2022-03-28,25400158.0
2022-03-29,25050466.0
2022-03-30,26055572.0
2022-03-31,25849100.0
2022-04-01,25431980.0
2022-04-02,24869510.0
2022-04-03,22755044.0
2022-04-04,25994878.0
2022-04-05,26115966.0
2022-04-06,26746202.0
2022-04-07,26345584.0
2022-04-08,25857616.0
2022-04-09,26192622.0
2022-04-10,26309636.0
2022-04-11,27043348.0
2022-04-12,25365640.0
2022-04-13,27111510.0
2022-04-14,26425304.0
2022-04-15,24425772.0
