Parcela,Fecha,dias,ndvi,gndvi,cire,ndre1,ndre,ndmi,msi,temp,dia_x,reconstruida_temp,ajustados_temp,srf,dia_y,reconstruida_srf,ajustados_srf,precip,precip_acum,et,dia,reconstruida_et,ajustados_et,et_acum,et_acum_ajustados,rh12,rh12_holtwin_predicts,kc,etc,etc_acum
2,2023-03-12,1.0,0.1532339059,0.2666118044,0.0318484394,0.0295647505,0.0846567209,-0.2617986821,1.6045192909,302.25098,1167,301.8579734478439,297.4787071146121,22494990.0,1167,19752216.402418,19056487.223661527,0.02,0.02,5.650791,1167,5.1637560350488645,4.884521302737782,5.650791,4.884521302737782,38.478863,42.51748275267012,0.346218991785,1.9564111628077518,1.9564111628077518
2,2023-03-13,2.0,0.1579912388,0.2694318464,0.0477485829,0.0329695214,0.0881684229,-0.2576918081,1.5960734981,299.54407,1168,300.8706990952944,297.5609992494939,17208944.0,1168,18392255.55447529,19151334.221648365,3.69,3.71,4.968045,1168,5.038342996786503,4.912808412378471,10.618836,9.797329715116252,45.267956,43.9610198696988,0.35168992462,1.7472113715587678,3.7036225343665197
2,2023-03-14,3.0,0.1627287671,0.2722400428,0.063576273,0.0363593197,0.0916647971,-0.2536014679,1.5876619277,295.9736,1169,299.09394691648106,297.64377026125663,6827039.5,1169,16743130.375829984,19246383.06248308,4.49,8.2,2.2344992,1169,4.795986413783549,4.941077357298923,12.8533352,14.738407072415177,70.96336,49.09045178432402,0.357138082165,0.7980247588872268,4.501647293253747
2,2023-03-15,4.0,0.1674464908,0.2750363936,0.0793315097,0.0397341454,0.0951458435,-0.2495276615,1.5792845797,297.6904,1170,296.86474341772134,297.7269953232316,10744675.0,1170,15148212.849816035,19341604.960569184,0.98,9.18,3.0458348,1170,4.479286250092224,4.969319648650321,15.89917,19.70772672106549,46.067017,53.86360455967672,0.36256346442,1.1043084171389979,5.605955710392744
2,2023-03-16,5.0,0.1721444099,0.2778208988,0.095014293,0.0430939985,0.0986115621,-0.2454703889,1.5709414541000002,300.90643,1171,294.67294060043906,297.8106494725605,22027600.0,1171,14007987.794803249,19436971.077899706,0.19,9.37,6.002628,1171,4.169070144930527,4.9975268055876425,21.901798,24.705253526653134,43.048042,48.72845187998072,0.367966071385,2.2087634431455996,7.814719153538344
2,2023-03-17,6.0,0.1768225244,0.2805935584,0.1106246229,0.046438879,0.1020619529,-0.2414296501,1.5626325509,297.02664,1172,293.03152252406323,297.8947076176827,23611680.0,1172,13659673.73842293,19532452.532790788,0.07,9.44,6.067749,1172,3.960925944928038,5.0256903578163135,27.969547,29.73094388446945,32.68412,43.40125182798654,0.37334590306,2.265369229946412,10.080088383484757
2,2023-03-18,7.0,0.1814808343,0.2833543724,0.1261624994,0.0497687869,0.1054970158999999,-0.2374054451,1.5543578701,292.144,1173,292.33560871941046,297.9791445458616,19160404.0,1173,14265248.806835111,19628020.408628527,0.01,9.45,5.8350163,1173,3.934403337721212,5.053801848135791,33.8045633,34.784745732605245,29.919472,31.79007532343816,0.378702959445,2.209737941219814,12.28982632470457
2,2023-03-19,8.0,0.1861193396,0.2861033408,0.1416279225,0.0530837222,0.1089167511,-0.2333977739,1.5461174117,286.2858,1174,292.752571491328,298.0639349307468,5438538.0,1174,15745621.652759198,19723645.76262639,1.22,10.67,2.4160895,1174,4.124902165557066,5.081852834979118,36.220652799999996,39.86659856758436,55.24675,38.955561078521335,0.38403724054,0.9278683444776683,13.217694669182238
2,2023-03-20,9.0,0.1907380403,0.2888404636,0.1570208921999999,0.0563836849,0.1123211585,-0.2294066364999999,1.5379111757,290.3227,1175,294.1766599563242,298.1490533399708,10809665.0,1175,17785844.507426042,19819299.634590544,1.22,11.89,2.2411828,1175,4.508003541631885,5.109834894947884,38.46183559999999,44.97643346253224,65.95381,60.59339946645247,0.389348746345,0.8726017135099767,14.090296382692214
2,2023-03-21,10.0,0.1953369364,0.2915657408,0.1723414085,0.059668675,0.1157102381,-0.2254320329,1.5297391621,297.48666,1176,296.2618515299891,298.234474242777,24409818.0,1176,19914308.87078864,19914953.055690475,0.04,11.93,5.712144,1176,5.002371234993345,5.137739625341621,44.173979599999996,50.114173087873866,38.147476,53.46991236828116,0.39463747685999995,2.2542260956209876,16.344522478313202
2,2023-03-22,11.0,0.1999160279,0.2942791724,0.1875894713999999,0.0629386925,0.1190839898999999,-0.2214739631,1.5216013709,300.10056,1177,298.522597914701,298.3201720176777,20991322.0,1177,21634701.68133032,20010577.057232216,0.65,12.58,5.2539573,1177,5.491415863373718,5.165558646681097,49.42793689999999,55.27973173455496,46.698486,39.90959429156372,0.399903432085,2.10107555629804,18.44559803461124
2,2023-03-23,12.0,0.2044753148,0.2969807584,0.2027650809,0.0661937374,0.1224424138999999,-0.2175324270999999,1.5134978021,300.86246,1178,300.4713907502308,298.40612096013933,19464320.0,1178,22571117.84628389,20106142.679431528,0.43,13.01,5.1554017,1178,5.857586534206862,5.193283605224528,54.58333859999999,60.47301533977949,49.534695,36.85092588227024,0.40514661202,2.0886935323571483,20.53429156696839
2,2023-03-24,13.0,0.2090147970999999,0.2996704988,0.217868237,0.0694338097,0.1257855101,-0.2136074249,1.5054284557000002,303.04184,1179,301.7512384142,298.4922952902917,24446790.0,1179,22580532.127192546,20201620.98018439,0.14,13.15,6.5890923,1179,6.018578583823705,5.220906175476161,61.17243089999999,65.69392151525565,37.303818,41.025230689962086,0.41036701666499986,2.703946149681322,23.23823771664971
