Parcela,Fecha,dias,ndvi,gndvi,cire,ndre1,ndre,ndmi,msi,temp,dia_x,reconstruida_temp,ajustados_temp,srf,dia_y,reconstruida_srf,ajustados_srf,precip,precip_acum,et,dia,reconstruida_et,ajustados_et,et_acum,et_acum_ajustados,rh12,rh12_holtwin_predicts
6,2023-05-06,1.0,0.0846129801,0.18876742789999998,-0.0708942715,-0.0102421883,0.023964621300000002,-0.2784471217,1.7334831064,303.77042,1222,303.72905624847107,302.0137535755677,26709816.0,1222,25554632.74340183,23885011.58941993,0.0,0.0,6.315135,1222,6.001197660904149,5.565987147452527,6.315135,5.565987147452527,40.150654,40.381430443427824
6,2023-05-07,2.0,0.0864622238,0.190103848,-0.0658607312,-0.0090312185,0.025436364200000002,-0.2781756551,1.7330851977,303.0738,1223,303.91707279793417,302.0870466936694,25141642.0,1223,24969041.05470273,23949377.9646652,1.4,1.4,6.0140986,1223,5.939421245209608,5.582324027317516,12.329233599999998,11.148311174770043,38.817253,39.87174573669184
6,2023-05-08,3.0,0.08831072009999999,0.1914394375,-0.0608199425,-0.0078201453,0.0269076231,-0.2778972015,1.732671754,302.65875,1224,303.73314385394895,302.1594632700529,23535626.0,1224,24139240.62438492,24012503.337251022,2.79,4.1899999999999995,5.71135,1224,5.801983346259062,5.598299574023737,18.040583599999998,16.74661074879378,40.269615,39.02886138351226
6,2023-05-09,4.0,0.09015846899999999,0.1927741964,-0.0557719054,-0.0066089687,0.028378398,-0.2776117609,1.7322427753,302.669,1225,303.2118986915333,302.23098158774474,23503116.0,1225,23218116.88586231,24074368.59644191,0.22,4.409999999999999,5.474142,1225,5.602106152191999,5.613909002790091,23.5147256,22.360519751583873,43.43313,37.33691386343044
6,2023-05-10,5.0,0.09200547049999999,0.1941081247,-0.050716619899999996,-0.0053976887,0.029848688900000003,-0.2773193333,1.7317982616,303.62625,1226,302.45091666157555,302.3015801991497,24656326.0,1226,22384928.77207508,24134955.012992308,0.02,4.429999999999999,5.9805284,1226,5.366996403633346,5.629147638490212,29.495254,27.989667390074086,40.73645,40.61609202153094
6,2023-05-11,6.0,0.09385172459999999,0.1954412224,-0.045654085999999997,-0.0041863053,0.0313184958,-0.2770199187,1.7313382129,303.15067,1227,301.58489552064754,302.371237932483,24193636.0,1227,21786092.949023668,24194244.244816694,0.15,4.579999999999999,5.679744,1227,5.129257317092677,5.644010917052683,35.174998,33.63367830712677,46.595856,44.77127325516261
6,2023-05-12,7.0,0.09569723129999999,0.19677348949999998,-0.0405843037,-0.0029748185000000003,0.0327878187,-0.27671351710000003,1.7308626292,302.0101,1228,300.754135445678,302.43993389811914,20868106.0,1228,21490123.59113172,24252218.34254259,1.23,5.809999999999999,4.9727173,1228,4.917952120842169,5.658494386828029,40.1477153,39.292172693954804,55.011463,51.66079017070477
6,2023-05-13,8.0,0.09754199059999999,0.198104926,-0.035507273,-0.0017632282999999992,0.034256657600000004,-0.2764001285,1.7303715105,298.4267,1229,300.07561877937763,302.5076474948568,17346762.0,1229,21472170.149945844,24308859.75494452,24.15,29.959999999999997,3.9121945,1229,4.752252552602267,5.672593709921986,44.0599098,44.96476640387679,54.76562,51.1153582713952
6,2023-05-14,9.0,0.0993860025,0.1994355319,-0.0304229939,-0.0005515347,0.0357250125,-0.2760797529,1.7298648568,298.06213,1230,299.623205289921,302.5743584160969,16658724.0,1230,21632476.22070853,24364151.33425756,12.06,42.019999999999996,3.5479147,1230,4.639324558404377,5.686304663494743,47.6078245,50.65107106737153,59.423283,52.02673431169725
6,2023-05-15,10.0,0.101229267,0.2007653072,-0.025331466399999995,0.0006602623000000005,0.0371928834,-0.2757523903,1.7293426681,299.27255,1231,299.4202639743813,302.6400466559321,25830348.0,1231,21840824.46414171,24418076.341368653,2.26,44.279999999999994,5.0993567,1231,4.576409746978991,5.699623141025718,52.7071812,56.35069420839725,42.187958,50.63773492401556
6,2023-05-16,11.0,0.1030717841,0.2020942519,-0.02023269049999999,0.0018721627000000008,0.03866027030000001,-0.2754180407,1.7288049444,299.78586,1232,299.44449271200693,302.70469251514663,23205262.0,1232,21989954.544723567,24470618.45088432,2.46,46.739999999999995,4.716722,1232,4.55559469947271,5.712545153543474,57.4239032,62.063239361940724,49.43249,47.29161747446868
6,2023-05-17,12.0,0.10491355379999999,0.203422366,-0.0151266662,0.0030841665000000008,0.040127173200000005,-0.2750767041,1.7282516856999999,299.70474,1233,299.64173207853,302.76827660712377,24055048.0,1233,22038111.9613844,24521761.75607299,2.01,48.74999999999999,4.9478464,1233,4.569011660647616,5.725066830820448,62.3717496,67.78830619276117,44.37222,44.17883780718579
6,2023-05-18,13.0,0.1067545761,0.2047496495,-0.010013393499999995,0.004296273699999999,0.0415935921,-0.2747283805,1.727682892,301.12616,1234,299.9439213195631,302.8307798636595,24203034.0,1234,22025118.689588208,24571490.77368065,0.42,49.169999999999995,5.070385,1234,4.612367724504117,5.737184422532106,67.4421346,73.52549061529328,46.32621,47.273456348248175
6,2023-05-19,14.0,0.10859485099999999,0.2060761024,-0.004892872399999984,0.0055084843000000015,0.043059527,-0.2743730699,1.7270985633,301.39822,1235,300.28618159213966,302.89218354068123,22206190.0,1235,22056010.12094369,24619790.448618315,0.21,49.379999999999995,5.239651,1235,4.685600464337608,5.748894299380202,72.6817856,79.27438491467348,47.713493,45.50240134689271
6,2023-05-20,15.0,0.1104343785,0.20740172469999998,0.00023489710000000608,0.006720798300000001,0.0445249779,-0.2740107723,1.7264986996,299.13663,1236,300.6191287158618,302.9524692238687,17402598.0,1236,22257901.915851533,24666646.158519827,11.84,61.22,3.969106,1236,4.790702798881068,5.760192954179759,76.6508916,85.03457786885323,58.568493,48.090645239555805
6,2023-05-21,16.0,0.11227315859999999,0.2087265164,0.005369915000000003,0.0079332157,0.0459899448,-0.2736414877,1.7258833008999999,300.1352,1237,300.9144131204965,303.0116188341763,20014566.0,1237,22725298.602742683,24712043.71816868,2.16,63.379999999999995,4.0775437,1237,4.927866660604755,5.771077002909508,80.7284353,90.80565487176274,51.51022,54.34958554935718
6,2023-05-22,17.0,0.1141111913,0.2100504775,0.010512181300000006,0.009145736500000001,0.0474544277,-0.2732652161,1.7252523672,301.50616,1238,301.1635541582164,303.06961463325484,25056970.0,1238,23473298.9246373,24755969.38379242,0.01,63.38999999999999,5.234256,1238,5.09168216078189,5.781543185725414,85.9626913,96.58719805748815,40.830036,53.28113696848586
6,2023-05-23,18.0,0.11594847659999999,0.211373608,0.015661696000000003,0.0103583607,0.0489184266,-0.2728819575,1.7246058985,301.31403,1239,301.3718415765885,303.1264392287709,27612566.0,1239,24415724.382303387,24798409.857223596,0.0,63.38999999999999,5.7617917,1239,5.269039125097695,5.791588367937032,91.724483,102.37878642542519,44.806812,47.09121763709183
6,2023-05-24,19.0,0.1177850145,0.21269590789999998,0.020818459100000006,0.0115710883,0.0503819415,-0.2724917119,1.7239438947999999,301.61493,1240,301.55006130120506,303.18207557962296,26440464.0,1240,25377000.54744365,24839352.289925568,0.0,63.38999999999999,5.6026025,1240,5.43970798743007,5.801209540946356,97.32708550000001,108.17999596637155,44.507732,49.23534495612021
6,2023-05-25,20.0,0.119620805,0.2140173772,0.0259824706,0.012783919299999998,0.0518449724,-0.2720944793,1.7232663561,302.00803,1241,301.70693494532446,303.23650700105145,25587142.0,1241,26135461.14163696,24878784.28688237,0.01,63.39999999999999,5.7162848,1241,5.579614185501746,5.810403823148923,103.0433703,113.99039978952047,41.703465,45.1072285635915
6,2023-05-26,21.0,0.12145584809999999,0.21533801589999998,0.031153730500000004,0.013996853699999999,0.0533075193,-0.2716902597,1.7225732824,302.40024,1242,301.8445257680935,303.2897171696427,25845142.0,1242,26485345.250984408,24916693.910351165,0.03,63.42999999999999,5.5605545,1242,5.665918180839215,5.819168460796864,108.6039248,119.80956825031733,38.267097,44.51895057950122
6,2023-05-27,22.0,0.1232901438,0.216657824,0.036332238800000013,0.0152098915,0.0547695822,-0.2712790531,1.7218646737,302.08707,1243,301.9577037533319,303.3416901282238,24227798.0,1243,26298506.291518077,24953069.683476336,0.02,63.449999999999996,5.4353733,1243,5.68246147080089,5.82750082882368,114.0392981,125.637069079141,39.523193,39.82646881298938
6,2023-05-28,23.0,0.1251236921,0.21797680149999998,0.041517995500000016,0.0164230327,0.056231161099999996,-0.2708608595,1.72114053,301.08716,1244,302.03741693557225,303.3924102906483,25292828.0,1244,25566705.12645359,24987900.59376404,0.24,63.69,5.589158,1244,5.624072577329605,5.835398431630456,119.6284561,131.47246751077145,46.399914,38.42207115232398
6,2023-05-29,24.0,0.126956493,0.2192949484,0.04671100060000001,0.0176362773,0.057692256,-0.2704356789,1.7204008513,301.50964,1245,302.0763398585226,303.4418624464702,23042200.0,1245,24411259.000905592,25021176.096416075,0.59,64.28,5.003206,1245,5.498604712662576,5.842858903833314,124.6316621,137.31532641460475,44.99556,47.4486302786875
6,2023-05-30,25.0,0.1287885465,0.2206122647,0.051911254100000026,0.0188496253,0.059152866900000003,-0.2700035113,1.7196456376,302.2055,1246,302.0747622989342,303.4900317655054,25940384.0,1246,23056774.16856865,25052886.11752234,0.78,65.06,5.6429567,1246,5.326224700052989,5.849880010971865,130.2746188,143.16520642557663,39.585976,43.39909713004469
6,2023-05-31,26.0,0.1306198526,0.22192875039999999,0.05711875599999999,0.0200630767,0.0606129938,-0.2695643567,1.7188748889,303.11176,1247,302.04452221450987,303.5369038022792,26697650.0,1247,21776492.21759416,25083021.05711057,0.0,65.06,6.073384,1247,5.136166789056195,5.856459650178437,136.34800280000002,149.02166607575506,45.22989,42.78752517707426
6,2023-06-01,27.0,0.1324504113,0.2232444055,0.06233350630000001,0.021276631499999997,0.0620726367,-0.2691182151,1.7180886052,302.4353,1248,302.0093920802675,303.58246450035807,20461162.0,1248,20825060.52269488,25111571.792052697,0.58,65.64,5.270055,1248,4.961715013340103,5.862595850807903,141.61805780000003,154.88426192656297,53.600048,47.73299950493677
6,2023-06-02,28.0,0.1342802226,0.22455923,0.06755550500000002,0.0224902897,0.06353179560000001,-0.2686650865,1.7172867864999999,301.65796,1249,302.0014346993195,303.6267001965655,15983893.0,1249,20377838.17611048,25138529.678826746,1.91,67.55,4.182712,1249,4.834480039497083,5.868286775027896,145.80076980000004,160.75254870159085,62.245213,52.96112741006302
6,2023-06-03,29.0,0.13610928649999998,0.2258732239,0.07278475210000002,0.0237040513,0.06499047050000001,-0.2682049709,1.7164694327999999,301.26355,1250,302.0541406392349,303.66959762507884,15273878.0,1250,20493349.678622745,25163886.556133676,1.1,68.64999999999999,3.7218876,1250,4.779081735691792,5.873530718369265,149.52265740000004,166.62607941996012,55.63683,57.06209280673996
6,2023-06-04,30.0,0.137937603,0.22718638719999998,0.07802124760000001,0.024917916300000002,0.06644866140000001,-0.2677378683,1.7156365440999999,301.6053,1251,302.194256614069,303.71114392140834,21383300.0,1251,21108192.878141087,25187634.747368094,1.17,69.82,4.6368017,1251,4.809191909793867,5.878326110236557,154.15945910000005,172.50440553019666,54.028423,50.84768184856975
