Parcela,Fecha,dias,ndvi,gndvi,cire,ndre1,ndre,ndmi,msi,temp,dia_x,reconstruida_temp,ajustados_temp,srf,dia_y,reconstruida_srf,ajustados_srf,precip,precip_acum,et,dia,reconstruida_et,ajustados_et,et_acum,et_acum_ajustados,rh12,rh12_holtwin_predicts,kc,etc,etc_acum
1,2023-03-12,1.0,0.3697620338,0.3871401414,0.569890486,0.1645364616,0.2275430518,-0.0754713232999999,1.2028547073,302.25098,1167,301.8579734478439,297.4787071146121,22494990.0,1167,19752216.402418,19056487.223661527,0.02,0.02,5.4672537,1167,4.897803027880933,4.570362087501207,5.4672537,4.570362087501207,38.478863,42.51748275267012,0.59522633887,3.2542534035244612,3.2542534035244612
1,2023-03-13,2.0,0.3670939726,0.3853291812,0.5631917068,0.1627723381,0.2256781058,-0.0786913098,1.2116782332,299.54407,1168,300.8706990952944,297.5609992494939,17208944.0,1168,18392255.55447529,19151334.221648365,3.69,3.71,4.528607,1168,4.731504850535332,4.599256563659016,9.9958607,9.169618651160224,45.267956,43.9610198696988,0.59215806849,2.6816511740702933,5.935904577594755
1,2023-03-14,3.0,0.3644464122,0.3835321994,0.5565560402,0.1610225666,0.2238284762,-0.0818876616999999,1.2204415029,295.9736,1169,299.09394691648106,297.64377026125663,6827039.5,1169,16743130.375829984,19246383.06248308,4.49,8.2,2.0606134,1169,4.446382437680505,4.62815052007799,12.056474099999999,13.797769171238215,70.96336,49.09045178432402,0.58911337403,1.2139349126454297,7.1498394902401845
1,2023-03-15,4.0,0.3618193526,0.381749196,0.5499834862,0.1592871471,0.221994163,-0.0850603789999999,1.2291445164,297.6904,1170,296.86474341772134,297.7269953232316,10744675.0,1170,15148212.849816035,19341604.960569184,0.98,9.18,2.9246876,1170,4.095411735970959,4.657035287594019,14.9811617,18.45480445883224,46.067017,53.86360455967672,0.58609225549,1.714136752087635,8.86397624232782
1,2023-03-16,5.0,0.3592127938,0.379980171,0.5434740448,0.1575660796,0.2201751662,-0.0882094616999999,1.2377872737,300.90643,1171,294.67294060043906,297.8106494725605,22027600.0,1171,14007987.794803249,19436971.077899706,0.19,9.37,5.5446305,1171,3.7670439195407126,4.68590219979998,20.525792199999998,23.14070665863221,43.048042,48.72845187998072,0.5830947128699999,3.2330447293677445,12.097020971695564
1,2023-03-17,6.0,0.3566267358,0.3782251244,0.537027716,0.1558593641,0.2183714858,-0.0913349098,1.2463697748,297.02664,1172,293.03152252406323,297.8947076176827,23611680.0,1172,13659673.73842293,19532452.532790788,0.07,9.44,5.5313168,1172,3.559742722429886,4.714742595645941,26.057108999999997,27.85544925427816,32.68412,43.40125182798654,0.58012074617,3.2088316293186563,15.30585260101422
1,2023-03-18,7.0,0.3540611786,0.3764840562,0.5306444998,0.1541670006,0.2165831218,-0.0944367233,1.2548920197,292.144,1173,292.33560871941046,297.9791445458616,19160404.0,1173,14265248.806835111,19628020.408628527,0.01,9.45,5.071337,1173,3.550659154776949,4.743547822037779,31.128445999999997,32.59899707631593,29.919472,31.79007532343816,0.5771703553900001,2.9270253785924565,18.232877979606677
1,2023-03-19,8.0,0.3515161222,0.3747569664,0.5243243962,0.1524889891,0.2148100742,-0.0975149021999999,1.2633540084,286.2858,1174,292.752571491328,298.0639349307468,5438538.0,1174,15745621.652759198,19723645.76262639,1.22,10.67,2.1205022,1174,3.768612729715105,4.7723092364333946,33.248948199999994,37.371306312749326,55.24675,38.955561078521335,0.5742435405299999,1.217684691029654,19.45056267063633
1,2023-03-20,9.0,0.3489915666,0.373043855,0.5180674052,0.1508253296,0.213052343,-0.1005694464999999,1.2717557409,290.3227,1175,294.1766599563242,298.1490533399708,10809665.0,1175,17785844.507426042,19819299.634590544,1.22,11.89,2.2395587,1175,4.180757006446361,4.801018209435771,35.48850689999999,42.17232452218509,65.95381,60.59339946645247,0.57134030159,1.2795501430865084,20.73011281372284
1,2023-03-21,10.0,0.3464875118,0.371344722,0.5118735268,0.1491760221,0.2113099282,-0.1036003562,1.2800972171999998,297.48666,1176,296.2618515299891,298.234474242777,24409818.0,1176,19914308.87078864,19914953.055690475,0.04,11.93,5.365766,1176,4.698267317840656,4.829666127382081,40.85427289999999,47.001990649567176,38.147476,53.46991236828116,0.56846063857,3.050226766777194,23.780339580500033
1,2023-03-22,11.0,0.3440039578,0.3696595674,0.505742761,0.1475410666,0.2095828298,-0.1066076312999999,1.2883784373,300.10056,1177,298.522597914701,298.3201720176777,20991322.0,1177,21634701.68133032,20010577.057232216,0.65,12.58,4.992526,1177,5.200306553516357,4.85824439492808,45.84679889999999,51.860235044495255,46.698486,39.90959429156372,0.56560455147,2.8237954289323133,26.604135009432348
1,2023-03-23,12.0,0.3415409046,0.3679883912,0.4996751078,0.1459204631,0.2078710478,-0.1095912718,1.2965994012,300.86246,1178,300.4713907502308,298.40612096013933,19464320.0,1178,22571117.84628389,20106142.679431528,0.43,13.01,4.877113,1178,5.5693710192459775,4.886744437626997,50.72391189999999,56.74697948212225,49.534695,36.85092588227024,0.5627720402899999,2.744702833734882,29.34883784316723
1,2023-03-24,13.0,0.3390983522,0.3663311934,0.4936705672,0.1443142116,0.2061745822,-0.1125512777,1.3047601088999998,303.04184,1179,301.7512384142,298.4922952902917,24446790.0,1179,22580532.127192546,20201620.98018439,0.14,13.15,6.2891216,1179,5.726982547044971,4.915157704502166,57.01303349999999,61.66213718662441,37.303818,41.025230689962086,0.55996310503,3.5216760590472416,32.870513902214476
1,2023-03-25,14.0,0.3366763006,0.364687974,0.4877291392,0.1427223121,0.204493433,-0.115487649,1.3128605604,302.59723,1180,302.22357230863105,298.57866916066115,23788186.0,1180,21795431.136218257,20296983.04383213,0.02,13.17,6.2154055,1180,5.658071081765047,4.943475670612595,63.228438999999995,66.605612857237,38.31194,42.55340215647603,0.55717774569,3.4630856250392275,36.3335995272537
1,2023-03-26,15.0,0.3342747498,0.363058733,0.4818508238,0.1411447646,0.2028276002,-0.1184003857,1.3209007557,303.07663,1181,301.98683525263965,298.6652166639232,24147998.0,1181,20580564.936224107,20392199.989918564,0.0,13.17,6.095455,1181,5.415647753938455,4.971689839610758,69.323894,71.57730269684777,40.806316,37.30664230179438,0.55441596227,3.3794175492984833,39.713017076552184
1,2023-03-27,16.0,0.3318936998,0.3614434704,0.476035621,0.1395815691,0.2011770838,-0.1212894877999999,1.3288806948,302.58047,1182,301.3231517750311,298.7519118406732,23499504.0,1182,19415005.08832072,20487242.98193642,0.0,13.17,5.6653523,1182,5.10356425840362,4.99979174629175,74.98924629999999,76.57709444313952,43.01144,43.05102307297568,0.55167775477,3.125448836845056,42.83846591339724
1,2023-03-28,17.0,0.3295331506,0.3598421862,0.4702835308,0.1380327256,0.1995418838,-0.1241549553,1.3368003777,300.3671,1183,300.5928536414815,298.8387286872124,16177530.0,1183,18735257.37862216,20582083.236060537,2.32,15.49,5.021252,1183,4.8423218556702174,5.02777295913318,80.0104983,81.60486740227269,42.069923,47.75453903272693,0.54896312319,2.7564821802440336,45.59494809364128
1,2023-03-29,18.0,0.3271931022,0.3582548804,0.4645945532,0.1364982341,0.1979220002,-0.1269967882,1.3446598044,295.75662,1184,300.11212581353203,298.9256411633485,12649876.0,1184,18788930.598092075,20676692.02986504,0.36,15.85,3.0248666,1184,4.728666329653366,5.055625082824879,83.03536489999999,86.66049248509756,47.863754,51.36628485573877,0.5462720675299999,1.6524001315844412,47.24734822522572
1,2023-03-30,19.0,0.3248735546,0.356681553,0.4589686882,0.1349780946,0.196317433,-0.1298149865,1.3524589749,298.77267,1185,300.05291660868176,299.0126232002052,17572492.0,1185,19546575.6768346,20771040.711021926,0.05,15.9,4.354671,1185,4.802108469459412,5.083339760787794,87.39003589999999,91.74383224588536,47.605907,42.301383427999326,0.54360458779,2.367219133916067,49.61456735914179
