Parcela,Fecha,dias,ndvi,gndvi,cire,ndre1,ndre,ndmi,msi,temp,dia_x,reconstruida_temp,ajustados_temp,srf,dia_y,reconstruida_srf,ajustados_srf,precip,precip_acum,et,dia,reconstruida_et,ajustados_et,et_acum,et_acum_ajustados,rh12,rh12_holtwin_predicts,kc,etc,etc_acum
8,2023-05-11,1.0,0.123149572,0.2026002666,-0.4203757266,-0.0033591858,0.0424319374,-0.2328449251,1.4510351283,303.15067,1227,301.58489552064754,302.371237932483,24193636.0,1227,21786092.949023668,24194244.24481669,0.15,0.15,5.679744,1227,5.129257317092677,5.644010917052683,5.679744,5.644010917052683,46.595856,44.77127325516261,0.3116220078,1.7699332290700032,1.7699332290700032
8,2023-05-12,2.0,0.1303849903,0.2076717199999999,-0.3832171499,0.0023374205999999,0.0484334955,-0.227121673,1.4413693693,302.0101,1228,300.754135445678,302.43993389811914,20868106.0,1228,21490123.59113172,24252218.34254259,1.23,1.38,4.9727173,1228,4.917952120842169,5.658494386828029,10.6524613,11.302505303880713,55.011463,51.66079017070477,0.319942738845,1.5909847924639138,3.3609180215339167
8,2023-05-13,3.0,0.1375834576,0.2127176285999999,-0.346263434,0.0080036435999999,0.0544035593999999,-0.2214270633,1.4317510493,298.4267,1229,300.07561877937763,302.5076474948568,17346762.0,1229,21472170.149945844,24308859.75494452,24.15,25.53,3.9121945,1229,4.752252552602267,5.672593709921986,14.5646558,16.975099013802698,54.76562,51.1153582713952,0.32822097624,1.2840642980307588,4.644982319564676
8,2023-05-14,4.0,0.1447449739,0.2177379924,-0.3095145789,0.0136394832,0.0603421291,-0.215761096,1.4221801683000002,298.06213,1230,299.623205289921,302.5743584160969,16658724.0,1230,21632476.22070853,24364151.33425756,12.06,37.59,3.5479147,1230,4.639324558404377,5.686304663494743,18.1125705,22.661403677297443,59.423283,52.02673431169725,0.336456719985,1.1937197427485653,5.838702062313241
8,2023-05-15,5.0,0.1518695392,0.2227328113999999,-0.2729705846,0.0192449393999999,0.0662492046,-0.2101237711,1.4126567263,299.27255,1231,299.4202639743813,302.6400466559321,25830348.0,1231,21840824.46414171,24418076.341368653,2.26,39.85,5.0993567,1231,4.576409746978991,5.699623141025718,23.2119272,28.36102681832316,42.187958,50.63773492401556,0.34464997008,1.7574931340822475,7.596195196395489
8,2023-05-16,6.0,0.1589571535,0.2277020856,-0.2366314511,0.0248200122,0.0721247859,-0.2045150886,1.4031807233,299.78586,1232,299.44449271200693,302.70469251514663,23205262.0,1232,21989954.544723567,24470618.45088432,2.46,42.31,4.716722,1232,4.55559469947271,5.712545153543474,27.928649200000002,34.073571971866635,49.43249,47.29161747446868,0.352800726525,1.664062948416451,9.26025814481194
8,2023-05-17,7.0,0.1660078167999999,0.2326458149999999,-0.2004971784,0.0303647016,0.077968873,-0.1989350485,1.3937521593,299.70474,1233,299.64173207853,302.76827660712377,24055048.0,1233,22038111.9613844,24521761.75607299,2.01,44.31999999999999,4.9478464,1233,4.569011660647616,5.725066830820448,32.876495600000005,39.79863880268708,44.37222,44.17883780718579,0.3609089893199999,1.7857222435346,11.04598038834654
8,2023-05-18,8.0,0.1730215291,0.2375639996,-0.1645677665,0.0358790076,0.0837814658999999,-0.1933836508,1.3843710343,301.12616,1234,299.9439213195631,302.8307798636595,24203034.0,1234,22025118.689588208,24571490.77368065,0.42,44.74,5.070385,1234,4.612367724504117,5.737184422532106,37.94688060000001,45.53582322521919,46.32621,47.273456348248175,0.36897475846499994,1.8708440806995588,12.9168244690461
8,2023-05-19,9.0,0.1799982903999999,0.2424566393999999,-0.1288432154,0.0413629301999999,0.0895625646,-0.1878608955,1.3750373483,301.39822,1235,300.28618159213966,302.89218354068123,22206190.0,1235,22056010.12094369,24619790.448618315,0.21,44.95,5.239651,1235,4.685600464337608,5.748894299380202,43.18653160000001,51.284717524599394,47.713493,45.50240134689271,0.37699803395999987,1.9753381256365474,14.892162594682647
8,2023-05-20,10.0,0.1869381007,0.2473237344,-0.0933235250999999,0.0468164693999999,0.0953121691,-0.1823667826,1.3657511013,299.13663,1236,300.6191287158618,302.9524692238687,17402598.0,1236,22257901.915851533,24666646.158519827,11.84,56.78999999999999,3.969106,1236,4.790702798881068,5.760192954179759,47.155637600000006,57.04491047877915,58.568493,48.090645239555805,0.384978815805,1.5280217276845203,16.420184322367167
8,2023-05-21,11.0,0.19384096,0.2521652846,-0.0580086955999999,0.0522396252,0.1010302794,-0.1769013121,1.3565122933,300.1352,1237,300.9144131204965,303.0116188341763,20014566.0,1237,22725298.602742683,24712043.71816868,2.16,58.94999999999999,4.0775437,1237,4.927866660604755,5.771077002909508,51.233181300000005,62.81598748168866,51.51022,54.34958554935718,0.392917104,1.6021366620374446,18.02232098440461
8,2023-05-22,12.0,0.2007068683,0.25698129,-0.0228987269,0.0576323975999999,0.1067168955,-0.171464484,1.3473209243000002,301.50616,1238,301.1635541582164,303.06961463325484,25056970.0,1238,23473298.9246373,24755969.38379242,0.01,58.95999999999999,5.234256,1238,5.09168216078189,5.781543185725414,56.46743730000001,68.59753066741408,40.830036,53.28113696848586,0.400812898545,2.0979573190865577,20.12027830349117
