Parcela,Fecha,dias,ndvi,gndvi,cire,ndre1,ndre,ndmi,msi,temp,dia_x,reconstruida_temp,ajustados_temp,srf,dia_y,reconstruida_srf,ajustados_srf,precip,precip_acum,et,dia,reconstruida_et,ajustados_et,et_acum,et_acum_ajustados,rh12,rh12_holtwin_predicts,kc,etc,etc_acum
3,2023-03-02,1.0,0.1937656856,0.2598897752,-0.0426031036,0.0475076742,0.0940044716,-0.2395650761,1.5317229785,298.98248,1157,299.484445698261,296.2299567368529,22889620.0,1157,23053482.61882221,18263041.64784028,0.0,0.0,6.1044188,1157,5.498693938034808,4.271263444104408,6.1044188,4.271263444104408,30.695995,49.40841817941019,0.39283053844,2.3980021240672587,2.3980021240672587
3,2023-03-03,2.0,0.1987648711,0.2631912266,-0.0219637357,0.0512893806,0.097936872,-0.23515207,1.5232747582,297.58725,1158,298.8698173702515,296.3039102548556,23217468.0,1158,22852784.556505144,18352655.09991173,-0.0,0.0,5.980134,1158,5.472808738278681,4.299110606637968,12.0845528,8.570374050742377,17.8651,33.92472365004132,0.39857960176499996,2.383559428221336,4.781561552288595
3,2023-03-04,3.0,0.2037401,0.2664772514,-0.00142597,0.055052422,0.1018501686,-0.2307596011,1.5148652471,296.06268,1159,298.1624383215738,296.3786086460349,23037062.0,1159,22368628.602902774,18442724.873062395,0.0,0.0,4.8747163,1159,5.343113250567749,4.327047338347407,16.9592691,12.897421389089784,26.773565,24.00166364446254,0.404301115,1.9708532353986745,6.75241478768727
3,2023-03-05,4.0,0.2086913723,0.2697478496,0.0190101934999999,0.0587967984,0.1057443614,-0.2263876694,1.5064944452,297.55334,1160,297.5963065684162,296.4540295013335,22479974.0,1160,21793588.390984483,18533223.683150675,0.0,0.0,4.7048974,1160,5.153548438312029,4.355065254978939,21.6641665,17.252486644068725,43.650692,30.9512890683046,0.409995078145,1.9289847771772075,8.681399564864478
3,2023-03-06,5.0,0.213618688,0.2730030212,0.0393447547999999,0.0625225098,0.1096194504,-0.2220362749,1.4981623525,299.5913,1161,297.4011440799983,296.53015019495933,22469858.0,1161,21323413.754663497,18624124.11607016,0.01,0.01,5.059359,1161,4.962815636858712,4.3831559479139175,26.7235255,21.63564259198264,45.738743,30.35923368510036,0.41566149119999996,2.1029807064561403,10.784380271320618
3,2023-03-07,6.0,0.2185220471,0.2762427662,0.0595777138999999,0.0662295562,0.1134754356,-0.2177054176,1.489868969,299.93823,1162,297.7152655661278,296.60694789117315,19306694.0,1162,21082324.588340405,18715398.636053924,0.1,0.11,4.6806307,1162,4.824965728431809,4.411310986692358,31.404156200000003,26.046953578675,48.216938,44.36832858608858,0.421300354165,1.9719513716255719,12.75633164294619
3,2023-03-08,7.0,0.2234014496,0.2794670845999999,0.0797090708,0.0699179376,0.117312317,-0.2133950975,1.4816142947,299.359,1163,298.51921489454344,296.68439955113905,20444898.0,1163,21071401.6220244,18807019.59401569,0.17,0.28,4.8954473,1163,4.77059849113382,4.439521921543097,36.2996035,30.4864755002181,45.247555,52.18621318542816,0.42691166703999994,2.0899235677494667,14.846255210695656
3,2023-03-09,8.0,0.2282568955,0.2826759764,0.0997388254999999,0.073587654,0.1211300946,-0.2091053146,1.4733983296,299.38614,1164,299.61662443583964,296.76248193983616,20784460.0,1164,21160437.943348784,18898959.235925466,0.12,0.4,4.91592,1164,4.795303481876641,4.467780285919654,41.2155235,34.95425578613775,45.441196,41.88947142106709,0.432495429825,2.126112933385314,16.97236814408097
3,2023-03-10,9.0,0.2330883848,0.2858694416,0.119666978,0.0772387054,0.1249287684,-0.2048360689,1.4652210737,299.43457,1165,300.6741297318296,296.8411716330287,21929662.0,1165,21129517.04698491,18991189.71121674,0.05,0.45,4.9967704,1165,4.859944247721242,4.496077599041223,46.212293900000006,39.45033338517897,42.863106,42.337648202158206,0.43805164251999995,2.1888434810153172,19.16121162509629
3,2023-03-11,10.0,0.2378959175,0.2890474802,0.1394935283,0.0808710918,0.1287083384,-0.2005873604,1.457082527,299.55194,1166,301.3124469917746,296.9204450242934,22936458.0,1166,20749251.287625097,19083683.081223104,0.01,0.46,5.413424,1166,4.903566740531129,4.524405368437848,51.625717900000005,43.97473875361682,44.95319,40.769740845409885,0.443580305125,2.401288269690998,21.562499894787287
3,2023-03-12,11.0,0.2426794936,0.2922100922,0.1592184764,0.0844848132,0.1324688046,-0.1963591891,1.4489826895,301.59982,1167,301.2225471900824,297.00027833210106,22611396.0,1167,19873937.986063905,19176411.32764149,0.02,0.48,5.3992944,1167,4.865315920122966,4.552755092499165,57.02501230000001,48.52749384611599,41.495075,44.79910725079751,0.44908141764,2.424722783407713,23.987222678195
3,2023-03-13,12.0,0.2474391131,0.2953572775999999,0.1788418222999999,0.0880798696,0.136210167,-0.192151555,1.4409215612,298.9899,1168,300.2705903627859,297.0806476069511,17334470.0,1168,18515215.18569369,19269346.361019515,3.69,4.17,4.52938,1168,4.708285313439337,4.581118263025887,61.5543923,53.10861210914187,48.32546,46.338282822689976,0.45455498006499995,2.0588522356068095,26.04607491380181
