Parcela,Fecha,dias,ndvi,gndvi,cire,ndre1,ndre,ndmi,msi,temp,dia_x,reconstruida_temp,ajustados_temp,srf,dia_y,reconstruida_srf,ajustados_srf,precip,precip_acum,et,dia,reconstruida_et,ajustados_et,et_acum,et_acum_ajustados,rh12,rh12_holtwin_predicts,kc,etc,etc_acum
4,2023-02-15,1.0,0.1537141478,0.2583349566,-0.0362403942,0.0240020058,0.087454679,-0.2506915548,1.5735930420000002,298.95822,1142,292.89729130100466,295.64600779610646,20265640.0,1142,18766483.286190696,16833013.560421035,0.02,0.02,4.547493,1142,4.168134986759462,3.8729373284024886,4.547493,3.8729373284024886,48.70451,45.19162608523025,0.34677126997,1.5769399227896854,1.5769399227896854
4,2023-02-16,2.0,0.1579405576,0.2610014825,-0.0210727496,0.0270990945,0.09053964,-0.2472912459,1.5667429886000002,297.28653,1143,293.42219407584787,295.7088051129997,20544006.0,1143,19533527.391963843,16913788.16271137,0.0,0.02,5.327902,1143,4.315246176513297,3.899072223439573,9.875395000000001,7.772009551842061,37.981075,48.503382341161775,0.35163164124,1.8734589246258786,3.4503988474155642
4,2023-02-17,3.0,0.1621502262,0.2636574046,-0.005969948,0.0301833762,0.0936120252,-0.243903894,1.5599185682,290.76697,1144,294.355657392092,295.7726368613003,15617694.0,1144,20106958.83963097,16995442.249969184,0.0,0.02,4.273643,1144,4.4349227069617605,3.925416677719837,14.149038000000001,11.697426229561898,20.636238,37.97975274049551,0.35647276012999995,1.5234373160202535,4.973836163435818
4,2023-02-18,4.0,0.1663431536,0.2663027229,0.0090680105999999,0.0332548509,0.0966718346,-0.2405294991,1.5531197808,290.5739,1145,295.52587787885284,295.83748389505814,20329044.0,1145,20384554.87108544,17077951.093206875,0.0,0.02,3.7263885,1145,4.509730517109723,3.951962787016038,17.8754265,15.649389016577937,22.963932,24.81218251122095,0.36129462664,1.3463241418230898,6.3201603052589075
4,2023-02-19,5.0,0.1705193398,0.2689374374,0.0240411261999999,0.0363135186,0.0997190682,-0.2371680612,1.5463466264,295.23212,1146,296.7139948285836,295.9033267637941,16709091.0,1146,20328895.16946528,17161289.704573486,-0.0,0.02,3.4057686,1146,4.529531352446581,3.978702586597609,21.281195099999998,19.628091603175545,38.88238,26.775698892742582,0.36609724077,1.246842487161106,7.567002792420014
4,2023-02-20,6.0,0.1746787848,0.2715615481,0.0389493987999999,0.0393593793,0.1027537259999999,-0.2338195803,1.539599105,297.71603,1147,297.72850110607425,295.9701457183346,19951636.0,1147,19988602.657824807,17245432.84492231,-0.0,0.02,4.2601085,1147,4.497364456055702,4.005628053620347,25.5413036,23.63371965679589,44.856327,32.52111628285079,0.37088060252,1.5799916072805735,9.146994399700587
4,2023-02-21,7.0,0.1788214886,0.274175055,0.0537928284,0.042392433,0.105775808,-0.2304840564,1.5328772166,297.55875,1148,298.4638079929964,296.0379207167348,21222248.0,1148,19495453.81544308,17330355.031454585,0.04,0.06,4.5339675,1148,4.432183817464242,4.0327311095335405,30.0752711,27.66645076632943,42.613636,39.44647050772894,0.37564471189,1.7031609152561236,10.85015531495671
4,2023-02-22,8.0,0.1829474512,0.2767779581,0.068571415,0.0454126797,0.1087853142,-0.2271614895,1.5261809612,301.36255,1149,298.9226512788256,296.1066314302902,19904758.0,1149,19034744.614452343,17416030.545436915,0.19,0.25,5.638476,1149,4.366606354153356,4.060003622503792,35.7137471,31.726454388833226,31.153938,39.88840056979354,0.38038956888,2.1448174547802266,12.994972769736936
4,2023-02-23,9.0,0.1870566726,0.2793702574,0.0832851585999999,0.0484201194,0.1117822446,-0.2238518796,1.5195103388,301.50427,1150,299.1960635394511,296.17625724963426,21099260.0,1150,18795192.59968637,17502433.43999029,-0.0,0.25,4.7283745,1150,4.339353073738522,4.08743740985487,40.4421216,35.81389179868809,30.164648,31.09329287231963,0.38511517349,1.8209687658931921,14.815941535630127
4,2023-02-24,10.0,0.1911491528,0.2819519528999999,0.0979340591999999,0.0514147521,0.1147665992,-0.2205552267,1.5128653494000002,299.50262,1151,299.41074164232134,296.2467772909199,20322762.0,1151,18912488.786636144,17589537.547948066,0.4,0.65,4.4407773,1151,4.384015139091529,4.115024240522768,44.8828989,39.92891603921086,49.04948,34.09247018021431,0.38982152572,1.731110582468742,16.54705211809887
4,2023-02-25,11.0,0.1952248918,0.2845230446,0.1125181167999999,0.0543965778,0.117738378,-0.2172715308,1.506245993,298.38635,1152,299.6658458875731,296.31817040208364,16927116.0,1152,19424410.12303791,17677316.489780713,1.34,1.99,3.7339096,1152,4.517451022066343,4.142755837525312,48.6168085,44.071671876736175,53.082695,43.69930390873041,0.39450862557,1.4730595442986285,18.020111662397497
4,2023-02-26,12.0,0.1992838896,0.2870835325,0.1270373313999999,0.0573655965,0.120697581,-0.2140007919,1.4996522696,299.7463,1153,299.98505168030584,296.3904151691897,20106330.0,1153,20253329.908217147,17765743.681584865,0.75,2.74,4.712014,1153,4.731823602179062,4.170623880445531,53.3288225,48.24229575718171,48.37207,46.424443154671245,0.39917647304000003,1.8809251294351026,19.9010367918326
4,2023-02-27,13.0,0.2033261462,0.2896334165999999,0.1414917029999999,0.0603218081999999,0.1236442082,-0.21074301,1.4930841792,300.39328,1154,300.30360399005764,296.46348992285334,21456394.0,1154,21224130.739816826,17854792.34313428,0.08,2.8200000000000003,4.92715,1154,4.993600475380506,4.19862000792806,58.2559725,52.44091576510976,46.764267,49.11242971180321,0.40382506812999996,1.9897066844367295,21.89074347626933
