Parcela,Fecha,dias,ndvi,gndvi,cire,ndre1,ndmi,msi,temp,dia_x,reconstruida_temp,ajustados_temp,srf,dia_y,reconstruida_srf,ajustados_srf,precip,precip_acum,et,dia,reconstruida_et,ajustados_et,et_acum,et_acum_ajustados,rh12,rh12_holtwin_predicts,kc,etc,etc_acum
7,2023-03-12,11.0,0.2335459709,0.311536087,0.1513793565,0.0801268894,-0.2176394112999999,1.4979000506000002,302.01147,1167,301.62865274631315,297.34704624170274,22529176.0,1167,19811684.192674074,19121338.6266858,0.02,0.48,4.9784517,1167,4.553342048556425,4.289065745864861,55.0575804,45.73902760561135,40.074722,43.504379865726975,0.43857786653499997,2.1834387252335437,22.61056701560355
7,2023-03-13,12.0,0.2381913667,0.3143996837,0.1717219398,0.0836253401,-0.2132692476,1.4896049223,299.36703,1168,300.665311064872,297.43026162781393,17293772.0,1168,18465661.32721824,19216261.74258928,3.69,4.17,3.9884474,1168,4.372641143239922,4.315435060202568,59.0460278,50.05446266581392,46.658314,44.81870208628609,0.44392007170500003,1.770551855799621,24.38111887140317
7,2023-03-14,13.0,0.2428173037,0.317251443,0.1919720619,0.0871084932,-0.2089167021,1.48134297,295.87537,1169,298.9293657311361,297.5139969933233,7010029.5,1169,16833143.9182932,19311376.77144969,4.49,8.66,2.0603673,1169,4.111634135878769,4.341822482942373,61.1063951,54.39628514875629,71.57323,49.9053534583337,0.44923989925499996,0.9255991982802962,25.306718069683466
7,2023-03-15,14.0,0.2474237819,0.3200913649,0.2121297227999999,0.0905763487,-0.2045817748,1.4731141937,297.55966,1170,296.7505920306173,297.5982272268709,10891681.0,1170,15254251.716917738,19406654.91790184,0.98,9.64,3.1103513,1170,3.819977174037682,4.368220110877973,64.2167464,58.76450525963426,47.413822,54.44754211257618,0.454537349185,1.4137708349361187,26.720488904619586
7,2023-03-16,15.0,0.2520108013,0.3229194494,0.2321949224999999,0.0940289065999999,-0.2002644657,1.4649185934000002,300.70798,1171,294.6083705573683,297.682927068691,22070034.0,1171,14125701.738764102,19502067.337197885,0.19,9.83,5.282575,1171,3.572116883071789,4.394620037746533,69.4993214,63.1591252973808,44.48353,49.264935253960985,0.459812421495,2.4289936024789496,29.149482507098536
7,2023-03-17,16.0,0.2565783619,0.3257356965,0.252167661,0.0974661669,-0.1959647748,1.4567561691000002,296.9136,1172,293.0047626178257,297.76807111818727,23639650.0,1172,13781560.401804248,19597585.143939853,0.07,9.9,5.026175,1172,3.445256805561645,4.421014356596693,74.5254964,67.58013965397748,34.420662,44.39267310307129,0.465065116185,2.3374986603411427,31.48698116743968
7,2023-03-18,17.0,0.2611264637,0.3285401062,0.2720479383,0.1008881296,-0.1916827021,1.4486269208,292.1401,1173,292.3265052400997,297.8536338415501,19231162.0,1173,14382314.807653682,19693179.420824543,0.01,9.91,4.8629384,1173,3.4939067735484515,4.447395162156711,79.3884348,72.02753481613419,31.729145,33.01666416781843,0.470295433255,2.2870177217203764,33.773998889160055
7,2023-03-19,18.0,0.2656551067,0.3313326785,0.2918357544,0.1042947947,-0.1874182475999999,1.4405308485,286.40894,1174,292.73744595425546,297.93958957941413,5640073.5,1174,15849651.122457318,19788821.227398008,1.22,11.13,1.9329151,1174,3.729444319810247,4.473754553202174,81.3213499,76.50128936933636,56.28697,40.02614226531824,0.475503372705,0.9191076492024223,34.69310653836248
7,2023-03-20,19.0,0.2701642909,0.3341134134,0.3115311093,0.1076861622,-0.1831714112999999,1.4324679522,290.36356,1175,294.1341100485193,298.0259125545528,10961536.0,1175,17871607.12886766,19884481.60881697,1.22,12.35,2.3820229,1175,4.1120218716615975,4.500084634922447,83.7033728,81.0013740042588,66.67102,61.44803983424203,0.48068893453499995,1.1450120498389706,35.838118588201446
7,2023-03-21,20.0,0.2746540162999999,0.3368823109,0.3311340029999999,0.1110622321,-0.1789421932,1.4244382319,297.37595,1176,296.17783954034206,298.1125768796092,24434128.0,1176,19981015.74155484,19980131.604614817,0.04,12.39,5.1438413,1176,4.558472616951972,4.526377521285248,88.8472141,85.52775152554406,39.688908,54.36940118145567,0.4858521187449999,2.4991461940930346,38.33726478229448
7,2023-03-22,21.0,0.2791242829,0.339639371,0.3506444354999999,0.1144230043999999,-0.1747305933,1.4164416876,299.93808,1177,298.3933968042291,298.19955656485894,21048696.0,1177,21686219.27667638,20075742.25746909,0.65,13.04,4.9726596,1177,4.964711905388147,4.552625337398534,93.8198737,90.0803768629426,47.973644,41.21912978706126,0.49099292533500005,2.4415406836991713,40.778805465993656
7,2023-03-23,22.0,0.2835750907,0.3423845937,0.3700624067999999,0.1177684790999999,-0.1705366116,1.4084783193,300.68494,1178,300.30361826797264,298.2868255260046,19537694.0,1178,22614822.830446403,20171284.62196813,0.43,13.47,4.9226933,1178,5.236177913829343,4.578820221869095,98.74256700000001,94.6591970848117,50.714993,38.45095522021386,0.496111354305,2.4422040398911493,43.22100950588481
7,2023-03-24,23.0,0.2880064397,0.345117979,0.3893879168999999,0.1210986562,-0.1663602481,1.400548127,302.82275,1179,301.5590939284307,298.3743575919977,24472974.0,1179,22625118.1998413,20266729.773374014,0.14,13.61,5.721313,1179,5.316800695251534,4.604954329157114,104.46388,99.2641514139688,38.84117,42.36655529766691,0.501207405655,2.867564445670225,46.088573951555034
7,2023-03-25,24.0,0.2924183299,0.3478395269,0.4086209658,0.1244135357,-0.1622015027999999,1.3926511107,302.389,1180,302.0242204378692,298.4621265128877,23822196.0,1180,21848325.28091974,20362048.81637941,0.02,13.63,5.6296296,1180,5.2069643355564095,4.631019831925921,110.0935096,103.89517124589472,39.81113,44.1096899280918,0.506281079385,2.850174950425746,48.93874890198078
7,2023-03-26,25.0,0.2968107613,0.3505492374,0.4277615534999999,0.1277131176,-0.1580603756999999,1.3847872704000002,302.86246,1181,301.7953977870752,298.55010596769347,24179512.0,1181,20645757.57907177,20457212.893855337,0.0,13.63,5.443256,1181,4.964087908883787,4.657008923386356,115.53676560000001,108.55218016928109,42.220898,38.75049539656206,0.511332375495,2.7833130209074115,51.722061922888194
7,2023-03-27,26.0,0.3011837339,0.3532471105,0.4468096799999999,0.1309974018999999,-0.1539368668,1.3769566061,302.37827,1182,301.1488212058278,298.6382695722971,23538746.0,1182,19491991.030175205,20552193.19558751,0.0,13.63,5.1545553,1182,4.684881441434454,4.682913819634942,120.69132090000001,113.23509398891603,44.350094,44.64477043493344,0.516361293985,2.66161284462524,54.38367476751343
7,2023-03-28,27.0,0.3055372477,0.3559331462,0.4657653452999999,0.1342663886,-0.1498309760999999,1.3691591178,300.2176,1183,300.4372248765071,298.72659088735594,16285398.0,1183,18819447.83170657,20646960.96699831,2.32,15.95,4.392378,1183,4.474314555512249,4.708726761985236,125.0836989,117.94382075090128,43.42702,49.0887013737531,0.521367834855,2.2900446077247354,56.67371937523817
7,2023-03-29,28.0,0.3098713027,0.3586073445,0.4846285494,0.1375200777,-0.1457427036,1.3613948055,295.70737,1184,299.97010244957704,298.8150434262318,12792574.0,1184,18873432.927538365,20741487.51785214,0.36,16.310000000000002,2.9890363,1184,4.410897835084306,4.734440019291577,128.0727352,122.67826077019284,49.03915,52.59148053322088,0.526351998105,1.5732852289133763,58.24700460415155
7,2023-03-30,29.0,0.3141858989,0.3612697054,0.5033992923,0.1407584692,-0.1416720493,1.3536636692,298.66306,1185,299.9157275297101,298.9036006629338,17669746.0,1185,19624792.87949856,20835744.23094113,0.05,16.360000000000003,4.4843683,1185,4.519453978374775,4.7600458902646325,132.5571035,127.43830666045749,48.779243,43.73185189149474,0.5313137837349999,2.382606689134289,60.62961129328584
7,2023-03-31,30.0,0.3184810363,0.3639202289,0.522077574,0.1439815631,-0.1376190132,1.3459657089,301.6081,1186,300.25485977286223,298.9922360400732,23866414.0,1186,20770168.770728525,20929702.570748743,0.0,16.360000000000003,5.2566113,1186,4.760523785761954,4.785536705777976,137.8137148,132.22384336623546,42.695377,46.14274746783904,0.536253191745,2.8188745873878336,63.44848588067367
7,2023-04-01,31.0,0.3227567149,0.366558915,0.5406633945,0.1471893594,-0.1335835953,1.3383009246,301.07343,1187,300.79843069256657,299.0809229768278,19075598.0,1187,21822469.49990044,21023334.092088744,0.08,16.44,4.2584414,1187,5.0404659196878105,4.810904831165064,142.07215620000002,137.03474819740052,44.17547,50.06899377128883,0.541170222135,2.3045416783868804,65.75302755906056
7,2023-04-02,32.0,0.3270129347,0.3691857637,0.5591567538000001,0.1503818581,-0.1295657956,1.3306693163,301.60742,1188,301.26067669687706,299.1696348769133,21426988.0,1188,22265310.261369947,21116610.44871676,0.21,16.650000000000002,5.3726244,1188,5.239748716035956,4.836142668505833,147.44478060000003,141.87089086590635,45.029343,46.80278464991096,0.546064874905,2.9338014708975506,68.6868290299581
7,2023-04-03,33.0,0.3312496957,0.371800775,0.5775576519000001,0.1535590592,-0.1255656141,1.323070884,302.13135,1189,301.3618821012893,299.2583451365589,24797014.0,1189,21724029.225488424,21209503.401911896,0.0,16.650000000000002,5.76782,1189,5.251000551792715,4.861242658902352,153.21260060000003,146.7321335248087,43.987236,45.68470019737693,0.550937150055,3.1777063128302303,71.86453534278833
7,2023-04-04,34.0,0.3354669979,0.3744039489,0.5958660888,0.1567209627,-0.1215830507999999,1.3155056277,302.42355,1190,300.92649848649233,299.34702715248613,23640346.0,1190,20099454.21663776,21301984.829025723,0.21,16.860000000000003,5.5294867,1190,5.015024206634577,4.886197284742748,158.74208730000004,151.61833080955142,48.851894,41.98260756972687,0.555787047585,3.073217087653524,74.93775243044185
7,2023-04-05,35.0,0.3396648412999999,0.3769952854,0.6140820645,0.1598675686,-0.1176181056999999,1.3079735474,302.7255,1191,299.9452468101424,299.4356543298862,22641354.0,1191,17621142.934248768,21394026.73199633,0.58,17.44,5.6010156,1191,4.543327351192533,4.910999071952802,164.34310290000005,156.52932988150422,48.608997,44.02397646647736,0.5606145674949998,3.140010938126747,78.0777633685686
7,2023-04-06,36.0,0.3438432259,0.3795747845,0.632205579,0.1629988768999999,-0.1136707787999999,1.3004746431,296.85306,1192,298.5825194617444,299.52420009039594,11570973.0,1192,14801227.56932405,21485601.24582444,1.78,19.22,3.5594418,1192,3.9197230517671935,4.935640592234455,167.90254470000005,161.46497047373867,49.66398,47.53234402356081,0.565419709785,2.012578549552598,80.0903419181212
7,2023-04-07,37.0,0.3480021517,0.3821424462,0.6502366323000001,0.1661148875999999,-0.1097410700999999,1.2930089148,293.20914,1193,297.1285085242919,299.6126378800683,7730074.5,1193,12300647.18492666,21576680.647009343,9.42,28.64,2.0861475,1193,3.279973000575218,4.960114465290641,169.98869220000006,166.42508493902932,69.8432,51.76627659564444,0.5702024744549999,1.189526466578112,81.27986838469931
7,2023-04-08,38.0,0.3521416187,0.3846982705,0.6681752244,0.1692156007,-0.1058289796,1.2855763625,294.43936,1194,295.9129850557804,299.7009411773354,8845539.0,1194,10746794.33143431,21667237.36194197,0.29,28.93,2.3747594,1194,2.7752541562218336,4.984413361035756,172.36345160000005,171.40949830006508,62.226727,59.05910277126278,0.574962861505,1.3653984600098967,82.64526684470921
7,2023-04-09,39.0,0.3562616268999999,0.3872422574,0.6860213553000001,0.1723010162,-0.1019345073,1.2781769862,295.78098,1195,295.2089990443574,299.7890835009624,8221350.5,1195,10556837.52005886,21757243.97525265,0.8,29.73,2.1005318,1195,2.530265621211411,5.008530001791034,174.46398340000005,176.4180283018561,63.29022,64.36707340903648,0.5797008709349999,1.217680113886663,83.86294695859587
7,2023-04-10,40.0,0.3603621763,0.3897744069,0.703775025,0.1753711341,-0.0980576532,1.2708107859000002,297.29373,1196,295.15664622592413,299.8770384179887,12480395.0,1196,11819425.430595482,21846673.23811089,16.56,46.29,2.898305,1196,2.6084638531610578,5.03245716446428,177.36228840000004,181.4504854663204,61.720985,59.77941856748785,0.584416502745,1.6938172719883473,85.55676423058422
7,2023-04-11,41.0,0.3644432668999999,0.392294719,0.7214362335,0.1784259544,-0.0941984173,1.2634777616,296.1023,1197,295.7293305713119,299.9647795516549,16090925.0,1197,14269683.922551254,21935498.076474648,6.36,52.65,3.4023755,1197,2.994709045136409,5.056187682713222,180.76466390000004,186.5066731490336,53.253574,58.9613461134129,0.5891097569349999,2.004372603806599,87.56113683439082
7,2023-04-12,42.0,0.3685048987,0.3948031937,0.7390049808,0.1814654771,-0.0903567996,1.2561779133000002,297.15033,1198,296.7505858499921,300.0522805893131,19887576.0,1198,17364059.467848834,22023691.599286973,0.0,52.65,3.8645015,1198,3.6002507893229394,5.079714449091899,184.62916540000003,191.58638759812555,43.775135,51.82527056564946,0.593780633505,2.2946661488510225,89.85580298324184
7,2023-04-13,43.0,0.3725470717,0.397299831,0.7564812669000001,0.1844897022,-0.0865328001,1.248911241,297.73572,1199,297.9534187363504,300.1395152903177,23504236.0,1199,20431584.555611186,22111227.10661696,0.04,52.69,5.052735,1199,4.288195094072975,5.103030417179357,189.68190040000005,196.68941801530488,42.188892,48.53813007446265,0.598429132455,3.023703822575014,92.87950680581686
7,2023-04-14,44.0,0.3765697859,0.3997846309,0.7738650918000001,0.1874986297,-0.0827264188,1.2416777447,300.04562,1200,299.0614952151897,300.22645749389466,23556002.0,1200,22855861.567767706,22198078.097743,0.11,52.8,4.946136,1200,4.911520002976493,5.1261286036901215,194.62803640000004,201.815546618995,45.09806,48.4738760495907,0.603055253785,2.982793300735125,95.86230010655198
7,2023-04-15,45.0,0.3805730413,0.4022575934,0.7911564555,0.1904922596,-0.0789376557,1.2344774244,301.05334,1201,299.86610649368777,300.3130811269867,23897976.0,1201,24234211.097973928,22284218.27917558,0.22,53.02,5.07183,1201,5.352215470127757,5.1490020905657214,199.69986640000005,206.96454870956072,36.894222,55.37389450359638,0.607658997495,3.081943133265066,98.94424323981706
7,2023-04-16,46.0,0.3845568378999999,0.4047187185,0.808355358,0.1934705919,-0.0751665108,1.2273102801000002,298.76297,1202,300.2759767026311,300.3993602120726,22996262.0,1202,24469063.11650023,22369621.572617617,1.04,54.06,5.840329,1202,5.550223165103296,5.171644027046718,205.54019540000004,212.13619273660743,30.900938,44.86444945748063,0.6122403635849999,3.5756851504160188,102.51992839023308
7,2023-04-17,47.0,0.3885211757,0.4071680062,0.8254617993000001,0.1964336266,-0.0714129841,1.2201763118,297.1573,1203,300.32707816886006,300.4852688749576,15033086.0,1203,23768620.8190832,22454262.12285932,1.62,55.67999999999999,3.7229044,1203,5.51438917202743,5.194047631724519,209.26309980000005,217.33024036833197,54.116142,40.8158279887224,0.616799352055,2.2962850216827086,104.81621341191578
7,2023-04-18,48.0,0.3924660546999999,0.4096054565,0.8424757794000002,0.1993813637,-0.0676770756,1.2130755195,300.00198,1204,300.153039807008,300.5707813525326,25730138.0,1204,22561857.149709035,22538114.30560572,0.22,55.89999999999999,5.5667715,1204,5.313385522790971,5.216206194572474,214.82987130000004,222.5464465629044,40.445427,44.732265156916455,0.6213359629049998,3.45883533022461,108.2750487421404
7,2023-04-19,49.0,0.3963914749,0.4120310694,0.8593972982999999,0.2023138032,-0.0639587853,1.2060079032000002,300.41437,1205,299.92899133835004,300.65587200050027,20859134.0,1205,21358114.614567205,22621152.73523419,1.24,57.13999999999999,4.90938,1205,5.050627633532573,5.238113078955582,219.73925130000003,227.78455964186,44.71494,40.31931104350009,0.6258501961349999,3.0725364359012457,111.34758517804164
7,2023-04-20,50.0,0.4002974363,0.4144448449,0.876226356,0.2052309451,-0.0602581132,1.1989734629000002,301.6455,1206,299.8089739677896,300.7405153010656,23769332.0,1206,20596292.929088693,22703352.27247984,0.47,57.60999999999999,5.419228,1206,4.831715655844138,5.259761723618178,225.15847930000004,233.04432136547817,43.49135,38.75039537199115,0.6303420517449999,3.4159672963939527,114.7635524744356
7,2023-04-21,51.0,0.4041839389,0.416846783,0.8929629525,0.2081327894,-0.0565750593,1.1919721986,301.47266,1207,299.8774082992834,300.82468587058827,23438308.0,1207,20528764.817290705,22784688.032046173,1.4,59.00999999999999,5.3039637,1207,4.734547049473909,5.281145644649096,230.46244300000004,238.32546701012728,43.892387,46.4229451075212,0.634811529735,3.3670173100559104,118.13056978449151
7,2023-04-22,52.0,0.4080509826999999,0.4192368837,0.9096070878,0.2110193360999999,-0.0529096236,1.1850041103,299.50427,1208,300.12893333173685,300.90835846719534,21791136.0,1208,21171462.06345547,22865135.3901389,1.65,60.65999999999999,4.9802685,1208,4.790652734294091,5.30225843742363,235.44271150000003,243.6277254475509,42.779327,46.979428763268494,0.6392586301049998,3.1836796188650824,121.3142494033566
7,2023-04-23,53.0,0.4118985677,0.421615147,0.9261587619,0.2138905852,-0.0492618061,1.1780691980000002,302.13742,1209,300.4806658952919,300.9915079983506,23617932.0,1209,22329065.48451775,22944669.991920702,0.32,60.97999999999999,5.943089,1209,4.982203033849466,5.323093778521779,241.38580050000002,248.95081922607267,37.934547,43.13618138791932,0.643683352855,3.8254674538356688,125.13971685719227
7,2023-04-24,54.0,0.4157266939,0.4239815729,0.9426179748,0.2167465367,-0.0456316068,1.1711674617,298.05008,1210,300.8101534661922,301.07410952837955,17566314.0,1210,23680490.167868968,23023267.7588844,0.33,61.30999999999999,3.8245118,1210,5.253968846421079,5.343645427622125,245.21031230000003,254.2944646536948,40.366875,36.737471094516906,0.6480856979849999,2.478611399354868,127.61832825654713
7,2023-04-25,55.0,0.4195353612999999,0.4263361614,0.9589847265,0.2195871905999999,-0.0420190256999999,1.1642989014,299.38065,1211,301.0044791530214,301.1561382859476,26706154.0,1211,24892441.61530739,23100904.89614256,0.0,61.30999999999999,5.6054606,1211,5.535005883678032,5.3639072293708745,250.8157729,259.6583718830657,43.726658,37.1514565377725,0.6524656654949998,3.657370580785001,131.27569883733213
7,2023-04-26,56.0,0.4233245699,0.4286789125,0.975259017,0.2224125468999999,-0.0384240628,1.1574635171,301.28696,1212,301.00339499676585,301.2375696714887,25234060.0,1212,25722844.00486832,23177557.899631217,0.02,61.32999999999999,5.491792,1212,5.762332161593233,5.38387311522541,256.3075649,265.0422449982911,39.92692,48.274618779327895,0.656823255385,3.6071366993372997,134.88283553666943
7,2023-04-27,57.0,0.4270943197,0.4310098262,0.9914408463,0.2252226056,-0.0348467181,1.1506613088000002,301.69016,1213,300.8224400838724,301.31837926458235,24425076.0,1213,26082553.7456,23253203.563225582,1.7,63.03,5.2424,1213,5.899022535675727,5.403537105271881,261.54996489999996,270.445782103563,41.866844,42.6222204335095,0.661158467655,3.4660571508345717,138.348892687504
7,2023-04-28,58.0,0.4308446107,0.4333289025,1.0075302144,0.2280173667,-0.0312869916,1.1438922765,302.64743,1214,300.549342825589,301.3985428312771,26239746.0,1214,26039987.05504,23327818.98576549,0.15,63.17999999999999,5.992865,1214,5.941680677319965,5.4228933100162,267.54282989999996,275.8686754135792,36.018097,39.19345889449874,0.665471302305,3.9880796760880535,142.33697236359205
7,2023-04-29,59.0,0.4345754429,0.4356361414,1.0235271213,0.2307968302,-0.0277448832999999,1.1371564202000002,299.559,1215,300.3159708128979,301.4780363313581,25521998.0,1215,25773196.119101938,23401381.57798858,0.12,63.29999999999999,6.607999,1215,5.916151725706668,5.4419359321480005,274.15082889999996,281.3106113457272,20.18562,33.207852207783034,0.6697617593349999,4.42578503592392,146.76275739951598
7,2023-04-30,60.0,0.4382868163,0.4379315429,1.0394315669999998,0.2335609960999999,-0.0242203932,1.1304537399,299.37695,1216,300.2557333742112,301.5568359255564,28021966.0,1216,25490777.40153744,23473869.069368973,-0.0,63.29999999999999,6.0402713,1216,5.864229957976815,5.460659268276965,280.19110019999994,286.7712706140041,26.01952,28.01176901000023,0.674029838745,4.071323090315051,150.83408048983102
7,2023-05-01,61.0,0.4419787309,0.440215107,1.0552435514999998,0.2363098643999999,-0.0207135212999999,1.1237842356,299.62842,1217,300.46037084239373,301.6349179826982,28052260.0,1217,25351469.156348765,23545259.514859594,-0.0,63.29999999999999,6.565035,1217,5.826735470522936,5.479057710641039,286.75613519999996,292.2503283246452,22.381327,32.90078724502671,0.678275540535,4.452902663256194,155.28698315308722
7,2023-05-02,62.0,0.4456511867,0.4424868337,1.0709630748,0.2390434350999999,-0.0172242676,1.1171479073,301.77634,1218,300.94950789218933,301.7122590867915,27243892.0,1218,25410174.594572272,23615531.301535804,0.55,63.84999999999999,6.188908,1218,5.828945983665236,5.497125748785974,292.9450432,297.7474540734312,35.680103,26.64946701226331,0.682498864705,4.223922683763692,159.51090583685092
7,2023-05-03,63.0,0.4493041837,0.444746723,1.0865901369,0.2417617082,-0.0137526320999999,1.110544755,302.0475,1219,301.6617395356067,301.78883604404854,20150956.0,1219,25606870.000006616,23684663.15513859,0.21,64.05999999999999,4.7118483,1219,5.872962905589631,5.514857971215752,297.6568915,303.2623120446469,42.735367,26.89767146124372,0.686699811255,3.2356253382721927,162.74653117512312
7,2023-05-04,64.0,0.4529377219,0.4469947749,1.1021247378,0.2444646837,-0.0102986147999999,1.1039747787,302.5314,1220,302.4690933300642,301.86462588984097,24710118.0,1220,25798827.685206234,23752634.146515124,0.08,64.13999999999999,5.5669794,1220,5.938821148049269,5.532249067013378,303.22387089999995,308.79456111166024,38.110928,33.35669586702893,0.690878380185,3.8461057103952636,166.59263688551837
7,2023-05-05,65.0,0.4565518012999999,0.4492309894,1.1175668774999998,0.2471523615999999,-0.0068622157,1.0974379784,303.65067,1221,303.2097569543819,301.9396058955871,25632068.0,1221,25821530.58923947,23819423.697955,0.02,64.15999999999998,5.856757,1221,5.993068455587393,5.549293827431509,309.08062789999997,314.3438549390917,38.73302,41.040707088626014,0.6950345714949999,4.070648591845341,170.66328547736373
7,2023-05-06,66.0,0.4601464219,0.4514553665,1.132916556,0.2498247419,-0.0034434348,1.0909343541,303.77042,1222,303.72905624847107,302.0137535755677,26709816.0,1222,25554632.74340183,23885011.58941993,0.0,64.15999999999998,6.315135,1222,6.001197660904149,5.565987147452527,315.39576289999997,319.90984208654424,40.150654,40.381430443427824,0.699168385185,4.415342740175275,175.078628217539
7,2023-05-07,67.0,0.4637215837,0.4536679062,1.1481737733,0.2524818246,-4.227210000001813e-05,1.0844639058,303.0738,1223,303.91707279793417,302.0870466936694,25141642.0,1223,24969041.05470273,23949377.9646652,1.4,65.55999999999999,6.0140986,1223,5.939421245209608,5.582324027317516,321.4098615,325.49216611386174,38.817253,39.87174573669184,0.703279821255,4.229594188417946,179.30822240595694
7,2023-05-08,68.0,0.4672772867,0.4558686085,1.1633385294,0.2551236097,0.0033412723999999,1.0780266335,302.65875,1224,303.73314385394895,302.1594632700529,23535626.0,1224,24139240.62438492,24012503.337251022,2.79,68.35,5.71135,1224,5.801983346259062,5.598299574023737,327.12121149999996,331.09046568788546,40.269615,39.02886138351226,0.7073688797050001,4.040031251103152,183.3482536570601
7,2023-05-09,69.0,0.4708135309,0.4580574734,1.1784108243,0.2577500972,0.0067071986999999,1.0716225372,302.669,1225,303.2118986915333,302.23098158774474,23503116.0,1225,23218116.88586231,24074368.59644191,0.22,68.57,5.474142,1225,5.602106152191999,5.613909002790091,332.59535349999993,336.70437469067554,43.43313,37.33691386343044,0.711435560535,3.894499282218186,187.2427529392783
7,2023-05-10,70.0,0.4743303162999999,0.4602345009,1.1933906579999998,0.2603612871,0.0100555068,1.0652516169,303.62625,1226,302.45091666157555,302.3015801991497,24656326.0,1226,22384928.77207508,24134955.012992308,0.02,68.58999999999999,5.9805284,1226,5.366996403633346,5.629147638490212,338.57588189999996,342.33352232916576,40.73645,40.61609202153094,0.7154798637449998,4.278947644755101,191.5217005840334
