Parcela,Fecha,dias,ndvi,gndvi,cire,ndre1,ndre,ndmi,msi,temp,dia_x,reconstruida_temp,ajustados_temp,srf,dia_y,reconstruida_srf,ajustados_srf,precip,precip_acum,et,dia,reconstruida_et,ajustados_et,et_acum,et_acum_ajustados,rh12,rh12_holtwin_predicts,kc,etc,etc_acum
10,2023-03-02,1.0,0.1983434523999999,0.279368695,0.0723348222,0.0597153343,0.1112231502,-0.2271742463,1.5248694143,299.33963,1157,299.849062497973,296.5488947083364,22779710.0,1157,22942886.588242188,18188944.961287823,0.0,0.0,6.0360613,1157,5.316644486519517,4.028100353024684,6.0360613,4.028100353024684,29.646215,47.40306439572154,0.39809497025999985,2.4029256437110362,2.4029256437110362
10,2023-03-03,2.0,0.2034322344,0.2826411022,0.0925564316,0.0634078865,0.1150333135999999,-0.2227786605999999,1.5163452835,297.9271,1158,299.22767660179073,296.62556714532457,23107984.0,1158,22746279.887381844,18280382.27263996,-0.0,0.0,5.7364874,1158,5.300555355521765,4.053856268574347,11.7725487,8.081956621599032,17.278551,32.692195474783475,0.40394706956,2.317237274797863,4.720162918508899
10,2023-03-04,3.0,0.2084991893999999,0.285899366,0.1126861904,0.0670841423,0.1188269574,-0.2184010323,1.5078557687,296.38342,1159,298.512147963273,296.70300088116653,22931684.0,1159,22268164.247910857,18372294.827474777,0.0,0.0,4.668519,1159,5.192437801415719,4.079708637091073,16.441067699999998,12.161665258690103,25.869368,23.250261543717368,0.40977406780999986,1.9130380212782727,6.633200939787172
10,2023-03-05,4.0,0.2135443174,0.2891434864,0.1327240986,0.0707441016999999,0.1226040816,-0.2140413614,1.4994008699,297.89566,1160,297.93973416236634,296.78117269429515,22380832.0,1160,21699689.16296654,18464654.79995216,0.0,0.0,4.6198974,1160,5.029695889458054,4.105649715620804,21.060965099999997,16.26731497431091,42.13689,30.09428215067061,0.41557596501,1.9199183202521901,8.553119260039363
10,2023-03-06,5.0,0.2185676184,0.2923734634,0.1526701562,0.0743877647,0.1263646862,-0.2096996479,1.4909805871,299.96432,1161,297.7433963926092,296.8600591418016,22373590.0,1161,21235215.89465549,18557434.22877965,0.01,0.01,4.8942738,1161,4.861203820707553,4.131671734640265,25.955238899999998,20.39898670895117,44.14928,29.41942174233001,0.42135276116,2.0622157795030454,10.615335039542408
10,2023-03-07,6.0,0.2235690924,0.295589297,0.1725243632,0.0780151313,0.1301087712,-0.2053758918,1.4825949203,300.3171,1162,298.06344092455583,296.9396365664656,19234984.0,1162,20998141.60242929,18650605.025677543,0.1,0.11,4.690739,1162,4.730725969858522,4.15776690038396,30.6459779,24.55675360933513,46.54204,42.98263068999228,0.42710445626000004,2.003435530052576,12.618770569594984
10,2023-03-08,7.0,0.2285487393999999,0.2987909872,0.1922867196,0.0816262015,0.1338363366,-0.2010700930999999,1.4742438695,299.73196,1163,298.88020748964306,297.0198811038502,20367750.0,1163,20989634.92320451,18744138.98388235,0.17,0.28,4.8108845,1163,4.661597197104384,4.183927397178474,35.4568624,28.740681006513604,43.67976,50.645143988918704,0.4328310503099999,2.082300191055099,14.701070760650083
10,2023-03-09,8.0,0.2335065593999999,0.301978534,0.2119572254,0.0852209753,0.1375473824,-0.1967822518,1.4659274347,299.76144,1164,299.9946369425858,297.1007686894582,20708194.0,1164,21080510.256780703,18838007.786686163,0.12,0.4,4.85615,1164,4.648144528602077,4.210145389783306,40.3130124,32.95082639629691,43.870472,40.869748504380446,0.4385325433099999,2.129579810194856,16.830650570844938
10,2023-03-10,9.0,0.2384425524,0.3051519374,0.2315358806,0.0887994527,0.1412419086,-0.1925123678999999,1.4576456159,299.81152,1165,301.0687247276805,297.1822750659491,21846776.0,1165,21052474.892692044,18932183.016009435,0.05,0.45,4.6888413,1165,4.657335239673191,4.236413025737601,45.0018537,37.18723942203451,41.38523,41.26250572918943,0.44420893526000005,2.0828252014761146,18.913475772321053
10,2023-03-11,10.0,0.2433567184,0.3083111974,0.2510226852,0.0923616337,0.1449199152,-0.1882604414,1.4493984131,299.93274,1166,301.71786432497333,297.26437579041334,22849086.0,1166,20677774.34389912,19026636.16100424,0.01,0.46,5.077275,1166,4.640754315751032,4.262722437711977,50.0791287,41.44996185974649,43.403896,39.55929588481792,0.44986022616,2.284064079776514,21.197539852097567
10,2023-03-12,11.0,0.2482490573999999,0.311456314,0.2704176392,0.0959075183,0.1485814022,-0.1840264723,1.4411858263,302.01147,1167,301.62865274631315,297.34704624170274,22529176.0,1167,19811684.192674074,19121338.6266858,0.02,0.48,4.9784517,1167,4.553342048556425,4.289065745864861,55.0575804,45.73902760561135,40.074722,43.504379865726975,0.45548641600999984,2.267617122111891,23.465156974209457
10,2023-03-13,12.0,0.2531195693999999,0.3145872872,0.2897207425999999,0.0994371065,0.1522263696,-0.1798104606,1.4330078555,299.36703,1168,300.665311064872,297.43026162781393,17293772.0,1168,18465661.32721824,19216261.74258928,3.69,4.17,3.9884474,1168,4.372641143239922,4.315435060202568,59.0460278,50.05446266581392,46.658314,44.81870208628609,0.46108750480999994,1.8390232597319318,25.304180233941388
10,2023-03-14,13.0,0.2579682544,0.317704117,0.3089319954,0.1029503983,0.1558548174,-0.1756124063,1.4248645007,295.87537,1169,298.9293657311361,297.5139969933233,7010029.5,1169,16833143.9182932,19311376.77144969,4.49,8.66,2.0603673,1169,4.111634135878769,4.341822482942373,61.1063951,54.39628514875629,71.57323,49.9053534583337,0.46666349255999995,0.9614982001744171,26.265678434115806
