Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,Evapotranspiration,Kc,ETc,Dia,y_pred_1,y_pred_2,y_pred_3,y_pred_4,y_pred_5,y_pred_6,y_pred_7,y_pred_8,y_pred_9
6,2022-04-06,13,0.1549938065641516,0.1311198649409116,0.1964700418021365,-0.1604798748394533,-0.2364709740898655,0.0100172711571675,1.3850050391163469,0.9801641586867303,1.6194158075601377,0.2288909432960402,0.1771084337349397,0.3023255813953488,0.6786656812111945,0.4158415841584159,1.5753424657534243,7.3021927,0.3482428775487743,2.5429365982636543,0,0.2791299156825402,0.13508836310867595,0.11459120195603506,0.11235652668582785,0.150185757779015,0.16215069478475627,5.851675453717149e-07,3.671886716531989e-15,2.1048987978217779e-19
7,2022-04-11,13,0.1438677752455222,0.1113881961762261,0.177428106348345,-0.1780316080677683,-0.2556808015745214,-0.0178075477863094,1.4394006832274269,1.0362608117099137,1.6870192307692309,0.2800065543161852,0.2243589743589743,0.3203592814371258,0.2820425847848652,0.2145922746781116,0.393312484965119,7.250565,0.3354479415323505,2.432187104196507,5,0.2871389441130397,0.15892835306071584,0.1433045220016643,0.14197754531774756,0.15421229896261157,0.15444461781299967,0.008210254597155069,2.4652535609209024e-05,9.68902934705373e-07
8,2022-04-16,13,0.1703326669801274,0.1328545780969479,0.203775680177679,-0.1763049615502855,-0.2465145754119138,-0.0401294498381877,1.4316137954825212,1.083614295347269,1.654331370899916,0.2877691481860034,0.2303206997084548,0.3406940063091482,0.3964986330877428,0.2810597923379878,0.5789085545722714,6.3235817,0.3658825670271465,2.313688305201887,10,0.2951479725435392,0.18221890636271953,0.17102722647352475,0.17046283706221682,0.1636132939513283,0.1563434607600305,0.02987453112646003,0.00036230624491409916,2.8502958110190736e-05
9,2022-05-01,13,0.2345616748673502,0.169995129079396,0.3172731932342388,-0.1145222693009661,-0.2077747989276139,-0.0029092022661154,1.2618204937023252,1.0058353808353808,1.5245346869712353,0.3153678611798814,0.2506459948320413,0.3797418850215096,0.65768122230617,0.3765219692959237,1.1727616645649432,4.4319563,0.4397459260974526,1.94893472756694,25,0.31917505783503763,0.24879394636851365,0.24840399886978604,0.24937265727392693,0.21556783158796722,0.20284052839236905,0.14109423228268983,0.010922571977735591,0.002152600655485771
10,2022-05-16,13,0.2916610102514818,0.1661157024793388,0.4228971962616822,-0.1257954200805886,-0.2433484750162232,-0.0390532544378698,1.29252853099277,1.08128078817734,1.6432246998284734,0.3423286187610969,0.2572497661365762,0.4174950298210735,0.8792996688791479,0.3852279514234521,1.681013868962219,7.015527,0.5054101617892041,3.545718636106529,40,0.3432021431265361,0.31042405652398214,0.31741369982598244,0.31900969509150856,0.28814564357746075,0.28251013639942685,0.27179755580201115,0.054354106872266605,0.017170090426446533
11,2022-05-21,13,0.2938765828431798,0.166824644549763,0.4094117647058823,-0.1010720561353897,-0.2228443449048152,0.0566411080880534,1.2320688722518929,0.8927902621722846,1.5734870317002885,0.3200210833662493,0.2271139063591893,0.3923273657289002,1.0461821421837971,0.3985507246376811,1.909967845659164,7.0722632,0.5079580702696568,3.592413167511108,45,0.3512111715570356,0.3298685532757326,0.3386286820666813,0.34027901317434633,0.3141760697845723,0.3116500817302845,0.3126355157326536,0.07909546536018353,0.028123838459479075
12,2022-05-26,13,0.3173611151017129,0.201058201058201,0.4392405063291139,-0.0291849094473505,-0.1712727956382778,0.1674796747967479,1.0730091987121215,0.713091922005571,1.4133393829401089,0.300742641733244,0.2225352112676056,0.3701948393891522,2.4869567199174547,0.7623718234507357,22.98507462686567,5.6280923,0.5349652823669698,3.0108339864568685,50,0.35922019998753507,0.34876361337744693,0.3589749306722456,0.36061745335619927,0.3403407311769009,0.3408232362698784,0.35070795052582937,0.10926934050169657,0.04319040522725806
13,2022-05-31,13,0.340070261990574,0.2210184182015168,0.4512123004139562,-0.0786123805682052,-0.185595567867036,0.021594684385382,1.176892577211763,0.9577235772357724,1.45578231292517,0.3210623909302854,0.2566059894304169,0.3955647240845796,1.5839895507738793,0.6884913938575767,2.982787573467674,6.013163,0.56108080128916,3.373870314322329,55,0.3672292284180345,0.3671092368291251,0.3784676808850048,0.38004878499988715,0.3662502984658262,0.3694509259744223,0.38555515624819536,0.14465939743522924,0.06292299975180686
14,2022-06-05,13,0.3284362755633125,0.1731266149870801,0.4629913221031138,-0.0981464674056883,-0.2061302681992337,0.0062202707647274,1.2240719507538596,0.9876363636363636,1.5193050193050193,0.3300079373859699,0.2389853137516689,0.4153086419753086,1.0642770671237736,0.4313304721030043,1.747357293868922,7.2417297,0.5477017168978093,3.9663077899998576,60,0.375238256848534,0.3849054236307671,0.39712216794728805,0.3985963692992322,0.39156633723398304,0.39705894975496475,0.4169159595004357,0.18479515355530754,0.08771804292899567
15,2022-06-10,13,0.3331291326213202,0.182911654914973,0.483743842364532,-0.0863464160997429,-0.1798968214345148,0.0097217566208514,1.1939673112082143,0.9807436918990704,1.4387175324675323,0.3359282320417168,0.2378873854212134,0.4425287356321839,0.9891437028675129,0.481651376146789,1.495952129531855,6.6546965,0.5530985025145182,3.6807026688386055,65,0.3832472852790335,0.4021521737823729,0.4149536271014246,0.41628315927905934,0.41599886319404705,0.4232686216747561,0.44469299997629586,0.22897595426085793,0.11777551447964749
17,2022-06-25,13,0.5182988729925251,0.3796923076923077,0.641652123327516,-0.019123483110462,-0.1129251700680272,0.0894412577012959,1.0435049113471708,0.8358034321372855,1.2546012269938651,0.4414093500449484,0.3524835427887492,0.533695652173913,2.083082502897147,1.1267123287671232,3.0603174603174605,6.12604,0.7660437039414039,4.692814372093197,80,0.40727437057053195,0.4505958043369732,0.46366218953824756,0.4644021710147212,0.48177093373754043,0.4909743044473299,0.5073691414282382,0.37607312345609983,0.238046208846043
