Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,Evapotranspiration,Kc,ETc,Dia,y_pred_1,y_pred_2,y_pred_3,y_pred_4,y_pred_5,y_pred_6,y_pred_7,y_pred_8,y_pred_9
13,2022-05-16,6,0.2364186103951326,0.0986842105263157,0.4222524668254508,-0.0604104884498317,-0.2589285714285714,0.1288343558282208,1.1409463245701994,0.7717391304347826,1.6987951807228916,0.2579127964545175,0.1415929203539823,0.4025974025974026,1.0325327714078187,-147.6923076923077,31.96808510638298,6.634955,0.4418814019544025,2.9318632173043726,0,0.360599988100342,0.1274837087107795,0.08995665605293257,0.13394536486530642,0.16625550953242912,0.0012090260335004387,7.31773302554751e-07,1.879464586361001e-15,8.756507212464691e-20
14,2022-05-21,6,0.2039956619891208,0.1851851851851851,0.2482269503546099,-0.2003323329638124,-0.241251056635672,-0.121501272264631,1.5029394962778322,1.276611151339609,1.6359180035650625,0.2983337187082667,0.2698961937716263,0.3457127252867286,0.5622190429240793,0.4444662480376766,0.7111733582321818,6.268201,0.4045950112874889,2.5360828543472493,5,0.36688115278995975,0.15950891668246625,0.1296674372386445,0.1597964453485368,0.1784018669977869,0.06941996630944232,0.010457745310710913,1.9106595369819627e-05,6.909430387342342e-07
15,2022-05-26,6,0.1843784033920917,0.1442786069651741,0.2772630078403421,-0.1985582141233753,-0.2583792957148918,-0.0321361058601134,1.4999101175394447,1.06640625,1.696796338672769,0.2699340107036055,0.2390468870099923,0.3570617190458159,0.6116342780797162,0.3542757417102966,1.9496587030716723,5.0353475,0.3820351639009054,1.9236798074605144,10,0.37316231747957745,0.19072295438469436,0.16797483696444138,0.18616812028044272,0.19392446943769934,0.12865596086134695,0.037877494420620626,0.0002835267543949828,2.0524477573460682e-05
16,2022-06-05,6,0.2202875196401295,0.1615839781520255,0.3462783171521035,-0.2180439414782518,-0.2651039947177286,-0.0988716771849302,1.559746824180062,1.2194397283531409,1.7214734950584007,0.3223053283607522,0.2810707456978967,0.4320137693631669,0.5264633981595753,0.3697916666666667,0.8582326764144945,6.74893,0.4233306475861489,2.857028907413588,20,0.3857246468588129,0.2507175189807746,0.24045222341511374,0.24000119156288657,0.2332818021609726,0.22560731840340797,0.12429989453582055,0.003900829943625421,0.000565624201937868
17,2022-06-10,6,0.2309275762870618,0.1678097850937357,0.3565034228541338,-0.2161707532605212,-0.2634671890303623,-0.1052438577191052,1.553531417909023,1.2352459016393442,1.7154255319148937,0.3301236395819195,0.282,0.4439461883408072,0.5148779082110656,0.3594515181194907,0.8137334414706677,6.6018114,0.435566712730121,2.875529289562238,25,0.39200581154843067,0.27949804587462684,0.274658575829401,0.26723710754756136,0.25627624980433794,0.2656387637371923,0.17576834852582746,0.00881620491434878,0.0015990963879104468
18,2022-06-25,6,0.362463153933948,0.2085790884718498,0.5774936061381074,-0.1702428785585432,-0.2685031530036508,0.0153791762418242,1.4191257560851014,0.9697075208913648,1.734119782214156,0.3848302164749567,0.2851445663010967,0.5214602861371485,1.1510846394066256,0.571890620405763,2.1972318339100347,5.834705,0.5868326270240402,3.423995263060302,40,0.41084930561728383,0.36097260493943156,0.36936646396453787,0.34895811970202534,0.33402842320130055,0.36296380467970973,0.332558017383524,0.045451494823447396,0.013216754626775597
20,2022-07-05,6,0.3810057779010622,0.2459189046866772,0.5317220543806647,-0.1267040069851907,-0.2256985109586749,-0.0039355992844364,1.295603361244938,1.0079022988505748,1.582973206568712,0.3899403860856654,0.3067331670822942,0.4875305623471883,1.3624498935405398,0.8136439267886855,2.3210657033190336,5.821026,0.6081566445862215,3.5400956402091546,50,0.42341163499651935,0.4112331263020081,0.42609424357858416,0.4024807051102316,0.38992096625855677,0.41565333239946667,0.4243462491230796,0.09383268630239593,0.03414545282532303
21,2022-07-10,6,0.3923228301696508,0.2333864965443912,0.5461215932914046,-0.1135865055328603,-0.2282758620689655,-0.0005381165919282,1.2622464818906285,1.0010768126346017,1.5915996425379804,0.4027650061527861,0.2992992992992993,0.514672110232202,1.109115931281116,0.5734987105489378,1.6371315004968532,6.6173306,0.6211712546950984,4.110495551534268,55,0.42969279968613705,0.43514663157910843,0.45258943817691144,0.4286859844028147,0.4182330513516953,0.4398350087739965,0.464139614642352,0.12601435152184226,0.05046631951606681
23,2022-07-20,6,0.446934330355178,0.2808988764044944,0.6070774862721171,-0.0607908609320151,-0.1708930540242557,0.0865402665665477,1.1350941990245609,0.8407049067035245,1.4122340425531914,0.433716427606016,0.334867663981588,0.5408911449520587,1.402625171942376,0.7625438462711607,2.1639843410178337,6.577692,0.6839744799084547,4.498973464698003,65,0.4422551290653725,0.48054013132493323,0.501933351179704,0.479579074217796,0.4743917945181983,0.4854953463267532,0.5306662502234789,0.20573281516731123,0.09744499398446896
25,2022-07-30,6,0.531320707959806,0.3378378378378378,0.6872475476053087,-0.0014358930426615,-0.1345838645055545,0.1418944215649569,1.00981905204278,0.7514754098360655,1.311026936026936,0.4906991560407954,0.365330321852061,0.6039495337356007,1.550988007999198,0.9351620947630924,2.234346318580461,5.3640223,0.7810188141537769,4.189402335840415,75,0.45481745844460797,0.5226889499929234,0.5465365148887197,0.5279575191995635,0.5285764070531168,0.5288932980226049,0.5808380698102136,0.302909596879526,0.1656025616770223
