Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,Evapotranspiration,Kc,ETc,Dia,y_pred_1,y_pred_2,y_pred_3,y_pred_4,y_pred_5,y_pred_6,y_pred_7,y_pred_8,y_pred_9
5,2022-03-22,1,0.2086365096318306,0.1636784268363215,0.2620950778291964,-0.2983684753317109,-0.402846739490235,-0.1000535045478865,1.8560966530305831,1.2223543400713437,2.3492239467849223,0.3454896502162655,0.2662051604782882,0.4034188034188034,0.4347179994671402,0.3281810035842294,0.5634158665992925,6.49226,0.4099319860766052,2.6613850359257007,0,0.36508120262066507,0.1048444185270566,0.11924498616171035,0.20538121477286952,0.21333545606287405,0.0012249384248112056,8.135756297103031e-12,4.1958627606381405e-16,1.3529106219696847e-20
6,2022-03-27,1,0.1877912947103905,0.1311775472849298,0.2990418557740796,-0.3300491188574656,-0.5247261865250581,-0.0722863197551212,1.9969613234040715,1.1558375634517766,3.208100558659218,0.3516369763955258,0.2698863636363636,0.4399277326106594,0.3698896049898873,0.2591792656587472,0.6061212242448489,5.696387,0.385959988916949,2.1985774633866524,5,0.36696847366079094,0.12983561579740704,0.1415036838114096,0.19917298069520983,0.20287579834335026,0.07757776396185453,0.000184117626542658,7.707892600519852e-06,2.4719378516459295e-07
7,2022-04-01,1,0.180606501675558,0.0517176292940732,0.317516805061289,-0.2676084660841033,-0.3931598947676118,-0.0006708707902857,1.7518226444811973,1.001342642320086,2.295761078998073,0.280584291589603,0.1090638930163447,0.349534224382341,0.4670546760866542,-23.491379310344826,22.64423076923077,5.6393614,0.3776974769268917,2.129972572258904,10,0.36885574470091675,0.15423316052811037,0.16336505378876542,0.19615002013099328,0.19644769436026924,0.13820627733533436,0.0013890882039730068,0.00011598333876089415,7.438542264448266e-06
8,2022-04-06,1,0.1950230056125309,0.1624927198602213,0.2627399073461284,-0.2272327379193182,-0.3079496574796877,-0.0327455919395466,1.5938241670862847,1.0677083333333333,1.889963167587477,0.2284327536992519,0.1275471698113207,0.2895639392454679,1.7692870013414517,-53.03030303030303,51.66666666666667,7.3021927,0.3942764564544105,2.879082662103264,15,0.3707430157410426,0.17803705271916667,0.18482372261481061,0.196082762132201,0.19372899482039865,0.18565840568231362,0.004425184812433454,0.0005524935849268497,5.3138124410240267e-05
9,2022-04-11,1,0.2209789351822303,0.1647429171038824,0.3979959919839679,-0.281134293642978,-0.3644646924829157,-0.0481189851268591,1.7889419965016933,1.1011029411764706,2.1469534050179213,0.3367151537942062,0.2825806451612903,0.4313222079589217,0.4931496486534036,0.3420123565754634,1.1412535079513564,7.250565,0.4241257754595648,3.07515150314498,20,0.3726302867811685,0.20124729237057587,0.2058743168105778,0.19874761064276958,0.19440913203524746,0.22222431998221545,0.009897714330521576,0.0016421582720461587,0.00021052331099952347
10,2022-04-16,1,0.2238573487796303,0.1598712446351931,0.3853727144866385,-0.2731038467547443,-0.3494584837545126,-0.0952782462057335,1.75842279378558,1.2106244175209693,2.074361820199778,0.3153781903021738,0.2636138613861386,0.3990554899645809,0.6713415273011555,0.4216185625353707,2.1341090018371096,6.3235817,0.4274359510965748,2.702926158276396,25,0.37451755782129437,0.223863879482338,0.22651146289709978,0.203926944498591,0.19818896939259384,0.24995145730183413,0.018230634487672454,0.003767500744010732,0.0006035236542743863
11,2022-05-11,1,0.2589699289301386,0.1841584158415841,0.3948296122209165,-0.2243117912144683,-0.3180150608225526,-0.124783695443184,1.583085231026595,1.2851493848857645,1.932616081540204,0.3153085880030732,0.2600926538716082,0.4014939309056956,0.8811366224486942,0.5522503879979307,1.9667477696674776,5.555295,0.4678154182696593,2.5988526540363472,50,0.3839539130219236,0.3280420269464424,0.3233073999271762,0.26034239564958755,0.25389508564043695,0.3124840575469712,0.10761522316582024,0.04356260296416802,0.013921405727828155
12,2022-05-16,1,0.3099661754877997,0.1977935382190701,0.4969574036511156,-0.1644816378823634,-0.2848324514991182,0.043382756727073,1.404488871444187,0.916842105263158,1.7965474722564736,0.3596334635676672,0.2593206296603148,0.4406316428788339,1.0053511608183148,0.5270981019894809,2.298195631528965,7.015527,0.5264611018109696,3.693402074204606,55,0.3858411840620495,0.3470966988203221,0.3413510142999139,0.27637319108015956,0.27061242867975116,0.3183746255831049,0.134469687677694,0.059585646248169304,0.02093175808861957
13,2022-05-21,1,0.3203182910327134,0.2138939670932358,0.4819277108433735,-0.14773622726639,-0.2798211745580166,0.0390778746134382,1.358736272045875,0.9247835497835498,1.7770880361173815,0.3342687932517199,0.2457420924574209,0.4101382488479262,1.2686808167998829,0.5987242679037402,2.940898345153664,7.0722632,0.5383660346876205,3.8074662952511815,60,0.38772845510217535,0.36555771815455473,0.35894356621063533,0.29356242068197935,0.28864294131992385,0.3241406371599772,0.16375806753577776,0.0787543546547458,0.030157676955566867
14,2022-05-26,1,0.3425144065848619,0.2378924960085151,0.5086350974930363,-0.1398476646475792,-0.2760499033561764,0.0448261416003351,1.3360774931654216,0.9141940657578188,1.7626213592233009,0.3386995162271135,0.264968152866242,0.4236957581667479,1.947612046488033,0.8096246973365617,7.49384236453202,5.6280923,0.5638915675725912,3.17363378949023,65,0.3896157261423012,0.3834250849491402,0.37607968218037335,0.31174026242658204,0.30777351653390417,0.33038094002154844,0.1951349102559679,0.10111333676798015,0.041911202273799436
