Fecha,Precipitation,Dia
2022-07-25,3.12,96
2022-07-26,0.93,97
2022-07-27,6.55,98
2022-07-28,15.65,99
2022-07-29,5.98,100
2022-07-30,2.67,101
2022-07-31,4.96,102
2022-08-01,8.42,103
2022-08-02,1.79,104
2022-08-03,0.4,105
2022-08-04,0.64,106
2022-08-05,2.19,107
2022-08-06,1.97,108
2022-08-07,1.19,109
2022-08-08,1.45,110
2022-08-09,0.6,111
2022-08-10,0.73,112
2022-08-11,0.91,113
2022-08-12,2.07,114
2022-08-13,14.59,115
2022-08-14,3.72,116
2022-08-15,18.87,117
2022-08-16,5.28,118
2022-08-17,4.58,119
2022-08-18,2.82,120
2022-08-19,1.59,121
2022-08-20,0.6,122
2022-08-21,1.38,123
2022-08-22,0.83,124
2022-08-23,0.26,125
2022-08-24,0.43,126
2022-08-25,0.69,127
2022-08-26,2.46,128
2022-08-27,1.4,129
2022-08-28,0.65,130
2022-08-29,3.05,131
2022-08-30,1.85,132
2022-08-31,11.2,133
2022-09-01,10.76,134
2022-09-02,9.63,135
2022-09-03,13.14,136
2022-09-04,13.13,137
2022-09-05,16.44,138
2022-09-06,11.15,139
2022-09-07,8.72,140
2022-09-08,0.23,141
2022-09-09,0.07,142
2022-09-10,9.36,143
2022-09-11,3.58,144
2022-09-12,0.27,145
2022-09-13,0.33,146
2022-09-14,1.33,147
2022-09-15,12.24,148
2022-09-16,4.56,149
2022-09-17,5.05,150
2022-09-18,5.37,151
2022-09-19,4.02,152
2022-09-20,5.93,153
2022-09-21,0.88,154
2022-09-22,2.1,155
2022-09-23,0.04,156
2022-09-24,0.21,157
2022-09-25,5.89,158
2022-09-26,8.1,159
2022-09-27,0.28,160
2022-09-28,0.24,161
2022-09-29,0.0,162
2022-09-30,0.0,163
2022-10-01,0.0,164
2022-10-02,0.04,165
2022-10-03,0.14,166
2022-10-04,0.2,167
2022-10-05,0.12,168
2022-10-06,6.75,169
2022-10-07,0.2,170
2022-10-08,0.31,171
2022-10-09,0.86,172
2022-10-10,2.65,173
2022-10-11,0.0,174
2022-10-12,0.0,175
2022-10-13,0.0,176
2022-10-14,1.4,177
2022-10-15,0.93,178
2022-10-16,0.47,179
2022-10-17,3.23,180
2022-10-18,30.66,181
2022-10-19,0.14,182
2022-10-20,0.0,183
2022-10-21,0.06,184
2022-10-22,0.49,185
2022-10-23,0.03,186
2022-10-24,0.19,187
2022-10-25,0.48,188
2022-10-26,-0.0,189
2022-10-27,0.2,190
2022-10-28,0.24,191
2022-10-29,0.0,192
2022-10-30,0.09,193
2022-10-31,0.82,194
2022-11-01,2.07,195
2022-11-02,1.0,196
2022-11-03,1.34,197
2022-11-04,0.01,198
2022-11-05,0.18,199
2022-11-06,0.0,200
2022-11-07,5.61,201
2022-11-08,1.95,202
2022-11-09,1.03,203
2022-11-10,0.15,204
2022-11-11,0.1,205
2022-11-12,0.21,206
2022-11-13,0.01,207
2022-11-14,-0.0,208
2022-11-15,0.03,209
2022-11-16,0.36,210
2022-11-17,3.11,211
2022-11-18,0.37,212
2022-11-19,0.07,213
2022-11-20,2.21,214
2022-11-21,6.36,215
2022-11-22,1.82,216
2022-11-23,0.0,217
2022-11-24,0.0,218
2022-11-25,0.65,219
2022-11-26,1.53,220
2022-11-27,0.05,221
2022-11-28,0.07,222
2022-11-29,0.0,223
2022-11-30,5.58,224
2022-12-01,10.52,225
2022-12-02,0.0,226
2022-12-03,1.0,227
2022-12-04,0.85,228
2022-12-05,0.02,229
2022-12-06,0.12,230
2022-12-07,0.74,231
2022-12-08,0.1,232
2022-12-09,0.11,233
2022-12-10,0.03,234
2022-12-11,0.01,235
2022-12-12,0.02,236
2022-12-13,0.23,237
2022-12-14,0.08,238
2022-12-15,0.0,239
2022-12-16,0.27,240
2022-12-17,0.17,241
2022-12-18,0.15,242
2022-12-19,0.02,243
2022-12-20,0.28,244
2022-12-21,-0.0,245
2022-12-22,0.0,246
2022-12-23,0.39,247
2022-12-24,0.19,248
2022-12-25,0.09,249
2022-12-26,-0.0,250
2022-12-27,0.0,251
2022-12-28,0.0,252
2022-12-29,0.02,253
2022-12-30,0.0,254
2022-12-31,0.11,255
2023-01-01,-0.0,256
2023-01-02,0.08,257
2023-01-03,0.0,258
2023-01-04,0.0,259
2023-01-05,0.0,260
2023-01-06,0.0,261
2023-01-07,0.0,262
2023-01-08,0.41,263
2023-01-09,0.13,264
2023-01-10,0.01,265
2023-01-11,0.0,266
2023-01-12,0.05,267
2023-01-13,-0.0,268
2023-01-14,-0.0,269
2023-01-15,0.0,270
2023-01-16,0.05,271
2023-01-17,0.0,272
2023-01-18,0.42,273
2023-01-19,0.0,274
2023-01-20,0.0,275
2023-01-21,0.0,276
2023-01-22,1.37,277
2023-01-23,1.71,278
2023-01-24,0.05,279
2023-01-25,0.02,280
2023-01-26,0.01,281
2023-01-27,0.07,282
2023-01-28,0.0,283
2023-01-29,0.0,284
2023-01-30,1.33,285
2023-01-31,1.23,286
2023-02-01,4.2,287
2023-02-02,2.01,288
2023-02-03,0.0,289
2023-02-04,0.0,290
2023-02-05,0.0,291
2023-02-06,0.28,292
2023-02-07,0.36,293
2023-02-08,1.26,294
2023-02-09,0.04,295
2023-02-10,0.85,296
2023-02-11,0.0,297
2023-02-12,0.0,298
2023-02-13,0.0,299
2023-02-14,0.04,300
2023-02-15,0.02,301
2023-02-16,0.0,302
2023-02-17,0.0,303
2023-02-18,0.0,304
2023-02-19,-0.0,305
2023-02-20,-0.0,306
2023-02-21,0.04,307
2023-02-22,0.19,308
2023-02-23,-0.0,309
2023-02-24,0.4,310
2023-02-25,1.34,311
2023-02-26,0.75,312
2023-02-27,0.08,313
2023-02-28,0.0,314
2023-03-01,0.0,315
2023-03-02,0.0,316
2023-03-03,-0.0,317
2023-03-04,0.0,318
2023-03-05,0.0,319
