Fecha,Precipitation,Dia
2022-11-27,0.05,286
2022-11-28,0.07,287
2022-11-29,0.0,288
2022-11-30,5.58,289
2022-12-01,10.52,290
2022-12-02,0.0,291
2022-12-03,1.0,292
2022-12-04,0.85,293
2022-12-05,0.02,294
2022-12-06,0.12,295
2022-12-07,0.74,296
2022-12-08,0.1,297
2022-12-09,0.11,298
2022-12-10,0.03,299
2022-12-11,0.01,300
2022-12-12,0.02,301
2022-12-13,0.23,302
2022-12-14,0.08,303
2022-12-15,0.0,304
2022-12-16,0.27,305
2022-12-17,0.17,306
2022-12-18,0.15,307
2022-12-19,0.02,308
2022-12-20,0.28,309
2022-12-21,-0.0,310
2022-12-22,0.0,311
2022-12-23,0.39,312
2022-12-24,0.19,313
2022-12-25,0.09,314
2022-12-26,-0.0,315
2022-12-27,0.0,316
2022-12-28,0.0,317
2022-12-29,0.02,318
2022-12-30,0.0,319
2022-12-31,0.11,320
2023-01-01,-0.0,321
2023-01-02,0.08,322
2023-01-03,0.0,323
2023-01-04,0.0,324
2023-01-05,0.0,325
2023-01-06,0.0,326
2023-01-07,0.0,327
2023-01-08,0.41,328
2023-01-09,0.13,329
2023-01-10,0.01,330
2023-01-11,0.0,331
2023-01-12,0.05,332
2023-01-13,-0.0,333
2023-01-14,-0.0,334
2023-01-15,0.0,335
2023-01-16,0.05,336
2023-01-17,0.0,337
2023-01-18,0.42,338
2023-01-19,0.0,339
2023-01-20,0.0,340
2023-01-21,0.0,341
2023-01-22,1.37,342
2023-01-23,1.71,343
2023-01-24,0.05,344
2023-01-25,0.02,345
2023-01-26,0.01,346
2023-01-27,0.07,347
2023-01-28,0.0,348
2023-01-29,0.0,349
2023-01-30,1.33,350
2023-01-31,1.23,351
2023-02-01,4.2,352
2023-02-02,2.01,353
2023-02-03,0.0,354
2023-02-04,0.0,355
2023-02-05,0.0,356
2023-02-06,0.28,357
2023-02-07,0.36,358
2023-02-08,1.26,359
2023-02-09,0.04,360
2023-02-10,0.85,361
2023-02-11,0.0,362
2023-02-12,0.0,363
2023-02-13,0.0,364
2023-02-14,0.04,365
2023-02-15,0.02,366
2023-02-16,0.0,367
2023-02-17,0.0,368
2023-02-18,0.0,369
2023-02-19,-0.0,370
2023-02-20,-0.0,371
2023-02-21,0.04,372
2023-02-22,0.19,373
